Date,EM LATIN AMERICA MOMENTUM
1999-08-06,1200.5897080813747
1999-08-09,1208.4735579960168
1999-08-10,1195.3809618109537
1999-08-11,1230.370583523339
1999-08-12,1252.3056061263353
1999-08-13,1278.3670208906751
1999-08-16,1273.5772922977385
1999-08-17,1279.1766909487312
1999-08-18,1244.552911025905
1999-08-19,1227.6676325472658
1999-08-20,1251.4271203644148
1999-08-23,1275.103266590695
1999-08-24,1273.183183190401
1999-08-25,1310.6741604337108
1999-08-26,1308.492821562108
1999-08-27,1289.9144359188651
1999-08-30,1288.8209330211764
1999-08-31,1269.9918524743946
1999-09-01,1274.6235882109386
1999-09-02,1262.1105477746994
1999-09-03,1280.5127802746533
1999-09-06,1284.9722187732373
1999-09-07,1270.3712812752728
1999-09-08,1270.4590732106326
1999-09-09,1279.7865166797133
1999-09-10,1303.0078556789767
1999-09-13,1319.527807783653
1999-09-14,1325.1627827631185
1999-09-15,1325.7088105925702
1999-09-16,1316.9388853366802
1999-09-17,1322.0321015446855
1999-09-20,1342.1000578889566
1999-09-21,1313.4429168239953
1999-09-22,1318.5007682361547
1999-09-23,1319.8609371263608
1999-09-24,1319.5116760374258
1999-09-27,1332.635905921965
1999-09-28,1319.1262687706608
1999-09-29,1305.3337126013848
1999-09-30,1286.440330434459
1999-10-01,1265.8397783427492
1999-10-04,1273.400490558923
1999-10-05,1266.594875237493
1999-10-06,1285.5059301412384
1999-10-07,1287.54826859501
1999-10-08,1305.4460457915968
1999-10-11,1306.9652931231362
1999-10-12,1285.3648046091346
1999-10-13,1245.4912254738736
1999-10-14,1236.5471275994703
1999-10-15,1188.104062286707
1999-10-18,1181.6722818446437
1999-10-19,1201.4040154168326
1999-10-20,1223.7740552571768
1999-10-21,1221.0542967806525
1999-10-22,1259.570116245513
1999-10-25,1253.7259935810946
1999-10-26,1264.376032808369
1999-10-27,1272.9467841188293
1999-10-28,1301.5862854377044
1999-10-29,1326.5294010517987
1999-11-01,1334.2185430010034
1999-11-02,1337.4529884479155
1999-11-03,1395.7891880588516
1999-11-04,1415.673875173053
1999-11-05,1446.1728363876036
1999-11-08,1462.2614247063432
1999-11-09,1452.9093302242864
1999-11-10,1460.9284095157684
1999-11-11,1471.2415633255232
1999-11-12,1483.005050034621
1999-11-15,1493.0745282771682
1999-11-16,1496.6349696069055
1999-11-17,1471.113330297613
1999-11-18,1512.6268901240849
1999-11-19,1550.8294253336403
1999-11-22,1513.3773289837238
1999-11-23,1522.7790002093009
1999-11-24,1528.1226340827172
1999-11-25,1545.4782141368892
1999-11-26,1571.1980443473678
1999-11-29,1576.0121467615054
1999-11-30,1572.9806495745058
1999-12-01,1585.3075907854472
1999-12-02,1642.1765744855027
1999-12-03,1667.3267505589815
1999-12-06,1621.1644458276032
1999-12-07,1620.6700469863065
1999-12-08,1647.4043187289362
1999-12-09,1657.221257656739
1999-12-10,1686.7570255067212
1999-12-13,1694.163883158746
1999-12-14,1694.3930950645538
1999-12-15,1694.7932861998552
1999-12-16,1699.3619037361566
1999-12-17,1760.9869419784693
1999-12-20,1791.0327758333174
1999-12-21,1811.2794659035624
1999-12-22,1804.8284405097615
1999-12-23,1791.355822179707
1999-12-24,1792.205278052708
1999-12-27,1787.6143831661218
1999-12-28,1820.9166143461227
1999-12-29,1876.794166081771
1999-12-30,1921.5240638056628
1999-12-31,1921.5240638056628
2000-01-03,1899.3315354123229
2000-01-04,1759.9374413812432
2000-01-05,1771.07244960611
2000-01-06,1765.2977633396374
2000-01-07,1811.5582098245357
2000-01-10,1902.9163267335236
2000-01-11,1844.6577315666784
2000-01-12,1842.9435508646222
2000-01-13,1882.3248550653038
2000-01-14,1946.9252448409504
2000-01-17,1993.4663932113147
2000-01-18,1970.7013451828752
2000-01-19,1931.816476826996
2000-01-20,1910.484458324926
2000-01-21,1902.209787530516
2000-01-24,1913.5894552737004
2000-01-25,1904.8680342922069
2000-01-26,1916.4395521470933
2000-01-27,1930.0153367664393
2000-01-28,1887.7587695959396
2000-01-31,1862.1969393336492
2000-02-01,1886.883693358495
2000-02-02,1904.5273351877318
2000-02-03,1957.144913421679
2000-02-04,2023.759569185781
2000-02-07,2074.6950859162284
2000-02-08,2086.673476088275
2000-02-09,2044.457433464041
2000-02-10,2057.2196630369003
2000-02-11,2020.6029185713553
2000-02-14,1983.3718146336125
2000-02-15,1994.0520102317519
2000-02-16,2015.6948177347185
2000-02-17,2005.11316960053
2000-02-18,1962.7373560491587
2000-02-21,1957.4293852987262
2000-02-22,1890.4404733964325
2000-02-23,1926.830873641062
2000-02-24,1938.5086265888733
2000-02-25,1961.306401197678
2000-02-28,1970.7897853345096
2000-02-29,1986.2621886443249
2000-03-01,2022.8132508154522
2000-03-02,2050.1178002687734
2000-03-03,2104.9320868188447
2000-03-06,2090.6148268094694
2000-03-07,2100.614363670898
2000-03-08,2128.7089627823907
2000-03-09,2108.510783519459
2000-03-10,2095.383243041213
2000-03-13,2030.5898517693674
2000-03-14,2018.8754407627216
2000-03-15,2021.1295327139555
2000-03-16,2033.1526126679753
2000-03-17,2045.2254881029712
2000-03-20,2035.4299227207594
2000-03-21,2063.000167374865
2000-03-22,2075.291597783025
2000-03-23,2088.1975166994066
2000-03-24,2128.353118269624
2000-03-27,2163.4415645235413
2000-03-28,2116.885253101665
2000-03-29,2125.3551124720725
2000-03-30,2076.8035383538427
2000-03-31,2097.078852399893
2000-04-03,2070.8098154442146
2000-04-04,2021.8105908051207
2000-04-05,2010.6165371468035
2000-04-06,2060.442293871541
2000-04-07,2102.79048507531
2000-04-10,2055.817160894797
2000-04-11,2014.26888048542
2000-04-12,1985.7120485970622
2000-04-13,1913.8173148899455
2000-04-14,1803.903783962578
2000-04-17,1781.450737561628
2000-04-18,1874.0463483641465
2000-04-19,1815.7217035790798
2000-04-20,1845.5528106456186
2000-04-21,1845.5528106456186
2000-04-24,1812.316172057384
2000-04-25,1907.3952067264188
2000-04-26,1921.049689774042
2000-04-27,1950.9097910301805
2000-04-28,1963.7553639469077
2000-05-01,1974.2288713851294
2000-05-02,1977.2923618439015
2000-05-03,1961.6253809530106
2000-05-04,1951.824293383961
2000-05-05,1966.7592436888542
2000-05-08,1917.8082051846777
2000-05-09,1881.8666781343677
2000-05-10,1833.5660825429457
2000-05-11,1839.386158553547
2000-05-12,1859.4960723164006
2000-05-15,1889.9005724301644
2000-05-16,1949.2238912373025
2000-05-17,1936.201707607006
2000-05-18,1914.8840874528937
2000-05-19,1874.6903585124196
2000-05-22,1808.2165303913316
2000-05-23,1772.130567160207
2000-05-24,1818.9702257857036
2000-05-25,1807.9679320357166
2000-05-26,1785.1003647465739
2000-05-29,1799.3402132972635
2000-05-30,1855.695187316105
2000-05-31,1856.808788036238
2000-06-01,1910.309408897898
2000-06-02,1999.1361530115112
2000-06-05,1978.1231263912446
2000-06-06,1909.927367884768
2000-06-07,1919.547858421678
2000-06-08,1930.0371130254034
2000-06-09,1941.9627598344669
2000-06-12,1919.6425345089974
2000-06-13,1927.894623499037
2000-06-14,1939.9315674823683
2000-06-15,1942.982612758117
2000-06-16,1913.6918700542167
2000-06-19,1929.9472488266363
2000-06-20,1956.6127646756113
2000-06-21,2014.545827335863
2000-06-22,2003.3866164986475
2000-06-23,1965.7669287412975
2000-06-26,1964.8550439368364
2000-06-27,1948.3736900214103
2000-06-28,1973.2241475710705
2000-06-29,1936.8606939097583
2000-06-30,1969.5003465048471
2000-07-03,2059.155833691758
2000-07-04,2087.9230506331687
2000-07-05,2039.8428920182787
2000-07-06,2038.6724863083139
2000-07-07,2075.7669538398145
2000-07-10,2075.9967859089916
2000-07-11,2027.4360749926898
2000-07-12,2073.6712441476457
2000-07-13,2051.857163345727
2000-07-14,2082.51938302785
2000-07-17,2114.112940685688
2000-07-18,2101.1300269421927
2000-07-19,2038.2127622597498
2000-07-20,2068.4224699501674
2000-07-21,2040.3611842594742
2000-07-24,2029.759703210524
2000-07-25,1991.7374688875573
2000-07-26,1984.278953144978
2000-07-27,1981.379016579552
2000-07-28,1941.868975921232
2000-07-31,1981.151178594694
2000-08-01,1972.6935811776468
2000-08-02,2004.0210536990032
2000-08-03,2034.553459099816
2000-08-04,2048.5129228765873
2000-08-07,2074.5856050028965
2000-08-08,2075.68569687637
2000-08-09,2045.544178154521
2000-08-10,2043.7998555150916
2000-08-11,2075.24562056092
2000-08-14,2101.955962532742
2000-08-15,2087.232880229938
2000-08-16,2076.5617214246035
2000-08-17,2092.3009884722624
2000-08-18,2058.9973316427695
2000-08-21,2048.971932392907
2000-08-22,2070.9307180222745
2000-08-23,2093.7169897840095
2000-08-24,2057.920036089182
2000-08-25,2068.66789779314
2000-08-28,2076.8718152011347
2000-08-29,2086.3050542053174
2000-08-30,2126.4241513448087
2000-08-31,2148.7171500107374
2000-09-01,2153.093586526897
2000-09-04,2152.9772338460475
2000-09-05,2173.6281777611466
2000-09-06,2211.758731778382
2000-09-07,2254.2535076218223
2000-09-08,2237.1516980930783
2000-09-11,2239.7165245902115
2000-09-12,2198.8816338178412
2000-09-13,2197.9475054839722
2000-09-14,2201.8780475355816
2000-09-15,2181.1021227455267
2000-09-18,2126.030308172863
2000-09-19,2143.267599614605
2000-09-20,2165.6768289345273
2000-09-21,2134.069527763123
2000-09-22,2057.515904358465
2000-09-25,2094.6291279550187
2000-09-26,2058.0384101078107
2000-09-27,2018.1913657599887
2000-09-28,2047.0606690201014
2000-09-29,2030.3646936846676
2000-10-02,2000.222682063479
2000-10-03,2025.2583859060953
2000-10-04,2053.5033695926313
2000-10-05,2080.427756466478
2000-10-06,2028.632985938673
2000-10-09,2012.5460396839871
2000-10-10,2018.6422884100205
2000-10-11,1961.0248018665948
2000-10-12,1946.6941485944856
2000-10-13,1942.2471820799865
2000-10-16,1951.9004999325693
2000-10-17,1904.41685133119
2000-10-18,1884.5223825818123
2000-10-19,1961.8770438965105
2000-10-20,1945.907808812159
2000-10-23,1908.3708004503344
2000-10-24,1919.1700877805717
2000-10-25,1909.6405450121833
2000-10-26,1950.9307631473496
2000-10-27,1982.5236013063595
2000-10-30,2003.189820317539
2000-10-31,2026.1527414189877
2000-11-01,1998.8123450774115
2000-11-02,1984.7942621539362
2000-11-03,1947.9702762587153
2000-11-06,1966.1321790157476
2000-11-07,1981.060023127173
2000-11-08,1964.7156123096784
2000-11-09,1914.2518950086896
2000-11-10,1902.2489736400926
2000-11-13,1857.8135693333732
2000-11-14,1915.6138170530855
2000-11-15,1917.5387126119085
2000-11-16,1931.1767444689524
2000-11-17,1927.0714330339288
2000-11-20,1960.6865419760197
2000-11-21,1972.0355432870056
2000-11-22,1934.9934230081474
2000-11-23,1920.5937203845447
2000-11-24,1934.463703638552
2000-11-27,1896.6185423396253
2000-11-28,1838.8481653723754
2000-11-29,1830.7624070188247
2000-11-30,1755.0460451271258
2000-12-01,1748.2250642759006
2000-12-04,1715.7389603459735
2000-12-05,1783.6669176336975
2000-12-06,1763.5281936899069
2000-12-07,1764.3498431337948
2000-12-08,1789.8799879868473
2000-12-11,1836.5751084153742
2000-12-12,1827.5617144576229
2000-12-13,1844.9292671863623
2000-12-14,1819.9512612201274
2000-12-15,1802.1049534544163
2000-12-18,1814.694963240612
2000-12-19,1830.9638936406814
2000-12-20,1742.1879151033822
2000-12-21,1726.6632040529717
2000-12-22,1724.8148422193558
2000-12-25,1724.8148422193558
2000-12-26,1712.3245688485683
2000-12-27,1746.440701324584
2000-12-28,1778.9632467726099
2000-12-29,1758.94445981076
2001-01-01,1758.94445981076
2001-01-02,1755.0928512416665
2001-01-03,1821.457901689324
2001-01-04,1855.4742058281831
2001-01-05,1814.7358276454456
2001-01-08,1806.7840961446852
2001-01-09,1853.3541721108325
2001-01-10,1836.3523150502822
2001-01-11,1823.7252968031241
2001-01-12,1823.1580573501503
2001-01-15,1846.4732446022194
2001-01-16,1847.921947727729
2001-01-17,1906.0558034944327
2001-01-18,1919.544215963906
2001-01-19,1970.307522522648
2001-01-22,1954.4031685892774
2001-01-23,1975.841204166393
2001-01-24,1991.3448683543147
2001-01-25,1987.0206130012252
2001-01-26,1986.2842786293306
2001-01-29,2003.9930544730287
2001-01-30,2005.0476333301622
2001-01-31,2005.163131866604
2001-02-01,1967.1261419768534
2001-02-02,1958.2294618308222
2001-02-05,1932.4692965113427
2001-02-06,1960.0645750151925
2001-02-07,1939.178109553823
2001-02-08,1992.6958205466296
2001-02-09,1956.576204223816
2001-02-12,1939.273748022401
2001-02-13,1963.09773140857
2001-02-14,1969.1433901431335
2001-02-15,2001.1457196662516
2001-02-16,1930.6057073553216
2001-02-19,1909.6938882654597
2001-02-20,1933.3514011290997
2001-02-21,1887.1050231045378
2001-02-22,1900.2234523734987
2001-02-23,1907.2935049993403
2001-02-26,1929.1857832494163
2001-02-27,1907.3421547450707
2001-02-28,1884.4034408867399
2001-03-01,1890.3445494545813
2001-03-02,1900.875632342855
2001-03-05,1909.5675702168144
2001-03-06,1911.0897287270911
2001-03-07,1923.5662904812773
2001-03-08,1926.5314658482525
2001-03-09,1901.6897636801525
2001-03-12,1842.3775987616702
2001-03-13,1874.3452054823247
2001-03-14,1858.606856714959
2001-03-15,1844.4539823766586
2001-03-16,1864.288502007833
2001-03-19,1822.0555976416197
2001-03-20,1844.1596645168256
2001-03-21,1852.0854190871003
2001-03-22,1796.8845952605814
2001-03-23,1774.6566062960476
2001-03-26,1812.5694681111777
2001-03-27,1847.8023034237572
2001-03-28,1844.7983998183631
2001-03-29,1827.5248861752127
2001-03-30,1822.0941196474423
2001-04-02,1801.439492138869
2001-04-03,1761.3594892670071
2001-04-04,1739.6784114671502
2001-04-05,1792.4510485833587
2001-04-06,1812.3589340013186
2001-04-09,1822.8876411363208
2001-04-10,1894.6641402593552
2001-04-11,1901.230477399754
2001-04-12,1873.7953183408445
2001-04-13,1873.7953183408445
2001-04-16,1860.8177220502505
2001-04-17,1874.2352589970526
2001-04-18,1947.9754397192273
2001-04-19,1878.7066492243005
2001-04-20,1776.4729581992933
2001-04-23,1775.9226050656998
2001-04-24,1808.183991001789
2001-04-25,1806.5394521625178
2001-04-26,1860.1301061455088
2001-04-27,1922.0256114397873
2001-04-30,1964.2016502076835
2001-05-01,1942.3337759205917
2001-05-02,1936.5659614235856
2001-05-03,1925.4962399432256
2001-05-04,1942.951965982315
2001-05-07,1940.3942136440296
2001-05-08,1923.9832566667458
2001-05-09,1944.913354407658
2001-05-10,1970.5204987768795
2001-05-11,1968.4706679969029
2001-05-14,1945.5273554741866
2001-05-15,1917.7876187682775
2001-05-16,1928.9127070292873
2001-05-17,2030.1988487806452
2001-05-18,2059.4743982852274
2001-05-21,2056.8414130276383
2001-05-22,2109.453142301119
2001-05-23,2103.162726677059
2001-05-24,2091.4796117676083
2001-05-25,2062.54273086996
2001-05-28,2071.9442195697857
2001-05-29,2094.69115898613
2001-05-30,2067.1824894779465
2001-05-31,2102.8875387185954
2001-06-01,2105.731662412599
2001-06-04,2125.0174125833682
2001-06-05,2110.568554695013
2001-06-06,2109.964167866502
2001-06-07,2101.138599807608
2001-06-08,2109.753529370423
2001-06-11,2117.935004584266
2001-06-12,2091.3542081566106
2001-06-13,2081.031500657938
2001-06-14,2059.440878878678
2001-06-15,2030.6224752720868
2001-06-18,1975.3547835986765
2001-06-19,1970.9519243429343
2001-06-20,1990.9139190372975
2001-06-21,2018.9755378174345
2001-06-22,2052.288562765045
2001-06-25,2037.974245190198
2001-06-26,2017.6758312186064
2001-06-27,2004.8946439713436
2001-06-28,2057.612157887332
2001-06-29,2078.158178881777
2001-07-02,2078.196203777837
2001-07-03,2049.4450605067195
2001-07-04,2019.4078687120336
2001-07-05,2031.596723812283
2001-07-06,1973.0259713871499
2001-07-09,1986.2030344707598
2001-07-10,1937.0845514003074
2001-07-11,1878.5693076032214
2001-07-12,1866.4852418706068
2001-07-13,1876.0538599271274
2001-07-16,1836.207763070197
2001-07-17,1890.31231370382
2001-07-18,1861.6127901961534
2001-07-19,1841.7819056578326
2001-07-20,1862.2534912147207
2001-07-23,1894.89440770584
2001-07-24,1865.9660104145833
2001-07-25,1833.4443877902042
2001-07-26,1831.4832051649887
2001-07-27,1844.3817747307776
2001-07-30,1862.208119557895
2001-07-31,1868.0393637190166
2001-08-01,1825.0124665179183
2001-08-02,1825.5812340630468
2001-08-03,1824.8757466696054
2001-08-06,1852.3892744070315
2001-08-07,1868.77326936911
2001-08-08,1869.09708776484
2001-08-09,1851.1307702311772
2001-08-10,1841.0122374573466
2001-08-13,1830.5618198230407
2001-08-14,1817.7048321317116
2001-08-15,1780.8356695156933
2001-08-16,1778.4531794192815
2001-08-17,1728.4169735326977
2001-08-20,1736.0832300610582
2001-08-21,1738.316214481086
2001-08-22,1736.1083720729068
2001-08-23,1740.228779764696
2001-08-24,1745.6777576379677
2001-08-27,1744.0686465224412
2001-08-28,1742.0612280065716
2001-08-29,1762.0162784504587
2001-08-30,1742.4790609146457
2001-08-31,1738.3708881093535
2001-09-03,1720.2170827124721
2001-09-04,1762.391929715
2001-09-05,1759.7761794612277
2001-09-06,1721.0293729798955
2001-09-07,1696.9543984480408
2001-09-10,1680.6009891918106
2001-09-11,1549.1479836329183
2001-09-12,1574.7874447795841
2001-09-13,1493.780878310764
2001-09-14,1447.2103752559146
2001-09-17,1498.578530707157
2001-09-18,1495.873499569346
2001-09-19,1476.9311057244302
2001-09-20,1420.722901158777
2001-09-21,1424.5968638976735
2001-09-24,1444.9698946378805
2001-09-25,1438.7081508741735
2001-09-26,1420.7624702399737
2001-09-27,1431.5799423237884
2001-09-28,1466.703536234912
2001-10-01,1448.8114203537064
2001-10-02,1435.194876197003
2001-10-03,1415.3997956806663
2001-10-04,1431.5433371926697
2001-10-05,1410.4599241196818
2001-10-08,1396.4226976968173
2001-10-09,1412.4485241090363
2001-10-10,1462.6690421457095
2001-10-11,1500.452199214716
2001-10-12,1471.918894687595
2001-10-15,1465.030457965164
2001-10-16,1476.2887137786006
2001-10-17,1501.940937246609
2001-10-18,1491.2045870212032
2001-10-19,1502.3988830003261
2001-10-22,1527.350127994143
2001-10-23,1529.3341469181396
2001-10-24,1546.851678398678
2001-10-25,1531.6783284663532
2001-10-26,1542.0704180124028
2001-10-29,1497.0937934196652
2001-10-30,1474.986746694702
2001-10-31,1509.819203711956
2001-11-01,1499.8996733050687
2001-11-02,1505.7533581227221
2001-11-05,1551.4561392326825
2001-11-06,1549.5486554713573
2001-11-07,1543.3099939184058
2001-11-08,1569.9584844278595
2001-11-09,1573.8593016929663
2001-11-12,1549.6709197521243
2001-11-13,1606.594431639635
2001-11-14,1609.1048518936489
2001-11-15,1617.409248768307
2001-11-16,1599.8471196031858
2001-11-19,1628.178501530203
2001-11-20,1612.3958764577771
2001-11-21,1623.6501944920371
2001-11-22,1627.1724753405365
2001-11-23,1635.6704725897157
2001-11-26,1645.5043381858193
2001-11-27,1644.3613939609165
2001-11-28,1605.126444362441
2001-11-29,1595.6729645579098
2001-11-30,1581.0643544540624
2001-12-03,1629.4098064905552
2001-12-04,1638.4626324397375
2001-12-05,1679.439390933595
2001-12-06,1679.108378034199
2001-12-07,1690.762459266158
2001-12-10,1707.8162312117784
2001-12-11,1702.2423446848964
2001-12-12,1684.9775288442167
2001-12-13,1655.0673545318352
2001-12-14,1652.91398245008
2001-12-17,1663.6663726515405
2001-12-18,1690.209702296424
2001-12-19,1700.9373527910855
2001-12-20,1684.9877950092975
2001-12-21,1725.625584082739
2001-12-24,1748.280467093689
2001-12-25,1748.280467093689
2001-12-26,1746.6719571298188
2001-12-27,1749.630125300452
2001-12-28,1759.9035067293992
2001-12-31,1735.4952844955558
2002-01-01,1735.4952844955558
2002-01-02,1734.6714323591636
2002-01-03,1787.1524012286084
2002-01-04,1789.1118604306946
2002-01-07,1781.0187955609513
2002-01-08,1777.6660994830659
2002-01-09,1753.9289760896381
2002-01-10,1710.114807015319
2002-01-11,1703.693894325994
2002-01-14,1681.8331473536955
2002-01-15,1720.8186916734226
2002-01-16,1729.7017233260483
2002-01-17,1765.8918098153406
2002-01-18,1756.3514271789372
2002-01-21,1749.07723663519
2002-01-22,1751.5737252081517
2002-01-23,1772.1326992992517
2002-01-24,1777.5640409885746
2002-01-25,1803.2818564939314
2002-01-28,1809.1350879612933
2002-01-29,1782.420256523934
2002-01-30,1773.2598150307917
2002-01-31,1817.9901721705914
2002-02-01,1813.6523723657515
2002-02-04,1792.825182603692
2002-02-05,1793.9400081348801
2002-02-06,1782.5699251475287
2002-02-07,1764.2503767720664
2002-02-08,1745.5254351176975
2002-02-11,1726.9108216447416
2002-02-12,1742.5892374853147
2002-02-13,1784.4377112317306
2002-02-14,1807.6021240926239
2002-02-15,1802.112717732767
2002-02-18,1804.5706166336663
2002-02-19,1791.460551064447
2002-02-20,1797.0178546948912
2002-02-21,1810.9422254249423
2002-02-22,1792.8602847412194
2002-02-25,1838.012823780015
2002-02-26,1856.4831793271746
2002-02-27,1898.2246675544122
2002-02-28,1894.969679631981
2002-03-01,1942.9093167201543
2002-03-04,1960.6538334853205
2002-03-05,1941.745992796054
2002-03-06,1931.8847238510964
2002-03-07,1902.3720784337308
2002-03-08,1938.1340184083992
2002-03-11,1928.6032197135676
2002-03-12,1965.6400487902567
2002-03-13,1959.3487438261284
2002-03-14,1937.4798436361446
2002-03-15,1959.0855597003213
2002-03-18,1978.8759656968514
2002-03-19,1993.4255620376857
2002-03-20,1982.3298457401345
2002-03-21,1975.8113283180276
2002-03-22,1963.7927491527364
2002-03-25,1963.9647087358742
2002-03-26,1980.2759209305327
2002-03-27,1992.9591709915708
2002-03-28,1995.2282320492
2002-03-29,1995.2282320492
2002-04-01,1991.1632371407545
2002-04-02,1981.103254082444
2002-04-03,1959.0869017843686
2002-04-04,1958.803799584408
2002-04-05,1978.7746522445036
2002-04-08,1985.1758794978377
2002-04-09,1977.0773417927032
2002-04-10,2015.773284465304
2002-04-11,1992.4465494760684
2002-04-12,2002.7703369572803
2002-04-15,1983.6940316093246
2002-04-16,2005.242339302628
2002-04-17,2012.610675001
2002-04-18,1978.5223136615557
2002-04-19,1971.9778754639974
2002-04-22,1955.9442069284946
2002-04-23,1943.8045326620281
2002-04-24,1946.0347816021995
2002-04-25,1906.9657792307185
2002-04-26,1906.3250220848872
2002-04-29,1891.1841487296138
2002-04-30,1902.0989718735707
2002-05-01,1886.4806274556995
2002-05-02,1881.2346977781863
2002-05-03,1847.8384813166424
2002-05-06,1838.9645613592807
2002-05-07,1835.9618638162776
2002-05-08,1870.2872537423664
2002-05-09,1830.4891057235934
2002-05-10,1803.428172829706
2002-05-13,1808.4109163287164
2002-05-14,1829.8500652702862
2002-05-15,1825.8737163610608
2002-05-16,1855.5802752557088
2002-05-17,1839.5285968603744
2002-05-20,1828.3790981146005
2002-05-21,1829.2844638908377
2002-05-22,1802.3133765366354
2002-05-23,1814.726837863686
2002-05-24,1806.9190030333841
2002-05-27,1814.7323075182373
2002-05-28,1790.8805932083064
