Date,EM LATAM ex BR MOMENTUM
1999-09-09,915.7371729369697
1999-09-10,941.4366555559126
1999-09-13,956.4655083067144
1999-09-14,956.6900458890268
1999-09-15,962.582662029512
1999-09-16,958.1176430017482
1999-09-17,958.3390332833783
1999-09-20,969.8273096896904
1999-09-21,947.9776154648127
1999-09-22,955.6281076595288
1999-09-23,962.7010270826657
1999-09-24,962.1296125665224
1999-09-27,970.8305806098342
1999-09-28,964.9977040751587
1999-09-29,953.1117571301437
1999-09-30,945.2811660803858
1999-10-01,937.9073976878215
1999-10-04,942.2035556418017
1999-10-05,941.1811777323164
1999-10-06,951.256378355232
1999-10-07,948.6746198977078
1999-10-08,966.9632586830255
1999-10-11,968.5942331776919
1999-10-12,946.8380338037882
1999-10-13,920.0955020737435
1999-10-14,907.7429234487801
1999-10-15,860.7353930193195
1999-10-18,863.3621174119099
1999-10-19,886.2478289772885
1999-10-20,901.6964299359413
1999-10-21,899.761638569243
1999-10-22,922.3130587580861
1999-10-25,920.7955174194341
1999-10-26,926.211917327518
1999-10-27,927.9651299522397
1999-10-28,948.6706665702383
1999-10-29,974.870708024813
1999-11-01,974.7294012591965
1999-11-02,979.0695768705338
1999-11-03,1027.9910235530967
1999-11-04,1030.4443050570492
1999-11-05,1041.9995522867446
1999-11-08,1056.1905815600387
1999-11-09,1050.2526369563866
1999-11-10,1062.1171866244329
1999-11-11,1080.7422150316177
1999-11-12,1087.5561287160963
1999-11-15,1099.1595273695004
1999-11-16,1099.7837551806367
1999-11-17,1082.6348139190532
1999-11-18,1102.1558987335056
1999-11-19,1122.7554040866717
1999-11-22,1093.7599147644937
1999-11-23,1100.2533261903461
1999-11-24,1115.9492381615023
1999-11-25,1129.826517425008
1999-11-26,1136.338433020263
1999-11-29,1138.69950314802
1999-11-30,1125.6283187519332
1999-12-01,1133.6020018425131
1999-12-02,1161.0073158317168
1999-12-03,1199.328407916916
1999-12-06,1166.2906681815462
1999-12-07,1156.1590218461067
1999-12-08,1196.0650314739703
1999-12-09,1207.7160949188233
1999-12-10,1217.713548468767
1999-12-13,1225.3435883069526
1999-12-14,1234.0265498703136
1999-12-15,1257.4353171031764
1999-12-16,1258.6808457968057
1999-12-17,1289.951554379264
1999-12-20,1295.7623098612373
1999-12-21,1294.0142110688853
1999-12-22,1275.828825628979
1999-12-23,1275.5718524173913
1999-12-24,1278.0539995912252
1999-12-27,1270.7238289249212
1999-12-28,1288.9863705548805
1999-12-29,1311.2196621998553
1999-12-30,1323.9195251593364
1999-12-31,1323.9195251593364
2000-01-03,1311.4412351027856
2000-01-04,1220.908873078949
2000-01-05,1229.631268904237
2000-01-06,1219.5273896200138
2000-01-07,1257.3453381806178
2000-01-10,1320.6799897524877
2000-01-11,1283.603335761018
2000-01-12,1290.7084073191006
2000-01-13,1331.4901685498453
2000-01-14,1373.2068718585172
2000-01-17,1392.7388058849376
2000-01-18,1379.2798248403442
2000-01-19,1367.500890765987
2000-01-20,1353.8015580466715
2000-01-21,1342.1999489393982
2000-01-24,1329.6424104632101
2000-01-25,1326.1841506586686
2000-01-26,1343.348665254597
2000-01-27,1347.6358825186787
2000-01-28,1325.3303680215633
2000-01-31,1316.6149399914111
2000-02-01,1335.2353327128217
2000-02-02,1352.2602509232506
2000-02-03,1393.526061011404
2000-02-04,1450.4415880177512
2000-02-07,1498.3998338840315
2000-02-08,1491.591697692621
2000-02-09,1476.538284205886
2000-02-10,1523.9272634899653
2000-02-11,1514.8053215899488
2000-02-14,1508.7182702585956
2000-02-15,1493.5410731448621
2000-02-16,1495.076736711179
2000-02-17,1487.433943239135
2000-02-18,1442.973050872236
2000-02-21,1425.7233648483043
2000-02-22,1377.7823636517114
2000-02-23,1409.559957410349
2000-02-24,1405.735821162995
2000-02-25,1415.6353918009015
2000-02-28,1434.5191122148615
2000-02-29,1452.6019486029193
2000-03-01,1485.9907899613586
2000-03-02,1528.8229403285188
2000-03-03,1552.430876263341
2000-03-06,1526.2712941124726
2000-03-07,1533.6643629119146
2000-03-08,1562.2352560882293
2000-03-09,1545.8795870825516
2000-03-10,1542.1298611827788
2000-03-13,1513.4107499589404
2000-03-14,1499.30051737067
2000-03-15,1501.8631213475255
2000-03-16,1497.8603604825846
2000-03-17,1514.6332891418751
2000-03-20,1511.6456565415374
2000-03-21,1508.8872491342893
2000-03-22,1494.669752980098
2000-03-23,1511.5566343948585
2000-03-24,1545.175368705275
2000-03-27,1561.5135916390666
2000-03-28,1523.6246145846003
2000-03-29,1521.2185855997034
2000-03-30,1479.3365969874305
2000-03-31,1473.25548179853
2000-04-03,1460.7719573488714
2000-04-04,1411.560024350787
2000-04-05,1402.5766791449594
2000-04-06,1438.9613240619494
2000-04-07,1464.6249767726295
2000-04-10,1438.3966264070434
2000-04-11,1403.4056512941104
2000-04-12,1370.1372659083245
2000-04-13,1341.583927900214
2000-04-14,1278.147743201508
2000-04-17,1270.832083561083
2000-04-18,1351.6884982383604
2000-04-19,1327.1010526700816
2000-04-20,1336.7173164845995
2000-04-21,1336.7173164845995
2000-04-24,1327.1216575702429
2000-04-25,1400.954036321474
2000-04-26,1411.3694785227158
2000-04-27,1426.318094036748
2000-04-28,1402.5605793157342
2000-05-01,1412.9057289944362
2000-05-02,1414.2657610131162
2000-05-03,1407.1723204906523
2000-05-04,1397.0547521593112
2000-05-05,1401.573200520849
2000-05-08,1359.3762291762762
2000-05-09,1344.5357278268102
2000-05-10,1311.9086075502996
2000-05-11,1329.224116064084
2000-05-12,1369.9286342340329
2000-05-15,1383.722043197932
2000-05-16,1413.071878679338
2000-05-17,1403.7126145149998
2000-05-18,1392.488895598851
2000-05-19,1346.4288954031178
2000-05-22,1309.1351456849814
2000-05-23,1284.6906368979664
2000-05-24,1301.391882369347
2000-05-25,1282.8134384577013
2000-05-26,1258.01404433621
2000-05-29,1255.9380788139842
2000-05-30,1289.9783625811901
2000-05-31,1295.317362214552
2000-06-01,1332.1003412104892
2000-06-02,1387.190694098877
2000-06-05,1369.0609647248398
2000-06-06,1302.5170413266135
2000-06-07,1283.2423424888295
2000-06-08,1284.911109606927
2000-06-09,1303.5538210412326
2000-06-12,1312.2037987616998
2000-06-13,1320.9780809656677
2000-06-14,1335.0373488859059
2000-06-15,1319.952189379212
2000-06-16,1298.0529732207578
2000-06-19,1298.937196839874
2000-06-20,1312.171017186673
2000-06-21,1344.3171583678993
2000-06-22,1320.368529207688
2000-06-23,1314.748969953347
2000-06-26,1318.0517861969279
2000-06-27,1337.109681326627
2000-06-28,1333.8003904966486
2000-06-29,1333.4805925562243
2000-06-30,1361.2156831860293
2000-07-03,1441.6487687215638
2000-07-04,1455.2798677136254
2000-07-05,1424.6168065182017
2000-07-06,1415.0804447746586
2000-07-07,1432.5980137556448
2000-07-10,1442.4055958566628
2000-07-11,1427.854330635025
2000-07-12,1464.121169029289
2000-07-13,1466.551016050816
2000-07-14,1471.647536280863
2000-07-17,1463.3967212198688
2000-07-18,1447.721051433514
2000-07-19,1390.8199424783036
2000-07-20,1401.0177270281774
2000-07-21,1379.1781968806627
2000-07-24,1366.422465317669
2000-07-25,1358.5131199981984
2000-07-26,1347.7424424955925
2000-07-27,1351.3996313281584
2000-07-28,1336.5421288853654
2000-07-31,1368.6079059352721
2000-08-01,1373.311431354518
2000-08-02,1394.3524396329647
2000-08-03,1402.595511417168
2000-08-04,1401.780333151856
2000-08-07,1411.9953792701756
2000-08-08,1421.7234683989957
2000-08-09,1408.7180829831154
2000-08-10,1388.5294443138766
2000-08-11,1395.3293816665926
2000-08-14,1404.3202962117412
2000-08-15,1394.2073877158205
2000-08-16,1399.1419835270212
2000-08-17,1399.5454204529183
2000-08-18,1387.6048871370442
2000-08-21,1386.1481884595553
2000-08-22,1400.3415281129191
2000-08-23,1401.8156449663213
2000-08-24,1379.642258140743
2000-08-25,1364.4125554882041
2000-08-28,1386.157371567726
2000-08-29,1402.4567327930658
2000-08-30,1448.6274583065958
2000-08-31,1469.1086964447857
2000-09-01,1473.6431493425994
2000-09-04,1476.2718177666638
2000-09-05,1497.325574203522
2000-09-06,1506.5113362738066
2000-09-07,1547.97088618689
2000-09-08,1540.2665357001636
2000-09-11,1532.024263178669
2000-09-12,1521.94857850029
2000-09-13,1537.23173722415
2000-09-14,1549.895952615771
2000-09-15,1543.6846549288211
2000-09-18,1512.154378925401
2000-09-19,1520.8757089703868
2000-09-20,1550.6997206130543
2000-09-21,1512.4797192545084
2000-09-22,1456.10577386514
2000-09-25,1476.822185049794
2000-09-26,1433.9179388011362
2000-09-27,1411.057067911392
2000-09-28,1428.816140189925
2000-09-29,1413.3712358241755
2000-10-02,1400.145356593672
2000-10-03,1405.2267105664948
2000-10-04,1419.4424735413902
2000-10-05,1420.7176883399259
2000-10-06,1387.1025676782767
2000-10-09,1383.417908470759
2000-10-10,1380.3981179901477
2000-10-11,1332.5062737550945
2000-10-12,1297.2440478274937
2000-10-13,1318.4810736520594
2000-10-16,1329.8148002116095
2000-10-17,1303.3970847955825
2000-10-18,1299.9165089504795
2000-10-19,1358.7685334387363
2000-10-20,1361.4663244104693
2000-10-23,1348.1341558844176
2000-10-24,1387.324673779131
2000-10-25,1386.5538812850907
2000-10-26,1404.7053584121486
2000-10-27,1412.5465366941748
2000-10-30,1423.0861814105795
2000-10-31,1443.638144274117
2000-11-01,1426.2158051389124
2000-11-02,1419.8705514497328
2000-11-03,1402.922898300098
2000-11-06,1409.1377739414856
2000-11-07,1417.0768360754575
2000-11-08,1416.8324889437397
2000-11-09,1384.5146496559355
2000-11-10,1366.051453522064
2000-11-13,1327.6298504739348
2000-11-14,1377.3715298774641
2000-11-15,1387.1164633465385
2000-11-16,1393.3175862663088
2000-11-17,1410.5070519646467
2000-11-20,1418.966055935229
2000-11-21,1402.1470724487247
2000-11-22,1370.8345292355345
2000-11-23,1383.81960219665
2000-11-24,1404.8521618611298
2000-11-27,1394.028324325866
2000-11-28,1348.926851691022
2000-11-29,1337.1861644897033
2000-11-30,1284.8822234633726
2000-12-01,1276.1996469035068
2000-12-04,1258.7002429770307
2000-12-05,1311.2519685793782
2000-12-06,1305.4739923889442
2000-12-07,1300.3350550755274
2000-12-08,1315.1441404052857
2000-12-11,1336.1002722700885
2000-12-12,1340.351688313736
2000-12-13,1325.4217818131985
2000-12-14,1295.5273028058493
2000-12-15,1269.9636955209942
2000-12-18,1284.5923326567058
2000-12-19,1282.9071298865442
2000-12-20,1221.4213399908554
2000-12-21,1207.2948509508526
2000-12-22,1206.4293471307828
2000-12-25,1206.4293471307828
2000-12-26,1199.884591042238
2000-12-27,1196.4573984156925
2000-12-28,1206.4472349292616
2000-12-29,1195.1231716078692
2001-01-01,1195.1231716078692
2001-01-02,1161.620524829952
2001-01-03,1204.4719439692005
2001-01-04,1247.2622516843624
2001-01-05,1221.9200548266433
2001-01-08,1228.6485961320604
2001-01-09,1239.1363673763933
2001-01-10,1229.6538833410466
2001-01-11,1234.9668823280263
2001-01-12,1232.3272719197018
2001-01-15,1246.0057702458014
2001-01-16,1239.9809177020575
2001-01-17,1266.43093053108
2001-01-18,1277.0792225747493
2001-01-19,1316.7819028616223
2001-01-22,1312.661859065132
2001-01-23,1335.105940246318
2001-01-24,1355.6630529602885
2001-01-25,1364.158345365867
2001-01-26,1372.713955014828
2001-01-29,1360.3424283350453
2001-01-30,1362.7727595396566
2001-01-31,1367.0208230216717
2001-02-01,1352.5748057851442
2001-02-02,1357.6871509546806
2001-02-05,1342.3328694754096
2001-02-06,1349.8774572525479
2001-02-07,1340.3702277777165
2001-02-08,1366.669062669289
2001-02-09,1341.2387327692054
2001-02-12,1341.0996540213414
2001-02-13,1355.5882469553064
2001-02-14,1365.1374785232622
2001-02-15,1396.1418395412527
2001-02-16,1366.4020823254475
2001-02-19,1362.9755090767385
2001-02-20,1379.845829139759
2001-02-21,1339.747841330054
2001-02-22,1359.7474096779333
2001-02-23,1349.647483119242
2001-02-26,1370.9934414879694
2001-02-27,1348.4569204810734
2001-02-28,1333.3185747518207
2001-03-01,1328.531312623539
2001-03-02,1325.9740569030978
2001-03-05,1323.7443838098036
2001-03-06,1342.5752345022104
2001-03-07,1364.0503414832056
2001-03-08,1367.9064282296893
2001-03-09,1337.5951454615792
2001-03-12,1288.8565697887198
2001-03-13,1320.310953197718
2001-03-14,1309.9241275345305
2001-03-15,1314.6251500708042
2001-03-16,1349.1982423325535
2001-03-19,1354.2056934677025
2001-03-20,1324.9735239773668
2001-03-21,1330.879347472385
2001-03-22,1329.1056166447665
2001-03-23,1312.7356821454894
2001-03-26,1315.5453743788637
2001-03-27,1332.1200112483648
2001-03-28,1332.5894786919293
2001-03-29,1342.2610293128516
2001-03-30,1348.5551357218405
2001-04-02,1362.8379316528658
2001-04-03,1341.4527824463614
2001-04-04,1322.4230293672279
2001-04-05,1357.5243827203262
2001-04-06,1352.357309013889
2001-04-09,1361.582071362658
2001-04-10,1416.412076525824
2001-04-11,1443.8645359331802
2001-04-12,1424.1678944587527
2001-04-13,1424.1678944587527
2001-04-16,1423.967984757272
2001-04-17,1461.4990537580072
2001-04-18,1486.3660687525373
2001-04-19,1433.3694310462997
2001-04-20,1382.9213156770334
2001-04-23,1380.8285670518785
2001-04-24,1398.2758928298185
2001-04-25,1404.9837076275737
2001-04-26,1410.6031871034459
2001-04-27,1431.762274633365
2001-04-30,1448.0304564687544
2001-05-01,1437.681806597958
2001-05-02,1448.9852892826527
2001-05-03,1458.3379964694175
2001-05-04,1460.4171425477343
2001-05-07,1455.455614149329
2001-05-08,1465.6263301401507
2001-05-09,1494.8112395458647
2001-05-10,1496.2885431643456
2001-05-11,1515.7831472925172
2001-05-14,1513.7475422131517
2001-05-15,1493.1928724747263
2001-05-16,1493.2426142925312
2001-05-17,1657.9859394352886
2001-05-18,1691.935603769
2001-05-21,1686.8290782182573
2001-05-22,1719.753704982883
2001-05-23,1735.6097905736751
2001-05-24,1737.79021566261
2001-05-25,1733.6563898417894
2001-05-28,1730.4682123404418
2001-05-29,1753.355161331008
2001-05-30,1734.6102638144387
2001-05-31,1752.5712515904672
2001-06-01,1756.5948906918397
2001-06-04,1760.2745207280982
2001-06-05,1763.5879879036481
2001-06-06,1764.2903224572115
2001-06-07,1761.5339773033138
2001-06-08,1765.5668064783208
2001-06-11,1779.2306806670788
2001-06-12,1764.4765298229245
2001-06-13,1753.3497324484704
2001-06-14,1735.4355971789507
2001-06-15,1713.3459513386438
2001-06-18,1681.7332813056703
2001-06-19,1670.8896794815041
2001-06-20,1690.109836656184
2001-06-21,1706.440337675746
2001-06-22,1715.6950516631703
2001-06-25,1702.8252103891448
2001-06-26,1689.6168550045659
2001-06-27,1689.9887949469794
2001-06-28,1711.9396185973724
2001-06-29,1725.133841029859
2001-07-02,1741.9816943048252
2001-07-03,1739.7916612763017
2001-07-04,1740.6064406444698
2001-07-05,1765.51656768554
2001-07-06,1739.6264169814222
2001-07-09,1735.2283763714831
2001-07-10,1722.3520389612136
2001-07-11,1647.5431463969724
2001-07-12,1603.6252412501715
2001-07-13,1601.7959229620265
2001-07-16,1578.533717930464
2001-07-17,1627.656090912471
2001-07-18,1600.9959342684267
2001-07-19,1590.3719173522747
2001-07-20,1592.6550891315867
2001-07-23,1602.7095158156878
2001-07-24,1588.8623751295343
2001-07-25,1567.2159973023026
2001-07-26,1574.79433350249
2001-07-27,1582.3441969449682
2001-07-30,1595.6432126977995
2001-07-31,1575.7053474481795
2001-08-01,1566.1497246586136
2001-08-02,1579.9920993425694
2001-08-03,1575.7638475549934
2001-08-06,1573.2259871867038
2001-08-07,1574.4596149608676
2001-08-08,1589.2558884263092
2001-08-09,1573.1679560617742
2001-08-10,1570.1858234787342
2001-08-13,1571.97435849658
2001-08-14,1567.479217749902
2001-08-15,1534.878051206793
2001-08-16,1533.4836956049576
2001-08-17,1497.6170072034033
2001-08-20,1509.107009965107
2001-08-21,1512.384429453844
2001-08-22,1518.5762524018005
2001-08-23,1528.5686489309662
2001-08-24,1534.7006686548445
2001-08-27,1525.8023692738632
2001-08-28,1514.364976690151
2001-08-29,1534.7548740926557
2001-08-30,1519.54995525113
2001-08-31,1516.4280707918838
2001-09-03,1515.3908620500074
2001-09-04,1526.5363835979658
2001-09-05,1526.6944991176886
2001-09-06,1486.6623249617967
2001-09-07,1456.583938402669
2001-09-10,1461.7080631810818
2001-09-11,1371.2987249963396
2001-09-12,1389.1494099571667
2001-09-13,1368.4433845905392
2001-09-14,1325.3480293142027
2001-09-17,1296.2897390847882
2001-09-18,1305.0361737179562
2001-09-19,1291.8804045223942
2001-09-20,1249.9742015412965
2001-09-21,1267.7537615875553
2001-09-24,1303.9347401151917
2001-09-25,1298.0929467277117
2001-09-26,1295.5719012903573
2001-09-27,1282.0338691406969
2001-09-28,1289.7693959579378
2001-10-01,1282.9126664512632
2001-10-02,1273.1773412496302
2001-10-03,1275.247140166552
2001-10-04,1284.9211010852096
2001-10-05,1266.4903567391054
2001-10-08,1253.589508600625
2001-10-09,1260.9667728995257
2001-10-10,1304.5533781676313
2001-10-11,1367.608606235532
2001-10-12,1342.9856371517392
2001-10-15,1320.0921577583365
2001-10-16,1335.7350840356794
2001-10-17,1356.113914085466
2001-10-18,1367.3507885687045
2001-10-19,1381.291627741756
2001-10-22,1387.384367417404
2001-10-23,1397.037023521624
2001-10-24,1400.221183389369
2001-10-25,1387.885861192397
2001-10-26,1399.5488244473581
2001-10-29,1361.5769069301869
2001-10-30,1343.5848669811483
2001-10-31,1351.0957142600696
2001-11-01,1350.3859802115753
2001-11-02,1337.5027935478163
2001-11-05,1363.4492111454456
2001-11-06,1377.3776517504812
2001-11-07,1375.8223502073063
2001-11-08,1397.7125259890397
2001-11-09,1383.9338659301623
2001-11-12,1367.6565605460555
2001-11-13,1420.9074959127988
2001-11-14,1435.8356612404841
2001-11-15,1451.791959928159
2001-11-16,1443.2757427362826
2001-11-19,1462.4565348852557
2001-11-20,1447.6458282788697
2001-11-21,1458.7242804166658
2001-11-22,1455.0032070654468
2001-11-23,1464.3530221899966
2001-11-26,1457.9943496725382
2001-11-27,1453.6497302528521
2001-11-28,1427.2051901528214
2001-11-29,1415.1581419708411
2001-11-30,1407.5145014596749
2001-12-03,1426.284585203443
2001-12-04,1438.5896608178025
2001-12-05,1464.636767475975
2001-12-06,1462.7587418229148
2001-12-07,1480.137376581511
2001-12-10,1477.948210690649
2001-12-11,1479.1880903721735
2001-12-12,1471.0821740041838
2001-12-13,1469.8418683335415
2001-12-14,1469.3396297161742
2001-12-17,1483.5798788810218
2001-12-18,1492.6369024788003
2001-12-19,1498.1279844592964
2001-12-20,1490.5897340271752
2001-12-21,1536.9762272850396
2001-12-24,1552.8567873580923
2001-12-25,1552.8567873580923
2001-12-26,1543.05056684349
2001-12-27,1538.5355662050697
2001-12-28,1541.6998716461437
2001-12-31,1516.683581529484
2002-01-01,1516.683581529484
2002-01-02,1505.0050710292708
2002-01-03,1544.6199378711888
2002-01-04,1557.0812521312826
2002-01-07,1550.2951978431424
2002-01-08,1553.7326546454267
2002-01-09,1536.63519485846
2002-01-10,1511.425571200843
2002-01-11,1499.3569391445542
2002-01-14,1496.2611342323705
2002-01-15,1541.9323587523018
2002-01-16,1553.1392641715797
2002-01-17,1565.4367354586561
2002-01-18,1559.0133188227014
2002-01-21,1564.0137761177905
2002-01-22,1568.9134419275322
2002-01-23,1584.617056261685
2002-01-24,1605.9843845294954
2002-01-25,1629.649431947192
2002-01-28,1636.3928991508055
2002-01-29,1630.8271829220698
2002-01-30,1630.0486303249118
2002-01-31,1664.5158914919668
2002-02-01,1673.7391775371784
2002-02-04,1662.5892207285672
2002-02-05,1656.9576641686222
2002-02-06,1639.845825384522
2002-02-07,1631.6950619611064
2002-02-08,1613.4733486866978
2002-02-11,1592.2071286240339
2002-02-12,1609.8624286926322
2002-02-13,1627.6276112098265
2002-02-14,1629.7046465400567
2002-02-15,1624.729906327934
2002-02-18,1629.4369162197522
2002-02-19,1616.341308344774
2002-02-20,1606.983726576208
2002-02-21,1602.3667096012364
2002-02-22,1576.446979576968
2002-02-25,1606.2285069373856
2002-02-26,1624.6095639168582
2002-02-27,1662.6132567834604
2002-02-28,1645.2174466009426
2002-03-01,1688.7571108257812
2002-03-04,1707.976124206167
2002-03-05,1710.7830656320461
2002-03-06,1714.6717424871183
2002-03-07,1704.1281206281535
2002-03-08,1733.3874850640364
2002-03-11,1728.052176754611
2002-03-12,1750.660471151062
2002-03-13,1735.0571084558014
2002-03-14,1714.4396661905173
2002-03-15,1728.5257859053934
2002-03-18,1751.3866501500552
2002-03-19,1768.0537706536531
2002-03-20,1751.2856412938581
2002-03-21,1761.172885875979
2002-03-22,1786.4388571613292
2002-03-25,1785.885231588226
2002-03-26,1786.3532970825613
2002-03-27,1792.0854621128235
2002-03-28,1798.0066217060726
2002-03-29,1798.0066217060726
2002-04-01,1776.947863405683
2002-04-02,1769.6226950485318
2002-04-03,1750.7112732475555
2002-04-04,1743.5120118880886
2002-04-05,1762.9724406744783
2002-04-08,1782.2614397435934
2002-04-09,1775.2320431171402
2002-04-10,1826.7965914684125
2002-04-11,1821.526717427212
2002-04-12,1810.7493283862489
2002-04-15,1789.5346326161964
2002-04-16,1806.4932180573724
2002-04-17,1798.4025664838866
2002-04-18,1769.364138849053
2002-04-19,1775.6422663542462
2002-04-22,1755.6347775985864
2002-04-23,1740.4894331167775
2002-04-24,1747.133538371014
2002-04-25,1722.130637844525
2002-04-26,1738.3203427103872
2002-04-29,1723.6126443052638
2002-04-30,1728.1842186227527
2002-05-01,1710.446717972394
2002-05-02,1729.2864380418036
2002-05-03,1704.649817145088
2002-05-06,1704.4398126857675
2002-05-07,1687.1945589739073
2002-05-08,1719.6609979163786
2002-05-09,1690.6190530622466
2002-05-10,1669.6145377621403
2002-05-13,1678.2185145236688
2002-05-14,1700.9473714106318
2002-05-15,1699.2825764091965
2002-05-16,1727.7679995775059
2002-05-17,1709.6394624478935
2002-05-20,1702.3560000787859
2002-05-21,1689.856550597683
2002-05-22,1669.8207839660683
2002-05-23,1683.5966278382405
2002-05-24,1671.3050793816103
2002-05-27,1676.4224301233023
2002-05-28,1660.5316168336094
2002-05-29,1618.185720202506
2002-05-30,1575.5725497719682
2002-05-31,1576.611609232605
2002-06-03,1568.0636054153326
2002-06-04,1560.0557240288729
2002-06-05,1552.7378584447313
2002-06-06,1531.014123845841
2002-06-07,1521.467074932156
2002-06-10,1509.1282928418498
2002-06-11,1516.6280813985488
2002-06-12,1504.6018022593373
2002-06-13,1490.218765694338
2002-06-14,1487.9412569777162
2002-06-17,1507.8015282059152
2002-06-18,1503.8052979534125
2002-06-19,1478.9522999131082
2002-06-20,1455.3582708210226
2002-06-21,1412.428046054071
2002-06-24,1375.2916250449182
2002-06-25,1381.7315120724638
2002-06-26,1324.606551727535
2002-06-27,1365.4178133233565
2002-06-28,1373.2977565771032
2002-07-01,1373.8452631139119
2002-07-02,1355.1806863146219
2002-07-03,1364.47770900187
2002-07-04,1380.2712462978454
2002-07-05,1397.862873453133
2002-07-08,1395.7473131678605
2002-07-09,1397.6137230947263
2002-07-10,1400.8389890065996
2002-07-11,1387.076773569917
2002-07-12,1385.733863281958
2002-07-15,1343.1187979664467
2002-07-16,1326.786260432502
2002-07-17,1352.2178965897865
2002-07-18,1355.5685101656582
2002-07-19,1340.219680017255
2002-07-22,1338.1403722033367
2002-07-23,1319.2036743182377
2002-07-24,1318.3195447726798
2002-07-25,1294.3808037516978
2002-07-26,1286.7952293182607
2002-07-29,1346.6279514042837
2002-07-30,1329.5301451012906
2002-07-31,1333.5630958045738
2002-08-01,1294.1890389296534
2002-08-02,1284.8431811764415
2002-08-05,1262.6790329761882
2002-08-06,1326.3421416550093
2002-08-07,1335.9859266533379
2002-08-08,1355.4537918691767
2002-08-09,1342.9124905761998
2002-08-12,1313.826335137651
2002-08-13,1301.4013702621498
2002-08-14,1313.3584801103689
2002-08-15,1345.6935652408768
2002-08-16,1358.7865186826652
2002-08-19,1371.0077129123983
2002-08-20,1375.9959979559067
2002-08-21,1365.814807088517
2002-08-22,1377.4721950510323
2002-08-23,1366.940752105234
2002-08-26,1376.6184576970184
2002-08-27,1352.680311474267
2002-08-28,1346.9992681179938
2002-08-29,1350.2164681158
2002-08-30,1360.3296550881441
2002-09-02,1346.1660623736311
2002-09-03,1322.494078399596
2002-09-04,1323.8332480782656
2002-09-05,1317.9131785964794
2002-09-06,1313.5537256426342
2002-09-09,1333.4287184197997
2002-09-10,1356.4994370372074
2002-09-11,1361.2163185395764
2002-09-12,1350.5898898605594
2002-09-13,1334.1958410743944
2002-09-16,1332.4052291701819
2002-09-17,1316.1844431998843
2002-09-18,1294.7358209113631
2002-09-19,1249.358008108985
2002-09-20,1226.6980964172437
2002-09-23,1207.256703089297
2002-09-24,1204.5013112189463
2002-09-25,1212.4605885917506
2002-09-26,1239.2504149651556
2002-09-27,1218.3951155655193
2002-09-30,1194.2827490258248
2002-10-01,1219.7597895946653
2002-10-02,1206.8551331626206
2002-10-03,1209.5250350163535
2002-10-04,1212.0673549526155
2002-10-07,1202.4601270569594
2002-10-08,1212.6566076104145
2002-10-09,1184.0158347338368
2002-10-10,1173.8372277341157
2002-10-11,1189.2692819157269
2002-10-14,1197.3182932991492
2002-10-15,1217.728362652856
2002-10-16,1209.824499889327
2002-10-17,1235.735499339485
2002-10-18,1248.128895692558
2002-10-21,1241.9320400651686
2002-10-22,1241.4657214583408
2002-10-23,1255.294139493318
2002-10-24,1251.341355216485
2002-10-25,1240.094663054396
