Date,CHILE SMALL GROWTH
1997-09-29,207.45182438294688
1997-09-30,206.8619635117262
1997-10-01,206.74175235446793
1997-10-02,206.4425205261288
1997-10-03,206.44573840375276
1997-10-06,205.56948593052718
1997-10-07,205.14296925307494
1997-10-08,204.8749605434888
1997-10-09,204.9186609953848
1997-10-10,204.79386508442192
1997-10-13,205.37495802206527
1997-10-14,205.84225884753198
1997-10-15,204.96602867005362
1997-10-16,205.23877982571412
1997-10-17,203.35252293813025
1997-10-20,202.48595526576705
1997-10-21,200.97112493360893
1997-10-22,199.9912545156396
1997-10-23,199.59646127725247
1997-10-24,198.62485801500395
1997-10-27,192.5375673114635
1997-10-28,191.0975110563906
1997-10-29,194.4043725707632
1997-10-30,190.88292897582255
1997-10-31,190.00116413683295
1997-11-03,192.29004091497956
1997-11-04,191.68877742110473
1997-11-05,192.3236992002704
1997-11-06,191.15635540906936
1997-11-07,189.23303415574802
1997-11-10,188.0375141439975
1997-11-11,188.06955071698175
1997-11-12,186.9037403699186
1997-11-13,187.1807214354818
1997-11-14,186.95819162332407
1997-11-17,186.89580248608002
1997-11-18,186.15114474011438
1997-11-19,185.06821905856498
1997-11-20,185.66839167462683
1997-11-21,185.5238093522061
1997-11-24,187.90859367624134
1997-11-25,187.88387694960792
1997-11-26,185.04128883784094
1997-11-27,184.6350784145214
1997-11-28,183.03776349564944
1997-12-01,181.62444459618573
1997-12-02,183.29020204154727
1997-12-03,183.39468066024767
1997-12-04,183.95676124783807
1997-12-05,182.69554374340606
1997-12-08,182.69554374340606
1997-12-09,181.64167571942411
1997-12-10,181.67498055575868
1997-12-11,181.67498055575868
1997-12-12,179.9805878511009
1997-12-15,179.23979897125847
1997-12-16,179.21291089891096
1997-12-17,179.0543432625682
1997-12-18,177.8338361416771
1997-12-19,176.7079148015655
1997-12-22,176.98097125103544
1997-12-23,175.24495141031673
1997-12-24,175.52881162847535
1997-12-25,175.34447332013656
1997-12-26,175.6287842791317
1997-12-29,176.77917785112285
1997-12-30,177.29522798150128
1997-12-31,178.0171484231915
1998-01-01,178.0171484231915
1998-01-02,177.75306799814888
1998-01-05,178.24121516146735
1998-01-06,176.2853657218592
1998-01-07,173.1173393680159
1998-01-08,167.47495246226728
1998-01-09,166.43165004595198
1998-01-12,164.83402488308644
1998-01-13,167.05028048189985
1998-01-14,166.15646408787913
1998-01-15,163.95687113288443
1998-01-16,165.58196295920712
1998-01-19,165.71958982787936
1998-01-20,164.72549088647284
1998-01-21,164.1847256494139
1998-01-22,163.52980629062014
1998-01-23,162.56760346173436
1998-01-26,164.15750821417427
1998-01-27,165.34983445349002
1998-01-28,164.72708088941596
1998-01-29,163.42756554861097
1998-01-30,163.89789412395058
1998-02-02,165.16046917999932
1998-02-03,165.4307089481743
1998-02-04,165.56897190955164
1998-02-05,165.54665358280357
1998-02-06,165.33186620835482
1998-02-09,166.3409832298384
1998-02-10,165.8520857503596
1998-02-11,166.46326969342655
1998-02-12,165.7604369905634
1998-02-13,164.91808154429856
1998-02-16,165.92148199433808
1998-02-17,165.95541205905684
1998-02-18,165.6990927153137
1998-02-19,165.66947656893052
1998-02-20,164.510929497694
1998-02-23,163.1153150111744
1998-02-24,161.3382318265617
1998-02-25,161.64279657063665
1998-02-26,162.44166122946731
1998-02-27,162.36167618164555
1998-03-02,163.1359889187025
1998-03-03,163.2980458674447
1998-03-04,162.87714562861532
1998-03-05,165.29564230948716
1998-03-06,165.23033770913668
1998-03-09,164.80709250600177
1998-03-10,165.13325488448882
1998-03-11,165.61772355150688
1998-03-12,166.08287971932748
1998-03-13,163.36661716187785
1998-03-16,163.91351438155348
1998-03-17,164.38378708332561
1998-03-18,164.25655035275253
1998-03-19,165.70376992646067
1998-03-20,167.0190621092432
1998-03-23,167.18860712722613
1998-03-24,167.40492073936613
1998-03-25,166.74015958568478
1998-03-26,167.32460630062462
1998-03-27,167.83671840910011
1998-03-30,167.5231288085911
1998-03-31,166.90171769065586
1998-04-01,167.0160172147037
1998-04-02,167.8068988974492
1998-04-03,168.01998705458516
1998-04-06,168.06342945153278
1998-04-07,167.93521943684587
1998-04-08,167.94426360368402
1998-04-09,168.31276285672487
1998-04-10,168.1924943703171
1998-04-13,167.9499688444937
1998-04-14,168.48715906106617
1998-04-15,168.14630999238773
1998-04-16,167.47202835546165
1998-04-17,167.1016458512405
1998-04-20,167.09432340799538
1998-04-21,166.81117515522604
1998-04-22,167.0820927371213
1998-04-23,167.18629972684388
1998-04-24,166.5507660900244
1998-04-27,165.8617946941521
1998-04-28,165.88154653160652
1998-04-29,165.76609991347283
1998-04-30,166.03939228215035
1998-05-01,166.03939228215035
1998-05-04,165.49672677741827
1998-05-05,165.80263080999677
1998-05-06,165.69673922524686
1998-05-07,165.81440516782007
1998-05-08,165.542796176124
1998-05-11,165.11093605327082
1998-05-12,164.61622383324786
1998-05-13,163.95310223025447
1998-05-14,163.81742373230114
1998-05-15,163.51594645510266
1998-05-18,162.12619425384443
1998-05-19,162.34271639195595
1998-05-20,160.70213921842682
1998-05-21,160.70213921842682
1998-05-22,162.07877815633637
1998-05-25,161.658480687613
1998-05-26,161.1110297989301
1998-05-27,159.91823239815727
1998-05-28,160.13194812185722
1998-05-29,159.29296546746215
1998-06-01,158.1735415491561
1998-06-02,158.3269038409101
1998-06-03,158.51627275495272
1998-06-04,158.93111668495627
1998-06-05,158.88954925741612
1998-06-08,159.15939080910687
1998-06-09,159.96204768400827
1998-06-10,159.76782405932704
1998-06-11,159.76782405932704
1998-06-12,158.87848589092684
1998-06-15,157.6107827930476
1998-06-16,155.7415291698055
1998-06-17,156.8631932434978
1998-06-18,157.13346702902436
1998-06-19,157.08603320026776
1998-06-22,155.5197752986304
1998-06-23,154.18416813438142
1998-06-24,153.66318572518645
1998-06-25,152.32638583047742
1998-06-26,150.04152411203435
1998-06-29,150.04152411203435
1998-06-30,149.6649093326844
1998-07-01,150.28871122553636
1998-07-02,150.87675842500184
1998-07-03,150.57941202135532
1998-07-06,150.96028012932092
1998-07-07,148.94748854407783
1998-07-08,149.81379711037098
1998-07-09,149.44711068426346
1998-07-10,149.97117465524641
1998-07-13,150.34580063014778
1998-07-14,150.96906776723708
1998-07-15,151.80448696042941
1998-07-16,152.24166849725037
1998-07-17,155.46030797653268
1998-07-20,155.16169379105654
1998-07-21,153.79408809533538
1998-07-22,153.09311318397545
1998-07-23,152.37861746509617
1998-07-24,152.65667732884287
1998-07-27,152.02086518495815
1998-07-28,152.3648773664488
1998-07-29,153.79336383479156
1998-07-30,153.63679470476112
1998-07-31,154.03537242390718
1998-08-03,153.0022611214693
1998-08-04,153.2086761518837
1998-08-05,152.48184543463677
1998-08-06,151.32370890535938
1998-08-07,151.06098643644344
1998-08-10,150.42888358165553
1998-08-11,145.63781065333623
1998-08-12,144.2713172195728
1998-08-13,142.80450101277037
1998-08-14,142.90766242082748
1998-08-17,142.53227362873
1998-08-18,139.3669472791903
1998-08-19,138.8909457692101
1998-08-20,137.269960976075
1998-08-21,131.02047234060123
1998-08-24,130.4263579477355
1998-08-25,131.43485364799642
1998-08-26,129.08280042983063
1998-08-27,124.3512623052344
1998-08-28,126.22615345909341
1998-08-31,125.16900950257714
1998-09-01,124.8333918956312
1998-09-02,125.7408529740113
1998-09-03,125.07556201137172
1998-09-04,122.47158949686914
1998-09-07,122.90114550028795
1998-09-08,121.47813984039847
1998-09-09,121.52997503169246
1998-09-10,120.3753840228971
1998-09-11,120.3753840228971
1998-09-14,121.35527628311607
1998-09-15,122.65666871289157
1998-09-16,123.42859914599909
1998-09-17,121.11336154764142
1998-09-18,121.7262424696512
1998-09-21,120.99528511588552
1998-09-22,118.61686699929382
1998-09-23,120.92682195325396
1998-09-24,120.85744446128315
1998-09-25,121.10776847464152
1998-09-28,122.407519355785
1998-09-29,122.90150170915581
1998-09-30,122.39888166529654
1998-10-01,121.61385177058536
1998-10-02,122.56093634239475
1998-10-05,122.21675923796742
1998-10-06,122.09273529555107
1998-10-07,123.21591162596467
1998-10-08,122.31353248909369
1998-10-09,121.87818342334714
1998-10-12,121.87818342334714
1998-10-13,122.4870238954868
1998-10-14,122.6765497829783
1998-10-15,123.71145253919342
1998-10-16,123.30490355064495
1998-10-19,122.7769251148555
1998-10-20,125.19204101634638
1998-10-21,125.91162890362281
1998-10-22,125.51496614623983
1998-10-23,124.06778441600892
1998-10-26,123.7983764872727
1998-10-27,123.69107581037477
1998-10-28,124.24449307696574
1998-10-29,125.55112480919443
1998-10-30,127.16136233474555
1998-11-02,128.160274108643
1998-11-03,130.05475351405786
1998-11-04,132.9152175091771
1998-11-05,133.29892200660402
1998-11-06,134.57303467368453
1998-11-09,133.42043807923352
1998-11-10,133.10694727975638
1998-11-11,134.45966399472394
1998-11-12,134.49025083666155
1998-11-13,135.01720119239667
1998-11-16,135.48212983566717
1998-11-17,135.27954953763634
1998-11-18,134.91033112832574
1998-11-19,136.93657637156946
1998-11-20,139.467826593806
1998-11-23,140.39965997488468
1998-11-24,140.97056703351151
1998-11-25,140.7268138064231
1998-11-26,144.74704887742152
1998-11-27,145.5828680235008
1998-11-30,146.73769791590746
1998-12-01,145.23846609900673
1998-12-02,144.33593871049953
1998-12-03,142.3790016908648
1998-12-04,141.53913728652785
1998-12-07,142.68331893790835
1998-12-08,142.68331893790835
1998-12-09,141.33367720349256
1998-12-10,140.78553965085098
1998-12-11,140.21646614824922
1998-12-14,139.18034144338384
1998-12-15,139.10737867206055
1998-12-16,139.1317313085789
1998-12-17,138.958143036415
1998-12-18,139.16063977323768
1998-12-21,139.95726777357103
1998-12-22,138.12881574675603
1998-12-23,138.6452772321826
1998-12-24,139.4128741872655
1998-12-25,139.1396148970682
1998-12-28,137.95000034787725
1998-12-29,137.54972523497352
1998-12-30,138.2444228187462
1998-12-31,138.2444228187462
1999-01-01,138.2161241840778
1999-01-04,138.74416611615507
1999-01-05,138.83719452577995
1999-01-06,139.31802320177624
1999-01-07,138.15142724683918
1999-01-08,138.48376342534186
1999-01-11,137.45641524893793
1999-01-12,136.56711424060498
1999-01-13,134.78792838738008
1999-01-14,134.3558868691692
1999-01-15,134.48187464009607
1999-01-18,135.02341748789573
1999-01-19,132.97327065376032
1999-01-20,133.32592386649307
1999-01-21,132.0517138468341
1999-01-22,131.46191532820208
1999-01-25,132.42348168386877
1999-01-26,131.64808560339986
1999-01-27,130.8804436850043
1999-01-28,130.25456366835266
1999-01-29,129.2292001054827
1999-02-01,128.83085643380784
1999-02-02,128.5217214556155
1999-02-03,129.4141762129243
1999-02-04,130.2729300959144
1999-02-05,130.21194905602067
1999-02-08,129.85982437287822
1999-02-09,129.8138267242556
1999-02-10,130.42536379642908
1999-02-11,132.2828582603029
1999-02-12,131.84752763706945
1999-02-15,131.3648603643053
1999-02-16,131.37921706152338
1999-02-17,131.87525508050956
1999-02-18,132.46501266361437
1999-02-19,132.79918323827366
1999-02-22,133.35147788391805
1999-02-23,134.6190213537304
1999-02-24,135.0795376002684
1999-02-25,134.13365934409907
1999-02-26,133.27603826295348
1999-03-01,133.11037858458386
1999-03-02,132.73180181348394
1999-03-03,133.67759190050432
1999-03-04,134.4752438253292
1999-03-05,134.62171841696733
1999-03-08,136.63042766001735
1999-03-09,136.55468752505328
1999-03-10,138.16217711446444
1999-03-11,139.33734900648602
1999-03-12,143.41561633454538
1999-03-15,143.44498929858645
1999-03-16,143.52992053772414
1999-03-17,144.3576619419065
1999-03-18,143.93105701200471
1999-03-19,142.83403710593203
1999-03-22,142.2710840030121
1999-03-23,141.79430609163225
1999-03-24,141.51503133804596
1999-03-25,143.47812639288307
1999-03-26,143.17659792926216
1999-03-29,143.21141975309763
1999-03-30,143.7829351719773
1999-03-31,145.24390209794825
1999-04-01,146.28701316157458
1999-04-02,146.36059372048288
1999-04-05,146.8684109375547
1999-04-06,148.05144631355168
1999-04-07,148.5307076966303
1999-04-08,150.6113425292585
1999-04-09,153.38875056778656
1999-04-12,154.50550210846754
1999-04-13,154.80003282051453
1999-04-14,157.25237302020267
1999-04-15,158.46574539867535
1999-04-16,159.99745084485525
1999-04-19,161.5740142333068
1999-04-20,162.2704958510731
1999-04-21,163.48341204328128
1999-04-22,162.30155926493435
1999-04-23,160.2450196490904
1999-04-26,161.0535985932781
1999-04-27,158.25039086204978
1999-04-28,159.79246913629675
1999-04-29,159.45304958935333
1999-04-30,159.48244228009872
1999-05-03,160.73443077499064
1999-05-04,160.5143891471314
1999-05-05,161.9029311543961
1999-05-06,162.85716804076765
1999-05-07,165.3509603931208
1999-05-10,166.48237310035913
1999-05-11,166.99336187286795
1999-05-12,166.8189835931562
1999-05-13,167.46160460921612
1999-05-14,166.8327616095959
1999-05-17,165.67974457480528
1999-05-18,165.47870183021737
1999-05-19,164.57987899442514
1999-05-20,164.304325710475
1999-05-21,164.304325710475
1999-05-24,162.29508134875806
1999-05-25,161.2849114633712
1999-05-26,161.85944317843772
1999-05-27,162.25063979379576
1999-05-28,161.7889290557508
1999-05-31,162.64000064880986
1999-06-01,162.33288744470732
1999-06-02,160.9962890635586
1999-06-03,160.9962890635586
1999-06-04,161.7103597175583
1999-06-07,162.90197644097387
1999-06-08,163.5618794542877
1999-06-09,163.40933466796346
1999-06-10,164.4601020947763
1999-06-11,163.57690418952586
1999-06-14,163.60229298959314
1999-06-15,163.5312984043521
1999-06-16,163.14089956047997
1999-06-17,162.86799854966435
1999-06-18,160.99656160915828
1999-06-21,160.537564117671
1999-06-22,164.35741910682188
1999-06-23,163.54742712567372
1999-06-24,162.76689469552298
1999-06-25,161.84136695567423
1999-06-28,161.95670412521568
1999-06-29,161.95670412521568
1999-06-30,162.15723014590552
1999-07-01,163.86577321319666
1999-07-02,165.76754856520284
1999-07-05,166.6473377318774
1999-07-06,167.25097841006055
1999-07-07,167.4481769348072
1999-07-08,167.87147213672432
1999-07-09,168.33058267482244
1999-07-12,166.71473058159944
1999-07-13,166.5860753689045
1999-07-14,165.87641770965246
1999-07-15,165.67533362562017
1999-07-16,165.45543054928567
1999-07-19,166.7038176225656
1999-07-20,165.67888235254452
1999-07-21,165.63999059902085
1999-07-22,165.64951894365188
1999-07-23,164.88333395450942
1999-07-26,163.59459993406668
1999-07-27,163.49990439675878
1999-07-28,164.79621889546965
1999-07-29,164.09901518738923
1999-07-30,165.18700952563876
1999-08-02,164.8261504240242
1999-08-03,164.5069782809936
1999-08-04,164.97893267020078
1999-08-05,164.94006013201246
1999-08-06,164.76221516188215
1999-08-09,164.19240921598717
1999-08-10,163.6014920342452
1999-08-11,163.7846630371902
1999-08-12,164.62247974231164
1999-08-13,163.55304382646025
1999-08-16,162.57920203401943
1999-08-17,161.35839326732042
1999-08-18,160.5058653362974
1999-08-19,160.18764223227234
1999-08-20,160.36900195843484
1999-08-23,160.5812913847116
1999-08-24,159.20717540587535
1999-08-25,159.9571438394778
1999-08-26,159.773435742728
1999-08-27,160.53983896652653
1999-08-30,160.7153330969295
1999-08-31,160.44786438540598
1999-09-01,161.51723268145324
1999-09-02,160.9070377544556
1999-09-03,160.9368289730064
1999-09-06,160.23142994996672
1999-09-07,159.54397339977098
1999-09-08,159.45046819553153
1999-09-09,160.32634093695785
1999-09-10,158.9544677843325
1999-09-13,158.95320609760677
1999-09-14,158.68816274687543
1999-09-15,157.58779748101867
1999-09-16,157.8384779489217
1999-09-17,158.0060304821163
1999-09-20,157.14854084207195
1999-09-21,156.36056398439368
1999-09-22,156.28011747640875
1999-09-23,154.6681984948723
1999-09-24,154.02722688677693
1999-09-27,153.86127618530227
1999-09-28,153.03049341641736
1999-09-29,152.02836235672152
1999-09-30,151.66497399559418
1999-10-01,151.38825204420587
1999-10-04,152.724176979626
1999-10-05,152.38748650683482
1999-10-06,152.16977599212134
1999-10-07,152.0965000068475
1999-10-08,151.0551210186956
1999-10-11,150.57410326189245
1999-10-12,150.57410326189245
1999-10-13,148.45028255198713
1999-10-14,147.9075966075623
1999-10-15,145.72598492880323
1999-10-18,143.18482307706998
1999-10-19,144.58877360444103
1999-10-20,146.0197077397321
1999-10-21,146.4141499745096
1999-10-22,147.56633688973542
1999-10-25,146.89686080919992
1999-10-26,146.96893314673147
1999-10-27,145.83784051059862
1999-10-28,146.27489870228985
1999-10-29,146.88797414560062
1999-11-01,146.88797414560062
1999-11-02,147.60421063918466
1999-11-03,148.72593873366688
1999-11-04,149.53641396754608
1999-11-05,151.35744160974005
1999-11-08,151.6494387068294
1999-11-09,153.0156105303653
1999-11-10,151.66866282488988
1999-11-11,151.84230636682395
1999-11-12,153.71444211120559
1999-11-15,155.9051490142065
1999-11-16,157.2487905203358
1999-11-17,156.06432536671903
1999-11-18,155.4149277219771
1999-11-19,154.864988069846
1999-11-22,154.20427613821875
1999-11-23,153.90262289707238
1999-11-24,153.8913288679721
1999-11-25,153.716640968047
1999-11-26,153.7604206476729
1999-11-29,154.58512006953904
1999-11-30,156.2867955023508
1999-12-01,157.09310191256435
1999-12-02,156.59584758950695
1999-12-03,157.39848208388688
1999-12-06,159.21609973352156
1999-12-07,159.65601748387934
1999-12-08,159.97638779457301
1999-12-09,160.05958080508438
1999-12-10,159.2291125998875
1999-12-13,160.11932453244097
1999-12-14,160.65040650137107
1999-12-15,160.38876297227787
1999-12-16,161.07739031263802
1999-12-17,161.8827008059775
1999-12-20,161.73909988540547
1999-12-21,161.4968708349416
1999-12-22,161.91091583667242
1999-12-23,163.3679524606028
1999-12-24,163.69339685919334
1999-12-27,165.1650846200361
1999-12-28,165.56024859912557
1999-12-29,165.78392303822733
1999-12-30,164.8572275728892
1999-12-31,165.21512940751717
2000-01-03,166.58010570754465
2000-01-04,166.83809023335542
2000-01-05,167.779018962365
2000-01-06,168.86645288706347
2000-01-07,171.04620999467167
2000-01-10,173.40317110365
2000-01-11,173.81125903738985
2000-01-12,175.5536080625809
2000-01-13,179.95653600171735
2000-01-14,182.80336289766564
2000-01-17,187.69634186133774
2000-01-18,187.06274606794773
2000-01-19,186.66331651697845
2000-01-20,186.36316606976234
2000-01-21,187.8194545316971
2000-01-24,188.21163278716637
2000-01-25,186.77927275894803
2000-01-26,186.08724198739614
2000-01-27,183.98501140858463
2000-01-28,183.63513834450237
2000-01-31,182.46369163396804
2000-02-01,182.23998641322345
2000-02-02,183.37455365625246
2000-02-03,185.8605397026478
2000-02-04,186.41632766831637
2000-02-07,187.61933415856987
2000-02-08,188.0882983795379
2000-02-09,188.962864424907
2000-02-10,188.01390666073166
2000-02-11,191.72951167116145
2000-02-14,190.95502682341703
2000-02-15,189.52299277133457
2000-02-16,188.74905752883504
2000-02-17,189.2521945569019
2000-02-18,187.95768978524424
2000-02-21,187.49204254259647
2000-02-22,186.90429481118701
2000-02-23,186.00212938207085
2000-02-24,186.84249767335996
2000-02-25,186.1689956160221
2000-02-28,187.15084527396272
2000-02-29,185.41348960078744
2000-03-01,185.9336013210932
2000-03-02,188.1154857088312
2000-03-03,188.41083456897547
2000-03-06,188.22781161387184
2000-03-07,185.97112403773457
2000-03-08,185.5448502199747
2000-03-09,186.27198624864937
2000-03-10,185.13859130263572
2000-03-13,184.13083028288048
2000-03-14,184.61110875890938
2000-03-15,186.01867553374186
2000-03-16,185.55554333275884
2000-03-17,185.76006940076638
2000-03-20,187.6481974668965
2000-03-21,186.4576647704474
2000-03-22,185.95333231304434
2000-03-23,184.46922230967073
2000-03-24,184.88373439109898
2000-03-27,182.84787174934132
2000-03-28,183.27360156832322
2000-03-29,183.48917461494725
2000-03-30,184.3433288302836
2000-03-31,184.1284200167396
2000-04-03,184.26095433615598
2000-04-04,181.6261463704427
2000-04-05,181.88864430783613
2000-04-06,183.9787765842568
2000-04-07,184.6533135805549
2000-04-10,184.54923658609306
2000-04-11,183.82271887440456
2000-04-12,183.6067833987243
2000-04-13,183.5044368179507
2000-04-14,181.5986499750119
2000-04-17,178.85031827805108
2000-04-18,179.69472914103991
2000-04-19,180.74272406989888
2000-04-20,180.01198954974342
2000-04-21,180.43033719302153
2000-04-24,179.40553774588156
2000-04-25,178.7179019404238
2000-04-26,178.2548618529685
2000-04-27,178.35822486285204
2000-04-28,178.12541465610275
2000-05-01,178.5151178734513
2000-05-02,178.8655078079498
2000-05-03,176.31456425223138
2000-05-04,175.74185025052194
2000-05-05,175.82375907830615
2000-05-08,174.39145139725713
2000-05-09,174.89794434406807
2000-05-10,173.43773396137013
2000-05-11,174.2092476961625
2000-05-12,176.40309910698593
2000-05-15,179.8982641646667
2000-05-16,180.13313556024917
2000-05-17,179.39972180705655
2000-05-18,178.95488970325954
2000-05-19,177.5700687876394
2000-05-22,175.74643344438084
2000-05-23,175.91306403297645
2000-05-24,173.9197945206249
2000-05-25,173.27588890934462
2000-05-26,173.3705562208904
2000-05-29,172.87113723790097
2000-05-30,172.98498930169964
2000-05-31,173.43349553411227
2000-06-01,175.11716600136444
2000-06-02,175.8811769548862
2000-06-05,174.8082300034514
2000-06-06,173.71032575350048
2000-06-07,172.93865451043916
2000-06-08,171.60169460313568
2000-06-09,171.7038952356301
2000-06-12,170.32089868136055
2000-06-13,169.8883821953888
