Date,POLAND SMALL GROWTH
1997-06-16,513.651027842558
1997-06-17,513.6483379249887
1997-06-18,511.50212420445894
1997-06-19,513.1664048775491
1997-06-20,509.6040666425313
1997-06-23,509.1734866564889
1997-06-24,502.3516345777921
1997-06-25,501.72884040970644
1997-06-26,491.60942747947297
1997-06-27,487.0876978020227
1997-06-30,489.4102864482474
1997-07-01,485.4444364093246
1997-07-02,486.28898305313714
1997-07-03,491.98690460356454
1997-07-04,508.46314682562075
1997-07-07,510.65566622017593
1997-07-08,509.9895631323438
1997-07-09,513.6137571729997
1997-07-10,516.705928062657
1997-07-11,505.41080501643495
1997-07-14,491.77336609935895
1997-07-15,464.44063741359025
1997-07-16,477.88971234794354
1997-07-17,477.64066818154123
1997-07-18,466.3715598167696
1997-07-21,464.4713861077439
1997-07-22,462.75013941999026
1997-07-23,467.35822825650365
1997-07-24,465.68476332358495
1997-07-25,468.87953311506624
1997-07-28,464.0929085938726
1997-07-29,468.376938642638
1997-07-30,480.55111927457205
1997-07-31,494.4678225279982
1997-08-01,487.13541886218036
1997-08-04,502.5505938657818
1997-08-05,508.7578877001662
1997-08-06,516.7755957290335
1997-08-07,530.2135749587445
1997-08-08,556.4475211216062
1997-08-11,564.6503260892008
1997-08-12,547.5747349729271
1997-08-13,556.2648137222827
1997-08-14,544.0047996245073
1997-08-15,544.0047996245073
1997-08-18,539.3931957281116
1997-08-19,540.077666991498
1997-08-20,542.5586416701123
1997-08-21,543.8351665332176
1997-08-22,542.6996121064802
1997-08-25,540.4219130674873
1997-08-26,544.612088304258
1997-08-27,545.7742919231546
1997-08-28,553.3595738143272
1997-08-29,547.2180847226157
1997-09-01,540.1870337865439
1997-09-02,538.9208702039168
1997-09-03,548.0704757870003
1997-09-04,546.6500830279786
1997-09-05,546.1148501431038
1997-09-08,549.7923569333008
1997-09-09,552.5138165825105
1997-09-10,556.0302067852003
1997-09-11,560.8915548036149
1997-09-12,577.7307606053943
1997-09-15,584.3800840947611
1997-09-16,588.5470458632126
1997-09-17,591.2089487585373
1997-09-18,588.4150017837397
1997-09-19,585.6732611954492
1997-09-22,573.1206800282608
1997-09-23,584.230798314459
1997-09-24,587.4489383094847
1997-09-25,570.5964802175434
1997-09-26,569.2255647034375
1997-09-29,569.8663459652312
1997-09-30,569.9113466122385
1997-10-01,570.1485961546031
1997-10-02,572.9113278614758
1997-10-03,568.9084887259789
1997-10-06,563.1154865705067
1997-10-07,566.4505537166681
1997-10-08,569.3983681965013
1997-10-09,573.5563487653416
1997-10-10,568.9324678786137
1997-10-13,571.4735279012348
1997-10-14,580.5967364709788
1997-10-15,590.6185886542974
1997-10-16,589.9512093048178
1997-10-17,575.9081701885306
1997-10-20,583.5511070765169
1997-10-21,579.1567336473358
1997-10-22,574.8251967818833
1997-10-23,570.184390146861
1997-10-24,549.0686743347093
1997-10-27,525.0832339859141
1997-10-28,471.57226143088724
1997-10-29,510.1683405366667
1997-10-30,486.34082453097585
1997-10-31,488.1386699149786
1997-11-03,505.89451399121725
1997-11-04,510.23420860025226
1997-11-05,509.3476629405161
1997-11-06,500.4193675396766
1997-11-07,487.7628353809182
1997-11-10,487.0680165270992
1997-11-11,487.0680165270992
1997-11-12,481.56760601790165
1997-11-13,462.7160772358026
1997-11-14,470.26410897224423
1997-11-17,477.90576456319326
1997-11-18,484.7347164576417
1997-11-19,458.7636466306394
1997-11-20,463.57095455761385
1997-11-21,467.51784409007166
1997-11-24,460.7854426669361
1997-11-25,457.4177663603475
1997-11-26,460.0672173045384
1997-11-27,458.21776534860976
1997-11-28,459.80754281705396
1997-12-01,457.4548702168423
1997-12-02,468.60989669976414
1997-12-03,470.4251277784855
1997-12-04,471.6054146573281
1997-12-05,474.4645645845254
1997-12-08,470.00634815227335
1997-12-09,469.18920057052867
1997-12-10,466.9184581466539
1997-12-11,456.3026977375208
1997-12-12,450.29140855181186
1997-12-15,454.10469596384536
1997-12-16,464.81135016365545
1997-12-17,472.0760050748601
1997-12-18,460.86122153330984
1997-12-19,451.1655640674786
1997-12-22,449.8149222153565
1997-12-23,452.4953008179844
1997-12-24,453.0128819456001
1997-12-25,453.0128819456001
1997-12-26,453.0128819456001
1997-12-29,474.3749641139316
1997-12-30,480.7639023590012
1997-12-31,482.04185379637937
1998-01-01,482.04185379637937
1998-01-02,481.70022243295176
1998-01-05,478.55838790877743
1998-01-06,479.602630162948
1998-01-07,463.08187157304513
1998-01-08,468.58039244829104
1998-01-09,460.3629571572594
1998-01-12,441.3720723908099
1998-01-13,451.1021173267167
1998-01-14,453.2704483966711
1998-01-15,438.83807373628076
1998-01-16,443.23531461149025
1998-01-19,456.27225373457327
1998-01-20,460.8362735457182
1998-01-21,459.6653489918348
1998-01-22,465.8249523775266
1998-01-23,468.2230630767422
1998-01-26,473.87758049274316
1998-01-27,474.65709371891217
1998-01-28,471.55514271704146
1998-01-29,468.8275611494107
1998-01-30,464.04157504299803
1998-02-02,474.6128315533343
1998-02-03,483.2567583208888
1998-02-04,481.48572998401363
1998-02-05,483.3206707839876
1998-02-06,493.4141642524796
1998-02-09,502.9538893345712
1998-02-10,507.36685932234343
1998-02-11,505.2627974959902
1998-02-12,504.7810029667946
1998-02-13,493.5979290415403
1998-02-16,498.8206775117094
1998-02-17,496.87894964104515
1998-02-18,503.7184138577292
1998-02-19,526.5941639121055
1998-02-20,520.7503127671304
1998-02-23,533.5720752805788
1998-02-24,533.1360327113448
1998-02-25,536.8750706733655
1998-02-26,550.2196180532474
1998-02-27,551.2269055438443
1998-03-02,549.8369593967989
1998-03-03,545.8400710566225
1998-03-04,533.1043107248413
1998-03-05,520.3976142985701
1998-03-06,517.7419457780788
1998-03-09,531.1693078172482
1998-03-10,555.5643289089869
1998-03-11,564.0101748056092
1998-03-12,545.090634063286
1998-03-13,563.3003201333936
1998-03-16,558.5859611724308
1998-03-17,561.1476872938741
1998-03-18,556.1890507566271
1998-03-19,554.3924620163372
1998-03-20,552.2037192243372
1998-03-23,551.3046419858443
1998-03-24,550.2430481343199
1998-03-25,547.3678665537648
1998-03-26,551.2313698444373
1998-03-27,538.0060287096564
1998-03-30,537.6741151648861
1998-03-31,524.8382774233562
1998-04-01,531.0358169856373
1998-04-02,526.3041181807152
1998-04-03,525.3905279278339
1998-04-06,524.7271293993467
1998-04-07,537.526940470923
1998-04-08,532.3799684244404
1998-04-09,526.7361375007923
1998-04-10,526.7361375007923
1998-04-13,527.9686291942719
1998-04-14,541.4022089453904
1998-04-15,536.1076114276952
1998-04-16,541.251191265766
1998-04-17,541.3091493133159
1998-04-20,539.6068498180479
1998-04-21,530.2246468655947
1998-04-22,534.067667355521
1998-04-23,530.5244482826454
1998-04-24,540.6945711336101
1998-04-27,545.8622133120291
1998-04-28,534.4155010287728
1998-04-29,532.269671356726
1998-04-30,536.7803933395695
1998-05-01,536.7803933395695
1998-05-04,552.6237742404996
1998-05-05,559.3759254167549
1998-05-06,552.5721240075036
1998-05-07,544.7411163459813
1998-05-08,551.7686539686522
1998-05-11,549.1512842981183
1998-05-12,535.5348235641719
1998-05-13,521.0000108936921
1998-05-14,516.0770619947489
1998-05-15,506.1486678884
1998-05-18,510.99509045154724
1998-05-19,499.59968317495793
1998-05-20,497.2807174892784
1998-05-21,504.52125368567283
1998-05-22,508.8417304912526
1998-05-25,502.59538609417024
1998-05-26,490.4445349192172
1998-05-27,459.36005552448415
1998-05-28,452.5909344927741
1998-05-29,453.89430717736917
1998-06-01,436.4818148358851
1998-06-02,427.88437897460045
1998-06-03,447.40147937246394
1998-06-04,459.045071296653
1998-06-05,469.8144206176328
1998-06-08,481.8548390261318
1998-06-09,472.1489517796192
1998-06-10,453.0854903121056
1998-06-11,455.37545307902604
1998-06-12,448.2551545944926
1998-06-15,441.20833005788563
1998-06-16,444.11240413209646
1998-06-17,464.88503898073105
1998-06-18,475.26387758945356
1998-06-19,464.6107063200972
1998-06-22,466.27100626151787
1998-06-23,468.4359823616581
1998-06-24,466.9556345204577
1998-06-25,461.5649337492642
1998-06-26,459.5962166799662
1998-06-29,452.267083756125
1998-06-30,458.04327134420697
1998-07-01,464.843009739331
1998-07-02,463.33749487504343
1998-07-03,463.51984375493805
1998-07-06,470.6455617401788
1998-07-07,476.6754953057453
1998-07-08,475.79488018655275
1998-07-09,469.0317302947435
1998-07-10,464.8319336651396
1998-07-13,476.1841927252194
1998-07-14,495.5703919237642
1998-07-15,485.09011198889584
1998-07-16,480.6401731284242
1998-07-17,483.4031985921459
1998-07-20,480.2930098316332
1998-07-21,478.9473755936154
1998-07-22,454.7310019820454
1998-07-23,445.2929008150222
1998-07-24,449.4186235325035
1998-07-27,443.12051173541505
1998-07-28,433.1214425146535
1998-07-29,425.6843312194424
1998-07-30,431.8405986548297
1998-07-31,436.06217540870983
1998-08-03,416.5903473963983
1998-08-04,415.3441320172052
1998-08-05,406.5140681881172
1998-08-06,408.2879503315406
1998-08-07,405.82180547027184
1998-08-10,404.3009855568139
1998-08-11,386.5640311176427
1998-08-12,385.7646906337252
1998-08-13,377.3668264815796
1998-08-14,371.3339307671063
1998-08-17,358.3300814845636
1998-08-18,364.54901043518146
1998-08-19,366.5554721960213
1998-08-20,350.33343924855575
1998-08-21,334.0067474215106
1998-08-24,334.8159156516285
1998-08-25,334.6750172570722
1998-08-26,316.58019389358316
1998-08-27,299.19708811115555
1998-08-28,269.2315551700694
1998-08-31,270.1076709699263
1998-09-01,248.30706208103555
1998-09-02,268.48165440291405
1998-09-03,270.5640362836433
1998-09-04,271.0528748695273
1998-09-07,286.1879980843435
1998-09-08,296.59670023898764
1998-09-09,304.5285330515782
1998-09-10,304.7020116520221
1998-09-11,286.6758221176703
1998-09-14,301.0825662438983
1998-09-15,304.36522772994584
1998-09-16,305.7377416426459
1998-09-17,300.8119684951043
1998-09-18,293.8421548166744
1998-09-21,291.2094955223528
1998-09-22,304.35361017888704
1998-09-23,300.9918280093112
1998-09-24,316.6426000717947
1998-09-25,303.46101049762177
1998-09-28,308.6722644664394
1998-09-29,309.44471116440957
1998-09-30,301.637135044642
1998-10-01,279.65604950769676
1998-10-02,270.61482258506743
1998-10-05,273.38445377344544
1998-10-06,271.2068833498613
1998-10-07,282.06005689179875
1998-10-08,268.37386554838776
1998-10-09,262.3351755190413
1998-10-12,275.67658034060275
1998-10-13,271.51586736002673
1998-10-14,266.045852320132
1998-10-15,263.55999914484954
1998-10-16,275.97073867196343
1998-10-19,271.48043191722127
1998-10-20,268.2646516819173
1998-10-21,271.6813049686069
1998-10-22,274.5947410612675
1998-10-23,283.6738667174971
1998-10-26,294.34304857051046
1998-10-27,295.3620735580002
1998-10-28,290.86132133214835
1998-10-29,294.26705032941976
1998-10-30,291.5736232725138
1998-11-02,306.0126413717737
1998-11-03,314.0143805581788
1998-11-04,307.5496058605422
1998-11-05,308.5188806263238
1998-11-06,311.8025504944838
1998-11-09,307.92756890941405
1998-11-10,300.9012554255861
1998-11-11,300.76999124552543
1998-11-12,296.4269557494737
1998-11-13,289.87443580815165
1998-11-16,315.2638397365193
1998-11-17,317.9831061361563
1998-11-18,311.53818438406716
1998-11-19,305.3813978771954
1998-11-20,301.81859717599286
1998-11-23,307.37206431896055
1998-11-24,300.73423298051756
1998-11-25,298.5045695169012
1998-11-26,297.50844684947003
1998-11-27,294.1152960067275
1998-11-30,287.84129458758156
1998-12-01,279.5373064742857
1998-12-02,279.02317307871675
1998-12-03,279.25231973807
1998-12-04,285.00567514021964
1998-12-07,294.1045429023817
1998-12-08,290.8444827189659
1998-12-09,291.83438050656645
1998-12-10,295.33948016412717
1998-12-11,288.837526703499
1998-12-14,281.76556168896775
1998-12-15,281.8705475995663
1998-12-16,284.0944314781749
1998-12-17,285.3559991660969
1998-12-18,287.63389251375634
1998-12-21,286.7602305964864
1998-12-22,292.6554283865417
1998-12-23,295.6122523170784
1998-12-24,294.932781546058
1998-12-25,294.932781546058
1998-12-28,301.2037028897384
1998-12-29,302.9534461480817
1998-12-30,297.5215859825387
1998-12-31,297.97439756313315
1999-01-01,297.97439756313315
1999-01-04,309.61375629658136
1999-01-05,318.8844247905172
1999-01-06,322.7000193575827
1999-01-07,337.11584637979195
1999-01-08,335.37503242707976
1999-01-11,340.01874536340523
1999-01-12,325.3879626707516
1999-01-13,305.8718417149757
1999-01-14,294.08711459496527
1999-01-15,286.5350909411413
1999-01-18,311.16716491839827
1999-01-19,315.28969117461196
1999-01-20,320.9201876331515
1999-01-21,326.5838983958486
1999-01-22,300.90912454197723
1999-01-25,296.69074727396963
1999-01-26,308.9757026365852
1999-01-27,311.84829347607507
1999-01-28,303.20770577776864
1999-01-29,310.3830748419965
1999-02-01,311.49485812071526
1999-02-02,308.3548929431217
1999-02-03,303.3963480067707
1999-02-04,314.41826311733803
1999-02-05,307.0685321618197
1999-02-08,300.28894004772457
1999-02-09,304.33133848661504
1999-02-10,299.0458927656123
1999-02-11,300.39171529984924
1999-02-12,302.1276677103751
1999-02-15,297.03919534717875
1999-02-16,296.36658288143036
1999-02-17,295.8057607465006
1999-02-18,293.56354471665736
1999-02-19,289.17271151564336
1999-02-22,286.8033360399338
1999-02-23,284.6838639174468
1999-02-24,278.2207747391027
1999-02-25,270.0508553798463
1999-02-26,264.4778925433321
1999-03-01,269.37801536714727
1999-03-02,267.71589776709993
1999-03-03,264.9951057578089
1999-03-04,261.0998607981184
1999-03-05,264.8743990282509
1999-03-08,274.2202156497604
1999-03-09,275.17303778715944
1999-03-10,274.5349937085941
1999-03-11,277.6215878690639
1999-03-12,284.0217806128173
1999-03-15,286.7616793030314
1999-03-16,282.5500074008546
1999-03-17,283.4945893634008
1999-03-18,287.1968455345043
1999-03-19,294.0259564243614
1999-03-22,296.14576867937444
1999-03-23,297.3481152168305
1999-03-24,280.5553770834466
1999-03-25,294.5454625191744
1999-03-26,302.1538927517617
1999-03-29,305.1401710416838
1999-03-30,317.84850687018667
1999-03-31,316.3463131971936
1999-04-01,319.6195772537308
1999-04-02,321.01529593169465
1999-04-05,319.8182221121856
1999-04-06,332.48069513956733
1999-04-07,341.7807732586741
1999-04-08,336.8481373985846
1999-04-09,329.7903419997198
1999-04-12,329.75704771817846
1999-04-13,318.7338127820653
1999-04-14,310.33773336104707
1999-04-15,301.76771586291534
1999-04-16,303.91369032394124
1999-04-19,314.31955012655345
1999-04-20,318.85313095410714
1999-04-21,311.39288639144286
1999-04-22,318.6734638006158
1999-04-23,326.4956469616213
1999-04-26,333.7749530459521
1999-04-27,335.116124416418
1999-04-28,322.57331788333767
1999-04-29,318.43634101863876
1999-04-30,321.41736830239466
1999-05-03,321.98769062891347
1999-05-04,328.3014460772208
1999-05-05,325.0062317554726
1999-05-06,325.9724101078089
1999-05-07,324.66759789834487
1999-05-10,320.498523844137
1999-05-11,323.1944494256801
1999-05-12,326.60385839870395
1999-05-13,322.87986886450886
1999-05-14,327.49747524431604
1999-05-17,321.8838096218931
1999-05-18,322.36252950593246
1999-05-19,326.4035140858127
1999-05-20,333.4951774945037
1999-05-21,336.6470237897063
1999-05-24,333.4509467301434
1999-05-25,329.83375472212856
1999-05-26,333.60333163074836
1999-05-27,333.36814534450593
1999-05-28,326.17095824475496
1999-05-31,326.1675375861894
1999-06-01,325.86293450893663
1999-06-02,329.633389434261
1999-06-03,330.4592278144044
1999-06-04,329.0577542275652
1999-06-07,335.6247649622222
1999-06-08,335.7331871811069
1999-06-09,334.82206691262695
1999-06-10,341.187457896138
1999-06-11,344.3740395337392
1999-06-14,350.1884012850808
1999-06-15,350.1864379206374
1999-06-16,348.97560407525583
1999-06-17,350.65759382827264
1999-06-18,350.4898544276756
1999-06-21,353.72073754984575
1999-06-22,355.36662536525296
1999-06-23,344.9323243691875
1999-06-24,346.83611134224856
1999-06-25,347.83553308332085
1999-06-28,350.65915249484357
1999-06-29,349.09884994030085
1999-06-30,346.3884549504624
1999-07-01,347.90352754351534
1999-07-02,354.1870395185693
1999-07-05,360.7255874884439
1999-07-06,359.79724242227104
1999-07-07,358.31803250946217
1999-07-08,355.2768129428313
1999-07-09,350.2053506565972
1999-07-12,351.821313620634
1999-07-13,348.08242596565333
1999-07-14,348.04154138678666
1999-07-15,355.3305985495381
1999-07-16,354.84177691484564
1999-07-19,355.544686422495
1999-07-20,356.223524753463
1999-07-21,352.34283953941076
1999-07-22,354.4951697318474
1999-07-23,355.47716863790123
1999-07-26,360.3730867464305
1999-07-27,352.89865216258397
1999-07-28,351.35037672826854
1999-07-29,351.38170062191585
1999-07-30,349.1332581652091
1999-08-02,348.5716245723332
1999-08-03,346.10027489464954
1999-08-04,344.45052295352036
1999-08-05,339.55982080309167
1999-08-06,338.6172439281273
1999-08-09,334.04429231808007
1999-08-10,334.4029731334264
1999-08-11,334.90998125990797
1999-08-12,342.33640355939525
1999-08-13,346.38668060791485
1999-08-16,343.01227574712595
1999-08-17,337.93338343887365
1999-08-18,345.3509614666993
1999-08-19,346.0190075817169
1999-08-20,343.49053644689553
1999-08-23,346.8514769740057
1999-08-24,350.15641543509616
1999-08-25,354.26937157683176
1999-08-26,360.1647893152879
1999-08-27,356.46781154654946
1999-08-30,356.8217788104913
1999-08-31,353.2715665715644
1999-09-01,355.9073748647769
1999-09-02,350.43544395820743
1999-09-03,345.6801383879674
1999-09-06,345.53361789441084
1999-09-07,334.77128621409616
1999-09-08,333.621860179556
1999-09-09,334.6752177113018
1999-09-10,336.25199013292973
1999-09-13,329.93842553903033
1999-09-14,322.2146739661215
1999-09-15,311.1067663437769
1999-09-16,304.30743354403893
1999-09-17,307.20118044802473
1999-09-20,311.1520645400628
1999-09-21,303.90041075858807
1999-09-22,293.4951338667836
1999-09-23,290.19460550549405
1999-09-24,285.6528323661216
1999-09-27,283.43670518114993
1999-09-28,284.1059605039792
1999-09-29,280.5817343277164
1999-09-30,277.3058322100409
1999-10-01,282.4828945846726
1999-10-04,285.54464123576196
1999-10-05,293.5693658946988
1999-10-06,294.41228953726284
1999-10-07,299.4434978920925
1999-10-08,297.3100556467302
1999-10-11,300.2342795980575
1999-10-12,297.4138561302495
1999-10-13,291.0730418391557
1999-10-14,289.4866648760671
1999-10-15,292.7678555895395
1999-10-18,283.3923067264026
1999-10-19,282.8222453459119
1999-10-20,288.36659454590614
1999-10-21,293.63324920688996
1999-10-22,292.9117842884503
1999-10-25,294.64163136217576
1999-10-26,289.4309919523522
1999-10-27,283.1431664234037
1999-10-28,281.66127789450593
1999-10-29,287.13342136466514
1999-11-01,287.16744594356845
1999-11-02,286.08859453982444
1999-11-03,279.6552312211545
1999-11-04,278.6860989262139
1999-11-05,273.35137974041004
1999-11-08,279.51498261437615
1999-11-09,279.69029487440304
1999-11-10,274.0454918583155
1999-11-11,276.12766099575447
1999-11-12,275.6443570383523
1999-11-15,269.37482717030224
1999-11-16,276.78546696398104
1999-11-17,282.97572110809045
1999-11-18,281.6882632930586
1999-11-19,292.21332240244317
1999-11-22,300.8529639247105
1999-11-23,302.25814612363894
1999-11-24,301.0068357962039
1999-11-25,305.3070905040648
1999-11-26,305.8962836759072
1999-11-29,293.6558681179487
1999-11-30,300.6930168267162
1999-12-01,307.7547801333741
1999-12-02,311.96636720726696
1999-12-03,309.15681585726514
1999-12-06,311.46782733051754
1999-12-07,314.0715600974111
1999-12-08,322.7720097753035
1999-12-09,327.8853601439945
1999-12-10,334.2963824449604
1999-12-13,329.3111668371664
1999-12-14,329.6923431082549
1999-12-15,328.461558660696
1999-12-16,331.12187411961804
1999-12-17,337.3025798066002
1999-12-20,341.1692401945823
1999-12-21,346.1773960352885
1999-12-22,346.7893244442008
1999-12-23,353.68770062767993
1999-12-24,353.68770062767993
1999-12-27,360.04151635773763
1999-12-28,361.22188306732914
1999-12-29,357.6451525463476
1999-12-30,357.3859893923286
1999-12-31,357.3859893923286
2000-01-03,376.7937337646776
2000-01-04,369.8525962947773
2000-01-05,354.5146906647915
2000-01-06,371.3526871781475
2000-01-07,387.907771862774
2000-01-10,412.64610263133216
2000-01-11,414.73528061899935
2000-01-12,412.03756201867685
2000-01-13,415.3437576922667
2000-01-14,424.17172125273225
2000-01-17,418.72087747339936
2000-01-18,426.4574773397294
2000-01-19,405.7255403999946
2000-01-20,418.1435817141663
2000-01-21,412.4054755971897
2000-01-24,413.9277318367189
2000-01-25,394.45835483676376
2000-01-26,393.6371544561272
2000-01-27,394.83332823208116
2000-01-28,393.79122765060225
2000-01-31,387.2014775098492
2000-02-01,393.5610862844124
2000-02-02,397.3889822994837
2000-02-03,417.3986490506274
2000-02-04,447.31419436551795
2000-02-07,442.5479798320546
2000-02-08,454.51045181083134
2000-02-09,462.7364544140506
2000-02-10,442.85695446666693
2000-02-11,453.8236655313772
2000-02-14,436.9405872965217
2000-02-15,450.7293179929229
2000-02-16,456.76839315482266
2000-02-17,449.3284807997558
2000-02-18,461.54093346187574
2000-02-21,449.3625107024419
2000-02-22,465.50718941067817
2000-02-23,479.54751875966963
2000-02-24,485.43314791622265
2000-02-25,470.0124662968743
2000-02-28,440.84844669356664
2000-02-29,440.6101352703988
2000-03-01,461.6087355520688
2000-03-02,473.42437625676007
2000-03-03,465.27675489318955
2000-03-06,481.93280002486
2000-03-07,459.4748320572094
2000-03-08,444.47777065020205
2000-03-09,468.65197927572603
2000-03-10,481.22117826419054
2000-03-13,489.87637661065065
2000-03-14,478.825799926082
2000-03-15,473.47874145227325
2000-03-16,480.964458795456
2000-03-17,490.9105215974519
2000-03-20,481.86920966704906
2000-03-21,475.86863850675377
2000-03-22,475.3530514573333
2000-03-23,474.91700534839856
2000-03-24,488.94503337594466
2000-03-27,502.1580799333367
2000-03-28,500.9545125805497
2000-03-29,486.6352777199862
2000-03-30,462.92735825754596
2000-03-31,443.255564963699
2000-04-03,452.34315044409465
2000-04-04,429.8049338191955
2000-04-05,426.6457413308264
2000-04-06,428.74325226748584
2000-04-07,441.99512699065934
2000-04-10,447.7291427124419
2000-04-11,426.2894036914524
2000-04-12,428.41991804398356
2000-04-13,410.5131877488951
2000-04-14,410.4184425324656
2000-04-17,376.39174224966746
2000-04-18,385.7922602471505
2000-04-19,385.86115963634296
2000-04-20,372.81089641186
2000-04-21,372.81089641186
2000-04-24,372.8977481058406
2000-04-25,368.7243531997112
2000-04-26,372.31764595609525
2000-04-27,362.28790014782146
2000-04-28,359.3987755398409
2000-05-01,359.4791779504762
2000-05-02,359.4791779504762
2000-05-03,358.27690645231405
2000-05-04,346.09248951001683
2000-05-05,340.46762233018245
2000-05-08,349.22952278247357
2000-05-09,345.7390639265787
2000-05-10,353.37552159894705
2000-05-11,355.123006914497
2000-05-12,366.66628618280146
2000-05-15,380.3303702633395
2000-05-16,380.99028191541726
2000-05-17,373.96516102153885
2000-05-18,367.31037713299713
2000-05-19,364.848566296742
2000-05-22,356.05511453157334
2000-05-23,353.64852511257556
2000-05-24,339.15297147019845
2000-05-25,339.9029971047789
2000-05-26,332.8060594179145
2000-05-29,333.35990082562085
2000-05-30,355.88487112885133
2000-05-31,365.9063091089212
2000-06-01,372.4827604890799
2000-06-02,388.40113831710437
2000-06-05,398.13926598192455
2000-06-06,381.72815366426784
2000-06-07,374.21035953774634
2000-06-08,382.8744211435635
2000-06-09,382.342171092361
2000-06-12,379.1292066726444
2000-06-13,370.89231409663705
2000-06-14,376.3529490636736
2000-06-15,380.6735061713715
2000-06-16,377.967435890299
2000-06-19,379.9942801729679
2000-06-20,383.87061492743896
2000-06-21,383.7404869908631
2000-06-22,383.30478958865933
2000-06-23,377.6318805026526
2000-06-26,378.4733918853079
2000-06-27,398.26873192613175
2000-06-28,395.5969635834611
2000-06-29,397.1094495470682
2000-06-30,394.53688397882263
2000-07-03,392.1790093264376
2000-07-04,397.29004669597435
