Date,TAIWAN SMALL GROWTH
1997-05-08,2911.9327319919353
1997-05-09,2859.7413375269616
1997-05-12,2770.7932648169112
1997-05-13,2744.715595318242
1997-05-14,2809.0517082960478
1997-05-15,2731.1530596137504
1997-05-16,2709.990485966438
1997-05-19,2715.9340695995456
1997-05-20,2691.4077631547
1997-05-21,2702.552304216303
1997-05-22,2751.7512185219157
1997-05-23,2748.982428949852
1997-05-26,2731.650720321513
1997-05-27,2705.136634886028
1997-05-28,2672.309473151561
1997-05-29,2666.295307025714
1997-05-30,2667.458197454471
1997-06-02,2771.532347155786
1997-06-03,2760.531812634691
1997-06-04,2770.8280605854047
1997-06-05,2776.3619409024745
1997-06-06,2809.2524763483266
1997-06-09,2806.5561477433093
1997-06-10,2780.027318547545
1997-06-11,2747.5925075154337
1997-06-12,2757.625670397607
1997-06-13,2750.606989282862
1997-06-16,2846.621613794421
1997-06-17,2864.4432627093097
1997-06-18,2851.1818423540776
1997-06-19,2804.2851787253694
1997-06-20,2812.7711125294245
1997-06-23,2841.661056395333
1997-06-24,2859.1111595025827
1997-06-25,2873.819507285775
1997-06-26,2840.9539858402277
1997-06-27,2882.5542270496535
1997-06-30,2967.8042778300933
1997-07-01,2967.8042778300933
1997-07-02,2969.968588397764
1997-07-03,2972.1308300277556
1997-07-04,2982.4033601240144
1997-07-07,3022.8172106318693
1997-07-08,3047.1473178402284
1997-07-09,3041.947192869648
1997-07-10,3048.589320219597
1997-07-11,3026.678305621817
1997-07-14,3061.845513099873
1997-07-15,3004.326284479455
1997-07-16,2972.585994690968
1997-07-17,2968.2883013973674
1997-07-18,3002.238049515257
1997-07-21,2999.8533567947215
1997-07-22,2938.533169369831
1997-07-23,2878.168140883474
1997-07-24,2924.332242305709
1997-07-25,2912.42380971006
1997-07-28,2943.1552375013684
1997-07-29,2933.255584915821
1997-07-30,2938.859713526734
1997-07-31,2957.2636334602503
1997-08-01,2955.97485527925
1997-08-04,2957.682314425721
1997-08-05,2958.8169846748824
1997-08-06,2961.8891465158117
1997-08-07,2946.239485649215
1997-08-08,2990.7731218019126
1997-08-11,3034.584280312195
1997-08-12,3002.9827410258476
1997-08-13,2932.342869690215
1997-08-14,2968.4060050457356
1997-08-15,2982.523287217753
1997-08-18,2965.128759348548
1997-08-19,2969.193359968919
1997-08-20,2981.2118106291186
1997-08-21,3017.129908181845
1997-08-22,3041.307386618004
1997-08-25,3052.0427802618856
1997-08-26,3078.4861261400993
1997-08-27,3033.020867366517
1997-08-28,3019.2102927783862
1997-08-29,3016.003958727908
1997-09-01,2947.7192782335683
1997-09-02,2848.238040063289
1997-09-03,2936.6477543780043
1997-09-04,2882.4093676336634
1997-09-05,2949.4054459073127
1997-09-08,2967.1871847399657
1997-09-09,2947.559842669791
1997-09-10,2964.0731344439773
1997-09-11,2958.0633388678184
1997-09-12,2973.4556478782533
1997-09-15,2912.239118355352
1997-09-16,2912.239118355352
1997-09-17,2945.7708480895176
1997-09-18,2952.2242611180063
1997-09-19,2956.866758079772
1997-09-22,2965.282314094425
1997-09-23,2914.926535198916
1997-09-24,2892.5541739547184
1997-09-25,2855.4067556397654
1997-09-26,2830.0872224611467
1997-09-29,2857.3246836885924
1997-09-30,2924.237963340715
1997-10-01,2823.438779326449
1997-10-02,2741.458636529546
1997-10-03,2755.4400524777293
1997-10-06,2756.0402873301487
1997-10-07,2692.418315803674
1997-10-08,2695.212655650867
1997-10-09,2744.977252795817
1997-10-10,2744.977252795817
1997-10-13,2741.6988600212508
1997-10-14,2743.55288170894
1997-10-15,2712.780465186397
1997-10-16,2623.1977270239
1997-10-17,2493.189807038221
1997-10-20,2239.153513926546
1997-10-21,2340.2955180819067
1997-10-22,2329.177487506721
1997-10-23,2343.998788532813
1997-10-24,2319.426347592614
1997-10-27,2308.4368065314543
1997-10-28,2172.0361598499317
1997-10-29,2137.4283506120987
1997-10-30,2192.4144187736124
1997-10-31,2192.4144187736124
1997-11-03,2270.3026812697753
1997-11-04,2358.179856800121
1997-11-05,2410.6681754820165
1997-11-06,2441.7235886353856
1997-11-07,2380.2281662259284
1997-11-10,2354.285764641614
1997-11-11,2336.9481174798275
1997-11-12,2336.9481174798275
1997-11-13,2297.326942721802
1997-11-14,2261.8202938958493
1997-11-17,2281.7672230824955
1997-11-18,2257.904359772287
1997-11-19,2199.1851997323374
1997-11-20,2200.9032910040137
1997-11-21,2239.4838086568448
1997-11-24,2265.478982229218
1997-11-25,2264.2939497729076
1997-11-26,2260.375914921474
1997-11-27,2296.7063530724026
1997-11-28,2307.671483674005
1997-12-01,2230.1578955560117
1997-12-02,2321.3477329712023
1997-12-03,2407.0000406680106
1997-12-04,2481.010848292071
1997-12-05,2515.974222104738
1997-12-08,2562.5023490039885
1997-12-09,2560.200277034565
1997-12-10,2600.7260487777935
1997-12-11,2525.123012124448
1997-12-12,2546.7987289409552
1997-12-15,2486.5261539096555
1997-12-16,2464.953718868209
1997-12-17,2526.1403487283023
1997-12-18,2534.614375439282
1997-12-19,2471.46847821236
1997-12-22,2463.6946721604345
1997-12-23,2440.5755819904307
1997-12-24,2449.338190158024
1997-12-25,2449.338190158024
1997-12-26,2480.3381402863392
1997-12-29,2484.7947292798945
1997-12-30,2518.200503713571
1997-12-31,2527.0241161782255
1998-01-01,2527.0241161782255
1998-01-02,2527.0241161782255
1998-01-05,2456.0313444994913
1998-01-06,2388.5453099800866
1998-01-07,2316.291910428179
1998-01-08,2321.508000441578
1998-01-09,2319.2452729750107
1998-01-12,2190.0907368636963
1998-01-13,2240.1939303267113
1998-01-14,2338.882903137521
1998-01-15,2343.58451490283
1998-01-16,2356.793929257321
1998-01-19,2405.4627934630757
1998-01-20,2413.1807649993234
1998-01-21,2435.5222153091495
1998-01-22,2424.1358182630725
1998-01-23,2407.611594011261
1998-01-26,2401.4949820845113
1998-01-27,2401.4949820845113
1998-01-28,2401.4949820845113
1998-01-29,2401.4949820845113
1998-01-30,2401.4949820845113
1998-02-02,2520.701128645376
1998-02-03,2555.226679570994
1998-02-04,2569.1488344988743
1998-02-05,2621.780170730979
1998-02-06,2608.671093390453
1998-02-09,2617.6456239824697
1998-02-10,2601.0949886883504
1998-02-11,2636.3224283476043
1998-02-12,2639.8517024335056
1998-02-13,2649.3360790791785
1998-02-16,2651.022951730726
1998-02-17,2657.374120186452
1998-02-18,2701.85595611657
1998-02-19,2755.2188542018403
1998-02-20,2775.09766865201
1998-02-23,2870.5720385866225
1998-02-24,2840.246480343086
1998-02-25,2868.762471405249
1998-02-26,2957.9303337901806
1998-02-27,2943.5059140847625
1998-03-02,2999.193523857008
1998-03-03,2975.6852140399806
1998-03-04,2910.307254728597
1998-03-05,2854.013627876761
1998-03-06,2882.10785924203
1998-03-09,2962.677605778658
1998-03-10,2953.258036364969
1998-03-11,3027.7709021819896
1998-03-12,3047.948337398859
1998-03-13,3040.1270369628296
1998-03-16,3036.806025858835
1998-03-17,3010.3475478044684
1998-03-18,2964.670361590454
1998-03-19,2926.484870740895
1998-03-20,2966.018953892292
1998-03-23,2940.9099239725274
1998-03-24,2961.7390266906505
1998-03-25,3014.7144347897115
1998-03-26,3041.7381389999528
1998-03-27,3062.5838466808077
1998-03-30,3035.147283195201
1998-03-31,3066.628763985088
1998-04-01,3055.863411251117
1998-04-02,3061.3097418651473
1998-04-03,3098.8563696877936
1998-04-06,3103.172499438459
1998-04-07,3122.339223578757
1998-04-08,3134.178827485068
1998-04-09,3073.352659662183
1998-04-10,3099.2457966992683
1998-04-13,3039.2303096174296
1998-04-14,2999.1391238190995
1998-04-15,2995.5006840337783
1998-04-16,2978.3817461184813
1998-04-17,2897.2066832396936
1998-04-20,2846.8492465489035
1998-04-21,2794.3110239933417
1998-04-22,2871.8333949861435
1998-04-23,2873.6836112398405
1998-04-24,2891.4224185692096
1998-04-27,2822.575356731531
1998-04-28,2808.8690656539097
1998-04-29,2783.5768769838264
1998-04-30,2792.279741445294
1998-05-01,2792.2374021012233
1998-05-04,2817.9687845956823
1998-05-05,2803.388249242677
1998-05-06,2810.532129572774
1998-05-07,2797.039962639747
1998-05-08,2763.5088138035712
1998-05-11,2812.054095625453
1998-05-12,2794.8990686477946
1998-05-13,2767.6783753581553
1998-05-14,2769.7352288054276
1998-05-15,2766.2231235161294
1998-05-18,2729.9267183698676
1998-05-19,2742.9163705081883
1998-05-20,2813.2004201588616
1998-05-21,2836.3805867685983
1998-05-22,2856.5346960888146
1998-05-25,2843.982433872641
1998-05-26,2749.686888166568
1998-05-27,2700.1765011583143
1998-05-28,2686.8323529827985
1998-05-29,2603.4603090323026
1998-06-01,2480.9793933621017
1998-06-02,2445.902992749015
1998-06-03,2485.1278987204
1998-06-04,2417.5778850501674
1998-06-05,2446.3660807645233
1998-06-08,2467.039471291134
1998-06-09,2430.16580596196
1998-06-10,2353.3985719423963
1998-06-11,2341.5240271658336
1998-06-12,2304.5333223119146
1998-06-15,2356.156043189725
1998-06-16,2392.4068117674915
1998-06-17,2431.8118763886664
1998-06-18,2536.5075928238375
1998-06-19,2541.2887774405494
1998-06-22,2498.633080991555
1998-06-23,2483.7125510007054
1998-06-24,2470.606927902412
1998-06-25,2496.27035994473
1998-06-26,2489.7232647110686
1998-06-29,2436.408832664352
1998-06-30,2465.362575191462
1998-07-01,2465.757262839942
1998-07-02,2522.696555664429
1998-07-03,2523.342817445084
1998-07-06,2577.660026619408
1998-07-07,2580.487789177123
1998-07-08,2618.207252292005
1998-07-09,2599.685619010311
1998-07-10,2583.2263817960807
1998-07-13,2571.3310951982858
1998-07-14,2564.6461781348044
1998-07-15,2584.924948726309
1998-07-16,2607.4647042060265
1998-07-17,2648.382122642039
1998-07-20,2646.7319822796417
1998-07-21,2622.184972614605
1998-07-22,2606.3825356084876
1998-07-23,2620.387348380073
1998-07-24,2630.734625589869
1998-07-27,2618.9524286803107
1998-07-28,2595.4614170042255
1998-07-29,2564.0472254677425
1998-07-30,2552.117698426365
1998-07-31,2530.2332948471767
1998-08-03,2510.4611079594306
1998-08-04,2500.6199160830733
1998-08-05,2481.4620998339515
1998-08-06,2469.313694317139
1998-08-07,2488.5124551245267
1998-08-10,2427.3936950667226
1998-08-11,2423.7265109759655
1998-08-12,2421.238828981178
1998-08-13,2436.6020949245644
1998-08-14,2422.8145975330435
1998-08-17,2382.268897896292
1998-08-18,2351.817633096355
1998-08-19,2379.80218803118
1998-08-20,2386.0518169793595
1998-08-21,2375.71520968234
1998-08-24,2292.413055407349
1998-08-25,2265.7806484197695
1998-08-26,2246.995711267541
1998-08-27,2259.7640917992935
1998-08-28,2219.409086587937
1998-08-31,2169.0014522921288
1998-09-01,2102.8933650932972
1998-09-02,2146.957611794262
1998-09-03,2080.102651134786
1998-09-04,2144.4814339667505
1998-09-07,2232.2524901301063
1998-09-08,2269.656079151382
1998-09-09,2274.525588022791
1998-09-10,2241.948007427696
1998-09-11,2234.64457959073
1998-09-14,2244.9970495811426
1998-09-15,2240.577572339145
1998-09-16,2275.2872849279747
1998-09-17,2305.411477417657
1998-09-18,2305.5913038250314
1998-09-21,2296.7118620042456
1998-09-22,2294.816354731278
1998-09-23,2273.3883241600447
1998-09-24,2278.9645414290985
1998-09-25,2279.036183374742
1998-09-28,2245.2999077432705
1998-09-29,2228.2350134325484
1998-09-30,2223.872646224632
1998-10-01,2193.7150264204074
1998-10-02,2126.817395780617
1998-10-05,2155.53782470001
1998-10-06,2199.854813274884
1998-10-07,2243.6948623077055
1998-10-08,2341.4809437592467
1998-10-09,2333.1649998476714
1998-10-12,2327.800979354162
1998-10-13,2306.7504707414196
1998-10-14,2278.2421508312987
1998-10-15,2290.879469539031
1998-10-16,2290.879469539031
1998-10-19,2317.0773431228854
1998-10-20,2316.759560381588
1998-10-21,2353.3457476044146
1998-10-22,2346.5357082582495
1998-10-23,2356.2986863481747
1998-10-26,2361.6330567618343
1998-10-27,2370.9861745002668
1998-10-28,2345.6971851808894
1998-10-29,2353.7397624539526
1998-10-30,2365.1557119444155
1998-11-02,2376.5100858703645
1998-11-03,2324.4637511642636
1998-11-04,2275.423791380273
1998-11-05,2246.5533287794624
1998-11-06,2211.893790365561
1998-11-09,2230.7022778743135
1998-11-10,2172.557969002086
1998-11-11,2103.3598461061347
1998-11-12,2103.3598461061347
1998-11-13,2118.2631695426
1998-11-16,2154.1652556459867
1998-11-17,2176.3394742035093
1998-11-18,2166.898107712948
1998-11-19,2204.213821673588
1998-11-20,2229.7750743996826
1998-11-23,2233.0810738009995
1998-11-24,2227.0465151720496
1998-11-25,2148.0379433673725
1998-11-26,2203.3308067747334
1998-11-27,2190.4837246161796
1998-11-30,2163.845329257801
1998-12-01,2140.8557771302303
1998-12-02,2150.078912810261
1998-12-03,2151.124709071406
1998-12-04,2161.5931260773464
1998-12-07,2193.6077361840207
1998-12-08,2176.4997436044814
1998-12-09,2168.244048504543
1998-12-10,2134.818474514965
1998-12-11,2117.4809576071234
1998-12-14,2104.525873368577
1998-12-15,2118.5009587695936
1998-12-16,2084.6353949909712
1998-12-17,2039.240287312016
1998-12-18,2004.390052863318
1998-12-21,1935.4963614970109
1998-12-22,1985.0012781030066
1998-12-23,1966.04698806471
1998-12-24,1955.489380286721
1998-12-25,1955.489380286721
1998-12-28,1902.0444887182155
1998-12-29,1894.3192218165852
1998-12-30,1889.9084297347208
1998-12-31,1875.226047138843
1999-01-01,1875.226047138843
1999-01-04,1879.1631469267704
1999-01-05,1804.6216976106302
1999-01-06,1796.4213858302292
1999-01-07,1846.6468651712141
1999-01-08,1852.56928700485
1999-01-11,1855.096149894128
1999-01-12,1835.8973869778004
1999-01-13,1826.5106422289728
1999-01-14,1801.905395270266
1999-01-15,1844.4040152985558
1999-01-18,1834.51184375563
1999-01-19,1808.9102621841705
1999-01-20,1789.963773148326
1999-01-21,1778.0073137703039
1999-01-22,1745.1083557039728
1999-01-25,1685.1372986822473
1999-01-26,1676.5904328504114
1999-01-27,1689.0804492939142
1999-01-28,1660.3565641867258
1999-01-29,1630.182669562322
1999-02-01,1622.998896081269
1999-02-02,1579.8831769860512
1999-02-03,1549.7687104306935
1999-02-04,1482.8212892152942
1999-02-05,1459.0666553694773
1999-02-08,1573.9857445959924
1999-02-09,1549.2092613064624
1999-02-10,1570.4234784340833
1999-02-11,1569.9374296942397
1999-02-12,1570.4234784340833
1999-02-15,1570.4234784340833
1999-02-16,1570.4234784340833
1999-02-17,1567.9962396729798
1999-02-18,1567.9962396729798
1999-02-19,1561.9608422916363
1999-02-22,1644.518147357518
1999-02-23,1587.9161166144627
1999-02-24,1584.923736050668
1999-02-25,1598.6801934601576
1999-02-26,1605.6254654566587
1999-03-01,1622.3291062814012
1999-03-02,1614.346381194598
1999-03-03,1629.6964734700127
1999-03-04,1629.840352419774
1999-03-05,1635.1216269346055
1999-03-08,1636.9725197809466
1999-03-09,1650.689792184796
1999-03-10,1648.5139517071364
1999-03-11,1639.113163839789
1999-03-12,1631.1824461446874
1999-03-15,1646.4310391969389
1999-03-16,1675.4017888913236
1999-03-17,1695.7328331152755
1999-03-18,1735.2503522628074
1999-03-19,1778.8175251830323
1999-03-22,1794.693265128393
1999-03-23,1787.1932182669648
1999-03-24,1777.4302242077074
1999-03-25,1786.1302484834757
1999-03-26,1815.0055483583446
1999-03-29,1795.6567434343376
1999-03-30,1771.2909668325592
1999-03-31,1765.1518745048957
1999-04-01,1786.784508685895
1999-04-02,1821.942336372298
1999-04-05,1825.9542756393232
1999-04-06,1831.3296662168052
1999-04-07,1813.73557381148
1999-04-08,1836.1319553154217
1999-04-09,1828.6214029217256
1999-04-12,1807.0087132417293
1999-04-13,1826.7276647108865
1999-04-14,1842.5159722585765
1999-04-15,1852.2880393359765
1999-04-16,1839.6306374529752
1999-04-19,1883.289565645225
1999-04-20,1895.5148432191195
1999-04-21,1874.5349789962963
1999-04-22,1874.4088595810642
1999-04-23,1917.1726156809495
1999-04-26,1933.5847836472776
1999-04-27,1913.4794884194444
1999-04-28,1912.6396357538263
1999-04-29,1892.734041547257
1999-04-30,1898.7050175951858
1999-05-03,1921.2246534372612
1999-05-04,1954.5149478772048
1999-05-05,1959.5552066958708
1999-05-06,1950.0474395206154
1999-05-07,1941.6140887002196
1999-05-10,1942.519105337872
1999-05-11,1937.1988372638764
1999-05-12,1913.1034112378793
1999-05-13,1902.240542294959
1999-05-14,1913.6821428835067
1999-05-17,1915.2088790419905
1999-05-18,1895.4030762432715
1999-05-19,1883.34242894151
1999-05-20,1894.5704961665742
1999-05-21,1890.429800281877
1999-05-24,1881.6637212351463
1999-05-25,1826.508006543959
1999-05-26,1813.8405588615312
1999-05-27,1836.2552595493871
1999-05-28,1820.7310991376103
1999-05-31,1771.8793304843105
1999-06-01,1790.9986079474872
1999-06-02,1809.1355439968308
1999-06-03,1816.0262382492213
1999-06-04,1819.4519039094564
1999-06-07,1813.8335541517129
1999-06-08,1814.553358656154
1999-06-09,1801.082531909034
1999-06-10,1789.1331327297482
1999-06-11,1799.2606924431482
1999-06-14,1803.8188121520461
1999-06-15,1779.0273025862796
1999-06-16,1761.8595410910502
1999-06-17,1749.4604499225468
1999-06-18,1749.7308874631133
1999-06-21,1750.4397358116846
1999-06-22,1767.541317504041
1999-06-23,1755.1473439222477
1999-06-24,1759.5977862088002
1999-06-25,1739.504527335993
1999-06-28,1732.0172862431823
1999-06-29,1737.5275067986881
1999-06-30,1744.0678563948204
1999-07-01,1743.757530820993
1999-07-02,1757.0878359199821
1999-07-05,1832.2468648110246
1999-07-06,1800.125776662984
1999-07-07,1795.806999123278
1999-07-08,1799.0513818164698
1999-07-09,1806.7486434217146
1999-07-12,1798.14708524981
1999-07-13,1751.6493883534863
1999-07-14,1685.559137020971
1999-07-15,1680.4683699896557
1999-07-16,1583.8889164386937
1999-07-19,1524.1324944120843
1999-07-20,1603.7864081599107
1999-07-21,1588.4847669353799
1999-07-22,1585.134332268902
1999-07-23,1601.829731420207
1999-07-26,1590.816136947871
1999-07-27,1548.9556298855887
1999-07-28,1561.6990485671727
1999-07-29,1524.7479860293518
1999-07-30,1523.3696482085961
1999-08-02,1510.192901493641
1999-08-03,1499.7410443380336
1999-08-04,1504.192874929542
1999-08-05,1473.5573238875431
1999-08-06,1440.3258550302924
1999-08-09,1467.5783736254832
1999-08-10,1491.2287108095913
1999-08-11,1489.4490828292498
1999-08-12,1514.8701963476158
1999-08-13,1540.1240495397997
1999-08-16,1585.3025022387915
1999-08-17,1593.64746159897
1999-08-18,1608.5933556021341
1999-08-19,1600.2799606152548
1999-08-20,1621.5104482910156
1999-08-23,1658.3240693051914
1999-08-24,1618.5506266205136
1999-08-25,1627.0692169265194
1999-08-26,1622.9888052243966
1999-08-27,1627.8259004550257
1999-08-30,1639.9699687195273
1999-08-31,1646.6265633356732
1999-09-01,1642.89123582304
1999-09-02,1637.9099673970422
1999-09-03,1608.1608353322852
1999-09-06,1613.172138753439
1999-09-07,1589.2009877622056
1999-09-08,1584.831075638459
1999-09-09,1589.9426530783514
1999-09-10,1621.9453718489176
1999-09-13,1646.1269775447613
1999-09-14,1634.3346717430436
1999-09-15,1612.897085049354
1999-09-16,1607.052448237461
1999-09-17,1599.5347489574294
1999-09-20,1598.6586987117862
1999-09-21,1593.7818268756052
1999-09-22,1593.7317047978997
1999-09-23,1593.5859318366631
1999-09-24,1593.5859318366631
1999-09-27,1554.963098214246
1999-09-28,1525.7046182999272
1999-09-29,1532.1405334837082
1999-09-30,1537.88852181828
1999-10-01,1550.643536932769
1999-10-04,1575.6888600279117
1999-10-05,1562.8130599631954
1999-10-06,1544.4772991243153
1999-10-07,1544.8212599991134
1999-10-08,1536.1508642247068
1999-10-11,1530.1608451683874
1999-10-12,1556.1289525113923
1999-10-13,1551.2972877830903
1999-10-14,1546.5778693811628
1999-10-15,1547.9043834167226
1999-10-18,1532.0600553285683
1999-10-19,1518.0593212017918
1999-10-20,1506.6199926051338
1999-10-21,1504.5955619691488
1999-10-22,1488.157588869638
1999-10-25,1497.1980457370455
1999-10-26,1490.732382661888
1999-10-27,1470.7169641633932
1999-10-28,1453.027359191565
1999-10-29,1433.5010283748697
1999-11-01,1448.967477806865
1999-11-02,1435.5710825710248
1999-11-03,1401.5738946759923
1999-11-04,1364.7417853710706
1999-11-05,1349.819414733671
1999-11-08,1309.8308938311964
1999-11-09,1304.3034391634365
1999-11-10,1308.5358027422067
1999-11-11,1325.6702388401586
1999-11-12,1325.8581557441225
1999-11-15,1329.7284809207274
1999-11-16,1334.1326328797722
1999-11-17,1347.9074830831653
1999-11-18,1353.1680239713369
1999-11-19,1372.352277793976
1999-11-22,1397.428415752169
1999-11-23,1393.5715670461846
1999-11-24,1385.3979084862876
1999-11-25,1386.375048310313
1999-11-26,1348.355437629185
1999-11-29,1381.9010245637137
1999-11-30,1379.7500593508216
1999-12-01,1369.9619626598876
1999-12-02,1383.356565658788
1999-12-03,1410.4494894505515
1999-12-06,1409.8582477446787
1999-12-07,1397.6553079753892
1999-12-08,1395.1932817192246
1999-12-09,1386.323079155154
1999-12-10,1383.5804761710792
1999-12-13,1408.406450821618
1999-12-14,1414.0362070559274
1999-12-15,1418.0456520136343
1999-12-16,1414.7522176166578
1999-12-17,1412.6655537381253
1999-12-20,1436.6728641921904
1999-12-21,1456.0572494706605
1999-12-22,1446.8395475313926
1999-12-23,1455.3713437903007
1999-12-24,1467.9894351829014
1999-12-27,1468.9382679360567
1999-12-28,1478.5633073535432
1999-12-29,1479.3853055071324
1999-12-30,1485.425538971404
1999-12-31,1485.2840623960647
2000-01-03,1483.485897671614
2000-01-04,1551.7880369693676
2000-01-05,1563.5601503492214
2000-01-06,1593.0764803978634
2000-01-07,1601.520246775104
2000-01-10,1632.6704225169703
2000-01-11,1608.0765376848908
2000-01-12,1627.4097851123172
2000-01-13,1628.489845153583
2000-01-14,1615.0677187402605
2000-01-17,1686.6284472027805
2000-01-18,1700.7328900569046
2000-01-19,1699.2382129373186
2000-01-20,1684.5841796228647
2000-01-21,1718.6974887216097
2000-01-24,1755.292809940145
2000-01-25,1764.156667375309
2000-01-26,1797.353736180649
2000-01-27,1821.3520630112992
2000-01-28,1829.3376228405277
2000-01-31,1851.708302858362
2000-02-01,1899.4972693063119
2000-02-02,1893.3571186193305
2000-02-03,1893.1418560711268
2000-02-04,1893.7465751568827
2000-02-07,1894.978080001725
2000-02-08,1899.6105231568795
2000-02-09,1957.515250067903
2000-02-10,2016.508092864766
2000-02-11,2050.8712361311013
2000-02-14,2038.2783579817542
2000-02-15,2004.581402847815
2000-02-16,2061.283997739174
2000-02-17,2114.9409232858575
2000-02-18,2112.351258135456
2000-02-21,2143.2015819173507
2000-02-22,2060.527817356175
2000-02-23,2024.0591272102063
2000-02-24,1994.7184540262751
2000-02-25,1926.247893608069
2000-02-28,1926.6694866637574
2000-02-29,1904.7548311441265
2000-03-01,1971.3625818716891
2000-03-02,1952.0259796184207
2000-03-03,1967.4394684816848
2000-03-06,1973.0546363002686
2000-03-07,1961.7871553597279
2000-03-08,1981.955937784654
2000-03-09,2031.8970429552082
2000-03-10,1994.519657216955
2000-03-13,1871.797536042515
2000-03-14,1817.3069123230837
2000-03-15,1756.4830002838455
2000-03-16,1716.388312063496
2000-03-17,1731.6815191866997
2000-03-20,1690.8463758360756
2000-03-21,1797.0563450203354
2000-03-22,1852.3956517293161
2000-03-23,1953.090789863299
2000-03-24,1959.1277054821653
2000-03-27,2003.671228878209
2000-03-28,2021.8103282195354
2000-03-29,2040.4601786007315
2000-03-30,2036.3290028661454
2000-03-31,2026.0634384589332
2000-04-03,2028.2910923024342
2000-04-04,2029.2907429147072
2000-04-05,2103.681797069599
2000-04-06,2094.3273208025694
2000-04-07,2088.951420518395
2000-04-10,2162.5649195291126
2000-04-11,2183.8822026277285
2000-04-12,2163.2959482817764
2000-04-13,2095.85281191181
2000-04-14,2039.010606013483
2000-04-17,1932.714860593916
2000-04-18,1986.002986049185
2000-04-19,1952.543647997451
2000-04-20,1942.2250185504095
2000-04-21,1951.8597082274996
2000-04-24,1877.3528902392602
2000-04-25,1856.6754738474833
2000-04-26,1768.9109887471184
2000-04-27,1735.202307825071
2000-04-28,1791.0186956807493
2000-05-01,1787.8556079030152
2000-05-02,1740.090438702158
2000-05-03,1671.0845053255166
2000-05-04,1675.5291106629695
2000-05-05,1731.4650110647556
2000-05-08,1726.1238428531028
2000-05-09,1735.987072681733
2000-05-10,1729.9248182649703
2000-05-11,1690.4835891982918
2000-05-12,1730.219848827488
2000-05-15,1710.9280730292264
2000-05-16,1743.0915704144952
2000-05-17,1805.4162390954477
2000-05-18,1798.9437051204316
2000-05-19,1804.7302616607105
2000-05-22,1748.9865554795676
2000-05-23,1711.8228718889086
2000-05-24,1669.4918429085435
2000-05-25,1653.6990513234164
2000-05-26,1667.4563857128576
2000-05-29,1685.8902444439386
