Date,THAILAND SMALL GROWTH
1997-11-27,951.6155612230359
1997-11-28,937.6482768676112
1997-12-01,905.2635114610781
1997-12-02,869.2933345162381
1997-12-03,848.4482469451116
1997-12-04,865.703266419822
1997-12-05,865.703266419822
1997-12-08,860.9355844282384
1997-12-09,837.552741974528
1997-12-10,837.552741974528
1997-12-11,785.3086929356153
1997-12-12,758.5585497668034
1997-12-15,704.8898404190481
1997-12-16,700.992957498917
1997-12-17,726.9151399829449
1997-12-18,772.6505991409078
1997-12-19,757.9031934616827
1997-12-22,735.9715430038177
1997-12-23,715.3345841681464
1997-12-24,709.0614513523656
1997-12-25,704.6972545147877
1997-12-26,721.9291717365228
1997-12-29,735.1664756418783
1997-12-30,726.3879487997866
1997-12-31,772.1644720135082
1998-01-01,772.1644720135081
1998-01-02,772.1644720135083
1998-01-05,691.9760502340384
1998-01-06,659.5401789899935
1998-01-07,651.5736797318486
1998-01-08,643.589662492511
1998-01-09,627.4253251010759
1998-01-12,588.1669328681498
1998-01-13,597.7095822196338
1998-01-14,637.3462612948639
1998-01-15,638.2310336536357
1998-01-16,655.3182983170725
1998-01-19,682.3958508125833
1998-01-20,664.2724287412044
1998-01-21,674.1365099607506
1998-01-22,676.0004612414202
1998-01-23,669.8642321910726
1998-01-26,664.7590883967645
1998-01-27,647.1890877448952
1998-01-28,656.2799299730971
1998-01-29,677.3602600453229
1998-01-30,737.0873880818556
1998-02-02,828.2753026784369
1998-02-03,901.4724883828437
1998-02-04,839.9425695751245
1998-02-05,919.6570902589642
1998-02-06,938.8937485562979
1998-02-09,923.2001060217448
1998-02-10,975.1361116044878
1998-02-11,1010.9620077828386
1998-02-12,979.557312877244
1998-02-13,947.7907681464153
1998-02-16,919.0223206472732
1998-02-17,955.6697905555125
1998-02-18,951.4089717373733
1998-02-19,1008.3581692063999
1998-02-20,1021.8191433222867
1998-02-23,1033.3967826456799
1998-02-24,1039.6205784065114
1998-02-25,1041.205944958999
1998-02-26,1069.2326679268954
1998-02-27,1063.2597187655697
1998-03-02,1046.2574769379162
1998-03-03,1033.4882375894156
1998-03-04,1016.3694745818168
1998-03-05,990.3880548450092
1998-03-06,1022.6196787548956
1998-03-09,1014.4284224366766
1998-03-10,1034.7097393241177
1998-03-11,1033.8994983746975
1998-03-12,1057.1789516286037
1998-03-13,1141.6989633956816
1998-03-16,1126.1221837481528
1998-03-17,1129.4171312451665
1998-03-18,1079.9345020934873
1998-03-19,1116.3447636207468
1998-03-20,1125.4183763163078
1998-03-23,1165.8486606736317
1998-03-24,1129.2905192740711
1998-03-25,1128.5168397207353
1998-03-26,1101.9460076084745
1998-03-27,1130.47744546942
1998-03-30,1095.5195885815933
1998-03-31,1060.1545331492039
1998-04-01,1044.4007002338317
1998-04-02,1020.0056829422107
1998-04-03,999.8466173495601
1998-04-06,1026.092591054986
1998-04-07,1007.2207372711418
1998-04-08,1026.9740609022183
1998-04-09,1034.458357218951
1998-04-10,1041.880358885454
1998-04-13,1039.2658535933951
1998-04-14,1039.2658535933951
1998-04-15,1037.9635154309972
1998-04-16,1022.14042691531
1998-04-17,1040.2682388348685
1998-04-20,1037.6400975604668
1998-04-21,1038.9060673486078
1998-04-22,1045.445683520139
1998-04-23,1052.4127384059498
1998-04-24,1042.6515330352086
1998-04-27,1013.3255011200793
1998-04-28,1010.9935279257891
1998-04-29,1014.1844602688617
1998-04-30,1004.4132896521977
1998-05-01,1008.978804605162
1998-05-04,996.4352423930368
1998-05-05,999.0267514759836
1998-05-06,972.765715456645
1998-05-07,968.6250811130776
1998-05-08,968.4092151240196
1998-05-11,969.791041737895
1998-05-12,943.9390232967178
1998-05-13,916.8188289199918
1998-05-14,925.0748931124632
1998-05-15,920.1085178817991
1998-05-18,889.9882210447258
1998-05-19,880.6042423707773
1998-05-20,882.1372075777684
1998-05-21,885.4638811060602
1998-05-22,884.1925830429807
1998-05-25,897.1307955041766
1998-05-26,882.7956768041511
1998-05-27,860.4479840477534
1998-05-28,840.859236021465
1998-05-29,827.4925462418423
1998-06-01,760.3495987362518
1998-06-02,769.0366897180155
1998-06-03,751.963493848288
1998-06-04,731.9172455260009
1998-06-05,722.7345105991833
1998-06-08,719.8236732881796
1998-06-09,721.0001689648162
1998-06-10,697.0856389374364
1998-06-11,682.5503034125304
1998-06-12,669.1804836671313
1998-06-15,649.8435438476613
1998-06-16,639.610111222537
1998-06-17,689.0771179673127
1998-06-18,710.8132190592376
1998-06-19,700.0391949185487
1998-06-22,681.5915985636871
1998-06-23,682.1831504992614
1998-06-24,680.007363870108
1998-06-25,677.622762088575
1998-06-26,668.5358417415235
1998-06-29,650.1697491875168
1998-06-30,660.0614819954575
1998-07-01,662.4104552409929
1998-07-02,652.6636787966379
1998-07-03,655.1261227282686
1998-07-06,647.3836774332883
1998-07-07,649.2733563375252
1998-07-08,645.5731146097003
1998-07-09,635.5701938827324
1998-07-10,630.103022240384
1998-07-13,610.9374729336562
1998-07-14,611.5966761749897
1998-07-15,618.0653212017905
1998-07-16,645.2362048758267
1998-07-17,660.09291946336
1998-07-20,676.0846477307233
1998-07-21,667.8259118729372
1998-07-22,661.5241520202736
1998-07-23,652.7313212043251
1998-07-24,662.361517034406
1998-07-27,632.6832245283231
1998-07-28,629.0380519668423
1998-07-29,629.5204074492929
1998-07-30,634.2874242739373
1998-07-31,637.6145528320067
1998-08-03,632.1871417556673
1998-08-04,620.7935550410557
1998-08-05,608.172708260864
1998-08-06,600.1162536324204
1998-08-07,590.6464665881324
1998-08-10,578.7971486609517
1998-08-11,569.7020347321837
1998-08-12,577.8698058394551
1998-08-13,577.7458217829352
1998-08-14,585.8936231555592
1998-08-17,566.8612453869491
1998-08-18,562.7512371108354
1998-08-19,568.6086890408106
1998-08-20,580.4343750289735
1998-08-21,561.7366839096577
1998-08-24,557.5360453780194
1998-08-25,552.1088338129254
1998-08-26,538.2123019018193
1998-08-27,538.4041113925887
1998-08-28,520.2821954538023
1998-08-31,516.4903939963469
1998-09-01,524.4043156909948
1998-09-02,509.0191387964978
1998-09-03,507.58376129935925
1998-09-04,504.6523260695701
1998-09-07,512.0117411682224
1998-09-08,511.9854382232155
1998-09-09,509.39537234154517
1998-09-10,513.9286352997615
1998-09-11,507.5628960141273
1998-09-14,504.0510147039221
1998-09-15,504.27761729227865
1998-09-16,523.0103389700345
1998-09-17,542.5278400818986
1998-09-18,567.0687439194912
1998-09-21,553.4533342367092
1998-09-22,565.2701843906399
1998-09-23,579.2847743287077
1998-09-24,634.5646581854317
1998-09-25,661.5088982385922
1998-09-28,669.0414175569598
1998-09-29,663.4833026051481
1998-09-30,638.4350617758004
1998-10-01,650.2068643955718
1998-10-02,644.1680115359893
1998-10-05,639.3265098389713
1998-10-06,660.5399116655872
1998-10-07,678.7408688071871
1998-10-08,711.330849614532
1998-10-09,722.9448476970507
1998-10-12,729.7508726248814
1998-10-13,729.2648653053035
1998-10-14,721.8752356492835
1998-10-15,739.9521461598794
1998-10-16,778.4509107509325
1998-10-19,772.2225047312035
1998-10-20,821.6182514202962
1998-10-21,813.8038839845743
1998-10-22,820.4832036187836
1998-10-23,823.2163255495591
1998-10-26,817.0142844548689
1998-10-27,805.2788586544164
1998-10-28,845.4194532681926
1998-10-29,881.733388177669
1998-10-30,853.9376170984051
1998-11-02,843.9688684283718
1998-11-03,849.8346994314045
1998-11-04,915.7180965766622
1998-11-05,936.023831460399
1998-11-06,979.2798891141915
1998-11-09,942.3566815258487
1998-11-10,851.8907064386485
1998-11-11,913.7156501675275
1998-11-12,847.1800073944369
1998-11-13,855.9254861426693
1998-11-16,910.156067403047
1998-11-17,894.0828487025791
1998-11-18,902.2501770416018
1998-11-19,944.291687284199
1998-11-20,962.4739163040279
1998-11-23,1001.6085978448343
1998-11-24,1014.9707881170715
1998-11-25,1063.8465431330196
1998-11-26,1067.8659886930457
1998-11-27,1041.4530679067743
1998-11-30,1007.0085859995985
1998-12-01,997.534973515852
1998-12-02,975.3545795661602
1998-12-03,957.1740414294974
1998-12-04,963.784931580848
1998-12-07,964.5886438240005
1998-12-08,982.2827700372503
1998-12-09,996.5739514010996
1998-12-10,997.5492090076713
1998-12-11,990.0728720819931
1998-12-14,960.694097806122
1998-12-15,956.8985581086531
1998-12-16,941.7829714128643
1998-12-17,900.4396084304792
1998-12-18,905.9907792425864
1998-12-21,913.684347413784
1998-12-22,918.3172242876174
1998-12-23,930.3946368226995
1998-12-24,935.0743819782864
1998-12-25,960.8294820049273
1998-12-28,956.5167335192656
1998-12-29,938.8598569426431
1998-12-30,954.588786318935
1998-12-31,962.8644287488365
1999-01-01,962.8644287488365
1999-01-04,971.9497600142377
1999-01-05,1015.7106984309983
1999-01-06,1051.0246489363412
1999-01-07,1051.0602228495954
1999-01-08,1053.6068708224316
1999-01-11,1056.7603586050557
1999-01-12,1065.7456866523617
1999-01-13,1013.8630102981145
1999-01-14,1007.9696968372782
1999-01-15,1008.524289693569
1999-01-18,1015.060165002318
1999-01-19,1010.4169996647228
1999-01-20,1032.4586441885303
1999-01-21,1021.3291471708152
1999-01-22,992.5401598176867
1999-01-25,959.3673231543557
1999-01-26,967.2912271230645
1999-01-27,987.5997728300034
1999-01-28,957.1217075640324
1999-01-29,934.3992589703721
1999-02-01,936.5452898713639
1999-02-02,918.1926803616094
1999-02-03,902.1281510573368
1999-02-04,890.5750920893657
1999-02-05,872.2063618833939
1999-02-08,856.7893039958253
1999-02-09,834.5549510371293
1999-02-10,820.87420073972
1999-02-11,816.5162384492603
1999-02-12,858.57609095696
1999-02-15,878.8900501965243
1999-02-16,877.8078924638131
1999-02-17,850.9737249113566
1999-02-18,860.4019976197396
1999-02-19,857.8838591917252
1999-02-22,842.6594247523291
1999-02-23,845.073781846812
1999-02-24,844.8573726063614
1999-02-25,835.035647015262
1999-02-26,875.7619594682667
1999-03-01,876.2315369264267
1999-03-02,860.7363339482081
1999-03-03,864.6158952283431
1999-03-04,860.8119070005796
1999-03-05,852.2837904436096
1999-03-08,846.8249954034912
1999-03-09,819.0117800057242
1999-03-10,810.7256742975759
1999-03-11,831.6229395826065
1999-03-12,841.5716851972894
1999-03-15,866.707359596369
1999-03-16,852.7662929666316
1999-03-17,859.6631198783831
1999-03-18,862.2638165335118
1999-03-19,871.4747638860723
1999-03-22,856.2350562931144
1999-03-23,858.9661976166734
1999-03-24,841.7234700962911
1999-03-25,844.6726795649787
1999-03-26,846.3860476555974
1999-03-29,839.3307663859321
1999-03-30,830.198435335763
1999-03-31,823.9505374490442
1999-04-01,822.7324445455827
1999-04-02,812.888481208676
1999-04-05,777.631187619442
1999-04-06,775.6783733761471
1999-04-07,798.0784183566428
1999-04-08,801.8414631250307
1999-04-09,813.6150116790989
1999-04-12,805.7923874273167
1999-04-13,807.1749004320093
1999-04-14,812.9687917816476
1999-04-15,813.834227621202
1999-04-16,868.8484276070524
1999-04-19,898.8975225445455
1999-04-20,889.2038656267604
1999-04-21,885.5276989071792
1999-04-22,890.9346419873282
1999-04-23,878.5812436270585
1999-04-26,901.3187421059416
1999-04-27,926.9950343782446
1999-04-28,929.5073717867228
1999-04-29,962.0148665811937
1999-04-30,1028.137994049669
1999-05-03,1032.3100676086424
1999-05-04,1122.6859444601114
1999-05-05,1122.3810738709842
1999-05-06,1137.4623903867785
1999-05-07,1097.959062192774
1999-05-10,1137.7848662546912
1999-05-11,1143.170276929886
1999-05-12,1128.8187889620694
1999-05-13,1103.3248964470886
1999-05-14,1105.6688096406829
1999-05-17,1077.5346443205779
1999-05-18,1111.726910019056
1999-05-19,1114.544579799337
1999-05-20,1096.269744302972
1999-05-21,1074.3551272500729
1999-05-24,1079.3297790564807
1999-05-25,1078.9220185095464
1999-05-26,1051.1194785606986
1999-05-27,1083.2534518510179
1999-05-28,1037.7487976754387
1999-05-31,1039.1475694744352
1999-06-01,1012.2426616833037
1999-06-02,1068.8316075901164
1999-06-03,1070.8527136725452
1999-06-04,1074.4220701251984
1999-06-07,1109.7501588640412
1999-06-08,1158.338568853674
1999-06-09,1186.6721579512048
1999-06-10,1230.5041512203195
1999-06-11,1218.0180911544953
1999-06-14,1220.5461727239078
1999-06-15,1193.7780506271708
1999-06-16,1171.765412516703
1999-06-17,1215.5406324404476
1999-06-18,1206.1068434422752
1999-06-21,1265.5331232634142
1999-06-22,1294.9711653853615
1999-06-23,1310.6967413872983
1999-06-24,1384.079586406204
1999-06-25,1359.377802153723
1999-06-28,1337.1325179951912
1999-06-29,1312.0157020356044
1999-06-30,1311.572868979755
1999-07-01,1313.8888764908572
1999-07-02,1354.737644065982
1999-07-05,1412.4928059128627
1999-07-06,1409.2005022722528
1999-07-07,1363.5482107919036
1999-07-08,1300.7023877308218
1999-07-09,1315.275898237585
1999-07-12,1308.9079541365106
1999-07-13,1267.682559947873
1999-07-14,1253.1780685029391
1999-07-15,1276.2404768672723
1999-07-16,1234.7929240561064
1999-07-19,1223.7737039040865
1999-07-20,1247.7611779856093
1999-07-21,1268.3802191573975
1999-07-22,1235.747990243348
1999-07-23,1219.2127780486185
1999-07-26,1169.690798963152
1999-07-27,1171.5001649767837
1999-07-28,1179.0919035914571
1999-07-29,1163.5770725000746
1999-07-30,1160.4235795739644
1999-08-02,1156.883452241542
1999-08-03,1159.8397543076533
1999-08-04,1146.7179770557482
1999-08-05,1119.368366069106
1999-08-06,1080.4825987492723
1999-08-09,1068.162973581541
1999-08-10,1049.0276574886707
1999-08-11,1021.9838622968833
1999-08-12,1024.2629814965485
1999-08-13,1020.4296611286591
1999-08-16,999.4394153412051
1999-08-17,961.4913662056508
1999-08-18,962.8133963972156
1999-08-19,979.3413049670451
1999-08-20,1045.8017195674588
1999-08-23,1084.6034903036314
1999-08-24,1061.8828219658485
1999-08-25,1106.916824693728
1999-08-26,1069.8085546531574
1999-08-27,1078.2209627811503
1999-08-30,1045.1624468324633
1999-08-31,1021.6687657120962
1999-09-01,991.7099101870609
1999-09-02,972.8325331098139
1999-09-03,977.4736958905087
1999-09-06,962.9913483788162
1999-09-07,967.3151453910698
1999-09-08,937.8461976191268
1999-09-09,968.2165238849967
1999-09-10,985.7658896935254
1999-09-13,1015.2000822385423
1999-09-14,1003.1081343146002
1999-09-15,1008.8302975365858
1999-09-16,964.9990156033525
1999-09-17,981.857306765858
1999-09-20,969.4211128343641
1999-09-21,957.0398359832167
1999-09-22,924.1978715908114
1999-09-23,875.7802856083701
1999-09-24,846.070619797722
1999-09-27,850.7280161688877
1999-09-28,823.8114143604948
1999-09-29,849.8800220117264
1999-09-30,850.7195388274141
1999-10-01,893.4493591961219
1999-10-04,869.6999864138853
1999-10-05,902.9629294105963
1999-10-06,898.0863193003463
1999-10-07,884.9001057155401
1999-10-08,874.3799205919669
1999-10-11,875.7552473053364
1999-10-12,900.1730443797821
1999-10-13,883.2896657777251
1999-10-14,895.6585878896016
1999-10-15,885.4548003571975
1999-10-18,844.9199814114722
1999-10-19,837.366603083332
1999-10-20,843.2270502913775
1999-10-21,843.3154614796263
1999-10-22,859.1899644750795
1999-10-25,864.7110412291926
1999-10-26,882.6087384903124
1999-10-27,870.2170940132837
1999-10-28,906.2539375288549
1999-10-29,921.3692840671121
1999-11-01,916.9053807927743
1999-11-02,926.7166491098409
1999-11-03,926.5412643387909
1999-11-04,966.0292050215605
1999-11-05,980.7443907262206
1999-11-08,967.0537544428961
1999-11-09,1003.6742083655133
1999-11-10,994.1503500498409
1999-11-11,1006.9867255046454
1999-11-12,1018.2579199159152
1999-11-15,1016.6404087450096
1999-11-16,1017.2371289423605
1999-11-17,982.8259394061646
1999-11-18,969.794388536749
1999-11-19,972.5510604188469
1999-11-22,956.2530410184436
1999-11-23,963.6162888967513
1999-11-24,931.5304828891175
1999-11-25,946.2400669809485
1999-11-26,968.6826825258279
1999-11-29,958.5026719520204
1999-11-30,972.4578471946276
1999-12-01,973.2171000691509
1999-12-02,947.4747272683124
1999-12-03,943.9223231253591
1999-12-06,945.1348116585967
1999-12-07,950.6470382926841
1999-12-08,947.9428766786262
1999-12-09,954.3774815627816
1999-12-10,954.8719136216147
1999-12-13,979.7981938659236
1999-12-14,975.3991646750701
1999-12-15,967.9928733570547
1999-12-16,992.9185084397571
1999-12-17,982.6567942080451
1999-12-20,998.0412290047738
1999-12-21,1002.9378824208237
1999-12-22,1041.9029271181516
1999-12-23,1067.7750332205815
1999-12-24,1057.600954606073
1999-12-27,1062.9018103328965
1999-12-28,1063.4798181420388
1999-12-29,1073.0275407301679
1999-12-30,1076.632260298214
1999-12-31,1076.632260298214
2000-01-03,1094.2509380769652
2000-01-04,1117.5572117606437
2000-01-05,1046.2282880500618
2000-01-06,997.5801104349767
2000-01-07,1001.4752611646305
2000-01-10,1008.1326282039851
2000-01-11,976.8760911267133
2000-01-12,993.8002427941929
2000-01-13,987.7220592692977
2000-01-14,1013.0022754986159
2000-01-17,1014.3690884939381
2000-01-18,1038.9124485070197
2000-01-19,1041.0824267749717
2000-01-20,1066.49831488046
2000-01-21,1041.2301494697333
2000-01-24,1036.7725737243463
2000-01-25,1027.236513502678
2000-01-26,1016.0075330715036
2000-01-27,1025.971680459585
2000-01-28,1025.8111951173576
2000-01-31,1033.6461683162004
2000-02-01,1027.1374306787295
2000-02-02,1012.2103074208634
2000-02-03,998.3656120636172
2000-02-04,1021.5700238281394
2000-02-07,1022.4050719764044
2000-02-08,1014.8837214729107
2000-02-09,1002.1021607667706
2000-02-10,1012.9319376221558
2000-02-11,1035.6360113769945
2000-02-14,1004.3811319437422
2000-02-15,969.6030111620478
2000-02-16,941.2975647856005
2000-02-17,885.0963057661444
2000-02-18,894.6703045932146
2000-02-21,893.4978890453268
2000-02-22,839.3507363569678
2000-02-23,850.1350046695813
2000-02-24,861.3221155922392
2000-02-25,888.9902163209136
2000-02-28,836.9257885899495
2000-02-29,799.6365930269639
2000-03-01,820.7228752438376
2000-03-02,861.3524691121138
2000-03-03,853.4139476817287
2000-03-06,833.4649694668352
2000-03-07,831.1242308263296
2000-03-08,850.5716952466655
2000-03-09,885.1869014873337
2000-03-10,906.5402837788334
2000-03-13,871.3768044216147
2000-03-14,885.132910046204
2000-03-15,848.7372500344262
2000-03-16,861.9580490416159
2000-03-17,856.4722471671938
2000-03-20,855.9516937689567
2000-03-21,856.6738219634881
2000-03-22,853.915742357282
2000-03-23,865.5212241079093
2000-03-24,869.7144969779372
2000-03-27,886.5164765071247
2000-03-28,901.8499850344604
2000-03-29,905.4641592082098
2000-03-30,875.568598793169
2000-03-31,880.439285974588
2000-04-03,876.8514763846543
2000-04-04,856.8802797544754
2000-04-05,834.339790456753
2000-04-06,834.339790456753
2000-04-07,860.3023258708589
2000-04-10,873.4028871199049
2000-04-11,864.37355516051
2000-04-12,904.064565894165
2000-04-13,908.8448147554691
2000-04-14,906.9266618685034
2000-04-17,855.7993416575058
2000-04-18,835.3296769467205
2000-04-19,850.9843205092137
2000-04-20,852.4248269495878
2000-04-21,868.2601142576844
2000-04-24,861.0754280163452
2000-04-25,856.6759399554272
2000-04-26,861.8400599834358
2000-04-27,864.8101427948684
2000-04-28,863.3640745675497
2000-05-01,862.910924548094
2000-05-02,851.1541224079053
2000-05-03,819.6181287013902
2000-05-04,821.0086926496998
2000-05-05,820.2625149233238
2000-05-08,802.2901862285897
2000-05-09,781.2641704613237
2000-05-10,754.3825038300189
2000-05-11,744.4915756867025
2000-05-12,758.7024772623411
2000-05-15,749.0951516609572
2000-05-16,773.0548277528175
2000-05-17,774.3316302888086
