Date,QATAR SMALL GROWTH
2015-04-03,972.1209392778692
2015-04-06,972.3376386511023
2015-04-07,972.9828224506789
2015-04-08,993.5642955669721
2015-04-09,1002.461851502113
2015-04-10,1002.461851502113
2015-04-13,1003.8536649540744
2015-04-14,1002.4758054008211
2015-04-15,1030.2332330385348
2015-04-16,1040.1729454038882
2015-04-17,1040.1586594725677
2015-04-20,1038.0719675265093
2015-04-21,1052.1238815027143
2015-04-22,1059.5476194989533
2015-04-23,1069.9020465156234
2015-04-24,1069.946132252232
2015-04-27,1088.9201335275318
2015-04-28,1088.8690444159145
2015-04-29,1088.1799203966302
2015-04-30,1094.4325980180545
2015-05-01,1094.4025324274048
2015-05-04,1095.0647986273927
2015-05-05,1096.9853767430789
2015-05-06,1123.5035026374705
2015-05-07,1126.0429477284026
2015-05-08,1126.0429477284029
2015-05-11,1133.1397288183034
2015-05-12,1131.001296158775
2015-05-13,1123.0783931033416
2015-05-14,1128.2098877152412
2015-05-15,1128.2098877152412
2015-05-18,1151.6137566183497
2015-05-19,1137.4623761066528
2015-05-20,1140.9125154149147
2015-05-21,1138.4015014829374
2015-05-22,1138.401501482937
2015-05-25,1121.8183193002649
2015-05-26,1125.094590434996
2015-05-27,1115.717913380506
2015-05-28,1106.0632205477798
2015-05-29,1106.139192689752
2015-06-01,1138.5608348852084
2015-06-02,1145.6541155738573
2015-06-03,1141.8847745248206
2015-06-04,1135.632950217247
2015-06-05,1135.5705605154124
2015-06-08,1134.6167375593993
2015-06-09,1149.5905417219535
2015-06-10,1160.6244382155835
2015-06-11,1157.5258248687298
2015-06-12,1157.4781338000535
2015-06-15,1154.8130930570526
2015-06-16,1154.5688757164187
2015-06-17,1151.3757417058919
2015-06-18,1147.6744373669578
2015-06-19,1147.958206922482
2015-06-22,1156.4920277561569
2015-06-23,1161.1914617549405
2015-06-24,1160.2172092250728
2015-06-25,1161.507731515602
2015-06-26,1161.571532217681
2015-06-29,1156.2815209321036
2015-06-30,1156.95304155923
2015-07-01,1159.7295870309827
2015-07-02,1156.2034751461767
2015-07-03,1156.155847062836
2015-07-06,1148.169748393947
2015-07-07,1142.5910775878597
2015-07-08,1143.2284772362998
2015-07-09,1139.2637808152083
2015-07-10,1139.201208829828
2015-07-13,1146.9773148704726
2015-07-14,1146.712022833839
2015-07-15,1143.367341896661
2015-07-16,1146.4586182299904
2015-07-17,1146.4586182299906
2015-07-20,1146.4586182299909
2015-07-21,1146.474360881803
2015-07-22,1151.5306356650467
2015-07-23,1164.654619471068
2015-07-24,1164.6706119821486
2015-07-27,1171.919797316789
2015-07-28,1160.5723629100892
2015-07-29,1155.7780459118742
2015-07-30,1143.0402947775497
2015-07-31,1143.0559904904885
2015-08-03,1108.4536569991126
2015-08-04,1122.0699915366602
2015-08-05,1127.9598468774261
2015-08-06,1124.4875304152997
2015-08-07,1124.6110648386573
2015-08-10,1111.1407440207452
2015-08-11,1118.178339962676
2015-08-12,1120.1435076772477
2015-08-13,1113.219478770681
2015-08-14,1113.1889088353848
2015-08-17,1110.885959634631
2015-08-18,1101.097198723467
2015-08-19,1096.417558278458
2015-08-20,1075.0164688885925
2015-08-21,1075.0164688885925
2015-08-24,989.252844395009
2015-08-25,1018.1857184798507
2015-08-26,1027.6562660618972
2015-08-27,1048.3893280617044
2015-08-28,1048.4181192882568
2015-08-31,1049.9393434616509
2015-09-01,1043.6999424052137
2015-09-02,1018.2210379576865
2015-09-03,1027.5343795816034
2015-09-04,1027.6049568451228
2015-09-07,1026.1963147711904
2015-09-08,1028.0824372564305
2015-09-09,1058.3383692531347
2015-09-10,1049.2418387312478
2015-09-11,1049.2418387312478
2015-09-14,1032.7051907579264
2015-09-15,1034.6157760190881
2015-09-16,1034.7813295332564
2015-09-17,1021.2031115884349
2015-09-18,1021.2311531374589
2015-09-21,1022.5517870448199
2015-09-22,1018.3871292136528
2015-09-23,1018.2333492062214
2015-09-24,1018.5129837733281
2015-09-25,1018.5829164152702
2015-09-28,1018.2333492062213
2015-09-29,1016.6959319432608
2015-09-30,1024.6100507282226
2015-10-01,1027.2254283440393
2015-10-02,1027.2254283440395
2015-10-05,1037.9252668347688
2015-10-06,1059.1761972017273
2015-10-07,1057.7359163529836
2015-10-08,1052.18518574553
2015-10-09,1052.2140780414245
2015-10-12,1060.3843966173372
2015-10-13,1054.809717611874
2015-10-14,1037.4897909924453
2015-10-15,1044.0226016294891
2015-10-16,1043.9652448410902
2015-10-19,1042.5729494298353
2015-10-20,1041.1672760181718
2015-10-21,1046.61888932951
2015-10-22,1040.8934494663945
2015-10-23,1040.9792432804863
2015-10-26,1034.506921147725
2015-10-27,1031.732974545055
2015-10-28,1023.3596613087093
2015-10-29,1024.461959881315
2015-10-30,1024.461959881315
2015-11-02,1011.3988819437703
2015-11-03,1011.4713778187233
2015-11-04,1011.4680907124786
2015-11-05,1002.138750629544
2015-11-06,1002.1662845613956
2015-11-09,988.5479717296816
2015-11-10,964.0589545754486
2015-11-11,958.5720741027975
2015-11-12,953.9466192246134
2015-11-13,953.9990259554218
2015-11-16,940.1362417989791
2015-11-17,939.3780680571913
2015-11-18,946.4688519119297
2015-11-19,949.1786518777508
2015-11-20,949.0874247995001
2015-11-23,930.1024479320934
2015-11-24,931.2810227426982
2015-11-25,928.5090129597188
2015-11-26,921.15412002521
2015-11-27,921.1541200252102
2015-11-30,904.2789492791302
2015-12-01,909.0573091901148
2015-12-02,908.8170161309625
2015-12-03,893.5578444070014
2015-12-04,893.2388086349774
2015-12-07,883.087721146534
2015-12-08,877.9876713077253
2015-12-09,865.9493781013381
2015-12-10,853.3446330284214
2015-12-11,853.3211988295989
2015-12-14,831.9652776508569
2015-12-15,823.6148344825732
2015-12-16,848.9054415652815
2015-12-17,869.3930905154916
2015-12-18,869.4169641192294
2015-12-21,878.0393343653781
2015-12-22,903.6584079740317
2015-12-23,896.5560505159362
2015-12-24,886.7398031585725
2015-12-25,886.7398031585725
2015-12-28,890.7153078739542
2015-12-29,879.2672318532898
2015-12-30,884.0772676608385
2015-12-31,882.3191360998323
2016-01-01,882.3191360998323
2016-01-04,856.9667959147765
2016-01-05,846.7415467062953
2016-01-06,848.218833322108
2016-01-07,825.3010834872496
2016-01-08,825.3010834872493
2016-01-11,800.898105869503
2016-01-12,782.6117128547053
2016-01-13,774.8664118010706
2016-01-14,749.6568762899553
2016-01-15,749.6980520881723
2016-01-18,660.9796574680755
2016-01-19,681.9385008865013
2016-01-20,656.8547470888818
2016-01-21,654.6361829045497
2016-01-22,654.6541602537625
2016-01-25,670.9259581255913
2016-01-26,666.9131017727634
2016-01-27,689.4423768600362
2016-01-28,694.4912670561783
2016-01-29,694.5771115220351
2016-02-01,716.2804011028305
2016-02-02,732.4725466516207
2016-02-03,723.7048839807577
2016-02-04,735.49174264873
2016-02-05,735.4311418459849
2016-02-08,759.6031922041593
2016-02-09,759.5614660819256
2016-02-10,760.6305242562105
2016-02-11,738.8716111283603
2016-02-12,739.0035271190307
2016-02-15,748.8017904463463
2016-02-16,753.0201459712168
2016-02-17,735.7977029260694
2016-02-18,736.8550069637155
2016-02-19,736.8044258871656
2016-02-22,782.0953357608753
2016-02-23,815.5327245257744
2016-02-24,812.9574684639501
2016-02-25,811.9952242498896
2016-02-26,811.8168372721606
2016-02-29,836.5476166991773
2016-03-01,845.7877715584847
2016-03-02,854.6446220259883
2016-03-03,858.1240368377818
2016-03-04,858.1240368377818
2016-03-07,870.627966926158
2016-03-08,872.0863217618497
2016-03-09,869.3371918383735
2016-03-10,867.40661712193
2016-03-11,867.3232469953358
2016-03-14,866.6777399384434
2016-03-15,875.3981175692638
2016-03-16,878.554538867682
2016-03-17,886.6539158230696
2016-03-18,886.6417416950771
2016-03-21,887.6162688188218
2016-03-22,882.7593050398716
2016-03-23,918.3516104048333
2016-03-24,900.1146201082532
2016-03-25,900.1146201082532
2016-03-28,956.282364610937
2016-03-29,989.1881524895958
2016-03-30,987.8854102844051
2016-03-31,1022.1525860346349
2016-04-01,1022.1385510679863
2016-04-04,1012.3717432521565
2016-04-05,1013.3453958601332
2016-04-06,1001.3502005799884
2016-04-07,986.8177382447196
2016-04-08,986.8177382447196
2016-04-11,1002.4172322230392
2016-04-12,1004.4647143996197
2016-04-13,984.1466704036789
2016-04-14,986.4274012647268
2016-04-15,986.4274012647268
2016-04-18,965.4842428005306
2016-04-19,980.4039804601582
2016-04-20,994.1410677977226
2016-04-21,975.989625945261
2016-04-22,976.003027241822
2016-04-25,955.673739587661
2016-04-26,967.5996636417744
2016-04-27,961.042979940297
2016-04-28,958.122089425267
2016-04-29,958.0167983909611
2016-05-02,965.5562340155558
2016-05-03,953.2228739343044
2016-05-04,930.5493714434033
2016-05-05,930.1197837846564
2016-05-06,930.1197837846564
2016-05-09,958.5617040422961
2016-05-10,984.1380924335796
2016-05-11,990.1124797189987
2016-05-12,996.1325872393954
2016-05-13,996.1736360953415
2016-05-16,963.3099964070483
2016-05-17,965.1823600478954
2016-05-18,968.1895926191382
2016-05-19,961.6069349185167
2016-05-20,961.6201421722205
2016-05-23,947.9939840819023
2016-05-24,943.6445540509133
2016-05-25,948.7359364265498
2016-05-26,949.2146418039289
2016-05-27,949.3059024139253
2016-05-30,934.106710065802
2016-05-31,917.5033283930115
2016-06-01,915.9774729894548
2016-06-02,908.5095618643757
2016-06-03,908.6094021942645
2016-06-06,906.0827885263286
2016-06-07,917.9657563980679
2016-06-08,921.0343281379751
2016-06-09,916.7380238775484
2016-06-10,916.7506160868815
2016-06-13,906.9409728352546
2016-06-14,903.0970013064483
2016-06-15,912.9912003921937
2016-06-16,907.7605506400656
2016-06-17,907.7979573274083
2016-06-20,910.9752468415335
2016-06-21,920.8025072857223
2016-06-22,915.3534435817337
2016-06-23,914.9669464325523
2016-06-24,914.9041182414903
2016-06-27,890.140827090337
2016-06-28,888.7438434675552
2016-06-29,887.4187335413562
2016-06-30,895.2667459103781
2016-07-01,895.2790393088801
2016-07-04,897.9771473322776
2016-07-05,914.6359918676726
2016-07-06,914.6485510634524
2016-07-07,914.6359918676726
2016-07-08,914.5857585334128
2016-07-11,913.4207112504121
2016-07-12,909.203758814789
2016-07-13,916.598598286047
2016-07-14,922.3495802367178
2016-07-15,922.3749066389651
2016-07-18,939.4053136640517
2016-07-19,945.671879882798
2016-07-20,944.6896289353839
2016-07-21,952.088492606601
2016-07-22,951.8662680360115
2016-07-25,943.78029700592
2016-07-26,934.4512252021256
2016-07-27,935.691979092927
2016-07-28,940.5535080190941
2016-07-29,940.553508019094
2016-08-01,944.4705939144786
2016-08-02,935.046233796514
2016-08-03,924.363019999048
2016-08-04,929.9029308369846
2016-08-05,929.8646274978959
2016-08-08,934.8572373064
2016-08-09,949.6222016238704
2016-08-10,953.0545833129132
2016-08-11,947.5156226636445
2016-08-12,947.6197138034279
2016-08-15,950.2211008101789
2016-08-16,949.3593849529357
2016-08-17,953.6375039552912
2016-08-18,948.9816201601543
2016-08-19,948.9685864886783
2016-08-22,954.805863897209
2016-08-23,945.7617720950548
2016-08-24,945.9903833155867
2016-08-25,941.8678308551647
2016-08-26,941.8678308551647
2016-08-29,939.2205821564935
2016-08-30,947.9695359397332
2016-08-31,938.9249938786492
2016-09-01,915.2302182586222
2016-09-02,915.2302182586222
2016-09-05,910.8383600321516
2016-09-06,893.3003445052783
2016-09-07,905.042272193787
2016-09-08,905.6948262530767
2016-09-09,905.6948262530767
2016-09-12,905.7445753543665
2016-09-13,905.6948262530767
2016-09-14,905.8440899548201
2016-09-15,905.7445753543665
2016-09-16,905.8440899548201
2016-09-19,905.1448257315631
2016-09-20,883.1472986313099
2016-09-21,892.205030509176
2016-09-22,895.208408774139
2016-09-23,895.1715340198955
2016-09-26,897.0500805450766
2016-09-27,903.76630695865
2016-09-28,899.023499524899
2016-09-29,897.1265190155864
2016-09-30,897.1265190155864
2016-10-03,886.3782409543381
2016-10-04,891.5010278373845
2016-10-05,897.4015697659936
2016-10-06,899.508047016657
2016-10-07,899.508047016657
2016-10-10,901.3104751141286
2016-10-11,905.7080755273786
2016-10-12,900.9697909490741
2016-10-13,895.8652495269984
2016-10-14,895.7176341783731
2016-10-17,892.2777443100521
2016-10-18,889.9338914921783
2016-10-19,881.8744204737947
2016-10-20,879.038429256645
2016-10-21,878.9298016874661
2016-10-24,876.2890220512745
2016-10-25,871.9466431685404
2016-10-26,886.1346745087588
2016-10-27,897.5706544999825
2016-10-28,897.5953035540415
2016-10-31,849.3838051116849
2016-11-01,841.082128407973
2016-11-02,797.5360932140898
2016-11-03,776.7311507648161
2016-11-04,776.7844859624901
2016-11-07,837.4295966754714
2016-11-08,823.3395037435523
2016-11-09,817.34901301013
2016-11-10,829.1677612434943
2016-11-11,829.1905352594863
2016-11-14,805.318704333256
2016-11-15,796.3322720031522
2016-11-16,787.9508322352608
2016-11-17,794.01674165406
2016-11-18,794.0167416540597
2016-11-21,789.6366021574498
2016-11-22,796.7385595367472
2016-11-23,792.2115490641467
2016-11-24,794.2086266539826
2016-11-25,794.1541003298591
2016-11-28,783.4070628447618
2016-11-29,784.5319113924687
2016-11-30,787.1231972252168
2016-12-01,818.7491900429559
2016-12-02,818.7154647395807
2016-12-05,837.1650122850924
2016-12-06,838.0202170627051
2016-12-07,833.7271513198754
2016-12-08,833.4166400317024
2016-12-09,833.4166400317022
2016-12-12,857.4343310973201
2016-12-13,848.7031352628575
2016-12-14,842.2106000001763
2016-12-15,838.9476319151695
2016-12-16,839.1319780266937
2016-12-19,859.9480764498323
2016-12-20,849.2016423822857
2016-12-21,848.0676382823932
2016-12-22,843.5911710199371
2016-12-23,843.5680053028378
2016-12-26,842.4483012497868
2016-12-27,834.8910641057431
2016-12-28,838.4054504877847
2016-12-29,844.6512482484811
2016-12-30,844.628052465314
2017-01-02,849.630191912196
2017-01-03,858.2744435901482
2017-01-04,860.1267558153987
2017-01-05,865.5732740595354
2017-01-06,865.5732740595354
2017-01-09,858.3063972388906
2017-01-10,862.4170285768247
2017-01-11,860.0371300307509
2017-01-12,860.6832829223732
2017-01-13,860.6714629476022
2017-01-16,863.0174369729275
2017-01-17,867.6870442539617
2017-01-18,871.3475086657779
2017-01-19,860.6962805384501
2017-01-20,860.8144836944674
2017-01-23,858.5940836190697
2017-01-24,861.6332956294386
2017-01-25,856.5919297037918
2017-01-26,852.5351952729175
2017-01-27,852.59373002123
2017-01-30,843.2541949969817
2017-01-31,832.7792867853611
2017-02-01,834.2014188808284
2017-02-02,834.694602434059
2017-02-03,834.694602434059
2017-02-06,822.2558464770431
2017-02-07,812.4488760460855
2017-02-08,809.7977152342825
2017-02-09,812.9235157802993
2017-02-10,812.8007277832437
2017-02-13,813.6348583748762
2017-02-14,813.6348583748762
2017-02-15,823.8837400781979
2017-02-16,828.5583708751279
2017-02-17,828.5811253411393
2017-02-20,844.7148308405267
2017-02-21,848.6400415453186
2017-02-22,861.2955533477653
2017-02-23,874.7827892201747
2017-02-24,874.818825586363
2017-02-27,890.4939718194147
2017-02-28,869.7901160357843
2017-03-01,866.1717309002292
2017-03-02,869.9107734529267
2017-03-03,869.839103106612
2017-03-06,875.8750230026313
2017-03-07,883.0200884115976
2017-03-08,868.5751448891244
2017-03-09,864.4200212901668
2017-03-10,864.4318909523929
2017-03-13,891.0376074719368
2017-03-14,883.8311982094405
2017-03-15,870.7438734680102
2017-03-16,884.1494526839762
2017-03-17,884.1494526839762
2017-03-20,887.7866051543041
2017-03-21,894.4009982482762
2017-03-22,882.4972442805566
2017-03-23,888.8040862720394
2017-03-24,888.8284962547721
2017-03-27,896.237215189705
2017-03-28,914.3131411233385
2017-03-29,911.9705232079399
2017-03-30,902.4047386302575
2017-03-31,902.4047386302575
2017-04-03,908.263655990825
2017-04-04,901.9402071813413
2017-04-05,913.971047298666
2017-04-06,907.785600437171
2017-04-07,908.0349578332531
2017-04-10,903.2746687201367
2017-04-11,903.3630982183355
2017-04-12,905.6300959576485
2017-04-13,911.4819219076071
2017-04-14,911.4819219076071
2017-04-17,912.2600265981679
2017-04-18,923.8001758464429
2017-04-19,920.4766293050343
2017-04-20,910.2588091357883
2017-04-21,910.2838062882723
2017-04-24,896.0383625919727
2017-04-25,903.8456943623771
2017-04-26,898.1513452321515
2017-04-27,883.2133304244097
2017-04-28,883.261841304064
2017-05-01,884.7080575468253
2017-05-02,884.8720780882923
2017-05-03,878.538292128558
2017-05-04,865.1957448392068
2017-05-05,865.1957448392068
2017-05-08,849.0154773326199
2017-05-09,847.2127421701314
2017-05-10,856.1849069448346
2017-05-11,858.3392733953704
2017-05-12,858.3510593988224
2017-05-15,864.0913659938325
2017-05-16,856.49905756916
2017-05-17,855.4590524992278
2017-05-18,841.646910234569
2017-05-19,841.646910234569
2017-05-22,844.1099950891665
2017-05-23,842.9097545585968
2017-05-24,832.64945864187
2017-05-25,823.9131741752743
2017-05-26,823.9357992075177
2017-05-29,821.1142224633924
2017-05-30,816.5103616096408
2017-05-31,812.9135512231951
2017-06-01,809.6653091953381
2017-06-02,809.5541540342068
2017-06-05,733.9354250274795
2017-06-06,703.433901914964
2017-06-07,683.6695233481613
2017-06-08,724.9736837469528
2017-06-09,723.3844826317384
2017-06-12,718.2990552608385
2017-06-13,732.0244742431803
2017-06-14,743.0904279593102
2017-06-15,759.6659905257645
2017-06-16,758.6310232362199
2017-06-19,755.0063112930486
2017-06-20,746.6877410754558
2017-06-21,732.4980151521968
2017-06-22,753.1299859919994
2017-06-23,750.1600386717349
2017-06-26,750.1600386717349
2017-06-27,750.1600386717349
2017-06-28,757.8095292088361
2017-06-29,761.3497278072056
2017-06-30,761.3497278072056
2017-07-03,726.4998344550506
2017-07-04,733.5317451928883
2017-07-05,725.038689962415
2017-07-06,736.0695438299658
2017-07-07,736.0796518984062
2017-07-10,737.745468142018
2017-07-11,740.9381953501357
2017-07-12,755.3482296117195
2017-07-13,770.764623255181
2017-07-14,770.5000829534048
2017-07-17,776.3008581857813
2017-07-18,784.0521956577741
2017-07-19,797.0273407192872
2017-07-20,799.5470275395185
2017-07-21,799.3823761747037
2017-07-24,805.875450604515
2017-07-25,806.4904155724873
2017-07-26,808.5640101753778
2017-07-27,805.9304079010434
2017-07-28,806.0521580141644
2017-07-31,815.1853898676534
2017-08-01,798.0009244490723
2017-08-02,793.8092443124237
2017-08-03,791.0142192097248
2017-08-04,791.0902626009829
2017-08-07,782.0105866386237
2017-08-08,783.6756871530647
2017-08-09,778.5027176665493
2017-08-10,776.6589858686106
2017-08-11,776.6589858686106
2017-08-14,771.5377641428155
2017-08-15,767.7936399281359
2017-08-16,761.2101301418453
2017-08-17,763.1391609650397
2017-08-18,762.8772378592716
2017-08-21,755.6916271780501
2017-08-22,748.517142181751
2017-08-23,741.1501659205281
2017-08-24,728.6264450340813
2017-08-25,728.8265758986105
2017-08-28,727.1097295472955
2017-08-29,718.3139775024225
2017-08-30,718.6098989425544
2017-08-31,718.7085752074282
2017-09-01,718.5605709703591
2017-09-04,718.5605709703592
2017-09-05,718.8072785755816
2017-09-06,717.1176917360306
2017-09-07,713.4059475925643
2017-09-08,713.3373885366453
2017-09-11,712.4897751433266
2017-09-12,705.7329633615107
2017-09-13,712.1820944301726
2017-09-14,710.6486244051498
2017-09-15,710.3949641830973
2017-09-18,700.1220138523639
2017-09-19,700.8571493466306
2017-09-20,700.9565652589877
2017-09-21,710.4328170486743
2017-09-22,710.3742978506637
2017-09-25,708.1060093244766
2017-09-26,731.5305349381905
2017-09-27,724.6766012964104
2017-09-28,721.1446229164998
2017-09-29,721.1446229164998
2017-10-02,707.2452553774436
2017-10-03,703.1867844469457
2017-10-04,693.1352250969734
2017-10-05,692.4105023922069
2017-10-06,692.4105023922069
2017-10-09,680.3980135858908
2017-10-10,688.9078265440411
2017-10-11,691.6338993922803
2017-10-12,687.9304615198337
2017-10-13,687.7415604526215
2017-10-16,680.3588949646952
2017-10-17,669.944298115055
2017-10-18,659.2245596409876
2017-10-19,666.86235943473
2017-10-20,666.86235943473
2017-10-23,654.1517402450869
2017-10-24,644.8486186035426
2017-10-25,640.9562901890605
2017-10-26,638.1537174124052
2017-10-27,638.1537174124052
2017-10-30,632.6105349102027
2017-10-31,632.6353423753517
2017-11-01,632.9596478694281
2017-11-02,633.1832367158778
2017-11-03,633.1832367158776
2017-11-06,594.2530792414555
2017-11-07,564.6370221225116
2017-11-08,557.5732270427887
2017-11-09,565.6943647969346
2017-11-10,565.6943647969346
2017-11-13,547.6912578154039
2017-11-14,543.8373687849471
2017-11-15,539.8277257197597
2017-11-16,528.4910193116992
2017-11-17,528.4910193116992
2017-11-20,519.0222683768583
2017-11-21,521.9564166363408
2017-11-22,549.3656228825175
2017-11-23,554.8244047525877
2017-11-24,554.8244047525877
2017-11-27,609.1887414431558
2017-11-28,594.054594832
2017-11-29,604.6885999610695
2017-11-30,594.5180638633817
2017-12-01,594.5180638633817
2017-12-04,616.8797943402357
2017-12-05,603.4629437776362
2017-12-06,582.8344772600436
2017-12-07,583.4876835986129
2017-12-08,583.4876835986129
2017-12-11,606.8641105272642
2017-12-12,614.6259301258557
