Date,PERU SMALL GROWTH
1997-05-23,325.9821668788574
1997-05-26,344.6946098448663
1997-05-27,345.95497670579545
1997-05-28,343.1998566136701
1997-05-29,349.572222736223
1997-05-30,372.25905670519586
1997-06-02,382.56135840360093
1997-06-03,373.5211904333985
1997-06-04,369.07826110234515
1997-06-05,371.3345991250813
1997-06-06,371.1363394806178
1997-06-09,363.73032974489286
1997-06-10,351.18343856331563
1997-06-11,360.0007548216105
1997-06-12,359.9871639684565
1997-06-13,353.9056301889678
1997-06-16,356.47299348563286
1997-06-17,356.7516753204115
1997-06-18,356.1330631139935
1997-06-19,366.27062149035623
1997-06-20,374.4496035148935
1997-06-23,360.46353280370147
1997-06-24,357.8692001571605
1997-06-25,356.4501331353333
1997-06-26,358.96807192313946
1997-06-27,357.5974877720431
1997-06-30,360.0207784502014
1997-07-01,361.1914463653101
1997-07-02,366.61300960031906
1997-07-03,375.50393138991745
1997-07-04,380.327374612923
1997-07-07,384.24271530231476
1997-07-08,375.9751432441943
1997-07-09,366.1878368667293
1997-07-10,373.4775833285656
1997-07-11,375.7856278310797
1997-07-14,376.7752574701023
1997-07-15,359.41453486948427
1997-07-16,358.4282415509862
1997-07-17,361.8119737952553
1997-07-18,358.7330680018527
1997-07-21,361.3354553062616
1997-07-22,351.5939126289661
1997-07-23,349.375417584684
1997-07-24,350.8875412192968
1997-07-25,351.1520127031629
1997-07-28,351.1520127031629
1997-07-29,351.1520127031629
1997-07-30,356.19616258037877
1997-07-31,364.67467894163303
1997-08-01,360.3338094225654
1997-08-04,359.2242243143949
1997-08-05,345.921165669855
1997-08-06,343.8389876841229
1997-08-07,337.8945621021528
1997-08-08,337.4444347317621
1997-08-11,344.5264515123323
1997-08-12,343.92822293027547
1997-08-13,341.48630616098353
1997-08-14,335.2888150289525
1997-08-15,337.9143762149968
1997-08-18,339.0177871710125
1997-08-19,336.47417944079734
1997-08-20,336.7658148729557
1997-08-21,338.1366981830212
1997-08-22,341.3315765857001
1997-08-25,338.5208823421599
1997-08-26,324.7139530205862
1997-08-27,330.4688551299377
1997-08-28,331.6458002777765
1997-08-29,328.4340227010851
1997-09-01,328.71956278804595
1997-09-02,328.7844849127416
1997-09-03,317.8498723335771
1997-09-04,324.8723132804063
1997-09-05,330.0675423445655
1997-09-08,333.51323874511314
1997-09-09,332.70934538507316
1997-09-10,331.70259364251905
1997-09-11,326.2936545945115
1997-09-12,329.4733566552476
1997-09-15,323.74375298893483
1997-09-16,318.7501030517243
1997-09-17,319.2831222563921
1997-09-18,319.52954644707324
1997-09-19,324.4398903765646
1997-09-22,322.6637192810518
1997-09-23,326.195516963295
1997-09-24,323.08692246825393
1997-09-25,323.45767285960704
1997-09-26,321.40972645010527
1997-09-29,319.9643211221736
1997-09-30,321.934184716748
1997-10-01,314.3571654033093
1997-10-02,319.5946475280004
1997-10-03,321.4497097650467
1997-10-06,321.7402821459289
1997-10-07,325.7870003049755
1997-10-08,325.7870003049755
1997-10-09,334.8883757401918
1997-10-10,331.75707395821973
1997-10-13,334.52899941026806
1997-10-14,331.8004948897008
1997-10-15,333.5200701330748
1997-10-16,341.55903220784785
1997-10-17,345.4446279303795
1997-10-20,337.5622947879806
1997-10-21,333.5554347428023
1997-10-22,337.63593701981125
1997-10-23,331.38673093481594
1997-10-24,333.7913695570518
1997-10-27,317.3206648665717
1997-10-28,308.9424576851062
1997-10-29,322.81765753805996
1997-10-30,320.61544811699565
1997-10-31,318.9081948458285
1997-11-03,322.71825282498213
1997-11-04,326.6205929023748
1997-11-05,323.0119998784661
1997-11-06,323.88816558748834
1997-11-07,311.9700340695153
1997-11-10,311.738327797988
1997-11-11,313.305973320588
1997-11-12,303.5955053485338
1997-11-13,306.3895827338841
1997-11-14,306.27017409325344
1997-11-17,316.03626220164125
1997-11-18,313.1884509560307
1997-11-19,321.3863781774146
1997-11-20,313.4206159569024
1997-11-21,317.9846642106238
1997-11-24,312.25295480374433
1997-11-25,312.32818595743515
1997-11-26,304.2905089023273
1997-11-27,314.0961754170478
1997-11-28,314.0842660423201
1997-12-01,311.73343645812463
1997-12-02,311.10520339487334
1997-12-03,313.6064340536643
1997-12-04,314.36883639519147
1997-12-05,314.46449194712176
1997-12-08,314.46449194712176
1997-12-09,317.71446719848126
1997-12-10,313.89616507580104
1997-12-11,313.5693157453791
1997-12-12,312.6401535130312
1997-12-15,309.49959700918623
1997-12-16,309.38532077807906
1997-12-17,311.1028011834102
1997-12-18,306.9674470196816
1997-12-19,309.91357343544644
1997-12-22,308.6724953220146
1997-12-23,308.91346107416507
1997-12-24,308.99598237934975
1997-12-25,308.99598237934975
1997-12-26,306.67422080187214
1997-12-29,305.61110029529345
1997-12-30,313.5178065350153
1997-12-31,313.92048995625294
1998-01-01,313.92048995625294
1998-01-02,318.2906866521524
1998-01-05,314.50675733243673
1998-01-06,314.3773913102029
1998-01-07,301.63944741666404
1998-01-08,291.52482653478324
1998-01-09,292.5236316505544
1998-01-12,283.61498028286735
1998-01-13,282.6607265883748
1998-01-14,283.34848853638863
1998-01-15,285.37222844339533
1998-01-16,286.17655724173596
1998-01-19,288.6064556495564
1998-01-20,289.20117980591004
1998-01-21,290.3832036603939
1998-01-22,285.2900051166496
1998-01-23,287.32130009576775
1998-01-26,285.20417548329993
1998-01-27,288.1001404078064
1998-01-28,289.27901198080536
1998-01-29,287.177233881048
1998-01-30,284.33896552117784
1998-02-02,285.0676161461866
1998-02-03,286.98700982390426
1998-02-04,281.57759189058794
1998-02-05,282.92599379465497
1998-02-06,276.16561075751804
1998-02-09,275.41924222416316
1998-02-10,272.5422283712306
1998-02-11,274.71429532447013
1998-02-12,272.53521214732666
1998-02-13,267.1388647795528
1998-02-16,269.93123460280776
1998-02-17,266.1009260536711
1998-02-18,264.4587347537962
1998-02-19,262.4725366326658
1998-02-20,260.92316831366696
1998-02-23,259.5885886608354
1998-02-24,257.7718004695061
1998-02-25,259.2705425332056
1998-02-26,262.1143148308247
1998-02-27,268.2992587660414
1998-03-02,268.1421702282553
1998-03-03,267.7362273002445
1998-03-04,272.6363325074128
1998-03-05,276.49770445349753
1998-03-06,278.72615093697885
1998-03-09,280.9290702626042
1998-03-10,282.6708106113914
1998-03-11,282.58064926994405
1998-03-12,280.7482280849486
1998-03-13,280.5749397106777
1998-03-16,282.0449424811941
1998-03-17,282.20277788741606
1998-03-18,283.0899774665157
1998-03-19,281.736156983481
1998-03-20,272.2313895653258
1998-03-23,274.812590824515
1998-03-24,277.0158020475959
1998-03-25,280.879902742712
1998-03-26,277.4456242762492
1998-03-27,275.8101258904791
1998-03-30,280.046899927247
1998-03-31,283.00238354477625
1998-04-01,279.21478396514584
1998-04-02,280.2392573307133
1998-04-03,281.29337039763277
1998-04-06,276.0446010553741
1998-04-07,273.27027833481696
1998-04-08,265.06395248589223
1998-04-09,265.06395248589223
1998-04-10,265.06395248589223
1998-04-13,263.83690247209336
1998-04-14,263.8043457704352
1998-04-15,263.63829380708205
1998-04-16,265.4502699633177
1998-04-17,269.5465152898668
1998-04-20,264.06936273397395
1998-04-21,268.6941592262687
1998-04-22,269.30115029457164
1998-04-23,267.3061199754276
1998-04-24,274.7075207378181
1998-04-27,271.17863373475
1998-04-28,281.75510053986795
1998-04-29,282.48454723731805
1998-04-30,282.0809447429799
1998-05-01,282.0809447429799
1998-05-04,277.0402442994292
1998-05-05,274.6441024984266
1998-05-06,277.656444418572
1998-05-07,275.7394841533544
1998-05-08,275.2198475016387
1998-05-11,275.7376551957152
1998-05-12,276.5676551401243
1998-05-13,273.74258855725594
1998-05-14,274.94846813797056
1998-05-15,276.3062613928461
1998-05-18,274.10691189583616
1998-05-19,273.2422112677131
1998-05-20,267.2725876185468
1998-05-21,266.99814941605456
1998-05-22,262.4758741150466
1998-05-25,265.26646970357507
1998-05-26,264.88875230697926
1998-05-27,265.4530563177531
1998-05-28,268.23087394583314
1998-05-29,270.1942223309176
1998-06-01,262.6907220067413
1998-06-02,260.5586598366324
1998-06-03,263.7036100718696
1998-06-04,261.472168091075
1998-06-05,265.4835640996707
1998-06-08,263.32014961052045
1998-06-09,262.01966195949285
1998-06-10,261.08984241068276
1998-06-11,256.9523200679687
1998-06-12,255.06797465960827
1998-06-15,241.65932576648575
1998-06-16,247.09219744959358
1998-06-17,260.36898640250547
1998-06-18,258.9153834721332
1998-06-19,255.44991650766013
1998-06-22,260.2883030206638
1998-06-23,261.2586569058258
1998-06-24,260.05891469277964
1998-06-25,260.6248534480159
1998-06-26,257.57756257667626
1998-06-29,257.57756257667626
1998-06-30,258.7661477269838
1998-07-01,252.68500406498455
1998-07-02,251.56971994175518
1998-07-03,250.89589907487576
1998-07-06,250.08499373790772
1998-07-07,251.2387616508891
1998-07-08,256.47013491431926
1998-07-09,256.6250081568449
1998-07-10,256.2015298387505
1998-07-13,256.8453092163186
1998-07-14,255.72100259248134
1998-07-15,257.37683682724446
1998-07-16,252.8553542267085
1998-07-17,250.67823972714424
1998-07-20,245.57748289223386
1998-07-21,244.88902320277626
1998-07-22,245.45854970431608
1998-07-23,246.4792802425656
1998-07-24,248.30100222057686
1998-07-27,247.87597482889498
1998-07-28,247.87597482889498
1998-07-29,247.87597482889498
1998-07-30,244.9944003703868
1998-07-31,244.78891559343538
1998-08-03,240.11713762716073
1998-08-04,239.64130827193233
1998-08-05,234.59989726140074
1998-08-06,228.02528005900342
1998-08-07,231.12802611132705
1998-08-10,230.92056754791133
1998-08-11,225.86007621694853
1998-08-12,225.55829794726034
1998-08-13,227.6746284602462
1998-08-14,229.59061374118988
1998-08-17,227.10735416166787
1998-08-18,227.7215468252467
1998-08-19,229.45284077572057
1998-08-20,228.08025962639678
1998-08-21,219.84453506812477
1998-08-24,221.72443330132478
1998-08-25,224.7925264197273
1998-08-26,218.3484080202187
1998-08-27,211.6461366259554
1998-08-28,199.466123823495
1998-08-31,190.30445736898017
1998-09-01,190.42101266084953
1998-09-02,191.40334851085748
1998-09-03,193.70674270299136
1998-09-04,197.93202333472937
1998-09-07,197.46973547520486
1998-09-08,198.10333485620203
1998-09-09,195.1212867946931
1998-09-10,189.94820658976707
1998-09-11,178.7241013256899
1998-09-14,180.99621647544143
1998-09-15,183.6069874608313
1998-09-16,176.62380451245616
1998-09-17,169.4725697122026
1998-09-18,166.10491943364474
1998-09-21,164.94470032069114
1998-09-22,164.38779057600243
1998-09-23,164.26042997918577
1998-09-24,163.90648918035424
1998-09-25,161.7805630312101
1998-09-28,161.99546359797276
1998-09-29,161.91181665279225
1998-09-30,161.57414090202113
1998-10-01,153.23153020901174
1998-10-02,151.36839289393416
1998-10-05,150.69034055827044
1998-10-06,150.24146361755257
1998-10-07,145.77582608738754
1998-10-08,145.77582608738754
1998-10-09,142.5364230685866
1998-10-12,142.93312716757052
1998-10-13,143.67767047496628
1998-10-14,143.42350571996434
1998-10-15,144.18532902703657
1998-10-16,142.5659914536155
1998-10-19,143.1471533105473
1998-10-20,142.58379361836802
1998-10-21,141.3044784923503
1998-10-22,141.26504608847281
1998-10-23,141.56552346584846
1998-10-26,141.56552346584846
1998-10-27,140.57889701300581
1998-10-28,137.33755887041144
1998-10-29,136.63921680398224
1998-10-30,132.1700509726356
1998-11-02,130.7758982677913
1998-11-03,126.60110065280813
1998-11-04,124.6312750866699
1998-11-05,120.72924023402327
1998-11-06,119.35887137825411
1998-11-09,122.64670637573562
1998-11-10,122.93445150635495
1998-11-11,126.0831109143026
1998-11-12,127.94600736289941
1998-11-13,129.79785026655907
1998-11-16,132.70550332525863
1998-11-17,135.5815117438728
1998-11-18,140.41547564707741
1998-11-19,139.97091361127997
1998-11-20,146.8185088678902
1998-11-23,150.74239071916347
1998-11-24,149.8426875368902
1998-11-25,146.60290812893032
1998-11-26,147.36365215219783
1998-11-27,150.10442022277843
1998-11-30,151.31229337656907
1998-12-01,148.3741580894243
1998-12-02,141.70197804190678
1998-12-03,136.2311213698823
1998-12-04,134.66320069730818
1998-12-07,135.71840401840132
1998-12-08,135.71840401840132
1998-12-09,134.96348208957326
1998-12-10,136.06967983181886
1998-12-11,135.11256535634357
1998-12-14,135.4980979652138
1998-12-15,134.5550160386882
1998-12-16,136.415876240201
1998-12-17,137.0659442360012
1998-12-18,137.33796865771967
1998-12-21,137.06349418019042
1998-12-22,136.51352339206028
1998-12-23,132.85001727167435
1998-12-24,132.95626328676687
1998-12-25,132.95626328676687
1998-12-28,134.5121743885913
1998-12-29,134.81738208546201
1998-12-30,134.71236749982597
1998-12-31,134.77640443573148
1999-01-01,134.77640443573148
1999-01-04,134.39309344191838
1999-01-05,131.98859295217784
1999-01-06,132.881377441068
1999-01-07,132.8472192987946
1999-01-08,133.40510324028187
1999-01-11,132.87424893912876
1999-01-12,132.3110711804502
1999-01-13,128.58585173191102
1999-01-14,124.82548174327763
1999-01-15,126.67000540994704
1999-01-18,128.2742339248767
1999-01-19,127.16185006620883
1999-01-20,128.0323550027289
1999-01-21,125.86151765805863
1999-01-22,125.20276276703463
1999-01-25,124.33931687782703
1999-01-26,125.37747597670112
1999-01-27,124.78920300935134
1999-01-28,124.80406366240247
1999-01-29,123.90193800378131
1999-02-01,124.37365135972938
1999-02-02,124.60551754460796
1999-02-03,125.82135847405777
1999-02-04,128.02007390481626
1999-02-05,129.46413404222616
1999-02-08,129.74636628483552
1999-02-09,129.75547666362937
1999-02-10,130.01946790840333
1999-02-11,129.61765941759242
1999-02-12,129.60401051284458
1999-02-15,129.88505109030277
1999-02-16,126.70591463584306
1999-02-17,126.64936430379701
1999-02-18,127.20176208433622
1999-02-19,128.65971733047337
1999-02-22,128.06220352576946
1999-02-23,127.53223290509354
1999-02-24,127.17128849150646
1999-02-25,122.42691042682657
1999-02-26,128.5587525393433
1999-03-01,129.75536869616565
1999-03-02,129.22425456488983
1999-03-03,129.015225591467
1999-03-04,131.80081944737654
1999-03-05,129.42993056042775
1999-03-08,129.18188892568625
1999-03-09,130.84120816948297
1999-03-10,130.9300837605182
1999-03-11,131.36993870920722
1999-03-12,136.28725431613006
1999-03-15,137.51425293757802
1999-03-16,135.38348606614488
1999-03-17,135.42691305419814
1999-03-18,136.09555499787402
1999-03-19,136.09637918993508
1999-03-22,135.29299664343696
1999-03-23,135.17981791350738
1999-03-24,135.28672818424775
1999-03-25,136.8751706227754
1999-03-26,137.4315103399094
1999-03-29,136.89665263099263
1999-03-30,137.42431498181975
1999-03-31,138.5377304522231
1999-04-01,138.5377304522231
1999-04-02,138.5377304522231
1999-04-05,138.45353492563115
1999-04-06,137.89019191894542
1999-04-07,137.42309876924838
1999-04-08,137.0279391595443
1999-04-09,136.38079776834218
1999-04-12,132.86636870105673
1999-04-13,135.07321751022997
1999-04-14,134.1725978178729
1999-04-15,135.0414890811017
1999-04-16,138.74360057012456
1999-04-19,139.95251937432394
1999-04-20,140.97858568303783
1999-04-21,142.00317914242527
1999-04-22,144.5379715319706
1999-04-23,143.39464999297547
1999-04-26,143.53936877513672
1999-04-27,144.42028677374773
1999-04-28,145.61799987642323
1999-04-29,145.31856721375308
1999-04-30,146.51210829143693
1999-05-03,147.36031786524282
1999-05-04,148.84502656762876
1999-05-05,148.81366926150207
1999-05-06,148.6669697370468
1999-05-07,150.26749904535865
1999-05-10,150.91604846886742
1999-05-11,151.50636862266379
1999-05-12,149.98799487699216
1999-05-13,151.1317300140287
1999-05-14,151.93445969094165
1999-05-17,151.55028450880653
1999-05-18,150.21587288969022
1999-05-19,150.99372409494697
1999-05-20,150.86298175813113
1999-05-21,145.97334860155425
1999-05-24,150.63084463228364
1999-05-25,150.32078473693534
1999-05-26,152.107129477211
1999-05-27,151.05351224505122
1999-05-28,150.98490047786063
1999-05-31,151.99916574040216
1999-06-01,152.14360343820647
1999-06-02,153.21859578819252
1999-06-03,153.89837117000454
1999-06-04,153.25207634793585
1999-06-07,149.5074959762573
1999-06-08,150.8737561103787
1999-06-09,151.88568487374212
1999-06-10,150.40252510952305
1999-06-11,151.15375818584553
1999-06-14,151.3743586986231
1999-06-15,152.15855869950033
1999-06-16,152.67836219988868
1999-06-17,151.10082775652566
1999-06-18,151.623713591819
1999-06-21,150.98456069271776
1999-06-22,150.08401009049834
1999-06-23,151.56346703930808
1999-06-24,150.51316351027435
1999-06-25,151.31398389143348
1999-06-28,153.95524040559638
1999-06-29,153.95524040559638
1999-06-30,154.50502306910752
1999-07-01,154.50929324316692
1999-07-02,154.62733371211777
1999-07-05,154.5617342975376
1999-07-06,154.1942069743808
1999-07-07,153.51882151745448
1999-07-08,153.69350768539735
1999-07-09,153.79825081042324
1999-07-12,152.91049300776564
1999-07-13,151.95408102608408
1999-07-14,153.07839956738164
1999-07-15,147.80115293408755
1999-07-16,147.1957345773039
1999-07-19,146.56221201592845
1999-07-20,146.21645827400226
1999-07-21,142.230835065141
1999-07-22,140.79878941838075
1999-07-23,140.08198019546862
1999-07-26,139.46637908558912
1999-07-27,140.35527890953833
1999-07-28,140.35527890953833
1999-07-29,140.35527890953833
1999-07-30,140.18701242800432
1999-08-02,140.05209722136985
1999-08-03,139.02635586464265
1999-08-04,139.18212187435057
1999-08-05,139.35279836483946
1999-08-06,139.2672983652397
1999-08-09,139.4281883965518
1999-08-10,137.7407845955469
1999-08-11,138.9867638681579
1999-08-12,138.27658477616038
1999-08-13,136.0436257171349
1999-08-16,136.22557520818117
1999-08-17,135.675464073401
1999-08-18,135.6034917794026
1999-08-19,135.78215768230146
1999-08-20,136.54555626527883
1999-08-23,136.43201293128246
1999-08-24,133.37387650075655
1999-08-25,133.15634114047964
1999-08-26,132.998428120416
1999-08-27,130.857401401647
1999-08-30,130.77989072408047
1999-08-31,131.86799682958525
1999-09-01,131.5929716031505
1999-09-02,131.796962993997
1999-09-03,130.9392897338459
1999-09-06,132.875047285015
1999-09-07,134.45855278016793
1999-09-08,133.6437632790312
1999-09-09,135.61233045054817
1999-09-10,136.79740865518932
1999-09-13,135.7403919294753
1999-09-14,134.87152920113022
1999-09-15,134.26826252711047
1999-09-16,134.80436277291673
1999-09-17,135.42792533744873
1999-09-20,135.30359125067028
1999-09-21,135.1011991664126
1999-09-22,134.73589959083336
1999-09-23,134.3074998244921
1999-09-24,133.5230168805838
1999-09-27,132.95744400532132
1999-09-28,134.49504727908487
1999-09-29,134.48471646478754
1999-09-30,134.68975680270785
1999-10-01,134.6771967009475
1999-10-04,134.6356031418951
1999-10-05,134.45173558551895
1999-10-06,135.22509181028454
1999-10-07,135.09338276232083
1999-10-08,135.09338276232083
1999-10-11,134.78666487178833
1999-10-12,135.13366994377685
1999-10-13,134.6422771745382
1999-10-14,135.0145454854221
1999-10-15,134.6642641378939
1999-10-18,134.52471920623333
1999-10-19,133.88140730619156
1999-10-20,133.9129017053767
1999-10-21,133.4651362686566
1999-10-22,134.8759293781674
1999-10-25,133.68564611820943
1999-10-26,133.2989625828955
1999-10-27,132.83090338663612
1999-10-28,132.2885774440047
1999-10-29,132.22534672078297
1999-11-01,132.22534672078297
1999-11-02,131.94124572746006
1999-11-03,132.20467897818372
1999-11-04,132.1409849500361
1999-11-05,133.0173109483822
1999-11-08,133.0745555234568
1999-11-09,133.63536057115658
1999-11-10,134.73302634959856
1999-11-11,131.936399257415
1999-11-12,131.53376113600115
1999-11-15,130.39055750675857
1999-11-16,130.49050410247912
1999-11-17,130.79725479137892
1999-11-18,132.7988517705807
1999-11-19,132.95192195855554
1999-11-22,132.7388793962229
1999-11-23,132.18176300250775
1999-11-24,131.9611042407144
1999-11-25,131.77471953849138
1999-11-26,131.85629467595368
1999-11-29,132.27206217680396
1999-11-30,132.6885312052019
1999-12-01,132.76254703149857
1999-12-02,132.68828694753256
1999-12-03,131.85818137318742
1999-12-06,133.32164527409827
1999-12-07,133.16657519602234
1999-12-08,133.16657519602234
1999-12-09,132.78426339457909
1999-12-10,132.3915785146779
1999-12-13,131.43945518926103
1999-12-14,130.75349606845776
1999-12-15,130.68944282202028
1999-12-16,130.93893784236025
1999-12-17,131.01088653128602
1999-12-20,129.97631166330913
1999-12-21,129.6329073887198
1999-12-22,129.33074586786643
1999-12-23,128.962522152007
1999-12-24,128.962522152007
1999-12-27,129.13975862270743
1999-12-28,127.4117289956089
1999-12-29,128.78635521276036
1999-12-30,131.44430924558583
1999-12-31,131.44430924558583
2000-01-03,130.8481149284971
2000-01-04,130.391614178941
2000-01-05,131.09884383663504
2000-01-06,130.11414708023216
2000-01-07,130.32835008180496
2000-01-10,129.56245867199377
2000-01-11,129.29912408997717
2000-01-12,129.62002113525895
2000-01-13,130.3819499829718
2000-01-14,130.05673776806944
2000-01-17,129.9828228540144
2000-01-18,129.66559217783262
2000-01-19,129.55011583625037
2000-01-20,129.78560221400502
2000-01-21,128.9433598259709
2000-01-24,129.22854541957665
2000-01-25,128.63157342186977
2000-01-26,129.379655934669
2000-01-27,130.00315780102102
2000-01-28,129.10298162721205
2000-01-31,129.04168723499922
2000-02-01,128.777275763787
2000-02-02,127.904357174841
2000-02-03,127.85774098837635
2000-02-04,129.69333285090863
2000-02-07,129.24187577375415
2000-02-08,129.55056344785746
2000-02-09,129.7970014041503
2000-02-10,131.17320737617595
2000-02-11,131.54950349747006
2000-02-14,132.28206002962946
2000-02-15,132.11397756436546
2000-02-16,132.545751887635
2000-02-17,132.30909468352706
2000-02-18,130.95315892766573
2000-02-21,130.2793237602677
2000-02-22,129.30082941457695
2000-02-23,130.33828107857667
2000-02-24,130.26210775655596
2000-02-25,129.34305101751147
2000-02-28,129.88504059650228
2000-02-29,131.2726832603859
2000-03-01,131.7570413806212
2000-03-02,131.3264640316089
2000-03-03,131.73608840640165
2000-03-06,131.21743599960158
2000-03-07,131.22801140691908
2000-03-08,130.90265711780313
2000-03-09,130.43468538206804
2000-03-10,130.2504603815979
2000-03-13,129.827303608194
2000-03-14,129.99229342267438
2000-03-15,130.0772359383351
2000-03-16,129.8297498489395
2000-03-17,129.48236865950923
2000-03-20,128.35720990767913
2000-03-21,127.63556117147816
2000-03-22,127.2056976179916
2000-03-23,124.95773835636537
2000-03-24,123.95660515583805
2000-03-27,124.91732737502761
2000-03-28,125.68062663845906
2000-03-29,124.1683024348883
2000-03-30,123.9822538908591
2000-03-31,124.71390150748937
2000-04-03,126.84542309784509
2000-04-04,126.2027951064116
2000-04-05,127.79368355739776
2000-04-06,126.30686267986985
2000-04-07,128.63593516548585
2000-04-10,128.59880462587353
2000-04-11,128.18891520193492
2000-04-12,127.80090063776596
2000-04-13,128.50052516561706
2000-04-14,126.4159330926083
2000-04-17,125.80466388127122
2000-04-18,126.4022142457073
2000-04-19,126.0513781917451
2000-04-20,126.0513781917451
2000-04-21,126.0513781917451
2000-04-24,126.23260433744933
2000-04-25,126.11168849293749
2000-04-26,126.57427849052397
2000-04-27,126.71023522318279
2000-04-28,126.55980953358299
2000-05-01,126.55980953358299
2000-05-02,126.99339136289576
2000-05-03,126.63696497541974
2000-05-04,125.97592364791643
2000-05-05,125.24166593828117
2000-05-08,123.18534806315571
2000-05-09,123.21014382556052
2000-05-10,121.80778101185146
2000-05-11,122.43523798919365
2000-05-12,121.67445639186496
2000-05-15,121.59107568506252
2000-05-16,126.64217812386272
2000-05-17,126.47400141818699
2000-05-18,125.78394807073362
2000-05-19,122.7208292352272
2000-05-22,122.59701153547284
2000-05-23,119.55291730391549
2000-05-24,119.05583200453087
2000-05-25,119.67649871840966
2000-05-26,119.88990883995284
2000-05-29,120.46819470862823
2000-05-30,120.5120967201256
2000-05-31,120.05289542002116
2000-06-01,121.00642561436011
2000-06-02,120.30667873291738
2000-06-05,120.37739818638902
2000-06-06,120.541482451081
2000-06-07,119.85162617304765
2000-06-08,120.09044861499534
2000-06-09,119.7980660621366
2000-06-12,119.8669155253907
2000-06-13,120.11591401521765
2000-06-14,121.14411315763007
2000-06-15,121.10211299319744
2000-06-16,118.95117077540759
2000-06-19,118.97118963623356
2000-06-20,118.84093679562294
2000-06-21,117.12444255436714
2000-06-22,116.46764808128032
2000-06-23,116.62457820011798
2000-06-26,116.99295318851496
2000-06-27,116.92190320646762
2000-06-28,117.42245737030113
2000-06-29,117.76861215547387
2000-06-30,119.27341053066026
2000-07-03,121.4142212527785
