Date,INDIA SMALL GROWTH
1994-05-31,329.7731925122918
1994-06-30,335.5979169774238
1994-07-29,353.3738709558264
1994-08-31,416.01548790000214
1994-09-30,382.7022294391486
1994-10-31,378.0107748691402
1994-11-30,360.287102574531
1994-12-30,345.18198839138324
1995-01-31,328.90157772073894
1995-02-28,312.8166735024709
1995-03-31,304.57680951575486
1995-04-28,279.2395308477713
1995-05-31,274.4015398741894
1995-06-30,250.84043452370497
1995-07-31,258.7926643073436
1995-08-31,236.28410147323547
1995-09-29,227.1847159870731
1995-10-31,220.3358975900131
1995-11-30,184.22500363882895
1995-12-29,190.95191723078875
1996-01-31,168.58502877050233
1996-02-29,204.5124864177523
1996-03-29,204.53043234776146
1996-04-30,211.5833392069354
1996-05-31,202.78917191047924
1996-06-28,205.70372579963433
1996-07-31,185.4439077863497
1996-08-30,177.87885786733642
1996-09-30,154.622772038961
1996-10-31,151.07338205628614
1996-11-29,140.91147056861308
1996-12-31,146.44047301968655
1997-01-01,146.44047301968655
1997-01-02,157.06543223634918
1997-01-03,156.57020930152902
1997-01-06,158.27003693828607
1997-01-07,157.03290652760342
1997-01-08,158.50787775557535
1997-01-09,159.43618947458666
1997-01-10,163.65260267604668
1997-01-13,164.60726383398037
1997-01-14,165.45449364675926
1997-01-15,171.5041432178927
1997-01-16,167.13298356679817
1997-01-17,162.4876518044706
1997-01-20,160.56214974737355
1997-01-21,157.82865747892885
1997-01-22,158.88296917531315
1997-01-23,158.9982624267382
1997-01-24,158.12309879718893
1997-01-27,160.22220458101137
1997-01-28,159.79211012452583
1997-01-29,159.1738646632621
1997-01-30,158.0316860101601
1997-01-31,154.58582006964525
1997-02-03,152.63452022527943
1997-02-04,152.48055079994475
1997-02-05,153.33561757011418
1997-02-06,153.43146659609934
1997-02-07,153.60213477966593
1997-02-10,154.0176882572762
1997-02-11,155.40389936354717
1997-02-12,156.0025000647717
1997-02-13,155.7400430617447
1997-02-14,155.3576654630739
1997-02-17,156.47838667773397
1997-02-18,155.07770354871678
1997-02-19,154.4118922059885
1997-02-20,153.70042690633454
1997-02-21,151.5451627318672
1997-02-24,149.07040934320617
1997-02-25,148.63102333137564
1997-02-26,148.64106522188956
1997-02-27,150.525252066581
1997-02-28,156.88999086384916
1997-03-03,167.97371347368846
1997-03-04,168.00078397083797
1997-03-05,167.7587813546811
1997-03-06,165.68401520989593
1997-03-07,165.69787920759842
1997-03-10,161.80587525702958
1997-03-11,158.79833487738793
1997-03-12,159.36465249823803
1997-03-13,158.14907097181688
1997-03-14,156.70099561719678
1997-03-17,156.85532503755766
1997-03-18,156.45637770176734
1997-03-19,154.74967742311128
1997-03-20,154.75184927900565
1997-03-21,154.65808917315712
1997-03-24,154.69042863558965
1997-03-25,154.5014458888641
1997-03-26,154.59775947982476
1997-03-27,154.25181796106293
1997-03-28,153.44737667425935
1997-03-31,144.61169106089673
1997-04-01,144.9331323433581
1997-04-02,148.210355338943
1997-04-03,149.694734487968
1997-04-04,149.14466128714497
1997-04-07,146.55143866283208
1997-04-08,146.55143866283208
1997-04-09,150.40743380442058
1997-04-10,148.30283104703224
1997-04-11,147.50989556156543
1997-04-14,147.29684601091924
1997-04-15,148.03721997443145
1997-04-16,148.086841388948
1997-04-17,149.56511772099614
1997-04-18,149.64873204257322
1997-04-21,152.50863858122378
1997-04-22,151.78880240023324
1997-04-23,151.85943235834915
1997-04-24,152.12073142074297
1997-04-25,151.7617277390597
1997-04-28,152.8084583654724
1997-04-29,152.372426437211
1997-04-30,153.9215659142477
1997-05-01,153.9215659142477
1997-05-02,154.2280781846832
1997-05-05,153.41533964407154
1997-05-06,153.0388055458488
1997-05-07,153.0114416806059
1997-05-08,153.05411436423273
1997-05-09,155.51039171142267
1997-05-12,157.63429568452193
1997-05-13,156.98147399302704
1997-05-14,157.8895867870516
1997-05-15,158.1730971122454
1997-05-16,157.57562433293552
1997-05-19,158.52871382275262
1997-05-20,157.51267302962214
1997-05-21,156.61363525108962
1997-05-22,155.328037938333
1997-05-23,154.33430553443495
1997-05-26,154.08683123249097
1997-05-27,152.85188796272396
1997-05-28,151.8527897313764
1997-05-29,151.87944256890654
1997-05-30,151.52946330810892
1997-06-02,153.42762308524507
1997-06-03,153.63938157821406
1997-06-04,154.85029487508226
1997-06-05,155.41862882720025
1997-06-06,154.89022471894512
1997-06-09,155.512943161136
1997-06-10,156.0649929310156
1997-06-11,158.4314300952341
1997-06-12,159.6851787375068
1997-06-13,160.86402382510528
1997-06-16,160.2192184673171
1997-06-17,162.05947364070354
1997-06-18,163.7195444714734
1997-06-19,163.92479111545063
1997-06-20,163.9622902292382
1997-06-23,163.94047302608948
1997-06-24,163.516546490841
1997-06-25,163.3647362822621
1997-06-26,163.06091894944802
1997-06-27,161.5383085010874
1997-06-30,165.0928366537587
1997-07-01,164.59394818295382
1997-07-02,166.7431199336968
1997-07-03,165.89980282134172
1997-07-04,167.10569802119844
1997-07-07,172.3970341872952
1997-07-08,176.12237192458306
1997-07-09,183.73070226885196
1997-07-10,183.91824136901846
1997-07-11,181.78494506298344
1997-07-14,179.58009839462167
1997-07-15,179.53295598681515
1997-07-16,179.53150529504225
1997-07-17,179.74032164284378
1997-07-18,177.70814548225277
1997-07-21,178.47661539553647
1997-07-22,181.448506010828
1997-07-23,185.89683171963796
1997-07-24,186.10620993520047
1997-07-25,184.95142510122147
1997-07-28,187.67622765568348
1997-07-29,189.13633668454824
1997-07-30,189.10442002998417
1997-07-31,189.9687486768925
1997-08-01,189.19977898767186
1997-08-04,194.95721337415856
1997-08-05,197.81842310972712
1997-08-06,195.10264673138522
1997-08-07,191.54193766011423
1997-08-08,188.36816660122741
1997-08-11,191.32492019208036
1997-08-12,190.0466846557904
1997-08-13,187.2355891227023
1997-08-14,184.519354447419
1997-08-15,184.57103330316684
1997-08-18,184.51935444741906
1997-08-19,182.69161388153708
1997-08-20,182.0817555121618
1997-08-21,179.4161727649436
1997-08-22,175.5426246725778
1997-08-25,174.6733627072115
1997-08-26,174.71082774479606
1997-08-27,176.88254346229243
1997-08-28,173.52702959886653
1997-08-29,169.8426172760708
1997-09-01,170.4587310908598
1997-09-02,169.87351000939486
1997-09-03,170.52955987150213
1997-09-04,171.92248581786347
1997-09-05,173.07749725682183
1997-09-08,176.37745952307432
1997-09-09,174.88865048380572
1997-09-10,174.35964630453418
1997-09-11,173.34578870380832
1997-09-12,171.2105732516343
1997-09-15,171.0266206960345
1997-09-16,169.03604357694866
1997-09-17,166.77642440199708
1997-09-18,165.37583326665543
1997-09-19,162.70812842808508
1997-09-22,160.9745694880773
1997-09-23,160.97392996317444
1997-09-24,163.00559701767045
1997-09-25,163.34439308160086
1997-09-26,163.7924589733428
1997-09-29,165.02048311600106
1997-09-30,163.0138427893245
1997-10-01,162.87689446454618
1997-10-02,163.03461175065104
1997-10-03,161.2960798843952
1997-10-06,161.31326507619494
1997-10-07,162.50737548919804
1997-10-08,163.5855243641809
1997-10-09,164.828130223549
1997-10-10,164.37331679322284
1997-10-13,165.07234249270175
1997-10-14,161.8749372650979
1997-10-15,162.68222844585378
1997-10-16,165.13106729632634
1997-10-17,165.92297727689794
1997-10-20,169.33015123359684
1997-10-21,167.60111251149414
1997-10-22,166.57728763367172
1997-10-23,163.81591261467153
1997-10-24,160.78074459522955
1997-10-27,160.8354375542075
1997-10-28,160.91083263040824
1997-10-29,160.66716259200865
1997-10-30,160.15951934884444
1997-10-31,159.88205338654618
1997-11-03,158.3859712070421
1997-11-04,157.35571612593574
1997-11-05,155.5180792025216
1997-11-06,154.71360185029275
1997-11-07,153.1536398750029
1997-11-10,151.07750951526333
1997-11-11,150.1379777169642
1997-11-12,149.73465145559882
1997-11-13,146.46450216134767
1997-11-14,145.60891832247543
1997-11-17,145.12837591574794
1997-11-18,141.44308890728487
1997-11-19,139.57847663030964
1997-11-20,140.20443993645688
1997-11-21,140.88233209560394
1997-11-24,136.89807420147145
1997-11-25,137.88837806340354
1997-11-26,139.15042360744846
1997-11-27,141.9258388798674
1997-11-28,139.67422847165264
1997-12-01,136.6037182944315
1997-12-02,135.86641221838056
1997-12-03,136.4995396902587
1997-12-04,136.3303822570049
1997-12-05,134.42203684449723
1997-12-08,133.88005912226134
1997-12-09,132.52008535244093
1997-12-10,131.35175740196922
1997-12-11,128.739392150566
1997-12-12,128.8501090735544
1997-12-15,129.2368239244923
1997-12-16,132.52203516419326
1997-12-17,134.66692371489782
1997-12-18,135.7126861236927
1997-12-19,136.42642643813386
1997-12-22,138.24849739484443
1997-12-23,138.38126146006434
1997-12-24,138.08326017131387
1997-12-25,138.08326017131384
1997-12-26,138.45593277070924
1997-12-29,139.47800271400007
1997-12-30,137.4024276090468
1997-12-31,139.0645033259664
1998-01-01,139.0645033259664
1998-01-02,140.9018427652703
1998-01-05,143.3438520776557
1998-01-06,141.49431809439363
1998-01-07,140.81732047636166
1998-01-08,137.21580036067067
1998-01-09,133.9256328061449
1998-01-12,130.77010280653042
1998-01-13,131.25229625302032
1998-01-14,130.74370661127816
1998-01-15,131.797612943246
1998-01-16,133.98463983238247
1998-01-19,137.72262397775336
1998-01-20,136.8544280188866
1998-01-21,137.2921847880699
1998-01-22,135.61031478003886
1998-01-23,134.36777775475784
1998-01-26,134.75118775613325
1998-01-27,134.3586900738428
1998-01-28,130.5003419448597
1998-01-29,128.7962002068013
1998-01-30,128.4810111542602
1998-02-02,131.31536547306064
1998-02-03,131.39173784684326
1998-02-04,130.3824560833372
1998-02-05,130.50900140764728
1998-02-06,129.61098204332117
1998-02-09,128.19432452202074
1998-02-10,126.2604773346028
1998-02-11,125.94074958423396
1998-02-12,125.69540541126871
1998-02-13,126.43553490967415
1998-02-16,128.61696488856583
1998-02-17,127.24202565840123
1998-02-18,127.48971579683301
1998-02-19,128.64006761762465
1998-02-20,128.49759681138025
1998-02-23,129.92570501056116
1998-02-24,130.57220931347132
1998-02-25,130.60549732094444
1998-02-26,134.7793633323393
1998-02-27,138.13689825372452
1998-03-02,142.23803399361591
1998-03-03,136.31636978363528
1998-03-04,139.5152419188733
1998-03-05,138.09591983745293
1998-03-06,137.44166081895267
1998-03-09,140.78471459485036
1998-03-10,140.26807743410382
1998-03-11,138.42552066971038
1998-03-12,137.4058709699966
1998-03-13,137.40761030683595
1998-03-16,139.77591932773734
1998-03-17,140.528556963393
1998-03-18,142.4418602409274
1998-03-19,144.68131314030373
1998-03-20,146.92794113369885
1998-03-23,153.19469127414982
1998-03-24,151.77828273788788
1998-03-25,154.63195594573978
1998-03-26,151.3995808352653
1998-03-27,151.39686085516826
1998-03-30,152.05993907172447
1998-03-31,150.6463763315374
1998-04-01,154.61589485735664
1998-04-02,154.126737643316
1998-04-03,154.48565214014707
1998-04-06,158.18212476325175
1998-04-07,159.1392817433676
1998-04-08,161.3548246677421
1998-04-09,161.3548246677421
1998-04-10,165.487011557673
1998-04-13,167.46497239800752
1998-04-14,167.46497239800752
1998-04-15,174.29154783779072
1998-04-16,169.57610355076855
1998-04-17,169.44116077138528
1998-04-20,173.77052408238023
