Date,TURKEY SMALL GROWTH
1997-05-06,396.06247196241185
1997-05-07,416.96032491487074
1997-05-08,409.18225883895593
1997-05-09,405.6521167243734
1997-05-12,390.6387961176624
1997-05-13,391.55951238947614
1997-05-14,396.28401074349057
1997-05-15,407.9740655606643
1997-05-16,402.8817811519396
1997-05-19,402.0394183795239
1997-05-20,410.52624747623963
1997-05-21,404.382822381076
1997-05-22,399.30202118925047
1997-05-23,401.040479762405
1997-05-26,399.8581914858899
1997-05-27,407.7080842807864
1997-05-28,411.3566815468298
1997-05-29,397.46654364070156
1997-05-30,403.28558483480964
1997-06-02,410.66867438249517
1997-06-03,410.4480632625697
1997-06-04,410.27267787958834
1997-06-05,417.6190364052824
1997-06-06,414.77468012201496
1997-06-09,410.77120566005584
1997-06-10,405.54013574260824
1997-06-11,411.6680923074928
1997-06-12,407.1370602059253
1997-06-13,395.3255044905492
1997-06-16,397.414332367619
1997-06-17,394.0426940001503
1997-06-18,397.3657126769673
1997-06-19,404.35591021817123
1997-06-20,410.5593514077783
1997-06-23,436.609233235563
1997-06-24,414.8689389331862
1997-06-25,409.93587570401723
1997-06-26,415.02076294671946
1997-06-27,427.9985287789174
1997-06-30,436.38449223308794
1997-07-01,438.30302655774176
1997-07-02,443.9710659509547
1997-07-03,452.60681507951983
1997-07-04,458.18000959706757
1997-07-07,461.6237210113434
1997-07-08,452.4858552167812
1997-07-09,462.06008277837583
1997-07-10,467.52100428267045
1997-07-11,464.0091935526256
1997-07-14,468.24012731313934
1997-07-15,465.88663945261214
1997-07-16,463.19924745188433
1997-07-17,466.70746436323805
1997-07-18,469.2412250961125
1997-07-21,461.1541611698438
1997-07-22,456.04253657556126
1997-07-23,444.9900207206469
1997-07-24,449.9384521109167
1997-07-25,443.68957920893973
1997-07-28,431.52914711414434
1997-07-29,436.97315124017274
1997-07-30,445.5831571062156
1997-07-31,449.6701713573418
1997-08-01,451.65888582006835
1997-08-04,455.89603474795894
1997-08-05,450.4697663507118
1997-08-06,463.33203519083406
1997-08-07,464.5119016672751
1997-08-08,462.96530178792926
1997-08-11,459.179020543604
1997-08-12,455.6607793778796
1997-08-13,454.638536975704
1997-08-14,455.66257114221116
1997-08-15,454.70276005202163
1997-08-18,448.4530639381268
1997-08-19,452.84141578487225
1997-08-20,447.66106494630566
1997-08-21,453.06808825370564
1997-08-22,451.49659816817905
1997-08-25,449.19226972912816
1997-08-26,450.33862997085726
1997-08-27,450.5489524375236
1997-08-28,458.9442773730946
1997-08-29,453.3502933569045
1997-09-01,454.16226477873624
1997-09-02,456.0268860373032
1997-09-03,460.80745835781346
1997-09-04,472.06515041108423
1997-09-05,479.8863169122801
1997-09-08,491.678460325066
1997-09-09,494.69830839325573
1997-09-10,505.4461521596766
1997-09-11,506.4355776685758
1997-09-12,512.9930143443538
1997-09-15,522.9782968215056
1997-09-16,516.4391818207122
1997-09-17,525.3120182606724
1997-09-18,521.6139968794353
1997-09-19,517.4991871380943
1997-09-22,521.1016806462496
1997-09-23,532.6295855500587
1997-09-24,541.666325759718
1997-09-25,559.0171841617691
1997-09-26,556.9024798682314
1997-09-29,567.4156330823489
1997-09-30,556.8025463679113
1997-10-01,549.6903016045327
1997-10-02,571.7738592914865
1997-10-03,579.0201608086676
1997-10-06,588.6015823371714
1997-10-07,590.693283183333
1997-10-08,613.5016827379409
1997-10-09,620.116609173957
1997-10-10,616.4135874554879
1997-10-13,629.2134906719778
1997-10-14,634.1019083991089
1997-10-15,621.2462304475831
1997-10-16,626.5355678804232
1997-10-17,638.2141372722272
1997-10-20,637.1353579894205
1997-10-21,638.4430294987594
1997-10-22,656.9010344021515
1997-10-23,660.3975828990455
1997-10-24,634.0321091367226
1997-10-27,577.780634321995
1997-10-28,521.8605659646657
1997-10-29,518.9739802728176
1997-10-30,507.12248558006667
1997-10-31,527.0544204366151
1997-11-03,527.0662689599145
1997-11-04,553.7456718162498
1997-11-05,578.9218998968005
1997-11-06,577.1472299079095
1997-11-07,537.3542134570924
1997-11-10,534.8742441960791
1997-11-11,521.8489326775862
1997-11-12,498.91933776602104
1997-11-13,481.3316066132121
1997-11-14,479.2176326822083
1997-11-17,502.7906367519867
1997-11-18,515.2771751141444
1997-11-19,507.98567409162575
1997-11-20,517.6185139731048
1997-11-21,525.8853121056968
1997-11-24,483.39116309746856
1997-11-25,494.3279702566826
1997-11-26,490.93738743652057
1997-11-27,494.92322614228254
1997-11-28,489.54518438029044
1997-12-01,484.5956244226591
1997-12-02,494.7903099224616
1997-12-03,502.5831012873956
1997-12-04,511.96109305860085
1997-12-05,494.19997982640854
1997-12-08,475.1729875625706
1997-12-09,475.18135808729534
1997-12-10,477.4684620953216
1997-12-11,465.41175150293805
1997-12-12,460.6652153712566
1997-12-15,479.25284973292844
1997-12-16,471.96041189361847
1997-12-17,479.72310422223217
1997-12-18,488.4321326046745
1997-12-19,492.7869927998835
1997-12-22,489.2769999653916
1997-12-23,483.38588955809234
1997-12-24,475.5604490700114
1997-12-25,470.4163601976581
1997-12-26,472.53129690785954
1997-12-29,476.4202268278974
1997-12-30,490.91069005538594
1997-12-31,499.2195621324996
1998-01-01,499.2195621324996
1998-01-02,498.8387376780495
1998-01-05,520.3882298354882
1998-01-06,519.9978971438675
1998-01-07,526.0991207954296
1998-01-08,515.8566561654812
1998-01-09,510.2246035296971
1998-01-12,462.7612466287319
1998-01-13,487.3419838312901
1998-01-14,478.6769494314179
1998-01-15,473.05136481319477
1998-01-16,477.731834374413
1998-01-19,491.87535378075137
1998-01-20,491.6484906062613
1998-01-21,501.4165299204727
1998-01-22,494.5906013544529
1998-01-23,498.583472869222
1998-01-26,496.0798978792759
1998-01-27,500.2873263542281
1998-01-28,498.91721628861757
1998-01-29,498.91721628861757
1998-01-30,498.1188575015516
1998-02-02,464.76818291423405
1998-02-03,452.84407113773403
1998-02-04,426.17420204390504
1998-02-05,412.2666408185058
1998-02-06,409.8314086394512
1998-02-09,385.82287501768644
1998-02-10,375.47842331169926
1998-02-11,387.4721915804159
1998-02-12,398.3601638235957
1998-02-13,394.36995749058593
1998-02-16,393.08521315850663
1998-02-17,403.8385909972447
1998-02-18,406.3771652237838
1998-02-19,386.2033597239901
1998-02-20,394.6470342224292
1998-02-23,425.8529461589818
1998-02-24,417.7974217781767
1998-02-25,434.2296282210154
1998-02-26,439.3796948443782
1998-02-27,424.45424082199395
1998-03-02,434.86612472238477
1998-03-03,433.4659393034482
1998-03-04,432.8060464988385
1998-03-05,446.91485019933174
1998-03-06,451.8353009552185
1998-03-09,454.505207713798
1998-03-10,452.20528290886716
1998-03-11,450.1212658050881
1998-03-12,452.351415090729
1998-03-13,451.0233966013878
1998-03-16,448.1158318000707
1998-03-17,450.3493941815462
1998-03-18,437.5894594601433
1998-03-19,433.3425280535426
1998-03-20,429.86052719528846
1998-03-23,432.6261964400964
1998-03-24,424.75554713687023
1998-03-25,430.9989009324559
1998-03-26,445.7054320095455
1998-03-27,446.4184794978864
1998-03-30,436.65327882111967
1998-03-31,435.63786012215974
1998-04-01,441.15328265463296
1998-04-02,447.6883303411204
1998-04-03,451.8994765746085
1998-04-06,451.62637052510735
1998-04-07,453.36163868283785
1998-04-08,453.36163868283785
1998-04-09,453.36163868283785
1998-04-10,453.36163868283785
1998-04-13,474.6623519320882
1998-04-14,487.3821886138406
1998-04-15,509.0819343875678
1998-04-16,522.5870738838921
1998-04-17,522.8291202640071
1998-04-20,519.32507155351
1998-04-21,547.9783809801927
1998-04-22,551.0655887162366
1998-04-23,552.2471999714994
1998-04-24,519.2494512258925
1998-04-27,506.2220842144318
1998-04-28,488.0768806368226
1998-04-29,494.58175593931213
1998-04-30,518.5212078130442
1998-05-01,525.0176472657951
1998-05-04,533.8464935913235
1998-05-05,527.348119557444
1998-05-06,532.2197597293961
1998-05-07,512.3937527351285
1998-05-08,520.5797388213858
1998-05-11,531.4153319891276
1998-05-12,526.5708258480361
1998-05-13,530.6893286834381
1998-05-14,534.213092190921
1998-05-15,526.7431770540533
1998-05-18,511.42874427499555
1998-05-19,511.26851596271047
1998-05-20,526.7107003913669
1998-05-21,541.253190599769
1998-05-22,533.8540665711944
1998-05-25,523.9266184166245
1998-05-26,530.2861393862011
1998-05-27,491.74227119528337
1998-05-28,499.87311868901173
1998-05-29,506.1500552487367
1998-06-01,492.9839600843184
1998-06-02,509.3625726097323
1998-06-03,502.2370665035239
1998-06-04,518.0651141551849
1998-06-05,531.1403342196675
1998-06-08,534.8031755431952
1998-06-09,531.7636722447587
1998-06-10,524.4444507211765
1998-06-11,514.6543079307766
1998-06-12,516.6649499927634
1998-06-15,489.2716245173567
1998-06-16,505.52421134918035
1998-06-17,510.4990038097166
1998-06-18,498.8852576691137
1998-06-19,503.5326733557549
1998-06-22,497.86194358039063
1998-06-23,507.0223779326436
1998-06-24,504.8934861600873
1998-06-25,507.9540728602704
1998-06-26,501.63433944942994
1998-06-29,502.520210933685
1998-06-30,501.49964184960027
1998-07-01,499.62090411484513
1998-07-02,519.3303032595112
1998-07-03,535.3006696357295
1998-07-06,537.2444206268457
1998-07-07,535.179099794804
1998-07-08,536.9695882377733
1998-07-09,527.7834877371783
1998-07-10,528.746114899664
1998-07-13,520.1871923158859
1998-07-14,530.5674307486225
1998-07-15,530.7191077210097
1998-07-16,539.2397587673702
1998-07-17,548.8354315637711
1998-07-20,550.9152436916755
1998-07-21,530.8213949071222
1998-07-22,530.1883501766142
1998-07-23,529.1591572826338
1998-07-24,527.4499344515043
1998-07-27,529.6117974086416
1998-07-28,532.3323357831183
1998-07-29,530.1557707131567
1998-07-30,533.0824696933963
1998-07-31,535.6503438205035
1998-08-03,523.4892495917784
1998-08-04,514.5790727916043
1998-08-05,498.8735621318716
1998-08-06,490.73479326268074
1998-08-07,491.98343885012
1998-08-10,467.13333558238094
1998-08-11,449.8684319032722
1998-08-12,442.1053536816947
1998-08-13,420.08130456689355
1998-08-14,423.16362320289375
1998-08-17,406.9915155644931
1998-08-18,407.24291724011664
1998-08-19,412.4268292134019
1998-08-20,420.99937102873645
1998-08-21,400.6670125859815
1998-08-24,396.29963045823746
1998-08-25,400.6467328447478
1998-08-26,365.20341820009463
1998-08-27,321.1196044794675
1998-08-28,306.48658414767146
1998-08-31,306.71562683446615
1998-09-01,289.1512055150194
1998-09-02,297.14191074547045
1998-09-03,297.72631384703584
1998-09-04,296.8011994445788
1998-09-07,300.12734606620285
1998-09-08,296.74609320293
1998-09-09,289.79061534196
1998-09-10,283.1302081033422
1998-09-11,266.87042433598185
1998-09-14,260.06549500867334
1998-09-15,250.10576996454563
1998-09-16,242.35678048283546
1998-09-17,229.126955748602
1998-09-18,256.7449487076073
1998-09-21,247.6054750112279
1998-09-22,261.556992633842
1998-09-23,269.817431037538
1998-09-24,293.66770980316477
1998-09-25,263.3081603315327
1998-09-28,264.14544965739947
1998-09-29,267.9983503805031
1998-09-30,256.7958422182633
1998-10-01,242.25042860810214
1998-10-02,243.6312932486259
1998-10-05,226.12949657492538
1998-10-06,226.02722281697393
1998-10-07,220.13922164239779
1998-10-08,220.18985385443668
1998-10-09,227.60695991656098
1998-10-12,243.60436913647607
1998-10-13,239.7294644210053
1998-10-14,228.6689608414971
1998-10-15,230.5460876126778
1998-10-16,229.8633278406372
1998-10-19,230.3442072352685
1998-10-20,238.59171101209762
1998-10-21,243.56489324862466
1998-10-22,242.7354457845728
1998-10-23,245.0772270963068
1998-10-26,239.76641175833262
1998-10-27,237.74082752303994
1998-10-28,232.89189074207306
1998-10-29,232.89189074207306
1998-10-30,231.49294638005233
1998-11-02,230.99764277714823
1998-11-03,233.93944784409666
1998-11-04,242.72103106901793
1998-11-05,239.57450993203935
1998-11-06,249.25271105881816
1998-11-09,244.1605672001164
1998-11-10,242.98626538305368
1998-11-11,212.69933833080532
1998-11-12,204.37219425447117
1998-11-13,207.31218378569085
1998-11-16,224.26664205491147
1998-11-17,225.39181920689202
1998-11-18,220.1054270489863
1998-11-19,220.62450134823024
1998-11-20,221.96535776855634
1998-11-23,235.2174383199859
1998-11-24,220.1194037497008
1998-11-25,224.3986313621355
1998-11-26,233.37457559354917
1998-11-27,241.140146459301
1998-11-30,239.80558226897367
1998-12-01,235.1753792150159
1998-12-02,244.79000794478063
1998-12-03,244.46981461766
1998-12-04,238.85066540023303
1998-12-07,234.92321578734854
1998-12-08,233.00643070150423
1998-12-09,224.87746452894143
1998-12-10,228.0179290940337
1998-12-11,227.85456011547794
1998-12-14,230.1597781642863
1998-12-15,229.30909827320679
1998-12-16,218.54976064407367
1998-12-17,213.49332542707643
1998-12-18,222.3272572409119
1998-12-21,225.44695590178816
1998-12-22,230.65962410502212
1998-12-23,231.43085159199472
1998-12-24,232.0367688780426
1998-12-25,239.2275491956114
1998-12-28,237.6138503420164
1998-12-29,236.91025002739624
1998-12-30,237.04786865413377
1998-12-31,243.5955635496523
1999-01-01,243.5955635496523
1999-01-04,253.08329383866177
1999-01-05,257.4763850001464
1999-01-06,257.998536957649
1999-01-07,244.80730301308648
1999-01-08,238.8589900581725
1999-01-11,235.66698098934268
1999-01-12,235.61825284407306
1999-01-13,220.8670635769914
1999-01-14,230.57154190351696
1999-01-15,229.33949184044525
1999-01-18,224.16175733915537
1999-01-19,224.16175733915537
1999-01-20,224.22989161190281
1999-01-21,224.4174746073953
1999-01-22,225.80849201198657
1999-01-25,215.85014783545742
1999-01-26,220.1988244015455
1999-01-27,225.75803412257912
1999-01-28,224.3473590752159
1999-01-29,226.1234827875603
1999-02-01,226.02584083391875
1999-02-02,222.83213580799801
1999-02-03,223.59127745181306
1999-02-04,228.5349139223429
1999-02-05,224.20731536606428
1999-02-08,226.5980875249171
1999-02-09,228.62460120804937
1999-02-10,227.04384352199563
1999-02-11,226.90383699070023
1999-02-12,228.55489065034
1999-02-15,231.6643429762865
1999-02-16,238.93169384908305
1999-02-17,245.03786837684973
1999-02-18,251.60409153012438
1999-02-19,259.137607029438
1999-02-22,259.51789289061696
1999-02-23,254.49585279627252
1999-02-24,258.872055164845
1999-02-25,267.1419502827162
1999-02-26,270.4877023431826
1999-03-01,278.37117285963126
1999-03-02,278.30752129660715
1999-03-03,285.8243174688973
1999-03-04,276.85358924130117
1999-03-05,285.2583591793837
1999-03-08,291.93116126722094
1999-03-09,292.7370264712554
1999-03-10,287.81956057652206
1999-03-11,299.8337742315204
1999-03-12,300.45550037970247
1999-03-15,293.49668174170824
1999-03-16,283.87429680819207
1999-03-17,296.7310967636305
1999-03-18,301.5359784678412
1999-03-19,305.9774315010395
1999-03-22,308.28572516954665
1999-03-23,311.16465603488774
1999-03-24,307.4156961112508
1999-03-25,319.8414945138973
1999-03-26,316.50306073268877
1999-03-29,316.4861159533578
1999-03-30,317.15681725601127
1999-03-31,316.92727070552445
1999-04-01,317.00374929401517
1999-04-02,315.2372172688865
1999-04-05,320.21401011016536
1999-04-06,325.1662262422204
1999-04-07,329.07111311191966
1999-04-08,323.26630677133977
1999-04-09,309.9338129749734
1999-04-12,294.3193728480368
1999-04-13,266.53878899676727
1999-04-14,287.90816923767136
1999-04-15,285.07732049982985
1999-04-16,296.2003853518175
1999-04-19,289.7990730981304
1999-04-20,310.99258744373435
1999-04-21,312.8049016924987
1999-04-22,321.0226772180148
1999-04-23,321.8103103361892
1999-04-26,328.4191373630287
1999-04-27,332.74426592507064
1999-04-28,336.5897028482786
1999-04-29,331.64732270432995
1999-04-30,327.4816783947846
1999-05-03,333.3098480068227
1999-05-04,334.59717950255214
1999-05-05,338.5006604112582
1999-05-06,348.904208235794
1999-05-07,349.13098969909356
1999-05-10,356.84197393876923
1999-05-11,370.36469713413976
1999-05-12,350.17049277674295
1999-05-13,353.6639371209019
1999-05-14,375.4744536393023
1999-05-17,370.9780168698138
1999-05-18,377.6963982056917
1999-05-19,377.4163347694594
1999-05-20,375.6054389012884
1999-05-21,365.1259101416594
1999-05-24,356.10264275145187
1999-05-25,346.43541795434703
1999-05-26,344.5694370293855
1999-05-27,347.49352053137966
1999-05-28,348.7831842478593
1999-05-31,337.4590405254945
1999-06-01,336.71338968740315
1999-06-02,325.2007397587347
1999-06-03,327.7037507543279
1999-06-04,339.20152084679336
1999-06-07,330.17337705981413
1999-06-08,331.21559404941564
1999-06-09,327.3041828866717
1999-06-10,336.85832252969647
1999-06-11,339.20429966609726
1999-06-14,333.0970842047646
1999-06-15,323.5908530625405
1999-06-16,308.63654455936205
1999-06-17,320.2200718335553
1999-06-18,320.32868946375464
1999-06-21,311.056771900598
1999-06-22,306.8303163006362
1999-06-23,301.479147123776
1999-06-24,299.3309493012692
1999-06-25,291.48106144098494
1999-06-28,275.7198118669294
1999-06-29,268.68059568112443
1999-06-30,282.78027934781375
1999-07-01,292.0782700251713
1999-07-02,278.4564391581665
1999-07-05,283.31352510273854
1999-07-06,276.1569898920487
1999-07-07,268.75841798648565
1999-07-08,273.0459944176188
1999-07-09,280.24492588408026
1999-07-12,294.12256740167965
1999-07-13,292.967496786734
1999-07-14,304.7080649666264
1999-07-15,306.01508481747055
1999-07-16,300.7259769684991
1999-07-19,308.4181954403473
1999-07-20,314.97825475788244
1999-07-21,316.30114893036324
1999-07-22,308.71808827165364
1999-07-23,307.46148789996073
1999-07-26,301.129040096191
1999-07-27,306.07270364515347
1999-07-28,302.54881683594596
1999-07-29,306.9813875496989
1999-07-30,311.5973434273696
1999-08-02,304.52802784382743
1999-08-03,303.5493586464379
1999-08-04,303.5796109298323
1999-08-05,300.7655347838126
1999-08-06,300.1232659928499
1999-08-09,312.311379085007
1999-08-10,310.25391854902136
1999-08-11,307.07199528281694
1999-08-12,304.9815965452043
1999-08-13,307.8684603323818
1999-08-16,303.69907502670634
1999-08-17,302.4231733830152
1999-08-18,302.5399709191938
1999-08-19,303.3324474391516
1999-08-20,302.23785665473815
1999-08-23,301.5329885638192
1999-08-24,300.5666021152656
1999-08-25,299.3538363305963
1999-08-26,266.10505446356507
1999-08-27,271.0508247794877
1999-08-30,271.0508247794877
1999-08-31,263.48053122319976
1999-09-01,269.73386310403475
1999-09-02,276.62779015961075
1999-09-03,281.7229731337919
1999-09-06,298.8331332500418
1999-09-07,295.82905533200204
1999-09-08,309.851680112492
1999-09-09,312.5887907383366
1999-09-10,313.57926688039186
1999-09-13,303.5132366590805
1999-09-14,309.5267864765052
1999-09-15,307.7339935588051
1999-09-16,313.1766129805281
1999-09-17,315.46745358243396
1999-09-20,315.6143178676375
1999-09-21,315.7876895155627
1999-09-22,313.94825840652373
1999-09-23,318.83614247941614
1999-09-24,316.7461480054646
1999-09-27,310.5686837150252
1999-09-28,306.61120624024176
1999-09-29,307.5322662556208
1999-09-30,311.805930706983
1999-10-01,307.32538080524336
1999-10-04,301.50732104560177
1999-10-05,304.50606434167054
1999-10-06,310.7811747236191
1999-10-07,307.7656551231921
1999-10-08,299.65043929930533
1999-10-11,297.5774528028903
1999-10-12,299.71832213249576
1999-10-13,298.51633086582166
1999-10-14,304.5074199942756
1999-10-15,311.76945066532346
1999-10-18,310.50567837249446
1999-10-19,309.94935208691777
1999-10-20,308.3312033883613
1999-10-21,308.39413531079236
1999-10-22,314.57118953045733
1999-10-25,317.6033100903206
1999-10-26,319.7829087022067
1999-10-27,319.33470774926934
1999-10-28,321.41119037488056
1999-10-29,321.41119037488056
1999-11-01,319.1715060477251
1999-11-02,318.13352543229723
1999-11-03,326.2232225912843
1999-11-04,339.0152867654194
1999-11-05,343.229036084996
1999-11-08,350.6113440888166
1999-11-09,360.5817043748926
1999-11-10,368.54264727723313
1999-11-11,373.98366686731123
1999-11-12,386.65530220483345
1999-11-15,394.3808676423744
1999-11-16,389.5586940755756
1999-11-17,392.5945080938954
1999-11-18,395.4363424632674
1999-11-19,403.55686620886837
1999-11-22,414.4316352927892
1999-11-23,405.79817315021904
1999-11-24,400.4037185940754
1999-11-25,407.00758951982095
1999-11-26,382.7741712834246
1999-11-29,392.96441246153364
1999-11-30,412.6322030025587
1999-12-01,433.347763187156
1999-12-02,447.0007379929722
1999-12-03,453.6650056385642
1999-12-06,474.10187377295836
1999-12-07,477.78672674347047
1999-12-08,481.44342612033137
1999-12-09,494.4254302660654
1999-12-10,521.099782847607
1999-12-13,570.6989641683199
1999-12-14,549.63081708667
1999-12-15,585.0417506450534
1999-12-16,619.1216901707533
1999-12-17,646.4923844419859
1999-12-20,679.5152033222429
1999-12-21,697.9487479835088
1999-12-22,676.0046022641706
1999-12-23,662.0287216031476
1999-12-24,699.1898238655338
1999-12-27,717.7608229310166
1999-12-28,684.317519091131
1999-12-29,682.6776798748757
1999-12-30,682.8035422789825
1999-12-31,682.8035422789825
2000-01-03,686.1622457496042
2000-01-04,772.7312040989109
2000-01-05,775.3838414191889
2000-01-06,802.8713879495999
2000-01-07,786.4183293845023
2000-01-10,784.3237157391089
2000-01-11,809.7206938028816
2000-01-12,833.432589132535
2000-01-13,891.0160865665391
2000-01-14,944.8623658549031
2000-01-17,928.4055169170905
2000-01-18,978.3378933215677
2000-01-19,920.5356518485786
2000-01-20,892.3283495288944
2000-01-21,850.6055541640353
2000-01-24,854.543257226686
2000-01-25,846.0482530858428
2000-01-26,867.4413686489498
2000-01-27,875.5623971812731
2000-01-28,877.7304875799159
2000-01-31,810.5921014508505
2000-02-01,788.82681117659
2000-02-02,765.4870576464206
2000-02-03,764.5871512559338
2000-02-04,809.5214300397028
2000-02-07,781.0626439656256
2000-02-08,769.4156849403677
2000-02-09,733.0334095276017
2000-02-10,751.7485577727243
2000-02-11,738.5687324746407
2000-02-14,712.9969438666236
2000-02-15,741.0661642066863
2000-02-16,741.0780881570502
2000-02-17,710.2727531111691
2000-02-18,709.0860582149878
2000-02-21,660.9789087276379
2000-02-22,631.6141837727807
2000-02-23,590.0481392657048
2000-02-24,649.4321359183364
2000-02-25,687.498743394383
2000-02-28,666.223004905527
2000-02-29,694.5840990440147
2000-03-01,736.225885637276
2000-03-02,727.4012718675897
2000-03-03,718.908736561022
2000-03-06,709.5894865954189
2000-03-07,736.90016176893
2000-03-08,738.1833610368808
2000-03-09,789.1817699061642
2000-03-10,783.6075779385532
2000-03-13,783.7496952123827
2000-03-14,781.8388187489063
2000-03-15,784.2576779902502
2000-03-16,784.2576779902502
2000-03-17,784.2576779902502
2000-03-20,784.6226587367657
2000-03-21,802.5112166787899
2000-03-22,778.4096056611361
2000-03-23,794.7157713118497
2000-03-24,787.7772326303392
2000-03-27,791.156192127188
2000-03-28,778.7836758005658
2000-03-29,757.53390929597
2000-03-30,712.4664687035179
2000-03-31,719.6258830695386
2000-04-03,711.0597354321358
2000-04-04,726.7938675256737
2000-04-05,703.2033017598869
2000-04-06,749.0902291589515
2000-04-07,755.6543294076695
2000-04-10,740.698376688208
2000-04-11,724.1643974935429
2000-04-12,723.6198489019287
2000-04-13,765.0963324621306
2000-04-14,799.1614414127815
2000-04-17,765.7680393263086
2000-04-18,742.4382036166327
2000-04-19,749.4146610853292
2000-04-20,752.5008108633109
2000-04-21,753.7985553636798
2000-04-24,754.6537254753673
2000-04-25,787.4488576529434
2000-04-26,801.0183740567461
2000-04-27,802.7625604547466
2000-04-28,851.0925710168656
2000-05-01,859.4161517757947
2000-05-02,851.9971451751549
2000-05-03,825.5425408888713
2000-05-04,791.3231469925295
2000-05-05,799.437596127301
2000-05-08,778.3661949687735
2000-05-09,797.7158296960737
2000-05-10,789.699922025098
2000-05-11,787.2829997729248
2000-05-12,775.6960713669529
2000-05-15,745.4234503876562
2000-05-16,756.9568537260225
2000-05-17,731.3785245332664
2000-05-18,712.9217110274749
2000-05-19,712.2697740203427
2000-05-22,709.2708017046666
2000-05-23,685.4703220149026
2000-05-24,700.0477026176795
2000-05-25,718.4139547123641
2000-05-26,707.9760765950076
2000-05-29,715.2700660063354
2000-05-30,713.644033450059
2000-05-31,725.0517151317267
2000-06-01,742.8866410807774
2000-06-02,734.7513611625928
2000-06-05,730.9242612248518
2000-06-06,738.8877454887266
2000-06-07,717.3385816567177
2000-06-08,731.4153831942115
2000-06-09,730.0424352136527
2000-06-12,715.4905681352411
2000-06-13,711.5498574689905
2000-06-14,700.6450573099395
2000-06-15,679.5936639238772
2000-06-16,656.8585085104938
