Date,AUSTRALIA SRI
2008-01-03,928.3845605289839
2008-01-04,917.9100891538058
2008-01-07,894.7757928461497
2008-01-08,906.2372679144788
2008-01-09,902.119801404345
2008-01-10,902.3709440634266
2008-01-11,895.4141184760165
2008-01-14,894.4667354187198
2008-01-15,887.991152453155
2008-01-16,863.6941735970225
2008-01-17,874.893816613401
2008-01-18,872.8161113711486
2008-01-21,847.3419722969011
2008-01-22,791.25263926253
2008-01-23,816.6871668517904
2008-01-24,838.4148182531521
2008-01-25,884.1804146070622
2008-01-28,879.966117809622
2008-01-29,866.6003331287872
2008-01-30,849.1876671583709
2008-01-31,851.2554460570142
2008-02-01,882.420427854514
2008-02-04,890.0633668945532
2008-02-05,871.2295419482394
2008-02-06,848.7601970966158
2008-02-07,846.7344084359256
2008-02-08,866.0277485332897
2008-02-11,851.8535273463118
2008-02-12,850.6400503675277
2008-02-13,820.8023772835115
2008-02-14,847.2397962306871
2008-02-15,830.6992464642237
2008-02-18,827.3366277666148
2008-02-19,844.3387150225168
2008-02-20,831.0901326431932
2008-02-21,841.7354929994856
2008-02-22,827.3118712794991
2008-02-25,846.5326120005765
2008-02-26,864.8579543531265
2008-02-27,879.5544454835679
2008-02-28,861.9381907705405
2008-02-29,836.5210137803637
2008-03-03,818.7659172888564
2008-03-04,806.9298001498279
2008-03-05,809.7619598805372
2008-03-06,808.8984429261609
2008-03-07,780.3613799454205
2008-03-10,761.6938787574137
2008-03-11,769.0099850194115
2008-03-12,782.6423371764268
2008-03-13,770.3172977713596
2008-03-14,772.2460445450376
2008-03-17,735.6509456420033
2008-03-18,751.7067211323969
2008-03-19,786.4690664652866
2008-03-20,759.1364343960907
2008-03-21,759.1364343960907
2008-03-24,769.0467772093771
2008-03-25,789.7385260805398
2008-03-26,794.6443034186525
2008-03-27,792.871151110922
2008-03-28,784.204460980157
2008-03-31,778.1933077275061
2008-04-01,775.8943682365284
2008-04-02,808.827949501975
2008-04-03,826.6065064167956
2008-04-04,824.244115387732
2008-04-07,822.3929113957165
2008-04-08,815.0045272695526
2008-04-09,797.9523409272737
2008-04-10,791.2374516187226
2008-04-11,789.1718999700634
2008-04-14,769.5120561741621
2008-04-15,778.677092444344
2008-04-16,791.5667572166016
2008-04-17,793.2453394565588
2008-04-18,778.6511176502809
2008-04-21,810.5531223172242
2008-04-22,808.584518039629
2008-04-23,826.712051486533
2008-04-24,817.2009583183783
2008-04-25,813.7683047270099
2008-04-28,826.0329970074099
2008-04-29,825.7259703678466
2008-04-30,841.7747303349613
2008-05-01,831.7670147887544
2008-05-02,859.4485056550692
2008-05-05,867.7353779792531
2008-05-06,860.484920916001
2008-05-07,854.6673106606534
2008-05-08,869.2322219994346
2008-05-09,873.3415043377836
2008-05-12,888.4771802918613
2008-05-13,880.464259358037
2008-05-14,873.3322578484435
2008-05-15,880.2050091306132
2008-05-16,888.2237386838625
2008-05-19,892.372696632591
2008-05-20,890.0233005836955
2008-05-21,877.9155302923788
2008-05-22,866.7809716636149
2008-05-23,855.9417598994736
2008-05-26,848.0037496640457
2008-05-27,849.4049181840719
2008-05-28,847.5052108305184
2008-05-29,856.1964031597121
2008-05-30,858.1652297514942
2008-06-02,850.98079475752
2008-06-03,839.9923954983327
2008-06-04,853.3812857750078
2008-06-05,844.1997640975109
2008-06-06,844.8945477821464
2008-06-09,837.9079326557351
2008-06-10,813.0257354163055
2008-06-11,818.1019022847437
2008-06-12,788.1495829793434
2008-06-13,804.1405520344447
2008-06-16,794.9598846921078
2008-06-17,800.4135184940444
2008-06-18,803.5845919961035
2008-06-19,793.6391738764817
2008-06-20,778.926206043469
2008-06-23,783.4623126056447
2008-06-24,785.0067076573231
2008-06-25,783.6431250979762
2008-06-26,785.5106976533349
2008-06-27,777.2012102846558
2008-06-30,769.0075420301421
2008-07-01,747.4734485877716
2008-07-02,748.3564364102725
2008-07-03,749.8255342749144
2008-07-04,760.984092127048
2008-07-07,742.0707337543938
2008-07-08,729.6408863224871
2008-07-09,747.973823597908
2008-07-10,740.5740420246054
2008-07-11,741.9623426552688
2008-07-14,735.6274078306964
2008-07-15,722.3016832658647
2008-07-16,736.8819002689364
2008-07-17,755.1451661967534
2008-07-18,752.5679106720266
2008-07-21,780.2612682619376
2008-07-22,766.7495004166059
2008-07-23,789.1638183918884
2008-07-24,802.5884537687641
2008-07-25,763.4786806873277
2008-07-28,743.0063448788751
2008-07-29,729.466973230762
2008-07-30,735.7885826857868
2008-07-31,736.5843101116226
2008-08-01,721.6545736962921
2008-08-04,719.1296913241634
2008-08-05,710.6754080408299
2008-08-06,731.6660654522323
2008-08-07,736.1369925470882
2008-08-08,738.9144626870923
2008-08-11,754.4672199530091
2008-08-12,755.8492464603606
2008-08-13,732.6531316208375
2008-08-14,724.2587097247683
2008-08-15,731.5158665525489
2008-08-18,738.1445494751155
2008-08-19,725.8867721065956
2008-08-20,726.788783602601
2008-08-21,714.5942222016714
2008-08-22,716.2259313415099
2008-08-25,730.3434925224473
2008-08-26,723.2611341642904
2008-08-27,724.9024491404383
2008-08-28,740.7026823862212
2008-08-29,750.142288740874
2008-09-01,744.6683909655285
2008-09-02,742.3060992675923
2008-09-03,737.4887943970372
2008-09-04,729.346038338404
2008-09-05,699.2058649541756
2008-09-08,743.0819704479046
2008-09-09,728.8283809107711
2008-09-10,723.3278724636909
2008-09-11,703.1162432880545
2008-09-12,717.3562763784213
2008-09-15,698.6754348373458
2008-09-16,676.6666936921315
2008-09-17,667.9820822844516
2008-09-18,654.8158713682142
2008-09-19,703.927152804094
2008-09-22,735.2169793450406
2008-09-23,717.5971701980238
2008-09-24,733.3045254591073
2008-09-25,727.7364337758424
2008-09-26,727.3990954266548
2008-09-29,712.6359788749818
2008-09-30,677.5772038473029
2008-10-01,712.2949816526076
2008-10-02,709.639534292726
2008-10-03,711.630245075201
2008-10-06,644.5881364878678
2008-10-07,653.0652757613175
2008-10-08,571.6318978957603
2008-10-09,602.6557459881772
2008-10-10,519.3101821308115
2008-10-13,560.8051661070488
2008-10-14,598.813187615194
2008-10-15,586.7775746648509
2008-10-16,547.8503127402263
2008-10-17,561.2513344142247
2008-10-20,598.6605514591496
2008-10-21,613.6697523719336
2008-10-22,600.2784320111091
2008-10-23,571.4957781528371
2008-10-24,521.2782022479977
2008-10-27,519.1283507439898
2008-10-28,529.7895956450827
2008-10-29,551.985248353346
2008-10-30,569.5361666386591
2008-10-31,568.7512643449495
2008-11-03,611.9388561898153
2008-11-04,625.0405174157388
2008-11-05,633.6230989117008
2008-11-06,608.5540186170347
2008-11-07,592.1708131340635
2008-11-10,607.4447596191058
2008-11-11,567.7459900629816
2008-11-12,559.9629254381899
2008-11-13,528.1194267836679
2008-11-14,543.0786013806054
2008-11-17,523.4346816610566
2008-11-18,504.7872598438112
2008-11-19,504.87478101854344
2008-11-20,466.13391131312477
2008-11-21,473.34979748473637
2008-11-24,486.69127616898174
2008-11-25,497.79346537135365
2008-11-26,491.6593357818098
2008-11-27,505.4570104202676
2008-11-28,529.500051125631
2008-12-01,518.5012918510192
2008-12-02,496.72347314245417
2008-12-03,501.4949650997226
2008-12-04,506.3965031339748
2008-12-05,495.7616266151999
2008-12-08,528.5509610126196
2008-12-09,522.9797734437753
2008-12-10,513.2088333446685
2008-12-11,506.10015249219504
2008-12-12,481.03697879753656
2008-12-15,484.0775417177704
2008-12-16,482.5780391543124
2008-12-17,479.5111528667525
2008-12-18,485.6770905133627
2008-12-19,506.3660744268274
2008-12-22,494.7383522138839
2008-12-23,490.7080171962063
2008-12-24,497.76088540014905
2008-12-25,497.76088540014905
2008-12-26,493.73984666977265
2008-12-29,502.9001454906746
2008-12-30,504.9345495719676
2008-12-31,524.514103037409
2009-01-01,524.514103037409
2009-01-02,525.0687064837442
2009-01-05,531.9565975613044
2009-01-06,550.5858688736303
2009-01-07,538.8277428143377
2009-01-08,525.8864026539998
2009-01-09,535.8102389485244
2009-01-12,523.715902361309
2009-01-13,514.7747434006765
2009-01-14,515.3261054259176
2009-01-15,498.170913228798
2009-01-16,502.808850963361
2009-01-19,509.3250657113067
2009-01-20,494.5608955822625
2009-01-21,483.8638616043646
2009-01-22,493.59915309890755
2009-01-23,475.6359742305693
2009-01-26,469.2285855325572
2009-01-27,481.0981718250734
2009-01-28,492.4416678791819
2009-01-29,494.6129384865722
2009-01-30,492.6100821208004
2009-02-02,481.05255052205763
2009-02-03,488.41324497739396
2009-02-04,490.6945950609774
2009-02-05,487.7054894784146
2009-02-06,507.4200182782975
2009-02-09,507.8464690522911
2009-02-10,494.88909673262293
2009-02-11,489.504448800074
2009-02-12,496.7924759812873
2009-02-13,506.6497228827686
2009-02-16,495.6683523546987
2009-02-17,490.0421605455225
2009-02-18,486.83886698337136
2009-02-19,495.0092414584763
2009-02-20,481.2076416735296
2009-02-23,476.1088573240365
2009-02-24,475.37594395407893
2009-02-25,477.6845877726707
2009-02-26,484.4878883168994
2009-02-27,473.44624163274534
2009-03-02,462.62240652286596
2009-03-03,465.06093710605313
2009-03-04,463.3703338933053
2009-03-05,462.1493913079133
2009-03-06,454.2553926542921
2009-03-09,444.7082166414194
2009-03-10,457.2627616614604
2009-03-11,465.4086138668903
2009-03-12,460.2117896985657
2009-03-13,477.17301196310314
2009-03-16,479.570592938393
2009-03-17,493.63107621565894
2009-03-18,488.52194799917186
2009-03-19,495.1190913629317
2009-03-20,495.0060779341099
2009-03-23,515.2432613514579
2009-03-24,519.8684081523211
2009-03-25,522.1772092515145
2009-03-26,529.744256360665
2009-03-27,535.8812853020551
2009-03-30,525.6660150813207
2009-03-31,526.3084634642148
2009-04-01,530.5022786048823
2009-04-02,555.7389531653989
2009-04-03,557.2426050398534
2009-04-06,563.2667607022868
2009-04-07,565.0271553827268
2009-04-08,552.1256728820335
2009-04-09,562.8528989912579
2009-04-10,562.8528989912579
2009-04-13,566.0197847709453
2009-04-14,579.1451924112458
2009-04-15,576.3014577080132
2009-04-16,576.6902797244983
2009-04-17,585.2927128504376
2009-04-20,579.5679267637042
2009-04-21,566.3867978636094
2009-04-22,562.3990468569673
2009-04-23,575.1970585021149
2009-04-24,571.964738795311
2009-04-27,573.5787327032832
2009-04-28,561.3165057632394
2009-04-29,560.9630849989954
2009-04-30,578.7597068608294
2009-05-01,570.64485466329
2009-05-04,591.5224362248124
2009-05-05,593.3469644574627
2009-05-06,597.4714501732316
2009-05-07,608.6337667703482
2009-05-08,611.1073107133176
2009-05-11,605.103771058452
2009-05-12,597.5640376700281
2009-05-13,594.1592438747955
2009-05-14,579.5440522133841
2009-05-15,585.3789940271236
2009-05-18,589.7308201315564
2009-05-19,608.0572109083605
2009-05-20,602.3833032156676
2009-05-21,592.5331749611103
2009-05-22,590.1222591442499
2009-05-25,579.0885677728467
2009-05-26,587.9078342236959
2009-05-27,594.8514849308526
2009-05-28,584.3318904068398
2009-05-29,596.2179864360398
2009-06-01,607.8871610020783
2009-06-02,617.9233268021696
2009-06-03,625.7102971148676
2009-06-04,611.0425847778811
2009-06-05,614.703998681213
2009-06-08,609.3446387645206
2009-06-09,610.6032328156859
2009-06-10,628.1050673854852
2009-06-11,635.5596047015172
2009-06-12,637.7688573400719
2009-06-15,628.832413411512
2009-06-16,622.8139087967581
2009-06-17,606.4397268982763
2009-06-18,616.9675697856292
2009-06-19,625.4113710238485
2009-06-22,619.2453291133077
2009-06-23,591.9311391854412
2009-06-24,605.4134073160246
2009-06-25,611.9300838705484
2009-06-26,624.1988235352225
2009-06-29,619.1861336054722
2009-06-30,634.6504131932074
2009-07-01,615.6213872990727
2009-07-02,612.1773306663092
2009-07-03,610.9692161793309
2009-07-06,602.9308696166185
2009-07-07,603.0263267802367
2009-07-08,598.4678688751094
2009-07-09,592.4839748975443
2009-07-10,593.9674655705048
2009-07-13,585.378959858594
2009-07-14,612.3385195355576
2009-07-15,625.8656738600853
2009-07-16,636.6200418392474
2009-07-17,634.5031230304226
2009-07-20,643.1317730818445
2009-07-21,642.9385904708563
2009-07-22,641.0831651110865
2009-07-23,634.1993603438273
2009-07-24,634.3349331644504
2009-07-27,643.001962258343
2009-07-28,661.0804052870965
2009-07-29,656.2567604218295
2009-07-30,673.8231564083624
2009-07-31,677.7971765843145
2009-08-03,680.561207619181
2009-08-04,686.2097111990316
2009-08-05,679.1794128492999
2009-08-06,694.9145868503441
2009-08-07,697.3151824003027
2009-08-10,700.1851349230866
2009-08-11,703.5195231129343
2009-08-12,701.968063080013
2009-08-13,727.9395472728534
2009-08-14,731.9679973611568
2009-08-17,717.5023198137402
2009-08-18,715.8785490060268
2009-08-19,708.3487414441066
2009-08-20,708.3894232710664
2009-08-21,693.2158280274102
2009-08-24,721.072712569324
2009-08-25,715.8617099894832
2009-08-26,722.2778310412152
2009-08-27,728.5800862048216
2009-08-28,739.7650021868724
2009-08-31,740.4850371736114
2009-09-01,746.6588539476802
2009-09-02,732.8203732207961
2009-09-03,734.8634408797316
2009-09-04,745.2426771182451
2009-09-07,752.5070351260971
2009-09-08,761.2714199690596
2009-09-09,759.2578511244714
2009-09-10,759.0981218289342
2009-09-11,766.6213619494998
2009-09-14,749.0789260915426
2009-09-15,749.1112623223676
2009-09-16,773.1860190341331
2009-09-17,785.4913476753683
2009-09-18,779.6111380761105
2009-09-21,774.4442503852458
2009-09-22,776.1381366488159
2009-09-23,789.0037644581109
2009-09-24,787.6885849160282
2009-09-25,791.5891292873347
2009-09-28,792.5865974441831
2009-09-29,811.6965369835817
2009-09-30,816.1465997753644
2009-10-01,808.1084722176614
2009-10-02,778.3520096019347
2009-10-05,777.896213495406
2009-10-06,789.7129231363538
2009-10-07,807.6204329255959
2009-10-08,833.1963040425715
2009-10-09,829.1546562680169
2009-10-12,825.6252245895223
2009-10-13,832.3473871897587
2009-10-14,844.2118681652504
2009-10-15,851.162816981951
2009-10-16,846.4683525561288
2009-10-19,843.6955688280482
2009-10-20,851.1284206812394
2009-10-21,846.3505366009774
2009-10-22,837.6861197719919
2009-10-23,845.6932497105312
2009-10-26,841.8732455834344
2009-10-27,832.9524470643438
2009-10-28,810.0835867141578
2009-10-29,801.2728892806792
2009-10-30,807.009353439537
2009-11-02,788.4915156663114
2009-11-03,789.3051489675059
2009-11-04,788.1204841752601
2009-11-05,782.2621444968056
2009-11-06,802.8702235519131
2009-11-09,822.257500050997
2009-11-10,832.4967773412102
2009-11-11,834.8396189903058
2009-11-12,835.7885722924916
2009-11-13,830.2943893640601
2009-11-16,831.4857013241559
2009-11-17,821.4898707789731
2009-11-18,819.1323305814323
2009-11-19,813.7197851517451
2009-11-20,801.8052282036504
2009-11-23,807.5883356257722
2009-11-24,796.1633039326647
2009-11-25,803.580698535741
2009-11-26,790.0722705303057
2009-11-27,764.4392582619139
2009-11-30,792.4866139881938
2009-12-01,796.1441344245022
2009-12-02,807.7038269904951
2009-12-03,806.2591463601691
2009-12-04,793.8267468705181
2009-12-07,789.5051934187467
2009-12-08,787.1062481557472
2009-12-09,781.6276880738449
2009-12-10,790.5639544805847
2009-12-11,793.4166176485095
2009-12-14,795.0045725417152
2009-12-15,799.597350999503
2009-12-16,786.263210479726
2009-12-17,780.370947319482
2009-12-18,779.1413569716434
2009-12-21,773.3967435915565
2009-12-22,786.1717275783635
2009-12-23,791.6903044001186
2009-12-24,801.9923571114037
2009-12-25,801.9923571114037
2009-12-28,804.705038349934
2009-12-29,818.8254212135483
2009-12-30,819.0023236145435
2009-12-31,828.3179407848787
2010-01-01,828.3179407848787
2010-01-04,837.8805206725388
2010-01-05,849.5455653484403
2010-01-06,846.5940513940699
2010-01-07,851.8557028331841
2010-01-08,852.8231793807918
2010-01-11,855.8127412667059
2010-01-12,844.7630216262398
2010-01-13,837.64411319609
2010-01-14,850.0758388350937
2010-01-15,850.4830474346375
2010-01-18,856.9465556746468
2010-01-19,851.9277745019025
2010-01-20,847.8333495720765
2010-01-21,843.8641181464653
2010-01-22,829.7817285777741
2010-01-25,819.7495278756242
2010-01-26,821.1081261080112
2010-01-27,807.7065230976649
2010-01-28,815.6163636895614
2010-01-29,797.7825036402736
2010-02-01,785.824160167591
2010-02-02,788.9583034727116
2010-02-03,794.4904406109791
2010-02-04,788.6032534081942
2010-02-05,775.4988338014776
2010-02-08,782.9461535038897
2010-02-09,777.2028148701773
2010-02-10,779.6623054017748
2010-02-11,799.5199403225348
2010-02-12,798.8850748002556
2010-02-15,805.6481354318413
2010-02-16,824.7370854488444
2010-02-17,850.4777192999002
2010-02-18,851.4404204214753
2010-02-19,843.7026511630272
2010-02-22,859.6528276475243
2010-02-23,860.5912212363976
2010-02-24,841.7937272110026
2010-02-25,828.6546957391793
2010-02-26,847.9049137545516
2010-03-01,874.8662836136689
2010-03-02,877.0246584160852
2010-03-03,879.0775950739596
2010-03-04,883.0854687241625
2010-03-05,892.8983183297335
2010-03-08,894.2281624124141
2010-03-09,907.316030516265
2010-03-10,908.1955198871528
2010-03-11,900.5498177753318
2010-03-12,897.3236035326895
2010-03-15,892.7142546420605
2010-03-16,891.2866109069971
2010-03-17,910.8569948425444
2010-03-18,916.7365815075634
2010-03-19,920.6195724055558
2010-03-22,915.3110484342071
2010-03-23,926.3707550533837
2010-03-24,933.0791889494255
2010-03-25,934.9204786961005
2010-03-26,929.3819717310404
2010-03-29,935.1894903890832
2010-03-30,942.9794872301655
2010-03-31,927.884668643309
2010-04-01,935.8588265667889
2010-04-02,935.8588265667889
2010-04-05,937.446554198046
2010-04-06,959.9437286945046
2010-04-07,965.2897546016092
2010-04-08,959.3333603521454
2010-04-09,956.523793039743
2010-04-12,946.0644221216806
2010-04-13,937.3345824520205
2010-04-14,953.6532140964684
2010-04-15,959.7509607106472
2010-04-16,955.2076995793565
2010-04-19,939.4159545537705
2010-04-20,955.2988573811338
2010-04-21,963.624339880733
2010-04-22,956.908932537513
2010-04-23,939.6560383582104
2010-04-26,947.75012998314
2010-04-27,944.2032789397406
2010-04-28,945.2101808777169
2010-04-29,942.0633002161414
2010-04-30,944.2146759730861
2010-05-03,947.4496812281005
2010-05-04,937.3205505173515
2010-05-05,927.2014274850367
2010-05-06,911.6106841114755
2010-05-07,876.4652393279381
2010-05-10,899.7199543734381
2010-05-11,898.975699439035
2010-05-12,905.0283059911775
2010-05-13,932.9274535944098
2010-05-14,923.3103297415979
2010-05-17,895.7588414699687
2010-05-18,888.2630051885008
2010-05-19,838.0968566698065
2010-05-20,799.6815059094038
2010-05-21,793.2385480473997
2010-05-24,827.331793754313
2010-05-25,796.7614575226537
2010-05-26,815.7367793097314
2010-05-27,837.6004421132548
2010-05-28,853.9998141543979
2010-05-31,846.1805614081212
2010-06-01,842.3338501163682
2010-06-02,833.2191188253303
2010-06-03,863.1358160283872
2010-06-04,857.3626308261724
2010-06-07,829.8927174052827
2010-06-08,843.7629055729467
2010-06-09,853.6653852033785
2010-06-10,871.9499854520885
2010-06-11,888.611318216095
2010-06-14,891.5135933144152
2010-06-15,885.5352192534622
2010-06-16,896.5694777204537
2010-06-17,885.7435280121892
2010-06-18,897.0636708858499
2010-06-21,917.9621070161621
2010-06-22,911.7011971457192
2010-06-23,888.5283937880463
2010-06-24,872.0453381369572
2010-06-25,860.7422671215534
2010-06-28,861.1019587239088
2010-06-29,845.3202656391278
2010-06-30,828.3847706624765
2010-07-01,797.7233525959291
2010-07-02,798.5480669972555
2010-07-05,788.5388480799011
2010-07-06,810.3482377082345
2010-07-07,809.238174824238
2010-07-08,839.8195176983652
2010-07-09,851.2856724528323
2010-07-12,858.1139181502506
2010-07-13,854.6617076227772
2010-07-14,869.7568553542687
2010-07-15,847.3761805124925
2010-07-16,834.6631320125475
2010-07-19,816.538788594795
2010-07-20,838.6422921322803
2010-07-21,846.9962622135372
2010-07-22,839.4277303724978
2010-07-23,863.2657471035274
2010-07-26,868.0069219891659
2010-07-27,872.1104001816751
2010-07-28,868.3929724648443
2010-07-29,870.6214904779989
2010-07-30,872.987610848817
2010-08-02,878.9417296352627
2010-08-03,877.8156029418316
2010-08-04,877.2373595306223
2010-08-05,879.2157611948467
2010-08-06,872.0607124686501
2010-08-09,880.4725167060049
2010-08-10,875.4321887740994
2010-08-11,861.4865954896458
2010-08-12,853.9735268040107
2010-08-13,868.9309015241417
2010-08-16,859.421081880848
2010-08-17,872.7947593759952
2010-08-18,875.0702461202152
2010-08-19,873.4197523039591
2010-08-20,868.5982502678355
2010-08-23,869.5197209345085
2010-08-24,848.751172350924
2010-08-25,833.9445576117291
2010-08-26,848.8704090523423
2010-08-27,861.7845589245403
2010-08-30,881.8590203114413
2010-08-31,865.110517687617
2010-09-01,894.8914588402776
2010-09-02,905.0416024670915
2010-09-03,906.261102899857
2010-09-06,914.3396644951962
2010-09-07,924.8685706227191
2010-09-08,922.3584596329936
2010-09-09,944.5547595370522
2010-09-10,940.8761855629763
2010-09-13,950.7053365032772
2010-09-14,948.9664360855573
2010-09-15,957.7622166657011
2010-09-16,942.6424722361093
2010-09-17,955.4075843952512
2010-09-20,962.7886346809415
2010-09-21,953.3203776341254
2010-09-22,947.4858179475684
2010-09-23,951.5302607378859
2010-09-24,939.7582266332665
2010-09-27,955.7394158406215
2010-09-28,954.1542543154152
2010-09-29,949.5598830930041
2010-09-30,931.4241882687652
2010-10-01,921.3927842401081
2010-10-04,935.9611108315936
2010-10-05,924.2993760738922
2010-10-06,942.5943081652297
2010-10-07,946.6368854096701
2010-10-08,944.0851111687749
2010-10-11,947.3321397239811
2010-10-12,931.3820678195195
2010-10-13,929.4380774617085
2010-10-14,941.4185366027176
2010-10-15,935.0491270577436
2010-10-18,930.1406552743392
2010-10-19,926.1445710632686
2010-10-20,920.1503059263518
2010-10-21,910.7552065903998
2010-10-22,914.2769019800857
2010-10-25,937.6827928706556
2010-10-26,932.1201359198623
2010-10-27,917.9188386116042
2010-10-28,923.1488215249273
2010-10-29,922.0417485240096
2010-11-01,937.1018518261791
2010-11-02,938.1190217527272
2010-11-03,942.5426783932057
2010-11-04,952.488542103987
2010-11-05,975.4861397678704
2010-11-08,978.1622828684643
2010-11-09,979.5695455986285
2010-11-10,968.4327739478049
2010-11-11,972.2793188035496
2010-11-12,954.1429731379051
2010-11-15,961.2862734251227
2010-11-16,954.8940212169018
2010-11-17,947.2217868763724
2010-11-18,951.4967856280233
2010-11-19,939.9786329607407
2010-11-22,946.6711354359481
2010-11-23,935.4262092961542
2010-11-24,946.3444548853814
2010-11-25,944.1659789813814
2010-11-26,937.9514989998908
2010-11-29,947.2503697040383
2010-11-30,946.3482507168601
2010-12-01,945.5395420490312
2010-12-02,967.1785236020477
2010-12-03,967.9311921518986
2010-12-06,974.2126283147279
2010-12-07,979.920306788819
2010-12-08,966.5147740018547
2010-12-09,985.2938610399224
2010-12-10,988.5171312473664
2010-12-13,990.5312662008098
2010-12-14,999.2743171123614
2010-12-15,1000.1204429066084
2010-12-16,1007.6755391844339
2010-12-17,1007.8680792751901
2010-12-20,1007.4221234268938
2010-12-21,1015.2995089294504
2010-12-22,1021.0727497963063
2010-12-23,1030.7743868577822
2010-12-24,1021.475765963772
2010-12-27,1018.4586594380138
2010-12-28,1028.2811355462636
2010-12-29,1033.0353847763981
2010-12-30,1022.8225535257271
2010-12-31,1012.4684761846052
2011-01-03,1010.1755338355556
2011-01-04,999.2579944980988
2011-01-05,1000.5612926719195
2011-01-06,1007.4282919220293
2011-01-07,1011.7891267457873
2011-01-10,1008.4375076061514
2011-01-11,1001.8580824336509
2011-01-12,998.6599548839278
2011-01-13,996.6304430578538
2011-01-14,987.9086297392206
2011-01-17,991.4129534831495
2011-01-18,995.1106859001188
2011-01-19,998.7762810999382
2011-01-20,976.9943892109043
2011-01-21,966.5991576356678
2011-01-24,972.2918315018665
2011-01-25,973.688429643403
2011-01-26,973.8040631169537
2011-01-27,971.1601525893717
2011-01-28,970.1972446446277
2011-01-31,967.4211364818538
2011-02-01,973.0690704757964
2011-02-02,972.1324689597125
2011-02-03,991.5375715362052
2011-02-04,1007.2214774990118
2011-02-07,1010.8498698125519
2011-02-08,1010.5192353806061
2011-02-09,1009.4178453995255
2011-02-10,1010.2966549803303
2011-02-11,1004.7975168123556
2011-02-14,1023.897742379432
2011-02-15,1017.9366641259555
2011-02-16,1020.3262904697763
2011-02-17,1025.8419625525935
2011-02-18,1027.6199236746768
2011-02-21,1018.7578150034188
2011-02-22,998.395538024172
2011-02-23,989.2275901763428
2011-02-24,989.1337830093651
2011-02-25,1007.2361039009472
2011-02-28,998.8920424999118
2011-03-01,990.5913620815927
2011-03-02,986.6094095464196
2011-03-03,977.4851710255086
2011-03-04,987.3697440205032
2011-03-07,977.4955000013578
2011-03-08,980.7561710211431
2011-03-09,972.6217832623934
2011-03-10,961.3256750059803
2011-03-11,954.3740532912358
2011-03-14,944.7853572443589
2011-03-15,913.0551242993072
2011-03-16,910.1022910987881
2011-03-17,898.3663983853936
2011-03-18,914.7832328287345
2011-03-21,926.5971784883391
2011-03-22,932.9610593816146
2011-03-23,940.3450382231642
2011-03-24,954.9322653593871
2011-03-25,976.7689194795678
2011-03-28,978.4647373928871
2011-03-29,984.1241281392729
2011-03-30,1002.6683402957391
2011-03-31,1002.5888790605813
2011-04-01,1014.4309415706482
2011-04-04,1006.8281760259614
2011-04-05,1007.9261835136131
2011-04-06,1014.8119065699339
2011-04-07,1021.2553728168045
2011-04-08,1026.9450842420094
2011-04-11,1028.2376751043512
2011-04-12,1004.1779516957564
2011-04-13,1014.5980657440575
2011-04-14,1014.1819068978631
2011-04-15,1013.0762006687886
2011-04-18,1021.6856865809608
2011-04-19,1004.6174545002996
2011-04-20,1022.2386210005048
2011-04-21,1038.9101275697185
2011-04-22,1038.9101275697185
2011-04-25,1035.8368867249471
