Date,JAPAN SRI
2007-09-28,1000.0
2007-10-01,999.2768341021604
2007-10-02,1022.9043281588368
2007-10-03,1024.5692532720157
2007-10-04,1022.1859805032016
2007-10-05,1015.5902221818827
2007-10-08,1013.5791352112354
2007-10-09,1019.8844854306071
2007-10-10,1013.3287562912287
2007-10-11,1013.5775234841745
2007-10-12,1009.0249226470992
2007-10-15,999.4772148182054
2007-10-16,990.2480762423444
2007-10-17,974.5226598548652
2007-10-18,987.1278022196154
2007-10-19,979.6050832053368
2007-10-22,976.2362383956216
2007-10-23,969.9948053384252
2007-10-24,969.481433742882
2007-10-25,954.0783354799748
2007-10-26,967.9181278577472
2007-10-29,982.7210121738049
2007-10-30,982.0169962899562
2007-10-31,981.3658709944389
2007-11-01,1002.4087443667321
2007-11-02,979.6618124831647
2007-11-05,971.6562109459487
2007-11-06,967.05319160063
2007-11-07,958.4401868379133
2007-11-08,941.4297612908862
2007-11-09,944.9565679370999
2007-11-12,941.9824580379538
2007-11-13,930.4500923112373
2007-11-14,940.5313318495083
2007-11-15,948.4289126700894
2007-11-16,934.1291246223273
2007-11-19,932.8692495297025
2007-11-20,932.7155467783117
2007-11-21,925.4898299741867
2007-11-22,920.7787409210362
2007-11-23,927.8107138339866
2007-11-26,944.7919006694822
2007-11-27,952.5212346690224
2007-11-28,945.6415519906705
2007-11-29,974.0816954039542
2007-11-30,976.0524820717711
2007-12-03,985.2663720316986
2007-12-04,976.7289384955096
2007-12-05,986.6437710689407
2007-12-06,1006.9586710420683
2007-12-07,1004.0808880968516
2007-12-10,999.1477157298259
2007-12-11,1008.114616146288
2007-12-12,998.0760260127573
2007-12-13,980.8500258540369
2007-12-14,974.3929405893597
2007-12-17,960.3297000717898
2007-12-18,955.0262816477369
2007-12-19,945.9961788543479
2007-12-20,955.1899354103645
2007-12-21,952.1561022418352
2007-12-24,946.1367215072643
2007-12-25,964.9718536884972
2007-12-26,970.1876339580637
2007-12-27,961.7377147058057
2007-12-28,944.1928488831778
2007-12-31,961.5180766001478
2008-01-01,961.5180766001478
2008-01-02,971.7102955997879
2008-01-03,974.0382189589044
2008-01-04,937.4253621893182
2008-01-07,927.5529632420594
2008-01-08,926.9682246794662
2008-01-09,945.6761528547005
2008-01-10,926.5757395082027
2008-01-11,911.415528602438
2008-01-14,914.4364212300231
2008-01-15,911.053600650621
2008-01-16,887.8577732120652
2008-01-17,900.8290171349844
2008-01-18,905.866968534817
2008-01-21,888.9576417009457
2008-01-22,821.8456337577983
2008-01-23,849.0494877457469
2008-01-24,854.9303143820144
2008-01-25,892.3945374771854
2008-01-28,852.6226195075049
2008-01-29,880.9058924785907
2008-01-30,867.2768458276296
2008-01-31,888.354138420325
2008-02-01,880.2462179391109
2008-02-04,893.4734423744198
2008-02-05,898.7057422695776
2008-02-06,858.624598145366
2008-02-07,871.7115528091142
2008-02-08,848.1752924210513
2008-02-11,853.6971118040557
2008-02-12,847.406195085416
2008-02-13,849.1498176855908
2008-02-14,880.2565436387733
2008-02-15,877.0334542461372
2008-02-18,875.2774218134612
2008-02-19,885.8997146713299
2008-02-20,858.6746173725413
2008-02-21,879.3743992813875
2008-02-22,870.4800308508318
2008-02-25,882.5485057895045
2008-02-26,881.8577106212365
2008-02-27,890.6688209842093
2008-02-28,883.0849071616079
2008-02-29,876.1047597841406
2008-03-03,841.5355442849736
2008-03-04,843.8050235270308
2008-03-05,828.4011825702877
2008-03-06,842.1968273466978
2008-03-07,817.4731800312697
2008-03-10,811.3770863430495
2008-03-11,808.8649921963765
2008-03-12,817.3849417527346
2008-03-13,797.1868282738329
2008-03-14,786.6916191202436
2008-03-17,772.0010960222392
2008-03-18,770.0825223971456
2008-03-19,795.8813120507242
2008-03-20,812.1676295798109
2008-03-21,828.5270654029894
2008-03-24,814.687782873212
2008-03-25,828.1021970416065
2008-03-26,828.7454195897934
2008-03-27,814.5280023054513
2008-03-28,830.334605488424
2008-03-31,806.0313919776632
2008-04-01,812.5080826584261
2008-04-02,843.0617223239276
2008-04-03,856.7776432586002
2008-04-04,846.2347617658514
2008-04-07,850.2641522952365
2008-04-08,833.0029504990633
2008-04-09,817.0398892153811
2008-04-10,816.7294735554235
2008-04-11,838.7456805425342
2008-04-14,813.1499047584945
2008-04-15,812.1700119951224
2008-04-16,817.7817866515753
2008-04-17,830.1628265770897
2008-04-18,830.3905240428404
2008-04-21,854.5933035875929
2008-04-22,833.7373910307759
2008-04-23,832.3347566130584
2008-04-24,834.9962254514139
2008-04-25,863.6754608984116
2008-04-28,877.4092790662766
2008-04-29,888.8767943173887
2008-04-30,886.4069623981925
2008-05-01,892.377341871484
2008-05-02,902.8895655748615
2008-05-05,899.5947554280731
2008-05-06,901.7171844941267
2008-05-07,909.7783462082031
2008-05-08,907.7227873631209
2008-05-09,887.4107498528907
2008-05-12,881.9469764726266
2008-05-13,892.7386715932188
2008-05-14,891.0141610211515
2008-05-15,911.5803375171089
2008-05-16,913.6576472384883
2008-05-19,914.6902354279646
2008-05-20,907.3215499489639
2008-05-21,883.6441026578041
2008-05-22,886.6598227716175
2008-05-23,888.1135727879501
2008-05-26,865.1435422088397
2008-05-27,879.7684948855554
2008-05-28,866.493386058483
2008-05-29,891.6595132559246
2008-05-30,912.3525133153746
2008-06-02,933.9031431679473
2008-06-03,919.720397550432
2008-06-04,939.3676565332847
