Date,JAPAN COUNTRY SRI
2012-05-31,1000.0
2012-06-01,986.6866591459213
2012-06-04,954.4770250958903
2012-06-05,970.7559935038347
2012-06-06,979.9810971560655
2012-06-07,987.8334354583146
2012-06-08,975.2458689076983
2012-06-11,994.7856067391116
2012-06-12,990.6904832555334
2012-06-13,984.0252987815928
2012-06-14,986.3640260744344
2012-06-15,991.4175906307559
2012-06-18,1009.5525222933629
2012-06-19,994.732307243986
2012-06-20,1004.8392391769971
2012-06-21,1010.383772845539
2012-06-22,1005.8582340653859
2012-06-25,1013.1579841117373
2012-06-26,1005.8236562697166
2012-06-27,1011.4070616202654
2012-06-28,1037.6478538977901
2012-06-29,1023.2274143726451
2012-07-02,1037.9199338874912
2012-07-03,1040.661889530755
2012-07-04,1052.388882632944
2012-07-05,1058.4240466610495
2012-07-06,1062.0059829224451
2012-07-09,1050.195608517668
2012-07-10,1046.7637814409807
2012-07-11,1043.5759824294034
2012-07-12,1038.97522227513
2012-07-13,1031.598092901792
2012-07-16,1038.0948500878903
2012-07-17,1031.1453216054067
2012-07-18,1028.8485255370254
2012-07-19,1041.4529764220517
2012-07-20,1031.1597908461358
2012-07-23,1017.540275038802
2012-07-24,1020.2645433935196
2012-07-25,1000.4174105403076
2012-07-26,988.2495032519741
2012-07-27,996.0911263785546
2012-07-30,1021.6315300555526
2012-07-31,1026.572983004389
2012-08-01,1016.1169790427808
2012-08-02,1034.4456077701657
2012-08-03,1000.5541645379269
2012-08-06,1016.2418396545493
2012-08-07,1022.4226487407691
2012-08-08,1030.5413564496534
2012-08-09,1036.0051851205512
2012-08-10,1034.8822551394903
2012-08-13,1028.3982239097957
2012-08-14,1023.7198380284037
2012-08-15,1024.4591127638532
2012-08-16,1028.9769367411377
2012-08-17,1042.3383333760376
2012-08-20,1039.6490204919517
2012-08-21,1025.8006916093452
2012-08-22,1025.345476611795
2012-08-23,1032.1062499335294
2012-08-24,1024.9610957155294
2012-08-27,1023.3272485817569
2012-08-28,1011.8525681471808
2012-08-29,1019.664657992818
2012-08-30,1013.9371385821211
2012-08-31,988.3361442330771
2012-09-03,986.1985732241337
2012-09-04,985.2301082866511
2012-09-05,969.8374420953022
2012-09-06,960.3073394219161
2012-09-07,984.8868411353399
2012-09-10,983.4815969089422
2012-09-11,976.6238119151952
2012-09-12,985.0562404470516
2012-09-13,992.1520448707823
2012-09-14,980.1812536759356
2012-09-17,974.8659360410177
2012-09-18,981.2506053476703
2012-09-19,995.414218693406
2012-09-20,987.1995596576276
2012-09-21,988.4592737824775
2012-09-24,991.1005701138307
2012-09-25,993.2352793188344
2012-09-26,991.6334439319965
2012-09-27,994.1503836169204
2012-09-28,979.5736849328433
2012-10-01,966.35687798917
2012-10-02,965.6406674873697
2012-10-03,955.8324869959439
2012-10-04,959.8632484314472
2012-10-05,952.988948414067
2012-10-08,966.2447337794955
2012-10-09,958.3141858966228
2012-10-10,944.8244041026629
2012-10-11,937.1502752047285
2012-10-12,948.8315993777373
2012-10-15,952.6570910903396
2012-10-16,955.1601326557097
2012-10-17,956.523238191278
2012-10-18,969.3791839939632
2012-10-19,974.8698677905609
2012-10-22,967.3544921461837
2012-10-23,971.8695163844424
2012-10-24,960.7903842414188
2012-10-25,967.7191229281897
2012-10-26,962.8716382371741
2012-10-29,958.6506884996214
2012-10-30,947.4294423029481
2012-10-31,958.5230169333992
2012-11-01,961.9208628760506
2012-11-02,972.6239747162766
2012-11-05,976.6401778017629
2012-11-06,968.0216730977731
2012-11-07,978.063180798874
2012-11-08,967.2359405106299
2012-11-09,965.5772650936827
2012-11-12,955.2032899900925
2012-11-13,954.168233287951
2012-11-14,942.741717266309
2012-11-15,949.3528721978794
2012-11-16,973.4494234568057
2012-11-19,982.2522194647016
2012-11-20,974.7529322308857
2012-11-21,974.5062279740758
2012-11-22,981.1064097199722
2012-11-23,977.6142171194036
2012-11-26,983.3523800708275
2012-11-27,986.7682438809389
2012-11-28,979.9144235984738
2012-11-29,980.6648255270973
2012-11-30,982.0202888924714
2012-12-03,982.4383885203192
2012-12-04,984.0733475766223
2012-12-05,978.9735705505411
2012-12-06,993.9168196973368
2012-12-07,1002.5855386879305
2012-12-10,1000.4489549643995
2012-12-11,991.2975320459676
2012-12-12,989.2287727049735
2012-12-13,990.0336068945063
2012-12-14,993.6606107354245
2012-12-17,991.187171527821
2012-12-18,996.4234997785344
2012-12-19,1019.3672497509901
2012-12-20,1012.0262884216864
2012-12-21,1010.5689821480885
2012-12-24,1000.9669331991231
2012-12-25,1006.8111657253833
2012-12-26,1008.117069277185
2012-12-27,1011.21490408952
2012-12-28,1017.0426317088643
2012-12-31,1015.5325620777215
2013-01-01,1015.5325620777213
2013-01-02,1003.0966116967007
2013-01-03,1017.9805814858374
2013-01-04,1040.5775838645857
2013-01-07,1031.8986511395751
2013-01-08,1030.7259987214202
2013-01-09,1029.438141720682
2013-01-10,1026.9432009509771
2013-01-11,1023.906951708801
2013-01-14,1020.3892345740956
2013-01-15,1039.1199987074606
2013-01-16,1019.6368486909925
2013-01-17,1007.0423380750922
2013-01-18,1031.2192553383616
2013-01-21,1023.7996553902043
2013-01-22,1035.7451848206051
2013-01-23,1020.1598435081481
2013-01-24,1009.6529235693445
2013-01-25,1010.9034211912598
2013-01-28,1011.6540273337216
2013-01-29,1020.2212848546421
2013-01-30,1025.1573259207755
2013-01-31,1030.6807916729117
2013-02-01,1006.957147484068
2013-02-04,1029.1637438628786
2013-02-05,1006.6470234090602
2013-02-06,1037.6223472858098
2013-02-07,1049.2111990737549
2013-02-08,1042.8755678673017
2013-02-11,1035.233957447138
2013-02-12,1045.3719225809537
2013-02-13,1031.6736543214197
2013-02-14,1042.1446481469359
2013-02-15,1021.1461863018204
2013-02-18,1041.4463491714903
2013-02-19,1046.4941526375744
2013-02-20,1055.6957159046874
2013-02-21,1063.1159363865581
2013-02-22,1066.3250484294638
2013-02-25,1073.2963047652831
2013-02-26,1093.9376206160825
2013-02-27,1077.13200026663
2013-02-28,1102.8241163486286
2013-03-01,1104.8981463819498
2013-03-04,1113.0124471015029
2013-03-05,1104.2585572509622
2013-03-06,1121.1386517885717
2013-03-07,1100.6003804000175
2013-03-08,1110.853559258539
2013-03-11,1133.8933042780027
2013-03-12,1131.42481390212
2013-03-13,1131.7487930138734
2013-03-14,1135.9788479272186
2013-03-15,1149.9560869207105
2013-03-18,1134.1512242457698
2013-03-19,1163.193866697767
2013-03-20,1149.5517834293114
2013-03-21,1165.634766850512
2013-03-22,1147.0995618736397
2013-03-25,1164.5466880442145
2013-03-26,1164.4590210846895
2013-03-27,1178.945506036315
2013-03-28,1163.1735831921155
2013-03-29,1163.9177187882601
2013-04-01,1136.3347993382065
2013-04-02,1120.2513524391686
2013-04-03,1146.8961148202775
2013-04-04,1138.3279939219929
2013-04-05,1151.002535172701
2013-04-08,1169.1604494931692
2013-04-09,1164.5310992175887
2013-04-10,1177.487413971892
2013-04-11,1202.0608830515123
2013-04-12,1214.4317256823545
2013-04-15,1204.9762357137724
2013-04-16,1189.347436209445
2013-04-17,1222.475446663216
2013-04-18,1195.3966641114
2013-04-19,1185.2011512680976
2013-04-22,1206.8098963638392
2013-04-23,1205.355728483256
2013-04-24,1227.2467446405517
2013-04-25,1226.9389144032875
2013-04-26,1235.489747637794
2013-04-29,1222.7216733860437
2013-04-30,1227.1304821805033
2013-05-01,1221.2484399015286
2013-05-02,1218.4716048249668
2013-05-03,1203.1381629327004
2013-05-06,1204.1639389247025
2013-05-07,1235.1002774356023
2013-05-08,1236.2223485142301
2013-05-09,1223.3257603687814
2013-05-10,1238.7518125834436
2013-05-13,1257.8604877762198
2013-05-14,1250.3579260435902
2013-05-15,1282.2491556319337
2013-05-16,1278.7347564921185
2013-05-17,1280.1064368810596
2013-05-20,1298.55674078345
2013-05-21,1295.155493258042
2013-05-22,1291.2762497527597
2013-05-23,1229.4501995609112
2013-05-24,1229.515994112616
2013-05-27,1189.9841810131418
2013-05-28,1197.383159210178
2013-05-29,1212.2152200055864
2013-05-30,1162.4085176093442
2013-05-31,1168.572019023763
2013-06-03,1141.137141755243
2013-06-04,1158.8508220746132
2013-06-05,1129.4476441507006
2013-06-06,1113.5958959849847
2013-06-07,1111.583849904893
2013-06-10,1149.4985302165217
2013-06-11,1153.9736053006473
2013-06-12,1155.8588862831803
2013-06-13,1116.9859096829964
2013-06-14,1127.8576495720338
2013-06-17,1148.9246763628144
2013-06-18,1134.2518180980494
2013-06-19,1167.5686430759379
2013-06-20,1137.1928476518392
2013-06-21,1157.355397386484
2013-06-24,1148.4666017284658
2013-06-25,1136.8490198967465
2013-06-26,1140.2881239996063
2013-06-27,1162.9012664889788
2013-06-28,1195.1548036614154
2013-07-01,1201.5664117261408
2013-07-02,1213.043415874801
2013-07-03,1230.0562511381502
2013-07-04,1227.001709395837
2013-07-05,1239.487099154901
2013-07-08,1213.8166183177864
2013-07-09,1248.5383468797615
2013-07-10,1251.541719087767
2013-07-11,1249.2407925293357
2013-07-12,1247.8493908368587
2013-07-15,1242.7982889441485
2013-07-16,1249.8267835775403
2013-07-17,1247.6513958065207
2013-07-18,1249.368504358323
2013-07-19,1235.327427286943
2013-07-22,1244.2754226619445
2013-07-23,1243.0133079501734
2013-07-24,1232.402787141177
2013-07-25,1222.9934272249743
2013-07-26,1200.742268448364
2013-07-29,1166.046863474629
2013-07-30,1182.6751817438474
2013-07-31,1165.8839362719757
2013-08-01,1190.5356016217331
2013-08-02,1224.106228774096
2013-08-05,1216.4646609664655
2013-08-06,1233.0680193361532
2013-08-07,1204.5639030273007
2013-08-08,1192.815084139618
2013-08-09,1191.4729341424297
2013-08-12,1185.3055422836644
2013-08-13,1195.627380232791
2013-08-14,1206.638612391385
2013-08-15,1190.430016166158
2013-08-16,1175.8630336610788
2013-08-19,1176.6084405796344
2013-08-20,1153.7768191798616
2013-08-21,1151.8478896172476
2013-08-22,1140.3681610023095
2013-08-23,1162.5407842247278
2013-08-26,1162.8248967118927
2013-08-27,1170.4858242022851
2013-08-28,1151.1050013944744
2013-08-29,1156.8308585087736
2013-08-30,1153.2541437798986
2013-09-02,1149.05017988454
2013-09-03,1176.9818426659708
2013-09-04,1184.9457929555733
2013-09-05,1187.9055490340381
2013-09-06,1186.8462495152955
2013-09-09,1198.3501559226363
2013-09-10,1204.9872594205356
2013-09-11,1206.5999029212826
2013-09-12,1207.8858521748598
2013-09-13,1210.6798694924955
2013-09-16,1208.8800010806156
2013-09-17,1196.2939835075833
2013-09-18,1211.9530491469866
2013-09-19,1210.8688973024844
2013-09-20,1214.6620299607227
2013-09-23,1227.6525993211071
2013-09-24,1224.3380633082993
2013-09-25,1222.1423742302284
2013-09-26,1235.0910350583358
2013-09-27,1234.2544395182852
2013-09-30,1212.0574152325257
2013-10-01,1211.4493676082604
2013-10-02,1194.6543151342737
2013-10-03,1190.0878273461028
2013-10-04,1187.0408249711422
2013-10-07,1172.605284109309
2013-10-08,1175.7021764498318
2013-10-09,1198.521277752561
2013-10-10,1202.4120112134653
2013-10-11,1214.1886168352476
2013-10-14,1214.4356212886692
2013-10-15,1216.159618332538
2013-10-16,1213.648303714895
2013-10-17,1224.203775120209
2013-10-18,1222.9160814516817
2013-10-21,1225.9747456195273
2013-10-22,1217.3440653531532
2013-10-23,1206.544959905313
2013-10-24,1210.1385556079078
2013-10-25,1184.671521041123
2013-10-28,1201.6328454832708
2013-10-29,1192.9943357423742
2013-10-30,1206.0377946034694
2013-10-31,1210.0984035846736
2013-11-01,1199.7324782030541
2013-11-04,1199.8156879645762
2013-11-05,1199.3150881881536
2013-11-06,1205.4064982061122
2013-11-07,1206.4905037732399
2013-11-08,1202.558826064973
2013-11-11,1210.0199300615586
2013-11-12,1224.8856940550388
2013-11-13,1230.9335241285037
2013-11-14,1235.644704441194
2013-11-15,1250.9333857603654
2013-11-18,1250.9259312422002
2013-11-19,1243.0832046547798
2013-11-20,1247.8494625820204
2013-11-21,1249.2483561112083
2013-11-22,1244.0455853371948
2013-11-25,1249.646239362681
2013-11-26,1241.8146061469647
2013-11-27,1227.663384303146
2013-11-28,1239.9989711662897
2013-11-29,1234.087390609647
2013-12-02,1231.829155317346
2013-12-03,1237.673963126424
2013-12-04,1213.9458224148514
2013-12-05,1197.9565929150403
2013-12-06,1194.4198637724523
2013-12-09,1207.0524194159054
2013-12-10,1208.2764714091795
2013-12-11,1204.939127178339
2013-12-12,1194.3745023909728
2013-12-13,1193.947610313496
2013-12-16,1178.5584082013947
2013-12-17,1191.927701265012
2013-12-18,1204.379824712414
2013-12-19,1218.1664572045713
2013-12-20,1218.026062055569
2013-12-23,1215.9950864436696
2013-12-24,1215.1863786648587
2013-12-25,1216.0447824079408
2013-12-26,1225.4086692755375
2013-12-27,1224.2775493150923
2013-12-30,1231.4003257057145
2013-12-31,1233.7058922592041
2014-01-01,1233.7058922592041
2014-01-02,1245.5833016930285
2014-01-03,1256.2795756228593
2014-01-06,1240.9150631163009
2014-01-07,1236.3842388709459
2014-01-08,1258.4945812905996
2014-01-09,1248.2338351501667
2014-01-10,1249.4368699697613
2014-01-13,1260.5709307418338
2014-01-14,1224.5363772595924
2014-01-15,1251.647433013159
2014-01-16,1254.0828472036835
2014-01-17,1259.2895441256262
2014-01-20,1256.8745429709588
2014-01-21,1258.7919054173808
2014-01-22,1260.2401356632952
2014-01-23,1245.038016307238
2014-01-24,1237.37790382467
2014-01-27,1203.199919868678
2014-01-28,1197.3179653424074
2014-01-29,1237.5182054624227
2014-01-30,1205.4421632249741
2014-01-31,1215.6403387929636
2014-02-03,1197.4263770757955
2014-02-04,1141.5495729516601
2014-02-05,1163.7084518783915
2014-02-06,1148.5501344017594
2014-02-07,1170.1751982780063
2014-02-10,1180.3532403253557
2014-02-11,1173.7662234225525
2014-02-12,1196.4152966245417
2014-02-13,1175.8632500392705
2014-02-14,1164.616475594933
2014-02-17,1169.7676504986207
2014-02-18,1193.5356886368038
2014-02-19,1192.0943859605832
2014-02-20,1172.2433952162983
2014-02-21,1192.4432103497675
2014-02-24,1192.864459743927
2014-02-25,1208.3321512147777
2014-02-26,1204.4586113767061
2014-02-27,1196.952925764927
2014-02-28,1183.2424563092623
2014-03-03,1175.7739428679583
2014-03-04,1176.15701065394
2014-03-05,1185.0625734987425
2014-03-06,1184.7524408502763
2014-03-07,1189.548159460834
2014-03-10,1179.3220821688699
2014-03-11,1185.4796186562933
2014-03-12,1159.7483182057008
2014-03-13,1161.2655408443804
2014-03-14,1129.0420393028626
2014-03-17,1115.6835714095723
2014-03-18,1129.2262278966714
2014-03-19,1127.7882500623352
2014-03-20,1108.6744542540614
2014-03-21,1108.9173419865617
2014-03-24,1121.449669006787
2014-03-25,1123.0982493240685
2014-03-26,1132.2708164477403
2014-03-27,1152.8585807860495
2014-03-28,1152.070072406587
2014-03-31,1169.7914782707974
2014-04-01,1161.6046856830635
2014-04-02,1171.1362715878527
2014-04-03,1179.8904420135736
2014-04-04,1186.6772911283583
2014-04-07,1169.8592477840175
2014-04-08,1157.4339455420807
2014-04-09,1129.665579555669
2014-04-10,1128.5315793790674
2014-04-11,1109.8474385310178
2014-04-14,1112.3349483312252
2014-04-15,1116.119821648347
2014-04-16,1137.7517972397081
2014-04-17,1134.3154949735504
2014-04-18,1141.8287050875574
2014-04-21,1137.8020931491246
2014-04-22,1129.3392312473327
2014-04-23,1139.7866157830554
2014-04-24,1133.704339965226
2014-04-25,1138.7362186856008
2014-04-28,1125.7294220487586
2014-04-29,1128.3690994902709
2014-04-30,1134.328792481568
2014-05-01,1154.7607878721349
2014-05-02,1154.898237428799
2014-05-05,1155.2853377595902
2014-05-06,1157.1119676126245
2014-05-07,1125.3360604243687
2014-05-08,1144.1374969543997
2014-05-09,1157.0332815598629
2014-05-12,1145.2764373550058
2014-05-13,1173.4003339439753
2014-05-14,1182.2617172077623
2014-05-15,1178.5820686394377
2014-05-16,1161.767499552699
2014-05-19,1156.7278595480168
2014-05-20,1162.1066345878844
2014-05-21,1158.4013161842136
2014-05-22,1176.5754191989834
2014-05-23,1192.4302359811643
2014-05-26,1203.7891505116538
2014-05-27,1205.1732206163995
2014-05-28,1211.3508918603075
2014-05-29,1214.9955684118192
2014-05-30,1208.432651659909
2014-06-02,1227.0192853495084
2014-06-03,1228.931998598841
2014-06-04,1230.1344964375053
2014-06-05,1229.9746468092246
2014-06-06,1228.6674414196746
2014-06-09,1233.3101088465874
2014-06-10,1233.8950666481746
2014-06-11,1251.1910819436116
2014-06-12,1246.9919580627932
2014-06-13,1251.3135723442238
2014-06-16,1238.8497685985778
2014-06-17,1242.9015265216567
2014-06-18,1248.3494365437423
2014-06-19,1268.25419654676
2014-06-20,1273.4881479833916
2014-06-23,1272.9435360269113
2014-06-24,1267.13465992423
2014-06-25,1260.4775254507604
2014-06-26,1270.3555770205965
2014-06-27,1255.8807439745312
2014-06-30,1258.3873369126775
2014-07-01,1272.9248460422323
2014-07-02,1276.1213142584313
2014-07-03,1272.5247547735848
2014-07-04,1283.684471498077
2014-07-07,1278.9659575093337
2014-07-08,1278.191652271301
2014-07-09,1270.6792986509531
2014-07-10,1267.966379040557
2014-07-11,1264.0157226851236
2014-07-14,1268.029304509842
2014-07-15,1282.1726743715803
2014-07-16,1286.5062866899473
2014-07-17,1290.469920471078
2014-07-18,1281.7611814330478
2014-07-21,1281.6031464945693
2014-07-22,1292.8566149975504
2014-07-23,1291.132987567382
2014-07-24,1284.0030995498053
2014-07-25,1295.2180605920755
2014-07-28,1301.7378158045171
2014-07-29,1304.5080152305661
2014-07-30,1302.3795327506793
2014-07-31,1298.0932192233142
2014-08-01,1292.0852744388974
2014-08-04,1290.5774987001028
2014-08-05,1276.6144000840675
2014-08-06,1270.7199504806122
2014-08-07,1275.4704204537816
2014-08-08,1241.5241294208683
2014-08-11,1269.5464065407207
2014-08-12,1276.2107784010755
2014-08-13,1275.1658536633815
2014-08-14,1283.017080054446
2014-08-15,1284.159463787477
2014-08-18,1283.560856190132
2014-08-19,1294.030213197102
2014-08-20,1291.5904796505993
2014-08-21,1298.4665148559695
2014-08-22,1294.7934997516818
2014-08-25,1304.38372428209
2014-08-26,1296.7690882024697
2014-08-27,1296.3546744248765
2014-08-28,1295.8191788663783
2014-08-29,1290.5307209217854
2014-09-01,1295.0715848283044
2014-09-02,1301.1820047831911
2014-09-03,1306.3639268442357
2014-09-04,1318.0637215255279
2014-09-05,1317.9612185742913
2014-09-08,1317.542917865896
2014-09-09,1310.3584982606067
2014-09-10,1313.7435219052447
2014-09-11,1314.2658468934142
2014-09-12,1311.6366499177204
2014-09-15,1313.175986111749
2014-09-16,1306.3110949718716
2014-09-17,1295.2536450856066
2014-09-18,1301.7269366541518
2014-09-19,1321.4292026342341
2014-09-22,1324.4835605398766
2014-09-23,1321.8901377300247
2014-09-24,1326.2300494155122
2014-09-25,1354.5593532471794
2014-09-26,1347.4348999119889
2014-09-29,1354.2707432135378
2014-09-30,1347.0904566453066
2014-10-01,1343.3152087538554
2014-10-02,1310.2284425760986
2014-10-03,1308.3370441323498
2014-10-06,1321.8953981480736
2014-10-07,1322.3492446560545
2014-10-08,1300.3959864325086
2014-10-09,1290.3963475195317
2014-10-10,1280.154630278663
2014-10-13,1281.3016245566887
2014-10-14,1254.1852520417053
2014-10-15,1265.7220931988954
2014-10-16,1236.0424146085538
2014-10-17,1211.4618130508004
2014-10-20,1253.6268239614421
2014-10-21,1242.004666484293
2014-10-22,1275.394903237703
