Date,EM FAR EAST MINIMUM VOLATILITY (USD)
2002-03-26,1215.7913986957703
2002-03-27,1228.6340725246785
2002-03-28,1230.5473148910808
2002-03-29,1227.7232903750385
2002-04-01,1208.5658656315538
2002-04-02,1225.8109576198972
2002-04-03,1235.5209306281176
2002-04-04,1233.0022860761155
2002-04-05,1241.287615381426
2002-04-08,1240.4308247911665
2002-04-09,1218.3757493792446
2002-04-10,1194.9500342146416
2002-04-11,1194.4902916035014
2002-04-12,1212.2320018219207
2002-04-15,1226.623176543498
2002-04-16,1231.4941625227532
2002-04-17,1254.8116876661138
2002-04-18,1259.0012848119516
2002-04-19,1264.4287881779794
2002-04-22,1263.5627053740548
2002-04-23,1260.9113752748813
2002-04-24,1251.5954826169798
2002-04-25,1214.611923526953
2002-04-26,1216.006688035193
2002-04-29,1193.3767790583665
2002-04-30,1188.8260736749257
2002-05-01,1182.583544821278
2002-05-02,1191.045897586575
2002-05-03,1185.6694164668443
2002-05-06,1151.1525572450714
2002-05-07,1154.2609646721887
2002-05-08,1169.337255249801
2002-05-09,1170.2891586336127
2002-05-10,1156.5853666235776
2002-05-13,1156.7118214792558
2002-05-14,1177.5145060730001
2002-05-15,1195.3247576273325
2002-05-16,1187.9773162780014
2002-05-17,1189.4240304744826
2002-05-20,1174.7772658846702
2002-05-21,1152.533685883089
2002-05-22,1162.4247822993989
2002-05-23,1160.1791548904619
2002-05-24,1173.8633868574282
2002-05-27,1180.0612952288363
2002-05-28,1166.485095047253
2002-05-29,1158.247893107447
2002-05-30,1149.2814855693741
2002-05-31,1132.0640235072326
2002-06-03,1131.0699890889491
2002-06-04,1124.7320842312415
2002-06-05,1136.0030018894095
2002-06-06,1128.8838184624635
2002-06-07,1112.5044456463088
2002-06-10,1126.5657824045304
2002-06-11,1125.522233325691
2002-06-12,1119.2578427293997
2002-06-13,1130.222990129969
2002-06-14,1120.9912965499586
2002-06-17,1117.2320311201927
2002-06-18,1106.788589527587
2002-06-19,1068.8122517019917
2002-06-20,1067.895777516459
2002-06-21,1066.1818909876517
2002-06-24,1052.3101082807973
2002-06-25,1043.6275614120725
2002-06-26,985.0093615565246
2002-06-27,993.8972743779802
2002-06-28,1016.4325199658564
2002-07-01,1005.763276939619
2002-07-02,1013.8412671632943
2002-07-03,1026.0218704573156
2002-07-04,1046.3563738010255
2002-07-05,1067.9177365882688
2002-07-08,1060.264356583421
2002-07-09,1068.231650452307
2002-07-10,1068.4952468506763
2002-07-11,1044.8535188763674
2002-07-12,1072.5044696878967
2002-07-15,1048.804565815127
2002-07-16,1032.9070110521443
2002-07-17,1031.4736568969677
2002-07-18,1032.0365060580132
2002-07-19,1012.9377176424747
2002-07-22,992.2825513159985
2002-07-23,1026.9061080396089
2002-07-24,1000.6763502024107
2002-07-25,995.3682208906724
2002-07-26,973.9732688160129
2002-07-29,984.1311057051007
2002-07-30,1006.2546721500366
2002-07-31,1009.8943857047291
2002-08-01,1003.8865879499518
2002-08-02,993.8202645630412
2002-08-05,954.3274294281562
2002-08-06,963.3560158698239
2002-08-07,970.0156698324313
2002-08-08,973.1315730538656
2002-08-09,987.4021495276412
2002-08-12,984.4042138778403
2002-08-13,992.6310930825471
2002-08-14,995.6265054179327
2002-08-15,1006.5101339480498
2002-08-16,1008.8405749260212
2002-08-19,1009.3743880036004
2002-08-20,1023.6323438406513
2002-08-21,1018.7685387887441
2002-08-22,1032.2322898832047
2002-08-23,1025.0361370188834
2002-08-26,1018.2477727293257
2002-08-27,1003.8029926840178
2002-08-28,997.0822096357349
2002-08-29,992.0381036565736
2002-08-30,999.0349822453904
2002-09-02,993.1055208397711
2002-09-03,970.910293944222
2002-09-04,962.3316753567793
2002-09-05,958.7875153467751
2002-09-06,954.4171572725993
2002-09-09,957.0181737904916
2002-09-10,983.7327238187763
2002-09-11,990.0844790324282
2002-09-12,992.6424081844299
2002-09-13,970.5087777987948
2002-09-16,953.2578140527818
2002-09-17,982.192663468904
2002-09-18,951.2540161048147
2002-09-19,947.4772975112088
2002-09-20,939.9807411886687
2002-09-23,915.8896906689513
2002-09-24,907.6625981235102
2002-09-25,894.6518309484135
2002-09-26,902.1429547244842
2002-09-27,906.9984285552633
2002-09-30,887.6782151316211
2002-10-01,892.1808872364888
2002-10-02,892.3606089241932
2002-10-03,883.1316435523886
2002-10-04,885.8491506071855
2002-10-07,858.7261767160385
2002-10-08,863.4956034622231
2002-10-09,844.46970119522
2002-10-10,822.0289196733771
2002-10-11,817.1151242237806
2002-10-14,832.1293893895503
2002-10-15,858.8670837696562
2002-10-16,877.5678453605755
2002-10-17,898.7739877788375
2002-10-18,922.3523140938371
2002-10-21,910.2515766902494
2002-10-22,891.914725721704
2002-10-23,924.5108785557119
2002-10-24,919.1806296889465
2002-10-25,914.6242430616212
2002-10-28,922.5650736356679
2002-10-29,916.4901809075402
2002-10-30,906.4371783388032
2002-10-31,908.2054538558098
2002-11-01,887.5089184345933
2002-11-04,910.6063161139616
2002-11-05,902.0697756658269
2002-11-06,921.4807317665308
2002-11-07,917.0955370148547
2002-11-08,916.2035577481389
2002-11-11,902.7802969124243
2002-11-12,900.2928689791075
2002-11-13,901.4324740425322
2002-11-14,901.7964396949013
2002-11-15,921.1427549578186
2002-11-18,912.073238684484
2002-11-19,906.7539944001401
2002-11-20,910.5803881715973
2002-11-21,914.6240630063579
2002-11-22,926.7400880433414
2002-11-25,941.0977711494668
2002-11-26,938.2515553358234
2002-11-27,937.712663243282
2002-11-28,936.6040993428874
2002-11-29,943.8811937364436
2002-12-02,945.4495770271022
2002-12-03,952.6957839033107
2002-12-04,935.8975522857041
2002-12-05,939.5020206042635
2002-12-06,932.004803096793
2002-12-09,939.353091925601
2002-12-10,925.7482738720848
2002-12-11,922.4962251381227
2002-12-12,925.6274235795407
2002-12-13,915.0769932123552
2002-12-16,910.1095329726196
2002-12-17,909.888965289723
2002-12-18,910.4951705001308
2002-12-19,912.8180538306436
2002-12-20,917.6398159230488
2002-12-23,907.0738050155994
2002-12-24,895.4065823289541
2002-12-25,893.0883203827334
2002-12-26,894.8203857155448
2002-12-27,877.5507206313528
2002-12-30,853.7279641178651
2002-12-31,851.5140666162746
2003-01-01,851.5140666162746
2003-01-02,863.8790841999221
2003-01-03,876.8397574107323
2003-01-06,880.7951288048592
2003-01-07,880.7929399508859
2003-01-08,892.7503485650734
2003-01-09,879.1736777233774
2003-01-10,880.4534587430481
2003-01-13,899.7232101912081
2003-01-14,903.0916410406767
2003-01-15,906.1056007838386
2003-01-16,899.7122159214332
2003-01-17,887.2273570024653
2003-01-20,885.3060937972145
2003-01-21,882.6364158291193
2003-01-22,875.8691733565005
2003-01-23,876.6937460712604
2003-01-24,862.7645353781465
2003-01-27,849.8555438056865
2003-01-28,854.0664743883282
2003-01-29,847.0025420158609
2003-01-30,859.6641115657058
2003-01-31,863.0238530566196
2003-02-03,863.0741196504423
2003-02-04,855.7241572236022
2003-02-05,860.0257109588068
2003-02-06,842.882853516872
2003-02-07,830.94787457141
2003-02-10,829.3814286371744
2003-02-11,829.8816850364984
2003-02-12,835.0150086246358
2003-02-13,815.9077991679213
2003-02-14,817.7999459708806
2003-02-17,844.9485650870805
2003-02-18,848.5006030387699
2003-02-19,839.7998558261833
2003-02-20,833.9655406377302
2003-02-21,833.0948341346765
2003-02-24,844.8917460710029
2003-02-25,830.3331682053838
2003-02-26,823.3720163184978
2003-02-27,823.5964991237109
2003-02-28,815.6127105586944
2003-03-03,821.3375889942278
2003-03-04,808.7816610408225
2003-03-05,785.9688103543854
2003-03-06,778.236595325497
2003-03-07,764.9240452773485
2003-03-10,754.9140212352362
2003-03-11,748.9858449977564
2003-03-12,756.0073241941345
2003-03-13,768.1295365967616
2003-03-14,787.6575044380086
2003-03-17,775.4891350560918
2003-03-18,801.3294916997705
2003-03-19,803.5434788681129
2003-03-20,823.8606404523639
2003-03-21,831.9182936516968
2003-03-24,817.7731711173859
2003-03-25,805.7088676252029
2003-03-26,809.2716426284439
2003-03-27,807.5000038080162
2003-03-28,806.5204492405937
2003-03-31,777.7031644719627
2003-04-01,779.6529989398614
2003-04-02,789.2313501031156
2003-04-03,795.9727143986693
2003-04-04,815.1178260609963
2003-04-07,839.4437856015576
2003-04-08,835.3370857004448
2003-04-09,824.6587768310397
2003-04-10,826.1803296594001
2003-04-11,834.9608794201476
2003-04-14,833.6990773459468
2003-04-15,843.9815963772601
2003-04-16,854.4947903719728
2003-04-17,847.3792531560377
2003-04-18,860.1675425095522
2003-04-21,861.2920608765033
2003-04-22,834.5183419943835
2003-04-23,830.3401570728419
2003-04-24,806.6911600239283
2003-04-25,784.2622192397045
2003-04-28,789.6172360228733
2003-04-29,812.4185599804117
2003-04-30,801.4320071229083
2003-05-01,794.1605601102366
2003-05-02,799.211394811284
2003-05-05,797.4003197306008
2003-05-06,798.8943335254698
2003-05-07,812.4003763193886
2003-05-08,801.1553235269722
2003-05-09,799.7902406114274
2003-05-12,805.7320640978496
2003-05-13,804.3333487125404
2003-05-14,805.3444574374037
2003-05-15,815.1549073254495
2003-05-16,802.8845893925675
2003-05-19,787.0286090345785
2003-05-20,792.7463728234729
2003-05-21,788.8793678819402
2003-05-22,792.9213719699603
2003-05-23,800.0014544565853
2003-05-26,806.2216771156828
2003-05-27,800.7371779765095
2003-05-28,816.7985174313848
2003-05-29,815.1884112164652
2003-05-30,817.4705255870314
2003-06-02,833.9802428951988
2003-06-03,828.0978705048515
2003-06-04,834.9928391763019
2003-06-05,827.9553712299106
2003-06-06,837.6233349649845
2003-06-09,843.0140304343686
2003-06-10,848.0275851690094
2003-06-11,842.9702504217739
2003-06-12,854.7486135634036
2003-06-13,857.7889944216324
2003-06-16,850.5926244425308
2003-06-17,866.6158723629613
2003-06-18,876.1951580406519
2003-06-19,879.4098452525575
2003-06-20,881.727043865586
2003-06-23,879.4920470928043
2003-06-24,874.7522283441562
2003-06-25,881.3219962280863
2003-06-26,890.0321499633499
2003-06-27,895.9259817053887
2003-06-30,886.8057985536763
2003-07-01,889.0810914509779
2003-07-02,907.2955469632223
2003-07-03,911.7678113840757
2003-07-04,920.460327496141
2003-07-07,948.7213557279849
2003-07-08,958.8301951541677
2003-07-09,957.8000504169511
2003-07-10,947.5600055677174
2003-07-11,952.5021700069473
2003-07-14,971.1711531874063
2003-07-15,971.398527052189
2003-07-16,977.5875685450861
2003-07-17,968.080870065013
2003-07-18,956.4766849286673
2003-07-21,945.8222060160707
2003-07-22,942.5393116785583
2003-07-23,934.4522417410063
2003-07-24,943.5308129737497
2003-07-25,945.0096440750942
2003-07-28,959.4489042823745
2003-07-29,958.5711785530505
2003-07-30,963.7571675691141
2003-07-31,977.0698740646794
2003-08-01,988.9748165562598
2003-08-04,976.393858972959
2003-08-05,965.4932145871599
2003-08-06,954.3770470621818
2003-08-07,951.3291354661927
2003-08-08,957.0499422054277
2003-08-11,964.417228701207
2003-08-12,969.7261314789056
2003-08-13,986.0127286840318
2003-08-14,995.1419978075263
2003-08-15,998.3594383108365
2003-08-18,1009.3226676545164
2003-08-19,1018.6040088900568
2003-08-20,1017.4643046562654
2003-08-21,1046.1210618713712
2003-08-22,1058.7030716489407
2003-08-25,1053.431152674465
2003-08-26,1040.7498279706267
2003-08-27,1041.8941901669289
2003-08-28,1039.1643975122422
2003-08-29,1047.768072783885
2003-09-01,1056.8622970398237
2003-09-02,1069.0692987491582
2003-09-03,1077.3484225833352
2003-09-04,1069.1235167853717
2003-09-05,1059.7059725059437
2003-09-08,1054.0065469942342
2003-09-09,1044.4574764209867
2003-09-10,1034.4411093275846
2003-09-11,1038.9025556196425
2003-09-12,1031.0933928033771
2003-09-15,1024.7069029129702
2003-09-16,1044.546976999626
2003-09-17,1040.1694117596248
2003-09-18,1030.5244529545985
2003-09-19,1017.0894717887047
2003-09-22,992.5555573744268
2003-09-23,999.1564448743794
2003-09-24,1013.2839690661589
2003-09-25,998.1984666496354
2003-09-26,993.7869351408555
2003-09-29,985.3284932929007
2003-09-30,976.7699378572604
2003-10-01,976.9133676030979
2003-10-02,992.6813063932942
2003-10-03,999.9903428433585
2003-10-06,1005.4910935563427
2003-10-07,1003.0779596458113
2003-10-08,1002.7985239329387
2003-10-09,1026.6232879369293
2003-10-10,1035.2197692166055
2003-10-13,1049.5652193286164
2003-10-14,1040.3546696240962
2003-10-15,1044.1074898417628
2003-10-16,1056.1575741802865
2003-10-17,1056.0215935351662
2003-10-20,1063.30467305317
2003-10-21,1058.7366970811615
2003-10-22,1053.5773752721757
2003-10-23,1029.3503194692787
2003-10-24,1023.2866147384667
2003-10-27,1037.8554001686712
2003-10-28,1064.7454960547159
2003-10-29,1065.410651370896
2003-10-30,1073.2034667455184
2003-10-31,1077.5250386556738
2003-11-03,1100.5824889106736
2003-11-04,1104.502427901104
2003-11-05,1111.749292491387
2003-11-06,1102.7408371780296
2003-11-07,1104.5248693337198
2003-11-10,1096.2267634224606
2003-11-11,1082.4680165441735
2003-11-12,1074.3492798154477
2003-11-13,1081.0144091598145
2003-11-14,1073.452443167866
2003-11-17,1051.896604140509
2003-11-18,1044.0266375718563
2003-11-19,1020.6744979277803
2003-11-20,1013.0493292710221
2003-11-21,1012.5880252527289
2003-11-24,1017.1103408448851
2003-11-25,1028.2239643494215
2003-11-26,1026.0362547647092
2003-11-27,1021.8935080565922
2003-11-28,1030.1569992664163
2003-12-01,1047.1451144158634
2003-12-02,1038.9378806412485
2003-12-03,1039.1373599531478
2003-12-04,1043.659138474994
2003-12-05,1029.2045862344733
2003-12-08,1020.8944679626444
2003-12-09,1032.9598914382664
2003-12-10,1036.3098487317443
2003-12-11,1048.3982322407196
2003-12-12,1046.0599102536494
2003-12-15,1048.2391760796982
2003-12-16,1037.437623591787
2003-12-17,1021.5434037831579
2003-12-18,1030.0499422935698
2003-12-19,1038.6567798743158
2003-12-22,1037.9520676145196
2003-12-23,1036.8190846985187
2003-12-24,1032.071542815721
2003-12-25,1032.5151722716905
2003-12-26,1034.3910760448584
2003-12-29,1036.1147341282121
2003-12-30,1050.971008084371
2003-12-31,1049.4572280904606
2004-01-01,1049.4572280904606
2004-01-02,1069.8135873070182
2004-01-05,1074.2727565007654
2004-01-06,1064.143095887161
2004-01-07,1068.090263303286
2004-01-08,1067.4242057989468
2004-01-09,1074.2632884283328
2004-01-12,1074.3380538535405
2004-01-13,1070.0450717005076
2004-01-14,1081.711792249039
2004-01-15,1080.3823723374505
2004-01-16,1096.2978723317883
2004-01-19,1108.114985917351
2004-01-20,1098.7075538735057
2004-01-21,1096.6047136248062
2004-01-22,1089.533423293814
2004-01-23,1093.6155745439596
2004-01-26,1102.499653346815
2004-01-27,1103.6986217663605
2004-01-28,1103.0384974729527
2004-01-29,1113.4795318353245
2004-01-30,1108.8405999175109
2004-02-02,1101.674753574189
2004-02-03,1086.4037152040682
2004-02-04,1088.2912847545604
2004-02-05,1084.3304098273518
2004-02-06,1087.120339742081
2004-02-09,1106.403403449433
2004-02-10,1103.914285262378
2004-02-11,1114.2302173061305
2004-02-12,1107.0987411232984
2004-02-13,1117.5522695428015
2004-02-16,1119.4661048606297
2004-02-17,1123.0186081502668
2004-02-18,1123.481945861901
2004-02-19,1133.32495101342
2004-02-20,1139.5481162750993
2004-02-23,1134.5752609902743
2004-02-24,1115.7641693582636
2004-02-25,1129.0995133073943
2004-02-26,1146.83354015359
2004-02-27,1154.5305754968522
2004-03-01,1159.973809096545
2004-03-02,1186.5468377634331
2004-03-03,1191.313122344894
2004-03-04,1195.9161283122062
2004-03-05,1170.3481677520979
2004-03-08,1173.4290410839858
2004-03-09,1170.4885882803017
2004-03-10,1171.089076092576
2004-03-11,1159.3725109296013
2004-03-12,1147.3907306658596
2004-03-15,1144.6339098307353
2004-03-16,1131.3392275237563
2004-03-17,1163.4942374826653
2004-03-18,1154.7874003869738
2004-03-19,1165.8562749513098
2004-03-22,1128.576320459622
2004-03-23,1129.8285662995822
2004-03-24,1145.3830737666738
2004-03-25,1137.5371624613258
2004-03-26,1151.254088756657
2004-03-29,1161.510211529154
2004-03-30,1161.9309111028972
2004-03-31,1163.752736167299
2004-04-01,1161.1188380147164
2004-04-02,1187.94710791075
2004-04-05,1208.4093382818419
2004-04-06,1209.041309400731
2004-04-07,1203.734215875166
2004-04-08,1214.1984965911267
2004-04-09,1204.8810734123108
2004-04-12,1221.989996314245
2004-04-13,1237.64359268071
2004-04-14,1222.8256142251842
2004-04-15,1216.0847411053987
2004-04-16,1196.2513354223572
2004-04-19,1201.7679803869455
2004-04-20,1218.1184307408441
2004-04-21,1215.1140404802059
2004-04-22,1208.718504531387
2004-04-23,1228.8545235202125
2004-04-26,1207.2932364318672
2004-04-27,1198.7201162697258
2004-04-28,1193.86225922049
2004-04-29,1148.2487073131986
2004-04-30,1120.6637389449124
2004-05-03,1124.092040542871
2004-05-04,1124.6410858827103
2004-05-05,1107.6552980592471
2004-05-06,1101.997129493571
2004-05-07,1119.1663171834082
2004-05-10,1067.8599864104362
2004-05-11,1075.3696241101852
2004-05-12,1091.9236967846684
2004-05-13,1075.0691504037711
2004-05-14,1047.3638874881308
2004-05-17,994.4212154328543
2004-05-18,1012.2149630561239
2004-05-19,1056.880420224711
2004-05-20,1056.6560037592833
2004-05-21,1071.4437192414177
2004-05-24,1080.3279410160737
2004-05-25,1064.1059295102148
2004-05-26,1069.1956290219293
2004-05-27,1074.67547731003
2004-05-28,1089.1496857532536
2004-05-31,1081.105475642843
2004-06-01,1086.1801242567958
2004-06-02,1071.5091543476774
2004-06-03,1044.9137248163563
2004-06-04,1053.198066556504
2004-06-07,1081.0272721440724
2004-06-08,1087.5874902745782
2004-06-09,1097.3842505170921
2004-06-10,1084.77001231567
2004-06-11,1072.0603599641179
2004-06-14,1049.2922560567713
2004-06-15,1056.449111205005
2004-06-16,1065.2481902020038
2004-06-17,1069.3132824643783
2004-06-18,1046.4341411214023
2004-06-21,1055.208098459453
2004-06-22,1051.6223376559108
2004-06-23,1056.2761887135073
2004-06-24,1071.835944431369
2004-06-25,1085.0511534130985
2004-06-28,1071.132563367373
2004-06-29,1082.3176109399888
2004-06-30,1083.5928068642218
2004-07-01,1086.928694582381
2004-07-02,1060.8135582462269
2004-07-05,1064.4761274648479
2004-07-06,1072.9472698092463
2004-07-07,1067.9992324271045
2004-07-08,1048.7904343287303
2004-07-09,1055.1858523731455
2004-07-12,1051.3716922707217
2004-07-13,1053.1545052166005
2004-07-14,1033.488080433712
2004-07-15,1026.7698241416285
2004-07-16,1026.28016834504
2004-07-19,1039.7660272326486
2004-07-20,1030.006743439261
2004-07-21,1060.4319942731242
2004-07-22,1046.291630774675
2004-07-23,1053.35128756638
2004-07-26,1048.4113449154381
2004-07-27,1059.7248819638942
2004-07-28,1065.0701747941632
2004-07-29,1051.6570999866976
2004-07-30,1062.9337796697255
2004-08-02,1050.677236702233
2004-08-03,1049.530596457737
2004-08-04,1048.8045651953773
2004-08-05,1065.9913571397058
2004-08-06,1038.5622531118358
2004-08-09,1043.314421597347
2004-08-10,1038.1754996374439
2004-08-11,1045.654468054309
2004-08-12,1048.4721001515752
2004-08-13,1040.109742976494
2004-08-16,1035.215836962497
2004-08-17,1032.5024230658692
2004-08-18,1044.6554440650145
2004-08-19,1057.1434998887519
2004-08-20,1060.526912553298
2004-08-23,1071.5608104553214
2004-08-24,1079.0581262275093
2004-08-25,1088.4417591737429
2004-08-26,1100.751843418965
2004-08-27,1106.2670469140112
2004-08-30,1105.4407547279166
2004-08-31,1093.3635524321103
2004-09-01,1108.0294157823296
2004-09-02,1115.1747836937257
2004-09-03,1119.8336998039006
2004-09-06,1122.226747524453
2004-09-07,1123.7723758756551
2004-09-08,1118.7301580477808
2004-09-09,1119.231246628036
2004-09-10,1113.5139596540519
2004-09-13,1131.3146397785945
2004-09-14,1125.6812705728253
2004-09-15,1137.975675266981
2004-09-16,1149.139123215102
2004-09-17,1142.593836374104
2004-09-20,1156.5314912147592
2004-09-21,1152.0446608719108
2004-09-22,1142.6323723348664
2004-09-23,1132.5922408296772
2004-09-24,1133.0625971566267
2004-09-27,1125.9632759064416
2004-09-28,1121.5889365173389
2004-09-29,1119.3481659151928
2004-09-30,1117.5978259810179
2004-10-01,1134.2009843488165
2004-10-04,1174.7326195060984
2004-10-05,1167.1910286684122
2004-10-06,1163.0135866098553
2004-10-07,1169.4905419923405
2004-10-08,1158.479734935617
2004-10-11,1161.7147175935604
2004-10-12,1150.5698234528654
2004-10-13,1150.550662655081
2004-10-14,1126.0138716686224
2004-10-15,1114.0618417024448
2004-10-18,1112.9389699359774
2004-10-19,1119.5578351782133
2004-10-20,1095.4692921658586
2004-10-21,1090.9627835872313
2004-10-22,1095.8455886062866
2004-10-25,1071.9927126693267
2004-10-26,1071.1307257695676
2004-10-27,1073.445354254202
2004-10-28,1093.6722362248056
2004-10-29,1101.7632339037555
2004-11-01,1097.8288514291166
2004-11-02,1117.815915039534
2004-11-03,1121.248608971965
2004-11-04,1110.0010846295422
2004-11-05,1117.296438092962
2004-11-08,1110.6713049580746
2004-11-09,1115.1242845364782
2004-11-10,1123.1925727179614
2004-11-11,1121.4386981226578
2004-11-12,1131.932860495372
2004-11-15,1142.679185542762
2004-11-16,1134.1452561260714
2004-11-17,1149.432376686518
2004-11-18,1152.7402957732102
2004-11-19,1140.429452508992
