Date,BRIC MINIMUM VOLATILITY (USD)
2002-04-12,994.0815856058995
2002-04-15,987.0867183813576
2002-04-16,990.8350452031581
2002-04-17,991.1675476578134
2002-04-18,981.7660914185515
2002-04-19,979.9769374257256
2002-04-22,970.736725832811
2002-04-23,973.9713551433441
2002-04-24,975.8953578448496
2002-04-25,959.9434878246417
2002-04-26,960.9431310279466
2002-04-29,955.4089873063767
2002-04-30,957.7493498801707
2002-05-01,952.7437406572861
2002-05-02,952.0755891935377
2002-05-03,939.1421760742998
2002-05-06,932.2697514857152
2002-05-07,932.0138985438567
2002-05-08,942.5399259231721
2002-05-09,929.8606055602552
2002-05-10,919.7392253461293
2002-05-13,921.2917729261006
2002-05-14,935.1228610927272
2002-05-15,933.2377910838725
2002-05-16,941.246597306476
2002-05-17,933.7396625290638
2002-05-20,930.1870382048248
2002-05-21,927.4581580434862
2002-05-22,910.0867768538419
2002-05-23,911.064244460703
2002-05-24,917.8277000304356
2002-05-27,924.8524499004712
2002-05-28,906.3705028524004
2002-05-29,901.6452917514156
2002-05-30,891.4090805068977
2002-05-31,889.358068957942
2002-06-03,886.8764805482484
2002-06-04,878.2571492396212
2002-06-05,884.1352014114838
2002-06-06,870.4425256576652
2002-06-07,864.0826053866242
2002-06-10,882.3480438466881
2002-06-11,879.8695179927811
2002-06-12,864.1365428062713
2002-06-13,863.0688521723138
2002-06-14,846.1973807012453
2002-06-17,854.3407819625213
2002-06-18,845.7187404333791
2002-06-19,819.904310417549
2002-06-20,790.6272023572755
2002-06-21,773.4257667305378
2002-06-24,770.8999897184316
2002-06-25,784.8965940659964
2002-06-26,760.4676035246162
2002-06-27,780.0874765213379
2002-06-28,783.3465079139424
2002-07-01,784.3171356129996
2002-07-02,776.7935935658425
2002-07-03,786.7647693368046
2002-07-04,796.4687116103239
2002-07-05,799.4316652647545
2002-07-08,791.9659086468703
2002-07-09,789.1693568003188
2002-07-10,791.910865140316
2002-07-11,788.3795783678393
2002-07-12,796.430033361258
2002-07-15,768.3921810520266
2002-07-16,760.0725692215539
2002-07-17,763.8842313804269
2002-07-18,765.463835155728
2002-07-19,752.2637747098781
2002-07-22,730.064547089839
2002-07-23,736.1874913415181
2002-07-24,722.4143709355491
2002-07-25,703.2936145740886
2002-07-26,694.381937798521
2002-07-29,704.174556248781
2002-07-30,692.4213770999764
2002-07-31,689.2870032234357
2002-08-01,696.0827086610434
2002-08-02,715.8666129940266
2002-08-05,698.9443932613302
2002-08-06,704.6182898136769
2002-08-07,718.2934485208602
2002-08-08,744.0167525830149
2002-08-09,733.0228906157249
2002-08-12,714.5530811919998
2002-08-13,705.9509188993735
2002-08-14,695.9190066766658
2002-08-15,702.967687441032
2002-08-16,707.9962355308678
2002-08-19,719.4681733173092
2002-08-20,723.5472532979607
2002-08-21,722.4604312193073
2002-08-22,732.648524830134
2002-08-23,731.9048367606904
2002-08-26,739.9753077532899
2002-08-27,739.2225525905537
2002-08-28,730.4520509596678
2002-08-29,720.850845353479
2002-08-30,731.9939042939452
2002-09-02,726.7257325184689
2002-09-03,708.9569414827877
2002-09-04,708.1696205380707
2002-09-05,703.2769744426181
2002-09-06,705.6834452762123
2002-09-09,711.1030351142019
2002-09-10,727.8890188089786
2002-09-11,737.4690530695807
2002-09-12,730.6265846544734
2002-09-13,720.0679641262817
2002-09-16,713.8787034430517
2002-09-17,714.6052374691873
2002-09-18,693.9806350265917
2002-09-19,685.9437384313856
2002-09-20,684.4291831811192
2002-09-23,675.4615449479145
2002-09-24,676.3572444827569
2002-09-25,669.8941847356538
2002-09-26,675.5206212586796
2002-09-27,665.1998646207848
2002-09-30,644.793432291368
2002-10-01,657.5974585472488
2002-10-02,666.1089895601043
2002-10-03,662.2838494325192
2002-10-04,669.4909502561636
2002-10-07,662.7305388726235
2002-10-08,662.078606748376
2002-10-09,645.40417391829
2002-10-10,641.3040219071098
2002-10-11,642.1293039449358
2002-10-14,635.6377845376018
2002-10-15,647.6168549675489
2002-10-16,648.885698064258
2002-10-17,663.5027312020088
2002-10-18,669.2811224916369
2002-10-21,665.6158966945804
2002-10-22,662.4685787622399
2002-10-23,679.7857060292141
2002-10-24,674.5364422032974
2002-10-25,678.4228867469446
2002-10-28,673.4759460734925
2002-10-29,662.4752939865482
2002-10-30,676.2755308624172
2002-10-31,680.0366099301893
2002-11-01,676.6264697110711
2002-11-04,684.254593695838
2002-11-05,670.3254863844382
2002-11-06,667.9884033033088
2002-11-07,662.7140605879989
2002-11-08,666.5014617692485
2002-11-11,668.4223583526783
2002-11-12,663.1581304967559
2002-11-13,660.0063188948312
2002-11-14,664.8629934905003
2002-11-15,667.7370729945023
2002-11-18,676.114669960469
2002-11-19,670.1124154913259
2002-11-20,678.4275340431452
2002-11-21,687.3910851681128
2002-11-22,685.4311665957802
2002-11-25,694.5474217457768
2002-11-26,684.7583119451122
2002-11-27,686.5661848153759
2002-11-28,687.0158800847101
2002-11-29,691.572447395529
2002-12-02,699.8180521957796
2002-12-03,694.2910097333879
2002-12-04,685.5058301297815
2002-12-05,683.4070803783153
2002-12-06,683.7194407078613
2002-12-09,681.3235773569951
2002-12-10,679.5134151332205
2002-12-11,680.067457174856
2002-12-12,679.1739359574728
2002-12-13,676.6853955531387
2002-12-16,682.9254842331684
2002-12-17,684.0671145500236
2002-12-18,689.1823765012704
2002-12-19,695.480849002749
2002-12-20,702.2183052522598
2002-12-23,696.9816958596127
2002-12-24,694.9324445478422
2002-12-25,695.2047505294101
2002-12-26,692.7022274118675
2002-12-27,686.9936720781122
2002-12-30,679.7261346397975
2002-12-31,677.3487500226082
2003-01-01,677.9668028165091
2003-01-02,689.302580447632
2003-01-03,692.1550504842239
2003-01-06,697.5097594554784
2003-01-07,700.0433217870394
2003-01-08,708.0207770000404
2003-01-09,711.5897920486475
2003-01-10,712.4867763787213
2003-01-13,710.9443785209342
2003-01-14,708.5288439224275
2003-01-15,707.742830566522
2003-01-16,707.5309828590347
2003-01-17,690.8617595747265
2003-01-20,686.6315149723578
2003-01-21,680.2714938373585
2003-01-22,673.8889688421261
2003-01-23,667.0804072741986
2003-01-24,655.324586256942
2003-01-27,646.4538861977744
2003-01-28,648.3132011334906
2003-01-29,655.3248387325657
2003-01-30,664.3402478931938
2003-01-31,669.5666091141845
2003-02-03,673.3157370998613
2003-02-04,662.959536945415
2003-02-05,668.3137671264044
2003-02-06,667.663726904042
2003-02-07,668.3734896710148
2003-02-10,669.0049679916914
2003-02-11,676.5536775928422
2003-02-12,674.5409669751555
2003-02-13,660.9015786892952
2003-02-14,660.5832391590914
2003-02-17,668.9300087988973
2003-02-18,677.1844228899052
2003-02-19,673.2784069360158
2003-02-20,666.8655563726995
2003-02-21,667.3228848683723
2003-02-24,671.1688439044684
2003-02-25,671.0831730125744
2003-02-26,666.3119918005466
2003-02-27,670.3175921177399
2003-02-28,672.3689301826391
2003-03-03,672.3781564315485
2003-03-04,663.4833959641184
2003-03-05,655.0063662694889
2003-03-06,654.3031200259304
2003-03-07,649.6226240120292
2003-03-10,642.5597968181191
2003-03-11,643.9006425202596
2003-03-12,648.9930649884939
2003-03-13,663.0354305441942
2003-03-14,674.6015437805044
2003-03-17,673.531527490257
2003-03-18,678.9059295392588
2003-03-19,680.2881058822948
2003-03-20,682.3129377535005
2003-03-21,693.4526325159414
2003-03-24,679.7791069485899
2003-03-25,681.4409820277061
2003-03-26,683.296748273481
2003-03-27,679.8436307001363
2003-03-28,684.6542696100593
2003-03-31,668.15433803539
2003-04-01,673.6535106586101
2003-04-02,689.3050260326168
2003-04-03,692.628070189308
2003-04-04,700.3675997846376
2003-04-07,710.9259275613508
2003-04-08,702.5261118803736
2003-04-09,699.3413979362897
2003-04-10,690.7472173469729
2003-04-11,698.5525059832191
2003-04-14,699.3924339538497
2003-04-15,707.8679985288264
2003-04-16,708.3902256848125
2003-04-17,709.8602363449611
2003-04-18,712.2865584850048
2003-04-21,719.382680029531
2003-04-22,707.214563314434
2003-04-23,703.751194798455
2003-04-24,692.4185711955836
2003-04-25,694.3754681961
2003-04-28,705.6017741843712
2003-04-29,716.4169262017713
2003-04-30,708.9319829160305
2003-05-01,700.690917871193
2003-05-02,706.937950777772
2003-05-05,705.8939140540514
2003-05-06,695.1218836243763
2003-05-07,697.7703099706274
2003-05-08,691.3395771421616
2003-05-09,694.4024887574792
2003-05-12,696.7813922117242
2003-05-13,706.5492588305093
2003-05-14,709.4908683264046
2003-05-15,708.806603272379
2003-05-16,704.8633978813349
2003-05-19,696.9031350146101
2003-05-20,695.4600086437357
2003-05-21,699.054660396695
2003-05-22,712.6296567615417
2003-05-23,715.8661715585488
2003-05-26,722.3830858387481
2003-05-27,715.5230542684111
2003-05-28,729.0654582990255
2003-05-29,724.9636762379421
2003-05-30,729.9871284321121
2003-06-02,733.3900070949708
2003-06-03,735.9933589255168
2003-06-04,747.9723392493136
2003-06-05,739.7948268632546
2003-06-06,756.0070591832687
2003-06-09,753.7462380184496
2003-06-10,752.2544640328715
2003-06-11,747.7765061607828
2003-06-12,760.5957414309466
2003-06-13,762.5318824921671
2003-06-16,765.9400856519472
2003-06-17,775.3729944984703
2003-06-18,776.3442948984826
2003-06-19,774.9062477121532
2003-06-20,776.3240856011421
2003-06-23,777.7497480308181
2003-06-24,780.5080407776377
2003-06-25,786.7787131411521
2003-06-26,793.1905703767885
2003-06-27,801.4656027443147
2003-06-30,797.2791778914176
2003-07-01,795.1564285240889
2003-07-02,808.6553755760895
2003-07-03,808.7270662537614
2003-07-04,813.0959257707317
2003-07-07,831.8248957175994
2003-07-08,836.5560485584771
2003-07-09,835.7932156103014
2003-07-10,825.6530988000937
2003-07-11,824.0292379196933
2003-07-14,843.1941009308483
2003-07-15,846.8134725513511
2003-07-16,840.3918027233366
2003-07-17,827.6512843823388
2003-07-18,831.3532306251207
2003-07-21,823.4269878047375
2003-07-22,820.0651953464632
2003-07-23,805.2334370820932
2003-07-24,810.0591079277597
2003-07-25,814.1512634083846
2003-07-28,825.6435197807606
2003-07-29,826.2336780338229
2003-07-30,828.7585280542145
2003-07-31,847.3085212070524
2003-08-01,842.2722306140797
2003-08-04,834.1345776915857
2003-08-05,832.8368923891697
2003-08-06,824.2538256586482
2003-08-07,830.242003739642
2003-08-08,840.4215422045085
2003-08-11,855.1748760216115
2003-08-12,861.7190282752273
2003-08-13,865.9104148452464
2003-08-14,875.8901502203798
2003-08-15,882.6076889058227
2003-08-18,906.4883623485576
2003-08-19,909.0099909135658
2003-08-20,909.6530711969328
2003-08-21,930.6654753427784
2003-08-22,946.2282947768947
2003-08-25,927.963134904467
2003-08-26,932.7722915480623
2003-08-27,942.2288838945746
2003-08-28,948.7861769843453
2003-08-29,959.6906522040795
2003-09-01,971.9968388437276
2003-09-02,982.9017458720875
2003-09-03,991.8210212889256
2003-09-04,988.5866019150819
2003-09-05,983.1769795217986
2003-09-08,978.745678688893
2003-09-09,956.5294730996773
2003-09-10,953.6672685021033
2003-09-11,962.6044741692044
2003-09-12,950.6698206878809
2003-09-15,947.3698538042371
2003-09-16,959.1936026672437
2003-09-17,946.181591107265
2003-09-18,939.6110564280059
2003-09-19,925.3600770704626
2003-09-22,908.9202182367414
2003-09-23,919.7256325124275
2003-09-24,932.1148034252408
2003-09-25,917.7086555141497
2003-09-26,922.9824782577385
2003-09-29,927.263458376531
2003-09-30,925.1987867486923
2003-10-01,934.0159582216473
2003-10-02,949.6273968864898
2003-10-03,968.8491707705939
2003-10-06,978.1045159399531
2003-10-07,979.671238043315
2003-10-08,998.5625446470405
2003-10-09,1013.0237393715009
2003-10-10,1006.2849013874317
2003-10-13,1027.7425386027282
2003-10-14,1025.6058149574358
2003-10-15,1030.7547499367581
2003-10-16,1039.1971676399373
2003-10-17,1043.2644782287896
2003-10-20,1045.5017035143187
2003-10-21,1027.3075843401757
2003-10-22,1005.7721049015385
2003-10-23,977.6772180032563
2003-10-24,985.1349393029178
2003-10-27,977.4130663421594
2003-10-28,1006.9757909171519
2003-10-29,1003.1655073568317
2003-10-30,991.7007624996356
2003-10-31,1008.0438499441798
2003-11-03,1049.0843061657897
2003-11-04,1055.1664691859523
2003-11-05,1047.7683764414312
2003-11-06,1043.6356594717772
2003-11-07,1040.4203137148716
2003-11-10,1031.1437943716417
2003-11-11,1016.7470883284211
2003-11-12,1007.2828829862581
2003-11-13,1002.5201687689096
2003-11-14,995.9904223775667
2003-11-17,983.7058710283279
2003-11-18,971.3360150105974
2003-11-19,955.0926222171975
2003-11-20,955.5847949721217
2003-11-21,960.5421364040118
2003-11-24,982.5462346970252
2003-11-25,991.4911135866247
2003-11-26,986.2578750848345
2003-11-27,997.3467237579046
2003-11-28,1005.6470088936356
2003-12-01,1029.003493968806
2003-12-02,1019.0925935456021
2003-12-03,1028.3544369041329
2003-12-04,1030.8379980426596
2003-12-05,1024.0411922321261
2003-12-08,1021.533505179745
2003-12-09,1046.4445243880286
2003-12-10,1044.3010300790922
2003-12-11,1057.0152777390726
2003-12-12,1046.9622032309906
2003-12-15,1038.1580073049192
2003-12-16,1033.759401551006
2003-12-17,1030.8137249491724
2003-12-18,1048.8265462572642
2003-12-19,1068.9314564094652
2003-12-22,1079.5076530758909
2003-12-23,1074.8354909893617
2003-12-24,1078.605467855127
2003-12-25,1078.0037798772153
2003-12-26,1084.2319864430242
2003-12-29,1098.7234379633514
2003-12-30,1102.6072380231733
2003-12-31,1101.6952757811696
2004-01-01,1106.3292935869538
2004-01-02,1137.4860036048897
2004-01-05,1156.7535384381436
2004-01-06,1139.2188771765784
2004-01-07,1136.5541099491543
2004-01-08,1141.358293982591
2004-01-09,1142.9485346609886
2004-01-12,1137.331559644891
2004-01-13,1136.2128449549716
2004-01-14,1139.564746092081
2004-01-15,1135.3102632749446
2004-01-16,1141.0436197621373
2004-01-19,1155.4387167680295
2004-01-20,1148.7523143745889
2004-01-21,1135.1704170096323
2004-01-22,1120.9412232839823
2004-01-23,1137.4654155827943
2004-01-26,1151.0669666561014
2004-01-27,1154.1847392983832
2004-01-28,1131.9293087259632
2004-01-29,1124.8534694910265
2004-01-30,1106.0014490190051
2004-02-02,1095.018174137327
2004-02-03,1096.3516620498528
2004-02-04,1100.6715100129863
2004-02-05,1079.7040571395412
2004-02-06,1084.7320284822897
2004-02-09,1109.7193767797685
2004-02-10,1104.9046565337019
2004-02-11,1116.6548564089667
2004-02-12,1110.9788317277455
2004-02-13,1116.6474084579413
2004-02-16,1119.443571670481
2004-02-17,1125.066502403132
2004-02-18,1119.7759575588161
2004-02-19,1109.2033629264001
2004-02-20,1117.001515235226
2004-02-23,1115.637376035377
2004-02-24,1102.863205718241
2004-02-25,1111.3723988840318
2004-02-26,1129.920748708808
2004-02-27,1149.0113738173648
2004-03-01,1164.8671438871431
2004-03-02,1173.082487064925
2004-03-03,1183.4452569335672
2004-03-04,1175.5865726636187
2004-03-05,1158.9323234408796
2004-03-08,1170.833243723711
2004-03-09,1164.696223689434
2004-03-10,1156.2605718930715
2004-03-11,1125.090326779478
2004-03-12,1142.20211801547
2004-03-15,1134.3887583673713
2004-03-16,1124.5323277941118
2004-03-17,1156.164369790094
2004-03-18,1131.7803323804258
2004-03-19,1140.8482012336653
2004-03-22,1115.8048936213863
2004-03-23,1123.5095880207148
2004-03-24,1130.485152876896
2004-03-25,1124.1969862689332
2004-03-26,1144.4862380574648
2004-03-29,1141.4759402378718
2004-03-30,1154.842376901277
2004-03-31,1166.75038381602
2004-04-01,1174.470993695182
2004-04-02,1209.1396744272688
2004-04-05,1226.2367162279447
2004-04-06,1225.7281014849664
2004-04-07,1213.4880140110324
2004-04-08,1224.0470739098446
2004-04-09,1224.1543507386414
2004-04-12,1228.04734172298
2004-04-13,1238.1807378836518
2004-04-14,1211.4693889482858
2004-04-15,1198.5227503676601
2004-04-16,1184.2125538868117
2004-04-19,1179.5326459926607
2004-04-20,1170.4245161771428
2004-04-21,1154.5848847597263
2004-04-22,1155.6008970206053
2004-04-23,1177.5483377466765
2004-04-26,1158.1350289827283
2004-04-27,1136.6222576572602
2004-04-28,1130.5684559695912
2004-04-29,1090.534057435365
2004-04-30,1076.273796061105
2004-05-03,1079.2369779964324
2004-05-04,1085.1946011641387
2004-05-05,1086.8926582072954
2004-05-06,1086.0673552354272
2004-05-07,1075.9563808842495
2004-05-10,1032.1863423068583
2004-05-11,1032.7647790442427
2004-05-12,1033.2832058828164
2004-05-13,1037.5372522315474
2004-05-14,1006.1171048810384
2004-05-17,951.6039921957147
2004-05-18,990.6235749621857
2004-05-19,1019.3666386411267
2004-05-20,1011.748460136772
2004-05-21,1014.1150086449098
2004-05-24,1038.1208145329085
2004-05-25,1027.101976111788
2004-05-26,1034.5086593250933
2004-05-27,1033.0936636222466
2004-05-28,1026.213733632873
2004-05-31,1023.9426951417931
2004-06-01,1014.6435701666812
2004-06-02,1023.4066699050553
2004-06-03,1004.323392645559
2004-06-04,1011.6360238114551
2004-06-07,1033.094403678264
2004-06-08,1038.5213502371294
2004-06-09,1049.2544774913379
2004-06-10,1045.3818902139503
2004-06-11,1046.5042547023234
2004-06-14,1015.3862037081198
2004-06-15,1020.4016440483426
2004-06-16,1022.7333997603625
2004-06-17,1025.8254905170843
2004-06-18,1007.8348081361798
2004-06-21,1012.3253796398737
2004-06-22,1006.564546629344
2004-06-23,1015.0704222031278
2004-06-24,1022.3841725403693
2004-06-25,1029.4465218894034
2004-06-28,1020.4406744514889
2004-06-29,1026.431891553739
2004-06-30,1032.3717757721886
2004-07-01,1043.6511432407608
2004-07-02,1030.5171766241388
2004-07-05,1032.6695494383234
2004-07-06,1032.9498314178816
2004-07-07,1031.9566489498893
2004-07-08,1014.2153808116622
2004-07-09,1019.1072675479131
2004-07-12,1019.5482625283692
2004-07-13,1026.9165462159208
2004-07-14,1016.5822211492931
2004-07-15,1025.892679030836
2004-07-16,1035.8224472611296
2004-07-19,1044.963775760275
2004-07-20,1044.2527005873346
2004-07-21,1052.1142254940096
2004-07-22,1035.9619878889582
2004-07-23,1050.5454550692443
2004-07-26,1041.510722130496
2004-07-27,1053.4791067733909
2004-07-28,1049.1754673064584
2004-07-29,1051.5707667765912
2004-07-30,1063.9729289987745
2004-08-02,1063.668179498166
2004-08-03,1058.412642366191
2004-08-04,1056.3528772796185
2004-08-05,1058.0879333096816
2004-08-06,1037.9185017406178
2004-08-09,1036.352874724439
2004-08-10,1033.1139279551994
2004-08-11,1029.5492964669716
2004-08-12,1028.423471178301
2004-08-13,1017.5633803571928
2004-08-16,1019.7822486576526
2004-08-17,1026.3849970418623
2004-08-18,1032.8670782586591
2004-08-19,1043.3365736673265
2004-08-20,1049.3275115363651
2004-08-23,1051.7985416439753
2004-08-24,1069.2238326801687
2004-08-25,1078.0293132349816
2004-08-26,1078.7871564951704
2004-08-27,1086.073894982591
2004-08-30,1095.8840285593867
2004-08-31,1088.3788720045739
2004-09-01,1091.418035761387
2004-09-02,1096.4906991130306
2004-09-03,1102.85844102641
2004-09-06,1112.6674579226953
2004-09-07,1114.477872293694
2004-09-08,1111.7487906240133
2004-09-09,1102.486923663599
2004-09-10,1092.8240502046838
2004-09-13,1102.0943186311094
2004-09-14,1111.1911467726818
2004-09-15,1126.961484134098
2004-09-16,1144.67110930969
2004-09-17,1152.8149069012836
2004-09-20,1162.5246672735814
2004-09-21,1159.0799156124262
2004-09-22,1152.681080448908
2004-09-23,1148.52880082422
2004-09-24,1143.084332945593
2004-09-27,1134.8856692693575
2004-09-28,1141.6582333533843
2004-09-29,1145.2074183490063
2004-09-30,1146.3560565740268
2004-10-01,1168.4658930658445
2004-10-04,1201.616520192379
2004-10-05,1200.7864426545343
2004-10-06,1195.9241431427913
2004-10-07,1205.6649606350677
2004-10-08,1196.5261794458092
2004-10-11,1199.0099392107686
2004-10-12,1192.9036397210073
2004-10-13,1177.5053678861766
2004-10-14,1151.7847071734325
2004-10-15,1147.5496334556667
2004-10-18,1146.436777193335
2004-10-19,1147.2521668289476
2004-10-20,1120.5586966387045
2004-10-21,1128.45214607825
2004-10-22,1129.7188926678348
2004-10-25,1106.2214802887408
2004-10-26,1114.3686811869225
2004-10-27,1124.8636068540388
2004-10-28,1131.043109668972
2004-10-29,1132.466707461904
2004-11-01,1130.4215711554837
2004-11-02,1143.3655964180634
2004-11-03,1145.8557953906422
2004-11-04,1142.050896457667
2004-11-05,1145.881020086424
2004-11-08,1138.5566938570278
2004-11-09,1145.9357764647928
2004-11-10,1156.7438893946805
2004-11-11,1154.9218782270239
2004-11-12,1161.752325719932
2004-11-15,1166.2882346540782
2004-11-16,1157.9468274344986
2004-11-17,1167.6331368081048
2004-11-18,1169.9567334572434
2004-11-19,1151.271727190418
2004-11-22,1159.1405753200072
2004-11-23,1160.3261459586827
2004-11-24,1159.937768302302
2004-11-25,1149.9263758489712
2004-11-26,1150.766048033758
2004-11-29,1154.064840778412
2004-11-30,1165.2814577582733
2004-12-01,1167.5482130661937
2004-12-02,1174.8816740109048
2004-12-03,1167.915355804369
2004-12-06,1171.156010542662
2004-12-07,1164.2741098781473
2004-12-08,1159.5456201312466
