Date,EM ASIA MINIMUM VOLATILITY (USD)
2002-05-31,1083.2572167042003
2002-06-03,1084.806145006179
2002-06-04,1080.1664122066934
2002-06-05,1092.0031737696333
2002-06-06,1084.0616878757507
2002-06-07,1069.884077430658
2002-06-10,1084.7413802383367
2002-06-11,1087.2866896505898
2002-06-12,1080.5606169355844
2002-06-13,1088.4767208147728
2002-06-14,1081.0512304064039
2002-06-17,1079.1473567053174
2002-06-18,1068.9857098866037
2002-06-19,1035.5057262998455
2002-06-20,1032.99708012579
2002-06-21,1030.5206437525997
2002-06-24,1016.9896003485663
2002-06-25,1011.2229304245618
2002-06-26,957.8839889671126
2002-06-27,967.7636874734993
2002-06-28,987.0156880545773
2002-07-01,979.4418749128247
2002-07-02,986.3773901290001
2002-07-03,997.2766046721536
2002-07-04,1014.1079824215533
2002-07-05,1034.4124019007058
2002-07-08,1026.9515905052458
2002-07-09,1032.8448851185865
2002-07-10,1032.9290609830985
2002-07-11,1011.09561912604
2002-07-12,1035.3184466653488
2002-07-15,1012.0754609800504
2002-07-16,997.613709875115
2002-07-17,996.6116761151698
2002-07-18,998.0692992294871
2002-07-19,979.8079716239089
2002-07-22,961.4378330915881
2002-07-23,993.3128504564261
2002-07-24,969.2355130232786
2002-07-25,963.6214375269851
2002-07-26,945.3753429601668
2002-07-29,955.0917991408566
2002-07-30,971.0606287388923
2002-07-31,975.6415840511818
2002-08-01,969.2039716539515
2002-08-02,960.7324751282873
2002-08-05,929.638684676981
2002-08-06,942.2688208127993
2002-08-07,946.5184935556206
2002-08-08,947.4479765945523
2002-08-09,960.1078004923613
2002-08-12,958.0662141692972
2002-08-13,966.597607850838
2002-08-14,967.0775561430172
2002-08-15,977.4067395091575
2002-08-16,980.5881702796844
2002-08-19,981.8385982184259
2002-08-20,995.2580297425129
2002-08-21,990.9662290563111
2002-08-22,1003.9212430466177
2002-08-23,998.4481045729331
2002-08-26,993.0718743705728
2002-08-27,978.9760595548
2002-08-28,973.601711499834
2002-08-29,968.6623484539309
2002-08-30,977.1463085095119
2002-09-02,971.3215873756405
2002-09-03,949.8410406706824
2002-09-04,943.7372687598936
2002-09-05,941.2070177556636
2002-09-06,937.0547509800406
2002-09-09,937.1250764267588
2002-09-10,960.967954313368
2002-09-11,967.7444431434039
2002-09-12,970.1389850660993
2002-09-13,950.682156236115
2002-09-16,936.099456093009
2002-09-17,960.3186005648505
2002-09-18,932.4525637816151
2002-09-19,927.7832937220596
2002-09-20,921.5601006231568
2002-09-23,901.3498536480926
2002-09-24,896.6140883074139
2002-09-25,886.3468517892236
2002-09-26,893.9675320220539
2002-09-27,898.1318391760725
2002-09-30,877.4040058019557
2002-10-01,881.1813082625621
2002-10-02,881.0439472528353
2002-10-03,872.6465489935904
2002-10-04,874.7534889507594
2002-10-07,852.3040398433252
2002-10-08,857.3928815128156
2002-10-09,839.890906778058
2002-10-10,820.5443940574725
2002-10-11,817.5036260833257
2002-10-14,830.1471223945107
2002-10-15,852.2823081042392
2002-10-16,868.068574857688
2002-10-17,886.2225585445846
2002-10-18,905.3767441799403
2002-10-21,894.3285574269778
2002-10-22,877.9756001044162
2002-10-23,905.1854326955145
2002-10-24,900.5861132064205
2002-10-25,895.2634897003895
2002-10-28,898.4153123492625
2002-10-29,894.4127097035184
2002-10-30,886.1592430728576
2002-10-31,888.2083275001235
2002-11-01,870.4542211716671
2002-11-04,891.2389429612249
2002-11-05,882.847152688552
2002-11-06,899.5689270637524
2002-11-07,894.3043225788757
2002-11-08,891.9304653276618
2002-11-11,880.4709968575947
2002-11-12,878.8338977059223
2002-11-13,879.8371644671944
2002-11-14,880.8589007399905
2002-11-15,897.6682185675154
2002-11-18,891.5648292963846
2002-11-19,887.3771498173616
2002-11-20,892.1061142274805
2002-11-21,897.419932164358
2002-11-22,907.6205515166589
2002-11-25,921.9586466593763
2002-11-26,919.4104233773785
2002-11-27,918.7804392030606
2002-11-28,919.2499476803987
2002-11-29,926.0414540498285
2002-12-02,929.8086735829681
2002-12-03,933.6700663550029
2002-12-04,918.1231132363841
2002-12-05,921.1729854278722
2002-12-06,915.552733092179
2002-12-09,922.7422207859869
2002-12-10,909.862988823203
2002-12-11,909.2809926017165
2002-12-12,911.7970127246947
2002-12-13,903.4589530938905
2002-12-16,898.918430077653
2002-12-17,899.263471962733
2002-12-18,900.8043294197598
2002-12-19,902.7754377659038
2002-12-20,906.3541847235039
2002-12-23,896.3393109499256
2002-12-24,887.9041210231192
2002-12-25,886.3182275558386
2002-12-26,889.138679583922
2002-12-27,873.6175288318514
2002-12-30,852.3741996176295
2002-12-31,850.0939423293686
2003-01-01,850.2302692468768
2003-01-02,860.330982547107
2003-01-03,870.6533723734664
2003-01-06,872.1938717038473
2003-01-07,872.6122316105123
2003-01-08,882.4609086627742
2003-01-09,871.4106112517198
2003-01-10,870.6147304461151
2003-01-13,886.0205130960807
2003-01-14,888.4088280065007
2003-01-15,892.1090714069894
2003-01-16,887.8565520380561
2003-01-17,875.9537965341445
2003-01-20,872.36509981601
2003-01-21,869.9466825092178
2003-01-22,862.9338305901546
2003-01-23,860.7282763027217
2003-01-24,848.100597068442
2003-01-27,836.8292987861442
2003-01-28,840.4097145562437
2003-01-29,834.3284669351875
2003-01-30,845.8846940835163
2003-01-31,849.2856928883822
2003-02-03,849.4501619784558
2003-02-04,841.8034128290141
2003-02-05,845.7699526855589
2003-02-06,833.36215269654
2003-02-07,822.8913237182111
2003-02-10,820.7528581608941
2003-02-11,821.0344772590447
2003-02-12,824.2646681915363
2003-02-13,807.7138737496275
2003-02-14,809.3633980414594
2003-02-17,834.5690282171489
2003-02-18,839.40903077561
2003-02-19,832.2576587672372
2003-02-20,827.166137712065
2003-02-21,826.4209231369352
2003-02-24,836.7125253984225
2003-02-25,824.3351356385335
2003-02-26,816.7721324656649
2003-02-27,817.4597644414192
2003-02-28,810.1659354967429
2003-03-03,814.718788066246
2003-03-04,801.9132695144947
2003-03-05,781.851814328774
2003-03-06,774.732137377727
2003-03-07,762.129414616321
2003-03-10,753.4332461048701
2003-03-11,749.822444686264
2003-03-12,754.4884064917402
2003-03-13,766.3279969773001
2003-03-14,783.1411157880744
2003-03-17,773.1068112867664
2003-03-18,794.4521705657542
2003-03-19,798.0810502922269
2003-03-20,816.9224653622713
2003-03-21,826.0380308985449
2003-03-24,811.3238117006186
2003-03-25,800.7023350180542
2003-03-26,803.981880878323
2003-03-27,801.744938493813
2003-03-28,800.4658777640061
2003-03-31,774.0201892898297
2003-04-01,776.2464181602282
2003-04-02,787.4634640232649
2003-04-03,794.4049330155622
2003-04-04,810.5683756682994
2003-04-07,832.7115769027807
2003-04-08,827.398406386649
2003-04-09,816.857640585193
2003-04-10,813.5281181934254
2003-04-11,819.3884795935771
2003-04-14,819.1130596097114
2003-04-15,829.2040780400341
2003-04-16,837.4143571403519
2003-04-17,829.1214420456776
2003-04-18,839.7339665043081
2003-04-21,842.187629117262
2003-04-22,817.9916636551042
2003-04-23,813.9266506447805
2003-04-24,794.7483654623597
2003-04-25,776.5927974600677
2003-04-28,781.9688853955848
2003-04-29,801.0634780827471
2003-04-30,791.0215179357541
2003-05-01,783.8663879344492
2003-05-02,788.8080462512096
2003-05-05,786.9351705045078
2003-05-06,787.6461939184823
2003-05-07,798.3410998111415
2003-05-08,787.3183643652538
2003-05-09,785.2564854496314
2003-05-12,789.2139876754327
2003-05-13,788.7221581459185
2003-05-14,791.0450444120888
2003-05-15,800.610912474301
2003-05-16,790.9858231160981
2003-05-19,776.3293379127491
2003-05-20,781.7395838573357
2003-05-21,779.636579061615
2003-05-22,783.1106921480921
2003-05-23,788.6618733678462
2003-05-26,793.6955656428063
2003-05-27,788.3457347424353
2003-05-28,804.1091009004859
2003-05-29,802.4963588591429
2003-05-30,804.858231908334
2003-06-02,818.6882392659336
2003-06-03,814.8207166683251
2003-06-04,821.7788780750234
2003-06-05,814.6163340644233
2003-06-06,825.8952142597079
2003-06-09,831.0632579180613
2003-06-10,834.6972717223755
2003-06-11,830.2441712866042
2003-06-12,841.6002942444345
2003-06-13,843.8168683201301
2003-06-16,837.4733170353014
2003-06-17,853.6596865776789
2003-06-18,863.4680768796638
2003-06-19,866.8197263037916
2003-06-20,870.3003062379042
2003-06-23,868.9496565429106
2003-06-24,864.3006072852124
2003-06-25,871.8860079651695
2003-06-26,881.6767043136265
2003-06-27,887.9098596211037
2003-06-30,880.2172066052339
2003-07-01,880.938006937765
2003-07-02,898.3554866386379
2003-07-03,905.481603256635
2003-07-04,912.367846725097
2003-07-07,937.5920109364721
2003-07-08,947.5237971238237
2003-07-09,946.0467699270339
2003-07-10,938.9563551075331
2003-07-11,944.6801155990247
2003-07-14,962.1299527263991
2003-07-15,960.6255007254698
2003-07-16,967.1730071602151
2003-07-17,958.5110340807574
2003-07-18,946.8156416280387
2003-07-21,934.368705480976
2003-07-22,931.1406184079934
2003-07-23,924.1378369252838
2003-07-24,933.5550943999089
2003-07-25,936.508283726762
2003-07-28,950.228572152448
2003-07-29,950.5574736412437
2003-07-30,957.3245985264537
2003-07-31,970.5041062802512
2003-08-01,981.8675700906164
2003-08-04,970.8353585532816
2003-08-05,960.558173454679
2003-08-06,950.1275770250503
2003-08-07,949.3486851636663
2003-08-08,958.5339564619284
2003-08-11,964.3529937520769
2003-08-12,969.5783467312453
2003-08-13,982.9868940006921
2003-08-14,991.2783801624926
2003-08-15,993.2374890382304
2003-08-18,1005.7419009582372
2003-08-19,1015.6598326031268
2003-08-20,1016.1001450474284
2003-08-21,1043.5834858317903
2003-08-22,1057.0183433050604
2003-08-25,1048.465313736291
2003-08-26,1042.1608982590333
2003-08-27,1045.1338000414044
2003-08-28,1043.7423297960718
2003-08-29,1051.7559236567308
2003-09-01,1060.358512992558
2003-09-02,1072.7265088883462
2003-09-03,1076.7845315472691
2003-09-04,1069.233415982599
2003-09-05,1061.346399428172
2003-09-08,1058.893016646471
2003-09-09,1049.8152346466445
2003-09-10,1043.1656717754404
2003-09-11,1047.0156067545438
2003-09-12,1034.8629305046861
2003-09-15,1025.3480356811588
2003-09-16,1045.3397103523987
2003-09-17,1038.2252195459744
2003-09-18,1026.3402193944137
2003-09-19,1014.6884569476235
2003-09-22,989.0675979091338
2003-09-23,995.6689854125838
2003-09-24,1010.3149591261197
2003-09-25,995.2250643489363
2003-09-26,994.1129407679252
2003-09-29,985.7957449168748
2003-09-30,980.0717523674642
2003-10-01,980.1753964722494
2003-10-02,993.6857479597306
2003-10-03,1003.5758716513692
2003-10-06,1009.5506460529539
2003-10-07,1005.99122932499
2003-10-08,1005.4940068679851
2003-10-09,1029.109987849009
2003-10-10,1036.9782136058586
2003-10-13,1052.1122899983538
2003-10-14,1041.706571617861
2003-10-15,1047.1804445314315
2003-10-16,1060.0296217184527
2003-10-17,1061.0679578348797
2003-10-20,1063.8201577499444
2003-10-21,1056.9552650439362
2003-10-22,1049.7886156947982
2003-10-23,1026.6659632097708
2003-10-24,1024.1875649921308
2003-10-27,1035.6014072662301
2003-10-28,1059.599087531538
2003-10-29,1061.2155754304586
2003-10-30,1068.919911854593
2003-10-31,1076.2426241195838
2003-11-03,1100.6372777569213
2003-11-04,1106.5707911197806
2003-11-05,1111.855018054394
2003-11-06,1104.8137527459596
2003-11-07,1104.951880349464
2003-11-10,1098.0173224630416
2003-11-11,1086.1631954614575
2003-11-12,1077.548949776026
2003-11-13,1080.2395635575629
2003-11-14,1070.5251253911194
2003-11-17,1053.6767119084354
2003-11-18,1044.27849726285
2003-11-19,1022.422390879885
2003-11-20,1014.4791421070415
2003-11-21,1014.7994832539035
2003-11-24,1020.6040502981747
2003-11-25,1031.1314204425962
2003-11-26,1027.5827611800423
2003-11-27,1027.6546709186428
2003-11-28,1035.0927711794034
2003-12-01,1053.2458140896258
2003-12-02,1044.7300874405112
2003-12-03,1046.302437902274
2003-12-04,1051.9421748129346
2003-12-05,1037.280580251916
2003-12-08,1029.6296866030043
2003-12-09,1042.4629837088899
2003-12-10,1045.962094729241
2003-12-11,1056.3571210016737
2003-12-12,1052.973731959692
2003-12-15,1056.064272554461
2003-12-16,1047.4403812005996
2003-12-17,1033.7566824526957
2003-12-18,1040.877733049377
2003-12-19,1050.4164909949411
2003-12-22,1049.6626364837407
2003-12-23,1046.9090193347904
2003-12-24,1043.7615193383688
2003-12-25,1044.0267310456009
2003-12-26,1046.849678318993
2003-12-29,1050.5774671428592
2003-12-30,1062.7923951757982
2003-12-31,1059.5319083833192
2004-01-01,1062.280213782268
2004-01-02,1081.1486134519837
2004-01-05,1083.685430228212
2004-01-06,1073.177942245823
2004-01-07,1077.880606010636
2004-01-08,1079.667231639851
2004-01-09,1085.1198965987685
2004-01-12,1085.0069420841817
2004-01-13,1083.4616853637738
2004-01-14,1096.5050831527492
2004-01-15,1094.8669574987352
2004-01-16,1108.0997201084842
2004-01-19,1120.0554869865719
2004-01-20,1105.98009374942
2004-01-21,1097.9599709208255
2004-01-22,1087.343123753591
2004-01-23,1096.0942523746298
2004-01-26,1106.3208638007081
2004-01-27,1110.0733838986978
2004-01-28,1107.6340885172265
2004-01-29,1118.2631781589446
2004-01-30,1111.199815691287
2004-02-02,1105.5486532413174
2004-02-03,1086.9927719091377
2004-02-04,1092.555663426464
2004-02-05,1087.7192038096846
2004-02-06,1088.9596770988326
2004-02-09,1108.3014752119755
2004-02-10,1105.6055426342668
2004-02-11,1115.5256955476395
2004-02-12,1106.9457436105224
2004-02-13,1118.364599015955
2004-02-16,1119.447242752975
2004-02-17,1122.607345620243
2004-02-18,1123.0544056530525
2004-02-19,1129.9285883506743
2004-02-20,1135.335509074055
2004-02-23,1128.5075072248378
2004-02-24,1112.4501526999834
2004-02-25,1122.961988625729
2004-02-26,1137.4544692475756
2004-02-27,1146.0172804112203
2004-03-01,1152.4128624351927
2004-03-02,1177.4831370184208
2004-03-03,1183.971897935153
2004-03-04,1186.487401367958
2004-03-05,1163.3777301251553
2004-03-08,1167.7688015119481
2004-03-09,1164.3127186696586
2004-03-10,1166.161416918156
2004-03-11,1154.260538050219
2004-03-12,1144.766261797732
2004-03-15,1140.3054392751246
2004-03-16,1125.8601086874987
2004-03-17,1154.3310908910812
2004-03-18,1142.3973030984544
2004-03-19,1154.1378986731997
2004-03-22,1120.6597020175277
2004-03-23,1124.4296054439073
2004-03-24,1137.9127902369587
2004-03-25,1132.3799675876178
2004-03-26,1150.854231564635
2004-03-29,1161.2784260810301
2004-03-30,1159.6010109973797
2004-03-31,1163.5206091247949
2004-04-01,1163.6760846956456
2004-04-02,1189.2684391984747
2004-04-05,1209.2549146741299
2004-04-06,1208.937725463379
2004-04-07,1203.842299687627
2004-04-08,1212.8311561854018
2004-04-09,1205.12720820005
2004-04-12,1219.7379394088227
2004-04-13,1238.91070424573
2004-04-14,1226.0873360438814
2004-04-15,1219.4411771671082
2004-04-16,1201.2774650863512
2004-04-19,1203.9662679468743
2004-04-20,1218.6783045797815
2004-04-21,1218.8533159100186
2004-04-22,1215.5816355487814
2004-04-23,1233.196536051541
2004-04-26,1214.3335586519374
2004-04-27,1200.1442119870717
2004-04-28,1196.7461358406492
2004-04-29,1156.6020928784765
2004-04-30,1133.2512143549675
2004-05-03,1132.7082496658322
2004-05-04,1132.8869932244886
2004-05-05,1120.933024435267
2004-05-06,1118.330857952688
2004-05-07,1132.5585657277052
2004-05-10,1087.294127636391
2004-05-11,1086.4124406937226
2004-05-12,1100.0295504337407
2004-05-13,1087.7702366972899
2004-05-14,1053.96507093998
2004-05-17,992.0617954519092
2004-05-18,1020.3168038262858
2004-05-19,1059.6756941926196
2004-05-20,1059.5581013837116
2004-05-21,1070.7719197403019
2004-05-24,1083.5474018151779
2004-05-25,1067.775623465955
2004-05-26,1072.1628779958924
2004-05-27,1073.960365334022
2004-05-28,1079.254591983277
2004-05-31,1071.9663145404827
2004-06-01,1078.3231690302512
2004-06-02,1066.366062930268
2004-06-03,1042.734253174752
2004-06-04,1052.7297213608788
2004-06-07,1076.525243577721
2004-06-08,1083.5191006214086
2004-06-09,1094.1934425640547
2004-06-10,1082.5080219094607
2004-06-11,1069.615790432432
2004-06-14,1046.6278724135727
2004-06-15,1054.2302831537477
2004-06-16,1062.3093111917574
2004-06-17,1065.8636377867479
2004-06-18,1043.25318665067
2004-06-21,1048.166843521356
2004-06-22,1043.9185810888744
2004-06-23,1046.3946802224193
2004-06-24,1059.9883254723693
2004-06-25,1072.5778254999752
2004-06-28,1062.71462538931
2004-06-29,1072.5208910952138
2004-06-30,1071.1607040208041
2004-07-01,1076.3534577137993
2004-07-02,1052.5007713591563
2004-07-05,1055.3900892024983
2004-07-06,1063.0268277862765
2004-07-07,1059.1008128619308
2004-07-08,1039.906935389876
2004-07-09,1048.2326602711266
2004-07-12,1045.294529843099
2004-07-13,1046.2968319991403
2004-07-14,1027.5045365354185
2004-07-15,1022.850470315494
2004-07-16,1022.1359667184975
2004-07-19,1034.7170337271925
2004-07-20,1026.8738685892483
2004-07-21,1055.3707129267673
2004-07-22,1043.7814494497698
2004-07-23,1052.1399710455378
2004-07-26,1048.9201138970827
2004-07-27,1058.3636675592338
2004-07-28,1062.833276051885
2004-07-29,1052.338882209811
2004-07-30,1062.1241650090906
2004-08-02,1052.373549809691
2004-08-03,1050.708632197302
2004-08-04,1050.2032342234586
2004-08-05,1066.4209493956864
2004-08-06,1039.135164403725
2004-08-09,1043.9722580374043
2004-08-10,1039.993425783668
2004-08-11,1047.3403342849558
2004-08-12,1048.4803458446436
2004-08-13,1038.3775209957942
2004-08-16,1034.8238157270855
2004-08-17,1032.7772302360117
2004-08-18,1041.149047656242
2004-08-19,1052.0666484902645
2004-08-20,1054.4296685691454
2004-08-23,1064.5868760642595
2004-08-24,1072.7987834425762
2004-08-25,1081.1097734852297
2004-08-26,1092.9301041361423
2004-08-27,1098.2211700240343
2004-08-30,1098.8813913903073
2004-08-31,1086.972929360601
2004-09-01,1098.8082444321951
2004-09-02,1105.133988876886
2004-09-03,1111.1296263215988
2004-09-06,1113.6627635874108
2004-09-07,1115.4031553284665
2004-09-08,1111.5433005230748
2004-09-09,1111.1574623296394
2004-09-10,1106.7190683255235
2004-09-13,1123.6582812725026
2004-09-14,1120.0643420259323
2004-09-15,1131.9293167785902
2004-09-16,1142.8289148825904
2004-09-17,1139.495881629252
2004-09-20,1150.7169694518207
2004-09-21,1146.8906074866927
2004-09-22,1140.3497803340435
2004-09-23,1129.6670253737211
2004-09-24,1130.3207742702875
2004-09-27,1123.3342063118678
2004-09-28,1118.0435751353962
2004-09-29,1119.0835557163155
2004-09-30,1116.6418652402356
2004-10-01,1132.6658708439866
2004-10-04,1170.4965193308226
2004-10-05,1162.7021787580925
2004-10-06,1158.5883752230413
2004-10-07,1164.9162765369938
2004-10-08,1154.4905628024444
2004-10-11,1155.6426732985435
2004-10-12,1146.8315571437856
2004-10-13,1147.0461042967468
2004-10-14,1125.4202912409576
2004-10-15,1113.9789669217585
2004-10-18,1112.7827278180653
2004-10-19,1119.5049533275867
2004-10-20,1096.4869944291427
2004-10-21,1092.7815335477355
2004-10-22,1096.396173337235
2004-10-25,1072.5755928158708
2004-10-26,1073.2165834485777
2004-10-27,1075.6278781591122
2004-10-28,1094.232086171397
2004-10-29,1101.0298651027688
2004-11-01,1099.0120251307467
2004-11-02,1117.3894646027907
2004-11-03,1121.9329126115188
2004-11-04,1111.8720312405694
2004-11-05,1118.38040718242
2004-11-08,1112.628852861232
2004-11-09,1116.3379742491788
2004-11-10,1125.348604292284
2004-11-11,1123.8233768905593
2004-11-12,1132.9464437084653
2004-11-15,1142.2238405867222
2004-11-16,1135.7676329859696
2004-11-17,1148.718179731689
2004-11-18,1152.722540687503
2004-11-19,1139.536357928808
2004-11-22,1129.2973939646827
2004-11-23,1137.3258928221385
2004-11-24,1143.3714298533284
2004-11-25,1136.0960720286807
