Date,EM LATIN AMERICA MINIMUM VOLATILITY(USD)
2001-10-25,765.1780189976887
2001-10-26,768.220458806944
2001-10-29,747.9907123804618
2001-10-30,734.6575697121274
2001-10-31,748.5360903236264
2001-11-01,747.4980601664321
2001-11-02,748.8774255137969
2001-11-05,776.3204299494082
2001-11-06,782.2524962025982
2001-11-07,779.5846912611333
2001-11-08,791.768524094592
2001-11-09,790.4990649951928
2001-11-12,779.3400847178906
2001-11-13,807.2738501624009
2001-11-14,812.2926311544712
2001-11-15,817.1827635763615
2001-11-16,809.7959498220936
2001-11-19,824.7472138560946
2001-11-20,811.3324545040397
2001-11-21,817.9212943400627
2001-11-22,819.0548426870853
2001-11-23,833.0424643583475
2001-11-26,840.9032117132499
2001-11-27,839.8689235726101
2001-11-28,819.3595492613465
2001-11-29,811.6838057180224
2001-11-30,803.4559293878275
2001-12-03,826.1761532461264
2001-12-04,831.5484101484761
2001-12-05,852.1055924110408
2001-12-06,854.1065274583775
2001-12-07,856.5741234374912
2001-12-10,863.3609972801747
2001-12-11,862.6929569181301
2001-12-12,854.5812166182653
2001-12-13,843.0285469237176
2001-12-14,841.0051820112401
2001-12-17,848.7608853660148
2001-12-18,863.0327548179197
2001-12-19,874.3987261463526
2001-12-20,871.796100767167
2001-12-21,893.7318220366485
2001-12-24,906.0572415220539
2001-12-25,906.0572415220539
2001-12-26,906.8215570142945
2001-12-27,906.1771213953315
2001-12-28,905.0439474960826
2001-12-31,894.6262311676426
2002-01-01,894.6262311676426
2002-01-02,896.684771469453
2002-01-03,925.3837412925545
2002-01-04,929.997669200655
2002-01-07,908.8816052004441
2002-01-08,906.7218606186018
2002-01-09,896.6145457456175
2002-01-10,874.3440941356704
2002-01-11,872.4513838896581
2002-01-14,860.0407961931991
2002-01-15,880.8684515751231
2002-01-16,886.1980391108023
2002-01-17,895.2861872073368
2002-01-18,895.4023604210931
2002-01-21,894.7979932994126
2002-01-22,893.0804541963478
2002-01-23,900.9005279406898
2002-01-24,908.0182024308599
2002-01-25,924.0084565425715
2002-01-28,925.8036739820055
2002-01-29,909.4953693677679
2002-01-30,908.680626593384
2002-01-31,925.3161368599449
2002-02-01,925.8730447889732
2002-02-04,912.8091245901626
2002-02-05,913.1971685026965
2002-02-06,914.1501213644095
2002-02-07,904.456045182772
2002-02-08,897.078313336409
2002-02-11,881.5184599499037
2002-02-12,887.2228647308032
2002-02-13,908.7374224254999
2002-02-14,915.2805591529176
2002-02-15,908.4741949840981
2002-02-18,912.0338405610435
2002-02-19,900.5493691967158
2002-02-20,903.9143424434587
2002-02-21,911.6407948115425
2002-02-22,903.3297402514596
2002-02-25,925.8615171445612
2002-02-26,933.0927212473721
2002-02-27,954.1571710433227
2002-02-28,949.6129692207903
2002-03-01,968.56905081568
2002-03-04,979.7659712522358
2002-03-05,969.0264326196053
2002-03-06,965.1405622934377
2002-03-07,954.1542532641018
2002-03-08,971.842535545776
2002-03-11,965.2918022236032
2002-03-12,983.8548672571844
2002-03-13,982.3934081613289
2002-03-14,969.3748405531494
2002-03-15,977.0750574315896
2002-03-18,986.1115372208387
2002-03-19,989.4689937409518
2002-03-20,986.7441020258432
2002-03-21,982.672710602474
2002-03-22,979.7307849519406
2002-03-25,973.8190357188007
2002-03-26,982.3961568520011
2002-03-27,987.4059185444195
2002-03-28,988.9748808324238
2002-03-29,988.9748808324238
2002-04-01,983.5740761641031
2002-04-02,979.5983508380615
2002-04-03,971.03481971757
2002-04-04,970.579112150178
2002-04-05,982.3894928430121
2002-04-08,986.6043620021201
2002-04-09,988.1903867812044
2002-04-10,1005.6833943656379
2002-04-11,996.1343968949051
2002-04-12,1001.9812746085069
2002-04-15,990.0652302965402
2002-04-16,997.4082854665729
2002-04-17,998.6020392104513
2002-04-18,981.8477550457817
2002-04-19,982.9186459614834
2002-04-22,972.3308462309234
2002-04-23,968.8520637911633
2002-04-24,970.5698819237488
2002-04-25,954.2024109821227
2002-04-26,953.7284430067256
2002-04-29,947.0803704830669
2002-04-30,951.9929611388328
2002-05-01,943.5745788261098
2002-05-02,942.7229188097587
2002-05-03,926.1572606653081
2002-05-06,922.7897836367803
2002-05-07,920.3668184413879
2002-05-08,938.296009917764
2002-05-09,916.989751674277
2002-05-10,903.7458768144141
2002-05-13,904.6626153646071
2002-05-14,915.0865549606565
2002-05-15,915.277676727858
2002-05-16,929.0456761503921
2002-05-17,917.8743671972431
2002-05-20,912.4286719441345
2002-05-21,911.9322822907329
2002-05-22,896.07944771827
2002-05-23,903.9676780568421
2002-05-24,902.2590655212638
2002-05-27,906.5407483755715
2002-05-28,893.727550455085
2002-05-29,885.3503971310018
2002-05-30,873.0848960989506
2002-05-31,866.29607376268
2002-06-03,857.879057529303
2002-06-04,849.0006928307102
2002-06-05,844.9052754888572
2002-06-06,815.846176871358
2002-06-07,812.7988670539912
2002-06-10,825.5241225767322
2002-06-11,820.1199420183907
2002-06-12,800.9665814318626
2002-06-13,801.3742844700574
2002-06-14,787.92525767412
2002-06-17,806.9307700149035
2002-06-18,800.4505172451218
2002-06-19,777.7145569119235
2002-06-20,744.4221279971598
2002-06-21,715.0852804142625
2002-06-24,701.9835299617398
2002-06-25,718.951278506169
2002-06-26,686.744390637597
2002-06-27,710.4981118924318
2002-06-28,716.8063367137902
2002-07-01,711.593861871849
2002-07-02,701.9752601424918
2002-07-03,704.1809323274351
2002-07-04,710.777392154114
2002-07-05,715.7149899724141
2002-07-08,708.329345666937
2002-07-09,704.9844933676229
2002-07-10,705.0020680255069
2002-07-11,707.9918815302385
2002-07-12,715.9282651879446
2002-07-15,688.985266434925
2002-07-16,683.0878529539448
2002-07-17,692.5599019069558
2002-07-18,695.1082724377849
2002-07-19,684.1506751526497
2002-07-22,668.4530554702525
2002-07-23,658.5989097577868
2002-07-24,662.4408432497864
2002-07-25,642.9542296152782
2002-07-26,633.9654736954684
2002-07-29,650.9899647183764
2002-07-30,634.4726581856954
2002-07-31,628.357654014337
2002-08-01,620.9132264192501
2002-08-02,643.7637085068079
2002-08-05,626.6902472258123
2002-08-06,647.6059628604904
2002-08-07,663.999656871635
2002-08-08,696.4991494602791
2002-08-09,676.69674251476
2002-08-12,658.1194946321634
2002-08-13,639.70883538939
2002-08-14,640.100065199322
2002-08-15,646.8845915890793
2002-08-16,656.9728711714203
2002-08-19,667.3682088102452
2002-08-20,665.0364933351821
2002-08-21,664.5438656097291
2002-08-22,670.4012689450277
2002-08-23,667.5441949306062
2002-08-26,680.6579436253377
2002-08-27,676.6765867107406
2002-08-28,666.516721106793
2002-08-29,664.9913230782226
2002-08-30,674.7273765117891
2002-09-02,670.3839223215084
2002-09-03,650.7999594535886
2002-09-04,649.5572260639909
2002-09-05,644.3446530371305
2002-09-06,650.5806440750861
2002-09-09,664.1337950996148
2002-09-10,674.8823513743185
2002-09-11,681.9184240421064
2002-09-12,671.7943782972297
2002-09-13,668.105113847994
2002-09-16,663.4084573745494
2002-09-17,655.4407219646583
2002-09-18,635.9490032332194
2002-09-19,614.9236019065269
2002-09-20,607.8006245060349
2002-09-23,589.7872193942808
2002-09-24,588.7740645209442
2002-09-25,587.5890169025407
2002-09-26,600.3388418743217
2002-09-27,583.8691823025159
2002-09-30,568.4896726017275
2002-10-01,591.974469488105
2002-10-02,594.5949213806879
2002-10-03,594.2729900088373
2002-10-04,596.9565091903864
2002-10-07,588.0063192112632
2002-10-08,589.69233107
2002-10-09,568.8996724114395
2002-10-10,571.2487920658908
2002-10-11,575.2466922922699
2002-10-14,571.1852835848919
2002-10-15,582.948954302989
2002-10-16,575.5656467580277
2002-10-17,590.24839935608
2002-10-18,597.8562954732554
2002-10-21,598.8896608513953
2002-10-22,597.5734785081975
2002-10-23,608.4150299881612
2002-10-24,610.1766874599365
2002-10-25,614.8343929377887
2002-10-28,608.6766894128425
2002-10-29,599.2426752395462
2002-10-30,614.4012218160588
2002-10-31,621.367007331514
2002-11-01,619.5729304654596
2002-11-04,624.4321756978297
2002-11-05,615.1755891984494
2002-11-06,617.4283086219378
2002-11-07,608.4815581351507
2002-11-08,608.9151210615055
2002-11-11,609.0614119729136
2002-11-12,602.1537891701953
2002-11-13,599.8380751231218
2002-11-14,610.6645934671408
2002-11-15,605.8191039225129
2002-11-18,612.6306130260969
2002-11-19,603.5708085778106
2002-11-20,612.7821905947437
2002-11-21,629.3015782601814
2002-11-22,622.6234639874916
2002-11-25,630.3644203629285
2002-11-26,623.6966644055933
2002-11-27,635.7122911365803
2002-11-28,635.3574101203714
2002-11-29,640.750945842795
2002-12-02,647.813243224581
2002-12-03,642.2366101784667
2002-12-04,633.6404796867303
2002-12-05,629.2604006681997
2002-12-06,626.937906030934
2002-12-09,620.5089166338462
2002-12-10,622.1289914129356
2002-12-11,628.1109677727384
2002-12-12,628.5729724759026
2002-12-13,624.2802236437598
2002-12-16,634.9455002192238
2002-12-17,631.9722627834838
2002-12-18,636.4687729534076
2002-12-19,646.1096076789036
2002-12-20,651.7909824717234
2002-12-23,645.1324997853781
2002-12-24,640.9324500652226
2002-12-25,640.9324500652226
2002-12-26,634.9074674433206
2002-12-27,623.660717917983
2002-12-30,621.4693563453333
2002-12-31,616.7541024833376
2003-01-01,616.7541024833376
2003-01-02,634.1655962872965
2003-01-03,637.1290558174355
2003-01-06,648.6627041405956
2003-01-07,646.9986265554114
2003-01-08,648.8740481869603
2003-01-09,648.9126897650942
2003-01-10,653.3096941230987
2003-01-13,648.2972364528944
2003-01-14,650.4808336055162
2003-01-15,645.8066400946524
2003-01-16,642.1211197812181
2003-01-17,620.2604736497437
2003-01-20,615.4990803384784
2003-01-21,605.1590344690696
2003-01-22,591.9701035629142
2003-01-23,592.4370256678965
2003-01-24,575.5965417896753
2003-01-27,564.5536948999993
2003-01-28,562.4119729259838
2003-01-29,564.4060448490054
2003-01-30,574.7088549626773
2003-01-31,584.1695654000824
2003-02-03,590.3168062110046
2003-02-04,573.3506381356544
2003-02-05,577.9945908341573
2003-02-06,572.9692324151138
2003-02-07,573.1037082468392
2003-02-10,571.0941899855349
2003-02-11,577.3199470001452
2003-02-12,571.5455778404
2003-02-13,558.5680161701722
2003-02-14,560.8773510242212
2003-02-17,572.2580888314159
2003-02-18,581.5824981217556
2003-02-19,571.7679944870466
2003-02-20,566.4583708425226
2003-02-21,570.281462357101
2003-02-24,569.2334587257614
2003-02-25,564.3668631691882
2003-02-26,560.9629189107038
2003-02-27,566.2163601403549
2003-02-28,570.460708030933
2003-03-03,566.4961478392999
2003-03-04,559.5240605468919
2003-03-05,553.1595216273176
2003-03-06,559.8826749115043
2003-03-07,562.8273639677283
2003-03-10,552.4795756695406
2003-03-11,553.6257923415724
2003-03-12,561.8079470195054
2003-03-13,581.887016986813
2003-03-14,595.3074752507173
2003-03-17,596.5154152351777
2003-03-18,607.8896760672014
2003-03-19,605.8075839753849
2003-03-20,606.8378256032258
2003-03-21,620.4422221834807
2003-03-24,603.9270337794928
2003-03-25,609.3630491466232
2003-03-26,609.5658517767041
2003-03-27,604.7603631265218
2003-03-28,608.8760060012096
2003-03-31,596.1565918622052
2003-04-01,603.4448780380491
2003-04-02,624.8123326967325
2003-04-03,630.7879720594048
2003-04-04,640.3199566823073
2003-04-07,650.8895573897862
2003-04-08,643.2343567869683
2003-04-09,640.6546093403888
2003-04-10,629.8212235822515
2003-04-11,637.7628087871229
2003-04-14,646.1579663504268
2003-04-15,658.1515437034418
2003-04-16,657.52270779178
2003-04-17,667.5363377566234
2003-04-18,667.5363377566234
2003-04-21,670.0673618070804
2003-04-22,663.9186564991832
2003-04-23,671.8274545917594
2003-04-24,666.4493120014282
2003-04-25,664.1768682000999
2003-04-28,674.3833197078792
2003-04-29,689.6298610789798
2003-04-30,690.240851647586
2003-05-01,683.3788528139921
2003-05-02,695.4530895135206
2003-05-05,690.9140017526587
2003-05-06,677.6737468649959
2003-05-07,688.1550973110711
2003-05-08,679.893507501464
2003-05-09,693.5006832926751
2003-05-12,691.9463780235911
2003-05-13,698.206688874642
2003-05-14,696.661495879843
2003-05-15,688.7475310947218
2003-05-16,673.3414962501488
2003-05-19,655.4886161160347
2003-05-20,651.4518011281675
2003-05-21,655.5940651820937
2003-05-22,666.6994607948233
2003-05-23,669.1710552477728
2003-05-26,660.4373317266158
2003-05-27,661.0933377113915
2003-05-28,669.2152808113648
2003-05-29,673.4040561056763
2003-05-30,678.5106601604932
2003-06-02,683.8661986754494
2003-06-03,685.155143518978
2003-06-04,697.867619745298
2003-06-05,687.1385445589202
2003-06-06,704.9356921252862
2003-06-09,689.772569966502
2003-06-10,696.6789664377959
2003-06-11,694.9730775978289
2003-06-12,706.6060852937256
2003-06-13,700.5014749640779
2003-06-16,702.5888208157675
2003-06-17,707.7901449971063
2003-06-18,707.2835944657953
2003-06-19,705.7375912755374
2003-06-20,703.4546159037862
2003-06-23,702.9724067268602
2003-06-24,709.7472893286663
2003-06-25,707.6842437454868
2003-06-26,711.8622441310898
2003-06-27,718.0009577069438
2003-06-30,709.8889411102856
2003-07-01,715.1957257434684
2003-07-02,723.2689309064858
2003-07-03,720.284119751538
2003-07-04,728.1560029185763
2003-07-07,740.4847197932964
2003-07-08,739.131735650447
2003-07-09,736.4379700316933
2003-07-10,728.1591201891555
2003-07-11,729.4734379775754
2003-07-14,742.5611478922684
2003-07-15,741.9455753897948
2003-07-16,737.2261208422758
2003-07-17,742.0962368460561
2003-07-18,743.4789462765414
2003-07-21,736.4496750171194
2003-07-22,740.4765049149042
2003-07-23,739.3259468248649
2003-07-24,737.7095709005209
2003-07-25,741.3793256891626
2003-07-28,744.2412546335103
2003-07-29,738.4881031653307
2003-07-30,741.502639799649
2003-07-31,754.7259879237314
2003-08-01,742.2548946166377
2003-08-04,726.9159522177108
2003-08-05,722.5637624539751
2003-08-06,720.0129319120954
2003-08-07,728.9243537330879
2003-08-08,741.5648754829728
2003-08-11,746.7701971894219
2003-08-12,747.2978337871077
2003-08-13,749.1746313281569
2003-08-14,764.3430519011764
2003-08-15,766.5421053630253
2003-08-18,781.1602587042262
2003-08-19,780.2105477983353
2003-08-20,782.1988471144374
2003-08-21,797.7886168162051
2003-08-22,803.0092255192434
2003-08-25,791.8059634502242
2003-08-26,796.4903285147903
2003-08-27,807.46125748521
2003-08-28,808.6019001876094
2003-08-29,806.2152564379593
2003-09-01,809.3403764291137
2003-09-02,821.0854702117531
2003-09-03,837.3717083285475
2003-09-04,837.384203225671
2003-09-05,838.426065663888
2003-09-08,836.6352120202098
2003-09-09,816.1017544518268
2003-09-10,822.7258166057748
2003-09-11,831.8641203338472
2003-09-12,823.4261181978335
2003-09-15,819.9041465193797
2003-09-16,829.54254578714
2003-09-17,831.3899168813182
2003-09-18,839.9325739683418
2003-09-19,833.391677139778
2003-09-22,821.5070109408422
2003-09-23,822.6132458847453
2003-09-24,817.5310779459172
2003-09-25,804.0988416815484
2003-09-26,803.7436216520923
2003-09-29,804.4351414775325
2003-09-30,796.2596010630922
2003-10-01,814.3098887594132
2003-10-02,814.1077500460053
2003-10-03,827.1302908016053
2003-10-06,828.0248488714452
2003-10-07,818.6975148432175
2003-10-08,827.0769426840188
2003-10-09,835.3876221752483
2003-10-10,833.3804574128823
2003-10-13,855.5013511144737
2003-10-14,853.7487054909266
2003-10-15,852.6833801680737
2003-10-16,845.8374076753772
2003-10-17,844.2961525440585
2003-10-20,854.9704662475036
2003-10-21,858.2934436755571
2003-10-22,845.746213661296
2003-10-23,834.4295134515
2003-10-24,832.1418124307335
2003-10-27,839.4509243841068
2003-10-28,852.3165414733371
2003-10-29,850.6881810628719
2003-10-30,858.76853774779
2003-10-31,858.963016026396
2003-11-03,887.7653896308575
2003-11-04,884.8727351000347
2003-11-05,876.8114541321187
2003-11-06,884.1628524171022
2003-11-07,889.2800716056249
2003-11-10,873.2199581166263
2003-11-11,871.6903670562551
2003-11-12,871.952213792894
2003-11-13,866.408438365815
2003-11-14,868.2964403023726
2003-11-17,851.8649703752283
2003-11-18,850.5532803686476
2003-11-19,836.8236751530538
2003-11-20,842.7622746531633
2003-11-21,844.2640590620289
2003-11-24,855.3679627487243
2003-11-25,859.9024905612582
2003-11-26,851.4642947161623
2003-11-27,858.212831637176
2003-11-28,861.6207946548554
2003-12-01,879.5969160186371
2003-12-02,872.4884600285469
2003-12-03,873.3619019597473
2003-12-04,874.2032984451458
2003-12-05,875.9827304247335
2003-12-08,872.3373221345297
2003-12-09,880.3595907897119
2003-12-10,866.4032295029913
2003-12-11,880.1833993805906
2003-12-12,871.1562840981827
2003-12-15,865.5784817448415
2003-12-16,857.8344321255513
2003-12-17,862.8908632734239
2003-12-18,880.3228354989286
2003-12-19,885.2824010097777
2003-12-22,889.5640494531153
2003-12-23,895.0483929169884
2003-12-24,895.0121672437504
2003-12-25,895.0121672437504
2003-12-26,899.2307182985581
2003-12-29,909.6368664897456
2003-12-30,910.4595957204618
2003-12-31,906.6139225366724
2004-01-01,906.6139225366724
2004-01-02,920.2470015758613
2004-01-05,953.3730308555126
2004-01-06,950.6807793778527
2004-01-07,952.548401775146
2004-01-08,959.089265985948
2004-01-09,957.6887916532476
2004-01-12,969.1280091390303
2004-01-13,966.1138900959504
2004-01-14,961.6304185405272
2004-01-15,958.8739252408692
2004-01-16,975.2526250014654
2004-01-19,978.7961779432287
2004-01-20,974.2263642321194
2004-01-21,962.1527092152086
2004-01-22,954.7483187533111
2004-01-23,959.0354215181488
2004-01-26,981.713473899194
2004-01-27,981.8196009714605
2004-01-28,967.9494762522878
2004-01-29,935.7357316128495
2004-01-30,931.598043816656
2004-02-02,936.718921983041
2004-02-03,939.3233777295465
2004-02-04,937.0899486938611
2004-02-05,910.8447019303161
2004-02-06,923.7361334032353
2004-02-09,934.2799312320558
2004-02-10,934.4572606146218
2004-02-11,954.7651549515895
2004-02-12,955.7133478014314
2004-02-13,949.8988721148177
2004-02-16,948.9864723684909
2004-02-17,959.4812243933511
2004-02-18,955.9047731493971
2004-02-19,946.5421640742609
2004-02-20,947.2426601938184
2004-02-23,950.3075882645328
2004-02-24,940.8450096014898
2004-02-25,954.8689501656681
2004-02-26,965.9818759006519
2004-02-27,976.2309651551079
2004-03-01,1001.0402362861834
2004-03-02,1007.214082061433
2004-03-03,1017.7728941451657
2004-03-04,1015.1265568701627
2004-03-05,1003.4740328252525
2004-03-08,997.5283680953772
2004-03-09,991.5733280401263
2004-03-10,984.5124779061365
2004-03-11,956.1124411922385
2004-03-12,978.7633267853762
2004-03-15,962.8092092844129
2004-03-16,959.3412066210594
2004-03-17,979.4861355371764
2004-03-18,971.368060049656
2004-03-19,976.7487535186488
2004-03-22,957.801469229804
2004-03-23,962.8172475126687
2004-03-24,965.1102273299798
2004-03-25,973.346156364153
2004-03-26,988.456076802349
2004-03-29,984.8728517083964
2004-03-30,990.7656909918992
2004-03-31,996.7114677111203
2004-04-01,1006.798143066562
2004-04-02,1031.2825319140443
2004-04-05,1049.355636167442
2004-04-06,1045.3831795017309
2004-04-07,1026.8040797395859
2004-04-08,1036.7054724711475
2004-04-09,1036.7054724711475
2004-04-12,1039.5623113090608
2004-04-13,1041.7558484148014
2004-04-14,1025.7776693601543
2004-04-15,1014.5569030657673
2004-04-16,1010.3439000016486
2004-04-19,1004.1296915578115
2004-04-20,1002.0093262788768
2004-04-21,993.6780680214046
2004-04-22,996.554384322725
2004-04-23,1012.264789485503
2004-04-26,1005.176466079966
2004-04-27,997.8055954135369
2004-04-28,967.7748731800044
2004-04-29,939.3773439294109
2004-04-30,928.0114757413071
2004-05-03,937.360991979945
2004-05-04,936.8923853754055
2004-05-05,935.2740785313372
2004-05-06,907.1424835392938
2004-05-07,897.2052951697056
2004-05-10,858.2640064713491
2004-05-11,888.6644034573321
2004-05-12,881.2335444175651
2004-05-13,887.2157447920558
2004-05-14,891.0897732020696
2004-05-17,862.6973558729437
2004-05-18,880.7645580543084
2004-05-19,888.6045975326019
2004-05-20,879.6992417499562
2004-05-21,873.065957191197
2004-05-24,885.6871312714444
2004-05-25,887.0519195167943
2004-05-26,896.7271235611246
2004-05-27,897.5439377019984
2004-05-28,902.6946057184116
2004-05-31,902.3296361467926
2004-06-01,892.7110212128035
2004-06-02,896.9301999657266
2004-06-03,887.0501998664323
2004-06-04,896.9696631521051
2004-06-07,915.473405639829
2004-06-08,916.9751444081273
2004-06-09,914.69876295898
2004-06-10,915.8575770198433
2004-06-11,919.6308313319945
2004-06-14,898.0232535007535
2004-06-15,916.3488033692056
2004-06-16,924.7123238478739
2004-06-17,924.6414965205348
2004-06-18,922.2173052086574
2004-06-21,924.557056044014
2004-06-22,920.060300599164
2004-06-23,931.8516194900615
2004-06-24,933.7247038464548
2004-06-25,936.6995089264091
2004-06-28,921.5494044812032
2004-06-29,929.4438864083902
2004-06-30,938.1375659764491
2004-07-01,945.8129154495097
2004-07-02,941.6552189900385
2004-07-05,946.9402314971401
2004-07-06,936.0565565052532
2004-07-07,932.6332270767826
2004-07-08,923.5680656641443
2004-07-09,927.8716509005828
2004-07-12,937.4450554890294
2004-07-13,945.5417390272381
2004-07-14,942.8776770180124
2004-07-15,952.851155527674
2004-07-16,960.4158284851037
2004-07-19,957.5357809585165
2004-07-20,964.6775732530625
2004-07-21,956.9496311604508
2004-07-22,949.9221830456871
2004-07-23,957.991212794462
2004-07-26,946.8657977566643
2004-07-27,964.7779578288458
2004-07-28,974.9925610940338
2004-07-29,980.738658705438
2004-07-30,991.1682032414705
2004-08-02,991.3113440443793
2004-08-03,988.6915387359704
2004-08-04,981.9601401575997
2004-08-05,970.5089639503782
2004-08-06,954.9012548762524
2004-08-09,953.910661578829
2004-08-10,961.6394898642701
2004-08-11,963.3182289828222
2004-08-12,962.0485844205044
2004-08-13,950.3237096326701
2004-08-16,961.5348338169478
2004-08-17,975.5408829289447
2004-08-18,993.2581166357209
2004-08-19,996.66294217549
2004-08-20,1004.5424554013454
2004-08-23,1005.8670243864367
2004-08-24,1018.3629884109106
2004-08-25,1023.4235278146363
2004-08-26,1016.4649704081232
2004-08-27,1022.5154796906343
2004-08-30,1026.1229348452018
2004-08-31,1021.6049547975394
2004-09-01,1019.572781749483
2004-09-02,1026.396759840801
2004-09-03,1026.594832670115
2004-09-06,1031.432259570353
2004-09-07,1030.8868584827972
2004-09-08,1031.6862992053807
2004-09-09,1026.3000070880275
2004-09-10,1012.9621455412813
2004-09-13,1017.6878803248442
2004-09-14,1027.429258723968
2004-09-15,1043.0151993330946
2004-09-16,1056.571735867448
2004-09-17,1063.027128207731
2004-09-20,1067.8506224484915
2004-09-21,1061.3789961075558
2004-09-22,1055.0113588396998
2004-09-23,1055.2811890916648
2004-09-24,1057.7103320388658
2004-09-27,1046.571677856957
2004-09-28,1062.9960586406232
2004-09-29,1066.1248768091286
2004-09-30,1059.0277076333582
2004-10-01,1080.7920061980196
2004-10-04,1106.5562513076816
2004-10-05,1106.349600621904
2004-10-06,1105.6965134823242
2004-10-07,1103.148664403103
2004-10-08,1091.2786935793604
2004-10-11,1095.6527071739795
2004-10-12,1099.295572674549
2004-10-13,1080.8058244079882
2004-10-14,1057.1106232146055
2004-10-15,1059.80630414882
2004-10-18,1057.6086446491736
2004-10-19,1049.4082775061609
2004-10-20,1037.073706452847
2004-10-21,1055.3282404773252
2004-10-22,1052.2586552121202
2004-10-25,1030.1911794507512
2004-10-26,1036.8669751879434
2004-10-27,1048.3854517466377
2004-10-28,1045.3541561433487
2004-10-29,1058.9520981977391
2004-11-01,1059.785360221252
2004-11-02,1069.62352379598
2004-11-03,1073.4870407866586
2004-11-04,1076.5770312646073
2004-11-05,1072.5582132473473
2004-11-08,1062.0614185039299
2004-11-09,1068.61039249006
2004-11-10,1075.4429086496755
2004-11-11,1081.4150077318814
2004-11-12,1092.284708517036
2004-11-15,1092.7412479225768
2004-11-16,1085.7960729753995
2004-11-17,1097.4283061116587
2004-11-18,1097.1545384781589
2004-11-19,1083.9969286309301
2004-11-22,1091.1861543148402
2004-11-23,1090.6807543798457
2004-11-24,1095.0849961376143
2004-11-25,1098.3652087944215
2004-11-26,1105.508700609392
2004-11-29,1101.8117331846681
2004-11-30,1110.6506357013902
2004-12-01,1120.9092431503402
2004-12-02,1117.1207023318939
2004-12-03,1120.0928419938857
2004-12-06,1116.9182606763566
2004-12-07,1102.9418090459728
2004-12-08,1110.9770600789655
2004-12-09,1094.723839760609
2004-12-10,1114.7434050136865
2004-12-13,1120.3674107120337
2004-12-14,1134.428268984782
2004-12-15,1127.1118167755496
2004-12-16,1144.0975370282529
2004-12-17,1144.9605393857105
2004-12-20,1142.24470746109
2004-12-21,1157.4020021838387
2004-12-22,1151.9475983820078
