Date,GHANA SMALL CAP
2011-04-22,1193.165620075968
2011-04-25,1190.7808786634246
2011-04-26,1198.2991205797302
2011-04-27,1201.0802977222013
2011-04-28,1215.2180968574812
2011-04-29,1211.2364758113038
2011-05-02,1211.2364758113038
2011-05-03,1207.3310943095053
2011-05-04,1211.0004941995824
2011-05-05,1216.1243386392716
2011-05-06,1217.1340732279791
2011-05-09,1222.8878938055868
2011-05-10,1224.9491010642
2011-05-11,1230.8369212968294
2011-05-12,1237.597308631413
2011-05-13,1254.3604860006033
2011-05-16,1307.3197174496697
2011-05-17,1309.94018213129
2011-05-18,1375.8950194178908
2011-05-19,1369.8181662539098
2011-05-20,1371.5127072627272
2011-05-23,1374.6896063199206
2011-05-24,1378.7958812807171
2011-05-25,1376.967845640968
2011-05-26,1376.1192936918744
2011-05-27,1377.4894755309303
2011-05-30,1381.776813669982
2011-05-31,1379.7117204579213
2011-06-01,1376.5757180015567
2011-06-02,1378.9290286832675
2011-06-03,1374.8141874173027
2011-06-06,1375.2701788559154
2011-06-07,1367.1083380318446
2011-06-08,1367.1083380318446
2011-06-09,1366.6038161918646
2011-06-10,1372.6921225275532
2011-06-13,1375.348546304496
2011-06-14,1374.8950848648967
2011-06-15,1375.8023069598257
2011-06-16,1377.1009544438598
2011-06-17,1376.6467654747157
2011-06-20,1376.1295103568664
2011-06-21,1376.1295103568664
2011-06-22,1377.4906671425804
2011-06-23,1381.660989184045
2011-06-24,1384.0091404517752
2011-06-27,1381.1563524034182
2011-06-28,1382.0476949360193
2011-06-29,1382.5035154158795
2011-06-30,1380.7691223789082
2011-07-01,1379.1768021389325
2011-07-04,1386.0142111515386
2011-07-05,1379.6313759036454
2011-07-06,1382.3651236762416
2011-07-07,1382.3651236762416
2011-07-08,1381.4526714493925
2011-07-11,1379.2432038151555
2011-07-12,1375.6136164366947
2011-07-13,1376.5829302943803
2011-07-14,1379.6982494119275
2011-07-15,1381.0651895533526
2011-07-18,1375.507331755427
2011-07-19,1369.519114930096
2011-07-20,1371.7835314561048
2011-07-21,1372.4643173277952
2011-07-22,1372.6913961360888
2011-07-25,1369.4202959463487
2011-07-26,1372.8273791175538
2011-07-27,1373.28293822793
2011-07-28,1374.1949640876196
2011-07-29,1371.4660624601652
2011-08-01,1375.3592579156575
2011-08-02,1367.4419883714138
2011-08-03,1370.6193300710997
2011-08-04,1369.9020403347106
2011-08-05,1368.7290631225023
2011-08-08,1375.0689165166184
2011-08-09,1359.9063543522934
2011-08-10,1352.9078881911216
2011-08-11,1352.9960571042948
2011-08-12,1347.0606913860247
2011-08-15,1351.6694034288898
2011-08-16,1362.4373079608968
2011-08-17,1365.7936159949602
2011-08-18,1355.8096280544385
2011-08-19,1351.234138737326
2011-08-22,1350.8299014350216
2011-08-23,1350.8299014350216
2011-08-24,1328.2878414542474
2011-08-25,1328.374899480887
2011-08-26,1326.664569509005
2011-08-29,1301.2504925348326
2011-08-30,1292.1154341811002
2011-08-31,1292.2422779737228
2011-09-01,1292.1154341811002
2011-09-02,1238.620275229937
2011-09-05,1235.111097287439
2011-09-06,1233.9025737088798
2011-09-07,1233.826017129389
2011-09-08,1222.1490535029775
2011-09-09,1197.0154715481078
2011-09-12,1197.9086507541033
2011-09-13,1196.9378667329402
2011-09-14,1183.5481842055415
2011-09-15,1172.9086195115935
2011-09-16,1168.7685592835323
2011-09-19,1150.6670227528048
2011-09-20,1147.4155483656402
2011-09-21,1137.0705954851371
2011-09-22,1133.4854493596522
2011-09-23,1114.507790327362
2011-09-26,1100.5849105555226
2011-09-27,1086.1549294876722
2011-09-28,1076.8121677460736
2011-09-29,1076.8121677460736
2011-09-30,1066.4640196129756
2011-10-03,1057.8711796876064
2011-10-04,1029.2260657525253
2011-10-05,998.3855261527268
2011-10-06,932.4404911889293
2011-10-07,888.8414044630298
2011-10-10,876.7673975717265
2011-10-11,820.6241642568242
2011-10-12,828.7381832670931
2011-10-13,805.1010232670243
2011-10-14,805.7041107145079
2011-10-17,819.7715273009892
2011-10-18,848.819048236926
2011-10-19,861.3035755638782
2011-10-20,865.8724025491362
2011-10-21,897.3045831233063
2011-10-24,897.3609517876355
2011-10-25,897.7751373408057
2011-10-26,900.0240521361043
2011-10-27,901.673530648163
2011-10-28,898.4851332011104
2011-10-31,921.5261936126215
2011-11-01,919.1132298376502
2011-11-02,926.7911617774284
2011-11-03,928.1357707464955
2011-11-04,926.7469956289473
2011-11-07,925.6793147584071
2011-11-08,921.6007113930211
2011-11-09,916.0136558503451
2011-11-10,915.6165851879954
2011-11-11,915.7016427762646
2011-11-14,910.1356223216952
2011-11-15,914.1130932722084
2011-11-16,911.7296147434249
2011-11-17,908.2107274786915
2011-11-18,904.2561292288609
2011-11-21,884.7004166165804
2011-11-22,886.876801405305
2011-11-23,872.118616054428
2011-11-24,867.3526324262558
2011-11-25,862.0735537139842
2011-11-28,857.7600828716978
2011-11-29,851.5500551224005
2011-11-30,847.4597516453791
2011-12-01,856.0438178069597
2011-12-02,856.0438178069597
2011-12-05,867.5133474894772
2011-12-06,865.9166971566746
2011-12-07,846.858543810556
2011-12-08,845.3098844802105
2011-12-09,842.8693909678075
2011-12-12,842.7413342387027
2011-12-13,842.7413342387027
2011-12-14,840.0796301151223
2011-12-15,836.6811060122376
2011-12-16,840.3359864258073
2011-12-19,840.849168707594
2011-12-20,843.424656783986
2011-12-21,843.424656783986
2011-12-22,841.9674722262959
2011-12-23,839.2095055053408
2011-12-26,839.2095055053408
2011-12-27,839.2095055053408
2011-12-28,839.9780123785143
2011-12-29,842.2242479116347
2011-12-30,842.2242479116347
2012-01-02,842.2242479116347
2012-01-03,833.1471807280394
2012-01-04,834.4403284624419
2012-01-05,845.8529149795197
2012-01-06,854.0439404037596
2012-01-09,859.2272382589596
2012-01-10,852.0413473774629
2012-01-11,846.7303149361073
2012-01-12,837.7781001526419
2012-01-13,831.699558417059
2012-01-16,816.3097639104709
2012-01-17,810.1756442972708
2012-01-18,803.2113837445722
2012-01-19,800.0022058414831
2012-01-20,802.9813031419528
2012-01-23,825.9303857597399
2012-01-24,822.0550525714244
2012-01-25,818.4437006193347
2012-01-26,818.80483183008
2012-01-27,821.0803164307431
2012-01-30,812.8397345172542
2012-01-31,804.4449176053674
2012-02-01,801.3616787494478
2012-02-02,799.459731548571
2012-02-03,799.459731548571
2012-02-06,799.6020643692377
2012-02-07,798.2755923603306
2012-02-08,798.1337313422292
2012-02-09,793.480438482603
2012-02-10,788.8349044614525
2012-02-13,783.1671363340909
2012-02-14,787.0701151443861
2012-02-15,787.1162640810703
2012-02-16,788.5032530926667
2012-02-17,788.3874840054413
2012-02-20,789.5467068903192
2012-02-21,789.5467068903192
2012-02-22,784.3568731465178
2012-02-23,790.246016753891
2012-02-24,790.4778284337837
2012-02-27,792.7568007562863
2012-02-28,792.6168942675359
2012-02-29,791.9879256813427
2012-03-01,790.9938198713411
2012-03-02,786.7844375550667
2012-03-05,788.0286933867299
2012-03-06,787.2448146396512
2012-03-07,787.1298136792078
2012-03-08,786.647278471149
2012-03-09,787.9322676006078
2012-03-12,787.7029508754622
2012-03-13,782.6915382325298
2012-03-14,776.3006814526475
2012-03-15,774.9572132989942
2012-03-16,775.2928499593493
2012-03-19,768.8836508076726
2012-03-20,768.971031397019
2012-03-21,768.708949191425
2012-03-22,767.183689789418
2012-03-23,767.2706843963396
2012-03-26,760.2447513294817
2012-03-27,760.2020445490796
2012-03-28,761.7853976211231
2012-03-29,763.849332319614
2012-03-30,761.3353978081824
2012-04-02,761.7853976211231
2012-04-03,758.7741349055476
2012-04-04,757.9242058829707
2012-04-05,757.7120210548959
2012-04-06,757.7120210548959
2012-04-09,761.7853976211231
2012-04-10,751.6705487115114
2012-04-11,752.7203679136225
2012-04-12,750.6236537968714
2012-04-13,751.0758837770081
2012-04-16,749.6186966410771
2012-04-17,749.6839385535593
2012-04-18,748.1464572158465
2012-04-19,742.6206088635382
2012-04-20,740.4590818495678
2012-04-23,744.3997019929493
2012-04-24,755.6391818415257
2012-04-25,741.8091863033603
2012-04-26,745.2038722628856
2012-04-27,741.7891914465866
2012-04-30,739.3683467282652
2012-05-01,739.3683467282652
2012-05-02,741.6663834816098
2012-05-03,734.716363823817
2012-05-04,740.5773467463453
2012-05-07,741.5727464059506
2012-05-08,735.640164434703
2012-05-09,736.5530005784826
2012-05-10,737.7000097147697
2012-05-11,731.6564842652037
2012-05-14,733.8947850736729
2012-05-15,729.8465080874508
2012-05-16,730.2301330588502
2012-05-17,732.1543231327865
2012-05-18,735.5072282841213
2012-05-21,732.8766541704028
2012-05-22,733.81725551683
2012-05-23,728.3804802140264
2012-05-24,727.9000181558378
2012-05-25,727.5161046441522
2012-05-28,718.634505276179
2012-05-29,722.5508728301451
2012-05-30,722.474525527437
2012-05-31,722.5126971619023
2013-11-26,1000.0
2013-11-27,995.6043956043954
2013-11-28,995.6043956043954
2013-11-29,985.5477855477855
2013-12-02,985.5477855477855
2013-12-03,976.9591338218788
2013-12-04,972.7206994018275
2013-12-05,970.6152433425159
2013-12-06,964.3532095144997
2013-12-09,964.3532095144997
2013-12-10,971.1407524076716
2013-12-11,964.3532095144997
2013-12-12,964.3532095144997
2013-12-13,964.3532095144997
2013-12-16,964.3532095144997
2013-12-17,954.0941328175369
2013-12-18,966.9525443110348
2013-12-19,966.9525443110348
2013-12-20,950.0513610683098
2013-12-23,940.3569594247556
2013-12-24,938.3688897430965
2013-12-25,938.3688897430965
2013-12-26,938.3688897430965
2013-12-27,928.6949836632708
2013-12-30,928.6949836632708
2013-12-31,938.3688897430966
2014-01-01,938.3688897430966
2014-01-02,950.4250210888324
2014-01-03,950.4250210888324
2014-01-06,938.3688897430966
2014-01-07,943.7560809025829
2014-01-08,941.35415662457
2014-01-09,926.6147909154172
2014-01-10,932.9447921145239
2014-01-13,929.0392147535003
2014-01-14,948.9010900021053
2014-01-15,924.6843434343432
2014-01-16,930.4999682358173
2014-01-17,940.0927514135061
2014-01-20,943.7499999999997
2014-01-21,940.809968847352
2014-01-22,951.300951300951
2014-01-23,950.3130998458101
2014-01-24,941.5139044768674
2014-01-27,930.032027593003
2014-01-28,926.2667157404
2014-01-29,959.2783177688839
2014-01-30,959.2783177688839
2014-01-31,961.2936083524318
2014-02-03,937.4270084209231
2014-02-04,933.6394245485153
2014-02-05,955.5798953389312
2014-02-06,965.3097677916703
2014-02-07,968.3138438325158
2014-02-10,935.1250601250599
2014-02-11,944.2039442039439
2014-02-12,944.2039442039439
2014-02-13,933.0956625074268
2014-02-14,933.0956625074268
2014-02-17,933.4545454545452
2014-02-18,926.0461760461758
2014-02-19,935.3251958462375
2014-02-20,916.9672919672917
2014-02-21,916.9672919672917
2014-02-24,909.7470770699114
2014-02-25,870.2911467617346
2014-02-26,885.4832615431117
2014-02-27,863.518453012616
2014-02-28,851.3037350246649
2014-03-03,849.0175189393938
2014-03-04,820.6036977966801
2014-03-05,798.1233204163138
2014-03-06,800.0833482169433
2014-03-07,803.794383188442
2014-03-10,818.06274930047
2014-03-11,851.6790158639684
2014-03-12,895.4515803830867
2014-03-13,911.576704545454
2014-03-14,914.4343117697343
2014-03-17,910.420896766356
2014-03-18,892.1843921843916
2014-03-19,917.5662552870958
2014-03-20,914.9421382557696
2014-03-21,911.4665745776849
2014-03-24,907.4163780186276
2014-03-25,897.8244181761481
2014-03-26,903.3169910873435
2014-03-27,896.3929811320749
2014-03-28,873.332234883655
2014-03-31,873.7378699207585
2014-04-01,875.77171040009
2014-04-02,862.0195129068459
2014-04-03,779.1525707257069
2014-04-04,827.6217912083279
2014-04-07,795.3930688096432
2014-04-08,776.2880392156861
2014-04-09,760.9021501501499
2014-04-10,762.2756197352585
2014-04-11,752.2555348075343
2014-04-14,758.1700059844401
2014-04-15,759.533621103117
2014-04-16,758.8512009583703
2014-04-17,749.5544377346168
2014-04-18,749.5544377346168
2014-04-21,753.6133967837213
2014-04-22,756.811278375149
2014-04-23,856.9413419913417
2014-04-24,771.2472077922075
2014-04-25,763.0714423385799
2014-04-28,751.4247212336891
2014-04-29,731.7428196862236
2014-04-30,729.1571560124207
2014-05-01,729.1571560124207
2014-05-02,743.4871361502345
2014-05-05,739.5808990075888
2014-05-06,729.898289891926
2014-05-07,735.038418693982
2014-05-08,723.5733480384433
2014-05-09,719.8307272727272
2014-05-12,726.0901249011858
2014-05-13,716.1266240449089
2014-05-14,724.829551767677
2014-05-15,721.0739582352019
2014-05-16,706.4328626365175
2014-05-19,706.4328626365175
2014-05-20,706.4328626365175
2014-05-21,706.4328626365175
2014-05-22,709.7490644257703
2014-05-23,714.4318953363784
2014-05-26,714.4318953363783
2014-05-27,698.017674931129
2014-05-28,705.0095047301053
2014-05-29,687.7861454940277
2014-05-30,702.6633832501382
2014-06-02,724.0304440615276
2014-06-03,712.315880775204
2014-06-04,738.7782485408882
2014-06-05,733.7826229816
2014-06-06,733.7826229816
2014-06-09,722.0239732927398
2014-06-10,723.1941904293567
2014-06-11,710.5267762657852
2014-06-12,718.5359347744171
2014-06-13,716.0869005624296
2014-06-16,717.0715800211402
2014-06-17,739.4643658786131
2014-06-18,725.1246975012388
2014-06-19,726.2172542637892
2014-06-20,730.7490496578263
2014-06-23,735.2808450518634
2014-06-24,730.4595597840381
2014-06-25,703.1100598857277
2014-06-26,636.4799418028838
2014-06-27,628.6342722583182
2014-06-30,673.5231561402053
2014-07-01,677.5989392333382
2014-07-02,688.2049380807005
2014-07-03,695.6622671311103
2014-07-04,705.2821216659796
2014-07-07,680.2524151687196
2014-07-08,687.7198463703558
2014-07-09,680.5286383314532
2014-07-10,678.4941730449617
2014-07-11,680.5286383314535
2014-07-14,681.550453103723
2014-07-15,677.4814951747455
2014-07-16,659.7566886149411
2014-07-17,662.0369125529272
2014-07-18,673.1806072690081
2014-07-21,658.3745821824463
2014-07-22,641.0880283499412
2014-07-23,644.0017472303902
2014-07-24,626.7642628442179
2014-07-25,601.8312129962914
2014-07-28,601.8312129962915
2014-07-29,600.6993376867531
2014-07-30,617.7829626365776
2014-07-31,616.000039223485
2014-08-01,621.0109476406361
2014-08-04,618.9814914424369
2014-08-05,628.6388417652067
2014-08-06,604.5472858181299
2014-08-07,590.8517654170101
2014-08-08,578.9551149333922
2014-08-11,577.9920304927062
2014-08-12,551.5827427481019
2014-08-13,556.508600082104
2014-08-14,547.8066665285941
2014-08-15,533.0988779123835
2014-08-18,511.01451585240557
2014-08-19,497.6044476307403
2014-08-20,513.1545866192012
2014-08-21,501.8104670190367
2014-08-22,515.2099454441112
2014-08-25,516.284395838079
2014-08-26,507.0857413109583
2014-08-27,507.08574131095844
2014-08-28,511.4707604594452
2014-08-29,511.115561771708
2014-09-01,518.9491304287775
2014-09-02,515.6965525237384
2014-09-03,517.7456778980049
2014-09-04,523.2904776613036
2014-09-05,537.34996337172
2014-09-08,542.6921787233463
2014-09-09,556.1288488980646
2014-09-10,557.8592775995478
2014-09-11,559.8846938089423
2014-09-12,572.501284389727
2014-09-15,585.20821690621
2014-09-16,584.7140585279608
2014-09-17,588.5667166579482
2014-09-18,619.5531032616061
2014-09-19,621.5796224754375
2014-09-22,650.7750289856474
2014-09-23,651.8358810892515
2014-09-24,655.8104901202834
2014-09-25,669.5901657881803
2014-09-26,664.9330471698701
2014-09-29,658.8234020197641
2014-09-30,660.4976664948881
2014-10-01,664.3403203216458
2014-10-02,671.5726410716481
2014-10-03,674.0757930003633
2014-10-06,673.0290914584372
2014-10-07,676.0313424513108
2014-10-08,678.2953597797081
2014-10-09,679.5547703353918
2014-10-10,679.5547703353918
2014-10-13,674.2787239818562
2014-10-14,679.5547703353917
2014-10-15,678.7323102680311
2014-10-16,677.0000958440665
2014-10-17,679.3095775163326
2014-10-20,679.3095775163326
2014-10-21,697.9768614043124
2014-10-22,698.6282630481802
2014-10-23,691.4485407667486
2014-10-24,687.0963270083727
2014-10-27,687.0963270083727
2014-10-28,676.9404128745068
2014-10-29,697.7635265355974
2014-10-30,697.7635265355974
2014-10-31,699.0112216442516
2014-11-03,698.6862512948122
2014-11-04,699.0112216442516
2014-11-05,697.9291609296318
2014-11-06,699.0112216442513
2014-11-07,700.3576456451816
2014-11-10,700.8021742523259
2014-11-11,701.3444398356635
2014-11-12,701.3444398356635
2014-11-13,702.0013996874017
2014-11-14,701.7286718708953
2014-11-17,703.9047787500832
2014-11-18,712.1490020200542
2014-11-19,715.7879921331951
2014-11-20,714.8085973844694
2014-11-21,719.511490301534
2014-11-24,723.9246337372738
2014-11-25,726.1160653127941
2014-11-26,727.8193122028696
2014-11-27,730.1008774448848
2014-11-28,736.1284556313674
2014-12-01,737.2786563432915
2014-12-02,734.6495379477974
2014-12-03,738.224590757334
2014-12-04,732.7362111103733
2014-12-05,733.3059904347207
2014-12-08,732.1673165365303
2014-12-09,728.8490774735062
2014-12-10,730.7306564167448
2014-12-11,734.1234393143643
2014-12-12,735.4346037748412
2014-12-15,735.4346037748413
2014-12-16,739.5639094006918
2014-12-17,737.7245895786947
2014-12-18,740.138551132938
2014-12-19,736.7302792229541
2014-12-22,735.882409228203
2014-12-23,738.2982478909644
2014-12-24,738.2982478909644
2014-12-25,738.2982478909644
2014-12-26,744.0842843164421
2014-12-29,737.7245895786948
2014-12-30,738.2982478909646
2014-12-31,738.2982478909646
2015-01-01,738.2982478909646
2015-01-02,740.3686579419335
2015-01-05,740.1385511329383
2015-01-06,739.5639094006924
2015-01-07,736.13471043902
2015-01-08,736.1347104390201
2015-01-09,734.4320087186524
2015-01-12,723.8285070730184
2015-01-13,736.1347104390202
2015-01-14,724.9302247397962
2015-01-15,735.1269875603105
2015-01-16,733.8661905301174
2015-01-19,719.4549209275624
2015-01-20,719.2376285926399
2015-01-21,728.2555927431898
2015-01-22,716.927862323841
2015-01-23,710.5426989816142
2015-01-26,710.7440671128048
2015-01-27,710.7440671128048
2015-01-28,715.4727863218021
2015-01-29,715.843251336967
2015-01-30,715.8432513369671
2015-02-02,716.7462080145589
2015-02-03,695.6032520259289
2015-02-04,702.6949145797089
2015-02-05,702.6949145797089
2015-02-06,703.2119822136895
2015-02-09,706.8528726541451
2015-02-10,717.4662791504537
2015-02-11,703.9440912986163
2015-02-12,700.6342256806482
2015-02-13,693.8011570875885
2015-02-16,700.6342256806482
2015-02-17,693.8011570875885
2015-02-18,693.8011570875886
2015-02-19,679.5662894431987
2015-02-20,675.3816388123913
2015-02-23,674.4126551125172
2015-02-24,674.4126551125172
2015-02-25,682.788440308421
2015-02-26,678.869998757153
2015-02-27,675.9605559053366
2015-03-02,675.9605559053367
2015-03-03,675.9605559053368
2015-03-04,684.1241969196498
2015-03-05,684.1241969196499
2015-03-06,677.3793104711464
2015-03-09,678.3347114732213
2015-03-10,676.4265969543094
2015-03-11,674.529187145181
2015-03-12,667.9712644923807
2015-03-13,666.1209285796592
2015-03-16,657.0209158941449
2015-03-17,676.3939414660351
2015-03-18,650.797443077827
2015-03-19,682.8615222348781
2015-03-20,658.3233925137007
2015-03-23,657.4467967846547
2015-03-24,647.5696595482468
2015-03-25,652.1066908283915
2015-03-26,652.1066908283915
2015-03-27,652.1066908283915
2015-03-30,646.9988055216417
2015-03-31,646.9988055216417
2015-04-01,648.6163343678572
2015-04-02,647.7706807376513
2015-04-03,647.7706807376513
2015-04-06,647.7706807376513
2015-04-07,647.7706807376513
2015-04-08,648.2336505198564
2015-04-09,646.153018152568
2015-04-10,643.2304610979788
2015-04-13,639.0746359251469
2015-04-14,637.4082092343383
2015-04-15,635.7504505627275
2015-04-16,635.7504505627273
2015-04-17,636.9929595866283
2015-04-20,637.075966227179
2015-04-21,633.683346364277
2015-04-22,633.683346364277
2015-04-23,634.9248006269314
2015-04-24,634.9248006269314
2015-04-27,636.9892202744745
2015-04-28,639.0536399220176
2015-04-29,641.1180595695607
2015-04-30,647.7798416192658
2015-05-01,647.7798416192658
2015-05-04,646.9396602423276
2015-05-05,643.9329693349272
2015-05-06,645.2658189480395
2015-05-07,647.9962812196321
2015-05-08,646.0781455094582
2015-05-11,646.0781455094582
2015-05-12,640.9636351645161
2015-05-13,640.286803736168
2015-05-14,640.286803736168
2015-05-15,640.286803736168
2015-05-18,632.2932106807853
2015-05-19,630.7124534770295
2015-05-20,630.7124534770294
2015-05-21,629.1474101681533
2015-05-22,632.2853024881939
2015-05-25,632.2853024881939
2015-05-26,629.1316246375588
2015-05-27,626.040068742534
2015-05-28,626.0400687425341
2015-05-29,639.112752137851
2015-06-01,636.7048886454426
2015-06-02,637.8785732173936
2015-06-03,633.1001204638852
2015-06-04,631.5837129897201
2015-06-05,627.8242861266863
2015-06-08,624.1093495223863
2015-06-09,624.1093495223863
2015-06-10,618.2560379207692
2015-06-11,610.384722623167
2015-06-12,607.5718898000189
2015-06-15,611.0920050364037
2015-06-16,604.7848627825878
2015-06-17,607.5355931602452
2015-06-18,602.0232880666855
2015-06-19,598.6065838211313
2015-06-22,598.6065838211313
2015-06-23,607.2193436272213
2015-06-24,607.2193436272213
2015-06-25,607.2193436272214
2015-06-26,609.289409571405
2015-06-29,612.0715529941054
2015-06-30,614.8792206683904
2015-07-01,616.2927361182029
2015-07-02,630.7937416739253
2015-07-03,653.8715614912642
2015-07-06,670.2183505285456
2015-07-07,686.3957788933476
2015-07-08,730.2877538702012
2015-07-09,756.0021114008421
2015-07-10,766.8021415637112
2015-07-13,766.8021415637112
2015-07-14,766.8021415637112
2015-07-15,789.3551457273496
2015-07-16,801.1365658128325
2015-07-17,825.7869216839966
2015-07-20,813.2749986281785
2015-07-21,825.7869216839966
2015-07-22,801.1365658128327
2015-07-23,789.3551457273496
2015-07-24,792.8070202671221
2015-07-27,754.2184024028244
2015-07-28,732.6189499040876
2015-07-29,718.7585913923887
2015-07-30,704.3568660729733
2015-07-31,690.620985419416
2015-08-03,688.255993223318
2015-08-04,683.5260088311221
2015-08-05,678.9619343100501
2015-08-06,673.1186503629453
2015-08-07,667.8272809787084
2015-08-10,669.3396816852799
2015-08-11,672.5142890179774
2015-08-12,648.2735383743811
2015-08-13,644.1423228863908
2015-08-14,641.0833960426954
2015-08-17,640.2374737551968
2015-08-18,637.1370501534766
2015-08-19,634.7735206006421
2015-08-20,625.0656762627549
2015-08-21,625.7642699196136
2015-08-24,617.6394429627192
2015-08-25,606.2906628410376
2015-08-26,615.617514696368
2015-08-27,620.379086707302
2015-08-28,646.1640735617617
2015-08-31,669.9598709052101
2015-09-01,696.7582657414184
2015-09-02,679.7471697319496
2015-09-03,668.203586011902
2015-09-04,664.5881284205744
2015-09-07,621.0533484773238
2015-09-08,678.3983786944576
2015-09-09,675.6506075794492
2015-09-10,657.2993728352778
2015-09-11,661.2011888146395
2015-09-14,664.9268030413165
2015-09-15,677.6786109254967
2015-09-16,686.37297247717
2015-09-17,683.6880555391759
2015-09-18,706.9816059856171
2015-09-21,708.7990394200274
2015-09-22,707.38584122389
2015-09-23,717.5441235391154
2015-09-24,712.8907894046205
2015-09-25,723.2089455670557
2015-09-28,728.7756520565877
2015-09-29,729.7421980142225
2015-09-30,777.4499505618106
2015-10-01,774.8670603606087
2015-10-02,781.6185830045014
2015-10-05,772.46592542663
2015-10-06,771.9529998453373
2015-10-07,764.4772491368341
2015-10-08,768.4773370954393
2015-10-09,754.6220685303123
2015-10-12,758.6147778876154
2015-10-13,750.6711676479545
2015-10-14,750.6711676479545
2015-10-15,740.9725737506941
2015-10-16,745.7903408101917
2015-10-19,738.2821112436958
2015-10-20,744.0052283851198
2015-10-21,749.1642015040039
2015-10-22,753.3506466302676
2015-10-23,750.9794471055709
2015-10-26,750.0820096648727
2015-10-27,748.1107034633883
2015-10-28,739.3665523839461
2015-10-29,741.7131160694249
2015-10-30,745.2944008527434
2015-11-02,741.6707916437518
2015-11-03,747.4650947034685
2015-11-04,753.3506466302676
2015-11-05,755.3331483319262
2015-11-06,753.3506466302676
2015-11-09,760.33535461227
2015-11-10,753.3506466302676
2015-11-11,753.3506466302676
2015-11-12,751.37852451867
2015-11-13,751.37852451867
2015-11-16,754.8365453415698
2015-11-17,749.4167006948614
2015-11-18,749.4167006948614
2015-11-19,748.9278443995616
2015-11-20,750.7953673664705
2015-11-23,748.453401052876
2015-11-24,751.7755179766095
2015-11-25,762.7285387683219
2015-11-26,759.709824234938
2015-11-27,752.3632932270829
2015-11-30,756.3283171703084
