Date,USA MINIMUM VOLATILITY (USD)
1997-10-21,781.691630782392
1997-10-22,780.878162958429
1997-10-23,767.616938070111
1997-10-24,762.241205244422
1997-10-27,717.046360857952
1997-10-28,745.393558385028
1997-10-29,744.140860208963
1997-10-30,736.201063227603
1997-10-31,743.45585914657
1997-11-03,759.294327681554
1997-11-04,758.876540235893
1997-11-05,759.613896607034
1997-11-06,757.878885298326
1997-11-07,750.760808692507
1997-11-10,750.453972453026
1997-11-11,755.260336263727
1997-11-12,746.458734321584
1997-11-13,751.86979485175
1997-11-14,755.71767818908
1997-11-17,767.732360073119
1997-11-18,763.36522216716
1997-11-19,768.396160513764
1997-11-20,777.946752703762
1997-11-21,781.576814039119
1997-11-24,772.509001908957
1997-11-25,777.158315640554
1997-11-26,778.59012121821
1997-11-27,778.59012121821
1997-11-28,781.641451704585
1997-12-01,793.125722332124
1997-12-02,792.694505859712
1997-12-03,795.755039796462
1997-12-04,792.252941295823
1997-12-05,798.867630810378
1997-12-08,796.689163132735
1997-12-09,793.392281083504
1997-12-10,790.756094684077
1997-12-11,782.471841680477
1997-12-12,782.108191712834
1997-12-15,789.700206766737
1997-12-16,792.845099458778
1997-12-17,789.922518159706
1997-12-18,783.625135105932
1997-12-19,777.430542162827
1997-12-22,782.693466066606
1997-12-23,774.183961528947
1997-12-24,770.631810308235
1997-12-25,770.631810308235
1997-12-26,772.181920130533
1997-12-29,783.858476741879
1997-12-30,798.134210159908
1997-12-31,797.424080551413
1998-01-01,797.424080551413
1998-01-02,799.684122532809
1998-01-05,797.58708253989
1998-01-06,790.834300855209
1998-01-07,790.757537816828
1998-01-08,785.604282688994
1998-01-09,766.208754257704
1998-01-12,775.759285404632
1998-01-13,781.289707060049
1998-01-14,785.347031809299
1998-01-15,780.197851286438
1998-01-16,787.534772250453
1998-01-19,787.534772250453
1998-01-20,799.745691368492
1998-01-21,794.927987517041
1998-01-22,792.381514578174
1998-01-23,787.179661797125
1998-01-26,787.938786940597
1998-01-27,794.739028957457
1998-01-28,800.231547256202
1998-01-29,806.025612243346
1998-01-30,800.087180747561
1998-02-02,813.702091093626
1998-02-03,817.41714671082
1998-02-04,816.20608054951
1998-02-05,814.531293491286
1998-02-06,819.077430519976
1998-02-09,818.832777135299
1998-02-10,823.329720464078
1998-02-11,824.207549811912
1998-02-12,828.610717646329
1998-02-13,826.871974807166
1998-02-16,826.871974807166
1998-02-17,828.877214313031
1998-02-18,836.349813990773
1998-02-19,831.770815961438
1998-02-20,837.199477448701
1998-02-23,837.387078930798
1998-02-24,832.686807942153
1998-02-25,840.429186111881
1998-02-26,844.316561420448
1998-02-27,844.79892022379
1998-03-02,847.495336619446
1998-03-03,852.414263990478
1998-03-04,848.684805606823
1998-03-05,842.149787402237
1998-03-06,857.179343380197
1998-03-09,858.506197998484
1998-03-10,866.669794363547
1998-03-11,870.35832661441
1998-03-12,870.440879213158
1998-03-13,868.917027698769
1998-03-16,875.555640843473
1998-03-17,876.921437705997
1998-03-18,881.274320167905
1998-03-19,885.898566367983
1998-03-20,895.277925556477
1998-03-23,892.166409678775
1998-03-24,897.245826476524
1998-03-25,892.615327706694
1998-03-26,892.049054401108
1998-03-27,886.947080134186
1998-03-30,887.672685346336
1998-03-31,893.816355196782
1998-04-01,899.011543799366
1998-04-02,906.02018043845
1998-04-03,904.764228178619
1998-04-06,900.700412229045
1998-04-07,895.369953270377
1998-04-08,887.950842160402
1998-04-09,894.49342795876
1998-04-10,894.49342795876
1998-04-13,892.199470057746
1998-04-14,897.000845487897
1998-04-15,899.132927009503
1998-04-16,894.766383462556
1998-04-17,906.297393385459
1998-04-20,903.423058459641
1998-04-21,902.599966073383
1998-04-22,902.935047932004
1998-04-23,893.957569853402
1998-04-24,883.556315649635
1998-04-27,868.433318306377
1998-04-28,867.298063142726
1998-04-29,872.219948582724
1998-04-30,886.152330324882
1998-05-01,892.493145763159
1998-05-04,895.063570119868
1998-05-05,888.993764444802
1998-05-06,881.546682587577
1998-05-07,873.259053587146
1998-05-08,882.246186390336
1998-05-11,882.449561363646
1998-05-12,886.768752355597
1998-05-13,891.290615339532
1998-05-14,892.454254756636
1998-05-15,886.10286810177
1998-05-18,885.062614041319
1998-05-19,886.37073202689
1998-05-20,894.949570014829
1998-05-21,892.770152676288
1998-05-22,890.433028736439
1998-05-25,890.433028736439
1998-05-26,879.746212452926
1998-05-27,876.069774240056
1998-05-28,881.541752447917
1998-05-29,877.897656165656
1998-06-01,881.476804781163
1998-06-02,880.372906213536
1998-06-03,875.320779923712
1998-06-04,881.855749624058
1998-06-05,896.96035340335
1998-06-08,898.681006984886
1998-06-09,898.995911323501
1998-06-10,895.350751329671
1998-06-11,883.056220836861
1998-06-12,887.040227779501
1998-06-15,871.192775483879
1998-06-16,877.814233215868
1998-06-17,892.538314284716
1998-06-18,891.29219216483
1998-06-19,885.125875986847
1998-06-22,888.492411584701
1998-06-23,898.790387207181
1998-06-24,904.576673269541
1998-06-25,900.823766294781
1998-06-26,903.799825923864
1998-06-29,905.83602867678
1998-06-30,905.456120997766
1998-07-01,914.299986677515
1998-07-02,914.121869076668
1998-07-03,914.121869076668
1998-07-06,921.460069868389
1998-07-07,916.057987443662
1998-07-08,922.305830219227
1998-07-09,911.608381575685
1998-07-10,913.756638025019
1998-07-13,910.264962020319
1998-07-14,922.038916555369
1998-07-15,921.321770852937
1998-07-16,928.520268823817
1998-07-17,929.002973367952
1998-07-20,924.334305803384
1998-07-21,913.784836444371
1998-07-22,916.31347516033
1998-07-23,897.722490106139
1998-07-24,898.308113957172
1998-07-27,901.593076943293
1998-07-28,889.878107777765
1998-07-29,887.953937455921
1998-07-30,894.664376195072
1998-07-31,880.057093265322
1998-08-03,877.617185382038
1998-08-04,852.014949320106
1998-08-05,855.500045516627
1998-08-06,860.384600325982
1998-08-07,865.186564809142
1998-08-10,861.079585507807
1998-08-11,855.484370166726
1998-08-12,868.683714347356
1998-08-13,862.941728832784
1998-08-14,855.017001444908
1998-08-17,868.842428019282
1998-08-18,877.723407126602
1998-08-19,875.037174431194
1998-08-20,871.86654562611
1998-08-21,867.196807854634
1998-08-24,876.436873721317
1998-08-25,878.936816226485
1998-08-26,874.188568132534
1998-08-27,851.065859351712
1998-08-28,845.590497537223
1998-08-31,800.978923628366
1998-09-01,822.872644319364
1998-09-02,815.489649445627
1998-09-03,812.441023619879
1998-09-04,809.45374115279
1998-09-07,809.45374115279
1998-09-08,844.150750161717
1998-09-09,836.835817051297
1998-09-10,818.667487801635
1998-09-11,835.08788676298
1998-09-14,850.575476637516
1998-09-15,858.823340836124
1998-09-16,862.954091381882
1998-09-17,846.207755587001
1998-09-18,850.18540062123
1998-09-21,851.538469771478
1998-09-22,858.403748499539
1998-09-23,881.314844466936
1998-09-24,866.386654204385
1998-09-25,865.141271790293
1998-09-28,869.604685677575
1998-09-29,870.995695556874
1998-09-30,847.82454302779
1998-10-01,830.428312306275
1998-10-02,845.567232018171
1998-10-05,842.289740886135
1998-10-06,841.215684454337
1998-10-07,835.011574532685
1998-10-08,824.854535071671
1998-10-09,833.874530648251
1998-10-12,840.613485798648
1998-10-13,835.437801189195
1998-10-14,843.603034002483
1998-10-15,870.547391072748
1998-10-16,876.565540709405
1998-10-19,876.531011581573
1998-10-20,881.27246703381
1998-10-21,883.829686270264
1998-10-22,886.960926419556
1998-10-23,879.563474531642
1998-10-26,879.280298611367
1998-10-27,876.970340825793
1998-10-28,877.595899020668
1998-10-29,888.90337514581
1998-10-30,898.737842026526
1998-11-02,909.804198161934
1998-11-03,910.075062754158
1998-11-04,911.191018131707
1998-11-05,923.855492861329
1998-11-06,928.679626056282
1998-11-09,920.633062375195
1998-11-10,919.10272605194
1998-11-11,913.946056343896
1998-11-12,913.750836284161
1998-11-13,920.367104128673
1998-11-16,927.063470521684
1998-11-17,926.924676278457
1998-11-18,929.978447339061
1998-11-19,935.121784273626
1998-11-20,942.382508749649
1998-11-23,956.346797772744
1998-11-24,953.317763438392
1998-11-25,956.589407649471
1998-11-26,956.589407649471
1998-11-27,959.704045381486
1998-11-30,942.332833626876
1998-12-01,947.954206477842
1998-12-02,944.052015543755
1998-12-03,931.55469247373
1998-12-04,949.778346981574
1998-12-07,954.239916014671
1998-12-08,952.420282615672
1998-12-09,951.50953769094
1998-12-10,938.908229622462
1998-12-11,941.34983191183
1998-12-14,927.429221511666
1998-12-15,937.644686484259
1998-12-16,936.332272910609
1998-12-17,946.592316041977
1998-12-18,949.388031685329
1998-12-21,957.873196682754
1998-12-22,959.827774163678
1998-12-23,977.238925459039
1998-12-24,976.656717386169
1998-12-25,976.656717386169
1998-12-28,973.812766717459
1998-12-29,987.274080269074
1998-12-30,980.218874297416
1998-12-31,980.900816127221
1999-01-01,980.900816127221
1999-01-04,977.389358804122
1999-01-05,986.934156992731
1999-01-06,1001.98875868704
1999-01-07,997.275764460898
1999-01-08,1002.60094189287
1999-01-11,990.730890177963
1999-01-12,976.524418750647
1999-01-13,975.383072705846
1999-01-14,959.827425836591
1999-01-15,974.479508015418
1999-01-18,974.479508015418
1999-01-19,979.107340709243
1999-01-20,979.23669970127
1999-01-21,966.202428384752
1999-01-22,962.585942082305
1999-01-25,968.159431031972
1999-01-26,981.166934052137
1999-01-27,977.707469356682
1999-01-28,988.982491337598
1999-01-29,995.479541746811
1999-02-01,988.217761363788
1999-02-02,981.855226014703
1999-02-03,986.918584969862
1999-02-04,976.886089629497
1999-02-05,971.423154176101
1999-02-08,971.296415389085
1999-02-09,956.871320602765
1999-02-10,962.289291192491
1999-02-11,977.054770236348
1999-02-12,963.383114197301
1999-02-15,963.383114197301
1999-02-16,972.236763708896
1999-02-17,963.398446540793
1999-02-18,972.177941993978
1999-02-19,971.405303570684
1999-02-22,992.453537705282
1999-02-23,987.172796029378
1999-02-24,977.733954382334
1999-02-25,971.597244285608
1999-02-26,969.079545969363
1999-03-01,966.180226021281
1999-03-02,962.286476616058
1999-03-03,962.139203507373
1999-03-04,976.310978616179
1999-03-05,995.93279707078
1999-03-08,996.677379551889
1999-03-09,991.179602330511
1999-03-10,996.337516387375
1999-03-11,1007.83504240667
1999-03-12,1011.92709352817
1999-03-15,1017.04465361334
1999-03-16,1017.87433684423
1999-03-17,1011.70410568686
1999-03-18,1021.75010244283
1999-03-19,1009.90740998997
1999-03-22,1010.11369716796
1999-03-23,987.027210732094
1999-03-24,990.049979328066
1999-03-25,998.922323758638
1999-03-26,991.115024689201
1999-03-29,1005.50767473693
1999-03-30,998.128987635294
1999-03-31,989.782504783108
1999-04-01,993.780372733361
1999-04-02,993.780372733361
1999-04-05,1007.09111119035
1999-04-06,1001.18951481007
1999-04-07,1006.67406619259
1999-04-08,1020.66486900563
1999-04-09,1021.8303396504
1999-04-12,1035.71619313877
1999-04-13,1028.64502645997
1999-04-14,1017.26662973795
1999-04-15,1016.13662147401
1999-04-16,1018.06150350309
1999-04-19,1008.65401096965
1999-04-20,1016.47458674155
1999-04-21,1037.07864723958
1999-04-22,1044.4278973123
1999-04-23,1045.52397152943
1999-04-26,1045.31755307364
1999-04-27,1047.40910708241
1999-04-28,1045.26239538747
1999-04-29,1040.37780415384
1999-04-30,1033.75319933239
1999-05-03,1051.57610994412
1999-05-04,1038.12599269772
1999-05-05,1048.88848669842
1999-05-06,1044.78192541886
1999-05-07,1051.10029981705
1999-05-10,1045.92299176316
1999-05-11,1055.83813061006
1999-05-12,1059.04129904639
1999-05-13,1063.81128094429
1999-05-14,1044.72486967328
1999-05-17,1045.15896240801
1999-05-18,1036.92447695364
1999-05-19,1043.89720772531
1999-05-20,1045.21291572665
1999-05-21,1043.35521466027
1999-05-24,1030.94636587058
1999-05-25,1021.51818898322
1999-05-26,1030.91284815693
1999-05-27,1013.16871138401
1999-05-28,1024.31071122878
1999-05-31,1024.31071122878
1999-06-01,1020.84062317451
1999-06-02,1022.59376578117
1999-06-03,1027.39858421084
1999-06-04,1044.37937897188
1999-06-07,1045.76890634887
1999-06-08,1036.56945287882
1999-06-09,1032.33185905632
1999-06-10,1022.06098286274
1999-06-11,1015.55059284334
1999-06-14,1019.34815666269
1999-06-15,1024.6028386798
1999-06-16,1036.9758254524
1999-06-17,1041.46004151702
1999-06-18,1040.33071505402
1999-06-21,1037.86259416692
1999-06-22,1032.05481241798
1999-06-23,1022.67995966168
1999-06-24,1012.54619549827
1999-06-25,1011.33564604865
1999-06-28,1019.0350445136
1999-06-29,1031.12629072488
1999-06-30,1042.48641261827
1999-07-01,1049.22779088651
1999-07-02,1056.65603343389
1999-07-05,1056.65603343389
1999-07-06,1053.0683697326
1999-07-07,1056.59387955524
1999-07-08,1052.36814919147
1999-07-09,1058.23324265372
1999-07-12,1056.3695618254
1999-07-13,1054.70050607482
1999-07-14,1056.81422267348
1999-07-15,1065.31067768954
1999-07-16,1070.35471061533
1999-07-19,1065.07026189919
1999-07-20,1050.03302698875
1999-07-21,1052.33438555468
1999-07-22,1042.91488569731
1999-07-23,1039.63054528606
1999-07-26,1035.73644951889
1999-07-27,1042.08700164031
1999-07-28,1039.28745958054
1999-07-29,1024.83780177419
1999-07-30,1018.08169576142
1999-08-02,1018.58053953388
1999-08-03,1016.62702713803
1999-08-04,1004.37751765905
1999-08-05,1009.54920111816
1999-08-06,1002.10719573957
1999-08-09,998.888227302443
1999-08-10,987.625666838862
1999-08-11,996.821645837234
1999-08-12,995.19607809542
1999-08-13,1012.21992010629
1999-08-16,1013.09073334422
1999-08-17,1019.93803048798
1999-08-18,1011.61166672356
1999-08-19,1006.52865037075
1999-08-20,1014.98224743857
1999-08-23,1030.75869078665
1999-08-24,1030.68581983027
1999-08-25,1045.3481957776
1999-08-26,1034.44580356966
1999-08-27,1024.52866103197
1999-08-30,1008.05111735354
1999-08-31,1000.22049884834
1999-09-01,1007.12134984603
1999-09-02,998.623357195119
1999-09-03,1021.28968973854
1999-09-06,1021.28968973854
1999-09-07,1016.69422445977
1999-09-08,1013.90935351283
1999-09-09,1013.10103184342
1999-09-10,1011.93178458279
1999-09-13,1013.38301738889
1999-09-14,1008.24040455967
1999-09-15,999.697940817776
1999-09-16,998.376107061663
1999-09-17,1008.22971330181
1999-09-20,1003.89468197637
1999-09-21,985.962400634605
1999-09-22,985.946491016384
1999-09-23,967.798667810366
1999-09-24,963.403422099125
1999-09-27,965.532899161185
1999-09-28,962.076228610698
1999-09-29,955.920766074561
1999-09-30,964.466075697999
1999-10-01,964.274110752404
1999-10-04,978.462679573822
1999-10-05,972.612849394538
1999-10-06,988.819275499673
1999-10-07,987.250712368638
1999-10-08,1002.3860325928
1999-10-11,1001.59785771328
1999-10-12,983.644519644743
1999-10-13,967.328155717664
1999-10-14,971.045613012019
1999-10-15,947.480718786202
1999-10-18,953.242206320329
1999-10-19,963.477725473455
1999-10-20,975.897736657576
1999-10-21,974.367185138337
1999-10-22,985.719833549903
1999-10-25,979.145907453999
1999-10-26,971.418135919031
1999-10-27,983.048744501633
1999-10-28,1011.48385800312
1999-10-29,1022.27155840807
1999-11-01,1017.0866734839
1999-11-02,1010.28708659596
1999-11-03,1013.73705586166
1999-11-04,1015.94598681032
1999-11-05,1021.37224158233
1999-11-08,1025.33662454414
1999-11-09,1017.31805493189
1999-11-10,1024.55695390414
1999-11-11,1025.02604215244
1999-11-12,1031.89247504563
1999-11-15,1028.73228008793
1999-11-16,1043.18189464881
1999-11-17,1039.6201864875
1999-11-18,1044.65153244085
1999-11-19,1040.8771907622
1999-11-22,1036.12849316554
1999-11-23,1024.74420469834
1999-11-24,1033.13482004123
1999-11-25,1033.13482004123
1999-11-26,1032.56917841076
1999-11-29,1030.08298612474
1999-11-30,1018.8697494674
1999-12-01,1023.66744746824
1999-12-02,1030.01634627416
1999-12-03,1046.16550502528
1999-12-06,1037.24398300153
1999-12-07,1026.55285273485
1999-12-08,1022.13626801274
1999-12-09,1025.32874205163
1999-12-10,1028.85673925126
1999-12-13,1024.57536534904
1999-12-14,1017.63460203361
1999-12-15,1021.99112538064
1999-12-16,1021.0005841345
1999-12-17,1020.86052896494
1999-12-20,1021.6849126359
1999-12-21,1020.52114067989
1999-12-22,1025.0931161602
1999-12-23,1041.67708113623
1999-12-24,1041.67708113623
1999-12-27,1038.1845060447
1999-12-28,1043.11441880615
1999-12-29,1045.69050694534
1999-12-30,1047.52339028969
1999-12-31,1051.7571137277
2000-01-03,1039.25430143253
2000-01-04,1007.46900803329
2000-01-05,1015.74583234438
2000-01-06,1014.43491366384
2000-01-07,1044.68239231341
2000-01-10,1054.60816622453
2000-01-11,1040.57812328493
2000-01-12,1038.62924300794
2000-01-13,1050.17316698569
2000-01-14,1055.49738060133
2000-01-17,1055.49738060133
2000-01-18,1045.03653549405
2000-01-19,1050.87120571274
2000-01-20,1042.60725355944
2000-01-21,1044.02864478481
2000-01-24,1019.94573807244
2000-01-25,1017.79840601825
2000-01-26,1016.68123066074
2000-01-27,1015.50281366248
2000-01-28,991.170250414434
2000-01-31,1012.52525763914
2000-02-01,1018.0346604175
2000-02-02,1016.72967008279
2000-02-03,1024.03192816861
2000-02-04,1020.41522932065
2000-02-07,1017.49042871212
2000-02-08,1022.89468504958
2000-02-09,1003.26034321248
2000-02-10,999.315486221331
2000-02-11,983.751505932527
2000-02-14,984.901173359561
2000-02-15,992.107260872823
2000-02-16,981.405001659555
2000-02-17,978.031393159832
2000-02-18,953.991055611957
2000-02-21,953.991055611958
2000-02-22,959.857260879124
2000-02-23,960.536915314294
2000-02-24,951.73850868907
2000-02-25,941.084296031905
2000-02-28,953.268957954605
2000-02-29,961.07750757379
2000-03-01,964.833819199761
2000-03-02,965.390299315084
2000-03-03,980.241538782555
2000-03-06,967.15096808034
2000-03-07,939.668240078971
2000-03-08,951.956716477614
2000-03-09,969.929449258126
2000-03-10,962.777860839677
2000-03-13,958.94353995586
2000-03-14,947.077367166128
2000-03-15,977.770182676096
2000-03-16,1026.35215803858
2000-03-17,1021.62840731976
2000-03-20,1022.76844355813
2000-03-21,1040.16816739962
2000-03-22,1041.36186029588
2000-03-23,1060.43957775096
2000-03-24,1059.60053866495
2000-03-27,1056.65396433393
2000-03-28,1047.51449073845
2000-03-29,1048.86717568824
2000-03-30,1046.79074927425
2000-03-31,1052.30029365529
2000-04-03,1070.46169018011
2000-04-04,1073.49453465586
2000-04-05,1062.61952123209
2000-04-06,1067.11362841858
2000-04-07,1071.28788039352
2000-04-10,1070.84549800448
2000-04-11,1074.24398194821
2000-04-12,1061.16292860545
2000-04-13,1047.70731611402
2000-04-14,994.326660531185
2000-04-17,1015.81958619646
2000-04-18,1032.16711655514
2000-04-19,1030.08048774313
2000-04-20,1037.87941350297
2000-04-21,1037.87941350297
2000-04-24,1044.68223104912
2000-04-25,1066.32213558104
2000-04-26,1058.00998651365
2000-04-27,1055.54510954279
2000-04-28,1044.36730416724
2000-05-01,1048.19020010918
2000-05-02,1038.90004190889
2000-05-03,1022.66362999291
2000-05-04,1020.61835164111
2000-05-05,1031.86988372637
2000-05-08,1032.35343045968
2000-05-09,1028.62971416377
