Date,UNITED KINGDOM MINIMUM VOLATILITY (GBP)
2001-11-22,957.4860328812837
2001-11-23,945.388328947849
2001-11-26,950.5770564700877
2001-11-27,945.3554797718243
2001-11-28,943.8410345546672
2001-11-29,945.6440747030467
2001-11-30,951.7744221479883
2001-12-03,940.497383148361
2001-12-04,946.9102140611857
2001-12-05,956.2818361818172
2001-12-06,968.2206316170021
2001-12-07,953.7339344242281
2001-12-10,944.9152062899655
2001-12-11,942.1556198382244
2001-12-12,941.1746337076999
2001-12-13,936.1202380765376
2001-12-14,938.8450850857967
2001-12-17,952.3290739167732
2001-12-18,954.6969586371862
2001-12-19,945.4843972531164
2001-12-20,940.4258644110265
2001-12-21,950.2831844105024
2001-12-24,952.4681010096327
2001-12-25,952.4681010096327
2001-12-26,958.0264809238197
2001-12-27,968.9375818871812
2001-12-28,971.342724595307
2001-12-31,973.6509208207154
2002-01-01,973.6509208207154
2002-01-02,967.7043791680134
2002-01-03,977.3645818543939
2002-01-04,977.8622156765026
2002-01-07,970.599376637596
2002-01-08,967.2460341135835
2002-01-09,962.5754073023354
2002-01-10,961.5962725343284
2002-01-11,963.4108183128402
2002-01-14,957.401097487464
2002-01-15,962.490739768659
2002-01-16,954.3549003331219
2002-01-17,958.2831720611807
2002-01-18,958.0483460007886
2002-01-21,961.3999379358322
2002-01-22,957.3490744252971
2002-01-23,961.997196749103
2002-01-24,964.9610633281391
2002-01-25,950.5523821540629
2002-01-28,955.8550976251079
2002-01-29,945.0309383821793
2002-01-30,943.0908513810119
2002-01-31,955.7814182244795
2002-02-01,960.1963744348747
2002-02-04,962.3922892304879
2002-02-05,956.2039578597803
2002-02-06,952.2497811447088
2002-02-07,958.0259216422992
2002-02-08,962.2081880166077
2002-02-11,971.9285543128569
2002-02-12,977.159130848873
2002-02-13,982.6863662884128
2002-02-14,989.3928600352783
2002-02-15,989.4193261082539
2002-02-18,980.057621480245
2002-02-19,971.5198712604407
2002-02-20,962.9138075559644
2002-02-21,967.0360165024077
2002-02-22,969.0681749744796
2002-02-25,975.8714253674714
2002-02-26,977.565135930625
2002-02-27,978.3802182312907
2002-02-28,970.508685812435
2002-03-01,983.2616568255157
2002-03-04,992.0104089487019
2002-03-05,987.9791411184762
2002-03-06,993.534776193294
2002-03-07,1000.325748673687
2002-03-08,998.6891641788817
2002-03-11,995.5447584067224
2002-03-12,988.6153630289044
2002-03-13,994.5027607760815
2002-03-14,999.2838381684929
2002-03-15,1008.3534641425582
2002-03-18,1007.3167132811564
2002-03-19,1009.3120201388477
2002-03-20,1003.3769573019559
2002-03-21,1002.470185228501
2002-03-22,1004.3466573273414
2002-03-25,997.821171536357
2002-03-26,998.5973594486187
2002-03-27,998.0544825694651
2002-03-28,1009.2051733504193
2002-03-29,1009.2051733504193
2002-04-01,1019.4106189236256
2002-04-02,1018.4388341001941
2002-04-03,1015.036301975509
2002-04-04,1010.4278114136716
2002-04-05,1013.4151348497919
2002-04-08,1003.4644450695179
2002-04-09,1006.1449071933378
2002-04-10,1020.1284981963381
2002-04-11,1011.880094807078
2002-04-12,1017.0609461068372
2002-04-15,1023.8918195269534
2002-04-16,1030.2623638870264
2002-04-17,1033.3707619974564
2002-04-18,1031.901569940208
2002-04-19,1036.873394425021
2002-04-22,1041.4770229939043
2002-04-23,1038.9466097384848
2002-04-24,1043.562367691816
2002-04-25,1042.3086306224359
2002-04-26,1037.083316366936
2002-04-29,1037.835611101261
2002-04-30,1040.4397446668722
2002-05-01,1038.7699399807013
2002-05-02,1048.523778662663
2002-05-03,1059.9855328704857
2002-05-06,1059.4079234254232
2002-05-07,1042.6130099219201
2002-05-08,1050.9822499074842
2002-05-09,1046.915855605726
2002-05-10,1046.6833877905158
2002-05-13,1051.4000132161702
2002-05-14,1043.1519683990168
2002-05-15,1053.718564554679
2002-05-16,1053.7899693618365
2002-05-17,1052.7811431441949
2002-05-20,1050.6945861685272
2002-05-21,1044.3296284076828
2002-05-22,1040.3257136669877
2002-05-23,1039.1557330926191
2002-05-24,1043.778984977892
2002-05-27,1038.2025421619348
2002-05-28,1032.070384735114
2002-05-29,1032.686014054604
2002-05-30,1030.5774895653176
2002-05-31,1036.8617748410666
2002-06-03,1035.7633667824232
2002-06-04,1036.9326398771077
2002-06-05,1017.4129094742165
2002-06-06,1016.5600776849444
2002-06-07,1012.9569175696001
2002-06-10,1014.2201995131035
2002-06-11,1018.705331766523
2002-06-12,1009.3743240117475
2002-06-13,999.7639465014166
2002-06-14,973.6194234682448
2002-06-17,996.8488858065587
2002-06-18,992.2884758145073
2002-06-19,986.4305865781845
2002-06-20,977.0703521741633
2002-06-21,980.1126484171955
2002-06-24,971.4822261523788
2002-06-25,982.6415236348893
2002-06-26,985.2619544315879
2002-06-27,983.5421400283617
2002-06-28,1007.2792526692162
2002-07-01,1016.8310455214757
2002-07-02,995.1576201000278
2002-07-03,964.2832097845761
2002-07-04,978.0604065765823
2002-07-05,1000.8104799350572
2002-07-08,1006.727148448553
2002-07-09,1002.0831381788249
2002-07-10,976.5519960815868
2002-07-11,940.8388443936194
2002-07-12,937.6602881815082
2002-07-15,899.2297713080521
2002-07-16,898.2491685905958
2002-07-17,930.029604333125
2002-07-18,952.841947637046
2002-07-19,919.5776802645139
2002-07-22,878.4968427666274
2002-07-23,867.6551165887929
2002-07-24,853.2996015000485
2002-07-25,890.8381897105869
2002-07-26,892.5782153569636
2002-07-29,922.5445635617453
2002-07-30,927.2152866105126
2002-07-31,936.8321087542911
2002-08-01,893.3674840398617
2002-08-02,914.4036813597493
2002-08-05,899.345034749642
2002-08-06,906.0884302953666
2002-08-07,896.8323408535388
2002-08-08,921.0565020237237
2002-08-09,936.0282307715414
2002-08-12,923.9339813642251
2002-08-13,934.3322432877927
2002-08-14,932.0277146015156
2002-08-15,953.4826711801088
2002-08-16,951.9738982837687
2002-08-19,960.1187898144034
2002-08-20,943.6374165980267
2002-08-21,947.3170021223732
2002-08-22,952.6777069303552
2002-08-23,942.4245484667481
2002-08-26,944.1595663743732
2002-08-27,958.3101620459615
2002-08-28,929.8543507915158
2002-08-29,924.0120179463717
2002-08-30,927.7210960075143
2002-09-02,923.9799050031004
2002-09-03,904.9093404690421
2002-09-04,907.8411030449498
2002-09-05,904.0555065880842
2002-09-06,920.143968050407
2002-09-09,910.8864054824858
2002-09-10,928.9903224529543
2002-09-11,930.404006011139
2002-09-12,911.523195588528
2002-09-13,903.6211266898873
2002-09-16,899.0440977736962
2002-09-17,888.4926841872796
2002-09-18,868.1516544763283
2002-09-19,863.7642037583661
2002-09-20,874.7626037039826
2002-09-23,855.5654893130853
2002-09-24,839.4953385970737
2002-09-25,849.4905009667335
2002-09-26,876.3716741737115
2002-09-27,883.6769956030413
2002-09-30,864.071835331852
2002-10-01,872.9065841393348
2002-10-02,892.6060493067027
2002-10-03,888.9470562857545
2002-10-04,877.6975035277859
2002-10-07,870.8617968903462
2002-10-08,853.6849231000701
2002-10-09,856.9014531369543
2002-10-10,864.1823573872173
2002-10-11,900.0045211087117
2002-10-14,893.172194953277
2002-10-15,924.8991254453983
2002-10-16,909.9612690252267
2002-10-17,927.9535535252985
2002-10-18,916.1371598773612
2002-10-21,917.6296434571968
2002-10-22,915.9845104100183
2002-10-23,899.766226088312
2002-10-24,918.2217193278585
2002-10-25,912.4800861692364
2002-10-28,917.8720872324741
2002-10-29,893.088405009764
2002-10-30,903.9845148321926
2002-10-31,915.5721147980652
2002-11-01,905.8129780678204
2002-11-04,924.9182511879548
2002-11-05,926.5123402042825
2002-11-06,917.0528617981697
2002-11-07,924.0241306081848
2002-11-08,922.1082766118956
2002-11-11,918.5138751823499
2002-11-12,926.8824609414904
2002-11-13,913.090708479437
2002-11-14,916.3511004441065
2002-11-15,919.0433541789997
2002-11-18,921.8702743187944
2002-11-19,921.985355520319
2002-11-20,914.0363702679072
2002-11-21,933.7775630035721
2002-11-22,929.3448581693721
2002-11-25,909.9753955716928
2002-11-26,898.0004439662064
2002-11-27,903.7127726913648
2002-11-28,914.0458642315491
2002-11-29,911.662900583644
2002-12-02,905.6775506394979
2002-12-03,901.3897134165043
2002-12-04,899.5387910263202
2002-12-05,899.5003771104696
2002-12-06,899.5428690043303
2002-12-09,888.3253225420628
2002-12-10,885.5436211356852
2002-12-11,899.441085251855
2002-12-12,897.6149640958579
2002-12-13,895.8877141404093
2002-12-16,912.2384158327404
2002-12-17,901.8253833810979
2002-12-18,890.0077873937629
2002-12-19,894.8171502265709
2002-12-20,902.4748144570297
2002-12-23,907.3924180653063
2002-12-24,909.994694897527
2002-12-25,909.994694897527
2002-12-26,909.8237182529042
2002-12-27,891.3291166252577
2002-12-30,911.8884055885442
2002-12-31,923.1400163393021
2003-01-01,923.1400163393021
2003-01-02,926.0383544722931
2003-01-03,925.4069084270042
2003-01-06,928.8999011756212
2003-01-07,918.6541600671982
2003-01-08,906.8379842176796
2003-01-09,912.1468035729828
2003-01-10,918.9532556845475
2003-01-13,909.0475378485306
2003-01-14,911.3999805255767
2003-01-15,898.0137624442619
2003-01-16,898.6623283826659
2003-01-17,893.8464378518639
2003-01-20,883.0492138038718
2003-01-21,872.335761126552
2003-01-22,863.8188959555655
2003-01-23,855.798382561311
2003-01-24,858.3620959910355
2003-01-27,831.3463378900318
2003-01-28,836.5757361591715
2003-01-29,838.2499223202798
2003-01-30,858.0420364557242
2003-01-31,854.5284880388881
2003-02-03,874.5486673900432
2003-02-04,860.7368746443041
2003-02-05,877.1988284986576
2003-02-06,858.7248240587137
2003-02-07,853.890937046396
2003-02-10,852.4821647499205
2003-02-11,864.0015706741272
2003-02-12,849.7730706650456
2003-02-13,849.0622571089148
2003-02-14,844.5622234126982
2003-02-17,855.1938704586166
2003-02-18,859.4370279088732
2003-02-19,848.454237119873
2003-02-20,855.1561214544996
2003-02-21,863.1778238004097
2003-02-24,855.3204873322147
2003-02-25,833.2024153214305
2003-02-26,833.4168151671785
2003-02-27,827.9829222352275
2003-02-28,845.563520603324
2003-03-03,855.0285113468775
2003-03-04,842.7416651267376
2003-03-05,841.71225217866
2003-03-06,843.4396284191004
2003-03-07,829.3409399190389
2003-03-10,815.8939029629013
2003-03-11,826.0255587137113
2003-03-12,792.4305366141269
2003-03-13,827.6426781141195
2003-03-14,835.1748942713655
2003-03-17,855.3478689266267
2003-03-18,851.9471028145384
2003-03-19,858.3108653683983
2003-03-20,860.3018258873352
2003-03-21,879.7160626992204
2003-03-24,861.5643885926543
2003-03-25,864.3478712525416
2003-03-26,875.3337753778263
2003-03-27,861.6647998214567
2003-03-28,858.3548512160654
2003-03-31,845.035079595473
2003-04-01,853.8268360813025
2003-04-02,863.5498799980737
2003-04-03,864.4955386904643
2003-04-04,870.664369569647
2003-04-07,886.8708630611426
2003-04-08,874.2465735831819
2003-04-09,876.4116503814927
2003-04-10,875.8105561653737
2003-04-11,876.5609875092376
2003-04-14,885.3496984469647
2003-04-15,896.2970744628169
2003-04-16,885.9522198859829
2003-04-17,896.5993705431599
2003-04-18,896.5993705431599
2003-04-21,888.1095452971769
2003-04-22,901.5581706842441
2003-04-23,914.3334946168644
2003-04-24,909.0613026806553
2003-04-25,899.6020447196046
2003-04-28,912.7399760049462
2003-04-29,908.2491204422769
2003-04-30,915.926885643286
2003-05-01,914.2674767031317
2003-05-02,921.1399232076077
2003-05-05,922.8635056747834
2003-05-06,940.0779305330695
2003-05-07,923.6930316129807
2003-05-08,917.2569381961274
2003-05-09,928.3181383138431
2003-05-12,938.4402904246197
2003-05-13,941.0016023675687
2003-05-14,945.8318295602065
2003-05-15,954.3460347613741
2003-05-16,964.8923729653515
2003-05-19,950.3632521557336
2003-05-20,956.3551688639542
2003-05-21,954.6255260887214
2003-05-22,958.1040698408606
2003-05-23,957.1741973703085
2003-05-26,957.6125709951425
2003-05-27,963.7187841621925
2003-05-28,975.0676094618104
2003-05-29,983.0104228432547
2003-05-30,967.3945910676604
2003-06-02,980.3439519865173
2003-06-03,975.2941557499668
2003-06-04,979.6883952638183
2003-06-05,989.9701764448479
2003-06-06,1005.7139170271585
2003-06-09,992.7145102047434
2003-06-10,989.2523746001308
2003-06-11,1007.899438952997
2003-06-12,1010.1437727246655
2003-06-13,1004.3908997135561
2003-06-16,1017.2536841148802
2003-06-17,1029.563786325583
2003-06-18,1025.1680427485107
2003-06-19,1010.7729678549326
2003-06-20,1012.4270459901846
2003-06-23,996.486374450409
2003-06-24,988.8942777935371
2003-06-25,997.0890204183619
2003-06-26,985.7764873584408
2003-06-27,982.1297438429656
2003-06-30,975.8966780712548
2003-07-01,970.7013707922857
2003-07-02,979.2389120060078
2003-07-03,989.7988887410821
2003-07-04,984.5012749624453
2003-07-07,983.8197811862603
2003-07-08,971.6411147479324
2003-07-09,964.9183702973736
2003-07-10,960.7982402934424
2003-07-11,969.6738229718563
2003-07-14,978.395891683575
2003-07-15,955.9388440360648
2003-07-16,943.977225392681
2003-07-17,937.9139514703139
2003-07-18,940.6648570024677
2003-07-21,943.8312400152481
2003-07-22,954.5900816422824
2003-07-23,963.4838544298635
2003-07-24,978.7399359450944
2003-07-25,978.0121018596836
2003-07-28,979.0174888989743
2003-07-29,977.9884474548824
2003-07-30,973.358372777643
2003-07-31,966.5193413652541
2003-08-01,956.039964448832
2003-08-04,956.7071731195012
2003-08-05,958.9441882848248
2003-08-06,956.0449766542641
2003-08-07,966.003949941471
2003-08-08,972.3029045156974
2003-08-11,973.3833027368145
2003-08-12,973.605990363375
2003-08-13,979.4898426137655
2003-08-14,984.2499187916536
2003-08-15,981.1346965989983
2003-08-18,983.8913384905993
2003-08-19,976.1890427956979
2003-08-20,978.3200639623607
2003-08-21,974.0391096036719
2003-08-22,968.210113940071
2003-08-25,969.010135009239
2003-08-26,959.6217871294547
2003-08-27,966.9464891522344
2003-08-28,967.5575566254262
2003-08-29,964.8004387346108
2003-09-01,966.8557870429112
2003-09-02,967.374047674644
2003-09-03,975.6568704010799
2003-09-04,980.2489593669359
2003-09-05,984.8607903585676
2003-09-08,990.4621627189724
2003-09-09,986.4969908217558
2003-09-10,987.6996544257662
2003-09-11,990.9961971347242
2003-09-12,995.3077169556498
2003-09-15,997.1744364705157
2003-09-16,996.8596204824688
2003-09-17,1002.6758079182357
2003-09-18,1015.6077984348975
2003-09-19,1013.8993866192691
2003-09-22,1018.6062430383719
2003-09-23,1021.4892357382789
2003-09-24,1026.3545485160166
2003-09-25,1024.8758249340895
2003-09-26,1015.9906245797235
2003-09-29,1012.6328126642434
2003-09-30,1003.3305093416453
2003-10-01,1021.1466986260743
2003-10-02,1030.3113013051504
2003-10-03,1040.4110839005655
2003-10-06,1044.5428959777691
2003-10-07,1042.5138523273379
2003-10-08,1037.1845868602413
2003-10-09,1047.6919047095755
2003-10-10,1051.1911783962705
2003-10-13,1062.9167355018112
2003-10-14,1059.1050995431544
2003-10-15,1067.9543105365021
2003-10-16,1072.4856801498565
2003-10-17,1066.1549673418792
2003-10-20,1068.1210715788418
2003-10-21,1069.231805279409
2003-10-22,1064.5743559174553
2003-10-23,1058.6835799606674
2003-10-24,1062.1845245893626
2003-10-27,1063.0455523459489
2003-10-28,1066.6149524373832
2003-10-29,1068.7970583039191
2003-10-30,1076.8142905264426
2003-10-31,1070.575812818874
2003-11-03,1069.8307237936149
2003-11-04,1069.152464776366
2003-11-05,1069.2357722296747
2003-11-06,1062.8637774186436
2003-11-07,1073.3403318561732
2003-11-10,1069.9431691228283
2003-11-11,1067.6884797386272
2003-11-12,1080.6482821988736
2003-11-13,1085.9296174311407
2003-11-14,1092.5986543603026
2003-11-17,1087.300014864506
2003-11-18,1096.5110816819167
2003-11-19,1095.6533278342727
2003-11-20,1092.468927951525
2003-11-21,1094.2207792158229
2003-11-24,1100.7506072969238
2003-11-25,1102.0828835445022
2003-11-26,1105.9153815588681
2003-11-27,1106.9500928556245
2003-11-28,1108.9880255755374
2003-12-01,1125.7688165061572
2003-12-02,1128.3967945595039
2003-12-03,1130.0009003384196
2003-12-04,1122.1476399631272
2003-12-05,1122.6681645862993
2003-12-08,1127.1426117640308
2003-12-09,1137.0263312731906
2003-12-10,1131.9747926019295
2003-12-11,1130.9386515334222
2003-12-12,1136.2646431768453
2003-12-15,1136.8215392259908
2003-12-16,1137.592298733198
2003-12-17,1148.6783203392163
2003-12-18,1160.0097071733073
2003-12-19,1162.6247009112597
2003-12-22,1164.4500895721421
2003-12-23,1172.8864680667587
2003-12-24,1178.773711686343
2003-12-25,1178.773711686343
2003-12-26,1180.069578603576
2003-12-29,1179.7467418890176
2003-12-30,1190.3651129836192
2003-12-31,1197.8753099352873
2004-01-01,1197.8753099352873
2004-01-02,1203.2701905312294
2004-01-05,1212.4616212176109
2004-01-06,1220.3108525274986
2004-01-07,1211.7351395863627
2004-01-08,1220.5359853464959
2004-01-09,1224.1468527163963
2004-01-12,1223.2175096356605
2004-01-13,1216.895087939061
2004-01-14,1212.1064440589178
2004-01-15,1196.961849706627
2004-01-16,1191.661555431799
2004-01-19,1186.294614515793
2004-01-20,1203.5856046546087
2004-01-21,1221.5610025353594
2004-01-22,1221.2039776561267
2004-01-23,1209.2454417434406
2004-01-26,1197.2549129721895
2004-01-27,1193.1168550342484
2004-01-28,1208.006721199525
2004-01-29,1186.5437367295117
2004-01-30,1184.8469680471612
2004-02-02,1186.7108006890999
2004-02-03,1203.5926899994558
2004-02-04,1202.4459109377856
2004-02-05,1205.6392403829332
2004-02-06,1216.406349338321
2004-02-09,1227.5647880541205
2004-02-10,1226.7780293095345
2004-02-11,1227.9544136575603
2004-02-12,1243.6609468800355
2004-02-13,1250.5859100050354
2004-02-16,1254.767968500326
2004-02-17,1272.6065026891815
2004-02-18,1275.9020504862142
2004-02-19,1279.708641878695
2004-02-20,1269.404490542148
2004-02-23,1270.364167325793
2004-02-24,1281.5533813152797
2004-02-25,1282.1809408994463
2004-02-26,1274.4230970965225
2004-02-27,1267.114189493164
2004-03-01,1294.3687500853066
2004-03-02,1280.2045162276238
2004-03-03,1258.1823848575796
2004-03-04,1261.59427865886
2004-03-05,1277.2046620284527
2004-03-08,1277.523128841266
2004-03-09,1271.6076678655502
2004-03-10,1253.9726980009975
2004-03-11,1229.2407709634772
2004-03-12,1229.6126907506207
2004-03-15,1219.8134004020353
2004-03-16,1237.8624925555694
2004-03-17,1237.0511518259198
2004-03-18,1243.2799909513046
2004-03-19,1254.2935869568457
2004-03-22,1243.4985065360202
2004-03-23,1234.1854320435798
2004-03-24,1222.8012657230609
2004-03-25,1220.9151224998332
2004-03-26,1215.5647334281161
2004-03-29,1234.0151888252171
2004-03-30,1242.6505975667383
2004-03-31,1249.8365970454943
2004-04-01,1268.4487464088995
2004-04-02,1262.770296910227
2004-04-05,1257.0124598701743
2004-04-06,1268.821170836476
2004-04-07,1276.4452095039298
2004-04-08,1279.3213663689144
2004-04-09,1279.3213663689144
2004-04-12,1279.3213663689144
2004-04-13,1270.5161503717904
2004-04-14,1239.2939978993295
2004-04-15,1239.365826738216
2004-04-16,1265.7230207193536
2004-04-19,1274.16988956146
2004-04-20,1267.4098393289778
2004-04-21,1246.576299043054
2004-04-22,1249.6605619878892
2004-04-23,1247.038081278268
2004-04-26,1260.5415806129495
2004-04-27,1263.1292215992562
2004-04-28,1244.715153029016
2004-04-29,1244.7037963409296
2004-04-30,1235.440021143055
2004-05-03,1236.345692345855
2004-05-04,1266.6843299039565
2004-05-05,1268.9099404491524
2004-05-06,1258.283677275497
2004-05-07,1248.1972907340432
2004-05-10,1213.8670579186378
2004-05-11,1215.0360146898656
2004-05-12,1223.3440722351343
2004-05-13,1227.449846089916
2004-05-14,1221.6935418902033
2004-05-17,1216.7398403725626
2004-05-18,1220.9811906974528
2004-05-19,1242.854523141821
2004-05-20,1226.048030184769
2004-05-21,1239.8412725713413
2004-05-24,1239.9169585777558
2004-05-25,1258.3675701582602
2004-05-26,1268.0813876731006
2004-05-27,1289.2487274527573
2004-05-28,1283.2561031455205
2004-05-31,1283.2561031455205
2004-06-01,1282.7311896528408
2004-06-02,1292.6289912136167
2004-06-03,1296.1973887172635
2004-06-04,1298.4281587262208
2004-06-07,1305.1056225030159
2004-06-08,1305.3170403005988
2004-06-09,1298.0345814053883
2004-06-10,1300.6851713497588
2004-06-11,1289.5116214625423
2004-06-14,1278.8661072635168
2004-06-15,1287.8439207018266
2004-06-16,1300.8344476421346
2004-06-17,1306.8352184114342
2004-06-18,1313.7070803949666
2004-06-21,1308.0144347089729
2004-06-22,1293.7270948371827
2004-06-23,1300.2905891669457
2004-06-24,1301.0003526353262
2004-06-25,1299.8130220903101
2004-06-28,1310.869420656432
2004-06-29,1296.4975213450773
2004-06-30,1288.8303348651532
2004-07-01,1279.7976793660928
2004-07-02,1287.3380155624025
2004-07-05,1286.9493520764063
2004-07-06,1290.603697348558
2004-07-07,1298.4945247902535
2004-07-08,1308.7117180903635
2004-07-09,1311.1529380282757
2004-07-12,1311.2013207600214
2004-07-13,1306.6081308248667
2004-07-14,1311.381208049739
2004-07-15,1302.614118267958
2004-07-16,1317.9351974802482
2004-07-19,1311.8358151230043
2004-07-20,1304.782769836571
2004-07-21,1293.4302902978134
2004-07-22,1282.692741561428
2004-07-23,1274.0796847079373
2004-07-26,1270.7224724493553
2004-07-27,1267.8512012461051
2004-07-28,1270.9742368118546
2004-07-29,1280.351739770746
2004-07-30,1281.4812166523304
2004-08-02,1287.5437402733724
2004-08-03,1292.83891200165
2004-08-04,1291.260566176044
2004-08-05,1291.6206103175932
2004-08-06,1291.088983215504
2004-08-09,1279.79339402853
2004-08-10,1288.5928143529643
2004-08-11,1275.513947753732
2004-08-12,1274.3681850279531
2004-08-13,1281.3910057512373
2004-08-16,1288.2774546456928
2004-08-17,1278.6346694271508
2004-08-18,1278.736173140423
2004-08-19,1285.7252329088508
2004-08-20,1281.6953826650652
2004-08-23,1287.6475134278248
2004-08-24,1274.5910088147984
2004-08-25,1279.988776379452
2004-08-26,1285.1407690754338
2004-08-27,1295.0317080433483
2004-08-30,1294.6708241899157
2004-08-31,1294.0770487783
2004-09-01,1301.7111422772211
2004-09-02,1301.6137347510537
2004-09-03,1299.4935257644427
2004-09-06,1304.0162790273553
2004-09-07,1297.7267517655268
2004-09-08,1303.756612338109
2004-09-09,1302.682351829957
2004-09-10,1318.6454113333432
2004-09-13,1316.4923141079162
2004-09-14,1318.467546317595
2004-09-15,1301.506323680709
2004-09-16,1308.529702403265
2004-09-17,1317.6679269160459
2004-09-20,1309.4138239083543
2004-09-21,1323.9040156740637
2004-09-22,1320.263610143749
2004-09-23,1318.5036095932733
2004-09-24,1324.5516903426078
2004-09-27,1318.0525657813816
2004-09-28,1329.5956153729626
2004-09-29,1325.9506206855583
2004-09-30,1327.513501322175
2004-10-01,1337.7679986494447
2004-10-04,1331.1340827577928
2004-10-05,1334.3842760404618
2004-10-06,1331.2176501049853
2004-10-07,1329.6771416527108
2004-10-08,1341.4729248035808
2004-10-11,1343.0898625892896
2004-10-12,1330.167566657026
2004-10-13,1327.746554431266
2004-10-14,1332.3158848396959
2004-10-15,1337.7986054278947
2004-10-18,1335.997962015271
2004-10-19,1348.7253492769366
2004-10-20,1348.7706659650098
2004-10-21,1357.7192023315763
2004-10-22,1358.7392645006546
2004-10-25,1356.0020236157352
2004-10-26,1359.063889842711
2004-10-27,1372.2601390648508
2004-10-28,1369.4395356515104
2004-10-29,1368.0920017234903
2004-11-01,1381.5711115139127
2004-11-02,1388.295799902595
2004-11-03,1403.0790427281513
2004-11-04,1404.7892102440173
2004-11-05,1411.01737064679
2004-11-08,1414.6424516435386
2004-11-09,1411.9062525457953
2004-11-10,1405.685864827762
2004-11-11,1410.013209116543
2004-11-12,1418.9021110934896
2004-11-15,1422.0061434451711
2004-11-16,1420.4855084272594
2004-11-17,1429.3862291985574
2004-11-18,1428.700558500341
2004-11-19,1426.0525873928223
2004-11-22,1421.2906113989789
2004-11-23,1436.7255150465169
2004-11-24,1440.0496308464744
2004-11-25,1460.8487773807938
