Date,EUROPE & MIDDLE EAST SMALL VALUE
2011-08-10,1134.5857921619754
2011-08-11,1164.3449981713795
2011-08-12,1202.5530054182675
2011-08-15,1230.7687203305763
2011-08-16,1214.3587050027609
2011-08-17,1223.5117507725918
2011-08-18,1154.840150163438
2011-08-19,1148.111892999408
2011-08-22,1150.2227118116264
2011-08-23,1153.6025341183279
2011-08-24,1168.2095042066517
2011-08-25,1161.251080206067
2011-08-26,1154.028463728407
2011-08-29,1186.2275461801257
2011-08-30,1192.6458381055324
2011-08-31,1226.668691188174
2011-09-01,1220.4596698184778
2011-09-02,1193.52396907601
2011-09-05,1139.7554543096146
2011-09-06,1116.287013444146
2011-09-07,1146.1721481014733
2011-09-08,1149.860842667687
2011-09-09,1105.2244350399837
2011-09-12,1065.2884258610331
2011-09-13,1070.6238668503954
2011-09-14,1081.0994072315107
2011-09-15,1115.3738266068049
2011-09-16,1128.1788698162097
2011-09-19,1091.578082356849
2011-09-20,1106.225747633541
2011-09-21,1095.1969402503007
2011-09-22,1034.0320415681356
2011-09-23,1032.2262558280427
2011-09-26,1035.1737100555736
2011-09-27,1086.816895465583
2011-09-28,1078.678448955199
2011-09-29,1087.0930033583995
2011-09-30,1059.4143854976387
2011-10-03,1037.231872780342
2011-10-04,1001.9752659097591
2011-10-05,1024.9313147745809
2011-10-06,1058.5813388027993
2011-10-07,1073.9319325826461
2011-10-10,1104.663000391547
2011-10-11,1103.051519912724
2011-10-12,1137.1607350749632
2011-10-13,1122.1279284437508
2011-10-14,1144.9379999958587
2011-10-17,1128.9815770668536
2011-10-18,1118.1926229481708
2011-10-19,1129.9671874461646
2011-10-20,1107.5822277619043
2011-10-21,1145.4147507763187
2011-10-24,1163.422151330403
2011-10-25,1159.0998100998477
2011-10-26,1153.1512682370674
2011-10-27,1211.9861674288752
2011-10-28,1213.0446331061657
2011-10-31,1174.913759682117
2011-11-01,1110.4695098086356
2011-11-02,1126.1311862653722
2011-11-03,1145.8815561415813
2011-11-04,1142.5897734877942
2011-11-07,1133.6746965368761
2011-11-08,1145.7161832519776
2011-11-09,1109.9469282271084
2011-11-10,1099.311877391767
2011-11-11,1135.8497182183507
2011-11-14,1117.9431315314796
2011-11-15,1095.726435620457
2011-11-16,1092.2068425391371
2011-11-17,1076.1093523298173
2011-11-18,1068.0955654934535
2011-11-21,1028.0992113080824
2011-11-22,1019.2668756868931
2011-11-23,993.3107675026386
2011-11-24,994.5264982304136
2011-11-25,991.895496394181
2011-11-28,1030.8239737985668
2011-11-29,1039.1920289498976
2011-11-30,1084.075900029845
2011-12-01,1067.711581213212
2011-12-02,1079.657138628296
2011-12-05,1097.3158169244666
2011-12-06,1082.6211761610143
2011-12-07,1081.7434696240769
2011-12-08,1051.612012461319
2011-12-09,1062.9542901028392
2011-12-12,1026.6974117078207
2011-12-13,1019.8575816685817
2011-12-14,987.1918996542121
2011-12-15,999.623564410013
2011-12-16,1000.9347388674382
2011-12-19,997.3059544483656
2011-12-20,1027.705121780723
2011-12-21,1021.3239155557826
2011-12-22,1032.6467496772063
2011-12-23,1037.8372663948028
2011-12-26,1038.225198640546
2011-12-27,1041.0116704804443
2011-12-28,1027.8648023115463
2011-12-29,1028.5724494499643
2011-12-30,1044.081684719842
2012-01-02,1055.7917707344625
2012-01-03,1080.6777459628438
2012-01-04,1062.800878915131
2012-01-05,1039.9941828985998
2012-01-06,1037.3066213973548
2012-01-09,1034.711251794575
2012-01-10,1051.021950325408
2012-01-11,1048.905095655969
2012-01-12,1067.3624499635953
2012-01-13,1059.6706980904128
2012-01-16,1066.9703899034544
2012-01-17,1081.5009915685466
2012-01-18,1095.6909698613108
2012-01-19,1122.8178559439827
2012-01-20,1128.031594023232
2012-01-23,1150.9515413411646
2012-01-24,1132.9849904869845
2012-01-25,1134.7677177464604
2012-01-26,1166.73349603421
2012-01-27,1161.7379410836963
2012-01-30,1141.0699065424244
2012-01-31,1154.123628614008
2012-02-01,1190.2128184620963
2012-02-02,1197.7492938512519
2012-02-03,1211.3592117527128
2012-02-06,1211.0740778574552
2012-02-07,1220.2703482144022
2012-02-08,1225.985238778075
2012-02-09,1236.463507843492
2012-02-10,1215.8238869346046
2012-02-13,1227.5870325347635
2012-02-14,1212.7351062480632
2012-02-15,1210.463934681701
2012-02-16,1203.0871772748173
2012-02-17,1230.6284920957828
2012-02-20,1257.5809031075894
2012-02-21,1248.6835798876625
2012-02-22,1235.4545712401641
2012-02-23,1231.8971298310978
2012-02-24,1253.214166374092
2012-02-27,1242.1283207197325
2012-02-28,1246.559027019078
2012-02-29,1247.9087087605765
2012-03-01,1255.1255967743436
2012-03-02,1247.1064475097073
2012-03-05,1236.9212597344415
2012-03-06,1189.7816186181262
2012-03-07,1202.342895593509
2012-03-08,1235.1979765055544
2012-03-09,1227.8510809366985
2012-03-12,1226.1526909941754
2012-03-13,1248.0418174144215
2012-03-14,1244.468741402403
2012-03-15,1249.944965279694
2012-03-16,1266.533557677046
2012-03-19,1272.3390039342448
2012-03-20,1255.4747468731011
2012-03-21,1251.209124065483
2012-03-22,1232.7474367101943
2012-03-23,1243.6960039539924
2012-03-26,1266.8154742375414
2012-03-27,1263.996800465532
2012-03-28,1246.8392303994092
2012-03-29,1227.9789485504032
2012-03-30,1241.5205341231494
2012-04-02,1247.1327162827056
2012-04-03,1244.950001581529
2012-04-04,1198.7073511431374
2012-04-05,1193.4770649508598
2012-04-06,1193.4770649508598
2012-04-09,1193.729999256917
2012-04-10,1166.0131601272847
2012-04-11,1179.546096669749
2012-04-12,1201.4335768732756
2012-04-13,1182.0437231374879
2012-04-16,1172.0666684106202
2012-04-17,1202.7155135702096
2012-04-18,1198.3575660929585
2012-04-19,1193.6650670235554
2012-04-20,1199.9297701407163
2012-04-23,1164.2043906008143
2012-04-24,1183.0170127225342
2012-04-25,1197.7850236033598
2012-04-26,1197.1687037121806
2012-04-27,1215.0202717507566
2012-04-30,1211.1691422881802
2012-05-01,1212.7573811894736
2012-05-02,1204.615369692075
2012-05-03,1202.5468517946688
2012-05-04,1171.6424907985008
2012-05-07,1172.451452600711
2012-05-08,1144.1214813638308
2012-05-09,1126.159599826974
2012-05-10,1145.51992664498
2012-05-11,1148.0159884576983
2012-05-14,1115.192618171603
2012-05-15,1094.8084649472557
2012-05-16,1086.4036171099558
2012-05-17,1072.3771266401845
2012-05-18,1056.9083074893153
2012-05-21,1066.8761478534882
2012-05-22,1089.8497603425747
2012-05-23,1055.7085556734337
2012-05-24,1059.1440670347354
2012-05-25,1053.4197479236418
2012-05-28,1060.0389828905577
2012-05-29,1068.940437614881
2012-05-30,1039.402083246646
2012-05-31,1036.0847321819651
2012-06-01,1011.7986553159329
2012-06-04,1014.0703270499977
2012-06-05,1014.0513574443705
2012-06-06,1040.7641482556369
2012-06-07,1063.4613276303317
2012-06-08,1050.948848054272
2012-06-11,1049.1556118620558
2012-06-12,1035.1688975718453
2012-06-13,1032.8925746146197
2012-06-14,1037.2066190232306
2012-06-15,1060.3625178532382
2012-06-18,1059.1331305510917
2012-06-19,1082.5543871548132
2012-06-20,1098.1425306485598
2012-06-21,1087.5321334053913
2012-06-22,1073.955453252914
2012-06-25,1045.690338623963
2012-06-26,1039.1582598860389
2012-06-27,1048.044260279379
2012-06-28,1038.1644768670421
2012-06-29,1093.7057671854782
2012-07-02,1102.5802136261568
2012-07-03,1113.2776841463265
2012-07-04,1105.9473061613671
2012-07-05,1092.0195396141871
2012-07-06,1072.5344708245946
2012-07-09,1065.8965453080887
2012-07-10,1068.3115567838383
2012-07-11,1062.527735625577
2012-07-12,1045.9501002321992
2012-07-13,1065.18743366436
2012-07-16,1073.9723862181909
2012-07-17,1072.34301598362
2012-07-18,1079.3270709781907
2012-07-19,1096.5582795760497
2012-07-20,1078.0113593017297
2012-07-23,1041.044761309678
2012-07-24,1037.678210803417
2012-07-25,1037.396700216763
2012-07-26,1072.297919184701
2012-07-27,1084.784024506364
2012-07-30,1087.7681774413736
2012-07-31,1085.0796346367204
2012-08-01,1084.0912052672434
2012-08-02,1058.3754737522802
2012-08-03,1094.1708721057612
2012-08-06,1110.7716539694215
2012-08-07,1118.9021668437517
2012-08-08,1113.9291468758774
2012-08-09,1114.6658843082466
2012-08-10,1116.227146481024
2012-08-13,1113.1921862037148
2012-08-14,1116.2351501671665
2012-08-15,1114.3589794125319
2012-08-16,1127.5088263849411
2012-08-17,1135.6955660247875
2012-08-20,1135.2079323365383
2012-08-21,1152.973878790908
2012-08-22,1141.9391709186782
2012-08-23,1144.3013116396455
2012-08-24,1136.305438103834
2012-08-27,1139.7398430035225
2012-08-28,1135.7079397815737
2012-08-29,1134.0730600464392
2012-08-30,1125.435876385007
2012-08-31,1142.611547356657
2012-09-03,1149.9707830648108
2012-09-04,1143.9847329630352
2012-09-05,1150.3255995066454
2012-09-06,1175.517342071286
2012-09-07,1204.5749498325754
2012-09-10,1209.1267510068797
2012-09-11,1215.1927453660378
2012-09-12,1230.0070824165552
2012-09-13,1227.1109369515455
2012-09-14,1269.5845563113458
2012-09-17,1265.6004758313907
2012-09-18,1249.5588404007342
2012-09-19,1253.5044251226007
2012-09-20,1241.6600258089427
2012-09-21,1251.6271589216988
2012-09-24,1239.4291595363766
2012-09-25,1249.3177774877668
2012-09-26,1215.1724434473035
2012-09-27,1221.1890305432626
2012-09-28,1215.8140563725424
2012-10-01,1229.0095365523753
2012-10-02,1235.310885102226
2012-10-03,1228.5510985513183
2012-10-04,1243.613582752005
2012-10-05,1264.229634960518
2012-10-08,1244.039316329837
2012-10-09,1233.5636620995283
2012-10-10,1223.0353755876076
2012-10-11,1233.2105676134781
2012-10-12,1234.4530701511487
2012-10-15,1234.8905041072185
2012-10-16,1257.6476378612374
2012-10-17,1276.7109709692604
2012-10-18,1278.4496297289093
2012-10-19,1266.184424722362
2012-10-22,1269.1044299517314
2012-10-23,1242.7475762419556
2012-10-24,1249.045614460846
2012-10-25,1257.073990458967
2012-10-26,1252.76604374887
2012-10-29,1240.6599797721171
2012-10-30,1252.6728847809088
2012-10-31,1249.830541495337
2012-11-01,1259.6545219393163
2012-11-02,1257.91586538294
2012-11-05,1245.8794351871297
2012-11-06,1252.699009924476
2012-11-07,1236.5515177611458
2012-11-08,1227.3553916407827
2012-11-09,1218.2528211879735
2012-11-12,1211.4038684606967
2012-11-13,1207.8883861951324
2012-11-14,1202.5705861904596
2012-11-15,1196.3964487653463
2012-11-16,1178.9319384467813
2012-11-19,1209.9024052060363
2012-11-20,1212.1104602673527
2012-11-21,1218.509694538234
2012-11-22,1235.8267141775
2012-11-23,1246.513958826264
2012-11-26,1243.869629502279
2012-11-27,1244.221427119031
2012-11-28,1240.628573495311
2012-11-29,1263.132381409764
2012-11-30,1265.4293339020182
2012-12-03,1274.686133235514
2012-12-04,1277.7285298345914
2012-12-05,1283.5343340305265
2012-12-06,1286.9570282507404
2012-12-07,1282.9950486735147
2012-12-10,1281.817902830612
2012-12-11,1295.207253413433
2012-12-12,1304.1071978388584
2012-12-13,1307.661168671844
2012-12-14,1312.3733114180657
2012-12-17,1319.4923060818548
2012-12-18,1334.5199318496145
2012-12-19,1352.9313308380918
2012-12-20,1354.353687116482
2012-12-21,1341.5355157832091
2012-12-24,1341.2226329237456
2012-12-25,1341.0853409791052
2012-12-26,1343.1880076732712
2012-12-27,1347.1128692239017
2012-12-28,1341.3998624144358
2012-12-31,1342.7128001963968
2013-01-01,1343.524351742467
2013-01-02,1378.7964223953945
2013-01-03,1373.0790601492195
2013-01-04,1375.0129535927185
2013-01-07,1388.4501326783889
2013-01-08,1384.6264642721048
2013-01-09,1392.2985333372055
2013-01-10,1412.033613548346
2013-01-11,1424.6251667310373
2013-01-14,1419.030054776039
2013-01-15,1413.8410204574543
2013-01-16,1405.8631050135284
2013-01-17,1423.662025182277
2013-01-18,1422.1627621785851
2013-01-21,1430.1629207387011
2013-01-22,1429.4540359583407
2013-01-23,1428.5116148885593
2013-01-24,1439.5383918971625
2013-01-25,1452.216204847911
2013-01-28,1452.1541414304138
2013-01-29,1450.2452243026826
2013-01-30,1449.030795316483
2013-01-31,1444.1328483874333
2013-02-01,1468.261817356132
2013-02-04,1438.2969358621563
2013-02-05,1440.975041121246
2013-02-06,1448.7853306068573
2013-02-07,1439.969187363319
2013-02-08,1455.379026548392
2013-02-11,1448.5011714205987
2013-02-12,1467.59356548745
2013-02-13,1477.4651986274282
2013-02-14,1464.1851998970005
2013-02-15,1466.8503636245782
2013-02-18,1461.6555294999778
2013-02-19,1480.268155094119
2013-02-20,1480.1075869054248
2013-02-21,1442.8096160809373
2013-02-22,1449.0734844875187
2013-02-25,1450.0777090413806
2013-02-26,1419.7464533995246
2013-02-27,1434.404921375579
2013-02-28,1441.358482491564
2013-03-01,1424.9922228511825
2013-03-04,1419.5907672164742
2013-03-05,1445.4262164366676
2013-03-06,1441.7381940879516
2013-03-07,1448.3905461263032
2013-03-08,1446.7209031768496
2013-03-11,1446.0410489421593
2013-03-12,1449.3411615294133
2013-03-13,1442.8108072656812
2013-03-14,1460.0837214994754
2013-03-15,1467.9622330024613
2013-03-18,1457.0134713674665
2013-03-19,1440.2134007421578
2013-03-20,1451.8207333586179
2013-03-21,1446.5465039581559
2013-03-22,1449.359112826899
2013-03-25,1435.4970635989405
2013-03-26,1431.80351921613
2013-03-27,1411.5342071738196
2013-03-28,1424.992411200507
2013-03-29,1424.992411200507
2013-04-01,1426.6801111287737
2013-04-02,1433.820051612857
2013-04-03,1426.2311394185945
2013-04-04,1412.2253986410908
2013-04-05,1405.2896845471666
2013-04-08,1403.1305325498954
2013-04-09,1418.3928697555361
2013-04-10,1451.0415954489788
2013-04-11,1471.163799622347
2013-04-12,1461.1416580685564
2013-04-15,1444.3920798491151
2013-04-16,1438.742008863015
2013-04-17,1411.8169668042374
2013-04-18,1413.4152944926702
2013-04-19,1421.4976547941644
2013-04-22,1421.85291913635
2013-04-23,1446.9977414431976
2013-04-24,1455.6609816217208
2013-04-25,1477.036218584887
2013-04-26,1476.5669401233686
2013-04-29,1487.6753002305365
2013-04-30,1495.4335046720548
2013-05-01,1499.7966491103307
2013-05-02,1489.9270344906756
2013-05-03,1510.966597881345
2013-05-06,1507.955782522353
2013-05-07,1515.296922233934
2013-05-08,1540.5341546244636
2013-05-09,1535.9575672107646
2013-05-10,1524.834813946119
2013-05-13,1524.1155648400509
2013-05-14,1525.314217724442
2013-05-15,1529.159093459642
2013-05-16,1542.5826233200896
2013-05-17,1538.5958843584222
2013-05-20,1547.5939994484843
2013-05-21,1551.6375717893186
2013-05-22,1549.8418805198137
2013-05-23,1518.7596068420623
2013-05-24,1519.0119215162013
2013-05-27,1526.453771627011
2013-05-28,1538.548729234134
2013-05-29,1530.3627504633437
2013-05-30,1544.7848373188194
2013-05-31,1528.1702298736705
2013-06-03,1525.3128426016892
2013-06-04,1530.9802419017433
2013-06-05,1512.274275236755
2013-06-06,1508.4037424606522
2013-06-07,1525.7390276901108
2013-06-10,1522.705638016228
2013-06-11,1507.2161314480306
2013-06-12,1509.2159551844434
2013-06-13,1501.909760174143
2013-06-14,1520.24374479045
2013-06-17,1532.0397030794056
2013-06-18,1535.9891742341608
2013-06-19,1536.0562150154467
2013-06-20,1472.4371332585777
2013-06-21,1451.3001760209359
2013-06-24,1417.406175024202
2013-06-25,1434.2064942147103
2013-06-26,1447.6406002371484
2013-06-27,1461.3868323392496
2013-06-28,1458.585217657732
2013-07-01,1478.7348169982185
2013-07-02,1475.96802164487
2013-07-03,1464.8077351673235
2013-07-04,1486.3632647188813
2013-07-05,1467.4693110440537
2013-07-08,1489.0413043896356
2013-07-09,1493.0160169533326
2013-07-10,1500.920777764125
2013-07-11,1532.2023752011419
2013-07-12,1534.4874206547136
2013-07-15,1539.5773798417351
2013-07-16,1544.6065643379698
2013-07-17,1548.5829856554133
2013-07-18,1566.8970340987069
2013-07-19,1573.3132548521198
2013-07-22,1584.4410041576784
2013-07-23,1587.186066594011
2013-07-24,1596.7460064488985
2013-07-25,1591.9169289099973
2013-07-26,1592.3019451397813
2013-07-29,1590.82940990507
2013-07-30,1595.3124775643512
2013-07-31,1597.1448537929246
2013-08-01,1614.6754145322875
2013-08-02,1627.3141417100576
2013-08-05,1635.7382794535304
2013-08-06,1632.373458051981
2013-08-07,1632.1198768924353
2013-08-08,1656.5405649473037
2013-08-09,1661.5223657463328
2013-08-12,1658.5498450403447
2013-08-13,1658.9002458969817
2013-08-14,1670.158070400883
2013-08-15,1646.9566298635118
2013-08-16,1667.8729581883392
2013-08-19,1671.8536565912855
2013-08-20,1659.5035609761387
2013-08-21,1652.9764392473296
2013-08-22,1664.197554776127
2013-08-23,1677.49455584161
2013-08-26,1667.4920551552648
2013-08-27,1639.631477855701
2013-08-28,1627.2167029532868
2013-08-29,1626.6330574102258
2013-08-30,1608.6853915402626
2013-09-02,1638.7821306221153
2013-09-03,1635.1669722497843
2013-09-04,1641.4163079431003
2013-09-05,1645.7825415045127
2013-09-06,1658.3030035515912
2013-09-09,1677.9807318699593
2013-09-10,1705.0473202092662
2013-09-11,1717.104486751583
2013-09-12,1716.5379369877392
2013-09-13,1716.2833781791219
2013-09-16,1736.5190029751982
2013-09-17,1729.0044621750596
2013-09-18,1730.8194747777513
2013-09-19,1760.7239052109073
2013-09-20,1745.1682220596751
2013-09-23,1736.1098356126915
2013-09-24,1744.5297536232704
2013-09-25,1746.4408029516296
2013-09-26,1742.751920251635
2013-09-27,1746.7739456030129
2013-09-30,1743.5231043315011
2013-10-01,1759.3031157999308
2013-10-02,1763.2167494166938
2013-10-03,1763.218863841704
2013-10-04,1763.0099136129597
2013-10-07,1757.51264549856
2013-10-08,1754.151811426782
2013-10-09,1737.4331138657053
2013-10-10,1766.2633375994417
2013-10-11,1777.4333056506016
2013-10-14,1785.9436284871244
2013-10-15,1792.80753706086
2013-10-16,1794.8687938730366
