Date,EUROPE SMALL VALUE
1997-05-15,203.7654135804829
1997-05-16,204.57682682986987
1997-05-19,203.80323033449488
1997-05-20,204.57710387798548
1997-05-21,205.37077371776644
1997-05-22,205.00772843550646
1997-05-23,205.4929511101846
1997-05-26,205.55602719788442
1997-05-27,204.4992657385659
1997-05-28,204.55504637920393
1997-05-29,204.58658486599285
1997-05-30,203.3429949566172
1997-06-02,202.03946325519865
1997-06-03,202.53866855186826
1997-06-04,202.59299722262426
1997-06-05,203.26334766813198
1997-06-06,203.46002246854582
1997-06-09,205.61584878648017
1997-06-10,205.16876152553453
1997-06-11,205.6440329655855
1997-06-12,205.8566237876919
1997-06-13,205.82875556508694
1997-06-16,206.6835719767434
1997-06-17,205.75317692087464
1997-06-18,206.09543779574597
1997-06-19,207.16020332456165
1997-06-20,207.11491329563705
1997-06-23,207.9241385827769
1997-06-24,207.4586694903097
1997-06-25,208.44388717386377
1997-06-26,207.8168620051247
1997-06-27,207.0575421303217
1997-06-30,206.6925504124694
1997-07-01,207.27040376888803
1997-07-02,206.7269522140643
1997-07-03,209.09419605734746
1997-07-04,209.56867376424853
1997-07-07,210.95802391344967
1997-07-08,210.20721729220028
1997-07-09,210.0639029076556
1997-07-10,210.22478807132885
1997-07-11,209.7366041282493
1997-07-14,208.42378965688897
1997-07-15,207.25878456206527
1997-07-16,208.43961305435286
1997-07-17,209.08226741418466
1997-07-18,208.47315111888838
1997-07-21,207.2252428628933
1997-07-22,206.81112863243266
1997-07-23,206.93760267636375
1997-07-24,206.0195636661545
1997-07-25,205.388715190979
1997-07-28,204.0075694148465
1997-07-29,204.62082930193182
1997-07-30,204.85346979424386
1997-07-31,205.92346444353004
1997-08-01,204.33019162490896
1997-08-04,202.82636608805367
1997-08-05,201.29091562165922
1997-08-06,201.10359550251724
1997-08-07,202.11023968564504
1997-08-08,203.77429248735368
1997-08-11,203.67659079073871
1997-08-12,203.27392048062256
1997-08-13,204.79565174620694
1997-08-14,203.76130043760259
1997-08-15,206.58005321108348
1997-08-18,204.03648135080016
1997-08-19,204.38931751136553
1997-08-20,203.58063914007482
1997-08-21,204.74024275817433
1997-08-22,205.83210843371128
1997-08-25,205.72429693120836
1997-08-26,206.63327270053955
1997-08-27,205.47949472377707
1997-08-28,206.12033032216212
1997-08-29,205.11692015491775
1997-09-01,204.69763881148995
1997-09-02,203.36077375133374
1997-09-03,204.25402251407831
1997-09-04,204.5094576174908
1997-09-05,206.2001787085217
1997-09-08,206.36487092153988
1997-09-09,207.12989514702858
1997-09-10,207.30384001085665
1997-09-11,206.93282577483237
1997-09-12,209.23106074760298
1997-09-15,210.1427520202504
1997-09-16,209.68989207183643
1997-09-17,210.76561804125186
1997-09-18,211.80443207081944
1997-09-19,212.13764501001066
1997-09-22,211.2247613178564
1997-09-23,211.7768440741364
1997-09-24,214.28034845730426
1997-09-25,215.40216232632562
1997-09-26,215.56986609900844
1997-09-29,216.800274259647
1997-09-30,217.15266165018463
1997-10-01,216.64016671283767
1997-10-02,217.83413130093135
1997-10-03,219.3461936137996
1997-10-06,219.5877729239108
1997-10-07,220.77268107295788
1997-10-08,221.5195923509201
1997-10-09,220.8937641814669
1997-10-10,219.5821708044041
1997-10-13,220.84952363295662
1997-10-14,220.81333965847045
1997-10-15,221.58145039738469
1997-10-16,222.44263605504418
1997-10-17,219.55105438138872
1997-10-20,219.80633733504848
1997-10-21,219.65007666547996
1997-10-22,220.10477063936915
1997-10-23,217.3484283970332
1997-10-24,218.02485298817888
1997-10-27,217.2865527585839
1997-10-28,210.4403128062575
1997-10-29,215.26444335889192
1997-10-30,214.89044062892847
1997-10-31,216.7685683957314
1997-11-03,216.97988174925453
1997-11-04,218.65163145414928
1997-11-05,218.34143506331566
1997-11-06,218.9269269630419
1997-11-07,218.46238693032194
1997-11-10,217.91156372723924
1997-11-11,218.21366138988216
1997-11-12,215.47467112510765
1997-11-13,214.84416110781925
1997-11-14,214.36035580736876
1997-11-17,214.812705040578
1997-11-18,215.91638279600915
1997-11-19,214.7965085605156
1997-11-20,215.78072166751653
1997-11-21,215.15936509538525
1997-11-24,215.03240703155282
1997-11-25,213.60990564571895
1997-11-26,212.5942646033552
1997-11-27,212.60083593705104
1997-11-28,213.55966837575215
1997-12-01,213.48803352648946
1997-12-02,213.9279463813564
1997-12-03,214.76607069089937
1997-12-04,215.36588704611327
1997-12-05,214.32723510032156
1997-12-08,214.00355768961472
1997-12-09,213.43275157012502
1997-12-10,214.56786486262615
1997-12-11,214.1233290803934
1997-12-12,214.63525111573068
1997-12-15,213.73340733823605
1997-12-16,212.86407054566294
1997-12-17,214.60688005703253
1997-12-18,215.257483315239
1997-12-19,214.56275064015662
1997-12-22,213.49095847877973
1997-12-23,214.48968084626546
1997-12-24,214.47250847770403
1997-12-25,214.470845498268
1997-12-26,214.5300567497339
1997-12-29,215.07312659939717
1997-12-30,214.71754072128326
1997-12-31,214.53178912940024
1998-01-01,214.5495065431318
1998-01-02,215.38379398666967
1998-01-05,215.73475775630465
1998-01-06,215.41767262784964
1998-01-07,215.33991377350227
1998-01-08,215.75017326492724
1998-01-09,215.39682414386564
1998-01-12,212.97538949291837
1998-01-13,215.13008799346443
1998-01-14,215.94511701534182
1998-01-15,215.28243147001774
1998-01-16,216.65968979396777
1998-01-19,216.51285596989374
1998-01-20,216.14471114103216
1998-01-21,217.03701630339043
1998-01-22,219.65797866086973
1998-01-23,222.6110641208467
1998-01-26,222.0872460154485
1998-01-27,222.0612632478926
1998-01-28,221.5191307007753
1998-01-29,220.59227139437928
1998-01-30,220.80561689391644
1998-02-02,222.7068009886483
1998-02-03,223.85239614801893
1998-02-04,225.60972191108442
1998-02-05,228.95602923165703
1998-02-06,228.94942377402512
1998-02-09,227.34187872110218
1998-02-10,227.77117465118135
1998-02-11,228.40699679573245
1998-02-12,229.27559767854606
1998-02-13,227.96510667563817
1998-02-16,228.84493345096394
1998-02-17,228.6153729548889
1998-02-18,229.9940068825719
1998-02-19,229.66976540399602
1998-02-20,230.02618220150478
1998-02-23,233.71420347169047
1998-02-24,233.86453962312277
1998-02-25,234.09974302981146
1998-02-26,235.5038441139278
1998-02-27,236.75552191702096
1998-03-02,239.20560600967863
1998-03-03,240.27939032871336
1998-03-04,239.17787252167736
1998-03-05,237.30864811231095
1998-03-06,238.72778456660004
1998-03-09,241.0320662336294
1998-03-10,242.00305339457935
1998-03-11,242.92089015448752
1998-03-12,245.18327987211774
1998-03-13,248.5698604113987
1998-03-16,248.67940825457362
1998-03-17,250.5962749796227
1998-03-18,249.29165616176806
1998-03-19,250.35123807043965
1998-03-20,251.52649480370326
1998-03-23,253.85871998610725
1998-03-24,254.51315488284882
1998-03-25,256.278847168485
1998-03-26,256.72880208369463
1998-03-27,257.5088264966233
1998-03-30,256.7244919375019
1998-03-31,256.6850977819188
1998-04-01,258.4473310484365
1998-04-02,259.4295313473903
1998-04-03,259.77030079549604
1998-04-06,260.91083172215207
1998-04-07,260.80432376963
1998-04-08,260.33112623078256
1998-04-09,261.8971040929423
1998-04-10,262.3650783742606
1998-04-13,261.8804516381862
1998-04-14,266.12171919973866
1998-04-15,267.36694286827543
1998-04-16,266.0626633470868
1998-04-17,265.6629111966458
1998-04-20,267.648823110481
1998-04-21,269.19713252829814
1998-04-22,269.56006602452834
1998-04-23,267.6002309839915
1998-04-24,266.8744709324082
1998-04-27,262.62019054509307
1998-04-28,262.8831063405246
1998-04-29,263.9991925336585
1998-04-30,265.99134107624536
1998-05-01,267.75076157837475
1998-05-04,270.34933489263875
1998-05-05,271.2559593740921
1998-05-06,272.61854823388694
1998-05-07,271.45138368804425
1998-05-08,271.46633716438095
1998-05-11,272.6407759788837
1998-05-12,273.2583996436825
1998-05-13,273.4585332981001
1998-05-14,273.3751108511224
1998-05-15,273.5881791129938
1998-05-18,271.4828709681985
1998-05-19,273.15981641102
1998-05-20,275.9164949319281
1998-05-21,277.8976995357224
1998-05-22,278.8348979219522
1998-05-25,278.5959794671439
1998-05-26,279.3112974878014
1998-05-27,275.316826421272
1998-05-28,276.2764966957614
1998-05-29,276.6514249117988
1998-06-01,276.63975136052557
1998-06-02,276.77366706360584
1998-06-03,278.2935373278146
1998-06-04,279.42157833788576
1998-06-05,279.32393944139494
1998-06-08,279.78079194479005
1998-06-09,279.48829130957233
1998-06-10,276.77646307324954
1998-06-11,275.2724595729081
1998-06-12,273.01331194137686
1998-06-15,268.0269903424891
1998-06-16,269.32708622509523
1998-06-17,272.1430337880637
1998-06-18,272.80045195475645
1998-06-19,272.5458401334856
1998-06-22,269.41024041588986
1998-06-23,266.9371900319873
1998-06-24,266.5957802131545
1998-06-25,267.57471477821764
1998-06-26,265.12247165946565
1998-06-29,264.98921585309614
1998-06-30,265.749186236721
1998-07-01,264.83599304973444
1998-07-02,264.6668328820942
1998-07-03,265.44342926894967
1998-07-06,266.7535300753179
1998-07-07,266.171568580174
1998-07-08,265.97970786704343
1998-07-09,264.94662503967766
1998-07-10,265.79596937255053
1998-07-13,267.7765043518589
1998-07-14,268.0177939262868
1998-07-15,268.2373886101243
1998-07-16,269.8006191784785
1998-07-17,270.86838162696523
1998-07-20,272.6663787412689
1998-07-21,270.7768863828878
1998-07-22,268.3441487590296
1998-07-23,266.2746154776194
1998-07-24,266.678898536901
1998-07-27,265.2025699505296
1998-07-28,264.72658749247984
1998-07-29,262.5762033693357
1998-07-30,262.8597884602677
1998-07-31,262.36779918232975
1998-08-03,259.58916498120516
1998-08-04,259.7875904628624
1998-08-05,256.9880826868017
1998-08-06,256.6540130425318
1998-08-07,257.2968533863665
1998-08-10,255.00300794579246
1998-08-11,250.1722201682728
1998-08-12,251.16352542934885
1998-08-13,248.1214428653397
1998-08-14,247.1397364790081
1998-08-17,246.01777686677937
1998-08-18,247.0828134860314
1998-08-19,247.55084917418108
1998-08-20,246.86925186967633
1998-08-21,243.73686720330485
1998-08-24,242.5501182800588
1998-08-25,242.90970727004404
1998-08-26,238.48202055951447
1998-08-27,232.32113468962487
1998-08-28,231.89382260202512
1998-08-31,234.00852798290157
1998-09-01,228.9118488754624
1998-09-02,231.9461554722875
1998-09-03,232.23166917477434
1998-09-04,231.66091937233818
1998-09-07,233.6927760888102
1998-09-08,234.67564963415046
1998-09-09,235.24372538439383
1998-09-10,235.74252935336494
1998-09-11,234.21306224141904
1998-09-14,234.58077780897108
1998-09-15,235.09188432403997
1998-09-16,235.01217701593433
1998-09-17,232.73698693272604
1998-09-18,229.40976563733773
1998-09-21,225.15442351852641
1998-09-22,226.130683328834
1998-09-23,226.135819621752
1998-09-24,228.00158724914294
1998-09-25,226.7670102311019
1998-09-28,226.07544458134063
1998-09-29,226.1183848706573
1998-09-30,224.92538371509218
1998-10-01,221.96486322680525
1998-10-02,218.4598123423677
1998-10-05,216.05859278240553
1998-10-06,216.5622095760918
1998-10-07,219.4825886282745
1998-10-08,216.81147989737886
1998-10-09,214.627365225044
1998-10-12,215.31936017475783
1998-10-13,217.73181987068153
1998-10-14,218.3035226706682
1998-10-15,222.090027574897
1998-10-16,225.82693396937879
1998-10-19,226.41443215502196
1998-10-20,227.8730963466754
1998-10-21,227.52162105031312
1998-10-22,228.99866159373545
1998-10-23,229.26925573105922
1998-10-26,228.71661501721644
1998-10-27,228.43831945791501
1998-10-28,227.80442096892924
1998-10-29,229.40519781894122
1998-10-30,231.1579000387651
1998-11-02,234.78899850873188
1998-11-03,234.15636147786853
1998-11-04,235.27131339686943
1998-11-05,236.08845288185685
1998-11-06,236.21376499805356
1998-11-09,233.18375797421635
1998-11-10,232.1598682374091
1998-11-11,233.33849146538472
1998-11-12,230.38594450006244
1998-11-13,231.19108012448592
1998-11-16,234.57774649453012
1998-11-17,233.76629604687128
1998-11-18,233.47430748141784
1998-11-19,232.84977685253548
1998-11-20,232.44242441573982
1998-11-23,232.08631990649772
1998-11-24,232.57830059172855
1998-11-25,232.48816468157722
1998-11-26,233.73899625285458
1998-11-27,233.93571544927352
1998-11-30,235.22636889245504
1998-12-01,233.14003275447405
1998-12-02,233.87369858603452
1998-12-03,232.6248325976826
1998-12-04,232.4749035479266
1998-12-07,232.0299938762596
1998-12-08,232.24337223531273
1998-12-09,232.0735786269075
1998-12-10,232.8580774630985
1998-12-11,232.90910104317288
1998-12-14,231.7774775088661
1998-12-15,230.4133243075491
1998-12-16,229.6984557857672
1998-12-17,229.8362521926246
1998-12-18,230.5284462194156
1998-12-21,230.7706561211608
1998-12-22,231.35897413446307
1998-12-23,233.65999904550415
1998-12-24,233.18869541493913
1998-12-25,233.18869541493913
1998-12-28,234.4605993551371
1998-12-29,236.53978085759553
1998-12-30,237.455909857099
1998-12-31,237.5745639882307
1999-01-01,237.53845862811218
1999-01-04,241.1180466465784
1999-01-05,241.21555117873342
1999-01-06,241.53897695816974
1999-01-07,239.94109710696307
1999-01-08,238.41962117021947
1999-01-11,238.6001482286352
1999-01-12,237.8206285805474
1999-01-13,236.26941125240003
1999-01-14,237.06035202093528
1999-01-15,234.69482730261512
1999-01-18,236.27905916639165
1999-01-19,236.73915020856737
1999-01-20,235.17483054784918
1999-01-21,234.54168117935288
1999-01-22,232.9889888596333
1999-01-25,232.61557449339028
1999-01-26,233.56385552838785
1999-01-27,233.18889093767797
1999-01-28,232.3703118735672
1999-01-29,232.35487366499345
1999-02-01,233.0733791912939
1999-02-02,234.89850928091303
1999-02-03,234.85152567234363
1999-02-04,235.32140695912219
1999-02-05,235.62002943330933
1999-02-08,235.39111015897123
1999-02-09,235.69959177838692
1999-02-10,234.7330579125268
1999-02-11,235.36812105785793
1999-02-12,236.29382353054794
1999-02-15,236.0139137489331
1999-02-16,235.358080502983
1999-02-17,235.28443699468951
1999-02-18,234.2428856633651
1999-02-19,232.27345392428893
1999-02-22,231.88318141754812
1999-02-23,231.11655890243216
1999-02-24,230.91595141486587
1999-02-25,232.3673284646309
1999-02-26,231.38037767210824
1999-03-01,231.55324195127818
1999-03-02,231.8273092629373
1999-03-03,232.22912959392855
1999-03-04,230.30010590441518
1999-03-05,231.85670311555833
1999-03-08,233.1366633894102
1999-03-09,233.77552345683296
1999-03-10,235.7647016705013
1999-03-11,235.42346302969344
1999-03-12,238.4620441256724
1999-03-15,237.92538305029106
1999-03-16,237.48525828059667
1999-03-17,238.9237296084936
1999-03-18,238.41856250959012
1999-03-19,238.56472641532432
1999-03-22,238.09026822705903
1999-03-23,237.71906026882925
1999-03-24,236.69210967280418
1999-03-25,236.24824651841033
1999-03-26,233.90857860237242
1999-03-29,234.26247050967268
1999-03-30,234.8465612693132
1999-03-31,235.66420189274766
1999-04-01,235.34747021228046
1999-04-02,235.13478329658147
1999-04-05,233.85098215494094
1999-04-06,234.72117038722644
1999-04-07,236.36852036223547
1999-04-08,238.19792229770778
1999-04-09,237.70780998844677
1999-04-12,239.15295029104092
1999-04-13,239.20293250027822
1999-04-14,240.7901956424332
1999-04-15,240.06020113561905
1999-04-16,241.39639537988722
1999-04-19,241.7354746492433
1999-04-20,241.3688618997869
1999-04-21,240.76503905026198
1999-04-22,241.61739922519843
1999-04-23,243.50615291397395
1999-04-26,243.09542154446265
1999-04-27,244.86406381210912
1999-04-28,244.92679161241506
1999-04-29,244.27323689714808
1999-04-30,245.3269017523543
1999-05-03,245.95203351441262
1999-05-04,248.76454521244756
1999-05-05,249.69779635501448
1999-05-06,252.4498432633239
1999-05-07,252.3267739725114
1999-05-10,252.8242771450679
1999-05-11,251.83189725793747
1999-05-12,250.53116782073522
1999-05-13,250.12675576191228
1999-05-14,250.85681438496337
1999-05-17,248.44140408917954
1999-05-18,248.5310243561826
1999-05-19,248.50787878075738
1999-05-20,248.32643129989648
1999-05-21,247.13211554950408
1999-05-24,247.1421666814472
1999-05-25,246.65938200100896
1999-05-26,244.10822275010932
1999-05-27,243.97273828510106
1999-05-28,243.59921515180423
1999-05-31,243.74298862836255
1999-06-01,244.81770259068992
1999-06-02,242.96785433218224
1999-06-03,243.21034741959272
1999-06-04,243.2651279633911
1999-06-07,243.8813711851097
1999-06-08,246.43287500595997
1999-06-09,246.60832547632933
1999-06-10,247.82561962666085
1999-06-11,248.81780886649648
1999-06-14,248.05343401935883
1999-06-15,247.291091176723
1999-06-16,246.24200855493015
1999-06-17,246.93074089361187
1999-06-18,248.6114698334734
1999-06-21,248.25846646134502
1999-06-22,247.71095685720255
1999-06-23,246.8545554561808
1999-06-24,247.07299359796204
1999-06-25,248.97369693093844
1999-06-28,247.51087515063944
1999-06-29,246.93003116366938
1999-06-30,246.48505322620596
1999-07-01,246.3150925769294
1999-07-02,246.30728818054334
1999-07-05,248.10823130987345
1999-07-06,248.29014513327104
1999-07-07,247.48336667507016
1999-07-08,246.86982400534802
1999-07-09,247.237576000158
1999-07-12,247.13323980184794
1999-07-13,247.12261632562476
1999-07-14,248.33563318044767
1999-07-15,249.6539850903572
1999-07-16,249.2578145291059
1999-07-19,248.77940624901697
1999-07-20,252.21716201159967
1999-07-21,252.26577412532615
1999-07-22,251.92715703855907
1999-07-23,251.02611710561254
1999-07-26,254.01200822021366
1999-07-27,253.0458432134742
1999-07-28,253.40128375511216
1999-07-29,255.24431968525215
1999-07-30,255.76023354111456
1999-08-02,254.252515686651
1999-08-03,254.5270518749327
1999-08-04,256.8524583329587
1999-08-05,256.2938524830266
1999-08-06,256.40943314254713
1999-08-09,255.31003818639
1999-08-10,255.39353375521426
1999-08-11,254.46822604526216
1999-08-12,255.86311120292623
1999-08-13,255.44850274024776
1999-08-16,256.25256902267995
1999-08-17,255.46975878595126
1999-08-18,256.44344703011893
1999-08-19,258.4238022536127
1999-08-20,259.7259298187962
1999-08-23,259.4770800567803
1999-08-24,257.6943542169176
1999-08-25,257.0062704412732
1999-08-26,256.9813127498062
1999-08-27,257.8940972422853
1999-08-30,258.5593411918948
1999-08-31,261.2627790285206
1999-09-01,262.9547743647329
1999-09-02,264.3725507683003
1999-09-03,263.2827211632695
1999-09-06,264.6086807480595
1999-09-07,265.7912477271232
1999-09-08,265.8690229074893
1999-09-09,265.88682969648727
1999-09-10,264.43274249520755
1999-09-13,262.5055277148849
1999-09-14,262.51952512480824
1999-09-15,261.33261242235295
1999-09-16,260.7322054925252
1999-09-17,261.1761772342622
1999-09-20,261.2736696150372
1999-09-21,260.96373285676685
1999-09-22,260.21901099525513
1999-09-23,258.73197569838464
1999-09-24,256.62134805877025
1999-09-27,255.81492116646444
1999-09-28,257.09118628140453
1999-09-29,258.02764290186076
1999-09-30,259.4258122511217
1999-10-01,260.70584520165744
1999-10-04,261.18769805579245
1999-10-05,261.7016088300118
1999-10-06,262.8422797921732
1999-10-07,264.2288793358393
1999-10-08,262.1918075890915
1999-10-11,263.04201564682296
1999-10-12,264.4167341911482
1999-10-13,263.24042596920555
1999-10-14,262.54421477030695
1999-10-15,262.4507874544033
1999-10-18,258.4063749314106
1999-10-19,258.64910411396164
1999-10-20,259.2793376061659
1999-10-21,259.50417472792327
1999-10-22,256.84827328018997
1999-10-25,256.8499097538969
1999-10-26,254.64092202385078
1999-10-27,252.82445360548505
1999-10-28,252.84686074268186
1999-10-29,253.81388287814843
1999-11-01,254.2813303094069
1999-11-02,254.54178033092276
1999-11-03,254.45410786668802
1999-11-04,254.10138957033797
1999-11-05,253.52457863003158
1999-11-08,253.56186501459038
1999-11-09,254.66678134218992
1999-11-10,255.363461867371
1999-11-11,254.79203553947602
1999-11-12,253.89813043731488
1999-11-15,254.83426543075316
1999-11-16,255.07752954903233
1999-11-17,257.6469573629089
1999-11-18,256.156760005331
1999-11-19,255.98359348828728
1999-11-22,257.0492848263862
1999-11-23,256.3224881578883
1999-11-24,253.71621211920345
1999-11-25,254.43159231162082
1999-11-26,253.31826811385235
1999-11-29,252.67780562058573
1999-11-30,252.13112242083818
1999-12-01,252.40560796245788
1999-12-02,252.51356654207916
1999-12-03,253.55812568274433
1999-12-06,258.57793054391436
1999-12-07,258.1200327668928
1999-12-08,258.15873062926914
1999-12-09,256.78370927966614
1999-12-10,256.47342433269927
1999-12-13,256.75084409690055
1999-12-14,255.21043754998456
1999-12-15,253.249431098665
1999-12-16,256.5358820106405
1999-12-17,256.00657320893026
1999-12-20,255.49367251873394
1999-12-21,255.05469294617856
1999-12-22,255.7184888933893
1999-12-23,258.0088520063577
1999-12-24,258.3626481075619
1999-12-27,259.22509665587154
1999-12-28,259.0653456693001
1999-12-29,260.3515235706505
1999-12-30,261.9914119696471
1999-12-31,262.00701171771
2000-01-03,265.9940701708144
2000-01-04,266.31835708512017
2000-01-05,263.67240037525636
2000-01-06,265.4389103702809
2000-01-07,267.2122298715736
2000-01-10,268.8725985064334
2000-01-11,269.8817075360965
2000-01-12,269.48457886762134
2000-01-13,270.6440402446004
2000-01-14,268.4764379442032
2000-01-17,268.94525638942605
2000-01-18,268.4373257687775
2000-01-19,267.4897926648245
2000-01-20,268.3550479591826
2000-01-21,267.33392152236814
2000-01-24,266.7287515759081
2000-01-25,265.0306140158533
2000-01-26,264.3308086288939
2000-01-27,262.43984727578606
2000-01-28,260.0827094026138
2000-01-31,257.96110733576955
2000-02-01,257.12112578903924
2000-02-02,256.34192576411647
2000-02-03,259.4094573574888
2000-02-04,258.8895153899742
2000-02-07,259.25200213925655
2000-02-08,263.26640016015756
2000-02-09,264.19071251227984
2000-02-10,261.5057051014927
2000-02-11,261.9628445099624
2000-02-14,260.57267850858165
2000-02-15,259.8740261142088
2000-02-16,259.9862528059664
2000-02-17,261.10120638038165
2000-02-18,262.2413109711996
2000-02-21,262.1398775153404
2000-02-22,266.70934477209994
2000-02-23,267.1725328603921
2000-02-24,266.4446579322532
2000-02-25,264.639345705999
2000-02-28,261.0981224061843
2000-02-29,260.9035222750333
2000-03-01,264.7055643167922
2000-03-02,265.4895900293464
2000-03-03,266.34110314154697
2000-03-06,266.75512238281743
2000-03-07,265.1211505442946
2000-03-08,263.3985968967384
2000-03-09,266.71845871907146
2000-03-10,266.7982057217581
2000-03-13,264.9030502235538
2000-03-14,263.2989311602549
2000-03-15,261.5903218449547
2000-03-16,263.80945612172064
2000-03-17,264.82070673334334
2000-03-20,265.86052169946566
2000-03-21,264.50329559050147
2000-03-22,262.7664352995347
2000-03-23,264.2569682376093
2000-03-24,266.1398775736855
2000-03-27,266.8593675683195
2000-03-28,266.459720346631
2000-03-29,263.66640003141987
2000-03-30,261.6509578158131
2000-03-31,261.6052884044709
2000-04-03,260.7970604655186
2000-04-04,258.2239528114393
2000-04-05,256.7425345246547
2000-04-06,258.51130548966023
2000-04-07,260.46884427556677
2000-04-10,261.17775264954685
2000-04-11,259.9225512890006
2000-04-12,258.8639362681094
2000-04-13,256.67976673015085
2000-04-14,254.7694917134253
2000-04-17,247.9242582722114
2000-04-18,248.31422180895393
2000-04-19,248.42276448304722
2000-04-20,249.31955828113513
2000-04-21,249.50304123695204
2000-04-24,249.48834808725877
2000-04-25,247.66002275894684
2000-04-26,248.75126551028225
2000-04-27,245.66477700167988
2000-04-28,246.42882355663792
2000-05-01,245.63974232630483
2000-05-02,248.74784757988658
2000-05-03,245.6860796730286
2000-05-04,245.12100992431542
2000-05-05,245.88940690223794
2000-05-08,246.76164354803686
2000-05-09,247.42479525767232
2000-05-10,247.6728180884713
2000-05-11,245.25144428893998
2000-05-12,247.9527460237186
2000-05-15,250.17000848171114
2000-05-16,248.7380731870851
2000-05-17,245.51597037102087
2000-05-18,246.00805922886516
2000-05-19,244.1784540013103
2000-05-22,244.60974187168583
2000-05-23,244.38755172141478
2000-05-24,241.50973713065275
2000-05-25,242.95026903308857
2000-05-26,246.2116983330621
2000-05-29,247.0527186425932
2000-05-30,248.94974102014925
2000-05-31,249.10683449811773
2000-06-01,250.5891057761973
2000-06-02,255.56779231396888
2000-06-05,256.40199113568303
2000-06-06,259.79693550369257
2000-06-07,259.13470951987455
2000-06-08,258.72247700726075
2000-06-09,258.32791158229907
2000-06-12,259.48294319076393
2000-06-13,260.1729123168161
2000-06-14,260.4958164555586
