Date,EUROPE ex EMU SMALL VALUE
2008-05-22,804.1709414994252
2008-05-23,799.0334092873188
2008-05-26,796.7724029072588
2008-05-27,789.2029527686249
2008-05-28,791.3435006042953
2008-05-29,791.2514693100247
2008-05-30,789.1710029456365
2008-06-02,777.7180676685305
2008-06-03,780.0916748739056
2008-06-04,774.4862559388323
2008-06-05,779.6936764836781
2008-06-06,776.0796492487494
2008-06-09,766.8629564290663
2008-06-10,745.5268105528139
2008-06-11,733.5732406960533
2008-06-12,733.0306217577993
2008-06-13,741.0403010107221
2008-06-16,750.3376127060236
2008-06-17,754.326721360805
2008-06-18,736.9857485528272
2008-06-19,730.8778439390499
2008-06-20,729.6001124443964
2008-06-23,716.2431974277708
2008-06-24,709.1763735341592
2008-06-25,718.2335809125865
2008-06-26,710.0678598010282
2008-06-27,704.1778334449667
2008-06-30,704.1044699270356
2008-07-01,684.1125054925649
2008-07-02,670.2573922521282
2008-07-03,663.7326216605446
2008-07-04,658.5296212254623
2008-07-07,658.1734780532443
2008-07-08,646.8494380184376
2008-07-09,662.41775439827
2008-07-10,655.4933463530523
2008-07-11,645.5989723937971
2008-07-14,650.1729340458608
2008-07-15,641.3743816618675
2008-07-16,641.5661950042846
2008-07-17,666.7798010211567
2008-07-18,686.6150301315282
2008-07-21,696.7523473626395
2008-07-22,688.054335237005
2008-07-23,702.6105521481318
2008-07-24,687.9268459696646
2008-07-25,680.8093792135751
2008-07-28,673.5664524463773
2008-07-29,668.3835006437445
2008-07-30,680.0987243540953
2008-07-31,677.4564420340287
2008-08-01,675.8734243703209
2008-08-04,675.3770996056434
2008-08-05,693.1042849024903
2008-08-06,699.0312061055516
2008-08-07,694.329412772992
2008-08-08,692.3239409268937
2008-08-11,706.1971546116002
2008-08-12,699.0738930764687
2008-08-13,674.4903470973061
2008-08-14,675.2705471296557
2008-08-15,676.0634486966535
2008-08-18,672.4316177656173
2008-08-19,653.0308880213645
2008-08-20,650.7259382723981
2008-08-21,655.8929695592138
2008-08-22,665.6657388066212
2008-08-25,664.130652984125
2008-08-26,657.5401739957073
2008-08-27,658.2804074750393
2008-08-28,665.3421350126433
2008-08-29,667.6890807389731
2008-09-01,663.1360577342743
2008-09-02,669.5859797238033
2008-09-03,659.203597693841
2008-09-04,642.2542700625199
2008-09-05,630.1747201516145
2008-09-08,645.8674163871995
2008-09-09,638.3820033677564
2008-09-10,627.7450610724203
2008-09-11,613.127389081053
2008-09-12,631.5361352371243
2008-09-15,619.4963744104322
2008-09-16,596.178288698342
2008-09-17,595.0378581174448
2008-09-18,601.4279007855101
2008-09-19,638.4520723004335
2008-09-22,633.6292838301957
2008-09-23,617.5050277817116
2008-09-24,612.7239272475871
2008-09-25,611.8095573747862
2008-09-26,598.2050167335627
2008-09-29,554.7810387915987
2008-09-30,547.1894126215177
2008-10-01,545.7871147729609
2008-10-02,543.5883993293359
2008-10-03,547.6569916329396
2008-10-06,502.6857393140643
2008-10-07,500.76154426124793
2008-10-08,479.6649486975308
2008-10-09,475.16739407824053
2008-10-10,446.0599973613228
2008-10-13,471.8805693245579
2008-10-14,483.262244887997
2008-10-15,458.9472405041523
2008-10-16,432.43886511592143
2008-10-17,430.55548847344033
2008-10-20,429.267297242346
2008-10-21,428.63050133725636
2008-10-22,403.8806284164069
2008-10-23,391.5036158367147
2008-10-24,365.33701098469174
2008-10-27,348.3254526165732
2008-10-28,351.5130579996873
2008-10-29,381.9983783460468
2008-10-30,393.5219343149541
2008-10-31,394.850672564708
2008-11-03,401.157755188667
2008-11-04,423.3765221774794
2008-11-05,423.1320829703286
2008-11-06,403.17604131368955
2008-11-07,401.86212682500707
2008-11-10,403.7359950064771
2008-11-11,383.18186497444924
2008-11-12,366.8822175754965
2008-11-13,358.09837569503145
2008-11-14,357.7301426641061
2008-11-17,351.9025017540307
2008-11-18,347.6476657470816
2008-11-19,336.4434332723968
2008-11-20,321.3775054367442
2008-11-21,318.95230036527647
2008-11-24,339.941858208054
2008-11-25,343.4888662945777
2008-11-26,343.9503953179671
2008-11-27,356.5418760167205
2008-11-28,355.39323600849195
2008-12-01,333.37132536907905
2008-12-02,337.3577182834329
2008-12-03,334.6163125907875
2008-12-04,333.2612207084673
2008-12-05,322.9488873220933
2008-12-08,345.34119347613864
2008-12-09,350.38257939316605
2008-12-10,359.10947547743103
2008-12-11,363.67154682300406
2008-12-12,354.92035980330775
2008-12-15,364.06737106630237
2008-12-16,365.5045891518601
2008-12-17,376.62379211989355
2008-12-18,381.4534893916679
2008-12-19,366.4589255712305
2008-12-22,360.16752647865553
2008-12-23,362.0647427147001
2008-12-24,363.2536802849388
2008-12-25,363.2536802849388
2008-12-26,363.49203670675405
2008-12-29,367.39588889216554
2008-12-30,370.89404238422475
2008-12-31,366.64354303780254
2009-01-01,366.64354303780254
2009-01-02,382.8293816091327
2009-01-05,386.90049840324684
2009-01-06,393.2375418824784
2009-01-07,402.1626414882108
2009-01-08,399.27889471229383
2009-01-09,399.5428868995324
2009-01-12,391.2245168866256
2009-01-13,375.8931361934632
2009-01-14,364.0381137995605
2009-01-15,357.50112694630167
2009-01-16,367.23737916857124
2009-01-19,355.27754422948504
2009-01-20,337.47103105889926
2009-01-21,336.0601039548206
2009-01-22,336.51201943952515
2009-01-23,327.7155097780761
2009-01-26,341.34559874856546
2009-01-27,345.27667511404417
2009-01-28,358.7477858760003
2009-01-29,350.6581627702565
2009-01-30,349.65507015940324
2009-02-02,335.31824963412726
2009-02-03,343.17765212044554
2009-02-04,354.2096735616755
2009-02-05,356.52535644694507
2009-02-06,370.6231760993031
2009-02-09,383.379160482316
2009-02-10,370.9598934747387
2009-02-11,362.4083362354224
2009-02-12,358.98588019138896
2009-02-13,367.27439420258946
2009-02-16,357.6987376525694
2009-02-17,343.53162219907125
2009-02-18,338.883260075844
2009-02-19,339.9197697986407
2009-02-20,327.40721701926066
2009-02-23,326.23601383561584
2009-02-24,320.5262836838175
2009-02-25,323.9090216364967
2009-02-26,332.58487563958056
2009-02-27,327.30018225733056
2009-03-02,313.1463258520647
2009-03-03,309.75242967009603
2009-03-04,321.13032556675506
2009-03-05,312.11551342552957
2009-03-06,307.5240239837992
2009-03-09,298.8285781492639
2009-03-10,312.83054352780573
2009-03-11,316.45238147756083
2009-03-12,318.4126718505439
2009-03-13,325.9476733695261
2009-03-16,335.0594513442902
2009-03-17,331.07121031703747
2009-03-18,332.26879045207005
2009-03-19,352.91372868687773
2009-03-20,348.5817268852627
2009-03-23,357.9562331012991
2009-03-24,361.5567788186689
2009-03-25,359.7116212382079
2009-03-26,359.4486563476874
2009-03-27,352.14897364883274
2009-03-30,340.76857341342367
2009-03-31,350.25750050015216
2009-04-01,359.4321188902984
2009-04-02,385.64343228679854
2009-04-03,393.9198365618854
2009-04-06,394.97397964712934
2009-04-07,387.5870068807661
2009-04-08,383.56618249479595
2009-04-09,397.0540018352486
2009-04-10,397.0540018352486
2009-04-13,400.7994298223254
2009-04-14,414.80131185788093
2009-04-15,416.11185720040237
2009-04-16,420.53657476376407
2009-04-17,424.00831682544253
2009-04-20,401.6459298209803
2009-04-21,402.9502591647643
2009-04-22,412.8637843576409
2009-04-23,417.8525683692537
2009-04-24,433.2091159771374
2009-04-27,428.50441593180886
2009-04-28,419.3630410430535
2009-04-29,436.2278802364806
2009-04-30,446.08330821402876
2009-05-01,450.70211603519175
2009-05-04,459.65201079176285
2009-05-05,474.0061936078751
2009-05-06,476.2329371959442
2009-05-07,478.2746601922388
2009-05-08,483.19293226010893
2009-05-11,475.46978258731093
2009-05-12,477.0835287752697
2009-05-13,454.2192549615903
2009-05-14,459.9250072415015
2009-05-15,467.76873099531065
2009-05-18,474.3985074367999
2009-05-19,489.6971443734778
2009-05-20,497.21430861701555
2009-05-21,487.8181812627472
2009-05-22,492.91008093427536
2009-05-25,492.25263159483285
2009-05-26,488.43408850796874
2009-05-27,492.84181088804854
2009-05-28,486.22565393384804
2009-05-29,494.13039365210307
2009-06-01,511.8515707798208
2009-06-02,519.637547331458
2009-06-03,507.81948168619965
2009-06-04,503.4402545071041
2009-06-05,498.64163700145093
2009-06-08,492.9751429101887
2009-06-09,504.10198636749544
2009-06-10,513.688519206915
2009-06-11,521.4319531699075
2009-06-12,516.84962707046
2009-06-15,499.3809356519323
2009-06-16,500.9031917839785
2009-06-17,483.3386874596275
2009-06-18,480.9346881306654
2009-06-19,486.99325746566507
2009-06-22,469.2442571839338
2009-06-23,467.9292106217334
2009-06-24,481.8505137587169
2009-06-25,476.58842438134013
2009-06-26,486.8375776635613
2009-06-29,493.36754321360513
2009-06-30,487.29481463089365
2009-07-01,497.74966591751826
2009-07-02,486.2505818690129
2009-07-03,483.7566912629148
2009-07-06,473.1330477930701
2009-07-07,474.1106304392996
2009-07-08,462.8690259232127
2009-07-09,467.6828347537437
2009-07-10,462.95393365319046
2009-07-13,465.92478778068624
2009-07-14,477.87463908019976
2009-07-15,495.3495048529734
2009-07-16,495.52889612025035
2009-07-17,495.9498355597644
2009-07-20,508.14130918369926
2009-07-21,515.0461958729613
2009-07-22,515.8557460654988
2009-07-23,527.8873431551976
2009-07-24,529.9425871958902
2009-07-27,529.5357832436415
2009-07-28,520.6987015906291
2009-07-29,520.974527423356
2009-07-30,536.3884975840656
2009-07-31,548.7590776453559
2009-08-03,572.9737398982161
2009-08-04,573.5049624402716
2009-08-05,581.2537358013819
2009-08-06,586.2585852308019
2009-08-07,584.4515184516933
2009-08-10,579.9069933191437
2009-08-11,569.2742031627548
2009-08-12,577.6722174444308
2009-08-13,591.2885729421926
2009-08-14,592.4602144401573
2009-08-17,569.6009594815436
2009-08-18,581.6997828904509
2009-08-19,581.2938342485655
2009-08-20,593.7623961497501
2009-08-21,606.8295918898335
2009-08-24,617.7228522043715
2009-08-25,619.9213679173502
2009-08-26,610.0805322379744
2009-08-27,604.3118242117166
2009-08-28,618.5132584958073
2009-08-31,614.5741044192008
2009-09-01,599.3374096902734
2009-09-02,587.9079969336923
2009-09-03,597.9917454004159
2009-09-04,607.9996321391765
2009-09-07,624.2137902400876
2009-09-08,638.8050397590504
2009-09-09,650.0566836856062
2009-09-10,650.1483338888436
2009-09-11,656.765901633654
2009-09-14,649.3950075379853
2009-09-15,649.0373718628766
2009-09-16,661.089691861945
2009-09-17,668.2809503843328
2009-09-18,658.5610104035836
2009-09-21,646.8959787961991
2009-09-22,657.7610641245041
2009-09-23,657.3167802099698
2009-09-24,636.328976108188
2009-09-25,628.0230941616089
2009-09-28,633.2525134164518
2009-09-29,636.328586762689
2009-09-30,636.8442039435295
2009-10-01,628.9606871290698
2009-10-02,614.5417791934939
2009-10-05,620.6225639948476
2009-10-06,638.5304270332471
2009-10-07,636.3107099893111
2009-10-08,652.5138540203899
2009-10-09,649.1907997484931
2009-10-12,652.8473910441685
2009-10-13,650.8696426216401
2009-10-14,666.0169910759832
2009-10-15,671.7570139821136
2009-10-16,669.6483311546325
2009-10-19,679.8323161236726
2009-10-20,678.8071206572706
2009-10-21,680.8067901652072
2009-10-22,672.8116314960787
2009-10-23,668.4811625476893
2009-10-26,656.7942947261101
2009-10-27,648.0706994548627
2009-10-28,624.1229761659127
2009-10-29,641.6375583370339
2009-10-30,635.5342894954048
2009-11-02,631.6007858664418
2009-11-03,617.3125835078001
2009-11-04,642.9127361486393
2009-11-05,648.3781143349382
2009-11-06,650.5479205815843
2009-11-09,666.9134474069291
2009-11-10,661.9699293085499
2009-11-11,665.8293066523926
2009-11-12,668.2943118144635
2009-11-13,677.2192686749025
2009-11-16,692.6579071171478
2009-11-17,684.8273957236072
2009-11-18,685.4877667996659
2009-11-19,664.9020917470846
2009-11-20,656.0941021001236
2009-11-23,669.2992846168239
2009-11-24,659.8504914439709
2009-11-25,660.0128427270415
2009-11-26,633.1764660247239
2009-11-27,644.2244710256449
2009-11-30,631.795278522154
2009-12-01,653.8799729214052
2009-12-02,659.2002006749293
2009-12-03,659.1023982423119
2009-12-04,657.0387233689454
2009-12-07,651.4396981399045
2009-12-08,636.519723745131
2009-12-09,626.3990346071075
2009-12-10,631.7106339966572
2009-12-11,631.368223457002
2009-12-14,635.0310883224889
2009-12-15,631.5042468284075
2009-12-16,642.7338463479722
2009-12-17,628.5561759728885
2009-12-18,623.7841400055587
2009-12-21,628.8276491345595
2009-12-22,625.4216246671481
2009-12-23,630.2226349844653
2009-12-24,628.9378828026963
2009-12-25,628.9378828026963
2009-12-28,634.0321297307698
2009-12-29,640.1844873135516
2009-12-30,640.8150894431434
2009-12-31,645.3906079408401
2010-01-01,645.3906079408401
2010-01-04,660.3844597385294
2010-01-05,661.0874702365422
2010-01-06,662.0235370972844
2010-01-07,662.6365109981955
2010-01-08,668.3190499249148
2010-01-11,679.834882693623
2010-01-12,672.9251589561892
2010-01-13,675.6288102979449
2010-01-14,678.8761025773631
2010-01-15,676.0715860236628
2010-01-18,680.6583511317003
2010-01-19,679.5293857619658
2010-01-20,667.7331246328091
2010-01-21,661.3667907651514
2010-01-22,652.809018428026
2010-01-25,653.5618844208384
2010-01-26,649.2346307002734
2010-01-27,648.9940371899085
2010-01-28,645.5651372645624
2010-01-29,645.9092401209906
2010-02-01,647.4697892442756
2010-02-02,659.2267684945548
2010-02-03,655.9187730412981
2010-02-04,638.1426437550931
2010-02-05,620.8404435149075
2010-02-08,616.6109210404596
2010-02-09,616.6561343324772
2010-02-10,618.5291797895709
2010-02-11,621.1218961096636
2010-02-12,617.879996493037
2010-02-15,617.5825230618436
2010-02-16,624.4327895411254
2010-02-17,636.1418321506569
2010-02-18,636.1911529877482
2010-02-19,631.9387956291398
2010-02-22,638.5026149239052
2010-02-23,632.3710618330097
2010-02-24,631.444505208217
2010-02-25,617.3780804317903
2010-02-26,624.6157204226008
2010-03-01,622.198673626266
2010-03-02,630.4521878119216
2010-03-03,639.0503181032857
2010-03-04,641.0190651126069
2010-03-05,651.2983634902824
2010-03-08,652.7185576662123
2010-03-09,648.5475704312012
2010-03-10,655.2068036894474
2010-03-11,657.7644262436179
2010-03-12,668.2695336574233
2010-03-15,660.6328776944027
2010-03-16,670.7247578578352
2010-03-17,676.8449872888584
2010-03-18,673.3509180124233
2010-03-19,666.2273961685753
2010-03-22,666.4236777203574
2010-03-23,669.5701396290549
2010-03-24,664.5746982380824
2010-03-25,670.3996030405897
2010-03-26,672.6325361814778
2010-03-29,675.5248957248941
2010-03-30,678.4195674972859
2010-03-31,682.3147616068304
2010-04-01,693.5990986014033
2010-04-02,693.5990986014033
2010-04-05,692.8701328010832
2010-04-06,696.8394583875091
2010-04-07,698.1862427318389
2010-04-08,696.9936277231135
2010-04-09,706.4302967371256
2010-04-12,710.6448228108535
2010-04-13,705.8138405137055
2010-04-14,715.2526926419259
2010-04-15,718.7192251774786
2010-04-16,709.8443820923759
2010-04-19,700.3025088733439
2010-04-20,708.9580890647252
2010-04-21,709.357282067418
2010-04-22,703.1023079347094
2010-04-23,713.9894078460852
2010-04-26,721.3317590669031
2010-04-27,703.616564550182
2010-04-28,683.6990046316047
2010-04-29,694.9925413006602
2010-04-30,695.8254727160968
2010-05-03,692.2061984663608
2010-05-04,670.7132724855246
2010-05-05,653.224414098332
2010-05-06,640.1602205960963
2010-05-07,602.3674537052893
2010-05-10,648.9730228854377
2010-05-11,640.063684625915
2010-05-12,653.7230062915398
2010-05-13,651.7004259842113
2010-05-14,631.1881886037426
2010-05-17,620.567999681911
2010-05-18,625.5413601471325
2010-05-19,602.4455537631735
2010-05-20,585.0543206755295
2010-05-21,592.00997866668
2010-05-24,591.4826302601409
2010-05-25,566.1770378228584
2010-05-26,582.6114689246854
2010-05-27,598.1274648189652
2010-05-28,598.8400997117798
2010-05-31,601.7140255089384
2010-06-01,606.2033448371338
2010-06-02,603.5106141870525
2010-06-03,614.1727282715505
2010-06-04,598.925618676425
2010-06-07,587.6960570660261
2010-06-08,576.6387370373004
2010-06-09,592.7953084049657
2010-06-10,604.2178297692316
2010-06-11,604.3975802910351
2010-06-14,621.3528132090895
2010-06-15,627.6342673713832
2010-06-16,626.0946887731368
2010-06-17,627.0719110759244
2010-06-18,631.4193543147136
2010-06-21,634.1362507744931
2010-06-22,632.0765581439888
2010-06-23,629.374277796818
2010-06-24,622.8597970170651
2010-06-25,617.1656312589598
2010-06-28,622.6143105924298
2010-06-29,601.5025229853983
2010-06-30,601.2746501267292
2010-07-01,593.2779959031699
2010-07-02,603.287714741848
2010-07-05,601.347031830332
2010-07-06,619.0185753391105
2010-07-07,623.2235976417621
2010-07-08,632.048037799363
2010-07-09,632.3823183439463
2010-07-12,632.1006164408947
2010-07-13,646.8384222365403
2010-07-14,648.7671049724266
2010-07-15,650.2308053813888
2010-07-16,642.1804574738675
2010-07-19,633.5960499466192
2010-07-20,629.3134856730436
2010-07-21,637.5149845572913
2010-07-22,650.2175000968895
2010-07-23,655.0308725465396
2010-07-26,662.667600403663
2010-07-27,664.5448236267874
2010-07-28,661.8703222980643
2010-07-29,668.1321213085112
2010-07-30,664.3362216352201
2010-08-02,686.8597083353684
2010-08-03,690.2175703607536
2010-08-04,686.3111853357714
2010-08-05,688.5095111362139
2010-08-06,689.8437252188625
2010-08-09,694.489950779725
2010-08-10,677.1859036994891
2010-08-11,657.9610520839632
2010-08-12,649.4755835752126
2010-08-13,648.4038742573011
2010-08-16,653.5322436932054
2010-08-17,660.468621659414
2010-08-18,658.2594160071201
2010-08-19,656.0759556799235
2010-08-20,643.0986148658969
2010-08-23,646.9422951586193
2010-08-24,636.0353187178391
2010-08-25,630.2244838821231
2010-08-26,639.7636431883378
2010-08-27,643.2718238159607
2010-08-30,642.3759226610555
2010-08-31,641.5275342588616
2010-09-01,659.6931051038923
2010-09-02,663.313635532947
2010-09-03,669.0871159354859
2010-09-06,672.9170649852356
2010-09-07,663.9076083229039
2010-09-08,673.3410179132212
2010-09-09,678.0302718866247
2010-09-10,679.5143518543786
2010-09-13,690.9067048697892
2010-09-14,694.2982851366748
2010-09-15,699.0587542481086
2010-09-16,696.6657039129235
2010-09-17,696.3410605566526
2010-09-20,702.7609540371709
2010-09-21,703.5790374617192
2010-09-22,708.561142792408
2010-09-23,707.0061204931261
2010-09-24,718.9949321801987
2010-09-27,720.9377607960367
2010-09-28,723.6026650495003
2010-09-29,725.1467599121326
2010-09-30,723.8300900383156
2010-10-01,729.6378045253356
2010-10-04,727.3493988508498
2010-10-05,739.547744573204
2010-10-06,745.8003445356469
2010-10-07,746.8173189650283
2010-10-08,743.5620313139373
2010-10-11,746.3013722871813
2010-10-12,740.1815650675494
2010-10-13,753.1916181714587
2010-10-14,760.0483437298743
2010-10-15,754.4117369606774
2010-10-18,752.6612503031747
2010-10-19,741.1320420002844
2010-10-20,748.0243190013381
2010-10-21,750.4615621249214
2010-10-22,746.1919549504154
2010-10-25,752.6535176231561
2010-10-26,752.9273275898037
2010-10-27,743.1102186956851
2010-10-28,749.2159360191872
2010-10-29,751.8554519625541
2010-11-01,754.8051706433506
2010-11-02,759.4106217553161
2010-11-03,759.1276424660371
2010-11-04,780.0465050281821
2010-11-05,778.9643439945318
2010-11-08,772.1848821201675
2010-11-09,773.8194550844019
2010-11-10,760.1232481034375
2010-11-11,756.0587935672758
2010-11-12,754.1630227678235
2010-11-15,753.981965921056
2010-11-16,735.0498522886186
2010-11-17,737.2102635519892
2010-11-18,746.4015006187049
2010-11-19,746.3927197610412
2010-11-22,745.0180410892496
2010-11-23,728.9003444743142
2010-11-24,733.1993539875252
2010-11-25,735.945021480058
2010-11-26,726.6450750730239
2010-11-29,716.3826337263632
2010-11-30,713.016934791195
2010-12-01,727.2144848415968
2010-12-02,748.8531624806336
2010-12-03,759.9592147298904
2010-12-06,761.9375922286639
2010-12-07,775.4528032640211
2010-12-08,769.446709521509
2010-12-09,769.8662325927859
2010-12-10,774.7821214430396
2010-12-13,784.161843343251
2010-12-14,786.955896275381
2010-12-15,781.4869805611428
2010-12-16,777.0334990757178
2010-12-17,777.4968950744648
2010-12-20,780.5215645844055
2010-12-21,787.4359434423525
2010-12-22,787.0809889577224
2010-12-23,789.6954391225524
2010-12-24,788.31554778633
2010-12-27,786.5219466077158
2010-12-28,788.047932296513
2010-12-29,797.2983507950896
2010-12-30,797.6590194270427
