Date,WORLD ex ISRAEL SMALL VALUE
2011-02-25,1303.033694730658
2011-02-28,1313.6662987198833
2011-03-01,1302.430496956765
2011-03-02,1300.5382196850248
2011-03-03,1316.0334864603328
2011-03-04,1314.0142782927148
2011-03-07,1303.8457696436012
2011-03-08,1309.3779205207527
2011-03-09,1309.54736890874
2011-03-10,1280.9571868684936
2011-03-11,1281.5036115626847
2011-03-14,1266.6745697439646
2011-03-15,1238.1501945635555
2011-03-16,1233.8852944903472
2011-03-17,1248.3569427736716
2011-03-18,1263.0434741711456
2011-03-21,1285.5787316206577
2011-03-22,1288.1512485870971
2011-03-23,1286.427660475084
2011-03-24,1297.0131055626948
2011-03-25,1302.2839630492324
2011-03-28,1298.2934902263455
2011-03-29,1302.2878501614666
2011-03-30,1316.3167905142336
2011-03-31,1320.2141837549482
2011-04-01,1324.8514695301758
2011-04-04,1329.8474105166829
2011-04-05,1329.3490045820192
2011-04-06,1334.0082529829117
2011-04-07,1326.3424439718433
2011-04-08,1326.555258071974
2011-04-11,1320.1159413904857
2011-04-12,1303.758936843529
2011-04-13,1307.5163352963757
2011-04-14,1310.8233648066146
2011-04-15,1316.0348181779432
2011-04-18,1295.9394233593869
2011-04-19,1302.689199149847
2011-04-20,1325.661004570431
2011-04-21,1336.1608614419722
2011-04-22,1336.4348138725754
2011-04-25,1333.995869545306
2011-04-26,1344.6385567283294
2011-04-27,1348.2810651275195
2011-04-28,1361.4259176432445
2011-04-29,1364.4478361890187
2011-05-02,1362.3341830152913
2011-05-03,1351.286935131777
2011-05-04,1339.0399446984604
2011-05-05,1329.6813680137702
2011-05-06,1331.891713795594
2011-05-09,1332.475556922752
2011-05-10,1348.4760547591006
2011-05-11,1337.520806799999
2011-05-12,1334.6587287948782
2011-05-13,1324.1746282294291
2011-05-16,1313.8652452890262
2011-05-17,1305.2235032091096
2011-05-18,1318.78863753252
2011-05-19,1320.7143625721108
2011-05-20,1314.2187186380315
2011-05-23,1292.1224535114536
2011-05-24,1291.9334778305983
2011-05-25,1296.8296969000298
2011-05-26,1306.3297196006786
2011-05-27,1318.7512019479377
2011-05-30,1320.1036799976266
2011-05-31,1334.7460501905132
2011-06-01,1314.3138608309384
2011-06-02,1307.0620900887618
2011-06-03,1297.4185370422424
2011-06-06,1285.2388228719592
2011-06-07,1289.4457074734717
2011-06-08,1275.2928661672156
2011-06-09,1278.4742673771939
2011-06-10,1261.2972939119907
2011-06-13,1258.79948123556
2011-06-14,1278.9055740974766
2011-06-15,1260.1793991799182
2011-06-16,1250.5932730546663
2011-06-17,1255.6639606666622
2011-06-20,1257.6758153150647
2011-06-21,1278.5996012943176
2011-06-22,1277.0521536396636
2011-06-23,1262.7392909633545
2011-06-24,1258.453818341987
2011-06-27,1260.575652783642
2011-06-28,1274.6051407348787
2011-06-29,1290.7986311327334
2011-06-30,1305.6244516209226
2011-07-01,1321.1105635088566
2011-07-04,1326.6134506654316
2011-07-05,1324.5945849800144
2011-07-06,1324.8531286842185
2011-07-07,1337.277736680734
2011-07-08,1328.6743149499741
2011-07-11,1299.3576317602833
2011-07-12,1293.5833905640511
2011-07-13,1306.2218809042308
2011-07-14,1291.9818566841618
2011-07-15,1294.3847185464822
2011-07-18,1275.1808448274362
2011-07-19,1295.4515738462692
2011-07-20,1301.7909240178142
2011-07-21,1318.075409062242
2011-07-22,1322.1445063676954
2011-07-25,1312.2472990777712
2011-07-26,1310.5475103122328
2011-07-27,1283.4347987752203
2011-07-28,1275.8908079281014
2011-07-29,1273.0536795837304
2011-08-01,1266.4247116801967
2011-08-02,1232.3796580972971
2011-08-03,1224.6479278239267
2011-08-04,1163.0186386490295
2011-08-05,1138.8291164928073
2011-08-08,1061.836024897287
2011-08-09,1106.2899570342606
2011-08-10,1078.383360372549
2011-08-11,1116.501661281881
2011-08-12,1125.3775866543883
2011-08-15,1154.9045597679792
2011-08-16,1142.1371112492764
2011-08-17,1145.412829171481
2011-08-18,1092.0657390265578
2011-08-19,1075.5052853022255
2011-08-22,1071.769081507173
2011-08-23,1100.0597991841628
2011-08-24,1111.9758014264364
2011-08-25,1096.782161226592
2011-08-26,1110.6081297440649
2011-08-29,1149.677331374785
2011-08-30,1155.5341618634525
2011-08-31,1167.1184073885906
2011-09-01,1150.5359575871191
2011-09-02,1121.197097956793
2011-09-05,1105.6204169910586
2011-09-06,1093.0558945197727
2011-09-07,1127.9205670494077
2011-09-08,1118.492300402264
2011-09-09,1088.3519846342333
2011-09-12,1079.3011721486077
2011-09-13,1092.4520883487623
2011-09-14,1101.756545438664
2011-09-15,1122.2091991229843
2011-09-16,1129.0583210304883
2011-09-19,1108.1826084751608
2011-09-20,1099.8616384336449
2011-09-21,1070.101572771084
2011-09-22,1029.9884080497868
2011-09-23,1035.0764793549054
2011-09-26,1043.232360962022
2011-09-27,1072.3224098349417
2011-09-28,1051.4780460335878
2011-09-29,1064.498947569664
2011-09-30,1040.4912183367817
2011-10-03,1001.2178005375423
2011-10-04,1017.02023003491
2011-10-05,1030.771662806017
2011-10-06,1058.3743672548671
2011-10-07,1050.2730953353139
2011-10-10,1081.8574043737603
2011-10-11,1086.4630526657459
2011-10-12,1105.752807831295
2011-10-13,1101.0255432885183
2011-10-14,1116.2210907847766
2011-10-17,1096.4386170874363
2011-10-18,1110.859765554264
2011-10-19,1104.8003024976313
2011-10-20,1099.9236725715732
2011-10-21,1124.9647235123387
2011-10-24,1151.658135864386
2011-10-25,1130.7508391978097
2011-10-26,1139.7680114504428
2011-10-27,1190.866147327262
2011-10-28,1189.3103587168084
2011-10-31,1158.1093062141479
2011-11-01,1115.0693162793834
2011-11-02,1134.478282078322
2011-11-03,1154.2671569923282
2011-11-04,1153.1056144848455
2011-11-07,1151.6499234146813
2011-11-08,1160.793326051268
2011-11-09,1123.5800418701115
2011-11-10,1123.5322664178766
2011-11-11,1148.9611297944775
2011-11-14,1136.1208324445308
2011-11-15,1136.649154433306
2011-11-16,1123.4871389634002
2011-11-17,1109.605937327265
2011-11-18,1108.4507364397266
2011-11-21,1084.5944341279644
2011-11-22,1077.8803081901729
2011-11-23,1051.080890851481
2011-11-24,1049.422358511774
2011-11-25,1043.6535171423825
2011-11-28,1076.9041303013355
2011-11-29,1082.7938873094333
2011-11-30,1129.5323163541957
2011-12-01,1122.694430812218
2011-12-02,1129.1194591145759
2011-12-05,1144.610485438759
2011-12-06,1138.1932725123766
2011-12-07,1142.7134232736503
2011-12-08,1114.2671939558188
2011-12-09,1131.7570319718548
2011-12-12,1112.932104648087
2011-12-13,1098.1627742712944
2011-12-14,1080.1977533327224
2011-12-15,1088.0479282372573
2011-12-16,1094.9514449231406
2011-12-19,1079.040572340747
2011-12-20,1112.4584451060073
2011-12-21,1117.3778362320475
2011-12-22,1125.5948262774184
2011-12-23,1131.0888507829598
2011-12-26,1131.1581854021404
2011-12-27,1133.650324750495
2011-12-28,1116.595786859088
2011-12-29,1126.9684466167087
2011-12-30,1130.738195192584
2012-01-02,1133.07492191652
2012-01-03,1152.3184475171536
2012-01-04,1148.9962674452713
2012-01-05,1146.0682336578757
2012-01-06,1143.0049611626678
2012-01-09,1145.9160698618396
2012-01-10,1160.3444533742731
2012-01-11,1162.60544237175
2012-01-12,1167.2655660092391
2012-01-13,1160.8640295740436
2012-01-16,1162.8874045363657
2012-01-17,1168.8706460104343
2012-01-18,1184.1583145885047
2012-01-19,1194.5105582990393
2012-01-20,1200.6679003538106
2012-01-23,1207.023346210939
2012-01-24,1204.0860558307484
2012-01-25,1212.2556729466373
2012-01-26,1218.140856821198
2012-01-27,1221.6714184995901
2012-01-30,1211.4284650996512
2012-01-31,1214.075710456753
2012-02-01,1237.8520943133597
2012-02-02,1242.468881619148
2012-02-03,1259.142841427074
2012-02-06,1257.836209087923
2012-02-07,1259.7286025456913
2012-02-08,1265.1376634422409
2012-02-09,1266.7334789089587
2012-02-10,1250.2607037657103
2012-02-13,1262.3124076533184
2012-02-14,1253.106382635725
2012-02-15,1251.735212696524
2012-02-16,1261.2663976754388
2012-02-17,1270.07799280226
2012-02-20,1277.340509570799
2012-02-21,1272.9902515333074
2012-02-22,1264.542784540803
2012-02-23,1275.4093236905824
2012-02-24,1278.7086168646304
2012-02-27,1277.3687625278326
2012-02-28,1277.0653290604373
2012-02-29,1269.5630478864393
2012-03-01,1273.6237533486121
2012-03-02,1264.7814375712069
2012-03-05,1260.2465901608407
2012-03-06,1233.0591065338936
2012-03-07,1243.270609487672
2012-03-08,1261.051837071584
2012-03-09,1269.8500280314488
2012-03-12,1265.535567535634
2012-03-13,1287.0303434829973
2012-03-14,1279.6129344168587
2012-03-15,1289.601756652824
2012-03-16,1294.0086780485117
2012-03-19,1300.3876445915473
2012-03-20,1288.2126394004858
2012-03-21,1283.923653177937
2012-03-22,1271.390530539516
2012-03-23,1279.783667146161
2012-03-26,1295.9231479576533
2012-03-27,1294.228993919089
2012-03-28,1286.6570456480279
2012-03-29,1281.080984901357
2012-03-30,1284.6437724944178
2012-04-02,1293.2600788957413
2012-04-03,1288.9025583922682
2012-04-04,1264.4240468653766
2012-04-05,1259.4578465117395
2012-04-06,1258.7238912980908
2012-04-09,1246.571074993938
2012-04-10,1222.4243465546517
2012-04-11,1234.660543727602
2012-04-12,1255.0200855755184
2012-04-13,1239.9687663695365
2012-04-16,1240.0318266525965
2012-04-17,1258.1425637313885
2012-04-18,1253.9792118243151
2012-04-19,1247.61228654091
2012-04-20,1254.4031534268806
2012-04-23,1236.482282983499
2012-04-24,1245.4604497716605
2012-04-25,1261.2646662713871
2012-04-26,1268.8809912216784
2012-04-27,1278.4876884580972
2012-04-30,1271.7230886701393
2012-05-01,1272.5051261127005
2012-05-02,1273.1931059365295
2012-05-03,1261.6278160856882
2012-05-04,1241.513097064652
2012-05-07,1237.6971394196923
2012-05-08,1231.0328562802895
2012-05-09,1220.4982086659934
2012-05-10,1228.0707982861213
2012-05-11,1224.4578250548411
2012-05-14,1205.1671456212578
2012-05-15,1194.561354638301
2012-05-16,1181.4513532536878
2012-05-17,1164.8595695530641
2012-05-18,1149.611720468001
2012-05-21,1166.113729005695
2012-05-22,1172.8128505172688
2012-05-23,1166.7781674896996
2012-05-24,1169.8887171279139
2012-05-25,1166.7312859037197
2012-05-28,1168.4308065693772
2012-05-29,1183.5723078340475
2012-05-30,1160.8959637693
2012-05-31,1160.6780103876065
2012-06-01,1131.1496992929274
2012-06-04,1123.9539466213146
2012-06-05,1134.781327314125
2012-06-06,1161.338295719859
2012-06-07,1165.01776132607
2012-06-08,1164.7709090055223
2012-06-11,1151.6181386737712
2012-06-12,1156.1397030067637
2012-06-13,1148.8512798969623
2012-06-14,1156.2712257720127
2012-06-15,1170.1992988272923
2012-06-18,1175.0265778065313
2012-06-19,1190.853869243197
2012-06-20,1194.2381324586454
2012-06-21,1172.1945876481298
2012-06-22,1173.6049101154674
2012-06-25,1155.1558592737592
2012-06-26,1156.2070736926769
2012-06-27,1170.091944373142
2012-06-28,1172.8928919307016
2012-06-29,1207.0815727654988
2012-07-02,1216.854553161972
2012-07-03,1229.4667029098796
2012-07-04,1229.34796508601
2012-07-05,1224.3309496580955
2012-07-06,1213.0743800212658
2012-07-09,1205.8362972565694
2012-07-10,1197.9732076616126
2012-07-11,1194.5448518983505
2012-07-12,1185.3775845162247
2012-07-13,1203.2534113327993
2012-07-16,1203.0758074759476
2012-07-17,1205.5546849685857
2012-07-18,1210.3796982620909
2012-07-19,1214.8308459193374
2012-07-20,1201.9882338691748
2012-07-23,1179.8152761449257
2012-07-24,1168.9398506815799
2012-07-25,1166.6240486840977
2012-07-26,1185.7310240892007
2012-07-27,1205.5799937943755
2012-07-30,1207.5865168076923
2012-07-31,1204.6198958034736
2012-08-01,1194.9567998871903
2012-08-02,1186.149436940067
2012-08-03,1206.6412419695062
2012-08-06,1216.2721656563479
2012-08-07,1224.8217585578475
2012-08-08,1226.3283428056768
2012-08-09,1229.749434705129
2012-08-10,1230.2196387999904
2012-08-13,1227.9044821122736
2012-08-14,1227.9569300412397
2012-08-15,1231.6056548254048
2012-08-16,1242.917884404491
2012-08-17,1250.2787515465695
2012-08-20,1248.7337110466597
2012-08-21,1254.128678571259
2012-08-22,1247.9020430126423
2012-08-23,1243.8467044948256
2012-08-24,1242.936982465039
2012-08-27,1242.9561138105794
2012-08-28,1243.2017172155704
2012-08-29,1244.7525140182734
2012-08-30,1233.799747522732
2012-08-31,1240.099017562203
2012-09-03,1241.4528649353758
2012-09-04,1245.563840775468
2012-09-05,1243.4558583655623
2012-09-06,1264.491724744386
2012-09-07,1281.14522346064
2012-09-10,1279.8860268659737
2012-09-11,1285.5695577830188
2012-09-12,1293.9290037868054
2012-09-13,1304.4379465384359
2012-09-14,1325.6538206997627
2012-09-17,1314.515310008773
2012-09-18,1308.2720158886266
2012-09-19,1312.1052962435099
2012-09-20,1304.0100089554796
2012-09-21,1308.2062960255873
2012-09-24,1302.3833282288588
2012-09-25,1294.0965212171443
2012-09-26,1279.9619043019486
2012-09-27,1289.7176524963415
2012-09-28,1283.454185349625
2012-10-01,1285.822904667337
2012-10-02,1287.8835720403383
2012-10-03,1283.7871775428218
2012-10-04,1297.170586696923
2012-10-05,1303.6873741175316
2012-10-08,1296.7415799751561
2012-10-09,1285.6357061182327
2012-10-10,1278.2252573650371
2012-10-11,1282.6518974342391
2012-10-12,1276.6593638744132
2012-10-15,1281.872009578144
2012-10-16,1294.2672311955494
2012-10-17,1309.734076387251
2012-10-18,1309.714263071848
2012-10-19,1294.7214637315635
2012-10-22,1293.7209492535865
2012-10-23,1280.8720922275336
2012-10-24,1280.140482369939
2012-10-25,1284.4624370931351
2012-10-26,1280.026733143316
2012-10-29,1277.0361388219198
2012-10-30,1278.730937620295
2012-10-31,1283.8628314767648
2012-11-01,1297.9800478726888
2012-11-02,1289.2829950155613
2012-11-05,1289.6457101243288
2012-11-06,1297.3023417093668
2012-11-07,1274.6445663004529
2012-11-08,1260.7265178613923
2012-11-09,1258.3580927073974
2012-11-12,1254.3555777556885
2012-11-13,1247.9556378926002
2012-11-14,1231.3496948544366
2012-11-15,1226.3886860354019
2012-11-16,1230.8683088525036
2012-11-19,1255.8126127009275
2012-11-20,1257.4744418849177
2012-11-21,1261.677960967545
2012-11-22,1268.1737497549777
2012-11-23,1280.446495332341
2012-11-26,1281.8152605779756
2012-11-27,1280.2680090791953
2012-11-28,1282.460886355614
2012-11-29,1295.4180718875061
2012-11-30,1295.9417668563076
2012-12-03,1296.8463463352066
2012-12-04,1299.1268251710733
2012-12-05,1300.7452478180458
2012-12-06,1304.8182872183802
2012-12-07,1306.4215215572299
2012-12-10,1310.4946092070984
2012-12-11,1318.5533881255067
2012-12-12,1318.668297588895
2012-12-13,1315.2643002592383
2012-12-14,1315.8539977862647
2012-12-17,1327.3437168782114
2012-12-18,1342.130877129994
2012-12-19,1348.8174210919792
2012-12-20,1354.2609738209449
2012-12-21,1344.5803044971801
2012-12-24,1341.4772392528257
2012-12-25,1342.1617948310336
2012-12-26,1338.7301791747548
2012-12-27,1339.2736132054793
2012-12-28,1333.737430744252
2012-12-31,1347.1905786588002
2013-01-01,1347.1905786588002
2013-01-02,1377.5878095672927
2013-01-03,1378.6675867955341
2013-01-04,1388.0553661422603
2013-01-07,1388.208816776026
2013-01-08,1383.377166651806
2013-01-09,1389.0866726796633
2013-01-10,1397.5384547844653
2013-01-11,1399.1409651133172
2013-01-14,1397.9282436954425
2013-01-15,1402.6228567862972
2013-01-16,1397.5253335499015
2013-01-17,1407.443849525623
2013-01-18,1411.4748865961074
2013-01-21,1414.374871016873
2013-01-22,1422.7926663903413
2013-01-23,1418.8121302662141
2013-01-24,1422.3958067447884
2013-01-25,1429.9971951455839
2013-01-28,1430.9789050164945
2013-01-29,1434.502448313118
2013-01-30,1430.0458610526048
2013-01-31,1433.840417293418
2013-02-01,1446.1703225832339
2013-02-04,1430.7565471009593
2013-02-05,1434.097077498249
2013-02-06,1443.7451060501173
2013-02-07,1441.2755200353465
2013-02-08,1449.7181461923287
2013-02-11,1446.4014196945604
2013-02-12,1457.533976584158
2013-02-13,1460.6972584283208
2013-02-14,1461.617508502955
2013-02-15,1457.8401107708148
2013-02-18,1460.4638798522255
2013-02-19,1473.6827484839796
2013-02-20,1457.0263814657014
2013-02-21,1439.084755076122
2013-02-22,1449.660384734013
2013-02-25,1433.8835793089236
2013-02-26,1432.8707255162326
2013-02-27,1446.2101166816096
2013-02-28,1452.037207602641
2013-03-01,1446.5295923513922
2013-03-04,1447.344781072825
2013-03-05,1462.6084026042224
2013-03-06,1466.74164909957
2013-03-07,1470.2852639893413
2013-03-08,1476.2471052071824
2013-03-11,1481.8836060789833
2013-03-12,1479.6243215189502
2013-03-13,1480.3509815263346
2013-03-14,1493.934088001139
2013-03-15,1502.8281007226608
2013-03-18,1492.9381451259455
2013-03-19,1487.8163308578908
2013-03-20,1496.9757633781267
2013-03-21,1492.6512079775298
2013-03-22,1493.3875070629738
2013-03-25,1491.0626167334437
2013-03-26,1496.2042640645957
2013-03-27,1494.813898081837
2013-03-28,1498.600639309427
2013-03-29,1497.55557984826
2013-04-01,1482.2682917129723
2013-04-02,1478.274432148298
2013-04-03,1467.26384911945
2013-04-04,1467.034789530883
2013-04-05,1466.5998409429014
2013-04-08,1476.777306529538
2013-04-09,1481.6249013913098
2013-04-10,1501.2394605946135
2013-04-11,1509.485545770004
2013-04-12,1503.4328172343137
2013-04-15,1464.8509908605954
2013-04-16,1475.3728932986514
2013-04-17,1456.21307243092
2013-04-18,1450.3201297082915
2013-04-19,1462.3789823698914
2013-04-22,1468.2310491513574
2013-04-23,1484.2428848149575
2013-04-24,1496.3130374949437
2013-04-25,1506.9986542264407
2013-04-26,1502.1677932439343
2013-04-29,1511.2542035509146
2013-04-30,1522.6662852565191
2013-05-01,1504.1888644337769
2013-05-02,1509.9364513106648
2013-05-03,1525.5198696465482
2013-05-06,1529.890167793847
2013-05-07,1544.9232889983175
2013-05-08,1555.5972387184058
2013-05-09,1547.522304080879
2013-05-10,1546.4414866582429
2013-05-13,1545.3550320288662
2013-05-14,1553.908626238603
2013-05-15,1556.2368179910395
2013-05-16,1553.644942403655
2013-05-17,1563.2293728499667
2013-05-20,1572.3192065710043
2013-05-21,1573.0713534143574
2013-05-22,1554.391693423661
2013-05-23,1535.2125655776392
2013-05-24,1535.3779275183442
2013-05-27,1532.2375940520521
2013-05-28,1540.6751753685846
2013-05-29,1534.1111183966173
2013-05-30,1537.3252150237245
2013-05-31,1526.308867875036
2013-06-03,1524.8893165693316
2013-06-04,1519.9158663905891
2013-06-05,1499.8213001807155
2013-06-06,1504.4902329305694
2013-06-07,1513.1472086514013
2013-06-10,1518.639998807828
2013-06-11,1504.3298659270965
2013-06-12,1496.4952605858916
2013-06-13,1509.4479175569431
2013-06-14,1509.794555228586
2013-06-17,1520.8414631723315
2013-06-18,1528.304779172173
2013-06-19,1518.5273575320984
2013-06-20,1469.0192390639208
2013-06-21,1466.7854029866967
2013-06-24,1445.1443086628633
2013-06-25,1460.0289306573648
2013-06-26,1467.0543390394246
2013-06-27,1487.4230044800531
2013-06-28,1490.7585154186918
2013-07-01,1505.9310080020996
2013-07-02,1507.7975050086777
2013-07-03,1504.767523314828
2013-07-04,1509.9769896186046
2013-07-05,1516.3875024034292
2013-07-08,1521.64914489604
2013-07-09,1535.841213179046
2013-07-10,1539.7800166439802
2013-07-11,1563.0748852532488
2013-07-12,1566.4642359136903
2013-07-15,1570.9442761220962
2013-07-16,1569.5410825447843
2013-07-17,1573.6664863272588
2013-07-18,1586.3718945174696
2013-07-19,1586.5963014593087
2013-07-22,1597.4495964624866
2013-07-23,1600.4387504058907
2013-07-24,1591.9778222809853
2013-07-25,1594.419861956488
2013-07-26,1590.0832152976463
2013-07-29,1578.4289533489962
2013-07-30,1584.5398868725006
2013-07-31,1582.3696810490517
2013-08-01,1600.1189236324533
2013-08-02,1606.6728187503873
2013-08-05,1608.290083757261
2013-08-06,1599.3400445290383
2013-08-07,1589.824952644793
2013-08-08,1602.2443571352342
2013-08-09,1605.2302126518082
2013-08-12,1606.7279776443097
2013-08-13,1604.0134186018765
2013-08-14,1606.3370566600568
2013-08-15,1583.1588518585143
2013-08-16,1582.7461223537828
2013-08-19,1572.5209624475044
2013-08-20,1581.195430443633
2013-08-21,1569.273050681967
2013-08-22,1581.102826322138
2013-08-23,1589.8941390959183
2013-08-26,1585.5920294835717
2013-08-27,1560.3693546628745
2013-08-28,1554.2282609537988
2013-08-29,1557.7160564997587
2013-08-30,1539.2770750609427
2013-09-02,1546.6596907163773
2013-09-03,1550.6565326238263
2013-09-04,1561.6548121183146
2013-09-05,1563.1271001273722
2013-09-06,1570.5392523156809
2013-09-09,1591.6146677161087
2013-09-10,1606.5296432980974
2013-09-11,1611.2521499186694
2013-09-12,1606.0294728881424
2013-09-13,1609.2428209811444
2013-09-16,1621.038833623524
2013-09-17,1625.135354293372
2013-09-18,1639.5318554945377
2013-09-19,1648.8842015376124
2013-09-20,1638.4464184561161
2013-09-23,1635.7372295968757
2013-09-24,1639.1708212398107
2013-09-25,1640.729981447212
2013-09-26,1643.9880520596782
2013-09-27,1642.3984382379995
2013-09-30,1638.3802582180676
2013-10-01,1652.5095959372616
2013-10-02,1647.8190543581845
2013-10-03,1637.7233011365486
2013-10-04,1643.03365071211
2013-10-07,1629.3579672620688
2013-10-08,1617.4565511995502
2013-10-09,1613.4501568688167
2013-10-10,1640.6984141020737
2013-10-11,1657.8734431753248
2013-10-14,1663.7391027893973
