Date,EMU SMALL VALUE
2021-07-02,1482.3036162964795
2021-07-05,1496.7784819629182
2021-07-06,1478.6929780184428
2021-07-07,1476.4732310348884
2021-07-08,1459.2362709580734
2021-07-09,1482.8223117869773
2021-07-12,1489.529529249392
2021-07-13,1480.6791611260746
2021-07-14,1477.2310281802977
2021-07-15,1463.6296193744313
2021-07-16,1455.275474032302
2021-07-19,1413.7877779780606
2021-07-20,1423.556840313114
2021-07-21,1453.5657746643399
2021-07-22,1455.6963946232825
2021-07-23,1466.457551892456
2021-07-26,1483.5047689761404
2021-07-27,1479.1396869894731
2021-07-28,1483.2724508004228
2021-07-29,1498.0963750520675
2021-07-30,1488.359801744928
2021-08-02,1498.374451988638
2021-08-03,1491.2637797832278
2021-08-04,1494.984180410543
2021-08-05,1498.0815487399611
2021-08-06,1494.2561821152674
2021-08-09,1494.1557964266235
2021-08-10,1494.2539159711814
2021-08-11,1507.6131871026435
2021-08-12,1506.7823214021137
2021-08-13,1520.3363461837791
2021-08-16,1509.7678908622727
2021-08-17,1490.9174538231132
2021-08-18,1502.4280446102268
2021-08-19,1477.390648491119
2021-08-20,1474.7138996972824
2021-08-23,1491.92834295357
2021-08-24,1497.0665342454442
2021-08-25,1504.59295146459
2021-08-26,1503.5082417542567
2021-08-27,1518.4852874735736
2021-08-30,1522.3524100053144
2021-08-31,1521.3588158864454
2021-09-01,1532.0469575009977
2021-09-02,1536.5104801472132
2021-09-03,1531.1898948428147
2021-09-06,1530.4613762661259
2021-09-07,1527.30957158057
2021-09-08,1501.387497270405
2021-09-09,1506.2713569881234
2021-09-10,1496.403081060878
2021-09-13,1503.5916871339773
2021-09-14,1498.543364472537
2021-09-15,1489.050088445314
2021-09-16,1485.4846111115844
2021-09-17,1476.4025106354607
2021-09-20,1448.6592794230774
2021-09-21,1456.5549266474688
2021-09-22,1476.5187757855426
2021-09-23,1495.1886092849516
2021-09-24,1481.3915345742778
2021-09-27,1489.2096539543895
2021-09-28,1458.1074244080567
2021-09-29,1455.4788828688481
2021-09-30,1453.0892947036282
2021-10-01,1453.3702777110266
2021-10-04,1449.9560558595724
2021-10-05,1455.1375243581044
2021-10-06,1427.900622900672
2021-10-07,1447.0146408788935
2021-10-08,1449.1839026212274
2021-10-11,1452.6645216386894
2021-10-12,1453.3391466683886
2021-10-13,1457.2889964083479
2021-10-14,1469.916637248024
2021-10-15,1481.088496597339
2021-10-18,1475.7797838230417
2021-10-19,1484.5430986275185
2021-10-20,1488.214015761746
