Date,WORLD ex AUSTRALIA SMALL VALUE
1997-05-20,310.02215831307177
1997-05-21,310.23984756404127
1997-05-22,309.75942413198595
1997-05-23,311.799108399518
1997-05-26,311.43670387917683
1997-05-27,310.7716035266727
1997-05-28,311.826780506049
1997-05-29,311.7282181443697
1997-05-30,311.86806696374873
1997-06-02,312.2736935182389
1997-06-03,312.95237641210673
1997-06-04,313.14891943004085
1997-06-05,314.441729835817
1997-06-06,315.4836332767697
1997-06-09,318.3281168982502
1997-06-10,318.58512146998504
1997-06-11,319.9449934005447
1997-06-12,319.5570005483167
1997-06-13,320.072337654571
1997-06-16,321.31315591440574
1997-06-17,321.16457714515775
1997-06-18,321.6821759155798
1997-06-19,323.19655975418306
1997-06-20,322.23666606570134
1997-06-23,321.0911245987734
1997-06-24,321.939402179113
1997-06-25,322.92922567431617
1997-06-26,322.8351588130023
1997-06-27,322.92099043800266
1997-06-30,324.5611887371932
1997-07-01,324.4056301048656
1997-07-02,324.64790895730425
1997-07-03,326.64705741375883
1997-07-04,326.3950273497622
1997-07-07,327.32410458151725
1997-07-08,327.14958995562864
1997-07-09,326.24749140319636
1997-07-10,327.0049177670701
1997-07-11,327.3008627923408
1997-07-14,327.04694955602235
1997-07-15,326.10245457011433
1997-07-16,327.3417588271168
1997-07-17,326.95091922145645
1997-07-18,326.26272469409054
1997-07-21,324.74474255806604
1997-07-22,325.26858099255287
1997-07-23,325.5846636660365
1997-07-24,325.13010608842404
1997-07-25,324.9269684498372
1997-07-28,324.146943553914
1997-07-29,324.4973109711824
1997-07-30,325.40259094753696
1997-07-31,325.86603930895615
1997-08-01,324.60315442244365
1997-08-04,323.80414715288487
1997-08-05,323.10417619121597
1997-08-06,323.8242054719909
1997-08-07,323.89972693141397
1997-08-08,323.2344559215521
1997-08-11,322.2530744313925
1997-08-12,321.92650827665267
1997-08-13,322.78238333999786
1997-08-14,321.7016346251978
1997-08-15,321.96791321100704
1997-08-18,320.24301905067114
1997-08-19,321.57571276286836
1997-08-20,323.15147935553176
1997-08-21,323.24238234899997
1997-08-22,323.06242156328454
1997-08-25,323.44221938029705
1997-08-26,324.1339138549408
1997-08-27,324.17378052128515
1997-08-28,324.3264274994652
1997-08-29,323.1229329916074
1997-09-01,321.9494265438033
1997-09-02,322.37843285318365
1997-09-03,324.1648544634635
1997-09-04,324.17989077074344
1997-09-05,325.6802271864519
1997-09-08,326.928626588269
1997-09-09,328.99469854639153
1997-09-10,328.889295390044
1997-09-11,327.5809882381582
1997-09-12,329.21607845687646
1997-09-15,330.2979594591921
1997-09-16,331.4349436125341
1997-09-17,332.02805392898847
1997-09-18,331.69707549076224
1997-09-19,331.70252795261024
1997-09-22,331.0807013364011
1997-09-23,331.8081806596799
1997-09-24,333.28875614883765
1997-09-25,333.1785674745076
1997-09-26,332.92192470024156
1997-09-29,333.1822882767168
1997-09-30,333.91056357887567
1997-10-01,334.1672691695684
1997-10-02,335.13101711818405
1997-10-03,335.9253394941539
1997-10-06,337.40481686056887
1997-10-07,338.1287624073393
1997-10-08,338.218749366353
1997-10-09,337.3955938316596
1997-10-10,337.5617873992505
1997-10-13,337.5462453355461
1997-10-14,336.88004378256414
1997-10-15,336.7146293760517
1997-10-16,336.4340182359756
1997-10-17,332.41686928363805
1997-10-20,333.3887904018582
1997-10-21,335.2996132692221
1997-10-22,335.23760324859904
1997-10-23,329.87823555022595
1997-10-24,330.8927608137349
1997-10-27,321.52535519942376
1997-10-28,319.6551118497512
1997-10-29,324.9743857328384
1997-10-30,322.48314830291326
1997-10-31,325.50970034150816
1997-11-03,328.39967469288
1997-11-04,328.9716630147907
1997-11-05,329.1356614038521
1997-11-06,328.4057948673388
1997-11-07,324.403728148704
1997-11-10,323.7293056880795
1997-11-11,323.20624557068356
1997-11-12,318.243497144577
1997-11-13,317.47834537410637
1997-11-14,318.0176510740759
1997-11-17,322.1876130737903
1997-11-18,322.3867966091086
1997-11-19,320.3263879965551
1997-11-20,322.3010546016506
1997-11-21,322.6956085844743
1997-11-24,320.1686272165387
1997-11-25,317.44892903261535
1997-11-26,317.22877576256894
1997-11-27,317.0489229975403
1997-11-28,318.17397156926484
1997-12-01,319.79360866549905
1997-12-02,320.1440616675214
1997-12-03,320.5841141963255
1997-12-04,320.57575119615234
1997-12-05,320.50567550797143
1997-12-08,320.90390375539647
1997-12-09,320.06774707359494
1997-12-10,319.32699359484695
1997-12-11,316.09928515003685
1997-12-12,315.5972353382391
1997-12-15,314.8168541242965
1997-12-16,315.0347752766582
1997-12-17,317.68636686893245
1997-12-18,315.64280223346464
1997-12-19,313.1703317833464
1997-12-22,311.8804926349424
1997-12-23,312.92143453247104
1997-12-24,312.07025629879104
1997-12-25,312.4064380970487
1997-12-26,312.72650556664917
1997-12-29,314.54196693581514
1997-12-30,317.53115357633084
1997-12-31,318.06239134790684
1998-01-01,318.06150055582003
1998-01-02,317.879652392158
1998-01-05,317.700073507553
1998-01-06,315.60224242284164
1998-01-07,314.3841150381458
1998-01-08,312.92282053230014
1998-01-09,308.56341535756053
1998-01-12,305.5526579422883
1998-01-13,308.54306763811985
1998-01-14,310.60821851858475
1998-01-15,310.1606810707342
1998-01-16,313.8280188709832
1998-01-19,315.07754176077344
1998-01-20,316.49299520657723
1998-01-21,317.6779555738285
1998-01-22,318.0137845926383
1998-01-23,319.7642173903832
1998-01-26,320.81523560771245
1998-01-27,322.3375303057917
1998-01-28,325.55874090589526
1998-01-29,324.9270933376468
1998-01-30,323.09029749016884
1998-02-02,325.30512658334897
1998-02-03,327.91606193622573
1998-02-04,330.2906587871952
1998-02-05,333.49555799257445
1998-02-06,334.8248419174025
1998-02-09,335.41631442606064
1998-02-10,338.2203972056529
1998-02-11,339.0491079931092
1998-02-12,339.90308354204376
1998-02-13,338.0496474806037
1998-02-16,337.3943074144136
1998-02-17,336.96886024411674
1998-02-18,338.29809945642637
1998-02-19,337.7811818557363
1998-02-20,337.40266951897377
1998-02-23,339.6365146468029
1998-02-24,339.1298484288411
1998-02-25,340.2400386144799
1998-02-26,342.644616187511
1998-02-27,344.661717469643
1998-03-02,347.24689728577846
1998-03-03,348.2623928225941
1998-03-04,346.9397480096324
1998-03-05,343.2707552264109
1998-03-06,346.12874626154206
1998-03-09,346.5575639960267
1998-03-10,348.20909817182036
1998-03-11,348.7800086516076
1998-03-12,349.47350767264885
1998-03-13,352.3703504668166
1998-03-16,352.6286182752774
1998-03-17,353.9412189285507
1998-03-18,353.2693051269073
1998-03-19,354.2872860328166
1998-03-20,355.166485056915
1998-03-23,355.71450148592737
1998-03-24,356.65351182554446
1998-03-25,358.3443150597253
1998-03-26,359.3607078961164
1998-03-27,358.99352974078124
1998-03-30,357.2220859129038
1998-03-31,357.822803063172
1998-04-01,358.6279954440748
1998-04-02,357.8594652474045
1998-04-03,357.54303511879
1998-04-06,357.75772339328637
1998-04-07,356.6126907567191
1998-04-08,357.2861619063977
1998-04-09,360.5711013848535
1998-04-10,360.749700152091
1998-04-13,360.6302787282877
1998-04-14,364.1784692999332
1998-04-15,365.44670005145144
1998-04-16,362.6874102153957
1998-04-17,363.41630493097335
1998-04-20,364.33554929368705
1998-04-21,366.0703941151974
1998-04-22,366.56393660627214
1998-04-23,363.8681491291265
1998-04-24,362.1554563909858
1998-04-27,355.0125436351657
1998-04-28,355.76472065681986
1998-04-29,357.5909486169636
1998-04-30,360.71246349479526
1998-05-01,362.20164585775666
1998-05-04,363.58044706307055
1998-05-05,363.1735290249489
1998-05-06,362.12267014188126
1998-05-07,360.21400450577823
1998-05-08,361.2590194063696
1998-05-11,361.37102071498396
1998-05-12,361.05943511133745
1998-05-13,361.1603052102048
1998-05-14,360.342531784984
1998-05-15,359.4066055628901
1998-05-18,356.55955268708857
1998-05-19,358.58700968619644
1998-05-20,359.5566731133889
1998-05-21,360.8317571074631
1998-05-22,359.9868404820324
1998-05-25,359.6108119510772
1998-05-26,357.2201286932671
1998-05-27,353.07434276493035
1998-05-28,355.1869867269655
1998-05-29,356.20290294128523
1998-06-01,354.1074331212609
1998-06-02,354.00260331852155
1998-06-03,354.5457850740968
1998-06-04,355.37284665298364
1998-06-05,355.34789021164676
1998-06-08,355.35580148034165
1998-06-09,354.9092083284503
1998-06-10,351.400605569576
1998-06-11,347.6821322969991
1998-06-12,344.8826367604778
1998-06-15,339.190325627818
1998-06-16,340.9011176372934
1998-06-17,345.9785719037085
1998-06-18,346.1386866838656
1998-06-19,346.43646172280626
1998-06-22,344.8262905005339
1998-06-23,344.537398519516
1998-06-24,344.96436696457477
1998-06-25,345.2188434083043
1998-06-26,344.1268391299446
1998-06-29,345.5588645806646
1998-06-30,348.3114036210583
1998-07-01,350.12214523665057
1998-07-02,349.91574827147184
1998-07-03,350.6416435439411
1998-07-06,351.87141166273256
1998-07-07,352.24443918441904
1998-07-08,352.0247823777823
1998-07-09,351.01167708277103
1998-07-10,350.06912207362495
1998-07-13,350.8583297179875
1998-07-14,351.9517092334725
1998-07-15,352.299296503247
1998-07-16,353.6380887146175
1998-07-17,353.8781702306603
1998-07-20,354.5896649166195
1998-07-21,351.6905528771594
1998-07-22,348.21985567445296
1998-07-23,344.0883298619447
1998-07-24,342.92641609630607
1998-07-27,339.27488974007576
1998-07-28,337.1639508862805
1998-07-29,335.67516161225245
1998-07-30,336.60080721495484
1998-07-31,332.87103242584664
1998-08-03,329.23675730474775
1998-08-04,325.1818526789538
1998-08-05,323.16499502050357
1998-08-06,325.12656815785516
1998-08-07,327.8140769766222
1998-08-10,324.7402063721689
1998-08-11,318.1050727173314
1998-08-12,321.3570027953658
1998-08-13,318.78241016710894
1998-08-14,317.9199340998253
1998-08-17,317.0851793382963
1998-08-18,320.16942397859845
1998-08-19,319.1505668663185
1998-08-20,318.05438280691345
1998-08-21,313.4715265661236
1998-08-24,312.23024355647385
1998-08-25,311.0587786168637
1998-08-26,305.2904041031254
1998-08-27,296.9380681089394
1998-08-28,293.24235080556014
1998-08-31,288.0946736662383
1998-09-01,289.7779392023567
1998-09-02,293.00982445021754
1998-09-03,291.4234865805509
1998-09-04,290.828039446435
1998-09-07,293.4743527188146
1998-09-08,298.18032719196526
1998-09-09,294.1836012391
1998-09-10,291.997057426284
1998-09-11,293.9580369341651
1998-09-14,295.08592682621753
1998-09-15,296.09864095017974
1998-09-16,296.5700750596918
1998-09-17,294.06509772261995
1998-09-18,295.37366942204727
1998-09-21,292.48215656059995
1998-09-22,294.4836874280609
1998-09-23,296.5164240486182
1998-09-24,296.0374645233896
1998-09-25,294.30887669900676
1998-09-28,294.14252810056576
1998-09-29,293.5910414680414
1998-09-30,291.2552382522026
1998-10-01,285.19032045473114
1998-10-02,284.0626603902862
1998-10-05,278.28690308120036
1998-10-06,277.35847829348967
1998-10-07,278.56456097375263
1998-10-08,273.5210904147254
1998-10-09,275.17360730145214
1998-10-12,278.1582446305831
1998-10-13,276.4080704031652
1998-10-14,278.2987767585423
1998-10-15,283.4952684307316
1998-10-16,288.861371519566
1998-10-19,293.0350026401501
1998-10-20,295.5832036279755
1998-10-21,296.76761752443576
1998-10-22,299.15584943111213
1998-10-23,299.06081891006846
1998-10-26,300.12633564849614
1998-10-27,299.5227973561243
1998-10-28,299.59599761886193
1998-10-29,301.8140186772744
1998-10-30,304.46460951116967
1998-11-02,310.0171885954538
1998-11-03,310.1351349397653
1998-11-04,313.10256388855436
1998-11-05,314.96100694928464
1998-11-06,315.48236123593483
1998-11-09,311.97240074033175
1998-11-10,310.2881372401011
1998-11-11,310.5017748635131
1998-11-12,307.8160883703494
1998-11-13,307.974442629539
1998-11-16,310.82855459977327
1998-11-17,309.9189732993142
1998-11-18,310.77120442202005
1998-11-19,312.2173080377003
1998-11-20,312.3758087113915
1998-11-23,312.721726137596
1998-11-24,313.538192467466
1998-11-25,314.41621984032656
1998-11-26,315.5239402529813
1998-11-27,316.6272733759794
1998-11-30,315.9985933291992
1998-12-01,315.3390006625185
1998-12-02,315.79009430112205
1998-12-03,314.0589322443713
1998-12-04,314.9052881072047
1998-12-07,315.48819490284484
1998-12-08,315.070723620782
1998-12-09,315.6925424072508
1998-12-10,314.7613203091791
1998-12-11,313.8730594755149
1998-12-14,311.16969888901014
1998-12-15,309.9859210306142
1998-12-16,309.9094657730142
1998-12-17,310.5185138842943
1998-12-18,311.95302996338677
1998-12-21,312.9944353238101
1998-12-22,312.08814816047317
1998-12-23,314.784675840036
1998-12-24,314.49915939316224
1998-12-25,314.9139807697917
1998-12-28,316.0715641170059
1998-12-29,318.1794584367117
1998-12-30,319.6621717888233
1998-12-31,324.1041334885156
1999-01-01,324.0889501614396
1999-01-04,325.7973850452033
1999-01-05,325.98105545126583
1999-01-06,328.04706543188996
1999-01-07,327.8741086838937
1999-01-08,327.9921859569472
1999-01-11,329.39714164878814
1999-01-12,325.61515491552973
1999-01-13,322.3667463037816
1999-01-14,321.28099131781016
1999-01-15,322.1035825599052
1999-01-18,322.9550779339078
1999-01-19,324.1847179484147
1999-01-20,323.34736931256197
1999-01-21,321.6384688278975
1999-01-22,320.1070322119904
1999-01-25,320.13595369976014
1999-01-26,321.3591754474222
1999-01-27,319.1312963128218
1999-01-28,318.75029209073745
1999-01-29,319.5772396829194
1999-02-01,319.87135851536857
1999-02-02,320.43209779939144
1999-02-03,320.44681150929085
1999-02-04,318.96588810296464
1999-02-05,317.24647297591474
1999-02-08,316.5737827306683
1999-02-09,314.3480142123432
1999-02-10,311.94810919467176
1999-02-11,313.85796750965676
1999-02-12,311.6579938620995
1999-02-15,311.3366617122138
1999-02-16,309.77150725728296
1999-02-17,307.6246527763827
1999-02-18,307.56141551633476
1999-02-19,306.64196577729746
1999-02-22,308.3408037951112
1999-02-23,308.0041792012938
1999-02-24,306.22183080213523
1999-02-25,306.962509170541
1999-02-26,307.2489141497978
1999-03-01,307.6571001975704
1999-03-02,307.0813393158402
1999-03-03,306.34559928711417
1999-03-04,305.5768078051687
1999-03-05,308.7311263539716
1999-03-08,308.9019149649106
1999-03-09,309.2266100288259
1999-03-10,311.7789505591712
1999-03-11,311.8693359252819
1999-03-12,313.52654670927586
1999-03-15,314.6679428591007
1999-03-16,314.91594563308314
1999-03-17,315.3283975504328
1999-03-18,315.0544402954008
1999-03-19,315.421642779344
1999-03-22,314.199754488328
1999-03-23,311.4278596748726
1999-03-24,311.03763739789815
1999-03-25,313.5267693578166
1999-03-26,312.34443517217386
1999-03-29,314.3679367636272
1999-03-30,313.5906971974711
1999-03-31,314.5282786104842
1999-04-01,314.9803743995839
1999-04-02,315.10843467319984
1999-04-05,315.34118421133417
1999-04-06,315.54962703005054
1999-04-07,315.78516110579363
1999-04-08,318.06366214442846
1999-04-09,320.1672558677005
1999-04-12,322.88127318937387
1999-04-13,324.43548104567765
1999-04-14,327.29726130312207
1999-04-15,328.4804021231353
1999-04-16,332.54904446255426
1999-04-19,332.3824496006565
1999-04-20,331.7083128867455
1999-04-21,332.9748871001759
1999-04-22,334.09223459044665
1999-04-23,336.4941396192124
1999-04-26,336.641952945732
1999-04-27,337.4296798293094
1999-04-28,339.02255237390114
1999-04-29,339.43818266271165
1999-04-30,340.03628183632935
1999-05-03,341.3103862099841
1999-05-04,342.46213703324617
1999-05-05,343.293581356464
1999-05-06,345.92812064438846
1999-05-07,346.09553025480875
1999-05-10,348.47396076177773
1999-05-11,348.94030875896186
1999-05-12,348.84748822367817
1999-05-13,348.9083915402082
1999-05-14,346.9076987378797
1999-05-17,343.43534597713267
1999-05-18,343.24081717501673
1999-05-19,342.8552112359694
1999-05-20,344.2077226273409
1999-05-21,344.75426436187246
1999-05-24,342.86555843444654
1999-05-25,341.1543943731193
1999-05-26,339.93675807702414
1999-05-27,339.26706791775143
1999-05-28,340.8149942510531
1999-05-31,340.58823552952475
1999-06-01,342.161628943332
1999-06-02,341.2426698653194
1999-06-03,341.2002836000411
1999-06-04,342.4823922030716
1999-06-07,344.7366176178343
1999-06-08,345.7104757518007
1999-06-09,346.90471706901445
1999-06-10,347.6677593007601
1999-06-11,347.8699141239792
1999-06-14,345.9516006888162
1999-06-15,345.96235236023523
1999-06-16,347.71542686151963
1999-06-17,349.5218062531398
1999-06-18,350.49993116363135
1999-06-21,351.9209135634061
1999-06-22,351.8711687297433
1999-06-23,351.52825600081474
1999-06-24,350.42019610985244
1999-06-25,351.64660133378453
1999-06-28,353.1856953203158
1999-06-29,354.3943372575479
1999-06-30,356.89545642077775
1999-07-01,357.90294905353755
1999-07-02,359.0807875669219
1999-07-05,360.26003069850947
1999-07-06,360.10419091391515
1999-07-07,358.7527456151829
1999-07-08,358.6029237686454
1999-07-09,359.69574486372966
1999-07-12,360.60499661778
1999-07-13,360.5588462526596
1999-07-14,362.1884561157269
1999-07-15,364.2906928233105
1999-07-16,363.09594646537096
1999-07-19,362.9153772899323
1999-07-20,362.5068650408163
1999-07-21,363.2729253897107
1999-07-22,361.5151184239575
1999-07-23,359.75565783275607
1999-07-26,359.3202788472229
1999-07-27,359.477224488746
1999-07-28,359.9115241227727
1999-07-29,359.9172453603069
1999-07-30,361.283621330415
1999-08-02,360.0820935228716
1999-08-03,358.3320523160454
1999-08-04,357.7477135411145
1999-08-05,355.6386566210621
1999-08-06,354.39821609960643
1999-08-09,353.16612993081714
1999-08-10,352.0850231184141
1999-08-11,352.62069736301
1999-08-12,353.61774506884746
1999-08-13,354.56302129175555
1999-08-16,356.3519095306257
1999-08-17,356.7701075937139
1999-08-18,357.7342420480286
1999-08-19,358.95197342473534
1999-08-20,360.42948485850815
1999-08-23,361.12179955341634
1999-08-24,360.04451651962324
1999-08-25,360.0691399368032
1999-08-26,358.8009432858709
1999-08-27,358.0817029115603
1999-08-30,357.2210920851167
1999-08-31,358.885654284412
1999-09-01,361.11435667717086
1999-09-02,360.7649218037115
1999-09-03,362.1956825234878
1999-09-06,363.3409638189875
1999-09-07,363.4463484532159
1999-09-08,362.18773261775124
1999-09-09,364.33198938545786
1999-09-10,364.8913352357076
1999-09-13,365.92584131780603
1999-09-14,365.04650082414923
1999-09-15,364.69893178682184
1999-09-16,361.1846133169595
1999-09-17,361.14339761069084
1999-09-20,360.6307412710275
1999-09-21,359.6125570993342
1999-09-22,357.8207796091533
1999-09-23,355.08223539640875
1999-09-24,351.467863550886
1999-09-27,351.0146115861789
1999-09-28,351.28922968243734
1999-09-29,351.7179371062725
1999-09-30,356.44677769366876
1999-10-01,357.0021774031754
1999-10-04,357.3744544295023
1999-10-05,356.1660242360562
1999-10-06,357.09064888222247
1999-10-07,357.36732234377
1999-10-08,356.09279635194383
1999-10-11,356.968401534135
1999-10-12,355.9089623182373
1999-10-13,352.5312763026295
1999-10-14,351.57521833264474
1999-10-15,349.8945236616479
1999-10-18,345.17660581165444
1999-10-19,345.09841055768936
1999-10-20,346.99329003131527
1999-10-21,346.379332676474
1999-10-22,347.22825819086125
1999-10-25,347.5370967856472
1999-10-26,345.9317342272155
1999-10-27,345.66095092467083
1999-10-28,346.9781594172963
1999-10-29,350.0118083684604
1999-11-01,350.72358834313536
1999-11-02,351.8695403587621
1999-11-03,352.44422244116146
1999-11-04,353.1062112498869
1999-11-05,352.3434598687351
1999-11-08,352.58241221584586
1999-11-09,353.3723791747789
1999-11-10,353.8622093377054
1999-11-11,351.510217501116
1999-11-12,350.8893274754693
1999-11-15,350.61963686342665
1999-11-16,351.163675841287
1999-11-17,353.7541842846852
1999-11-18,355.1777536106483
1999-11-19,354.61154353386473
1999-11-22,354.69317273714114
1999-11-23,352.97637539268896
1999-11-24,350.8970737335291
1999-11-25,350.21451487368176
1999-11-26,351.5101005202612
1999-11-29,350.5884128690899
1999-11-30,350.3321113483429
1999-12-01,350.2867494246221
1999-12-02,350.4407531370472
1999-12-03,351.6694116668543
1999-12-06,352.6271703789057
1999-12-07,352.2635505756139
1999-12-08,351.45918115469465
1999-12-09,349.38796745513986
1999-12-10,350.5852692073871
1999-12-13,350.225082057426
1999-12-14,347.1030735592194
1999-12-15,345.6331090301413
1999-12-16,347.27210526206727
1999-12-17,346.858278877881
1999-12-20,346.02979407190674
1999-12-21,347.22745760369213
1999-12-22,348.00240112495095
1999-12-23,350.3706733977963
1999-12-24,350.87333582178593
1999-12-27,351.1083519092975
1999-12-28,351.271303760797
1999-12-29,354.3248635502042
1999-12-30,355.664315901412
1999-12-31,357.85355725496754
2000-01-03,357.5707080929851
2000-01-04,352.38539856441116
2000-01-05,351.3853626696546
2000-01-06,351.69017448029894
2000-01-07,355.81340019768334
2000-01-10,358.6051225215283
2000-01-11,357.32896821866143
2000-01-12,355.9913616060844
2000-01-13,359.5622662143612
2000-01-14,359.83700961992247
2000-01-17,361.99019467157717
2000-01-18,362.64773627241726
2000-01-19,362.6187130664346
2000-01-20,363.57342118313414
2000-01-21,363.66899643336984
2000-01-24,361.03543711487845
2000-01-25,359.0833098233648
2000-01-26,359.1498084312887
2000-01-27,357.7838629298348
2000-01-28,353.27184292720085
2000-01-31,350.35074808111966
2000-02-01,350.9021897241571
2000-02-02,351.4613137222206
2000-02-03,354.9221006276871
2000-02-04,355.43981354196353
2000-02-07,355.89497792763734
2000-02-08,357.2388502955531
2000-02-09,356.42901690718753
2000-02-10,355.64675516789697
2000-02-11,354.02249781603524
2000-02-14,353.3674314833457
2000-02-15,352.9799072283302
2000-02-16,353.42594667731663
2000-02-17,355.05850603420276
2000-02-18,352.49058684899524
2000-02-21,351.41609612749403
2000-02-22,351.8490292264033
2000-02-23,352.69737260249036
2000-02-24,352.3316566648167
2000-02-25,351.8722929877448
2000-02-28,351.9301022622592
2000-02-29,356.56297488446893
2000-03-01,361.4487274816855
2000-03-02,361.5026731242082
2000-03-03,364.15972133793593
2000-03-06,363.1874678013388
2000-03-07,360.483412449146
2000-03-08,359.6583575418285
2000-03-09,364.1500133700404
2000-03-10,364.0794353831087
2000-03-13,360.69931310049634
2000-03-14,358.3306056269064
2000-03-15,357.4761996028448
2000-03-16,364.41250845301954
2000-03-17,365.39521043694054
2000-03-20,362.81789343596796
2000-03-21,362.7950781879568
2000-03-22,364.12381890940145
2000-03-23,365.8227956371413
2000-03-24,366.5374436872826
2000-03-27,367.0566458321885
2000-03-28,365.53742168461315
2000-03-29,364.1877240020681
2000-03-30,361.6131609177334
2000-03-31,366.4101890427125
2000-04-03,361.96310730169785
2000-04-04,357.10226162128873
2000-04-05,357.9330112690022
2000-04-06,361.0145686713302
2000-04-07,363.3129385497882
2000-04-10,360.10746782771446
2000-04-11,358.4072548037994
2000-04-12,356.88024357783746
2000-04-13,354.5062834434621
2000-04-14,345.8186284173994
2000-04-17,340.11678938963365
2000-04-18,345.3690220990225
2000-04-19,346.31944769340674
2000-04-20,346.33085648640736
2000-04-21,345.6178995765587
2000-04-24,343.7917637990465
2000-04-25,347.19013879563295
2000-04-26,346.78992059431687
2000-04-27,345.84121446762026
2000-04-28,347.16889516980365
2000-05-01,350.3732328330668
2000-05-02,349.9141169751179
2000-05-03,345.76769145272624
2000-05-04,347.5748124143951
2000-05-05,349.34985968210555
2000-05-08,348.6614445638714
2000-05-09,347.47580308055984
2000-05-10,344.48674050282915
2000-05-11,346.6472704143854
2000-05-12,348.72972381992633
2000-05-15,351.50009452115216
2000-05-16,352.7630974845802
2000-05-17,349.89289210162946
2000-05-18,348.56440891184576
2000-05-19,346.72499139934575
2000-05-22,344.30737302390395
2000-05-23,342.8512533233845
2000-05-24,340.9283951327239
2000-05-25,340.55891733968343
2000-05-26,342.04207325205687
2000-05-29,342.58780594995255
2000-05-30,346.4427453475126
2000-05-31,345.8968800773636
2000-06-01,349.5588835933145
2000-06-02,356.4487458466063
2000-06-05,357.8680935635696
2000-06-06,360.1784700012705
2000-06-07,361.6147490007268
2000-06-08,360.8331500013498
2000-06-09,361.9783071566589
2000-06-12,361.75357512458237
2000-06-13,362.6100373125556
2000-06-14,363.11282403117474
2000-06-15,362.1396753955432
