Date,EUROPE ex SWITZERLAND SMALL VALUE
2008-10-21,433.99407598070025
2008-10-22,408.6854525316974
2008-10-23,398.2702950249055
2008-10-24,371.0568887443562
2008-10-27,352.084008135604
2008-10-28,354.21119569070214
2008-10-29,383.48945756392226
2008-10-30,394.2923889655319
2008-10-31,398.3542155277408
2008-11-03,407.98353946738774
2008-11-04,431.52480686730854
2008-11-05,431.42290549484454
2008-11-06,407.95106803603346
2008-11-07,408.21744552774015
2008-11-10,412.7317185205356
2008-11-11,391.8599007651449
2008-11-12,378.47277543544396
2008-11-13,372.83950765527806
2008-11-14,374.144258253761
2008-11-17,367.02553163086225
2008-11-18,363.7736121458552
2008-11-19,352.8492188954418
2008-11-20,336.58274130945017
2008-11-21,333.515853992514
2008-11-24,356.2764324504252
2008-11-25,357.90581568949983
2008-11-26,357.5830276341
2008-11-27,368.5548145410883
2008-11-28,363.19517323573467
2008-12-01,344.8625656271946
2008-12-02,349.59882756629594
2008-12-03,347.9274284535017
2008-12-04,347.9505834236762
2008-12-05,337.6881358528524
2008-12-08,358.91915865005535
2008-12-09,363.0472592338993
2008-12-10,371.53293944778306
2008-12-11,376.75819936839434
2008-12-12,370.5822827176328
2008-12-15,380.075351226012
2008-12-16,383.3739064479965
2008-12-17,395.7654863298922
2008-12-18,400.10342991423545
2008-12-19,383.37818004714507
2008-12-22,378.8811827941077
2008-12-23,379.91679535832975
2008-12-24,381.0650678125263
2008-12-25,381.0650678125263
2008-12-26,382.09523652318785
2008-12-29,387.96868683188393
2008-12-30,392.8190865248744
2008-12-31,387.54124604821055
2009-01-01,387.54124604821055
2009-01-02,404.90906033211144
2009-01-05,407.03475692389696
2009-01-06,409.83845447763173
2009-01-07,417.17868490958745
2009-01-08,414.05236139671115
2009-01-09,411.5649604922371
2009-01-12,402.6240167690934
2009-01-13,388.15653737332394
2009-01-14,373.0996477321218
2009-01-15,367.02443684843684
2009-01-16,376.3908568665277
2009-01-19,363.8747484939721
2009-01-20,347.55882053609696
2009-01-21,346.82362709573414
2009-01-22,346.7613604539662
2009-01-23,337.94423140479347
2009-01-26,353.182830063543
2009-01-27,356.29430266663843
2009-01-28,370.194716114017
2009-01-29,361.4982710499403
2009-01-30,358.07934192359977
2009-02-02,345.5715929622276
2009-02-03,353.66585588080255
2009-02-04,361.5680420772679
2009-02-05,362.6318270083998
2009-02-06,374.5470241059789
2009-02-09,387.79676987241555
2009-02-10,377.3236805849329
2009-02-11,369.3966249213669
2009-02-12,362.697729679571
2009-02-13,370.25366273376915
2009-02-16,361.5589792934739
2009-02-17,345.37039675859285
2009-02-18,340.87437008829085
2009-02-19,343.61881570413243
2009-02-20,330.4815784995664
2009-02-23,327.7744394298267
2009-02-24,323.9352351994108
2009-02-25,325.92110670314923
2009-02-26,334.043328436371
2009-02-27,329.5504751103914
2009-03-02,316.00669465998214
2009-03-03,310.6781854054976
2009-03-04,321.0402108511141
2009-03-05,309.55900331697023
2009-03-06,305.2769419848257
2009-03-09,298.6888825632721
2009-03-10,314.000769921095
2009-03-11,317.1989255340527
2009-03-12,320.31902128385497
2009-03-13,326.8818410724203
2009-03-16,337.02971906046963
2009-03-17,333.4894012654637
2009-03-18,334.6426407679613
2009-03-19,355.03861545033044
2009-03-20,352.4924580596627
2009-03-23,362.16759250479686
2009-03-24,364.27278925934587
2009-03-25,365.0842099526192
2009-03-26,366.3541214506371
2009-03-27,358.119610237549
2009-03-30,345.49684748368065
2009-03-31,355.6773604718321
2009-04-01,364.98197038633697
2009-04-02,390.98268484607405
2009-04-03,398.7769910086721
2009-04-06,400.14733887214663
2009-04-07,391.966580389761
2009-04-08,391.09992757730936
2009-04-09,402.7529795061919
2009-04-10,402.7529795061919
2009-04-13,406.28670673690965
2009-04-14,416.92148602197074
2009-04-15,417.64138393335276
2009-04-16,422.48975191629637
2009-04-17,426.24359557010706
2009-04-20,405.77247861201835
2009-04-21,406.9010158113285
2009-04-22,417.568815483366
2009-04-23,422.3317719071898
2009-04-24,436.9667116597384
2009-04-27,432.6017708233791
2009-04-28,423.184844283289
2009-04-29,440.7100037144016
2009-04-30,449.5931772490348
2009-05-01,452.1646186299024
2009-05-04,465.7004526338897
2009-05-05,477.7478224353424
2009-05-06,482.2027776111067
2009-05-07,485.29082065450035
2009-05-08,492.0066430911427
2009-05-11,483.6856526088628
2009-05-12,484.0427813589838
2009-05-13,460.358188069145
2009-05-14,466.1193286559642
2009-05-15,474.9580495904453
2009-05-18,481.24200174382395
2009-05-19,498.1597198800642
2009-05-20,511.07393180928204
2009-05-21,501.2807948650431
2009-05-22,508.6329460342713
2009-05-25,508.6677022984859
2009-05-26,505.16836412411874
2009-05-27,509.8510865327009
2009-05-28,503.4930375268635
2009-05-29,510.6124035787646
2009-06-01,527.8218798074622
2009-06-02,538.12472443552
2009-06-03,527.926345432722
2009-06-04,522.9253589965036
2009-06-05,520.0821663798804
2009-06-08,509.3407829147047
2009-06-09,518.5962039852299
2009-06-10,528.1883612959643
2009-06-11,536.495255484983
2009-06-12,532.1796295225653
2009-06-15,513.4696857063145
2009-06-16,513.542679633769
2009-06-17,493.85228294761777
2009-06-18,494.13842017947576
2009-06-19,498.40840367918867
2009-06-22,480.09467196423594
2009-06-23,481.23375647414383
2009-06-24,497.44441782397996
2009-06-25,492.2521078451529
2009-06-26,502.24138113884163
2009-06-29,508.5698571626927
2009-06-30,504.24507022719894
2009-07-01,515.6178967440115
2009-07-02,503.67069630678355
2009-07-03,500.2730387013954
2009-07-06,488.1410588670726
2009-07-07,489.22260860961313
2009-07-08,476.6035675856669
2009-07-09,480.96926804638855
2009-07-10,474.50578932290705
2009-07-13,479.8359686128768
2009-07-14,491.44979441340695
2009-07-15,509.9108013385308
2009-07-16,511.4866603590259
2009-07-17,512.0382617048248
2009-07-20,522.8673686231377
2009-07-21,529.2823457493469
2009-07-22,529.7451902310412
2009-07-23,540.845234858555
2009-07-24,541.2948067288386
2009-07-27,543.2299056035782
2009-07-28,534.4743309355185
2009-07-29,534.5317378258611
2009-07-30,548.6033909210864
2009-07-31,559.225094365576
2009-08-03,582.1334562146087
2009-08-04,582.300336778231
2009-08-05,588.6820966379694
2009-08-06,593.9808094123492
2009-08-07,591.2211847269842
2009-08-10,589.4507789985411
2009-08-11,578.6961968590275
2009-08-12,587.5965497950037
2009-08-13,601.9220781064753
2009-08-14,603.2434796741235
2009-08-17,579.6381517810403
2009-08-18,590.471734528613
2009-08-19,591.5672233285622
2009-08-20,604.6784109753387
2009-08-21,619.0134604821516
2009-08-24,631.7023041298934
2009-08-25,636.1035715750837
2009-08-26,628.7635940186046
2009-08-27,623.9844138214039
2009-08-28,640.0363185990569
2009-08-31,632.1571290649885
2009-09-01,618.0845384853637
2009-09-02,604.8865104193404
2009-09-03,614.2480621028758
2009-09-04,624.6656392920405
2009-09-07,642.3132409473034
2009-09-08,656.768207233338
2009-09-09,667.0220028464138
2009-09-10,668.0346503302644
2009-09-11,676.4337816683484
2009-09-14,671.6585626962561
2009-09-15,675.1034574708011
2009-09-16,689.4444729610534
2009-09-17,698.3306160527554
2009-09-18,691.5351140058567
2009-09-21,679.5831896379642
2009-09-22,690.8414983304278
2009-09-23,691.0655097689394
2009-09-24,672.7324442453103
2009-09-25,666.8749102833173
2009-09-28,673.3431959606721
2009-09-29,674.0061294946345
2009-09-30,676.4668359473162
2009-10-01,665.549669500806
2009-10-02,650.9749589273782
2009-10-05,657.4325005361547
2009-10-06,680.4112963614051
2009-10-07,678.5995449239248
2009-10-08,694.3733709154643
2009-10-09,693.7037652834422
2009-10-12,701.6357682618892
2009-10-13,695.6978325835753
2009-10-14,711.6641847075042
2009-10-15,715.0300172752583
2009-10-16,708.6284999384052
2009-10-19,718.4472631704018
2009-10-20,716.74671202596
2009-10-21,716.2224117648684
2009-10-22,705.90961927741
2009-10-23,703.5297746175903
2009-10-26,688.6225795779508
2009-10-27,674.3946251395314
2009-10-28,645.8206947686997
2009-10-29,667.7109443311354
2009-10-30,656.4534081727372
2009-11-02,655.1374217933692
2009-11-03,637.3244031737607
2009-11-04,665.5297785463409
2009-11-05,673.11269521896
2009-11-06,675.1927114739512
2009-11-09,692.2690593053499
2009-11-10,685.5480447177822
2009-11-11,690.4467096764705
2009-11-12,689.4340077701379
2009-11-13,694.9652046131612
2009-11-16,708.930173687428
2009-11-17,698.7512994024928
2009-11-18,702.8470813784961
2009-11-19,682.8734578291054
2009-11-20,675.2219245235265
2009-11-23,690.6992313201987
2009-11-24,683.6495535869468
2009-11-25,684.8740855708683
2009-11-26,657.4562509697083
2009-11-27,667.6827694539483
2009-11-30,657.2445647361253
2009-12-01,680.0490187285139
2009-12-02,683.7332424987728
2009-12-03,683.2945574105956
2009-12-04,679.7819155243128
2009-12-07,675.3959518455091
2009-12-08,659.8990230756144
2009-12-09,650.9537800842807
2009-12-10,655.3047157094829
2009-12-11,653.762006813618
2009-12-14,657.8298926778613
2009-12-15,653.8752601902099
2009-12-16,662.5719269757568
2009-12-17,648.2251640086766
2009-12-18,643.0498873920615
2009-12-21,647.8704186682047
2009-12-22,646.5361488003879
2009-12-23,651.4368928478053
2009-12-24,650.9669431635773
2009-12-25,650.9669431635773
2009-12-28,655.3615644375725
2009-12-29,660.4112399432843
2009-12-30,659.3392112935235
2009-12-31,663.0914622422893
2010-01-01,663.0914622422893
2010-01-04,680.3810613342996
2010-01-05,682.9425115204963
2010-01-06,684.7458375657964
2010-01-07,685.207967740833
2010-01-08,689.4147066871943
2010-01-11,701.5119794338283
2010-01-12,692.7050602924713
2010-01-13,694.7897913064737
2010-01-14,698.1085511520021
2010-01-15,692.6515410120319
2010-01-18,696.3965955878998
2010-01-19,694.641233281916
2010-01-20,679.9718004529531
2010-01-21,671.8177859645575
2010-01-22,664.7682642511737
2010-01-25,666.4174684339422
2010-01-26,660.995998475532
2010-01-27,658.6787716991695
2010-01-28,654.8956850020381
2010-01-29,655.4508646748983
2010-02-01,659.2556892353767
2010-02-02,670.5817609387004
2010-02-03,666.6252599660104
2010-02-04,645.2288013235491
2010-02-05,626.7789980650617
2010-02-08,622.7083472984137
2010-02-09,624.8040348040747
2010-02-10,627.3162176550097
2010-02-11,627.6175398971377
2010-02-12,624.4895590455421
2010-02-15,622.812192741702
2010-02-16,630.1215580369167
2010-02-17,639.5993034424197
2010-02-18,640.6532352375079
2010-02-19,635.9543285077668
2010-02-22,641.7643596804492
2010-02-23,635.5699504184256
2010-02-24,634.120882537375
2010-02-25,620.4884376435813
2010-02-26,630.0404131928407
2010-03-01,628.9471724504837
2010-03-02,638.6903833190094
2010-03-03,648.4056644048367
2010-03-04,648.6743933780086
2010-03-05,658.8034106803062
2010-03-08,659.3529806145518
2010-03-09,655.0732356417581
2010-03-10,663.5886864270107
2010-03-11,664.3266559716533
2010-03-12,673.5753098200489
2010-03-15,666.2506886650875
2010-03-16,676.048086554703
2010-03-17,681.0247249619879
2010-03-18,674.3032277620523
2010-03-19,667.286548025781
2010-03-22,668.1712098701701
2010-03-23,672.7277890831482
2010-03-24,666.5269506835508
2010-03-25,672.6500056563584
2010-03-26,675.9674940367375
2010-03-29,679.1236390154627
2010-03-30,678.5136139003091
2010-03-31,682.3289163351467
2010-04-01,692.5453241876365
2010-04-02,692.5453241876365
2010-04-05,691.9978473600507
2010-04-06,694.8811502133057
2010-04-07,694.1221387028951
2010-04-08,692.2936036552267
2010-04-09,703.6998659672629
2010-04-12,710.9715035014501
2010-04-13,705.5932466885231
2010-04-14,714.9690637493633
2010-04-15,717.8552619613436
2010-04-16,707.7271869460444
2010-04-19,698.2570228411486
2010-04-20,708.8791757692964
2010-04-21,706.4514566398773
2010-04-22,696.8770469829041
2010-04-23,707.9815945281831
2010-04-26,713.1822824293561
2010-04-27,693.9587235080792
2010-04-28,673.6451495390579
2010-04-29,686.9329564091261
2010-04-30,689.2318551973956
2010-05-03,686.5736534023415
2010-05-04,660.5579840558996
2010-05-05,640.8364484568064
2010-05-06,626.1749867893303
2010-05-07,592.9311423721259
2010-05-10,643.3567500079063
2010-05-11,631.8780437140705
2010-05-12,645.9123293154859
2010-05-13,641.9927040526674
2010-05-14,618.7941989112738
2010-05-17,607.5400200877712
2010-05-18,613.6446490300563
2010-05-19,593.3749771136639
2010-05-20,577.1483181223672
2010-05-21,586.3314958160901
2010-05-24,581.596665591247
2010-05-25,554.9625397322916
2010-05-26,570.1906129560264
2010-05-27,587.9473140295523
2010-05-28,589.3556341709991
2010-05-31,589.550883996083
2010-06-01,591.4783163264309
2010-06-02,587.9325536189843
2010-06-03,597.2540429620184
2010-06-04,579.3402392983855
2010-06-07,567.2636349585491
2010-06-08,558.6477464750018
2010-06-09,574.6385208551516
2010-06-10,587.0075935886488
2010-06-11,588.8894004579546
2010-06-14,607.1358484205232
2010-06-15,612.773732355731
2010-06-16,610.508323314453
2010-06-17,612.4477697444943
2010-06-18,617.7466407292392
2010-06-21,620.7898688895198
2010-06-22,616.5738589071913
2010-06-23,611.3130253415484
2010-06-24,603.8918857094094
2010-06-25,598.4672521460625
2010-06-28,604.6364570566521
2010-06-29,580.9466349387217
2010-06-30,582.1188043057297
2010-07-01,576.6760832009321
2010-07-02,587.0150920750971
2010-07-05,584.3498435863453
2010-07-06,603.1395847906095
2010-07-07,606.8231451736514
2010-07-08,615.5979364889721
2010-07-09,614.8237634352421
2010-07-12,614.6349072507853
2010-07-13,628.1456003104573
2010-07-14,630.3265503275893
2010-07-15,633.219741311088
2010-07-16,627.0177676735381
2010-07-19,621.6586741483105
2010-07-20,615.1958262591208
2010-07-21,621.7157560455388
2010-07-22,635.7299387235764
2010-07-23,637.2701180118562
2010-07-26,647.8093956366881
2010-07-27,652.776707664509
2010-07-28,651.0522241468069
2010-07-29,655.949544006082
2010-07-30,651.3314632346728
2010-08-02,672.9756874329476
2010-08-03,675.9516029364619
2010-08-04,672.0142019218925
2010-08-05,673.2774499624381
2010-08-06,675.1144513550078
2010-08-09,679.307806222765
2010-08-10,662.6190819830476
2010-08-11,640.8101757834095
2010-08-12,632.4198827726142
2010-08-13,630.5337027953829
2010-08-16,634.7697262897534
2010-08-17,644.4142873989232
2010-08-18,641.9647633473909
2010-08-19,637.4761637641482
2010-08-20,621.990149031726
2010-08-23,624.5029258113124
2010-08-24,614.0158522321645
2010-08-25,607.428740728105
2010-08-26,617.9022532819956
2010-08-27,621.8507375296562
2010-08-30,621.6447247221842
2010-08-31,621.0166234643956
2010-09-01,639.9648956776812
2010-09-02,642.9478986185812
2010-09-03,649.2403988137753
2010-09-06,652.4255337245045
2010-09-07,640.7593249672393
2010-09-08,647.983210751634
2010-09-09,653.3705171813431
2010-09-10,655.1086251277725
2010-09-13,666.5148412652692
2010-09-14,670.7854275753675
2010-09-15,674.6757226303943
2010-09-16,675.0446049441063
2010-09-17,672.2386411745204
2010-09-20,678.8714884805339
2010-09-21,682.3010963749343
2010-09-22,687.8912270840254
2010-09-23,684.0144122674441
2010-09-24,698.4366034256899
2010-09-27,700.1654144926056
2010-09-28,703.7387830690958
2010-09-29,705.3339922169722
2010-09-30,705.9657807451056
2010-10-01,711.6034766382149
2010-10-04,707.2275878666402
2010-10-05,721.7101104590047
2010-10-06,728.364333845981
2010-10-07,730.9678207724658
2010-10-08,729.3355969704483
2010-10-11,733.0880818206796
2010-10-12,727.0369160861014
2010-10-13,742.9553152985894
2010-10-14,749.5186488391433
2010-10-15,744.4872875338765
2010-10-18,742.9535670070197
2010-10-19,731.2089590905834
2010-10-20,740.3188851136558
2010-10-21,746.3723943294704
2010-10-22,742.0520514097165
2010-10-25,748.856168523578
2010-10-26,746.1379429685984
2010-10-27,736.0739296971597
2010-10-28,742.5013393505874
2010-10-29,743.7635949173227
2010-11-01,745.2614801821383
2010-11-02,751.152597101389
2010-11-03,749.5147315045442
2010-11-04,767.4283597820482
2010-11-05,760.1756546110298
2010-11-08,753.6341714611418
2010-11-09,756.656990851022
2010-11-10,739.9279438050468
2010-11-11,733.9259624387352
2010-11-12,733.4587131428285
2010-11-15,733.9916579711714
2010-11-16,715.5929076856386
2010-11-17,718.0763580988269
2010-11-18,729.0294965345956
2010-11-19,730.7557987010276
2010-11-22,726.3051043975639
2010-11-23,706.510387217829
2010-11-24,710.2324285728288
2010-11-25,713.1757943880398
2010-11-26,702.4766540175431
2010-11-29,687.9493936757614
2010-11-30,682.5030156318193
2010-12-01,699.7115916407115
2010-12-02,720.7551456825145
2010-12-03,732.9973924449777
2010-12-06,732.4691824047753
2010-12-07,745.1040411319053
2010-12-08,740.0353392405477
2010-12-09,740.5544960641472
2010-12-10,744.478505795884
2010-12-13,755.4236030855733
2010-12-14,756.4526897581889
2010-12-15,751.9617115149157
2010-12-16,746.0853340918483
2010-12-17,744.8231950261385
2010-12-20,745.5631865924768
2010-12-21,752.5270844490202
2010-12-22,753.2056929866662
2010-12-23,752.813038583209
2010-12-24,752.9348220161435
2010-12-27,750.7307412980327
2010-12-28,750.5420034941748
