Date,PACIFIC ex JAPAN SMALL VALUE
1997-10-16,269.7210885778096
1997-10-17,270.3384134596411
1997-10-20,265.4898067361967
1997-10-21,260.05380392077905
1997-10-22,251.03796642549693
1997-10-23,236.85622711556584
1997-10-24,236.64518484683188
1997-10-27,228.42422215090858
1997-10-28,210.39800576365218
1997-10-29,223.58643832693096
1997-10-30,221.41722094958075
1997-10-31,228.05557015411105
1997-11-03,237.26766708686668
1997-11-04,235.7931062150873
1997-11-05,234.04862879899738
1997-11-06,231.96115519212725
1997-11-07,228.00704282695602
1997-11-10,225.57742983984573
1997-11-11,225.99778637237128
1997-11-12,222.61827111200864
1997-11-13,222.6077951245411
1997-11-14,223.79397593770054
1997-11-17,226.49069440433064
1997-11-18,224.73730227987738
1997-11-19,221.44250628976877
1997-11-20,220.0010419159122
1997-11-21,223.70973162145307
1997-11-24,222.27972097185054
1997-11-25,218.45358632647014
1997-11-26,218.34180068827368
1997-11-27,216.7496492986036
1997-11-28,217.96161507315108
1997-12-01,217.7310930868152
1997-12-02,219.0246297042616
1997-12-03,219.53661680806132
1997-12-04,220.78351889802852
1997-12-05,221.9407742213645
1997-12-08,224.29236790723522
1997-12-09,223.1902529260162
1997-12-10,221.14827185852454
1997-12-11,216.27497780463858
1997-12-12,214.4638388373689
1997-12-15,212.07740575556105
1997-12-16,208.92937339284848
1997-12-17,210.35517827208156
1997-12-18,210.84764684798546
1997-12-19,207.6119175091388
1997-12-22,203.95902935386349
1997-12-23,206.01357966619804
1997-12-24,205.96418181317205
1997-12-25,205.96381940801206
1997-12-26,205.9522249946404
1997-12-29,205.59286915741
1997-12-30,207.0845147704937
1997-12-31,208.2593395743616
1998-01-01,208.1352594087984
1998-01-02,207.0917614394753
1998-01-05,204.8991196198584
1998-01-06,200.5325185873615
1998-01-07,196.66106805435157
1998-01-08,191.27999532282183
1998-01-09,187.78317099647154
1998-01-12,176.6044780095694
1998-01-13,178.64076428098454
1998-01-14,183.11632927257153
1998-01-15,180.00843769435838
1998-01-16,183.0053628613301
1998-01-19,187.37329569697678
1998-01-20,184.9960626265904
1998-01-21,184.09932510472652
1998-01-22,181.0956137798464
1998-01-23,181.04828268606013
1998-01-26,183.4215355955463
1998-01-27,185.63210030474986
1998-01-28,186.59151302295115
1998-01-29,186.86303994457953
1998-01-30,188.97378668098892
1998-02-02,196.02071263360534
1998-02-03,198.66782005680315
1998-02-04,199.1158401641836
1998-02-05,202.47806171942185
1998-02-06,205.78482148328874
1998-02-09,209.68284422605007
1998-02-10,212.0251301373475
1998-02-11,214.1861599746773
1998-02-12,211.91348305180065
1998-02-13,206.95931483381673
1998-02-16,202.2046448463737
1998-02-17,204.54284919767144
1998-02-18,206.80514157989876
1998-02-19,209.21400185392224
1998-02-20,207.69072266471213
1998-02-23,206.36998723662015
1998-02-24,207.13482711919497
1998-02-25,208.4485394604899
1998-02-26,212.4820616468536
1998-02-27,216.5122020147167
1998-03-02,214.84839932672082
1998-03-03,213.88584359578542
1998-03-04,212.36607351726462
1998-03-05,206.21053366381827
1998-03-06,206.59281853105512
1998-03-09,205.2787890502444
1998-03-10,206.0789013546334
1998-03-11,206.25431750644168
1998-03-12,205.95560666489837
1998-03-13,208.2940984561737
1998-03-16,207.2355751191557
1998-03-17,209.19222917578662
1998-03-18,207.69544126132897
1998-03-19,209.7738816281206
1998-03-20,209.76069987700768
1998-03-23,210.04008780467709
1998-03-24,210.8326961887761
1998-03-25,213.64905105929412
1998-03-26,213.58163407271377
1998-03-27,213.2674371363325
1998-03-30,208.96881038345003
1998-03-31,209.2546913761539
1998-04-01,206.9281866273101
1998-04-02,204.69832876037546
1998-04-03,204.26170395288256
1998-04-06,204.38207414288087
1998-04-07,204.20056307301832
1998-04-08,205.01459151151641
1998-04-09,206.2017828402538
1998-04-10,206.22128488840167
1998-04-13,205.90579483508233
1998-04-14,204.85370409526493
1998-04-15,205.8267983563174
1998-04-16,205.87529565060527
1998-04-17,205.78391379428575
1998-04-20,204.8157675206141
1998-04-21,204.74706141860688
1998-04-22,204.61618477607652
1998-04-23,204.76922668890174
1998-04-24,203.91422354570386
1998-04-27,200.09064338549655
1998-04-28,198.04604236542832
1998-04-29,197.99802634593362
1998-04-30,199.08699864141153
1998-05-01,199.82578223513434
1998-05-04,197.32556099025652
1998-05-05,195.0669107123863
1998-05-06,192.38794971563868
1998-05-07,190.66432852371602
1998-05-08,191.23767685134527
1998-05-11,191.0631998779306
1998-05-12,189.4988420561927
1998-05-13,185.86324463993486
1998-05-14,185.49108221148433
1998-05-15,185.3772143256197
1998-05-18,182.25826785463553
1998-05-19,182.18337976236654
1998-05-20,182.93112672899954
1998-05-21,185.3267478772885
1998-05-22,185.00438550193334
1998-05-25,183.14146186707018
1998-05-26,182.04353468541615
1998-05-27,178.40241797158657
1998-05-28,177.33919750926884
1998-05-29,178.4779564299179
1998-06-01,173.81374836009195
1998-06-02,172.60646281788044
1998-06-03,172.60398227732242
1998-06-04,171.13651715701053
1998-06-05,168.1143159157027
1998-06-08,165.66853887757534
1998-06-09,163.1132510407215
1998-06-10,157.94808634802115
1998-06-11,156.39722814354792
1998-06-12,156.6090289376218
1998-06-15,153.3840080459285
1998-06-16,152.57924065443373
1998-06-17,157.73207150371962
1998-06-18,161.29062598273347
1998-06-19,164.7151664500804
1998-06-22,159.44853844054015
1998-06-23,158.96497659923733
1998-06-24,159.16699343591577
1998-06-25,159.23184045128633
1998-06-26,158.36852843201603
1998-06-29,157.51812347344583
1998-06-30,160.14463930099274
1998-07-01,161.03978431120984
1998-07-02,162.41764807133532
1998-07-03,162.01122335716911
1998-07-06,161.24404505325995
1998-07-07,162.73300222502587
1998-07-08,161.37240274196864
1998-07-09,160.41369913575727
1998-07-10,159.114020942832
1998-07-13,157.29687127609765
1998-07-14,160.16165136135635
1998-07-15,161.13424361584774
1998-07-16,163.81493633567263
1998-07-17,163.47523203632443
1998-07-20,163.2373700072332
1998-07-21,162.63367373481702
1998-07-22,160.56778074877684
1998-07-23,159.34251522780053
1998-07-24,159.9961475232537
1998-07-27,157.01593795597452
1998-07-28,157.14060662410557
1998-07-29,155.3949602794551
1998-07-30,155.79968605736087
1998-07-31,155.4886976992942
1998-08-03,152.479475093819
1998-08-04,153.33594876541187
1998-08-05,151.9675857523438
1998-08-06,150.01935931842618
1998-08-07,148.7297638133091
1998-08-10,148.13659331303722
1998-08-11,144.959004895667
1998-08-12,144.59077729067116
1998-08-13,143.44015869747767
1998-08-14,144.58268400861937
1998-08-17,143.29627520612524
1998-08-18,142.74207558178426
1998-08-19,145.1917985668585
1998-08-20,145.36109835754212
1998-08-21,142.80283494293428
1998-08-24,141.41297425941622
1998-08-25,140.99842680537546
1998-08-26,139.19295959141272
1998-08-27,135.11708281495342
1998-08-28,132.71991811399772
1998-08-31,132.20688836858164
1998-09-01,132.53169452509874
1998-09-02,133.73324507321593
1998-09-03,132.68898462665126
1998-09-04,134.56159271990572
1998-09-07,141.28635384634967
1998-09-08,142.31414172781388
1998-09-09,141.15139721400467
1998-09-10,142.1923470465141
1998-09-11,141.90927156460288
1998-09-14,142.75318221010255
1998-09-15,144.54374130880348
1998-09-16,145.78145359541534
1998-09-17,145.23489985975388
1998-09-18,142.70263801040545
1998-09-21,139.94200867159583
1998-09-22,139.811291130662
1998-09-23,140.03523668057477
1998-09-24,142.574266287319
1998-09-25,142.99676747638875
1998-09-28,142.09626192192763
1998-09-29,145.15622339655926
1998-09-30,144.97635274758832
1998-10-01,145.22870430147495
1998-10-02,144.65256853302165
1998-10-05,143.4282429364656
1998-10-06,142.348554867864
1998-10-07,149.09805222692535
1998-10-08,149.66596518795646
1998-10-09,151.75279859334046
1998-10-12,157.0499566213458
1998-10-13,157.12373356735299
1998-10-14,158.41514289876986
1998-10-15,160.63021218605243
1998-10-16,166.26135571878595
1998-10-19,167.68833495812055
1998-10-20,168.16895179340835
1998-10-21,169.90297301300947
1998-10-22,168.63947198148801
1998-10-23,167.23745923407867
1998-10-26,167.86631516895352
1998-10-27,170.37527386548564
1998-10-28,173.14665913348892
1998-10-29,175.0875480022563
1998-10-30,177.96088796475166
1998-11-02,182.4578104559158
1998-11-03,183.35626649283006
1998-11-04,186.78382785958587
1998-11-05,188.50374721716025
1998-11-06,188.8952087359788
1998-11-09,184.62146590385635
1998-11-10,179.70416831883622
1998-11-11,185.4918277957933
1998-11-12,182.33757443651714
1998-11-13,183.8177092609885
1998-11-16,185.94561454086573
1998-11-17,184.2001411526696
1998-11-18,188.72914066661926
1998-11-19,193.53348734592797
1998-11-20,194.62053984674102
1998-11-23,195.0276913064085
1998-11-24,197.6947811337617
1998-11-25,195.58538966877518
1998-11-26,194.36419613577178
1998-11-27,194.2933635002717
1998-11-30,192.93819154880282
1998-12-01,190.20564548506485
1998-12-02,189.79005934786178
1998-12-03,187.5581002977203
1998-12-04,186.3569116734577
1998-12-07,187.9483355419336
1998-12-08,187.42651390132113
1998-12-09,187.72569769391234
1998-12-10,188.89283548640682
1998-12-11,187.49718355565093
1998-12-14,185.03811002223478
1998-12-15,185.3416107629723
1998-12-16,184.78852153366992
1998-12-17,185.4692956241262
1998-12-18,186.00916688675832
1998-12-21,185.56522810468454
1998-12-22,185.15304048104971
1998-12-23,183.62170985654313
1998-12-24,184.2350423856635
1998-12-25,184.3989145835228
1998-12-28,183.08851566144963
1998-12-29,184.44682273045
1998-12-30,185.98640998802315
1998-12-31,186.6227316301153
1999-01-01,186.62692584863598
1999-01-04,187.95914675080783
1999-01-05,188.30425335871612
1999-01-06,193.2929115493535
1999-01-07,195.47576152827412
1999-01-08,196.40818116702113
1999-01-11,197.65038184766158
1999-01-12,198.77709772605223
1999-01-13,193.9782195294239
1999-01-14,193.2229702886404
1999-01-15,194.13650293624227
1999-01-18,194.96714686998757
1999-01-19,195.50062709595315
1999-01-20,195.55032929913247
1999-01-21,193.6708601503073
1999-01-22,190.68936728032992
1999-01-25,186.64463692552556
1999-01-26,187.54864591664696
1999-01-27,188.77926146380295
1999-01-28,187.0059843212528
1999-01-29,187.67977541470702
1999-02-01,188.0085312923346
1999-02-02,188.10109462799784
1999-02-03,187.99987323520924
1999-02-04,189.37634087621743
1999-02-05,188.7857197288019
1999-02-08,187.71452446303678
1999-02-09,186.40759673325215
1999-02-10,185.15670398604726
1999-02-11,188.48609371225126
1999-02-12,188.12403813998827
1999-02-15,188.3222054373619
1999-02-16,186.50616778675555
1999-02-17,186.27678753861366
1999-02-18,185.9600661343801
1999-02-19,187.2985371365859
1999-02-22,186.8844960574298
1999-02-23,186.38610919068876
1999-02-24,185.09753022845643
1999-02-25,183.64139633687557
1999-02-26,184.0021446898932
1999-03-01,183.4933304075312
1999-03-02,183.1695434272937
1999-03-03,184.12440637235076
1999-03-04,184.1666997228776
1999-03-05,186.2368076843016
1999-03-08,187.16124812663261
1999-03-09,188.4458357085648
1999-03-10,190.0863685426225
1999-03-11,189.87125695121168
1999-03-12,191.31580080385373
1999-03-15,191.17855665848853
1999-03-16,189.44000200873336
1999-03-17,189.30019582384355
1999-03-18,189.62407016226427
1999-03-19,190.72820568118738
1999-03-22,191.91241777875254
1999-03-23,193.74532482236586
1999-03-24,192.54211278748255
1999-03-25,192.7510734094662
1999-03-26,192.1556032472473
1999-03-29,191.88470774093824
1999-03-30,191.70896960668324
1999-03-31,192.3970660723944
1999-04-01,194.6180536742406
1999-04-02,194.01910674066792
1999-04-05,195.17938248481244
1999-04-06,195.28735106908644
1999-04-07,195.9286689047952
1999-04-08,197.34662140445957
1999-04-09,200.2273108955431
1999-04-12,201.23723737388588
1999-04-13,204.6236409558031
1999-04-14,207.7442790007773
1999-04-15,208.80912242601792
1999-04-16,213.3620732975311
1999-04-19,217.6679382224103
1999-04-20,215.51642853006285
1999-04-21,218.66101408098206
1999-04-22,222.4193361782589
1999-04-23,222.28529492186516
1999-04-26,221.87228383809102
1999-04-27,222.26429745435456
1999-04-28,221.2526718972038
1999-04-29,221.63808984098435
1999-04-30,226.1835132376203
1999-05-03,228.72193099456308
1999-05-04,234.52073391744463
1999-05-05,237.5175838537514
1999-05-06,240.483104453536
1999-05-07,235.03594247850478
1999-05-10,233.6994835220349
1999-05-11,234.59069133007353
1999-05-12,234.6571176993122
1999-05-13,232.9224315573397
1999-05-14,234.84108747484052
1999-05-17,232.6289263161579
1999-05-18,235.79836012010222
1999-05-19,233.07634053760472
1999-05-20,232.37481548376397
1999-05-21,233.02390304172866
1999-05-24,234.5328999414385
1999-05-25,231.948151332243
1999-05-26,229.917640651836
1999-05-27,231.04004112904374
1999-05-28,231.77979977990603
1999-05-31,231.36852410791798
1999-06-01,231.14783432553446
1999-06-02,230.13034295289182
1999-06-03,230.4332972961327
1999-06-04,230.41386804158822
1999-06-07,233.77705711241217
1999-06-08,236.08397170523386
1999-06-09,238.30901313013368
1999-06-10,238.8476714209043
1999-06-11,242.18056147932543
1999-06-14,243.32966215673176
1999-06-15,240.68038891869963
1999-06-16,243.2320230536314
1999-06-17,246.2256549296893
1999-06-18,245.94511077987642
1999-06-21,250.3360991918026
1999-06-22,252.00584232205415
1999-06-23,255.95480575516476
1999-06-24,255.81262374104313
1999-06-25,255.69991951296524
1999-06-28,255.18311770782108
1999-06-29,254.6676757665524
1999-06-30,256.5127864832475
1999-07-01,260.80340524726796
1999-07-02,263.0318793576256
1999-07-05,261.0063344447637
1999-07-06,258.6832316970269
1999-07-07,255.19604048955503
1999-07-08,257.3792877494353
1999-07-09,257.4639708748678
1999-07-12,255.01638969627098
1999-07-13,252.21879147969574
1999-07-14,251.83341400241267
1999-07-15,251.07974938012083
1999-07-16,247.0318798379235
1999-07-19,245.6039280311252
1999-07-20,249.1824684280883
1999-07-21,246.79115985502472
1999-07-22,246.58546795420557
1999-07-23,245.26044411293736
1999-07-26,241.7790787887857
1999-07-27,243.44361578823106
1999-07-28,246.63067113918814
1999-07-29,248.66943165334527
1999-07-30,248.89435212516034
1999-08-02,247.42363582718886
1999-08-03,248.75599006398002
1999-08-04,249.11730973327934
1999-08-05,246.30952909360394
1999-08-06,245.2324029279304
1999-08-09,243.42155803079464
1999-08-10,238.42130321456045
1999-08-11,235.71384605339045
1999-08-12,237.74945953980347
1999-08-13,235.41518893712464
1999-08-16,237.85062974921803
1999-08-17,235.35346414388985
1999-08-18,240.12915478208382
1999-08-19,239.05425098213033
1999-08-20,241.45819314823754
1999-08-23,244.4537956765444
1999-08-24,243.56487146545763
1999-08-25,242.11236623763776
1999-08-26,241.03327502887532
1999-08-27,241.31023736141046
1999-08-30,240.66551827428984
1999-08-31,240.09551015455867
1999-09-01,240.80318034711925
1999-09-02,240.72019523096645
1999-09-03,238.39122996341425
1999-09-06,238.76839215159302
1999-09-07,239.29770240163694
1999-09-08,238.69291569314598
1999-09-09,241.17554433339245
1999-09-10,240.3877455830906
1999-09-13,241.85560090059082
1999-09-14,241.1316841702982
1999-09-15,238.44740426800772
1999-09-16,236.34658188995638
1999-09-17,237.46349914381088
1999-09-20,235.68792677296582
1999-09-21,235.14950643695923
1999-09-22,233.7747709095524
1999-09-23,234.28263385283805
1999-09-24,231.8049641590284
1999-09-27,229.89501708884066
1999-09-28,230.54883258524043
1999-09-29,230.4979701376024
1999-09-30,230.7986955545993
1999-10-01,232.82385808506788
1999-10-04,232.7681180913623
1999-10-05,235.43334581914826
1999-10-06,235.6550507852423
1999-10-07,237.12398660551023
1999-10-08,235.9862514125289
1999-10-11,235.9396826945591
1999-10-12,234.27267879754146
1999-10-13,232.0255820401222
1999-10-14,231.75671762331626
1999-10-15,228.25332688988735
1999-10-18,224.3485310347693
1999-10-19,223.7601988124666
1999-10-20,227.12138555976725
1999-10-21,227.90497281054283
1999-10-22,229.3916891107395
1999-10-25,229.3197699105465
1999-10-26,228.2466742925768
1999-10-27,226.10669304049168
1999-10-28,227.68064480120125
1999-10-29,227.41083669853987
1999-11-01,229.33373591372558
1999-11-02,228.45553628965638
1999-11-03,230.0581549665313
1999-11-04,229.51218510707966
1999-11-05,229.80229599186077
1999-11-08,229.53641095672072
1999-11-09,230.13339143056146
1999-11-10,232.07254672741956
1999-11-11,233.90485615967106
1999-11-12,234.7118486532546
1999-11-15,236.22557485846352
1999-11-16,235.64664641696942
1999-11-17,235.5826601134922
1999-11-18,235.7884227209612
1999-11-19,235.77301262287676
1999-11-22,234.69967194689286
1999-11-23,234.04939865952727
1999-11-24,233.1754027422293
1999-11-25,231.79600205197204
1999-11-26,232.62108055342088
1999-11-29,232.43470475344742
1999-11-30,231.8187892952362
1999-12-01,232.05193990351432
1999-12-02,231.2030454541972
1999-12-03,231.57961057191525
1999-12-06,231.65637633355894
1999-12-07,232.61550593861264
1999-12-08,233.96434927746623
1999-12-09,235.13378310221756
1999-12-10,234.13763155053545
1999-12-13,233.50211476491197
1999-12-14,231.78337087197283
1999-12-15,229.9211750803733
1999-12-16,231.7006781886887
1999-12-17,232.73531419110637
1999-12-20,231.62400793013686
1999-12-21,230.85077101086074
1999-12-22,232.10075993072337
1999-12-23,232.59323152846892
1999-12-24,234.90247717274235
1999-12-27,236.82121696223797
1999-12-28,237.27703382610588
1999-12-29,239.28073601528922
1999-12-30,242.01235177102402
1999-12-31,242.01235177102402
2000-01-03,247.07361603465287
2000-01-04,244.37180150705342
2000-01-05,236.4609288910853
2000-01-06,232.46145757349638
2000-01-07,235.65328994003863
2000-01-10,238.25211569884922
2000-01-11,236.28816668455372
2000-01-12,237.32450845748266
2000-01-13,237.9325646738663
2000-01-14,237.99879487083476
2000-01-17,237.0105036679748
2000-01-18,236.38224161659755
2000-01-19,234.24380101878495
2000-01-20,235.30214782598668
2000-01-21,234.26351172545796
2000-01-24,232.13895270920835
2000-01-25,229.82593451732558
2000-01-26,230.14392856951542
2000-01-27,231.51459047642481
2000-01-28,228.6617648086357
2000-01-31,226.23282891810956
2000-02-01,225.934724571623
2000-02-02,227.46260135767014
2000-02-03,227.86482253475597
2000-02-04,227.88973104170825
2000-02-07,228.85204090439154
2000-02-08,228.29870193718972
2000-02-09,229.0793534076964
2000-02-10,229.2597100990923
2000-02-11,227.78961757825337
2000-02-14,226.55748841727498
2000-02-15,228.69572305047222
2000-02-16,230.06149419429968
2000-02-17,232.04690850222389
2000-02-18,230.70540964852094
2000-02-21,228.64142261003903
2000-02-22,226.82248541755092
2000-02-23,228.80756425408316
2000-02-24,226.47127852710915
2000-02-25,224.86819169531367
2000-02-28,219.2174512119596
2000-02-29,220.83071895779557
2000-03-01,219.53295935280514
2000-03-02,220.03545284092863
2000-03-03,219.27561466163488
2000-03-06,218.91590207888765
2000-03-07,218.50688813556724
2000-03-08,219.44064286145272
2000-03-09,220.4810222051665
2000-03-10,221.2382242470295
2000-03-13,219.5444524037463
2000-03-14,217.81850211319176
2000-03-15,216.1461718199728
2000-03-16,215.25629067336527
2000-03-17,216.4439736802776
2000-03-20,215.4874730867041
2000-03-21,216.68648740414523
2000-03-22,216.29467934638387
2000-03-23,218.35696676226
2000-03-24,220.1055319374365
2000-03-27,223.38744359194317
2000-03-28,224.0879397144104
2000-03-29,222.75337880759082
2000-03-30,220.2949325337798
2000-03-31,219.41781183344088
2000-04-03,217.9900026387486
2000-04-04,216.5793948094498
2000-04-05,215.52449829412123
2000-04-06,216.05981136912317
2000-04-07,217.17499000889623
2000-04-10,216.61897947853032
2000-04-11,215.1656686534867
2000-04-12,215.17170783382699
2000-04-13,213.1508778775739
2000-04-14,214.8136825262847
2000-04-17,202.699458780143
2000-04-18,206.24092732016354
2000-04-19,207.741476608561
2000-04-20,207.15385349113055
2000-04-21,207.08166580282446
2000-04-24,206.81201931716376
2000-04-25,207.22760686373368
2000-04-26,207.31817622343976
2000-04-27,207.1272464538477
2000-04-28,207.8322910800033
2000-05-01,206.87776436005313
2000-05-02,209.24161649772225
2000-05-03,208.76089612712974
2000-05-04,208.7424395289593
2000-05-05,210.05924952057657
2000-05-08,207.35886954363332
2000-05-09,204.7349440048646
2000-05-10,202.98830767547864
2000-05-11,201.79858320069243
2000-05-12,202.36189913992763
2000-05-15,200.23021749025295
2000-05-16,202.84820418725715
2000-05-17,199.74458661962927
2000-05-18,199.29818501769802
2000-05-19,199.4869700638094
2000-05-22,197.70046340184925
2000-05-23,197.10339397475965
2000-05-24,192.87487137139445
2000-05-25,191.86224907756895
2000-05-26,190.0184396872665
2000-05-29,191.42168604273482
2000-05-30,192.11454908453288
2000-05-31,190.7896055125648
2000-06-01,191.73398467717416
2000-06-02,196.5364609477831
2000-06-05,200.0239353628119
2000-06-06,202.43752645977096
2000-06-07,203.40825728093995
2000-06-08,204.40673205317987
2000-06-09,204.6068809889718
2000-06-12,206.37255579478528
2000-06-13,206.20586688893556
2000-06-14,208.03107364710843
2000-06-15,208.76867904810396
2000-06-16,210.69446995979484
2000-06-19,208.5017598667628
2000-06-20,207.9846275157013
2000-06-21,208.81749682547152
2000-06-22,207.5790339759761
2000-06-23,207.17454594453608
2000-06-26,206.54822018818675
2000-06-27,209.32305896262912
2000-06-28,210.59680757024472
2000-06-29,211.40028835882364
2000-06-30,212.11361526793874
2000-07-03,212.5263219988933
2000-07-04,212.96898405482153
2000-07-05,212.09931559117322
2000-07-06,212.72474341975115
2000-07-07,214.05378753603054
2000-07-10,216.35638121539046
2000-07-11,217.33376662244547
2000-07-12,219.50683549465887
2000-07-13,216.6846259114749
2000-07-14,215.75459092692233
2000-07-17,215.5107760720969
2000-07-18,214.1168513495714
2000-07-19,213.5581119201801
2000-07-20,214.1331243447443
2000-07-21,216.63163543441118
2000-07-24,216.23224145844898
2000-07-25,216.7714023421767
2000-07-26,218.55571912309557
2000-07-27,217.1405288971682
2000-07-28,216.28249993133772
2000-07-31,213.8671330152137
2000-08-01,215.67463944430204
2000-08-02,216.42422370123538
2000-08-03,216.1855634518391
2000-08-04,216.31050670242143
2000-08-07,216.9902315649105
2000-08-08,217.35744494980614
2000-08-09,216.6447750586891
2000-08-10,217.77138998242086
2000-08-11,217.97986196641926
2000-08-14,219.03485634363682
2000-08-15,221.3037630577004
2000-08-16,223.71453702598222
2000-08-17,225.41811184848737
2000-08-18,224.3859650431804
2000-08-21,224.604892238456
2000-08-22,225.12108822276863
2000-08-23,221.25701397886291
2000-08-24,220.87365672706218
2000-08-25,220.21367332468378
2000-08-28,219.88982008028182
2000-08-29,220.5294805130925
2000-08-30,220.5000465363876
2000-08-31,220.68480569843106
2000-09-01,221.7984024586239
2000-09-04,223.12764147307087
2000-09-05,222.02090981843017
2000-09-06,220.7815406023282
2000-09-07,217.67363503348733
2000-09-08,216.8490546570164
2000-09-11,214.29311017288347
2000-09-12,212.47742058015584
2000-09-13,211.38652475780316
2000-09-14,207.80144112553205
2000-09-15,205.90026769138976
2000-09-18,201.26194033305526
2000-09-19,200.23370518417283
2000-09-20,200.37681451503494
2000-09-21,197.82133523569266
2000-09-22,196.2564730322646
2000-09-25,199.27097334125037
2000-09-26,199.52489719226756
2000-09-27,200.2260361956399
2000-09-28,201.90411486281025
2000-09-29,201.78431142249892
2000-10-02,202.6952807149437
2000-10-03,203.45345285080663
2000-10-04,202.40261691589555
2000-10-05,202.8325456077755
2000-10-06,203.05455577727278
2000-10-09,200.0839737938207
2000-10-10,200.05587980696652
2000-10-11,199.45396081433557
2000-10-12,197.62473909772208
2000-10-13,195.85118385829367
2000-10-16,196.30516631816008
2000-10-17,194.0642164974222
2000-10-18,192.72930900794603
2000-10-19,193.0133999303949
2000-10-20,197.3392434592133
2000-10-23,197.33763932959818
2000-10-24,196.83885714253321
2000-10-25,195.33486100453683
2000-10-26,195.58770682149816
2000-10-27,196.59601526709312
2000-10-30,196.67108018441462
2000-10-31,195.3706799358753
2000-11-01,199.4248061226184
2000-11-02,199.43807233161866
2000-11-03,203.00275855393767
2000-11-06,203.91001618411258
2000-11-07,204.7088977648323
2000-11-08,203.47936780544572
2000-11-09,203.426019205165
2000-11-10,202.37714349970028
2000-11-13,199.4496167379761
2000-11-14,200.8843756079339
2000-11-15,201.06134665596252
2000-11-16,200.49309726563354
2000-11-17,200.111504409691
2000-11-20,199.15695122928466
2000-11-21,197.97026406146963
2000-11-22,199.39915215466704
2000-11-23,200.28169246628454
2000-11-24,200.75745791131567
2000-11-27,201.609364929634
2000-11-28,200.9317726460351
2000-11-29,200.17862199112827
2000-11-30,199.72518251293099
2000-12-01,203.6182749925617
2000-12-04,205.0474340869136
2000-12-05,204.79265758662288
2000-12-06,206.21293577101542
2000-12-07,207.35242610183232
2000-12-08,208.11148550469179
2000-12-11,208.45386148355936
2000-12-12,207.9709245358253
2000-12-13,208.41487267477385
2000-12-14,208.77494667841785
2000-12-15,208.1377759671135
2000-12-18,206.52084646063972
2000-12-19,207.44042699556775
2000-12-20,207.82731545316307
2000-12-21,207.86542959439836
2000-12-22,208.3592245153861
