Date,WORLD ex EUROPE SMALL VALUE
1998-06-10,365.999818761409
1998-06-11,361.2175164722769
1998-06-12,358.40614178173865
1998-06-15,352.83343842351826
1998-06-16,354.62038981027706
1998-06-17,360.8162618471232
1998-06-18,360.7660511007803
1998-06-19,361.6196430376394
1998-06-22,360.9495868004786
1998-06-23,362.1748221738978
1998-06-24,363.0911173216281
1998-06-25,362.7635795349205
1998-06-26,362.7116214168177
1998-06-29,365.04724027073127
1998-06-30,369.057671139338
1998-07-01,372.6051393492993
1998-07-02,372.47939793732326
1998-07-03,373.15366426960003
1998-07-06,374.1241406468729
1998-07-07,375.27524254767127
1998-07-08,374.9811998772077
1998-07-09,374.09006602106183
1998-07-10,372.00388854000346
1998-07-13,371.7861117222629
1998-07-14,373.53965311520085
1998-07-15,373.9677567831667
1998-07-16,375.19120051733586
1998-07-17,374.77200345717216
1998-07-20,374.63268125088564
1998-07-21,371.4159332194525
1998-07-22,367.55662496592964
1998-07-23,362.4878759345921
1998-07-24,360.4872039106169
1998-07-27,355.5869861161789
1998-07-28,352.66650554276777
1998-07-29,351.7429139911524
1998-07-30,353.03515158177316
1998-07-31,347.5152005464576
1998-08-03,343.5685776445491
1998-08-04,337.2328409964701
1998-08-05,335.89391487168416
1998-08-06,339.0143496110597
1998-08-07,342.69778632463965
1998-08-10,339.45853875887394
1998-08-11,332.270338764694
1998-08-12,336.65228148986364
1998-08-13,334.7054534565851
1998-08-14,334.079651151241
1998-08-17,333.4695048401374
1998-08-18,337.5306497037389
1998-08-19,335.82499120182314
1998-08-20,334.5327223518173
1998-08-21,329.3819885603051
1998-08-24,328.1897777187229
1998-08-25,326.1042456726283
1998-08-26,320.01258521275037
1998-08-27,310.8845365988926
1998-08-28,305.4665019627935
1998-08-31,296.1180055368277
1998-09-01,302.2351540171303
1998-09-02,305.3793377536947
1998-09-03,302.6989464413837
1998-09-04,302.3016112571037
1998-09-07,305.22770989874124
1998-09-08,311.9091186109284
1998-09-09,305.25820925176754
1998-09-10,301.652281948818
1998-09-11,305.7252231706547
1998-09-14,307.2069506187188
1998-09-15,308.5374802050938
1998-09-16,309.24284832513337
1998-09-17,306.9103677241481
1998-09-18,311.09388448864775
1998-09-21,309.42566772328854
1998-09-22,311.83347933441604
1998-09-23,315.0211428388792
1998-09-24,313.1205289052219
1998-09-25,311.3271759161452
1998-09-28,311.48216083775014
1998-09-29,310.85893435532677
1998-09-30,307.99403138402613
1998-10-01,300.6534828267447
1998-10-02,301.26455827932455
1998-10-05,293.94967271584966
1998-10-06,292.0309772499744
1998-10-07,292.5077340183519
1998-10-08,286.4016732035014
1998-10-09,290.35772399718473
1998-10-12,294.70131955507406
1998-10-13,290.3784871652043
1998-10-14,292.88806640163693
1998-10-15,298.3723044080915
1998-10-16,304.213257768855
1998-10-19,310.28608600248
1998-10-20,313.171271939542
1998-10-21,315.219711649897
1998-10-22,317.9111822544002
1998-10-23,317.52509247244916
1998-10-26,319.52715082173853
1998-10-27,318.75886444377363
1998-10-28,319.4173980578483
1998-10-29,321.9471543815572
1998-10-30,324.91955914190356
1998-11-02,331.13345149484246
1998-11-03,331.69594638969164
1998-11-04,335.5668544128608
1998-11-05,337.99142316777574
1998-11-06,338.831286133283
1998-11-09,335.41947974511305
1998-11-10,333.3155950731721
1998-11-11,332.994163261505
1998-11-12,330.8597773010806
1998-11-13,330.7057368264688
1998-11-16,332.8349320718094
1998-11-17,331.86730607056234
1998-11-18,333.55958889749155
1998-11-19,336.31833590264
1998-11-20,336.83095169589575
1998-11-23,337.6608507060854
1998-11-24,338.6315723937147
1998-11-25,339.9638286902322
1998-11-26,340.8325730258015
1998-11-27,342.3512281884147
1998-11-30,340.4541994703342
1998-12-01,340.80538917032345
1998-12-02,341.0385841422604
1998-12-03,339.03954562699374
1998-12-04,340.34616760464473
1998-12-07,341.6107154917243
1998-12-08,340.76808273719405
1998-12-09,341.8101425610368
1998-12-10,339.9111647729761
1998-12-11,338.4349420402229
1998-12-14,334.9397477610921
1998-12-15,334.16071627798203
1998-12-16,334.5015572398698
1998-12-17,335.44127474684115
1998-12-18,337.1300242475775
1998-12-21,338.5332879762835
1998-12-22,336.77876483398956
1998-12-23,339.33962001727394
1998-12-24,339.18885696715057
1998-12-25,339.8255304732144
1998-12-28,340.7117047394758
1998-12-29,342.6678626492757
1998-12-30,344.42452213088586
1998-12-31,351.25713642256187
1999-01-01,351.25761048221176
1999-01-04,351.59973712115016
1999-01-05,351.8635896323698
1999-01-06,355.00079926112585
1999-01-07,355.920298140014
1999-01-08,357.0857100051118
1999-01-11,359.2496958634342
1999-01-12,354.0308250287511
1999-01-13,349.85889171457455
1999-01-14,347.71124772981744
1999-01-15,350.56231906482196
1999-01-18,350.9014470277293
1999-01-19,352.60441030245045
1999-01-20,352.38090283745106
1999-01-21,350.12612830570555
1999-01-22,348.67506740015136
1999-01-25,348.8782776880356
1999-01-26,350.109109119508
1999-01-27,346.95481768095783
1999-01-28,346.8666683505453
1999-01-29,348.234140544684
1999-02-01,348.2986946983149
1999-02-02,348.0058056552168
1999-02-03,348.15332089441205
1999-02-04,345.6835657141634
1999-02-05,342.89326428662935
1999-02-08,342.00234565637123
1999-02-09,338.342269517396
1999-02-10,335.1596782897658
1999-02-11,337.76116011377474
1999-02-12,333.7737365728329
1999-02-15,333.4112757468306
1999-02-16,331.2758694283497
1999-02-17,327.9956877290985
1999-02-18,328.6586042082845
1999-02-19,328.6350280051562
1999-02-22,331.5470872348108
1999-02-23,331.54234927756755
1999-02-24,328.7885914547261
1999-02-25,328.7732112099658
1999-02-26,329.7965760605143
1999-03-01,330.22953730442333
1999-03-02,329.2150271972234
1999-03-03,327.9364413689696
1999-03-04,327.98298673863684
1999-03-05,331.92491079124045
1999-03-08,331.4799953788416
1999-03-09,331.64105207610004
1999-03-10,334.2365177618095
1999-03-11,334.58696128566373
1999-03-12,335.21721094801006
1999-03-15,337.2742137795248
1999-03-16,337.7980225349006
1999-03-17,337.4776674950976
1999-03-18,337.4451171845054
1999-03-19,337.92783468527034
1999-03-22,336.4183301168321
1999-03-23,332.48816025332934
1999-03-24,332.5161787011712
1999-03-25,336.57862711554213
1999-03-26,336.30367451659185
1999-03-29,339.21175247243474
1999-03-30,337.5370593402817
1999-03-31,338.42359040398117
1999-04-01,339.41327093502656
1999-04-02,339.69629502702065
1999-04-05,340.87149472531826
1999-04-06,340.59689243274784
1999-04-07,339.8390689670392
1999-04-08,342.1261428423456
1999-04-09,345.79826551161824
1999-04-12,349.04344961898397
1999-04-13,351.4692527969443
1999-04-14,354.91983424805284
1999-04-15,357.17121563273867
1999-04-16,362.77382339667463
1999-04-19,362.4650544609388
1999-04-20,361.5731563295376
1999-04-21,363.8565233156509
1999-04-22,365.1410177760127
1999-04-23,367.57732336518814
1999-04-26,368.01994189603164
1999-04-27,368.0676046083078
1999-04-28,370.45591066385896
1999-04-29,371.60777634383396
1999-04-30,371.92580709506285
1999-05-03,373.46697425786573
1999-05-04,373.44790336113914
1999-05-05,374.07636389097627
1999-05-06,376.49879055341876
1999-05-07,376.7469791318839
1999-05-10,380.02486401331385
1999-05-11,381.37109297286344
1999-05-12,381.9891048623593
1999-05-13,382.33895765885273
1999-05-14,378.9080494382769
1999-05-17,375.0056215915346
1999-05-18,374.84879305295436
1999-05-19,374.12714478554125
1999-05-20,376.2156189140833
1999-05-21,377.78928134693444
1999-05-24,374.8907017360253
1999-05-25,372.5133244824861
1999-05-26,372.10217697136835
1999-05-27,371.1113985060888
1999-05-28,373.7520753609249
1999-05-31,373.2472478953549
1999-06-01,374.816249026279
1999-06-02,374.48378469319397
1999-06-03,374.3654646057017
1999-06-04,376.324520363908
1999-06-07,379.46824423424727
1999-06-08,379.449559978236
1999-06-09,381.21390426681046
1999-06-10,381.6173903887044
1999-06-11,381.345324454244
1999-06-14,378.90352135304835
1999-06-15,379.26480933824377
1999-06-16,382.5661595531192
1999-06-17,384.94491938664686
1999-06-18,385.33250646512454
1999-06-21,387.62374820723966
1999-06-22,387.9964331502436
1999-06-23,388.09587518197196
1999-06-24,386.2231728440906
1999-06-25,386.90749747712425
1999-06-28,390.1003830802369
1999-06-29,392.17978654407773
1999-06-30,396.3738953108836
1999-07-01,398.16567742936957
1999-07-02,400.0667517398162
1999-07-05,400.7351869382996
1999-07-06,400.4336265259238
1999-07-07,398.8044908893948
1999-07-08,399.04163207806556
1999-07-09,400.4402967770313
1999-07-12,401.8867436336204
1999-07-13,401.77061049530255
1999-07-14,403.52114515639647
1999-07-15,405.9106439761589
1999-07-16,404.249893876643
1999-07-19,404.22045926823284
1999-07-20,401.50170338941626
1999-07-21,402.5207737904064
1999-07-22,400.1136932988585
1999-07-23,398.1021437090446
1999-07-26,395.50285623242
1999-07-27,396.2871272460249
1999-07-28,396.7556601650871
1999-07-29,395.68845516059326
1999-07-30,397.40977573875864
1999-08-02,396.3864343055754
1999-08-03,393.7467479534199
1999-08-04,391.4683523546965
1999-08-05,388.6432108392268
1999-08-06,386.6320723845234
1999-08-09,385.3899382315653
1999-08-10,383.65213818992186
1999-08-11,384.93131465460107
1999-08-12,385.6391138864886
1999-08-13,387.3171173888574
1999-08-16,389.62368598910507
1999-08-17,390.6329637460158
1999-08-18,391.5798100868931
1999-08-19,391.9257974493016
1999-08-20,393.34640207897917
1999-08-23,394.61887139264934
1999-08-24,394.1060369615416
1999-08-25,394.47145313293134
1999-08-26,392.5696826521845
1999-08-27,390.9041521255052
1999-08-30,389.15030218903905
1999-08-31,390.02768057541425
1999-09-01,392.44742222183527
1999-09-02,391.0981234747408
1999-09-03,393.87322707601453
1999-09-06,394.7920745386138
1999-09-07,394.29638650006814
1999-09-08,392.3718150463321
1999-09-09,395.7167101120184
1999-09-10,397.4316645370398
1999-09-13,400.3185825670312
1999-09-14,398.905329534712
1999-09-15,398.9592612974289
1999-09-16,393.8963777406528
1999-09-17,393.5526790915537
1999-09-20,392.5919354123839
1999-09-21,391.32139405410885
1999-09-22,389.13197098488934
1999-09-23,385.972034845353
1999-09-24,381.77976808832966
1999-09-27,381.63783409660044
1999-09-28,381.28869168881903
1999-09-29,381.31568703979667
1999-09-30,387.49647865551015
1999-10-01,387.7119442313723
1999-10-04,387.982667859408
1999-10-05,385.9230254516143
1999-10-06,386.4987113121383
1999-10-07,386.0394527719705
1999-10-08,385.30163455790955
1999-10-11,386.10231922393933
1999-10-12,383.6130107105219
1999-10-13,379.18242339087396
1999-10-14,378.0991689375208
1999-10-15,375.4802140392459
1999-10-18,370.6493752478584
1999-10-19,370.42028651269317
1999-10-20,373.0006101373775
1999-10-21,371.91433031647347
1999-10-22,374.97799334124437
1999-10-25,375.40200584651933
1999-10-26,374.3110952296403
1999-10-27,374.88906541663334
1999-10-28,376.97245510710496
1999-10-29,380.82514331195955
1999-11-01,381.70892497589426
1999-11-02,383.3230485392486
1999-11-03,384.28356452461986
1999-11-04,385.38862866865884
1999-11-05,384.6169467688355
1999-11-08,384.9426696525173
1999-11-09,385.4358929387943
1999-11-10,385.7975987581588
1999-11-11,382.8068016057829
1999-11-12,382.4840077056789
1999-11-15,381.45213881205336
1999-11-16,381.9870935797679
1999-11-17,384.3759265725888
1999-11-18,387.46518538036736
1999-11-19,386.6821256445602
1999-11-22,386.0710180059277
1999-11-23,383.9018485319333
1999-11-24,382.3304947417593
1999-11-25,380.85966995421586
1999-11-26,383.55820524818535
1999-11-29,382.60279182981816
1999-11-30,382.53006128841906
1999-12-01,382.2999333183787
1999-12-02,382.40171306479635
1999-12-03,383.5560048940764
1999-12-06,381.77712300124284
1999-12-07,381.59688661734384
1999-12-08,380.4484640401321
1999-12-09,378.24112859996893
1999-12-10,380.13897345476363
1999-12-13,379.3913558514603
1999-12-14,375.60723375989767
1999-12-15,374.60685596456136
1999-12-16,375.172233809818
1999-12-17,374.917994324608
1999-12-20,373.9602829084648
1999-12-21,376.1052499512659
1999-12-22,376.89709764398816
1999-12-23,378.9998343689775
1999-12-24,379.6056246793578
1999-12-27,379.408160353653
1999-12-28,379.7680256990578
1999-12-29,383.7054266954252
1999-12-30,384.85442253441704
1999-12-31,388.1550764762738
2000-01-03,385.31496880752144
2000-01-04,377.0054341772478
2000-01-05,377.0197916992255
2000-01-06,376.2885139461486
2000-01-07,381.4486686617781
2000-01-10,384.7596100869148
2000-01-11,382.1529985440432
2000-01-12,380.42375367189163
2000-01-13,385.19922869158876
2000-01-14,387.0193800702389
2000-01-17,389.9507212594348
2000-01-18,391.20343559247476
2000-01-19,391.6894209689206
2000-01-20,392.7147172281139
2000-01-21,393.4636210890816
2000-01-24,389.7268222806551
2000-01-25,387.78595011545775
2000-01-26,388.2588521297588
2000-01-27,387.4306940972615
2000-01-28,381.86685023440276
2000-01-31,378.6629385139012
2000-02-01,379.9459355234266
2000-02-02,381.3022468824267
2000-02-03,384.5553086029351
2000-02-04,385.5880302119518
2000-02-07,386.1533496779421
2000-02-08,385.6474298392853
2000-02-09,383.90493816654873
2000-02-10,384.3001902679039
2000-02-11,381.469390106608
2000-02-14,381.3171936987586
2000-02-15,381.2656529814604
2000-02-16,381.8571522666188
2000-02-17,383.73584873013107
2000-02-18,379.0975549266081
2000-02-21,377.48295693328174
2000-02-22,375.27666546727266
2000-02-23,376.21078748018726
2000-02-24,375.94790968731485
2000-02-25,376.42146627885825
2000-02-28,378.57945100515377
2000-02-29,385.77519565407385
2000-03-01,390.6795695411111
2000-03-02,390.2715578315615
2000-03-03,393.62833575820474
2000-03-06,391.8232353080964
2000-03-07,388.80286746467607
2000-03-08,388.7304570384484
2000-03-09,393.5096945426995
2000-03-10,393.4125234033529
2000-03-13,389.6525887936864
2000-03-14,387.03993962530745
2000-03-15,386.8332403389357
2000-03-16,395.96440306375865
2000-03-17,396.7652695935742
2000-03-20,392.20303151051377
2000-03-21,393.0188351902652
2000-03-22,396.05408957589856
2000-03-23,397.67404705051223
2000-03-24,397.57712047565917
2000-03-27,398.0547757957123
2000-03-28,396.1732939683621
2000-03-29,395.80581932099244
2000-03-30,393.0512597361187
2000-03-31,400.1846384079263
2000-04-03,394.05966380665126
2000-04-04,388.2101145575307
2000-04-05,390.49230244230245
2000-04-06,393.95588131879606
2000-04-07,396.16375175174426
2000-04-10,390.8850283867676
2000-04-11,389.03012990742315
2000-04-12,387.3639676404896
2000-04-13,385.0556806375961
2000-04-14,373.18334013565016
2000-04-17,368.41176701716904
2000-04-18,376.365103643338
2000-04-19,377.8431089247344
2000-04-20,377.2358422672744
2000-04-21,376.04396857120787
2000-04-24,373.3186352576057
2000-04-25,379.6229055973355
2000-04-26,378.21643882566093
2000-04-27,378.64288260143826
2000-04-28,380.1684138133296
2000-05-01,385.40621070127077
2000-05-02,382.89118999982884
2000-05-03,378.6539308600177
2000-05-04,381.7473136286387
2000-05-05,384.062508946498
2000-05-08,382.3018108584574
2000-05-09,379.9123457224676
2000-05-10,375.1500934570367
2000-05-11,379.87497602683254
2000-05-12,381.3576895663236
2000-05-15,383.9684403814956
2000-05-16,386.8835756606255
2000-05-17,384.4123896068357
2000-05-18,382.1043374611969
2000-05-19,380.49555517092807
2000-05-22,376.5606793645551
2000-05-23,374.5817786115088
2000-05-24,373.2967075305735
2000-05-25,371.81894822434856
2000-05-26,371.9520228878553
2000-05-29,372.40600613103834
2000-05-30,377.13973805141546
2000-05-31,376.07546724787727
2000-06-01,380.69049009724995
2000-06-02,388.1542595500872
2000-06-05,389.82615089747827
2000-06-06,391.3868497767096
2000-06-07,393.9478449075443
2000-06-08,393.10305106214076
2000-06-09,395.01201467367906
2000-06-12,394.0589448939854
2000-06-13,395.0444956032329
2000-06-14,395.70435064331036
