Date,EAFE ex ISRAEL SMALL VALUE
2010-12-09,1254.5552680479798
2010-12-10,1257.743071202021
2010-12-13,1275.872397644445
2010-12-14,1282.396922757219
2010-12-15,1279.4565354766937
2010-12-16,1269.0667665242993
2010-12-17,1269.2939723133159
2010-12-20,1268.9451116121998
2010-12-21,1279.5427141499342
2010-12-22,1281.4260061148536
2010-12-23,1283.7212715130656
2010-12-24,1282.4454868891576
2010-12-27,1280.57225603767
2010-12-28,1285.047333341011
2010-12-29,1298.1259750640868
2010-12-30,1301.4961051055504
2010-12-31,1315.448321935248
2011-01-03,1313.7770747512538
2011-01-04,1320.2254976636414
2011-01-05,1304.606361957839
2011-01-06,1304.6077522942446
2011-01-07,1301.1362017983772
2011-01-10,1294.2696564838375
2011-01-11,1303.3366107933011
2011-01-12,1319.8054729566695
2011-01-13,1339.1689186701562
2011-01-14,1337.6200507273134
2011-01-17,1335.602283097996
2011-01-18,1347.6312783171975
2011-01-19,1352.9241950479257
2011-01-20,1324.0974758594152
2011-01-21,1331.6398362531834
2011-01-24,1340.0496298962898
2011-01-25,1340.6015522329358
2011-01-26,1348.6913065290319
2011-01-27,1348.9401997441935
2011-01-28,1339.8425464084862
2011-01-31,1339.3687683504581
2011-02-01,1361.2523280634293
2011-02-02,1364.9882872389226
2011-02-03,1353.9617408621168
2011-02-04,1358.5696595148147
2011-02-07,1368.6918088392056
2011-02-08,1377.175783639091
2011-02-09,1372.6007402122455
2011-02-10,1355.5150371183693
2011-02-11,1353.3680805654917
2011-02-14,1359.658350596488
2011-02-15,1359.4892257266483
2011-02-16,1360.6656624486511
2011-02-17,1371.0152623348818
2011-02-18,1378.6416350192078
2011-02-21,1368.3258078016765
2011-02-22,1356.3492448734958
2011-02-23,1350.9719693077448
2011-02-24,1339.0320836056212
2011-02-25,1354.094662344364
2011-02-28,1370.6288208106246
2011-03-01,1375.3630417913485
2011-03-02,1364.5443732147373
2011-03-03,1369.0564265539094
2011-03-04,1376.4296731169172
2011-03-07,1375.7135269744176
2011-03-08,1363.980416171009
2011-03-09,1369.7010241034259
2011-03-10,1341.3816092077739
2011-03-11,1332.38981256844
2011-03-14,1306.491373173711
2011-03-15,1248.1110390727656
2011-03-16,1261.9304136099124
2011-03-17,1285.3369844417823
2011-03-18,1306.6168822647332
2011-03-21,1325.4818279834726
2011-03-22,1344.7399473453108
2011-03-23,1338.5795898402698
2011-03-24,1352.5652639121424
2011-03-25,1352.3567696582988
2011-03-28,1349.2911426593862
2011-03-29,1345.796724210093
2011-03-30,1358.5951501672391
2011-03-31,1361.6970405388183
2011-04-01,1358.7618718047204
2011-04-04,1368.4918742413968
2011-04-05,1359.448699310107
2011-04-06,1364.518936533915
2011-04-07,1356.8001750174099
2011-04-08,1373.480749723803
2011-04-11,1373.8314485362403
2011-04-12,1356.8617618272558
2011-04-13,1365.5556105756677
2011-04-14,1370.1340810271738
2011-04-15,1367.0556830945427
2011-04-18,1345.3170307023938
2011-04-19,1352.6459691879177
2011-04-20,1378.9454479920537
2011-04-21,1394.9191189840976
2011-04-22,1395.6621412530928
2011-04-25,1392.0861695463796
2011-04-26,1398.1215090020949
2011-04-27,1397.682699710071
2011-04-28,1424.6755435310758
2011-04-29,1429.2921894232838
2011-05-02,1438.2785659059925
2011-05-03,1428.2919998405357
2011-05-04,1419.0583424798085
2011-05-05,1405.2283859258835
2011-05-06,1406.0040056707687
2011-05-09,1391.9242366918033
2011-05-10,1407.1536469236726
2011-05-11,1407.0732957505786
2011-05-12,1389.567385294736
2011-05-13,1385.4550417269381
2011-05-16,1378.1886048142112
2011-05-17,1365.1290822343924
2011-05-18,1373.7066925545341
2011-05-19,1373.9366293643873
2011-05-20,1371.0457532035105
2011-05-23,1343.0274841047199
2011-05-24,1348.6329126321953
2011-05-25,1345.6277716123634
2011-05-26,1355.5420037738018
2011-05-27,1373.5325165378865
2011-05-30,1376.3250896960462
2011-05-31,1389.437656337479
2011-06-01,1394.6466965744585
2011-06-02,1380.997998104351
2011-06-03,1380.7836200382724
2011-06-06,1376.245019940292
2011-06-07,1381.0390882384695
2011-06-08,1363.2127979402583
2011-06-09,1361.729534498717
2011-06-10,1346.4127022720645
2011-06-13,1345.3154412458393
2011-06-14,1358.8073855347905
2011-06-15,1341.7979000766454
2011-06-16,1316.1801749479546
2011-06-17,1323.5861192114648
2011-06-20,1313.034072954154
2011-06-21,1331.6067069184278
2011-06-22,1338.0734366370789
2011-06-23,1308.11842610066
2011-06-24,1312.1437986999654
2011-06-27,1307.716341705362
2011-06-28,1318.703495661479
2011-06-29,1343.0670705252899
2011-06-30,1364.734745605825
2011-07-01,1373.093122027595
2011-07-04,1385.1474436863343
2011-07-05,1381.297696538548
2011-07-06,1372.5139616249492
2011-07-07,1376.9019949845847
2011-07-08,1371.1631346232298
2011-07-11,1338.3093570388592
2011-07-12,1328.2281540905165
2011-07-13,1349.4288072465743
2011-07-14,1338.3203469765995
2011-07-15,1333.6808984280385
2011-07-18,1310.383276852288
2011-07-19,1325.3211879914888
2011-07-20,1339.2625040795608
2011-07-21,1358.652571925493
2011-07-22,1371.33791604203
2011-07-25,1362.7469423507669
2011-07-26,1371.07654846741
2011-07-27,1354.2457968460228
2011-07-28,1343.104958146548
2011-07-29,1341.5857686223478
2011-08-01,1335.1756315057191
2011-08-02,1303.8579833104543
2011-08-03,1280.1685164941011
2011-08-04,1230.7178089538845
2011-08-05,1200.4406993461268
2011-08-08,1152.9677042416536
2011-08-09,1161.80121228484
2011-08-10,1158.6423004611058
2011-08-11,1173.0049135803565
2011-08-12,1196.5462725407629
2011-08-15,1220.6041032025396
2011-08-16,1213.9340954645838
2011-08-17,1224.3404389463408
2011-08-18,1177.6819370602286
2011-08-19,1162.852799582227
2011-08-22,1154.376278799655
2011-08-23,1165.9771191583334
2011-08-24,1171.556258955884
2011-08-25,1168.6730958003739
2011-08-26,1170.211055172816
2011-08-29,1195.1038103385115
2011-08-30,1206.229618702408
2011-08-31,1229.7876005734627
2011-09-01,1226.456886328336
2011-09-02,1207.1474589542083
2011-09-05,1166.7756761733108
2011-09-06,1144.6949718285287
2011-09-07,1168.2886171530754
2011-09-08,1172.728969641636
2011-09-09,1143.0815507730724
2011-09-12,1111.2614061176332
2011-09-13,1118.997750762884
2011-09-14,1116.125178397895
2011-09-15,1143.060792275233
2011-09-16,1160.4738695874557
2011-09-19,1135.9997264092606
2011-09-20,1137.2052250230329
2011-09-21,1128.8667144673557
2011-09-22,1081.2660029927288
2011-09-23,1077.544741207871
2011-09-26,1065.3329529234372
2011-09-27,1109.63148852147
2011-09-28,1115.8026270817572
2011-09-29,1122.3660972106725
2011-09-30,1104.7514001569325
2011-10-03,1080.0302038434677
2011-10-04,1051.1457316679987
2011-10-05,1058.4060167940736
2011-10-06,1088.3121009272957
2011-10-07,1103.8792846915317
2011-10-10,1123.7693087866428
2011-10-11,1130.1141176587935
2011-10-12,1149.3402140159467
2011-10-13,1146.9818612937115
2011-10-14,1152.7246108091913
2011-10-17,1152.8245447121267
2011-10-18,1137.5281169291818
2011-10-19,1147.350253618319
2011-10-20,1128.1312739287712
2011-10-21,1153.8772652234604
2011-10-24,1173.3796137538627
2011-10-25,1168.1387612445687
2011-10-26,1162.1570613726801
2011-10-27,1210.3052411695046
2011-10-28,1215.6007007568412
2011-10-31,1179.3673475402786
2011-11-01,1132.3205732860893
2011-11-02,1137.47692384728
2011-11-03,1147.9449880035047
2011-11-04,1153.3479637223256
2011-11-07,1147.369343366934
2011-11-08,1149.6711449740135
2011-11-09,1134.9960644439213
2011-11-10,1118.464863322864
2011-11-11,1144.0068812386974
2011-11-14,1137.8399801626829
2011-11-15,1121.8152172560574
2011-11-16,1114.276212271914
2011-11-17,1106.795255343115
2011-11-18,1098.3946594359054
2011-11-21,1072.3485336531405
2011-11-22,1067.820254160676
2011-11-23,1047.9195618026001
2011-11-24,1043.6034712305488
2011-11-25,1037.3421233749314
2011-11-28,1063.3265442980758
2011-11-29,1079.605333958411
2011-11-30,1108.7956317977385
2011-12-01,1104.2875743772784
2011-12-02,1112.8961214858487
2011-12-05,1128.3247725433707
2011-12-06,1111.6288255190193
2011-12-07,1119.4198420588573
2011-12-08,1100.1069960256511
2011-12-09,1101.4307575520927
2011-12-12,1083.1617905923847
2011-12-13,1075.9922828557105
2011-12-14,1053.0841539227274
2011-12-15,1054.4073459263302
2011-12-16,1056.437276523795
2011-12-19,1045.7535672989422
2011-12-20,1066.8850769520554
2011-12-21,1067.237123816361
2011-12-22,1070.139735217131
2011-12-23,1075.2087498456472
2011-12-26,1075.3959825303853
2011-12-27,1078.041338428691
2011-12-28,1068.0201718260055
2011-12-29,1069.1320074762784
2011-12-30,1087.1173291607656
2012-01-02,1093.4272596978192
2012-01-03,1111.9659861041669
2012-01-04,1109.4036462879744
2012-01-05,1090.768785715572
2012-01-06,1085.739301642892
2012-01-09,1085.1492791600945
2012-01-10,1097.7414825809633
2012-01-11,1098.0470340550387
2012-01-12,1106.2030395279025
2012-01-13,1104.8453099236415
2012-01-16,1106.6467226561235
2012-01-17,1120.8052001876836
2012-01-18,1130.1639828505715
2012-01-19,1148.5307327735618
2012-01-20,1159.1119038137126
2012-01-23,1175.5408309393683
2012-01-24,1159.7498518436926
2012-01-25,1163.447382374262
2012-01-26,1187.0805863728597
2012-01-27,1186.741824818128
2012-01-30,1174.3813425382646
2012-01-31,1183.6696969008585
2012-02-01,1206.6604377981193
2012-02-02,1214.5858152851024
2012-02-03,1219.7559284399065
2012-02-06,1223.5763232920965
2012-02-07,1229.0322699562637
2012-02-08,1238.49119165196
2012-02-09,1243.8615664857994
2012-02-10,1225.7155925586596
2012-02-13,1235.7522492146563
2012-02-14,1223.176410381897
2012-02-15,1228.6702140382565
2012-02-16,1218.8660608830876
2012-02-17,1238.198345786588
2012-02-20,1256.8578774187679
2012-02-21,1252.113736495026
2012-02-22,1246.966538714695
2012-02-23,1251.8439983630979
2012-02-24,1265.1267796265677
2012-02-27,1261.0084953754983
2012-02-28,1265.8936143311118
2012-02-29,1263.0619131137867
2012-03-01,1263.2260288857237
2012-03-02,1261.4899235720065
2012-03-05,1253.0445095516773
2012-03-06,1223.8382099794565
2012-03-07,1228.8268888645023
2012-03-08,1251.8329718548316
2012-03-09,1249.8593206237533
2012-03-12,1245.6060187949433
2012-03-13,1258.4504870727767
2012-03-14,1255.3085537307643
2012-03-15,1262.774076012262
2012-03-16,1274.186658546955
2012-03-19,1279.2520380623923
2012-03-20,1265.0884425180132
2012-03-21,1257.5694426536752
2012-03-22,1250.5161648102262
2012-03-23,1255.877934201823
2012-03-26,1266.53268511716
2012-03-27,1272.8219306593692
2012-03-28,1263.353015217489
2012-03-29,1253.2128313058258
2012-03-30,1262.5814755621163
2012-04-02,1265.5494610362643
2012-04-03,1260.616452196282
2012-04-04,1225.7626828446516
2012-04-05,1220.361431609821
2012-04-06,1218.386532160557
2012-04-09,1218.512839231255
2012-04-10,1201.8736234541748
2012-04-11,1205.677986135874
2012-04-12,1224.0693844211457
2012-04-13,1215.957729024929
2012-04-16,1207.8205077582268
2012-04-17,1223.9544994184196
2012-04-18,1229.5989763582688
2012-04-19,1222.2464843870407
2012-04-20,1227.0191203989052
2012-04-23,1205.5057731823777
2012-04-24,1213.5303026440981
2012-04-25,1223.8060784961276
2012-04-26,1226.9960947209972
2012-04-27,1236.4578258964536
2012-04-30,1238.2201908239101
2012-05-01,1233.6453456113763
2012-05-02,1233.6673579979954
2012-05-03,1229.2796241176584
2012-05-04,1210.9633150207176
2012-05-07,1196.9158928081508
2012-05-08,1183.529329068451
2012-05-09,1165.254355840529
2012-05-10,1177.0519507837732
2012-05-11,1172.072673669305
2012-05-14,1148.893455523275
2012-05-15,1131.1460789065952
2012-05-16,1114.8370407753582
2012-05-17,1116.2457815206474
2012-05-18,1094.3345267216198
2012-05-21,1101.7583976305318
2012-05-22,1118.9831760584877
2012-05-23,1092.5734932918053
2012-05-24,1093.558939364526
2012-05-25,1087.8949977151672
2012-05-28,1091.6928482550325
2012-05-29,1103.4564971307973
2012-05-30,1085.3717131589788
2012-05-31,1085.4261287244133
2012-06-01,1063.6260601565887
2012-06-04,1053.722236075976
2012-06-05,1059.8323430134742
2012-06-06,1081.3371271996405
2012-06-07,1098.2341189314395
2012-06-08,1083.1225994312263
2012-06-11,1088.9678319460102
2012-06-12,1079.5611177007488
2012-06-13,1080.0290766395067
2012-06-14,1080.8205942450006
2012-06-15,1098.9990316890699
2012-06-18,1106.3429644114767
2012-06-19,1117.3937195799847
2012-06-20,1130.753208851436
2012-06-21,1121.4975166571337
2012-06-22,1109.9462304503832
2012-06-25,1094.2029524757907
2012-06-26,1087.7798540783128
2012-06-27,1097.0669669900442
2012-06-28,1096.730368148402
2012-06-29,1135.8949063475409
2012-07-02,1144.5648227383983
2012-07-03,1151.850602095419
2012-07-04,1150.1197403144097
2012-07-05,1140.9968864464638
2012-07-06,1129.4028447532544
2012-07-09,1119.6787498991644
2012-07-10,1118.4342728212428
2012-07-11,1112.8745534938726
2012-07-12,1098.3949242920241
2012-07-13,1113.6604073989483
2012-07-16,1121.723115734347
2012-07-17,1117.7799616689106
2012-07-18,1119.121635224929
2012-07-19,1136.2568653149153
2012-07-20,1120.4301481157859
2012-07-23,1089.1929751680257
2012-07-24,1087.3987193148398
2012-07-25,1082.2521393823215
2012-07-26,1110.6934204249249
2012-07-27,1122.8144917365855
2012-07-30,1131.031660729609
2012-07-31,1131.9917781075858
2012-08-01,1128.2409920141208
2012-08-02,1115.1267323638479
2012-08-03,1127.319225400811
2012-08-06,1143.8827700931445
2012-08-07,1149.5637866841364
2012-08-08,1150.4179417816422
2012-08-09,1151.3369382561475
2012-08-10,1153.3921686193203
2012-08-13,1151.6943271471773
2012-08-14,1155.3133012198234
2012-08-15,1152.1070544385454
2012-08-16,1162.2820920297816
2012-08-17,1169.893590889511
2012-08-20,1170.1159204069227
2012-08-21,1182.7043594797574
2012-08-22,1174.2881164029159
2012-08-23,1180.8638823843942
2012-08-24,1171.0014083054289
2012-08-27,1171.9173572834225
2012-08-28,1165.6438500760553
2012-08-29,1164.5601740824338
2012-08-30,1154.0439065512753
2012-08-31,1160.486580683897
2012-09-03,1164.114185194511
2012-09-04,1157.9000724630978
2012-09-05,1156.0243127586095
2012-09-06,1169.8278746989895
2012-09-07,1198.3546235915742
2012-09-10,1201.1305835217656
2012-09-11,1205.583436845278
2012-09-12,1218.3602089092644
2012-09-13,1219.505465637787
2012-09-14,1248.828322510302
2012-09-17,1243.058449124374
2012-09-18,1235.8068037792934
2012-09-19,1242.0497382629665
2012-09-20,1229.6426701841624
2012-09-21,1237.8911539467163
2012-09-24,1230.3784466043082
2012-09-25,1240.1229899465432
2012-09-26,1216.9129565574235
2012-09-27,1222.9750261810236
2012-09-28,1217.8364490099498
2012-10-01,1221.397059754851
2012-10-02,1222.319930410975
2012-10-03,1212.6693128194227
2012-10-04,1226.928969776706
2012-10-05,1241.2902581729586
2012-10-08,1230.7324464383064
2012-10-09,1221.7805308259349
2012-10-10,1209.8693380239108
2012-10-11,1212.5475306601336
2012-10-12,1215.7945656207198
2012-10-15,1216.1859325790779
2012-10-16,1232.6936135703397
2012-10-17,1251.0898926266154
2012-10-18,1255.2400031529596
2012-10-19,1248.2824766962224
2012-10-22,1247.9091437633288
2012-10-23,1231.2316676474702
2012-10-24,1233.1022482816525
2012-10-25,1240.2654669563317
2012-10-26,1236.2562054675514
2012-10-29,1228.9284651856226
2012-10-30,1232.4870406260484
2012-10-31,1233.6517539681952
2012-11-01,1239.8976371897168
2012-11-02,1241.4168934698973
2012-11-05,1233.1424034229888
2012-11-06,1235.2229798152107
2012-11-07,1228.4486530916215
2012-11-08,1217.9738541173122
2012-11-09,1211.367615426538
2012-11-12,1204.0352044846861
2012-11-13,1199.9616411024017
2012-11-14,1195.6170780144848
2012-11-15,1193.0001767403323
2012-11-16,1185.964657544675
2012-11-19,1210.5517899544368
2012-11-20,1210.5186738264729
2012-11-21,1212.6145206259066
2012-11-22,1228.8188462433784
2012-11-23,1236.4915943856313
2012-11-26,1238.6229420130308
2012-11-27,1240.0341783184906
2012-11-28,1234.5261876291215
2012-11-29,1250.7325584621392
2012-11-30,1249.9484391412348
2012-12-03,1257.1104656292746
2012-12-04,1260.8950588513162
2012-12-05,1262.5635572632184
2012-12-06,1268.2247389914933
2012-12-07,1267.7377868582698
2012-12-10,1266.5557556075573
2012-12-11,1274.955017191125
2012-12-12,1280.9128311928544
2012-12-13,1283.6156978886768
2012-12-14,1287.0132666160193
2012-12-17,1293.0331945550938
2012-12-18,1304.8325689960852
2012-12-19,1321.7446008772106
2012-12-20,1322.0593140968697
2012-12-21,1313.1091181042043
2012-12-24,1310.6829574086082
2012-12-25,1312.4432080686138
2012-12-26,1315.9485780678297
2012-12-27,1320.5674243747121
2012-12-28,1320.1686884049743
2012-12-31,1318.8340492148038
2013-01-01,1318.8340492148038
2013-01-02,1340.5263309613035
2013-01-03,1340.8569612891595
2013-01-04,1346.560689135419
2013-01-07,1355.0139407202905
2013-01-08,1349.4460214175651
2013-01-09,1356.4675056891958
2013-01-10,1372.485840101289
2013-01-11,1378.3458439730991
2013-01-14,1375.2078864640298
2013-01-15,1376.016995637933
2013-01-16,1367.4132616585555
2013-01-17,1372.24854876947
2013-01-18,1377.9975747393476
2013-01-21,1384.890713876925
2013-01-22,1388.3997678479316
2013-01-23,1381.5051252661701
2013-01-24,1385.6977580638084
2013-01-25,1396.2561723252325
2013-01-28,1397.0173724565589
2013-01-29,1400.0589948057316
2013-01-30,1403.5078814761941
2013-01-31,1403.6526362711345
2013-02-01,1414.878900482774
2013-02-04,1401.4689335888604
2013-02-05,1392.269696996695
2013-02-06,1405.977652597185
2013-02-07,1401.9025184582636
2013-02-08,1410.23507634607
2013-02-11,1402.88321963994
2013-02-12,1418.1962873217465
2013-02-13,1417.9015474856856
2013-02-14,1413.793689827785
2013-02-15,1406.873573173159
2013-02-18,1414.4262467434494
2013-02-19,1428.5808755067553
2013-02-20,1429.7845204118648
2013-02-21,1405.3892209290748
2013-02-22,1409.558696514354
2013-02-25,1415.2336547243187
2013-02-26,1400.5358644723092
2013-02-27,1408.9098117844494
2013-02-28,1420.995592590116
2013-03-01,1408.7718084596017
2013-03-04,1406.4095953200429
2013-03-05,1421.7055245432687
2013-03-06,1426.3622979267075
2013-03-07,1425.3402821323482
2013-03-08,1422.8763055330526
2013-03-11,1431.9951631536421
2013-03-12,1430.172747796784
2013-03-13,1424.6083747901596
2013-03-14,1439.4439110589637
2013-03-15,1457.6639782723178
2013-03-18,1443.5179807749628
2013-03-19,1438.5573647919698
2013-03-20,1443.1106632429814
2013-03-21,1449.9592403485874
2013-03-22,1446.9038187426017
2013-03-25,1443.8004611064453
2013-03-26,1444.2080786463769
2013-03-27,1440.2722923599586
2013-03-28,1444.1478733162096
2013-03-29,1441.4540028777992
2013-04-01,1426.1534608436498
2013-04-02,1426.1134849021846
2013-04-03,1430.020927852693
2013-04-04,1414.7519883593059
2013-04-05,1416.4121730794373
2013-04-08,1421.493048947824
2013-04-09,1432.6406928378876
2013-04-10,1452.4622299078974
2013-04-11,1468.2128970168665
2013-04-12,1464.1516818452847
2013-04-15,1447.9696442521058
2013-04-16,1439.4632653516276
2013-04-17,1432.2474580609976
2013-04-18,1425.1164634217214
2013-04-19,1430.9936688219038
2013-04-22,1440.0593613892274
2013-04-23,1454.1289222176658
2013-04-24,1469.3762061240334
2013-04-25,1485.9084680873696
2013-04-26,1486.4717806299593
2013-04-29,1492.121230256746
2013-04-30,1503.5839606724328
2013-05-01,1503.4325064310783
2013-05-02,1490.3679236710898
2013-05-03,1499.4743473642432
2013-05-06,1496.400031155503
2013-05-07,1513.4815606333166
2013-05-08,1531.3014737362016
2013-05-09,1523.2334960816052
2013-05-10,1509.5182435458469
2013-05-13,1511.1686243351508
2013-05-14,1508.9010759708701
2013-05-15,1504.7454618371132
2013-05-16,1508.4439030780766
2013-05-17,1509.347777036726
2013-05-20,1525.4128297486702
2013-05-21,1524.2374192329623
2013-05-22,1517.2624753392788
2013-05-23,1472.2462055891065
2013-05-24,1477.0013240393864
2013-05-27,1467.4411454990761
2013-05-28,1473.2794743716672
2013-05-29,1479.0729756589396
2013-05-30,1469.0664376818902
2013-05-31,1462.6048107827605
2013-06-03,1453.0694371383838
2013-06-04,1458.7831001279365
2013-06-05,1439.4558374046424
2013-06-06,1425.196949823067
2013-06-07,1429.5491359176867
2013-06-10,1437.6216027509424
2013-06-11,1433.740001186613
2013-06-12,1437.5659892790738
2013-06-13,1421.7466233738437
2013-06-14,1437.7377401150445
2013-06-17,1455.5561455711688
2013-06-18,1451.7390223919206
2013-06-19,1464.1614875253028
2013-06-20,1402.0281980191887
2013-06-21,1394.267640846866
2013-06-24,1369.747817490219
2013-06-25,1374.091730050988
2013-06-26,1380.7187291594926
2013-06-27,1396.2541456506044
2013-06-28,1406.1410492199088
2013-07-01,1419.4931585368329
2013-07-02,1423.7270357515606
2013-07-03,1418.029854820331
2013-07-04,1430.6924480189962
2013-07-05,1422.1897030180999
2013-07-08,1427.6763971303292
2013-07-09,1439.2546124953199
2013-07-10,1447.1507367294369
2013-07-11,1473.5064786015544
2013-07-12,1475.5331313579463
2013-07-15,1476.5884965300015
2013-07-16,1484.7458220604426
2013-07-17,1486.228688833548
2013-07-18,1494.8182452240285
2013-07-19,1494.2046809751096
2013-07-22,1509.5062834010926
2013-07-23,1512.5456060760746
2013-07-24,1515.662481683083
2013-07-25,1509.891295233963
2013-07-26,1506.9184754434816
2013-07-29,1491.434539916603
2013-07-30,1499.8710818520926
2013-07-31,1493.8009638952262
2013-08-01,1508.7187187305267
2013-08-02,1529.2340263528783
2013-08-05,1532.844556974204
2013-08-06,1539.1328527673602
2013-08-07,1531.8539027860897
2013-08-08,1546.5433570552555
2013-08-09,1549.5372918931462
2013-08-12,1546.7059361200322
2013-08-13,1547.4336963104247
2013-08-14,1558.78498984145
2013-08-15,1540.2935833670329
2013-08-16,1551.5635049439604
2013-08-19,1553.4587633348328
2013-08-20,1541.4451650593317
2013-08-21,1533.759788935621
2013-08-22,1536.143421114883
2013-08-23,1551.368694531013
2013-08-26,1544.7981357304868
2013-08-27,1531.7607997189364
2013-08-28,1512.9840342149093
2013-08-29,1509.2878365312736
2013-08-30,1496.3910689688475
2013-09-02,1515.6612275239033
2013-09-03,1523.547540428376
2013-09-04,1531.0779544462916
2013-09-05,1530.260366456099
2013-09-06,1540.6899803953233
2013-09-09,1561.8263846153093
2013-09-10,1582.7376408263256
2013-09-11,1591.9232088576284
2013-09-12,1594.48606832994
2013-09-13,1593.4007786463112
2013-09-16,1610.3047977965405
2013-09-17,1604.078034978714
2013-09-18,1608.8662940797315
2013-09-19,1638.447701410916
2013-09-20,1627.3537833733421
2013-09-23,1626.1567541247077
2013-09-24,1629.877034546939
2013-09-25,1629.8423982362513
2013-09-26,1633.240603764065
2013-09-27,1638.2435663153612
2013-09-30,1630.1452033001547
2013-10-01,1637.5170756279547
2013-10-02,1635.554001528419
2013-10-03,1634.95500613219
2013-10-04,1632.4779053105815
2013-10-07,1620.0699915373582
2013-10-08,1621.4009907084815
2013-10-09,1619.044068856558
2013-10-10,1634.2547879358997
2013-10-11,1650.6105737051612
