Date,FAR EAST SMALL VALUE
1997-05-28,542.5881490988568
1997-05-29,539.3808374593237
1997-05-30,538.3975013102904
1997-06-02,539.4426940368384
1997-06-03,541.8160387630871
1997-06-04,542.4829821427109
1997-06-05,545.0844905618641
1997-06-06,546.5922347503727
1997-06-09,557.1910387616088
1997-06-10,558.7399466431216
1997-06-11,563.7833408607327
1997-06-12,552.0070461750697
1997-06-13,549.749386343422
1997-06-16,557.3012598178799
1997-06-17,558.1678856270519
1997-06-18,559.3049625267771
1997-06-19,556.7259449534038
1997-06-20,554.6665785014378
1997-06-23,550.152982162878
1997-06-24,550.6080885750937
1997-06-25,557.6163780860037
1997-06-26,558.9193088498065
1997-06-27,555.0149303401547
1997-06-30,556.3547831350105
1997-07-01,552.3391494213679
1997-07-02,554.1470166598829
1997-07-03,556.1625391860638
1997-07-04,552.5711741423694
1997-07-07,554.4355754800591
1997-07-08,552.0416386802445
1997-07-09,547.294275707373
1997-07-10,546.985756207525
1997-07-11,544.2476097343373
1997-07-14,543.5020919745432
1997-07-15,535.7571724776489
1997-07-16,532.1593307332937
1997-07-17,529.6805195611281
1997-07-18,531.596725017681
1997-07-21,531.2405496347171
1997-07-22,529.8606119682267
1997-07-23,526.8401758062132
1997-07-24,524.6848280654224
1997-07-25,522.5450858408092
1997-07-28,520.5971193420835
1997-07-29,517.5067753306652
1997-07-30,512.5941900810345
1997-07-31,509.31150374731186
1997-08-01,506.2539229505313
1997-08-04,502.41005388048603
1997-08-05,495.6863538607961
1997-08-06,495.0805280576802
1997-08-07,491.77129032875035
1997-08-08,497.8068926222393
1997-08-11,492.5195081867681
1997-08-12,493.09795721597555
1997-08-13,495.0476577770308
1997-08-14,488.5816840767133
1997-08-15,491.1111825530574
1997-08-18,486.45735398288747
1997-08-19,482.7819032217941
1997-08-20,486.36864924618396
1997-08-21,488.1760400234192
1997-08-22,486.32626314470394
1997-08-25,484.3619779564343
1997-08-26,485.14399567415273
1997-08-27,482.039222258235
1997-08-28,478.08227604513957
1997-08-29,467.8245216633862
1997-09-01,460.2964786106025
1997-09-02,455.1442129042684
1997-09-03,462.6618584702883
1997-09-04,459.2272295197378
1997-09-05,458.2205800923125
1997-09-08,458.647134298971
1997-09-09,466.4692809073223
1997-09-10,465.24420349388157
1997-09-11,458.8966526303535
1997-09-12,451.916730165349
1997-09-15,454.19329577596216
1997-09-16,450.3597114814653
1997-09-17,447.8655320689491
1997-09-18,439.15976321091574
1997-09-19,437.88112961885633
1997-09-22,434.3741399498125
1997-09-23,435.82800827555684
1997-09-24,438.8245012986127
1997-09-25,434.45491769259
1997-09-26,425.80708098584347
1997-09-29,417.58947849374783
1997-09-30,415.45875982768973
1997-10-01,411.2872040411433
1997-10-02,406.7389113861108
1997-10-03,401.5945299637383
1997-10-06,403.24261041951166
1997-10-07,401.55639442726783
1997-10-08,402.9587853031827
1997-10-09,399.53788286155986
1997-10-10,402.47548049761434
1997-10-13,395.3081044181557
1997-10-14,390.37556791782396
1997-10-15,388.67469748475077
1997-10-16,394.914768106513
1997-10-17,394.8238221563339
1997-10-20,390.80216387768013
1997-10-21,392.2698896334071
1997-10-22,393.2795835600232
1997-10-23,382.73642699930593
1997-10-24,387.07806123184025
1997-10-27,384.0162040919305
1997-10-28,376.50611340394283
1997-10-29,383.33069732712374
1997-10-30,381.3356170105667
1997-10-31,385.6094705650545
1997-11-03,388.10574564475064
1997-11-04,383.4597834389507
1997-11-05,379.5873856225889
1997-11-06,374.3620732544983
1997-11-07,364.71513160960717
1997-11-10,359.12791536993007
1997-11-11,356.29893753286916
1997-11-12,349.63263619715326
1997-11-13,348.4219891089355
1997-11-14,344.70358410166574
1997-11-17,355.9140305489506
1997-11-18,358.05840289648495
1997-11-19,346.69142004427994
1997-11-20,347.3860525483884
1997-11-21,351.424834626205
1997-11-24,348.98062899520676
1997-11-25,334.8404099027716
1997-11-26,330.64857348139026
1997-11-27,329.2369459916941
1997-11-28,328.92527050428777
1997-12-01,329.1229434703458
1997-12-02,332.2711407611337
1997-12-03,328.6535532534249
1997-12-04,323.7219501892071
1997-12-05,321.3460522346403
1997-12-08,318.281201206945
1997-12-09,319.85217654381046
1997-12-10,320.36851137683965
1997-12-11,313.64105446472195
1997-12-12,309.60180410542586
1997-12-15,306.11885010159153
1997-12-16,303.1956573060584
1997-12-17,313.3940554912039
1997-12-18,307.9860567165468
1997-12-19,296.4755802800777
1997-12-22,283.7917393730071
1997-12-23,284.2231833566182
1997-12-24,279.95830192004337
1997-12-25,282.4277201494322
1997-12-26,283.43059837131386
1997-12-29,282.8503838407051
1997-12-30,286.89118015842496
1997-12-31,286.60438120255174
1998-01-01,286.5377739771424
1998-01-02,282.1381548539399
1998-01-05,279.6355560194534
1998-01-06,275.5568281915557
1998-01-07,275.2773416142701
1998-01-08,272.5001756830792
1998-01-09,271.2534920521724
1998-01-12,261.82186383202117
1998-01-13,264.0447968533498
1998-01-14,267.3407493217229
1998-01-15,267.48088921076595
1998-01-16,278.0652086102761
1998-01-19,287.60855318876895
1998-01-20,290.28491254202294
1998-01-21,300.4385934691311
1998-01-22,301.3169635777195
1998-01-23,309.15687323880417
1998-01-26,325.1142186316133
1998-01-27,333.3381170340614
1998-01-28,346.61910944132904
1998-01-29,339.1080565030616
1998-01-30,327.7039170501623
1998-02-02,329.47666213332747
1998-02-03,337.5425598417801
1998-02-04,342.1664189716389
1998-02-05,348.6544228528668
1998-02-06,353.3975900116965
1998-02-09,359.59745896630653
1998-02-10,369.0375113510903
1998-02-11,369.77471896601384
1998-02-12,372.06361764542436
1998-02-13,360.4673226927599
1998-02-16,352.77607038357064
1998-02-17,350.83288408512516
1998-02-18,352.26058799929706
1998-02-19,350.97049093316787
1998-02-20,346.79072063919847
1998-02-23,344.63667014334106
1998-02-24,342.21330714483076
1998-02-25,340.6947099464205
1998-02-26,346.28395421523555
1998-02-27,356.1701506479295
1998-03-02,365.1415967100701
1998-03-03,363.8241949741734
1998-03-04,360.0862241787899
1998-03-05,351.73086272345284
1998-03-06,352.5555538429127
1998-03-09,351.35939984392246
1998-03-10,351.3726644754231
1998-03-11,347.1783560651409
1998-03-12,344.3244798743437
1998-03-13,352.27200584567584
1998-03-16,346.5176731747227
1998-03-17,347.2475620480697
1998-03-18,343.57006047925984
1998-03-19,344.14854808284724
1998-03-20,344.8034030886843
1998-03-23,343.29287516848393
1998-03-24,340.50481263849
1998-03-25,346.83002040105765
1998-03-26,350.7344477089042
1998-03-27,346.4657858357284
1998-03-30,337.9263706090086
1998-03-31,331.29894319254066
1998-04-01,322.248188949808
1998-04-02,308.41939516545654
1998-04-03,306.2316651594392
1998-04-06,310.6393646732186
1998-04-07,315.9461506160138
1998-04-08,323.49947366426454
1998-04-09,331.1653356368587
1998-04-10,330.90786994240125
1998-04-13,331.14076220830117
1998-04-14,330.55674587546895
1998-04-15,330.5868042332878
1998-04-16,321.3787549602393
1998-04-17,320.9121296350123
1998-04-20,320.1522515134758
1998-04-21,322.11402630522537
1998-04-22,322.3047603551096
1998-04-23,322.49792359290876
1998-04-24,323.60579320613584
1998-04-27,316.1549619629403
1998-04-28,313.03127587234763
1998-04-29,313.2942271364219
1998-04-30,313.61887328207354
1998-05-01,311.20814127298434
1998-05-04,310.2745120182296
1998-05-05,312.0928918669216
1998-05-06,307.3267627276224
1998-05-07,303.9055062817838
1998-05-08,304.4610178671399
1998-05-11,305.18900053221716
1998-05-12,302.63017015216457
1998-05-13,299.3589628821612
1998-05-14,298.34183381031204
1998-05-15,297.69611468080217
1998-05-18,292.9381599657338
1998-05-19,294.11594870545315
1998-05-20,296.39370909352044
1998-05-21,300.83866409611375
1998-05-22,300.56142352328106
1998-05-25,298.70185682005365
1998-05-26,297.1149441510573
1998-05-27,294.8039775749067
1998-05-28,293.0290631581488
1998-05-29,293.53872371520276
1998-06-01,288.5512674643252
1998-06-02,290.7690523256968
1998-06-03,290.4057960262208
1998-06-04,289.6329371147
1998-06-05,286.2066935579052
1998-06-08,282.8790858693709
1998-06-09,282.1039927862065
1998-06-10,278.1567987899874
1998-06-11,273.43746042192436
1998-06-12,270.0322999059825
1998-06-15,264.59171633856823
1998-06-16,265.61381359437166
1998-06-17,277.8114059147782
1998-06-18,287.4000221730646
1998-06-19,293.20955531217754
1998-06-22,285.29207761176434
1998-06-23,282.879361682237
1998-06-24,279.1307440222336
1998-06-25,279.2080169260009
1998-06-26,276.1953181216891
1998-06-29,280.06113102000745
1998-06-30,290.035944696281
1998-07-01,296.24625316700275
1998-07-02,295.6385441274461
1998-07-03,298.18169503570425
1998-07-06,299.6718776622085
1998-07-07,304.62723717851094
1998-07-08,301.51657237640666
1998-07-09,296.48062665895947
1998-07-10,293.45736698441607
1998-07-13,293.9646163388835
1998-07-14,298.73806587256337
1998-07-15,297.77490481512615
1998-07-16,299.88349213455945
1998-07-17,299.78240104044596
1998-07-20,300.9752389932387
1998-07-21,298.2746240873801
1998-07-22,293.9797180089249
1998-07-23,290.3660308308432
1998-07-24,291.966154291551
1998-07-27,285.68314470674966
1998-07-28,287.4493214355192
1998-07-29,285.0599676443677
1998-07-30,284.96129843211855
1998-07-31,283.0697132317004
1998-08-03,278.70725620555453
1998-08-04,279.41011807541736
1998-08-05,279.5123942000075
1998-08-06,277.743100806503
1998-08-07,274.3962905890404
1998-08-10,269.22926718118
1998-08-11,264.88668340221795
1998-08-12,265.02610340571704
1998-08-13,266.79347016150086
1998-08-14,265.48468980393096
1998-08-17,260.4014496547597
1998-08-18,263.4069849608776
1998-08-19,267.4182875261647
1998-08-20,270.28364752858107
1998-08-21,264.0266388806287
1998-08-24,263.3984402494076
1998-08-25,262.44434388791666
1998-08-26,259.2371067277084
1998-08-27,257.8681018456047
1998-08-28,250.0755367346193
1998-08-31,255.56869416866078
1998-09-01,263.1332333020627
1998-09-02,262.1294454106654
1998-09-03,264.7651120672498
1998-09-04,260.2206234831664
1998-09-07,272.04830256506574
1998-09-08,271.61088440317786
1998-09-09,260.98611732089245
1998-09-10,264.67530762030754
1998-09-11,264.09167526371334
1998-09-14,262.83172239592477
1998-09-15,263.80430998538566
1998-09-16,261.5694938723713
1998-09-17,263.12419864995064
1998-09-18,263.28577638676586
1998-09-21,257.6185993364883
1998-09-22,254.79748467258045
1998-09-23,252.99480930001508
1998-09-24,256.82756103703775
1998-09-25,254.4261247196338
1998-09-28,254.41595172648533
1998-09-29,256.35803806899884
1998-09-30,249.9083209326262
1998-10-01,244.4934723207995
1998-10-02,245.66597741745414
1998-10-05,242.50936081880482
1998-10-06,245.96671651840393
1998-10-07,268.07650759774043
1998-10-08,273.4182102578593
1998-10-09,276.72652319140127
1998-10-12,281.58991297716653
1998-10-13,272.5363996477693
1998-10-14,273.16846866677446
1998-10-15,276.0369589535301
1998-10-16,282.76321827884715
1998-10-19,288.083372757526
1998-10-20,284.1252130296853
1998-10-21,290.1744657506006
1998-10-22,289.557479144058
1998-10-23,287.27879999129175
1998-10-26,285.67052153632693
1998-10-27,284.9922237351369
1998-10-28,285.8262385765049
1998-10-29,288.20498203963933
1998-10-30,290.0650975793529
1998-11-02,298.1976340925794
1998-11-03,297.9627739698163
1998-11-04,301.51185137788065
1998-11-05,299.4800854016448
1998-11-06,294.9136134007344
1998-11-09,286.5687169693774
1998-11-10,282.0605194630072
1998-11-11,287.61079287892755
1998-11-12,280.6186489855085
1998-11-13,284.76508189281947
1998-11-16,293.426725425494
1998-11-17,291.31907586538773
1998-11-18,294.89354281460635
1998-11-19,301.7520606585483
1998-11-20,303.07245955898867
1998-11-23,301.4743293855145
1998-11-24,307.3056910560483
1998-11-25,306.36208096558414
1998-11-26,309.5854545706622
1998-11-27,311.6255860399134
1998-11-30,311.2412017235574
1998-12-01,309.4891066821001
1998-12-02,314.07938502032323
1998-12-03,313.10969289872736
1998-12-04,312.0960521932732
1998-12-07,311.40675669549995
1998-12-08,310.95520288976576
1998-12-09,315.3429934137397
1998-12-10,318.4911852155369
1998-12-11,315.6594060808089
1998-12-14,316.6738811678751
1998-12-15,311.3931997704437
1998-12-16,312.69907984364323
1998-12-17,310.77519900273495
1998-12-18,313.0786151380794
1998-12-21,311.6867975712772
1998-12-22,307.24365676189325
1998-12-23,308.96263969442924
1998-12-24,307.0840774069851
1998-12-25,309.94304357001397
1998-12-28,310.30283535442925
1998-12-29,312.103995391347
1998-12-30,314.6614565645637
1998-12-31,319.2509114676358
1999-01-01,319.2530427227684
1999-01-04,316.86917787600663
1999-01-05,317.0082643410499
1999-01-06,318.40266608799146
1999-01-07,323.5477833038096
1999-01-08,321.75140727049427
1999-01-11,327.5578283473729
1999-01-12,319.6021454362199
1999-01-13,312.4326343662442
1999-01-14,313.97024707187956
1999-01-15,313.11814150868037
1999-01-18,314.3782093019449
1999-01-19,317.21887832708205
1999-01-20,318.5741997630307
1999-01-21,320.03942816666455
1999-01-22,316.20930259100254
1999-01-25,316.2220263643776
1999-01-26,318.84077542037545
1999-01-27,316.8235613564709
1999-01-28,313.3610949297335
1999-01-29,314.5825289629128
1999-02-01,317.5884827503384
1999-02-02,323.7200459255406
1999-02-03,320.86383826332826
1999-02-04,320.539907990202
1999-02-05,316.6455287640022
1999-02-08,313.9180709907243
1999-02-09,310.2159611498532
1999-02-10,310.4158390184767
1999-02-11,312.15988883330914
1999-02-12,312.0177037861206
1999-02-15,310.74850688494416
1999-02-16,306.3112327314803
1999-02-17,304.23524630110416
1999-02-18,301.72954332449837
1999-02-19,299.63284183515475
1999-02-22,302.69019359245215
1999-02-23,301.97314749447287
1999-02-24,300.78848350998703
1999-02-25,306.440430876762
1999-02-26,310.85209549227943
1999-03-01,308.82129040194786
1999-03-02,305.7097817555615
1999-03-03,303.8787684007794
1999-03-04,300.28274997865753
1999-03-05,309.9790951149101
1999-03-08,309.8770962493745
1999-03-09,312.07794582374254
1999-03-10,318.91632051390746
1999-03-11,319.71926360976227
1999-03-12,323.26723916662036
1999-03-15,329.1682837621084
1999-03-16,336.1806648692962
1999-03-17,335.97556648241937
1999-03-18,333.8572747473
1999-03-19,341.52113256206843
1999-03-22,339.92638305498144
1999-03-23,340.4947988824868
1999-03-24,339.1720634871567
1999-03-25,343.8215113585754
1999-03-26,340.3345900946343
1999-03-29,342.2464984969612
1999-03-30,340.31816650505726
1999-03-31,348.9209605333238
1999-04-01,349.68045405952756
1999-04-02,350.88505480938716
1999-04-05,354.94475843595274
1999-04-06,359.22740918080166
1999-04-07,362.5907841355718
1999-04-08,368.40146328596154
1999-04-09,371.00613622666543
1999-04-12,371.33007423175843
1999-04-13,375.63434261223733
1999-04-14,379.9202811040092
1999-04-15,380.8566508322659
1999-04-16,385.6489846188385
1999-04-19,385.86351888882064
1999-04-20,383.2821416184622
1999-04-21,376.7465338319239
1999-04-22,378.3835265224828
1999-04-23,381.8788335672283
1999-04-26,385.79172713382405
1999-04-27,384.29718970662833
1999-04-28,387.0246452978086
1999-04-29,386.69332427721315
1999-04-30,388.9402459368825
1999-05-03,388.1397731896018
1999-05-04,388.5311622206796
1999-05-05,389.9072181681194
1999-05-06,398.3969010892586
1999-05-07,396.51101055718493
1999-05-10,399.1302639056258
1999-05-11,396.9833489694697
1999-05-12,400.1506036680362
1999-05-13,395.3638175474176
1999-05-14,394.91202215112776
1999-05-17,385.9023511325575
1999-05-18,384.63817460067196
1999-05-19,376.0036449598222
1999-05-20,376.8213333426948
1999-05-21,377.70174191208713
1999-05-24,379.23742925690084
1999-05-25,379.68583619474055
1999-05-26,381.1340736245749
1999-05-27,382.2705122715803
1999-05-28,380.9114224123569
1999-05-31,379.0556186778681
1999-06-01,387.0523828275458
1999-06-02,388.80336220391314
1999-06-03,385.91742457993865
1999-06-04,385.88420097410534
1999-06-07,392.97714259962066
1999-06-08,397.3254585988507
1999-06-09,403.59766852557755
1999-06-10,410.2697513069769
1999-06-11,414.9047097300174
1999-06-14,410.4703744291618
1999-06-15,408.3022469733169
1999-06-16,412.09543738317745
1999-06-17,418.1872292999119
1999-06-18,417.86808223075064
1999-06-21,421.95498491690694
1999-06-22,425.48559142331413
1999-06-23,426.74600279227184
1999-06-24,424.8063234152357
1999-06-25,424.85409667424784
1999-06-28,426.97962205970464
1999-06-29,429.77618188226484
1999-06-30,431.24005099136855
1999-07-01,439.9981889616731
1999-07-02,443.98703582711113
1999-07-05,446.21700381514864
1999-07-06,446.1426462425237
1999-07-07,446.01059762218256
1999-07-08,443.46898657347884
1999-07-09,442.6785228718866
1999-07-12,446.4676761254744
1999-07-13,448.5711413307992
1999-07-14,451.8980227051503
1999-07-15,452.38667475742926
1999-07-16,446.2453619647897
1999-07-19,453.0213692115336
1999-07-20,454.16756081256136
1999-07-21,457.5822368298176
1999-07-22,451.7391337873925
1999-07-23,448.7478826389367
1999-07-26,449.0534720223176
1999-07-27,447.5265559982944
1999-07-28,450.6737369848029
1999-07-29,456.08775292266586
1999-07-30,457.24354897854846
1999-08-02,456.2452972433869
1999-08-03,454.2431915346837
1999-08-04,455.59520692254677
1999-08-05,447.1484351538801
1999-08-06,441.9004570470521
1999-08-09,439.9071509599025
1999-08-10,441.37641018171263
1999-08-11,438.23720949518247
1999-08-12,440.3804253201161
1999-08-13,439.033743218555
1999-08-16,450.1692151471704
1999-08-17,450.3180054730435
1999-08-18,457.8218388569843
1999-08-19,458.9804361691371
1999-08-20,462.84631579436984
1999-08-23,464.88574394796564
1999-08-24,465.6603044117958
1999-08-25,468.2503462603024
1999-08-26,463.88685845208903
1999-08-27,463.2212529027016
1999-08-30,466.24484281730264
1999-08-31,469.28007453296215
1999-09-01,473.87744547977445
1999-09-02,474.62710496588414
1999-09-03,471.69753774161904
1999-09-06,475.4781264834515
1999-09-07,469.6872919883231
1999-09-08,466.31995610759617
1999-09-09,477.9959924819986
1999-09-10,479.67173315150285
1999-09-13,494.33509417056865
1999-09-14,495.7084601534899
1999-09-15,499.5517092145546
1999-09-16,491.5309529277501
1999-09-17,485.00001759364034
1999-09-20,486.0384191976393
1999-09-21,492.8797223782268
1999-09-22,484.7664725677801
1999-09-23,484.20289968899425
1999-09-24,472.4793849408887
1999-09-27,463.3653281919474
1999-09-28,468.3469313636049
1999-09-29,464.2820216199231
1999-09-30,477.63121529801987
1999-10-01,485.1817571674478
1999-10-04,480.89538776657656
1999-10-05,475.6246974897914
1999-10-06,473.29116283969455
1999-10-07,474.17659041755593
1999-10-08,471.79019588497334
1999-10-11,474.4389690985996
1999-10-12,475.2371294211925
1999-10-13,465.3799386941386
1999-10-14,464.7913547667933
1999-10-15,464.4817134166809
1999-10-18,453.9363128892721
1999-10-19,451.2543747622156
1999-10-20,459.08573464943237
1999-10-21,457.68503959681084
1999-10-22,458.0194464683972
1999-10-25,462.01862844066886
1999-10-26,461.00120038494236
1999-10-27,461.11116286470366
1999-10-28,456.15366450052795
1999-10-29,464.24934200346735
1999-11-01,463.1886793469489
1999-11-02,465.0621786520421
1999-11-03,462.11140694232336
1999-11-04,465.3053925592053
1999-11-05,457.3218064788484
1999-11-08,457.1252447271776
1999-11-09,460.2936997564067
1999-11-10,460.29575204105186
1999-11-11,449.5848581013703
1999-11-12,444.17060051800775
1999-11-15,436.92719195950167
1999-11-16,434.5741156489131
1999-11-17,443.63020661437764
1999-11-18,451.4924500403958
1999-11-19,452.2069422125686
1999-11-22,457.3091159583941
1999-11-23,459.538428618856
1999-11-24,453.7644623243804
1999-11-25,447.14344315978957
1999-11-26,454.5638096990596
1999-11-29,455.11140536065227
1999-11-30,452.9486159652781
1999-12-01,451.9618399454939
1999-12-02,448.4724833859448
1999-12-03,448.833691463529
1999-12-06,445.5299109960623
1999-12-07,447.3009727483993
1999-12-08,442.88242098250333
1999-12-09,440.6660321628162
1999-12-10,444.4848520338287
1999-12-13,439.5906135717485
1999-12-14,434.1099893132996
1999-12-15,430.0569789825803
1999-12-16,427.78320575373925
1999-12-17,423.1970726048306
1999-12-20,421.2396091887918
1999-12-21,421.58767799716986
1999-12-22,424.7663566779159
1999-12-23,424.24619036493
1999-12-24,426.19505758164803
1999-12-27,426.7350318738922
1999-12-28,424.92194861324873
1999-12-29,423.5596600449388
1999-12-30,425.1068199047741
1999-12-31,425.07632373244127
2000-01-03,430.42944962465685
2000-01-04,423.0442511971588
2000-01-05,417.2798928361732
2000-01-06,408.0898015511769
2000-01-07,409.870033191106
2000-01-10,410.91523071722224
2000-01-11,412.7415447612693
2000-01-12,410.13306628480257
2000-01-13,413.42671122661983
2000-01-14,415.44265576117226
2000-01-17,428.1542480744213
2000-01-18,427.5762272837831
2000-01-19,425.0837654411577
2000-01-20,428.81476902833765
2000-01-21,426.7788650150063
2000-01-24,424.98620212588355
2000-01-25,422.72218501376835
2000-01-26,424.4640062472381
2000-01-27,426.44223286694
2000-01-28,423.17815846703445
2000-01-31,420.3445087018649
2000-02-01,416.9782841021923
2000-02-02,417.317293164147
2000-02-03,416.31417305205173
2000-02-04,418.3321571447653
2000-02-07,415.6339101488842
2000-02-08,410.2716172590515
2000-02-09,409.3181973598004
2000-02-10,410.11692642659773
2000-02-11,408.5486367609496
2000-02-14,406.4431228508342
2000-02-15,402.55570522159593
2000-02-16,399.7240582449634
2000-02-17,395.66149174808
2000-02-18,393.59727909839734
2000-02-21,386.37308584892304
2000-02-22,385.2452332934028
2000-02-23,386.4680190530234
2000-02-24,389.14837415285984
2000-02-25,392.4092281709814
2000-02-28,398.3421156994774
2000-02-29,400.0509830433386
2000-03-01,408.21905709335726
2000-03-02,408.4845428581536
2000-03-03,407.9258123400622
2000-03-06,406.4848637410044
2000-03-07,408.3079324495185
2000-03-08,406.4765455620778
2000-03-09,409.0039065315091
2000-03-10,412.51986906425424
2000-03-13,408.9850246792788
2000-03-14,408.46898335425095
2000-03-15,407.22580188653797
2000-03-16,408.5160269411428
2000-03-17,412.5108056090909
2000-03-20,410.63704443934654
2000-03-21,412.12762856516997
2000-03-22,412.44579819487274
2000-03-23,410.8479717873966
2000-03-24,413.06904629598915
2000-03-27,421.53626921361473
2000-03-28,425.3451763043603
2000-03-29,429.91822106714403
2000-03-30,426.1567799375969
2000-03-31,436.69573230476027
2000-04-03,429.46194308215223
2000-04-04,427.0135843312183
2000-04-05,427.8431943333105
2000-04-06,425.66378144086843
2000-04-07,425.3878866414714
2000-04-10,423.7514602627502
2000-04-11,421.61235107293214
2000-04-12,427.8577500288573
2000-04-13,425.5615936295228
2000-04-14,427.8451907744667
2000-04-17,406.0282306568718
2000-04-18,410.7051268666311
2000-04-19,412.51983416111653
2000-04-20,412.775967027056
2000-04-21,407.48369841476745
2000-04-24,411.0725257683235
2000-04-25,409.85782055461215
2000-04-26,407.96421279532666
2000-04-27,405.8750590605807
2000-04-28,399.91588692169347
2000-05-01,404.1797608325894
2000-05-02,407.0091026191677
2000-05-03,405.7079952322072
2000-05-04,408.9483891784572
2000-05-05,407.35017018382473
2000-05-08,408.50990200843984
2000-05-09,406.72918686237665
2000-05-10,408.03658106191455
2000-05-11,406.36229587022643
2000-05-12,410.80073771759794
2000-05-15,411.3250546551895
2000-05-16,414.82577052710354
2000-05-17,416.44837713576686
2000-05-18,415.7159496099664
2000-05-19,423.02182555527537
2000-05-22,415.1193255947815
2000-05-23,416.55247375224013
2000-05-24,410.03515669276527
2000-05-25,411.7864217699426
2000-05-26,411.84006820859315
2000-05-29,412.52294722009447
2000-05-30,414.6565423055766
2000-05-31,410.6058751485718
2000-06-01,410.0901766565089
2000-06-02,413.71845745766376
2000-06-05,421.714122286193
2000-06-06,429.4421197805528
2000-06-07,432.944622371001
2000-06-08,432.52617732443787
2000-06-09,431.974509031219
2000-06-12,438.4964138089201
2000-06-13,437.05805162611796
2000-06-14,436.7134304095036
2000-06-15,435.11617409660226
