Date,WORLD SMALL VALUE
1997-05-19,305.29842096491154
1997-05-20,307.2786126933432
1997-05-21,307.49437550010555
1997-05-22,307.0182035822317
1997-05-23,309.0398376340363
1997-05-26,308.68064021779304
1997-05-27,308.0214256805762
1997-05-28,309.06726485585625
1997-05-29,308.96957472323675
1997-05-30,309.1081859484454
1997-06-02,309.5208934056358
1997-06-03,310.21497001053905
1997-06-04,310.3975884924513
1997-06-05,311.6591575088616
1997-06-06,312.64690315739466
1997-06-09,315.4116810399752
1997-06-10,315.7049164998078
1997-06-11,316.9718518858899
1997-06-12,316.55147776934376
1997-06-13,317.0628214619517
1997-06-16,318.2617862040896
1997-06-17,318.1640034835796
1997-06-18,318.6473488257099
1997-06-19,320.0755589345444
1997-06-20,319.19828020252663
1997-06-23,318.0971692485238
1997-06-24,318.87247289889046
1997-06-25,319.8467377145982
1997-06-26,319.73733338799985
1997-06-27,319.77566351787556
1997-06-30,321.4437719812183
1997-07-01,321.334955170944
1997-07-02,321.58903288289866
1997-07-03,323.56387860021925
1997-07-04,323.22752657439077
1997-07-07,324.0058308415173
1997-07-08,323.806845896818
1997-07-09,322.95115835341744
1997-07-10,323.67743386848935
1997-07-11,324.0081517008907
1997-07-14,323.69831628769003
1997-07-15,322.7038822381592
1997-07-16,323.8860470256652
1997-07-17,323.5375605544575
1997-07-18,322.92626408537245
1997-07-21,321.4156180549139
1997-07-22,321.92358449628665
1997-07-23,322.2481961041506
1997-07-24,321.78251654005504
1997-07-25,321.606741666313
1997-07-28,320.8766216429383
1997-07-29,321.3655016227689
1997-07-30,322.2872715169824
1997-07-31,322.7588723989676
1997-08-01,321.51870420661356
1997-08-04,320.69554048674473
1997-08-05,320.03614365583
1997-08-06,320.71063246043855
1997-08-07,320.81447609073496
1997-08-08,320.14892166856583
1997-08-11,319.16752644343376
1997-08-12,318.82913858390333
1997-08-13,319.61653539227103
1997-08-14,318.56320714810664
1997-08-15,318.89388674595943
1997-08-18,317.04482094794594
1997-08-19,318.3776238030201
1997-08-20,319.92728238057646
1997-08-21,320.1213206823501
1997-08-22,319.8988992046025
1997-08-25,320.2788835428086
1997-08-26,320.9343307502614
1997-08-27,320.896337510218
1997-08-28,321.0090419657079
1997-08-29,319.76768265204663
1997-09-01,318.5825035147992
1997-09-02,318.9589127269536
1997-09-03,320.7364005575454
1997-09-04,320.7892298754999
1997-09-05,322.2623328977445
1997-09-08,323.53414605602234
1997-09-09,325.55284153713063
1997-09-10,325.4020679662385
1997-09-11,324.0539746716989
1997-09-12,325.59555301511205
1997-09-15,326.663899693467
1997-09-16,327.7334118189056
1997-09-17,328.38178727958893
1997-09-18,328.0340612172227
1997-09-19,328.10459791125635
1997-09-22,327.5584976883487
1997-09-23,328.26844033164923
1997-09-24,329.7134957485404
1997-09-25,329.7385320140649
1997-09-26,329.4450883556956
1997-09-29,329.6428214654676
1997-09-30,330.4344613816607
1997-10-01,330.75091321685017
1997-10-02,331.65917635193586
1997-10-03,332.38826273197714
1997-10-06,333.7618780770262
1997-10-07,334.46467711117157
1997-10-08,334.6093804020878
1997-10-09,333.8302068791112
1997-10-10,333.9800040451111
1997-10-13,333.92621593048955
1997-10-14,333.2029645743407
1997-10-15,332.97321836812245
1997-10-16,332.7094015206595
1997-10-17,328.7828102650037
1997-10-20,329.67063656427206
1997-10-21,331.4941907243743
1997-10-22,331.26463381451856
1997-10-23,325.93954765641456
1997-10-24,326.75776987157104
1997-10-27,317.342723530055
1997-10-28,315.12155259547933
1997-10-29,320.7613757328387
1997-10-30,318.28218293094676
1997-10-31,321.3483956357343
1997-11-03,324.26802430095864
1997-11-04,324.8730609476731
1997-11-05,324.9613357705994
1997-11-06,324.21179825970285
1997-11-07,320.2190499062011
1997-11-10,319.58171690320546
1997-11-11,319.11987133840626
1997-11-12,314.28676736001927
1997-11-13,313.52890857165227
1997-11-14,314.0080826328085
1997-11-17,318.13100586856285
1997-11-18,318.291538791483
1997-11-19,316.16344465334373
1997-11-20,318.05608084337183
1997-11-21,318.6189108172818
1997-11-24,316.1214588484601
1997-11-25,313.3303568282197
1997-11-26,313.0988650212483
1997-11-27,312.8420690645224
1997-11-28,314.01206633910544
1997-12-01,315.5698498929031
1997-12-02,315.9539382899608
1997-12-03,316.4158240299461
1997-12-04,316.3743271407761
1997-12-05,316.35617180698785
1997-12-08,316.7983105474282
1997-12-09,315.98697481683797
1997-12-10,315.26722992968143
1997-12-11,312.04769397970387
1997-12-12,311.53960014453594
1997-12-15,310.74736630103956
1997-12-16,310.91329759348207
1997-12-17,313.5854373837541
1997-12-18,311.63165736468164
1997-12-19,309.15186368915744
1997-12-22,307.8460833984526
1997-12-23,309.0255720066445
1997-12-24,308.20527959573354
1997-12-25,308.5302434104726
1997-12-26,308.8431233498364
1997-12-29,310.591080117431
1997-12-30,313.49657437922525
1997-12-31,314.03445638724975
1998-01-01,314.0335953165286
1998-01-02,313.8370787062075
1998-01-05,313.679667569134
1998-01-06,311.61231709641476
1998-01-07,310.46029729147745
1998-01-08,309.0414358908211
1998-01-09,304.83061363661903
1998-01-12,301.75238700056696
1998-01-13,304.7417892473375
1998-01-14,306.84433524987
1998-01-15,306.413899622775
1998-01-16,310.12883785060245
1998-01-19,311.4235816086204
1998-01-20,312.75680676515674
1998-01-21,313.85852790268206
1998-01-22,314.14116264050153
1998-01-23,315.9057915682833
1998-01-26,317.00831786389824
1998-01-27,318.4911867141304
1998-01-28,321.67253701758887
1998-01-29,321.0960761905445
1998-01-30,319.4709477579639
1998-02-02,321.6358530003239
1998-02-03,324.14646151281187
1998-02-04,326.4036056164794
1998-02-05,329.53496374043937
1998-02-06,330.7457839007364
1998-02-09,331.3790298804556
1998-02-10,334.1515273951698
1998-02-11,334.94193176873125
1998-02-12,335.7736568258275
1998-02-13,333.88425038246464
1998-02-16,333.11501686867035
1998-02-17,332.7928743652679
1998-02-18,334.07633730898044
1998-02-19,333.67213244333556
1998-02-20,333.26030751576417
1998-02-23,335.356225291268
1998-02-24,334.83672696748533
1998-02-25,335.9040340708226
1998-02-26,338.3361502497776
1998-02-27,340.40743149058835
1998-03-02,342.87882249930385
1998-03-03,343.8021306012312
1998-03-04,342.48738414952396
1998-03-05,338.7597695353729
1998-03-06,341.54294756302306
1998-03-09,341.9459900411525
1998-03-10,343.56795115465
1998-03-11,344.1187890672826
1998-03-12,344.81113537368947
1998-03-13,347.6925909538651
1998-03-16,347.88675293130524
1998-03-17,349.22538302161945
1998-03-18,348.4782521136214
1998-03-19,349.41801407833054
1998-03-20,350.29974208621303
1998-03-23,350.8464024438686
1998-03-24,351.8116309687367
1998-03-25,353.4428764231013
1998-03-26,354.43083884665623
1998-03-27,354.0847313913041
1998-03-30,352.2311230163481
1998-03-31,352.8375955726215
1998-04-01,353.5971499787809
1998-04-02,352.80151511209255
1998-04-03,352.51858691449587
1998-04-06,352.77113333899285
1998-04-07,351.67142193441936
1998-04-08,352.29889311676675
1998-04-09,355.45490900080836
1998-04-10,355.6275552065892
1998-04-13,355.49321793326465
1998-04-14,358.87976286776126
1998-04-15,360.1658165957377
1998-04-16,357.5409017859884
1998-04-17,358.2426142020703
1998-04-20,359.0506038567994
1998-04-21,360.7666186645917
1998-04-22,361.27756882990246
1998-04-23,358.7251923371827
1998-04-24,357.03015062765365
1998-04-27,350.0543381816192
1998-04-28,350.6857506382303
1998-04-29,352.48456115380543
1998-04-30,355.6025562598675
1998-05-01,357.0927661055959
1998-05-04,358.3256997364569
1998-05-05,357.9122000817044
1998-05-06,356.81441364230415
1998-05-07,354.9436479012034
1998-05-08,355.9613153933311
1998-05-11,356.0878582798942
1998-05-12,355.7948739175134
1998-05-13,355.8161306375708
1998-05-14,354.9689032034856
1998-05-15,354.05023339313414
1998-05-18,351.16132026664457
1998-05-19,353.13663767220123
1998-05-20,354.0883516351745
1998-05-21,355.37844094911327
1998-05-22,354.5799925122341
1998-05-25,354.14639810147804
1998-05-26,351.8034491855682
1998-05-27,347.7087552106539
1998-05-28,349.79176083085906
1998-05-29,350.86644615671344
1998-06-01,348.6537997530963
1998-06-02,348.5222283633658
1998-06-03,348.97870302426395
1998-06-04,349.77810631097907
1998-06-05,349.6160028861555
1998-06-08,349.5998087114819
1998-06-09,349.0833719518998
1998-06-10,345.5246152766342
1998-06-11,341.9032048930895
1998-06-12,339.1927856051563
1998-06-15,333.60518270665045
1998-06-16,335.27047910664186
1998-06-17,340.3288422963693
1998-06-18,340.5756126476945
1998-06-19,341.0006703484709
1998-06-22,339.2558522555285
1998-06-23,338.9699585799988
1998-06-24,339.3957756114014
1998-06-25,339.6073360830135
1998-06-26,338.5335422399312
1998-06-29,339.93159064882184
1998-06-30,342.7522543681429
1998-07-01,344.57219084968955
1998-07-02,344.4219529876202
1998-07-03,345.1719768048982
1998-07-06,346.33330833411486
1998-07-07,346.80188434910053
1998-07-08,346.53726047069944
1998-07-09,345.5431046502151
1998-07-10,344.6063452216971
1998-07-13,345.3139442768843
1998-07-14,346.5077639932003
1998-07-15,346.8676322161403
1998-07-16,348.29418728834173
1998-07-17,348.48760034636246
1998-07-20,349.16583129220373
1998-07-21,346.3599199768031
1998-07-22,342.92291420403484
1998-07-23,338.88729675687875
1998-07-24,337.8132706710284
1998-07-27,334.1343543760481
1998-07-28,332.1134593607854
1998-07-29,330.6242354203825
1998-07-30,331.54926505038196
1998-07-31,327.9037186676152
1998-08-03,324.2653145305662
1998-08-04,320.40717356185183
1998-08-05,318.38241428313074
1998-08-06,320.18380514599596
1998-08-07,322.75092895697964
1998-08-10,319.7589716421991
1998-08-11,313.2298316720123
1998-08-12,316.37946743599383
1998-08-13,313.8739236327555
1998-08-14,313.0668564854486
1998-08-17,312.2098638359402
1998-08-18,315.19090912018584
1998-08-19,314.32811234989725
1998-08-20,313.23369806460744
1998-08-21,308.6949128030705
1998-08-24,307.4481846503692
1998-08-25,306.30132318864867
1998-08-26,300.6262066373605
1998-08-27,292.3233158453041
1998-08-28,288.7651888768309
1998-08-31,283.8406548023444
1998-09-01,285.5199300408694
1998-09-02,288.7654968637156
1998-09-03,287.2101962474238
1998-09-04,286.72102815478513
1998-09-07,289.407466470924
1998-09-08,293.99826931760634
1998-09-09,290.0813368878251
1998-09-10,288.03794559437324
1998-09-11,289.93835045363716
1998-09-14,291.0197589501926
1998-09-15,292.06719737994985
1998-09-16,292.47432159598577
1998-09-17,290.0560825639825
1998-09-18,291.2651764378603
1998-09-21,288.42596705955407
1998-09-22,290.34288703361557
1998-09-23,292.3372180497794
1998-09-24,291.9370203604961
1998-09-25,290.2950848725167
1998-09-28,290.10013656639904
1998-09-29,289.72879393830834
1998-09-30,287.43492585817205
1998-10-01,281.5989385059986
1998-10-02,280.49853813572196
1998-10-05,274.9149891748546
1998-10-06,273.9293229724427
1998-10-07,275.4595195620812
1998-10-08,270.5155491605963
1998-10-09,272.06677818131163
1998-10-12,275.07393058038565
1998-10-13,273.3892921173405
1998-10-14,275.19935444773535
1998-10-15,280.2253151222633
1998-10-16,285.45333428789917
1998-10-19,289.4975058834259
1998-10-20,291.91612361177727
1998-10-21,293.0471648099599
1998-10-22,295.3525526113637
1998-10-23,295.22569127009405
1998-10-26,296.242421748288
1998-10-27,295.6449453709717
1998-10-28,295.78820302625337
1998-10-29,298.044797357897
1998-10-30,300.64209809272023
1998-11-02,306.0575348013352
1998-11-03,306.1409589868379
1998-11-04,309.02929041008065
1998-11-05,310.8886552847046
1998-11-06,311.46600779567166
1998-11-09,308.05409982195465
1998-11-10,306.30749917435537
1998-11-11,306.6056237262159
1998-11-12,304.0238010968893
1998-11-13,304.26881659852165
1998-11-16,307.0298027579958
1998-11-17,306.08248998441604
1998-11-18,307.01647086599684
1998-11-19,308.47631640179867
1998-11-20,308.62457888310456
1998-11-23,308.9925621002654
1998-11-24,309.806849307013
1998-11-25,310.60193685364004
1998-11-26,311.6725510521124
1998-11-27,312.7050550779975
1998-11-30,312.06028810596206
1998-12-01,311.4183443182108
1998-12-02,311.8692846218962
1998-12-03,310.09184707777035
1998-12-04,310.85274602247443
1998-12-07,311.4647480361772
1998-12-08,311.0221341744473
1998-12-09,311.6084675773977
1998-12-10,310.73696890414413
1998-12-11,309.82762504769204
1998-12-14,307.1556957548609
1998-12-15,306.09947020782016
1998-12-16,306.0181524748697
1998-12-17,306.6676664728464
1998-12-18,308.01899359052067
1998-12-21,309.00396216124676
1998-12-22,308.1416615909744
1998-12-23,310.70931141501035
1998-12-24,310.4189971897754
1998-12-25,310.820254193552
1998-12-28,311.90591893999596
1998-12-29,314.00061291640026
1998-12-30,315.4873579381655
1998-12-31,319.8413964106238
1999-01-01,319.82671009777016
1999-01-04,321.52529541309895
1999-01-05,321.73207923274697
1999-01-06,323.84530615273565
1999-01-07,323.7643880964957
1999-01-08,323.87035039278607
1999-01-11,325.3101556399764
1999-01-12,321.69537605062817
1999-01-13,318.4219996089301
1999-01-14,317.3940908560658
1999-01-15,318.2151886718041
1999-01-18,319.08369203074494
1999-01-19,320.34831855624816
1999-01-20,319.56013340113344
1999-01-21,317.8760119661927
1999-01-22,316.3183731916974
1999-01-25,316.2919926090558
1999-01-26,317.4606756967346
1999-01-27,315.3161878810171
1999-01-28,314.92176976717093
1999-01-29,315.77767474156286
1999-02-01,316.11608157587983
1999-02-02,316.68766242387045
1999-02-03,316.7611846222491
1999-02-04,315.3988512541518
1999-02-05,313.76350587053525
1999-02-08,313.10703789393216
1999-02-09,310.92653661508575
1999-02-10,308.5192766514421
1999-02-11,310.4227805293576
1999-02-12,308.2922092433721
1999-02-15,307.94776508436365
1999-02-16,306.33007280344486
1999-02-17,304.2316563361896
1999-02-18,304.21800341722184
1999-02-19,303.3871543063285
1999-02-22,305.0610115024227
1999-02-23,304.7404509964956
1999-02-24,302.92162479169025
1999-02-25,303.51338604688937
1999-02-26,303.7492889799015
1999-03-01,304.0937925198815
1999-03-02,303.56886740623116
1999-03-03,302.9308096004494
1999-03-04,302.1587306384494
1999-03-05,305.28698890717993
1999-03-08,305.5381081435206
1999-03-09,305.9046059313928
1999-03-10,308.36474184778154
1999-03-11,308.444473358315
1999-03-12,310.09976278112657
1999-03-15,311.1745152698258
1999-03-16,311.32246912135963
1999-03-17,311.7164892419408
1999-03-18,311.48689746622426
1999-03-19,311.85182580092766
1999-03-22,310.7033915929914
1999-03-23,308.0719745082452
1999-03-24,307.663944608322
1999-03-25,310.03966803443166
1999-03-26,308.895913241791
1999-03-29,310.874422533858
1999-03-30,310.06217266051715
1999-03-31,310.95998909876033
1999-04-01,311.4524029107946
1999-04-02,311.54255239456415
1999-04-05,311.7508589469869
1999-04-06,311.93887094295405
1999-04-07,312.1444929538457
1999-04-08,314.3441713008974
1999-04-09,316.4545146575712
1999-04-12,319.0991490178818
1999-04-13,320.64978253202844
1999-04-14,323.4827015884905
1999-04-15,324.6006026481189
1999-04-16,328.6869953302125
1999-04-19,328.6325590965108
1999-04-20,327.9182776080981
1999-04-21,329.10901664650635
1999-04-22,330.2718382153132
1999-04-23,332.58971892337735
1999-04-26,332.700298930181
1999-04-27,333.4586632688868
1999-04-28,334.9933920811665
1999-04-29,335.4548384130612
1999-04-30,336.08899181394406
1999-05-03,337.32097606171556
1999-05-04,338.46421037365747
1999-05-05,339.2448698342701
1999-05-06,341.9072624289361
1999-05-07,342.01399449184703
1999-05-10,344.29383920039163
1999-05-11,344.7406725451053
1999-05-12,344.59936055270117
1999-05-13,344.65518221181674
1999-05-14,342.7826402412942
1999-05-17,339.32126527390074
1999-05-18,339.25865165027153
1999-05-19,338.7920908777067
1999-05-20,340.0401705307396
1999-05-21,340.54774405198873
1999-05-24,338.7154951073018
1999-05-25,337.0113467289726
1999-05-26,335.7067969426703
1999-05-27,335.0235008651304
1999-05-28,336.54355045136657
1999-05-31,336.28251912211306
1999-06-01,337.7160101597183
1999-06-02,336.768750257684
1999-06-03,336.78899050114404
1999-06-04,338.06828968682686
1999-06-07,340.330875107354
1999-06-08,341.3309973396884
1999-06-09,342.53297748924643
1999-06-10,343.2747820141308
1999-06-11,343.49369157212254
1999-06-14,341.62297872286405
1999-06-15,341.5526574391247
1999-06-16,343.25634507193905
1999-06-17,345.05671260852404
1999-06-18,345.9718938448192
1999-06-21,347.302683213884
1999-06-22,347.3246549446756
1999-06-23,347.0486108995861
1999-06-24,345.933892289331
1999-06-25,347.1281663900307
1999-06-28,348.5948216556837
1999-06-29,349.6976427301026
1999-06-30,352.20942304388757
1999-07-01,353.29019475733213
1999-07-02,354.505946109709
1999-07-05,355.65174248656507
1999-07-06,355.53098491596705
1999-07-07,354.1656456246952
1999-07-08,354.0728914786668
1999-07-09,355.1154031683161
1999-07-12,356.0014053914143
1999-07-13,355.9227281713087
1999-07-14,357.5277679993966
1999-07-15,359.58430863788254
1999-07-16,358.3621871883799
1999-07-19,358.1528254572944
1999-07-20,357.7786594905509
1999-07-21,358.45132629635424
1999-07-22,356.7735542313516
1999-07-23,355.1254077297909
1999-07-26,354.6471170765126
1999-07-27,354.76554240115047
1999-07-28,355.20735167408395
1999-07-29,355.2575736752417
1999-07-30,356.56594082111496
1999-08-02,355.3094319336743
1999-08-03,353.72872459750425
1999-08-04,353.1978230645782
1999-08-05,351.165557534966
1999-08-06,349.9236391662646
1999-08-09,348.68955365584327
1999-08-10,347.60955513205266
1999-08-11,348.06010300459855
1999-08-12,349.0697500543816
1999-08-13,349.9790596508893
1999-08-16,351.77702971585694
1999-08-17,352.11196411746016
1999-08-18,353.10667311786693
1999-08-19,354.11753736767605
1999-08-20,355.5466804555975
1999-08-23,356.262990670054
1999-08-24,355.22407626897115
1999-08-25,355.18436702795725
1999-08-26,353.95547978346923
1999-08-27,353.2514523849954
1999-08-30,352.39390120149454
1999-08-31,354.0349957383501
1999-09-01,356.26005218748634
1999-09-02,355.97040598444966
1999-09-03,357.3017855428648
1999-09-06,358.4216704701992
1999-09-07,358.581154771566
1999-09-08,357.38415783077045
1999-09-09,359.5260358542332
1999-09-10,360.03549504703153
1999-09-13,361.10461326718325
1999-09-14,360.2073963941437
1999-09-15,359.76575383545435
1999-09-16,356.28983384169163
1999-09-17,356.2484376548085
1999-09-20,355.67373163275033
1999-09-21,354.7375592970947
1999-09-22,353.0398415549944
1999-09-23,350.4241884569444
1999-09-24,346.89875016293126
1999-09-27,346.4843552235707
1999-09-28,346.7739228787279
1999-09-29,347.1676291254903
1999-09-30,351.67473522819944
1999-10-01,352.3274319303091
1999-10-04,352.69440886768257
1999-10-05,351.58817350123286
1999-10-06,352.4150687901846
1999-10-07,352.68155977576714
1999-10-08,351.3895771866825
1999-10-11,352.24300559878384
1999-10-12,351.20997323694496
1999-10-13,347.9112040202657
1999-10-14,346.93980736009956
1999-10-15,345.23246303899737
1999-10-18,340.52116848676417
1999-10-19,340.47329321495675
1999-10-20,342.3715113407471
1999-10-21,341.77069263815554
1999-10-22,342.65039869771925
1999-10-25,342.92124806214497
1999-10-26,341.3346139282279
1999-10-27,340.96997578165775
1999-10-28,342.30578518530535
1999-10-29,345.1504279337462
1999-11-01,345.9021285699885
1999-11-02,347.0344647068275
1999-11-03,347.6098303502693
1999-11-04,348.17012479766674
1999-11-05,347.4454011847933
1999-11-08,347.66767148173074
1999-11-09,348.4296125910896
1999-11-10,348.9422819663094
1999-11-11,346.80867941137416
1999-11-12,346.2406597489617
1999-11-15,345.96467979801486
1999-11-16,346.40352289195425
1999-11-17,348.966019235245
1999-11-18,350.3214454306318
1999-11-19,349.7536485107454
1999-11-22,349.79827336033475
1999-11-23,348.12452294001764
1999-11-24,346.06664868479226
1999-11-25,345.42249416571013
1999-11-26,346.68524335454464
1999-11-29,345.81783387498706
1999-11-30,345.54957403716594
1999-12-01,345.5129819810586
1999-12-02,345.6213930328766
1999-12-03,346.77842495792805
1999-12-06,347.6663918045346
1999-12-07,347.3669793984071
1999-12-08,346.65024143972386
1999-12-09,344.68849426218344
1999-12-10,345.77359495309173
1999-12-13,345.40863741995565
1999-12-14,342.37411544566925
1999-12-15,340.94666417587547
1999-12-16,342.629954005795
1999-12-17,342.254722721284
1999-12-20,341.437217159788
1999-12-21,342.62998494111883
1999-12-22,343.4022734736032
1999-12-23,345.66528962893676
1999-12-24,346.1942431595181
1999-12-27,346.41464077086243
1999-12-28,346.580105282732
1999-12-29,349.61052359642485
1999-12-30,351.0034613492809
1999-12-31,353.1163567419458
2000-01-03,352.9100794695152
2000-01-04,347.77130017352266
2000-01-05,346.7149259428857
2000-01-06,346.9597702469421
2000-01-07,350.96566586991025
2000-01-10,353.74662786033326
2000-01-11,352.4884788050823
2000-01-12,351.22483105830537
2000-01-13,354.7391046273241
2000-01-14,355.02910527136703
2000-01-17,357.0888380051236
2000-01-18,357.68381041857424
2000-01-19,357.6123873359697
2000-01-20,358.6149423756434
2000-01-21,358.6813559557618
2000-01-24,356.0537957129335
2000-01-25,354.13171959282755
2000-01-26,354.151669685565
2000-01-27,352.8621245878493
2000-01-28,348.3632293314883
2000-01-31,345.4647962494131
2000-02-01,345.944435281866
2000-02-02,346.4958351661172
2000-02-03,349.8066376287003
2000-02-04,350.25594515853794
2000-02-07,350.7625954143281
2000-02-08,352.05372985942046
2000-02-09,351.31272314471636
2000-02-10,350.4864409049346
2000-02-11,348.86233568951576
2000-02-14,348.2066586037877
2000-02-15,347.89309889923237
2000-02-16,348.31597790926685
2000-02-17,349.96373655131043
2000-02-18,347.4587856091628
2000-02-21,346.3867406125347
2000-02-22,346.8095500609392
2000-02-23,347.5923741643196
2000-02-24,347.1326409464154
2000-02-25,346.71194433697394
2000-02-28,346.67205760605106
2000-02-29,351.19431045833505
2000-03-01,355.85411513418455
2000-03-02,355.90915546885725
2000-03-03,358.39379098567787
2000-03-06,357.4086896463068
2000-03-07,354.823553553485
2000-03-08,354.083742597036
2000-03-09,358.4698417040016
2000-03-10,358.4398881043562
2000-03-13,355.2774910539168
2000-03-14,352.9645303085913
2000-03-15,352.1453151774008
2000-03-16,358.8658367177079
2000-03-17,359.7838312177972
2000-03-20,357.2907766733343
2000-03-21,357.26446528193264
2000-03-22,358.5014672541484
2000-03-23,360.1352181964651
2000-03-24,360.8316235549408
2000-03-27,361.4260412357524
2000-03-28,360.06451434422326
2000-03-29,358.70486847139045
2000-03-30,356.1357707346687
2000-03-31,360.66704641247685
2000-04-03,356.437703597581
2000-04-04,351.67059154214024
2000-04-05,352.5279137604593
2000-04-06,355.4498048023365
2000-04-07,357.64708804899095
2000-04-10,354.56894495681024
2000-04-11,352.880014524994
2000-04-12,351.39065746696144
2000-04-13,349.0385030689469
2000-04-14,340.6928793226607
2000-04-17,334.8942377493871
2000-04-18,340.1287172345248
2000-04-19,341.11631955165274
2000-04-20,341.08970036271234
2000-04-21,340.4029794553138
2000-04-24,338.65790356567567
2000-04-25,341.94447784643785
2000-04-26,341.48663465594586
2000-04-27,340.5153842751287
2000-04-28,341.7963669710131
2000-05-01,344.8166639291234
2000-05-02,344.4685320380494
2000-05-03,340.5318484871149
2000-05-04,342.27683683342195
2000-05-05,344.0632150847636
2000-05-08,343.2915328395746
2000-05-09,342.034525386404
2000-05-10,339.0968377232584
2000-05-11,341.13757163009785
2000-05-12,343.1704310355885
2000-05-15,345.72874840737967
2000-05-16,347.01614232697
2000-05-17,344.14381919591216
2000-05-18,342.8668949455724
2000-05-19,341.1047761506978
2000-05-22,338.7608452001855
2000-05-23,337.4061419109547
2000-05-24,335.43291716369293
2000-05-25,335.06535769399727
2000-05-26,336.45707110713846
2000-05-29,337.084308850002
2000-05-30,340.8710364181205
2000-05-31,340.2535402510943
2000-06-01,343.79448662684155
2000-06-02,350.56133612242667
2000-06-05,351.96390030634376
2000-06-06,354.32694868416536
2000-06-07,355.69423443555183
2000-06-08,354.9892489366218
2000-06-09,356.0488527845733
2000-06-12,355.90542284634955
2000-06-13,356.8120478318026
2000-06-14,357.3631330790516
2000-06-15,356.422872640991
2000-06-16,356.40411593879116
