Date,NORTH AMERICA SMALL VALUE
1997-07-02,333.61255276824016
1997-07-03,335.03515747651556
1997-07-04,335.03515747651556
1997-07-07,335.19907182116583
1997-07-08,336.16457580133607
1997-07-09,335.69169779413846
1997-07-10,337.1997517741433
1997-07-11,339.0016975161684
1997-07-14,339.8957992560956
1997-07-15,341.08520235490835
1997-07-16,343.5323915598061
1997-07-17,342.7856184879195
1997-07-18,341.4161160175283
1997-07-21,339.53060372645683
1997-07-22,341.3911493138253
1997-07-23,342.7329912585091
1997-07-24,343.203815704526
1997-07-25,343.92694492061577
1997-07-28,344.1440616407886
1997-07-29,345.0865024221455
1997-07-30,348.0741058568029
1997-07-31,348.91767622573576
1997-08-01,348.59966475983464
1997-08-04,349.3624701198998
1997-08-05,351.13362817103354
1997-08-06,352.99328190659935
1997-08-07,353.1076268342828
1997-08-08,348.5405403873033
1997-08-11,347.99568170005455
1997-08-12,347.5449418068803
1997-08-13,347.4111526876064
1997-08-14,347.86634258195267
1997-08-15,345.0951068343789
1997-08-18,345.14034432211344
1997-08-19,348.5731935117886
1997-08-20,351.6589018162729
1997-08-21,350.2651252511111
1997-08-22,349.35399065762397
1997-08-25,350.7854688039364
1997-08-26,351.1875346412243
1997-08-27,353.19303699982476
1997-08-28,353.99007127038925
1997-08-29,355.20485034480964
1997-09-01,355.20485034480964
1997-09-02,358.77553748242093
1997-09-03,359.6219410164287
1997-09-04,360.34873113267116
1997-09-05,362.189545186539
1997-09-08,364.5312034174931
1997-09-09,366.02038207221176
1997-09-10,365.9760755559776
1997-09-11,365.32159598298693
1997-09-12,368.48317646718306
1997-09-15,369.2650331205806
1997-09-16,373.12374540424634
1997-09-17,374.0102017068578
1997-09-18,374.72767413389454
1997-09-19,374.7515882731422
1997-09-22,375.24505661944113
1997-09-23,375.8529030338682
1997-09-24,375.79300130505993
1997-09-25,375.68183884432403
1997-09-26,377.32986966138736
1997-09-29,378.9737071355524
1997-09-30,380.7165447083751
1997-10-01,382.8417773609407
1997-10-02,384.98270438380996
1997-10-03,386.64844039490515
1997-10-06,389.0940044366091
1997-10-07,389.94187768071055
1997-10-08,389.0526219043498
1997-10-09,388.83810198157704
1997-10-10,389.6115299772064
1997-10-13,390.3509439720506
1997-10-14,390.3390855069566
1997-10-15,389.76095702545405
1997-10-16,386.6863647986324
1997-10-17,381.0446176958823
1997-10-20,383.93408847196554
1997-10-21,387.683402051376
1997-10-22,386.8818700828701
1997-10-23,381.13590091331963
1997-10-24,381.5178534139703
1997-10-27,363.4469879761151
1997-10-28,368.0788633326746
1997-10-29,372.7471871818461
1997-10-30,368.48497319751993
1997-10-31,371.88441149287934
1997-11-03,377.0269690546464
1997-11-04,377.9287369358466
1997-11-05,379.6304799851421
1997-11-06,378.9711217955562
1997-11-07,373.6517100370806
1997-11-10,374.3071437789865
1997-11-11,373.6909333213261
1997-11-12,367.69057801413754
1997-11-13,367.00628466700744
1997-11-14,369.59373143504905
1997-11-17,374.8132983355122
1997-11-18,373.6208485610449
1997-11-19,373.49774248199566
1997-11-20,376.53658086076587
1997-11-21,376.8253307353274
1997-11-24,372.3487741596681
1997-11-25,371.91321809904906
1997-11-26,373.5504155611042
1997-11-27,373.5504155611042
1997-11-28,375.08425351823195
1997-12-01,378.6581878354048
1997-12-02,378.04261812815844
1997-12-03,379.2174130238678
1997-12-04,380.04844070844865
1997-12-05,381.649103772687
1997-12-08,383.74960719305466
1997-12-09,382.0381392116817
1997-12-10,379.1346509896612
1997-12-11,374.62919182473274
1997-12-12,374.24344177244603
1997-12-15,374.51653037858796
1997-12-16,376.75931678751493
1997-12-17,377.7366095020726
1997-12-18,374.2891890658975
1997-12-19,373.0525078240655
1997-12-22,375.097105557544
1997-12-23,376.2306462179988
1997-12-24,375.6469475245722
1997-12-25,375.6469475245722
1997-12-26,375.98748465420465
1997-12-29,379.53564477483536
1997-12-30,385.1338822001917
1997-12-31,386.51423384205793
1998-01-01,386.51423384205793
1998-01-02,386.59955689080186
1998-01-05,386.63979583408593
1998-01-06,383.62500907983343
1998-01-07,381.1289100813748
1998-01-08,378.3869930486339
1998-01-09,369.66012102324316
1998-01-12,368.3915057233802
1998-01-13,372.05676215270455
1998-01-14,374.730725589237
1998-01-15,374.38845105066775
1998-01-16,377.7841334645151
1998-01-19,377.7841334645151
1998-01-20,380.4361707005078
1998-01-21,379.1183108213885
1998-01-22,376.96881547378524
1998-01-23,375.499959608361
1998-01-26,373.5755260351742
1998-01-27,374.43995007604275
1998-01-28,378.04868810985073
1998-01-29,379.8387025054416
1998-01-30,379.02937084267427
1998-02-02,381.37971266540325
1998-02-03,383.51459677343973
1998-02-04,385.518322748248
1998-02-05,387.19501855255453
1998-02-06,388.7044172944068
1998-02-09,389.74217521005596
1998-02-10,392.56184357673203
1998-02-11,393.50078539482354
1998-02-12,393.7887811812571
1998-02-13,394.5352101116523
1998-02-16,394.5352101116523
1998-02-17,394.4018200535991
1998-02-18,395.48822260644084
1998-02-19,395.0440846267198
1998-02-20,395.1415772466936
1998-02-23,396.9218948436567
1998-02-24,396.4154176989946
1998-02-25,399.0248830020745
1998-02-26,401.1436580046154
1998-02-27,401.2745378116099
1998-03-02,401.77680733286013
1998-03-03,403.2838651526446
1998-03-04,402.67294354229864
1998-03-05,399.1134278617359
1998-03-06,403.6560397439334
1998-03-09,402.6547999764696
1998-03-10,405.2394165516202
1998-03-11,406.83142541012336
1998-03-12,406.95185509586685
1998-03-13,407.4834755240025
1998-03-16,409.65092258949
1998-03-17,410.3545116065637
1998-03-18,411.3439782562383
1998-03-19,412.35174580346364
1998-03-20,412.9034040489619
1998-03-23,412.27615880075916
1998-03-24,414.493156082494
1998-03-25,414.51156072512214
1998-03-26,415.0995276952527
1998-03-27,414.8026653698147
1998-03-30,414.3384666490133
1998-03-31,417.598381954585
1998-04-01,420.2780992822071
1998-04-02,421.7449016495919
1998-04-03,421.3706323261032
1998-04-06,419.418383747666
1998-04-07,415.5167562625501
1998-04-08,415.2029002760545
1998-04-09,418.4381708467335
1998-04-10,418.4381708467335
1998-04-13,418.59683504170107
1998-04-14,422.24873695240007
1998-04-15,423.7062144737113
1998-04-16,421.77585847281625
1998-04-17,423.8633114194256
1998-04-20,424.1232141957035
1998-04-21,425.7534265142466
1998-04-22,426.40326984113864
1998-04-23,422.46794184489414
1998-04-24,419.1624958320154
1998-04-27,410.22695977535176
1998-04-28,412.5368360127386
1998-04-29,415.2697743743781
1998-04-30,419.9012601011438
1998-05-01,422.1104024951423
1998-05-04,422.7947219393068
1998-05-05,420.4823641979169
1998-05-06,418.31710149906513
1998-05-07,416.4163481691052
1998-05-08,418.45971745414386
1998-05-11,417.3504123541041
1998-05-12,416.85877291627713
1998-05-13,417.8488310472502
1998-05-14,416.48594130518484
1998-05-15,414.4360331714065
1998-05-18,411.8081079782658
1998-05-19,414.1947811700439
1998-05-20,412.9095567297492
1998-05-21,412.3939198044073
1998-05-22,409.76173295423104
1998-05-25,409.76173295423104
1998-05-26,404.40529023255255
1998-05-27,400.11329477570047
1998-05-28,404.23340353773904
1998-05-29,405.8886408901573
1998-06-01,403.002259397815
1998-06-02,402.0237859660225
1998-06-03,401.868023826873
1998-06-04,402.80446586771825
1998-06-05,403.90985765039414
1998-06-08,404.5370572517395
1998-06-09,404.0983097509713
1998-06-10,400.4261383576721
1998-06-11,395.4244949414926
1998-06-12,392.58307144280025
1998-06-15,386.8162990575375
1998-06-16,388.9419181569185
1998-06-17,393.36193268776316
1998-06-18,390.23952038662185
1998-06-19,389.34620128947427
1998-06-22,391.26734276338755
1998-06-23,393.6778431027863
1998-06-24,395.98538796652616
1998-06-25,395.60835210156426
1998-06-26,396.4862862544355
1998-06-29,398.5061009655218
1998-06-30,400.58135419783537
1998-07-01,403.4128130348551
1998-07-02,403.2921908151461
1998-07-03,403.3508430275677
1998-07-06,404.2658272125098
1998-07-07,404.1168540227343
1998-07-08,404.76381504259854
1998-07-09,405.11389732020143
1998-07-10,403.23867705073724
1998-07-13,402.89906312506724
1998-07-14,403.51697513001403
1998-07-15,404.3027702197919
1998-07-16,405.0132557395577
1998-07-17,404.51832508852544
1998-07-20,403.9827904402443
1998-07-21,400.4227764551218
1998-07-22,396.6712473347582
1998-07-23,390.94098099896
1998-07-24,387.67223719789354
1998-07-27,383.2409851808914
1998-07-28,378.7105042386523
1998-07-29,378.29961339878645
1998-07-30,379.99255187992793
1998-07-31,373.13101088893427
1998-08-03,369.34600963885157
1998-08-04,360.3723822681467
1998-08-05,358.6760891401536
1998-08-06,363.6644585408941
1998-08-07,369.73237743741834
1998-08-10,366.9435209351032
1998-08-11,358.74874466371847
1998-08-12,364.6804690066325
1998-08-13,361.5504348993639
1998-08-14,361.0185279574699
1998-08-17,361.8243181729018
1998-08-18,366.4749584023067
1998-08-19,362.64496369933727
1998-08-20,360.08589776051383
1998-08-21,355.22401981406034
1998-08-24,353.90214435725295
1998-08-25,351.3782220722759
1998-08-26,344.2657918662535
1998-08-27,332.8067828912253
1998-08-28,327.7405401526388
1998-08-31,313.29612356519016
1998-09-01,319.22637617529585
1998-09-02,323.53967204946963
1998-09-03,319.1317754431249
1998-09-04,319.73549512483953
1998-09-07,319.8613805507229
1998-09-08,329.00228005618794
1998-09-09,323.2640017357847
1998-09-10,317.0531866588485
1998-09-11,322.78139220237506
1998-09-14,325.2481706278136
1998-09-15,326.61549221262726
1998-09-16,328.37387044670396
1998-09-17,324.70267848712655
1998-09-18,330.5067016037219
1998-09-21,330.0476982086442
1998-09-22,334.2682467007077
1998-09-23,339.1277533380839
1998-09-24,335.22125426955637
1998-09-25,333.42347676942927
1998-09-28,333.72165825470717
1998-09-29,331.9042848993148
1998-09-30,330.0073610706269
1998-10-01,321.5795116901849
1998-10-02,322.1006504277342
1998-10-05,313.07815125286993
1998-10-06,309.6190401624273
1998-10-07,302.7210008502806
1998-10-08,292.8819073698055
1998-10-09,297.37846551735385
1998-10-12,301.4952284606783
1998-10-13,298.2832097828453
1998-10-14,301.51859973871
1998-10-15,308.14872061790743
1998-10-16,313.9523171088734
1998-10-19,320.58814004000345
1998-10-20,325.85297080468473
1998-10-21,326.8472565593493
1998-10-22,330.68880290361363
1998-10-23,330.92110425396237
1998-10-26,334.1809879394202
1998-10-27,333.3634757427233
1998-10-28,333.8157877422123
1998-10-29,336.2772121930146
1998-10-30,339.61117139406815
1998-11-02,345.49033170383916
1998-11-03,346.37673869786624
1998-11-04,350.53185645818877
1998-11-05,354.26903494510736
1998-11-06,356.63337270012664
1998-11-09,354.55226290934115
1998-11-10,353.35883513203265
1998-11-11,351.03328890251885
1998-11-12,350.19292509340306
1998-11-13,348.49641701391374
1998-11-16,348.7506099110516
1998-11-17,348.2345915566673
1998-11-18,349.1909408736183
1998-11-19,350.695057505741
1998-11-20,351.0033506780562
1998-11-23,352.55676570667595
1998-11-24,352.0336240456055
1998-11-25,354.27088195983316
1998-11-26,354.4959821356736
1998-11-27,356.0161250344967
1998-11-30,353.6224595903002
1998-12-01,354.68527969222237
1998-12-02,353.57081902318635
1998-12-03,351.41751458867884
1998-12-04,353.67258431321994
1998-12-07,355.481957753334
1998-12-08,354.54413353471904
1998-12-09,354.66787940412263
1998-12-10,351.00648945410205
1998-12-11,349.93417598924276
1998-12-14,344.9853745981135
1998-12-15,345.33583033830405
1998-12-16,345.42357392696675
1998-12-17,347.116231102646
1998-12-18,348.7571290585866
1998-12-21,351.1018282584939
1998-12-22,350.01060724521625
1998-12-23,353.0482330047971
1998-12-24,353.4252851549597
1998-12-25,353.4252851549597
1998-12-28,354.6138342396146
1998-12-29,356.6091567504613
1998-12-30,358.0694151982882
1998-12-31,365.88333095872883
1999-01-01,365.88333095872883
1999-01-04,366.958414525374
1999-01-05,367.1423656752979
1999-01-06,370.70815496979355
1999-01-07,370.1822097352941
1999-01-08,372.3519684802181
1999-01-11,373.32877352871196
1999-01-12,368.58145222508375
1999-01-13,365.4227877859057
1999-01-14,361.96802623198215
1999-01-15,366.0705245429924
1999-01-18,366.0402226692566
1999-01-19,367.3246339427614
1999-01-20,366.53014992314957
1999-01-21,363.0717127695198
1999-01-22,362.463679495706
1999-01-25,362.86850348509256
1999-01-26,363.7861421006993
1999-01-27,360.0752343397352
1999-01-28,361.0703342765985
1999-01-29,362.42849065196435
1999-02-01,361.4451910951422
1999-02-02,359.10016505840406
1999-02-03,360.02325123885157
1999-02-04,356.5912805442649
1999-02-05,353.90546353983217
1999-02-08,353.4940569430784
1999-02-09,349.7193913096557
1999-02-10,345.56412532183464
1999-02-11,348.4406372301442
1999-02-12,343.04012473816204
1999-02-15,343.0106061823033
1999-02-16,341.7216786840275
1999-02-17,337.91448986959165
1999-02-18,339.49708431980525
1999-02-19,339.9396220386959
1999-02-22,342.90565479276944
1999-02-23,343.13701220661784
1999-02-24,339.9882294173461
1999-02-25,338.53442540426136
1999-02-26,338.6953530842828
1999-03-01,340.0314894468686
1999-03-02,339.52149374597445
1999-03-03,338.17251361797474
1999-03-04,339.42791420809107
1999-03-05,341.63929996566645
1999-03-08,340.86306800086044
1999-03-09,340.27611804924135
1999-03-10,341.7352750277742
1999-03-11,342.0148969760414
1999-03-12,341.65120529052473
1999-03-15,342.7024886310289
1999-03-16,341.44187253267023
1999-03-17,341.08743183371143
1999-03-18,341.6035203565833
1999-03-19,339.8830300899269
1999-03-22,338.2548748741848
1999-03-23,332.5392106975445
1999-03-24,333.06738449327185
1999-03-25,337.26167052397716
1999-03-26,337.98899644112674
1999-03-29,341.3370958791915
1999-03-30,339.769408116495
1999-03-31,338.33832259653104
1999-04-01,339.3247642108231
1999-04-02,339.4253673553932
1999-04-05,339.81849467269933
1999-04-06,338.15807636109787
1999-04-07,336.14495513961515
1999-04-08,337.4718255114138
1999-04-09,341.4916181313944
1999-04-12,345.7393374132391
1999-04-13,347.60270236119186
1999-04-14,350.86382010137606
1999-04-15,353.7259218040099
1999-04-16,359.55001129112964
1999-04-19,358.8087027835842
1999-04-20,358.5211302167294
1999-04-21,363.69636282386557
1999-04-22,364.7539457201828
1999-04-23,366.98494739598715
1999-04-26,366.4936303497646
1999-04-27,367.032038469753
1999-04-28,369.4721827073776
1999-04-29,370.96010991110194
1999-04-30,370.5961166162425
1999-05-03,372.9493772971347
1999-05-04,372.72355482054735
1999-05-05,373.2270870877298
1999-05-06,373.62005866678743
1999-05-07,374.6940910961394
1999-05-10,378.4153821043846
1999-05-11,380.94884215567583
1999-05-12,380.9517332450426
1999-05-13,382.9060407767862
1999-05-14,378.1821457833554
1999-05-17,375.87284382349765
1999-05-18,375.76649474733364
1999-05-19,377.6951312334823
1999-05-20,380.4464382803712
1999-05-21,382.3967520136455
1999-05-24,377.96558325241045
1999-05-25,374.72244876519386
1999-05-26,374.0313568657602
1999-05-27,372.3884213063005
1999-05-28,376.3606355601903
1999-05-31,376.38194166492696
1999-06-01,376.25659582269486
1999-06-02,375.3872752649188
1999-06-03,375.9965636219863
1999-06-04,378.5600278681842
1999-06-07,380.49817626124695
1999-06-08,378.9779446646448
1999-06-09,379.3421336981958
1999-06-10,377.8108877686421
1999-06-11,375.89976224792974
1999-06-14,373.98076561480593
1999-06-15,375.35019705989566
1999-06-16,378.6617925548363
1999-06-17,379.9119852125594
1999-06-18,380.64373665046395
1999-06-21,382.58379611191583
1999-06-22,381.86968105311007
1999-06-23,381.47510522409283
1999-06-24,379.5806311030979
1999-06-25,380.48276694357935
1999-06-28,384.2640905887146
1999-06-29,386.3986538262754
1999-06-30,391.4852480544594
1999-07-01,390.9586590775397
1999-07-02,392.1389512221675
1999-07-05,392.3562411142178
1999-07-06,391.88077092757374
1999-07-07,389.82835284474424
1999-07-08,390.8548042071615
1999-07-09,393.0461223756559
1999-07-12,393.84392030932906
1999-07-13,393.0821483743338
1999-07-14,394.3707397527967
1999-07-15,397.4389213131355
1999-07-16,397.2280967498188
1999-07-19,395.1366285653519
1999-07-20,390.9628661679109
1999-07-21,391.44321221274146
1999-07-22,389.9247152904309
1999-07-23,387.94939387393623
1999-07-26,384.4211237764714
1999-07-27,386.0852441408574
1999-07-28,385.6806743065185
1999-07-29,382.372864108545
1999-07-30,384.3996831359946
1999-08-02,383.5385341557874
1999-08-03,380.26206257497876
1999-08-04,376.6084709614114
1999-08-05,375.4222289260712
1999-08-06,374.42394499137333
1999-08-09,373.4389843655618
1999-08-10,370.6865451203716
1999-08-11,373.60540401575014
1999-08-12,373.7752720605189
1999-08-13,376.5335919384976
1999-08-16,376.0215823123671
1999-08-17,377.54057739671015
1999-08-18,376.2772111640252
1999-08-19,376.7568254638898
1999-08-20,377.47182963633486
1999-08-23,378.5003483846009
1999-08-24,377.57253457506744
1999-08-25,377.44735937734345
1999-08-26,376.2027442426121
1999-08-27,374.1316641557465
1999-08-30,370.825862931248
1999-08-31,370.9726553603712
1999-09-01,372.7191979511482
1999-09-02,370.4744203137372
1999-09-03,375.3811827199177
1999-09-06,375.39990176900585
1999-09-07,376.3675837804559
1999-09-08,374.7580368316674
1999-09-09,375.4628906903118
1999-09-10,377.4000893246764
1999-09-13,376.53103075400605
1999-09-14,374.26306232122545
1999-09-15,373.39094917786116
1999-09-16,369.12955677632175
1999-09-17,370.7393388742821
1999-09-20,369.23592150013684
1999-09-21,365.17474389606036
1999-09-22,364.689463212779
1999-09-23,360.4473433828646
1999-09-24,358.4957030789138
1999-09-27,361.198751151901
1999-09-28,359.1255969962561
1999-09-29,360.4850825441787
1999-09-30,364.87960858213626
1999-10-01,362.4811560158552
1999-10-04,364.2202323510171
1999-10-05,362.9245558608886
1999-10-06,364.6153399695757
1999-10-07,363.7060427088382
1999-10-08,363.5470553226876
1999-10-11,363.8051940169168
1999-10-12,360.10989209631214
1999-10-13,357.23319660142846
1999-10-14,356.01440679160663
1999-10-15,352.6637935974928
1999-10-18,349.7281398768513
1999-10-19,350.21043955613084
1999-10-20,351.0578677308947
1999-10-21,349.9969512405968
1999-10-22,354.03086647520746
1999-10-25,353.3818907589214
1999-10-26,352.2681145246746
1999-10-27,353.30466082465495
1999-10-28,357.67529857546214
1999-10-29,360.62322881170354
1999-11-01,362.047517330181
1999-11-02,363.6264893826455
1999-11-03,365.8852802667748
1999-11-04,366.54711553264383
1999-11-05,368.06851572651794
1999-11-08,368.6210750713408
1999-11-09,368.2958119687925
1999-11-10,368.69268349886056
1999-11-11,367.72917382586905
1999-11-12,368.9767206219029
1999-11-15,369.9185410681552
1999-11-16,371.65294277072854
1999-11-17,371.8765449033014
1999-11-18,373.6444633026181
1999-11-19,372.3717925343923
1999-11-22,369.87489633891107
1999-11-23,366.1317210124574
1999-11-24,365.9605360441106
1999-11-25,366.02338146453883
1999-11-26,367.32069130818866
1999-11-29,365.74594367762205
1999-11-30,366.4134088500681
1999-12-01,366.37731237040197
1999-12-02,367.63109734048055
1999-12-03,369.17109318766364
1999-12-06,367.77499017487054
1999-12-07,366.9176896466905
1999-12-08,366.53676430309514
1999-12-09,364.1395381735704
1999-12-10,365.79725261464745
1999-12-13,366.27436773181637
1999-12-14,362.7904259223674
1999-12-15,362.6362602318502
1999-12-16,363.77451390092926
1999-12-17,364.70988003471115
1999-12-20,364.02806688184114
1999-12-21,366.70962082054336
1999-12-22,366.7934699467071
1999-12-23,369.82546055404606
1999-12-24,369.9838426461858
1999-12-27,369.56864903934525
1999-12-28,370.5647091204063
1999-12-29,376.09076761529764
1999-12-30,376.96719153059513
1999-12-31,381.4338376065209
2000-01-03,375.8802383653645
2000-01-04,367.11101167753424
2000-01-05,369.0258369396169
2000-01-06,370.8649370715709
2000-01-07,377.23871014835476
2000-01-10,381.22722770803193
2000-01-11,377.2099745563046
2000-01-12,375.57757291156315
2000-01-13,380.9059805087921
2000-01-14,382.7448232415142
2000-01-17,382.99610324236835
2000-01-18,384.9560647948381
2000-01-19,386.4467632791012
2000-01-20,386.59652406250143
2000-01-21,388.2719300873842
2000-01-24,383.9673014274524
2000-01-25,382.1212325955442
2000-01-26,382.35277724471786
2000-01-27,380.58155202109396
2000-01-28,374.38293503931123
2000-01-31,371.0361045114009
2000-02-01,373.91383300919796
2000-02-02,375.65231702339605
2000-02-03,380.37576928636815
2000-02-04,381.27766550995204
2000-02-07,382.67983658316376
2000-02-08,383.62185468091616
2000-02-09,381.4370967458899
2000-02-10,381.9049834475596
2000-02-11,378.6563455119623
2000-02-14,379.13960819274604
2000-02-15,380.1102259405596
2000-02-16,381.76836423319537
2000-02-17,385.351858598629
2000-02-18,379.7509466086594
2000-02-21,379.77919144991705
2000-02-22,377.1030613997649
2000-02-23,378.08147980468067
2000-02-24,377.16079930287503
2000-02-25,376.78901073836175
2000-02-28,378.1994186327693
2000-02-29,387.33471034733526
2000-03-01,391.66013873891075
2000-03-02,390.9994342465727
2000-03-03,395.92581759914657
2000-03-06,394.0447425007764
2000-03-07,389.29413145302345
2000-03-08,389.62606717347035
2000-03-09,395.24785263393994
2000-03-10,393.919976503305
2000-03-13,389.6632728353012
2000-03-14,386.3215896624557
2000-03-15,386.4309503384894
2000-03-16,398.4877394254455
2000-03-17,398.4220866987841
2000-03-20,392.7930694211162
2000-03-21,393.4041775336159
2000-03-22,397.5496190326338
2000-03-23,400.1825930270565
2000-03-24,399.33554999144116
2000-03-27,397.1032690264924
2000-03-28,393.1105199856752
2000-03-29,391.32492174352427
2000-03-30,388.8774725731695
2000-03-31,395.6134530540659
2000-04-03,389.3258258385078
2000-04-04,382.25198802459494
2000-04-05,385.0249556383593
2000-04-06,390.54796352631206
2000-04-07,393.6773415905797
2000-04-10,386.9270464308102
2000-04-11,385.1631118725662
2000-04-12,381.0061950828581
2000-04-13,378.6973390652744
2000-04-14,361.67755681249923
2000-04-17,362.58681225274637
2000-04-18,371.6736568822173
2000-04-19,372.94885510629325
2000-04-20,372.1452099395381
2000-04-21,372.1399769033489
2000-04-24,367.26406510584314
2000-04-25,376.2514829535954
2000-04-26,375.0989879128933
2000-04-27,376.4728339292036
2000-04-28,380.40279757462196
2000-05-01,386.42253909077374
2000-05-02,381.85669197502136
2000-05-03,376.3113585093488
2000-05-04,379.53909881370396
2000-05-05,383.06321179374305
2000-05-08,380.52850460166326
2000-05-09,378.10275641624395
2000-05-10,371.2873280579471
2000-05-11,378.3906005114777
2000-05-12,378.98267788044643
2000-05-15,382.69112505495616
2000-05-16,385.44986861115143
2000-05-17,381.84781256057386
2000-05-18,378.9183296179732
2000-05-19,374.41784033012783
2000-05-22,371.4788340957053
2000-05-23,368.2094499985018
2000-05-24,368.7749008974886
2000-05-25,366.2100644312349
2000-05-26,366.46215434085263
2000-05-29,366.6351005108398
2000-05-30,372.31046690358403
2000-05-31,372.2713886420738
2000-06-01,378.6525360885777
2000-06-02,387.37669105933355
2000-06-05,387.2122621966187
2000-06-06,386.71674624670374
2000-06-07,389.17995931137585
2000-06-08,388.0397482941056
2000-06-09,390.88767467813403
2000-06-12,387.5184655431836
2000-06-13,389.096622176241
2000-06-14,389.9193515001013
