Date,EUROPE ex UK SMALL VALUE
1997-04-10,181.80882685574258
1997-04-11,181.45908731425385
1997-04-14,181.1673119504011
1997-04-15,180.70182556325736
1997-04-16,181.32725078693053
1997-04-17,181.7802186719198
1997-04-18,182.28616424533126
1997-04-21,183.30253842023154
1997-04-22,182.34170677167324
1997-04-23,183.15905470902018
1997-04-24,183.16851072334677
1997-04-25,182.1040679175572
1997-04-28,181.74861676109742
1997-04-29,182.22445742011843
1997-04-30,182.19371176474263
1997-05-01,183.46200514941793
1997-05-02,183.54350029305948
1997-05-05,183.6226308949815
1997-05-06,184.9299465862017
1997-05-07,185.64267138414917
1997-05-08,186.9436102009521
1997-05-09,188.83704010723844
1997-05-12,188.7795466012553
1997-05-13,189.93593704816385
1997-05-14,190.23476125358872
1997-05-15,191.0721156953822
1997-05-16,192.24413207094796
1997-05-19,191.31313430729597
1997-05-20,192.3944857841505
1997-05-21,193.35827710563532
1997-05-22,193.60260702170078
1997-05-23,194.45281207489356
1997-05-26,194.0714014575286
1997-05-27,193.0923121507789
1997-05-28,192.6932937443689
1997-05-29,192.5900910046269
1997-05-30,191.17796689212608
1997-06-02,189.48847659514183
1997-06-03,190.2918848992152
1997-06-04,190.8783257205358
1997-06-05,191.6782761939525
1997-06-06,192.06351092583446
1997-06-09,194.46840050756066
1997-06-10,193.43534970627923
1997-06-11,194.1272695947796
1997-06-12,194.29730146682056
1997-06-13,193.65139775317348
1997-06-16,194.76225933542426
1997-06-17,193.669938415926
1997-06-18,194.30009606052212
1997-06-19,195.5742255613527
1997-06-20,195.22863465073513
1997-06-23,196.19536790608757
1997-06-24,195.78267397958155
1997-06-25,197.15283842667304
1997-06-26,196.34863919133636
1997-06-27,195.5725824342089
1997-06-30,195.11118339767847
1997-07-01,196.1564201974371
1997-07-02,195.63685799826345
1997-07-03,196.99590021587784
1997-07-04,197.49664724827113
1997-07-07,199.73905307447632
1997-07-08,198.8680424020038
1997-07-09,199.25599867571682
1997-07-10,199.6039779328025
1997-07-11,198.46330415514092
1997-07-14,196.828395661705
1997-07-15,195.80977791322616
1997-07-16,197.04447261094128
1997-07-17,198.03641709051004
1997-07-18,197.14872822358086
1997-07-21,195.3671125403857
1997-07-22,194.92897117762382
1997-07-23,194.80425580441104
1997-07-24,194.09216917295834
1997-07-25,193.73072165367333
1997-07-28,193.49972122904495
1997-07-29,194.5131367530817
1997-07-30,194.58687650388046
1997-07-31,195.62199314593144
1997-08-01,193.52317438808487
1997-08-04,191.67762809041045
1997-08-05,189.7837493226542
1997-08-06,190.89704905627005
1997-08-07,192.2940323684685
1997-08-08,194.3050741147982
1997-08-11,193.14201317291688
1997-08-12,192.9733767313616
1997-08-13,194.98970616566714
1997-08-14,193.0863418718914
1997-08-15,195.5049183550996
1997-08-18,192.5175016552487
1997-08-19,192.91697761196244
1997-08-20,192.32770331664008
1997-08-21,194.0174647151031
1997-08-22,194.69323079865708
1997-08-25,194.60712624689612
1997-08-26,195.4207179431711
1997-08-27,194.08995728661824
1997-08-28,194.95370932938687
1997-08-29,193.50874668524693
1997-09-01,193.3431930766518
1997-09-02,192.2131303036768
1997-09-03,193.7963754529554
1997-09-04,193.9425180720045
1997-09-05,196.04678627955332
1997-09-08,196.21095057464706
1997-09-09,196.88459138696246
1997-09-10,197.32786379479722
1997-09-11,196.9686038960697
1997-09-12,199.05535447586055
1997-09-15,200.25047222264885
1997-09-16,200.0542262219457
1997-09-17,200.84208023790566
1997-09-18,201.30031256955795
1997-09-19,202.05026965011436
1997-09-22,201.00876330601338
1997-09-23,201.21631522471017
1997-09-24,204.40052668754174
1997-09-25,205.06371178517534
1997-09-26,205.68187206989901
1997-09-29,206.5733826995029
1997-09-30,206.8453002928125
1997-10-01,206.0762230415672
1997-10-02,207.35038602730586
1997-10-03,209.20000985270812
1997-10-06,209.22252447594965
1997-10-07,210.0508338899733
1997-10-08,210.82375253601242
1997-10-09,209.8181651444065
1997-10-10,208.2612522489558
1997-10-13,209.47133620174912
1997-10-14,209.4787304532861
1997-10-15,210.1867369397997
1997-10-16,211.12527368067123
1997-10-17,207.46907480755007
1997-10-20,207.39479863175055
1997-10-21,206.86992082589154
1997-10-22,207.5211298164671
1997-10-23,205.1108416090996
1997-10-24,205.6566984120871
1997-10-27,204.1335794420034
1997-10-28,197.8831203430626
1997-10-29,203.00358946554857
1997-10-30,202.79590231310272
1997-10-31,204.50333140138937
1997-11-03,204.51228007433127
1997-11-04,206.17483000115615
1997-11-05,206.18127572225936
1997-11-06,206.1769611642352
1997-11-07,205.9435399155032
1997-11-10,205.3374314652954
1997-11-11,205.01004929555307
1997-11-12,201.9516845395828
1997-11-13,201.84376789024572
1997-11-14,201.32755696522182
1997-11-17,201.80695903046694
1997-11-18,203.33271171884357
1997-11-19,202.11691838354548
1997-11-20,203.014090190331
1997-11-21,202.12015048819768
1997-11-24,202.1181793948336
1997-11-25,201.04009484491084
1997-11-26,200.00564169456314
1997-11-27,199.774499473594
1997-11-28,200.49756372131233
1997-12-01,200.26336901104554
1997-12-02,200.8178275220421
1997-12-03,201.59561774090818
1997-12-04,202.35532406959487
1997-12-05,201.67333290903838
1997-12-08,201.36746556157684
1997-12-09,200.8449899506885
1997-12-10,202.1545378866648
1997-12-11,201.67497234526994
1997-12-12,202.445392098034
1997-12-15,202.2312193873824
1997-12-16,201.09149553235827
1997-12-17,202.68923777170792
1997-12-18,202.9525963214957
1997-12-19,201.92212341716993
1997-12-22,200.8102347205251
1997-12-23,201.92059870255318
1997-12-24,202.08179810345374
1997-12-25,202.08179810345374
1997-12-26,202.14097216747535
1997-12-29,202.30870633514294
1997-12-30,202.4344050381862
1997-12-31,202.47908815223445
1998-01-01,202.50273602717516
1998-01-02,203.65355626353758
1998-01-05,203.97272634524148
1998-01-06,203.54060545505024
1998-01-07,203.7986206422654
1998-01-08,204.55496805420844
1998-01-09,204.05661402496185
1998-01-12,201.30261246467424
1998-01-13,203.0886583206688
1998-01-14,203.99989886131738
1998-01-15,203.19548680791024
1998-01-16,204.68433739777217
1998-01-19,204.369824514828
1998-01-20,204.58969840165162
1998-01-21,205.90226742030097
1998-01-22,208.52544925254443
1998-01-23,211.67186548799398
1998-01-26,211.3146858246073
1998-01-27,211.89215285045987
1998-01-28,211.30649846531736
1998-01-29,210.07750558483508
1998-01-30,210.36003398787147
1998-02-02,212.62825902123447
1998-02-03,213.49302763192597
1998-02-04,214.85906676619052
1998-02-05,218.60896102091527
1998-02-06,218.64192117709663
1998-02-09,217.05591795533283
1998-02-10,217.9891209617113
1998-02-11,218.2227128645936
1998-02-12,218.830351449487
1998-02-13,217.28517478457013
1998-02-16,218.33130562055004
1998-02-17,218.22626855957853
1998-02-18,219.5089298173985
1998-02-19,219.21607161677957
1998-02-20,219.48837242041287
1998-02-23,223.49598879863933
1998-02-24,223.39813176361972
1998-02-25,223.5033193181509
1998-02-26,224.84232325160198
1998-02-27,225.718027909233
1998-03-02,228.37045898148932
1998-03-03,229.18836267010522
1998-03-04,227.9846424620983
1998-03-05,226.10168309824215
1998-03-06,228.05397494236044
1998-03-09,230.77359131159582
1998-03-10,231.70693628681764
1998-03-11,232.05831706276675
1998-03-12,233.8202971312847
1998-03-13,237.08597089477988
1998-03-16,237.2333806607975
1998-03-17,239.38060593687516
1998-03-18,237.128377830829
1998-03-19,238.26525926737966
1998-03-20,239.12734084324137
1998-03-23,241.04646998427955
1998-03-24,241.8884379528723
1998-03-25,243.85751567208015
1998-03-26,243.80231876055691
1998-03-27,244.98773902706978
1998-03-30,244.08276790341557
1998-03-31,244.4044650155456
1998-04-01,246.68344885914982
1998-04-02,248.38918264526015
1998-04-03,249.3365175036808
1998-04-06,250.85215703848516
1998-04-07,250.34350258869677
1998-04-08,249.83855301681925
1998-04-09,251.51044421661325
1998-04-10,252.13321491782636
1998-04-13,251.78473182153877
1998-04-14,256.324842998545
1998-04-15,258.08993505044947
1998-04-16,256.08347652167174
1998-04-17,255.99985516111732
1998-04-20,258.66517880458804
1998-04-21,260.8290571395651
1998-04-22,261.0580273138787
1998-04-23,258.68332099490493
1998-04-24,257.63227412422106
1998-04-27,252.34897326977458
1998-04-28,252.98120037643366
1998-04-29,254.1099851832585
1998-04-30,256.1437761118109
1998-05-01,258.5584646385684
1998-05-04,262.0154510687706
1998-05-05,263.1810846837634
1998-05-06,264.4326551828567
1998-05-07,263.5185282029618
1998-05-08,263.5601417513132
1998-05-11,264.65732716429613
1998-05-12,265.1233462264741
1998-05-13,265.2096996629853
1998-05-14,265.1994027947674
1998-05-15,265.3819220268028
1998-05-18,262.8550654515069
1998-05-19,264.5375401145066
1998-05-20,267.36878968752956
1998-05-21,269.44172397049437
1998-05-22,270.0892272045508
1998-05-25,270.12063188691394
1998-05-26,270.35878226823746
1998-05-27,265.93035155946325
1998-05-28,267.1998282572447
1998-05-29,267.47940289222817
1998-06-01,267.33940471064494
1998-06-02,267.34369620345404
1998-06-03,269.1673130751221
1998-06-04,270.25774468684
1998-06-05,270.2859873465686
1998-06-08,270.6198571165345
1998-06-09,269.7370345365796
1998-06-10,266.7519253980359
1998-06-11,265.0617847309364
1998-06-12,262.40630999965197
1998-06-15,256.47494318190405
1998-06-16,258.0552177201021
1998-06-17,261.75609083836554
1998-06-18,261.97937436011244
1998-06-19,262.68890885141576
1998-06-22,259.35381389562065
1998-06-23,258.188867137185
1998-06-24,258.7245340657106
1998-06-25,259.9333384531822
1998-06-26,257.32082025089517
1998-06-29,257.1215714071422
1998-06-30,258.42667568873384
1998-07-01,257.9905591124654
1998-07-02,257.91894611996065
1998-07-03,259.48386850659284
1998-07-06,261.3003094284254
1998-07-07,261.17182105986086
1998-07-08,261.10740233809946
1998-07-09,259.8879129162602
1998-07-10,261.21891014955105
1998-07-13,263.26011192890616
1998-07-14,264.2109984348888
1998-07-15,264.4469476789087
1998-07-16,266.3178362479873
1998-07-17,267.38442236631147
1998-07-20,269.3650894881545
1998-07-21,267.00443266353466
1998-07-22,264.8446801104039
1998-07-23,263.25274648918577
1998-07-24,264.17014241152293
1998-07-27,262.7790139327893
1998-07-28,263.08987184733866
1998-07-29,261.98495906492843
1998-07-30,262.2803827038716
1998-07-31,261.715944551965
1998-08-03,258.9008394606554
1998-08-04,258.60124283670416
1998-08-05,256.25731040704125
1998-08-06,256.01452564829725
1998-08-07,256.88282768622145
1998-08-10,253.8819736116855
1998-08-11,248.57035653283077
1998-08-12,250.35376790677512
1998-08-13,247.4767636862721
1998-08-14,246.33168051847193
1998-08-17,245.68090854109988
1998-08-18,247.07335289046753
1998-08-19,247.39636638765347
1998-08-20,246.4709830056878
1998-08-21,242.80317192810017
1998-08-24,241.29612411132194
1998-08-25,241.87979322985345
1998-08-26,237.31880941298658
1998-08-27,230.81430957452505
1998-08-28,231.71094513572962
1998-08-31,233.94599175228126
1998-09-01,229.32901352773573
1998-09-02,232.65042704377214
1998-09-03,232.6867528341425
1998-09-04,232.10253366367078
1998-09-07,234.2817967506469
1998-09-08,235.30972261669703
1998-09-09,235.58371906132194
1998-09-10,235.89749895216877
1998-09-11,234.22564164906353
1998-09-14,234.7143924943197
1998-09-15,235.90751802461997
1998-09-16,235.59296370193442
1998-09-17,232.74769169300754
1998-09-18,228.96933937325048
1998-09-21,224.21796937446638
1998-09-22,225.66555454945652
1998-09-23,225.98710802604052
1998-09-24,227.99651938121102
1998-09-25,226.77890517799779
1998-09-28,225.77991368034318
1998-09-29,225.9175179347249
1998-09-30,225.0811317337408
1998-10-01,222.2710350827898
1998-10-02,218.50319087236096
1998-10-05,216.9755315309356
1998-10-06,217.43659062956692
1998-10-07,220.76189378789456
1998-10-08,217.01671072581283
1998-10-09,214.2202800226319
1998-10-12,215.64217733649343
1998-10-13,218.37077610736054
1998-10-14,218.8093381754646
1998-10-15,223.46827254757136
1998-10-16,227.0483574109719
1998-10-19,227.44093338923702
1998-10-20,228.19934384180763
1998-10-21,227.8027310233011
1998-10-22,229.88971823929091
1998-10-23,230.41532407401877
1998-10-26,229.78196599175394
1998-10-27,229.9530700085099
1998-10-28,228.76614732694463
1998-10-29,230.26832457731297
1998-10-30,231.753376104679
1998-11-02,236.1640008332684
1998-11-03,235.56846661078157
1998-11-04,236.34040687798483
1998-11-05,237.4584153562897
1998-11-06,237.52191837485978
1998-11-09,233.5048473988265
1998-11-10,232.3484958881243
1998-11-11,233.82362336340233
1998-11-12,230.46865993465286
1998-11-13,231.0962516528827
1998-11-16,235.2941892528497
1998-11-17,234.45477223821973
1998-11-18,234.48292718782085
1998-11-19,233.93574768663362
1998-11-20,233.72977846892329
1998-11-23,232.98932110620868
1998-11-24,232.8443063495506
1998-11-25,232.64615637817434
1998-11-26,234.18717488333905
1998-11-27,234.6837638285177
1998-11-30,236.77694261797026
1998-12-01,235.05591578760894
1998-12-02,235.80936107043038
1998-12-03,234.78303439508886
1998-12-04,234.58901926953243
1998-12-07,234.48827351679975
1998-12-08,234.74743569355553
1998-12-09,234.2685683849167
1998-12-10,235.02076191435424
1998-12-11,234.50599527749415
1998-12-14,232.81523411471272
1998-12-15,231.39697788046806
1998-12-16,230.92779748719636
1998-12-17,231.24170133307462
1998-12-18,231.75345455284554
1998-12-21,231.68013410550722
1998-12-22,232.27765622891684
1998-12-23,234.92085768088205
1998-12-24,234.18098751545864
1998-12-25,234.18098751545864
1998-12-28,235.88791653510262
1998-12-29,237.8138067716831
1998-12-30,239.29051311113878
1998-12-31,239.86372895581133
1999-01-01,239.81359630245512
1999-01-04,244.5728567966995
1999-01-05,244.82074267118594
1999-01-06,244.42516633797896
1999-01-07,242.38389217978593
1999-01-08,240.33366362143283
1999-01-11,240.2408398984573
1999-01-12,239.56040244069658
1999-01-13,237.53345133351417
1999-01-14,238.51085546160581
1999-01-15,236.12578498610733
1999-01-18,238.22222500150045
1999-01-19,238.7705577198817
1999-01-20,237.47827333788788
1999-01-21,236.69774939208654
1999-01-22,234.92919130885087
1999-01-25,234.1969374591717
1999-01-26,235.06388742120063
1999-01-27,234.43128475430706
1999-01-28,232.90569823664353
1999-01-29,232.29527543111905
1999-02-01,232.01970330743177
1999-02-02,232.4869118541329
1999-02-03,232.31197957233468
1999-02-04,231.94237716508536
1999-02-05,232.08141838431638
1999-02-08,231.57550113426186
1999-02-09,231.73423806428974
1999-02-10,231.1252594854758
1999-02-11,231.778902489417
1999-02-12,232.4232793732003
1999-02-15,232.0120575667403
1999-02-16,230.83650268086657
1999-02-17,230.74140986900747
1999-02-18,229.87941841593994
1999-02-19,227.28517667078575
1999-02-22,226.90259142532386
1999-02-23,226.38083745137558
1999-02-24,226.57790567358364
1999-02-25,228.2147207020243
1999-02-26,226.71843304734574
1999-03-01,226.32769777323932
1999-03-02,225.97519189976242
1999-03-03,225.86594646924243
1999-03-04,223.38304440759276
1999-03-05,224.81309488887138
1999-03-08,226.21140815488062
1999-03-09,226.52630086617808
1999-03-10,227.8182211411615
1999-03-11,226.04516008489537
1999-03-12,228.7583611666603
1999-03-15,228.79396105262637
1999-03-16,227.82618731751293
1999-03-17,229.7752102530764
1999-03-18,229.16205249498753
1999-03-19,228.9357011669863
1999-03-22,227.93712626222683
1999-03-23,227.22150626126486
1999-03-24,225.60041294828775
1999-03-25,225.67707684878766
1999-03-26,223.02492773895594
1999-03-29,223.44951422890904
1999-03-30,224.52729771067584
1999-03-31,225.77880977239528
1999-04-01,225.99931094643628
1999-04-02,225.77385644284186
1999-04-05,224.1744928033217
1999-04-06,225.953481470829
1999-04-07,227.47241420803172
1999-04-08,228.71513257254816
1999-04-09,227.8760380353087
1999-04-12,229.2183466703691
1999-04-13,228.84247250155678
1999-04-14,230.02052188698465
1999-04-15,228.70923064020374
1999-04-16,228.7333735643117
1999-04-19,227.98671518521994
1999-04-20,227.68547167304447
1999-04-21,227.08619331157158
1999-04-22,227.22186366114818
1999-04-23,228.9510674981314
1999-04-26,228.59202195075852
1999-04-27,230.37583425796282
1999-04-28,230.34641193075745
1999-04-29,229.8701225933108
1999-04-30,230.66040784567963
1999-05-03,231.52115508618505
1999-05-04,233.76678549262553
1999-05-05,234.86814767896104
1999-05-06,237.65695618893818
1999-05-07,237.88555518568316
1999-05-10,238.6500748311542
1999-05-11,237.79160868374674
1999-05-12,236.45456425514044
1999-05-13,235.7360411392976
1999-05-14,236.93890397814073
1999-05-17,234.54438822567218
1999-05-18,234.91761612730744
1999-05-19,235.00455384226473
1999-05-20,234.89070289435952
1999-05-21,233.59995467201796
1999-05-24,233.9364872230365
1999-05-25,233.72479844209406
1999-05-26,230.6306757076425
1999-05-27,230.2370587076967
1999-05-28,229.72526232625708
1999-05-31,229.8671007721331
1999-06-01,230.71685571263325
1999-06-02,228.07356711075613
1999-06-03,228.58459204903934
1999-06-04,228.2631728304131
1999-06-07,228.72647869801463
1999-06-08,231.70454945953838
1999-06-09,231.81479041419112
1999-06-10,232.85390415498543
1999-06-11,233.57916429460022
1999-06-14,232.2425496274072
1999-06-15,231.98317622071585
1999-06-16,230.14762272851635
1999-06-17,230.59156666645026
1999-06-18,232.5637565787952
1999-06-21,232.07816532265164
1999-06-22,231.27110113216304
1999-06-23,231.07154987493448
1999-06-24,231.51456065856576
1999-06-25,233.89933839476063
1999-06-28,232.30950837647612
1999-06-29,231.79240465525837
1999-06-30,231.34173641661198
1999-07-01,230.66916315555648
1999-07-02,230.2154137032946
1999-07-05,232.12307290626438
1999-07-06,232.52492883542905
1999-07-07,231.67963265960813
1999-07-08,230.49753839024692
1999-07-09,230.8796814559432
1999-07-12,230.06056868313874
1999-07-13,230.2449230979432
1999-07-14,231.354657692453
1999-07-15,232.37288222039132
1999-07-16,231.84243933009137
1999-07-19,231.4829152170218
1999-07-20,235.6477937157135
1999-07-21,235.93596882483672
1999-07-22,234.9380135710973
1999-07-23,234.29814286032183
1999-07-26,237.72731388243804
1999-07-27,236.61096554160645
1999-07-28,236.83786613968044
1999-07-29,237.79716300555992
1999-07-30,237.98726647894492
1999-08-02,236.13271039349928
1999-08-03,236.27677718608584
1999-08-04,238.6244301524058
1999-08-05,238.39720564063686
1999-08-06,238.5059662343329
1999-08-09,237.78863213218443
1999-08-10,237.8552003233565
1999-08-11,236.89320794741695
1999-08-12,238.37295786895106
1999-08-13,237.64549652213125
1999-08-16,238.5390621152733
1999-08-17,237.63447160692203
1999-08-18,238.43821805354793
1999-08-19,240.15058592912735
1999-08-20,241.85641642689447
1999-08-23,241.62378763559636
1999-08-24,240.0169213793135
1999-08-25,239.34942766600594
1999-08-26,239.1203536406953
1999-08-27,240.31964963751685
1999-08-30,241.23454861420439
1999-08-31,243.33057160807613
1999-09-01,245.60363915554086
1999-09-02,247.24529227948176
1999-09-03,245.82178515125298
1999-09-06,247.15289676006134
1999-09-07,248.33427459716603
1999-09-08,248.00463845093392
1999-09-09,247.74936476953502
1999-09-10,246.64639337416907
1999-09-13,245.5862400977873
1999-09-14,246.69272948530747
1999-09-15,246.0721585303668
1999-09-16,246.20215052763177
1999-09-17,246.7073269832842
1999-09-20,246.57083665301207
1999-09-21,246.16082878767594
1999-09-22,245.96099730492142
1999-09-23,243.70839023839375
1999-09-24,241.90616453595698
1999-09-27,240.56038716496857
1999-09-28,242.32923234439843
1999-09-29,244.1533818735493
1999-09-30,245.6773407848177
1999-10-01,246.84114399002362
1999-10-04,247.49584800619618
1999-10-05,248.09228452954136
1999-10-06,249.45736919737843
1999-10-07,251.2108232525065
1999-10-08,248.49203847037086
1999-10-11,249.7219492196661
1999-10-12,251.8937401564574
1999-10-13,251.3247492578264
1999-10-14,250.4526701576089
1999-10-15,250.67570350544494
1999-10-18,246.48468539318227
1999-10-19,246.48597459430948
1999-10-20,247.54117444710482
1999-10-21,247.77746441477694
1999-10-22,244.97426625933852
1999-10-25,244.92829225635762
1999-10-26,242.83006515484152
1999-10-27,240.7722678118255
1999-10-28,240.81219767859304
1999-10-29,241.75612547409062
1999-11-01,241.8463842072479
1999-11-02,241.71385224702553
1999-11-03,241.4007057878396
1999-11-04,240.75639701964053
1999-11-05,240.44076472977196
1999-11-08,240.5282770139581
1999-11-09,241.46904598195027
1999-11-10,242.19588981567654
1999-11-11,241.11185370409174
1999-11-12,239.7175091187046
1999-11-15,239.76363340712086
1999-11-16,239.7910250635993
1999-11-17,242.48068692296468
1999-11-18,240.75214651049347
1999-11-19,239.94301146839237
1999-11-22,240.55833598919918
1999-11-23,239.36131551420345
1999-11-24,236.79377166918349
1999-11-25,237.7031104744513
1999-11-26,236.68832499328397
1999-11-29,235.84052680653372
1999-11-30,235.74108209101954
1999-12-01,236.05834051073106
1999-12-02,235.83516954380931
1999-12-03,236.6739259716393
1999-12-06,241.83457747185776
1999-12-07,241.01908506009232
1999-12-08,240.9793832644273
1999-12-09,239.21116116462014
1999-12-10,238.71351407755117
1999-12-13,238.725343586397
1999-12-14,237.48739106717184
1999-12-15,235.94267261266754
1999-12-16,239.6328986702898
1999-12-17,238.70792157270012
1999-12-20,238.33117632627994
1999-12-21,237.18799518427184
1999-12-22,237.72239565400233
1999-12-23,240.1010274878662
1999-12-24,240.342027813972
1999-12-27,241.38230088393297
1999-12-28,241.34678376504235
1999-12-29,242.42945873014457
1999-12-30,244.48638482418693
1999-12-31,244.5071599786795
2000-01-03,249.02143185520472
2000-01-04,248.47417221320475
2000-01-05,246.07082128606905
2000-01-06,247.52092284525187
2000-01-07,249.44435431726802
2000-01-10,250.96719821379705
2000-01-11,251.34234845709128
2000-01-12,251.10749627643514
2000-01-13,252.38538087025705
2000-01-14,250.18026392900416
2000-01-17,250.6032351403296
2000-01-18,250.09772017798798
2000-01-19,249.22976309320194
2000-01-20,249.8557098935723
2000-01-21,249.20866600914772
2000-01-24,248.8400593817792
2000-01-25,248.1607566079027
2000-01-26,247.71755076726305
2000-01-27,245.31657724364007
2000-01-28,243.69636756649703
2000-01-31,241.56154736328185
2000-02-01,241.20392726582767
2000-02-02,241.77006391864387
2000-02-03,246.00589084960427
2000-02-04,246.5184035263921
2000-02-07,247.3946661543208
2000-02-08,252.28421181713173
2000-02-09,253.23962523770007
2000-02-10,250.89704411440565
2000-02-11,251.72165470831976
2000-02-14,249.91893894870174
2000-02-15,249.09150705993227
2000-02-16,248.92545861676467
2000-02-17,249.77291208693333
2000-02-18,250.99227795309497
2000-02-21,250.5192595833531
2000-02-22,254.88199368924532
2000-02-23,256.00333733187836
2000-02-24,254.94368287232314
2000-02-25,252.54454826807398
2000-02-28,248.42455238238887
2000-02-29,248.45297633579028
2000-03-01,251.86268222465304
2000-03-02,252.4070253348686
2000-03-03,252.35675436310038
2000-03-06,252.71535869701142
2000-03-07,250.04589351651177
2000-03-08,248.33874388222654
2000-03-09,252.0335412020854
2000-03-10,251.77561227850924
2000-03-13,250.13391037060757
2000-03-14,249.0220396579507
2000-03-15,248.0165386917885
2000-03-16,250.76707605326544
2000-03-17,251.21587659498428
2000-03-20,252.45300281093208
2000-03-21,251.2051272110677
2000-03-22,249.1155004552624
2000-03-23,250.17456590724095
2000-03-24,251.9026356747136
2000-03-27,252.10537730156105
2000-03-28,251.61014947752113
2000-03-29,248.44860156516253
2000-03-30,246.32061964709524
2000-03-31,246.9142113580579
2000-04-03,246.36744121755981
2000-04-04,244.76300806153088
2000-04-05,244.05103249615428
2000-04-06,245.43032833933253
2000-04-07,246.84900494216876
2000-04-10,247.53895183700584
2000-04-11,246.33934820961235
2000-04-12,245.11306514733988
2000-04-13,243.02070594521822
2000-04-14,241.5115551527918
2000-04-17,236.25260940184566
2000-04-18,236.4759810699587
2000-04-19,235.75714158630936
2000-04-20,236.73204094478405
2000-04-21,236.97226621690842
2000-04-24,236.97007694759944
2000-04-25,234.3270365655719
2000-04-26,234.3866792312972
2000-04-27,230.41556773100692
2000-04-28,231.4745215747919
2000-05-01,231.10703522784516
2000-05-02,233.3384039395394
2000-05-03,229.4875589221129
2000-05-04,229.76234970292438
2000-05-05,231.3295857865468
2000-05-08,232.11272696232703
2000-05-09,233.34383297495697
2000-05-10,234.65478905618787
2000-05-11,232.98656413622308
2000-05-12,235.28409413732243
2000-05-15,237.91024616798938
2000-05-16,236.1151074972765
2000-05-17,232.37628388393745
2000-05-18,233.66798180298932
2000-05-19,231.81975205462692
2000-05-22,232.2338275126222
2000-05-23,233.16607065926627
2000-05-24,230.35149131397557
2000-05-25,231.89604819195097
2000-05-26,235.65612861848498
2000-05-29,236.29132667427766
2000-05-30,237.89570448275268
2000-05-31,237.78473853581247
2000-06-01,239.04392046918744
2000-06-02,243.35441428218886
2000-06-05,243.6223581468584
2000-06-06,246.83917226848467
2000-06-07,246.11372695098552
2000-06-08,246.0659094976976
2000-06-09,245.86981300476302
2000-06-12,246.46630980599969
