Date,PORTUGAL
1998-12-31,100.0
1999-01-29,107.50343682163304
1999-02-26,103.67034961505274
1999-03-31,98.2998462044234
1999-04-30,94.09021718432703
1999-05-31,97.50103467807966
1999-06-30,93.30294094882927
1999-07-30,92.03915197767134
1999-08-31,90.70670169074226
1999-09-30,88.47501223768141
1999-10-29,91.38101666231196
1999-11-30,96.30999143647743
1999-12-31,106.74759118423331
2000-01-31,108.20513726770574
2000-02-29,122.63201353968864
2000-03-31,114.01325335589202
2000-04-28,109.35737818102177
2000-05-31,106.85325520905934
2000-06-30,109.43800369288952
2000-07-31,110.78198904703176
2000-08-31,111.39710160459775
2000-09-29,110.60077057600394
2000-10-31,104.03301513937338
2000-11-30,102.016010993888
2000-12-29,102.23289070074159
2001-01-01,102.23289070074159
2001-01-02,102.45064373057461
2001-01-03,102.03635940308641
2001-01-04,103.88285775706275
2001-01-05,103.53820854002831
2001-01-08,102.87211147315827
2001-01-09,103.15571275784332
2001-01-10,103.99599733874606
2001-01-11,105.671809001139
2001-01-12,106.87514404454754
2001-01-15,108.02431943537506
2001-01-16,106.1918964467341
2001-01-17,108.07052169092783
2001-01-18,107.86647143967518
2001-01-19,107.21014198176142
2001-01-22,107.16255713811266
2001-01-23,106.53033271555978
2001-01-24,107.72387641996866
2001-01-25,108.31802534264028
2001-01-26,108.7384528051611
2001-01-29,108.50083745943839
2001-01-30,109.51151755747664
2001-01-31,109.69912084772821
2001-02-01,109.5647856953071
2001-02-02,109.21151729788795
2001-02-05,108.00610460391779
2001-02-06,109.35263695624639
2001-02-07,108.58790369653406
2001-02-08,107.4604912292561
2001-02-09,105.7096919978907
2001-02-12,106.60290373574458
2001-02-13,106.77045451659687
2001-02-14,106.0515619964013
2001-02-15,106.11632027739485
2001-02-16,104.64828136649409
2001-02-19,103.61668934731688
2001-02-20,104.53121647241699
2001-02-21,103.87801749070636
2001-02-22,103.15483814300468
2001-02-23,102.60490203840878
2001-02-26,103.17335531233763
2001-02-27,103.17335531233762
2001-02-28,104.14710994523855
2001-03-01,104.08505409105864
2001-03-02,103.58469757952781
2001-03-05,104.82285888998157
2001-03-06,105.15542409288639
2001-03-07,105.69463799032091
2001-03-08,105.41145984087164
2001-03-09,103.89676981897357
2001-03-12,102.93971630176955
2001-03-13,103.57211166244574
2001-03-14,101.79411973319286
2001-03-15,102.12454441068085
2001-03-16,100.12677859974914
2001-03-19,99.29192898273611
2001-03-20,99.51415785185276
2001-03-21,98.17221754706785
2001-03-22,94.82574290246738
2001-03-23,96.98265945345787
2001-03-26,97.65398226964616
2001-03-27,97.56943999972222
2001-03-28,98.35964458060491
2001-03-29,98.78085193278
2001-03-30,98.47393998914764
2001-04-02,98.01400005588651
2001-04-03,96.54107190650106
2001-04-04,98.09310520791145
2001-04-05,99.85286757894737
2001-04-06,99.22180059662755
2001-04-09,100.42329910883785
2001-04-10,101.39992576666657
2001-04-11,101.19783353793198
2001-04-12,100.66725621251092
2001-04-13,100.66725621251092
2001-04-16,100.6672562125109
2001-04-17,100.90669201171413
2001-04-18,102.27256018691386
2001-04-19,101.24088372069247
2001-04-20,100.13917396624741
2001-04-23,97.18156911705351
2001-04-24,96.9380903679225
2001-04-25,96.93809036792247
2001-04-26,97.3540168585938
2001-04-27,97.03179743885399
2001-04-30,98.47410152499597
2001-05-01,98.47410152499596
2001-05-02,98.10873160521093
2001-05-03,97.26476996245182
2001-05-04,98.15687383685787
2001-05-07,98.06994651119838
2001-05-08,97.82898883404008
2001-05-09,97.31621623519327
2001-05-10,98.03292278570959
2001-05-11,97.682472019401
2001-05-14,97.26225197831127
2001-05-15,98.58882369011236
2001-05-16,98.0655783333477
2001-05-17,97.83375134865136
2001-05-18,96.9310862642697
2001-05-21,95.51283861109799
2001-05-22,94.00477480450512
2001-05-23,93.14296936672316
2001-05-24,92.86028955002247
2001-05-25,93.58080785984681
2001-05-28,94.11638098030747
2001-05-29,93.55670660766826
2001-05-30,93.5559806333885
2001-05-31,92.93488483960186
2001-06-01,92.79271307645955
2001-06-04,92.67708858460463
2001-06-05,92.71588529132451
2001-06-06,92.39488498887381
2001-06-07,91.44291335590353
2001-06-08,91.40673570641704
2001-06-11,90.03212914368058
2001-06-12,88.42540501820693
2001-06-13,89.34114593641887
2001-06-14,89.34114593641888
2001-06-15,87.67225946612878
2001-06-18,85.44290286532674
2001-06-19,85.06348379665636
2001-06-20,83.15006248199835
2001-06-21,83.20405981112746
2001-06-22,84.79094530048222
2001-06-25,86.05443878584124
2001-06-26,84.88312210710725
2001-06-27,84.42979848845783
2001-06-28,86.02196144978898
2001-06-29,86.57456745577423
2001-07-02,86.69725277056037
2001-07-03,87.99726153230911
2001-07-04,88.1869226199486
2001-07-05,88.11860065679033
2001-07-06,86.04913780092102
2001-07-09,85.15739529573666
2001-07-10,85.37224693554354
2001-07-11,83.53025447559817
2001-07-12,83.60279605009816
2001-07-13,83.78029270305743
2001-07-16,83.93324823559658
2001-07-17,83.88361078614133
2001-07-18,84.09854764432612
2001-07-19,85.90977775174092
2001-07-20,85.11296410988822
2001-07-23,84.6368061519882
2001-07-24,84.8425825994451
2001-07-25,84.72861952013488
2001-07-26,85.30620272567337
2001-07-27,85.95106719961893
2001-07-30,86.49262098159521
2001-07-31,86.86265228696764
2001-08-01,86.34385969864731
2001-08-02,85.83069375590428
2001-08-03,85.67488919984238
2001-08-06,86.20623274237056
2001-08-07,85.93369404853864
2001-08-08,85.20947125363872
2001-08-09,84.10151755358406
2001-08-10,83.74711402641591
2001-08-13,83.93130292497028
2001-08-14,84.99163488327135
2001-08-15,84.99163488327133
2001-08-16,83.9104740373065
2001-08-17,82.70898300884691
2001-08-20,82.38808640044026
2001-08-21,82.51721365560283
2001-08-22,81.29538059627055
2001-08-23,82.03699681123192
2001-08-24,82.17846967677407
2001-08-27,81.94978803669642
2001-08-28,80.86178193042548
2001-08-29,81.59671388001475
2001-08-30,80.80865988497284
2001-08-31,80.7984494038238
2001-09-03,80.16936425930932
2001-09-04,80.9416211191224
2001-09-05,81.31401386816955
2001-09-06,80.42475496408304
2001-09-07,79.26511198872687
2001-09-10,78.82950444647128
2001-09-11,75.33880014605863
2001-09-12,73.28578550610744
2001-09-13,74.03375454002831
2001-09-14,70.89618755782917
2001-09-17,71.08971655702193
2001-09-18,72.93762297608949
2001-09-19,74.18061332747608
2001-09-20,72.8861678482684
2001-09-21,73.98533730004668
2001-09-24,75.93907383719588
2001-09-25,77.43795819945113
2001-09-26,78.64507571538952
2001-09-27,79.40398373191314
2001-09-28,80.33515767219768
2001-10-01,80.25793757946106
2001-10-02,79.43939387252121
2001-10-03,79.12862958736146
2001-10-04,80.18700701473682
2001-10-05,80.18700701473682
2001-10-08,79.22040315456324
2001-10-09,80.04118174867715
2001-10-10,81.92417624002468
2001-10-11,82.06434435139246
2001-10-12,81.71671558241724
2001-10-15,80.81111721373014
2001-10-16,82.03774007998986
2001-10-17,83.49678052216888
2001-10-18,83.62091833467528
2001-10-19,82.3519086601468
2001-10-22,84.12753148683149
2001-10-23,85.83755355522575
2001-10-24,86.34861152765706
2001-10-25,85.26263553347026
2001-10-26,84.58520485317423
2001-10-29,84.18693059667916
2001-10-30,83.06450854964564
2001-10-31,84.0672432500716
2001-11-01,84.0672432500716
2001-11-02,84.30949855192812
2001-11-05,85.37329728180586
2001-11-06,85.73406133308757
2001-11-07,86.24925272320903
2001-11-08,86.79144910187841
2001-11-09,86.19008646348928
2001-11-12,86.4899162111231
2001-11-13,87.13050346959847
2001-11-14,87.05183403684659
2001-11-15,85.92446907245295
2001-11-16,85.35606574854505
2001-11-19,85.81213438438814
2001-11-20,84.99675473194097
2001-11-21,84.21583387345981
2001-11-22,84.57671992270137
2001-11-23,84.26636630115735
2001-11-26,83.51039017479671
2001-11-27,83.70308800522002
2001-11-28,82.51750854219753
2001-11-29,83.36530731128856
2001-11-30,83.77094577750907
2001-12-03,82.50214217501409
2001-12-04,83.05657898160956
2001-12-05,83.77004449547276
2001-12-06,85.59135604614075
2001-12-07,85.32533379817227
2001-12-10,84.43430147971732
2001-12-11,85.34418055705008
2001-12-12,85.26303607144234
2001-12-13,84.67614612323737
2001-12-14,83.80226247335646
2001-12-17,83.43087109284124
2001-12-18,83.31151637353392
2001-12-19,82.21463000217196
2001-12-20,82.01975579469902
2001-12-21,82.24099253059714
2001-12-24,82.24099253059713
2001-12-25,82.24099253059713
2001-12-26,82.24099253059714
2001-12-27,83.5708790168937
2001-12-28,84.13289537559274
2001-12-31,84.13289537559272
2002-01-01,84.13289537559272
2002-01-02,83.84994868932013
2002-01-03,85.48833718718177
2002-01-04,85.82763155114722
2002-01-07,84.54663436970766
2002-01-08,83.95838546467938
2002-01-09,82.77333716967897
2002-01-10,82.24527903593673
2002-01-11,82.40501981585484
2002-01-14,81.6464738269515
2002-01-15,83.0696822771786
2002-01-16,83.09552417377077
2002-01-17,84.16793966948987
2002-01-18,84.52852792882048
2002-01-21,84.0360132960805
2002-01-22,84.08847444673056
2002-01-23,82.65966119895404
2002-01-24,82.22734012067912
