Date,ISRAEL
2000-12-29,100.0
2001-01-01,99.55524234177702
2001-01-02,90.26587107257527
2001-01-03,98.23349618606905
2001-01-04,98.02723344170826
2001-01-05,91.53384241849943
2001-01-08,88.11066028741841
2001-01-09,90.59932358664982
2001-01-10,92.36960091523743
2001-01-11,92.75076238730425
2001-01-12,92.95085523426387
2001-01-15,94.47339022386424
2001-01-16,93.57043765343882
2001-01-17,97.12656779414954
2001-01-18,98.47488664789417
2001-01-19,102.41457833624386
2001-01-22,99.50335349131166
2001-01-23,99.6476543489389
2001-01-24,100.48083255539429
2001-01-25,100.30485609205445
2001-01-26,103.27345392739052
2001-01-29,105.00919663090616
2001-01-30,104.00612936540075
2001-01-31,100.44463464558616
2001-02-01,100.2444764159369
2001-02-02,96.76200216110331
2001-02-05,97.77765569150797
2001-02-06,99.04134435658855
2001-02-07,97.35058969009194
2001-02-08,97.6575103167908
2001-02-09,94.47671839612508
2001-02-12,95.17462308930425
2001-02-13,95.61521112132992
2001-02-14,98.52371344804462
2001-02-15,102.77210814120275
2001-02-16,99.1900347884297
2001-02-19,97.79047024090082
2001-02-20,98.84976010164885
2001-02-21,95.382380605331
2001-02-22,91.03684172345649
2001-02-23,93.16075528119978
2001-02-26,94.75800453053695
2001-02-27,90.96416998480628
2001-02-28,86.85819881374665
2001-03-01,88.1823783063687
2001-03-02,84.90837221808157
2001-03-05,83.33691107686893
2001-03-06,86.03433217845458
2001-03-07,87.29737648019572
2001-03-08,84.46651251096172
2001-03-09,84.3818061143683
2001-03-12,81.24076343791607
2001-03-13,84.10898502767961
2001-03-14,82.24335061684621
2001-03-15,80.76509132627774
2001-03-16,79.0960329877995
2001-03-19,78.05346166925878
2001-03-20,74.85305412594684
2001-03-21,75.18634583941473
2001-03-22,76.37397912434605
2001-03-23,76.01136230602054
2001-03-26,76.50482092403168
2001-03-27,77.06910069313865
2001-03-28,75.44322726898577
2001-03-29,72.28633350345217
2001-03-30,73.3171196128629
2001-04-02,72.04645397146038
2001-04-03,68.0311643972441
2001-04-04,67.57158709862338
2001-04-05,72.4437498874048
2001-04-06,71.32332896411675
2001-04-09,73.10706046558532
2001-04-10,78.3803430153074
2001-04-11,81.15893939361519
2001-04-12,80.9442400996061
2001-04-13,80.9442400996061
2001-04-16,81.14149212242991
2001-04-17,81.54858023538766
2001-04-18,86.87998781830889
2001-04-19,89.00323011988598
2001-04-20,85.72693391882147
2001-04-23,85.12165514661415
2001-04-24,81.19686599186838
2001-04-25,81.80796885787323
2001-04-26,79.88825267417492
2001-04-27,81.79329954763652
2001-04-30,83.05694584193343
2001-05-01,83.78994991774191
2001-05-02,86.31830243932473
2001-05-03,84.08624113392563
2001-05-04,83.75690845042362
2001-05-07,83.33238929149213
2001-05-08,85.4094032266915
2001-05-09,83.16693466568732
2001-05-10,82.654546465018
2001-05-11,81.79034891837004
2001-05-14,80.36784551759862
2001-05-15,79.82263104285879
2001-05-16,78.51025983810756
2001-05-17,81.22616120768416
2001-05-18,81.2650345864599
2001-05-21,84.39417763037562
2001-05-22,86.32532219082343
2001-05-23,84.83686389094598
2001-05-24,86.532068364859
2001-05-25,85.8893064845732
2001-05-28,85.4730856655139
2001-05-29,85.18852115366109
2001-05-30,81.93842338146688
2001-05-31,82.74622854171031
2001-06-01,83.35527061351657
2001-06-04,80.66819287098835
2001-06-05,80.41487471341797
2001-06-06,81.59305809514309
2001-06-07,82.25720321490995
2001-06-08,81.92176617082592
2001-06-11,80.11139322478726
2001-06-12,78.54042611306853
2001-06-13,77.92789410950209
2001-06-14,77.45887835177224
2001-06-15,77.27364859304436
2001-06-18,76.88649379538657
2001-06-19,78.10769128192614
2001-06-20,79.53965861380962
2001-06-21,79.05771813752948
2001-06-22,78.98179587769644
2001-06-25,78.29633195744437
2001-06-26,79.27121658190534
2001-06-27,80.95755220139907
2001-06-28,81.68008977043746
2001-06-29,82.22811904444713
2001-07-02,82.87958542916536
2001-07-03,79.54351140844922
2001-07-04,79.64677803147967
2001-07-05,80.19907931395947
2001-07-06,78.59061888601553
2001-07-09,78.3996753040556
2001-07-10,77.58458461569298
2001-07-11,75.32570961905017
2001-07-12,79.73758118513476
2001-07-13,78.72335248184274
2001-07-16,77.93116360307356
2001-07-17,79.21124722517068
2001-07-18,75.25459258742569
2001-07-19,76.32326532468772
2001-07-20,74.1169442436221
2001-07-23,75.331707650402
2001-07-24,75.06605102788536
2001-07-25,75.6963991558815
2001-07-26,78.19250380562568
2001-07-27,79.58811719746552
2001-07-30,79.13208533607208
2001-07-31,79.61387714089976
2001-08-01,80.35729003088707
2001-08-02,79.78423255514063
2001-08-03,78.41458905897917
2001-08-06,78.90649153240999
2001-08-07,78.24478474997942
2001-08-08,77.65589354893164
2001-08-09,76.17898221406254
2001-08-10,75.07050066234302
2001-08-13,75.80912469291765
2001-08-14,75.1248838179233
2001-08-15,72.83475383744303
2001-08-16,72.71887617874279
2001-08-17,71.51628068155395
2001-08-20,71.18294620133204
2001-08-21,71.16816511072079
2001-08-22,70.77656496833467
2001-08-23,70.1241906637806
2001-08-24,70.9958350465588
2001-08-27,71.59200402689589
2001-08-28,70.25332220438844
2001-08-29,69.25396130696507
2001-08-30,68.25205392687008
2001-08-31,68.41730348585547
2001-09-03,68.13340998769858
2001-09-04,68.0185742702781
2001-09-05,68.08689085075983
2001-09-06,67.43349856935356
2001-09-07,66.70533704793613
2001-09-10,67.0024477788753
2001-09-11,64.4548070707504
2001-09-12,63.852111804027224
2001-09-13,64.40362778376051
2001-09-14,63.57058168970297
2001-09-17,62.039866899624364
2001-09-18,61.31043355526141
2001-09-19,59.942471385401916
2001-09-20,56.45025134615368
2001-09-21,56.117170673462766
2001-09-24,57.06772237544708
2001-09-25,55.494415651525415
2001-09-26,54.602725694619814
2001-09-27,54.24664092033822
2001-09-28,55.52485555512471
2001-10-01,55.22688044481719
2001-10-02,56.05149277134884
2001-10-03,57.117310486300525
2001-10-04,58.38219606349246
2001-10-05,58.00518849047401
2001-10-08,58.66731373438081
2001-10-09,58.16804565853775
2001-10-10,60.079861652599234
2001-10-11,63.2197419611954
2001-10-12,62.83113292540644
2001-10-15,61.25332714867829
2001-10-16,63.30372157965312
2001-10-17,61.743374367614166
2001-10-18,62.663445092656524
2001-10-19,62.268899349469756
2001-10-22,63.38513317700983
2001-10-23,63.4705301242841
2001-10-24,63.66842835307611
2001-10-25,63.51779252500709
2001-10-26,63.42455479593727
2001-10-29,61.8516594547656
2001-10-30,60.439160943396914
2001-10-31,61.05723976552068
2001-11-01,60.87880402172129
2001-11-02,61.051976745663154
2001-11-05,63.92320547898456
2001-11-06,64.4628660763149
2001-11-07,63.89710694902512
2001-11-08,64.80569049972314
2001-11-09,65.69372668565235
2001-11-12,66.34467485118688
2001-11-13,69.95710684242412
2001-11-14,68.86235143304773
2001-11-15,68.72401980051107
2001-11-16,67.92061644204193
2001-11-19,70.36623041408193
2001-11-20,67.94119727011305
2001-11-21,68.61998040526171
2001-11-22,68.77704154596782
2001-11-23,68.92942084111526
2001-11-26,69.8365329305293
2001-11-27,69.85352075268933
2001-11-28,68.79694125339618
2001-11-29,69.79101234430661
2001-11-30,68.31167186767179
2001-12-03,66.59545557896374
2001-12-04,67.95055033203863
2001-12-05,70.12718293557029
2001-12-06,69.92366959349258
2001-12-07,69.36014004242666
2001-12-10,69.66234542855952
2001-12-11,70.2151580654678
2001-12-12,70.458228751359
2001-12-13,69.144646330879
2001-12-14,67.82591708902464
2001-12-17,69.9165024037037
2001-12-18,70.94486275760953
