Date,USA
2001-05-08,135.57198184593116
2001-05-09,135.07530783439026
2001-05-10,135.1820755173924
2001-05-11,135.23838014376986
2001-05-14,136.0182076511909
2001-05-15,135.25768640921564
2001-05-16,138.22157850676518
2001-05-17,138.98306972871492
2001-05-18,139.92066273806802
2001-05-21,142.21693353058544
2001-05-22,143.27399918338125
2001-05-23,142.0583087137956
2001-05-24,143.14202217126197
2001-05-25,141.610981313589
2001-05-28,141.07585464738452
2001-05-29,140.9486868161437
2001-05-30,138.3734077696603
2001-05-31,140.84972969669604
2001-06-01,141.6195012854303
2001-06-04,142.20364136404683
2001-06-05,143.86512620649046
2001-06-06,142.5694968078447
2001-06-07,142.67996347369612
2001-06-08,141.680362398717
2001-06-11,141.74088840217658
2001-06-12,140.68721966994303
2001-06-13,138.79720189283353
2001-06-14,135.30285835997427
2001-06-15,134.03249332981693
2001-06-18,133.61586422726114
2001-06-19,134.71091976363164
2001-06-20,137.06493622258296
2001-06-21,138.27279842959595
2001-06-22,136.75518861410544
2001-06-25,134.8505696561846
2001-06-26,134.4554593178559
2001-06-27,134.17067379025295
2001-06-28,137.7977922033904
2001-06-29,137.77001693887348
2001-07-02,139.38947700064617
2001-07-03,138.98468834114007
2001-07-04,139.14080475133701
2001-07-05,138.76346674095248
2001-07-06,134.36524135686696
2001-07-09,134.69469227506022
2001-07-10,131.8072699082958
2001-07-11,130.85767871999604
2001-07-12,135.3663478890498
2001-07-13,136.341551872101
2001-07-16,134.5057318625177
2001-07-17,136.4538835010437
2001-07-18,132.64892217648753
2001-07-19,133.6741147410628
2001-07-20,132.70036402867976
2001-07-23,131.1883457571577
2001-07-24,128.09094657321847
2001-07-25,129.40777315758208
2001-07-26,130.95391687730643
2001-07-27,131.63955679751209
2001-07-30,131.32131699843865
2001-07-31,132.01529803035817
2001-08-01,131.88020940682367
2001-08-02,132.02700656519943
2001-08-03,130.8159477094794
2001-08-06,130.0666785293208
2001-08-07,131.14961758167993
2001-08-08,128.94607404574373
2001-08-09,127.1274730021764
2001-08-10,126.93007352913841
2001-08-13,126.49817716706247
2001-08-14,126.06495147711736
2001-08-15,123.25163063329774
2001-08-16,123.43598434332266
2001-08-17,120.78743993509312
2001-08-20,122.30585191352218
2001-08-21,120.78594889446327
2001-08-22,120.4687757212438
2001-08-23,121.14292389752639
2001-08-24,123.55598070088698
2001-08-27,123.41419488254266
2001-08-28,121.55399155886765
2001-08-29,119.97270671442809
2001-08-30,117.98968917855774
2001-08-31,118.66036842099759
2001-09-03,118.91565054635164
2001-09-04,121.1545968368673
2001-09-05,121.49055792698431
2001-09-06,118.35670846044353
2001-09-07,114.51362287377009
2001-09-10,115.94725749340334
2001-09-11,114.91863128354893
2001-09-12,115.14069014154725
2001-09-13,114.80476277297402
2001-09-14,113.27087337246608
2001-09-17,107.65262009144331
2001-09-18,106.84307986657218
2001-09-19,104.30934127143037
2001-09-20,101.3235828690057
2001-09-21,100.6799324530333
2001-09-24,104.85753515394666
2001-09-25,104.73840046819657
2001-09-26,104.57782631523823
2001-09-27,105.80555882989393
2001-09-28,109.27138511686042
2001-10-01,108.51048812911671
2001-10-02,109.75031407637621
2001-10-03,111.37396101662677
2001-10-04,111.8732126376689
2001-10-05,111.34821337851287
2001-10-08,110.42270201086758
2001-10-09,109.86206802413855
2001-10-10,113.2696823808595
2001-10-11,116.1902199866563
2001-10-12,115.0876670321314
2001-10-15,114.76802227960516
2001-10-16,115.36322758729257
2001-10-17,113.46264882162643
2001-10-18,113.15598258763174
2001-10-19,114.40426171640786
2001-10-22,116.94256509448176
2001-10-23,116.78452840056812
2001-10-24,116.26981925065189
2001-10-25,117.17485178365816
2001-10-26,118.09437414210691
2001-10-29,113.6817832816843
2001-10-30,111.19645296290327
2001-10-31,112.06637862569936
2001-11-01,113.9209492945001
2001-11-02,114.44555277479125
2001-11-05,116.95590591536737
2001-11-06,118.72874550887032
2001-11-07,117.99442431212198
2001-11-08,119.40235324970212
2001-11-09,119.46643551639659
2001-11-12,119.06599269261473
2001-11-13,123.01544018084363
2001-11-14,123.16106143246962
2001-11-15,123.7658859261706
2001-11-16,122.75667096809204
2001-11-19,124.97198546707835
2001-11-20,123.51118750895078
2001-11-21,123.83008734329567
2001-11-22,123.41457377034142
2001-11-23,125.22311741845527
2001-11-26,125.5870812516383
2001-11-27,124.32332793350176
2001-11-28,121.50157930798255
2001-11-29,122.63904669415264
2001-11-30,121.36799714511811
2001-12-03,120.96395711214512
2001-12-04,122.42362574448015
2001-12-05,125.58026251186597
2001-12-06,124.87779541011338
2001-12-07,123.94477532808952
2001-12-10,122.26334461816124
2001-12-11,121.87823110520614
2001-12-12,121.05671851139122
2001-12-13,118.85678560382313
2001-12-14,118.53390130358989
2001-12-17,119.49037833970168
2001-12-18,120.81605351267969
2001-12-19,122.0553971301206
2001-12-20,121.19554668317849
2001-12-21,123.04888350511345
2001-12-24,124.19669625407555
2001-12-25,124.19669625407555
2001-12-26,124.60608723271143
2001-12-27,124.37007448981016
2001-12-28,125.44884816034315
2001-12-31,122.77410261698702
2002-01-01,122.77410261698702
2002-01-02,121.70995830627741
2002-01-03,123.44285111157811
2002-01-04,125.0427313271056
2002-01-07,124.52742189417788
2002-01-08,124.29447505607578
2002-01-09,123.99559532671542
2002-01-10,123.53416803794235
2002-01-11,122.71916648462343
2002-01-14,121.44591042351747
2002-01-15,122.78421667630245
2002-01-16,121.85416090089954
2002-01-17,123.56007912228345
2002-01-18,121.83738917770886
2002-01-21,121.87187275893203
2002-01-22,121.02802038529528
2002-01-23,121.72465561116188
2002-01-24,122.94901137926811
2002-01-25,125.04198956198846
2002-01-28,125.5183729811978
2002-01-29,121.88007518413873
2002-01-30,123.14870154671966
2002-01-31,125.15120666486625
2002-02-01,124.1889921495185
2002-02-04,120.34295667968382
2002-02-05,119.68265865587178
2002-02-06,118.94728349992808
2002-02-07,118.49980160635549
2002-02-08,119.92918133647902
2002-02-11,120.87766977087534
2002-02-12,120.56886506837188
2002-02-13,122.34099524279677
2002-02-14,122.4869682833293
2002-02-15,120.55997912147639
2002-02-18,120.9755598837014
2002-02-19,118.2150074614208
2002-02-20,120.14193445205711
2002-02-21,118.40880674928174
2002-02-22,118.52708510138477
2002-02-25,121.46384438482008
2002-02-26,121.799202726617
2002-02-27,122.54008077661423
2002-02-28,122.0671101588999
2002-03-01,124.89811190743069
2002-03-04,126.8422838859884
2002-03-05,126.02245254679839
2002-03-06,126.99548434900169
2002-03-07,125.53388274889369
2002-03-08,126.93656649109279
2002-03-11,127.3777172336871
2002-03-12,127.52126144462171
2002-03-13,125.90336114412753
2002-03-14,124.7953371518149
2002-03-15,126.09542729141839
2002-03-18,126.36087125228119
2002-03-19,126.58755754542278
2002-03-20,124.30626578754621
2002-03-21,124.87676808922068
2002-03-22,124.786702348405
2002-03-25,123.30662724586605
2002-03-26,124.00790584778377
2002-03-27,125.17048834285171
2002-03-28,125.51315129697903
2002-03-29,125.51315129697903
2002-04-01,124.39725399307142
2002-04-02,123.01718932492368
2002-04-03,121.9155483795909
2002-04-04,121.7613379528941
2002-04-05,121.82118938809955
2002-04-08,122.63252758231017
2002-04-09,121.5657802412796
2002-04-10,122.48736620576656
2002-04-11,118.85901943352026
2002-04-12,120.18348808165963
2002-04-15,119.0408690287773
2002-04-16,121.59211858255486
2002-04-17,120.68980262173011
2002-04-18,120.1541899130402
2002-04-19,120.45242043957322
2002-04-22,118.53680190687993
2002-04-23,117.64060972036097
2002-04-24,116.499332522987
2002-04-25,115.53497636371688
2002-04-26,113.86019038841425
2002-04-29,112.31439367246051
2002-04-30,113.60473599544623
2002-05-01,114.03016499559585
2002-05-02,114.18920690477776
2002-05-03,111.67528530664632
2002-05-06,109.10819507786947
2002-05-07,109.14674423525929
2002-05-08,113.98341231516254
2002-05-09,112.28192594342437
2002-05-10,109.86082745279961
2002-05-13,112.17738425847676
2002-05-14,115.84304846226551
2002-05-15,114.57726138403619
2002-05-16,115.08923140051685
2002-05-17,114.4920811792621
2002-05-20,112.89954868195552
2002-05-21,112.00229459230728
2002-05-22,111.58673471461444
2002-05-23,113.45649360632677
2002-05-24,111.85987588406682
2002-05-27,112.23691797957692
2002-05-28,110.1841088691267
2002-05-29,109.07061961375986
2002-05-30,108.15929629089274
2002-05-31,108.70748620852385
2002-06-03,105.50677464705467
2002-06-04,104.92161961919905
2002-06-05,106.51549112113021
2002-06-06,103.55401726145185
2002-06-07,103.29123413773598
2002-06-10,103.70509834491591
2002-06-11,102.04436239233348
2002-06-12,102.37063161851383
2002-06-13,101.43464221589119
2002-06-14,100.96547345326285
2002-06-17,104.3951521184011
2002-06-18,103.97042679697138
2002-06-19,101.46413751672654
2002-06-20,99.03307764084626
2002-06-21,96.79041016013079
2002-06-24,96.31656554531787
2002-06-25,95.36481878702432
2002-06-26,93.15189161973281
2002-06-27,95.39485795911095
2002-06-28,94.95946359959444
2002-07-01,92.79957229925736
2002-07-02,91.00211093390611
2002-07-03,92.08036322006008
2002-07-04,92.21200062280498
2002-07-05,96.2411744035822
2002-07-08,93.7274119081521
2002-07-09,90.77112460710002
2002-07-10,88.3204732638489
2002-07-11,88.91723889318803
2002-07-12,88.44445278062973
2002-07-15,86.68948764006265
2002-07-16,84.81463726760818
2002-07-17,85.69154019304278
2002-07-18,83.2239292263815
2002-07-19,79.60694696048714
2002-07-22,77.57676237790434
2002-07-23,76.54692893130839
2002-07-24,80.87080569341568
2002-07-25,79.66448848362334
2002-07-26,82.18089477156629
2002-07-29,87.6837245922778
2002-07-30,87.28556479378238
2002-07-31,88.74995124668366
2002-08-01,85.86543828102425
2002-08-02,83.66598593340304
2002-08-05,80.66244694013949
2002-08-06,84.99355697363876
2002-08-07,86.17116607637448
2002-08-08,89.24023387646935
2002-08-09,89.2132379866276
2002-08-12,88.26798795209517
2002-08-13,86.30413333443605
2002-08-14,88.95190970086564
2002-08-15,90.6373468192095
2002-08-16,90.13907154007462
2002-08-19,93.0032704953759
2002-08-20,91.75590472598876
2002-08-21,92.48167887576143
2002-08-22,94.59615221177873
2002-08-23,92.3781350361069
2002-08-26,93.09056178030198
2002-08-27,91.05933276206153
2002-08-28,89.2689618502723
2002-08-29,89.00465284856331
2002-08-30,89.10323308900347
2002-09-02,88.76832658511344
2002-09-03,83.95001248227439
2002-09-04,85.68783395423395
2002-09-05,84.4528696345035
2002-09-06,86.49365725360592
2002-09-09,87.63990430894239
2002-09-10,88.97770680972631
2002-09-11,89.17918008944747
2002-09-12,86.53139420013368
2002-09-13,86.56688221151737
2002-09-16,87.30077175286281
2002-09-17,85.80901636096058
2002-09-18,84.68907892844075
2002-09-19,81.63505425112037
2002-09-20,81.71948100873736
2002-09-23,80.61123622269733
2002-09-24,79.42683834246647
2002-09-25,81.56292852725939
2002-09-26,83.25515673049895
2002-09-27,80.58432915578702
2002-09-30,78.40839748917438
2002-10-01,81.92388814236476
2002-10-02,80.00540977280966
2002-10-03,78.89061478514448
2002-10-04,77.50970694510173
2002-10-07,76.01040761109974
2002-10-08,77.56809534445578
2002-10-09,74.85661044854268
2002-10-10,77.64895838990417
2002-10-11,80.6713561778172
2002-10-14,81.1688854685287
2002-10-15,85.47542099768931
2002-10-16,83.39851597635497
2002-10-17,86.17781969530513
2002-10-18,86.74028664669319
2002-10-21,88.03731220791954
2002-10-22,86.84501399184538
2002-10-23,87.48327194532122
2002-10-24,86.32779329878167
2002-10-25,87.51379925990703
2002-10-28,86.28659100012024
2002-10-29,85.25734267738501
2002-10-30,86.3230336631915
2002-10-31,85.3168041285763
2002-11-01,86.2713404323249
2002-11-04,87.16745754692428
2002-11-05,87.43160234442911
2002-11-06,88.52702558448605
2002-11-07,85.56767074715304
2002-11-08,84.37475763811821
2002-11-11,82.74181421685756
2002-11-12,83.45622939420427
2002-11-13,83.50967546762062
2002-11-14,85.95210370700126
2002-11-15,86.27134902807724
2002-11-18,85.21992731673336
2002-11-19,84.60374818887792
2002-11-20,86.97894813512868
2002-11-21,89.2088689172578
2002-11-22,89.01360455748762
2002-11-25,89.88611016614058
2002-11-26,87.92069454676754
2002-11-27,90.70848033190948
2002-11-28,90.22528525099175
2002-11-29,90.0005418382706
2002-12-02,89.88769724197863
2002-12-03,88.25979017857473
2002-12-04,87.70046826423638
2002-12-05,86.6047658519932
2002-12-06,86.52915320302176
2002-12-09,84.60784081496779
2002-12-10,85.64372897743603
2002-12-11,85.7716983324448
2002-12-12,84.88108893558957
2002-12-13,83.24333951994525
2002-12-16,85.40052919366669
2002-12-17,83.88861282774971
2002-12-18,82.95345613215842
2002-12-19,82.4641345961691
2002-12-20,83.41931235012893
2002-12-23,83.59571515370229
2002-12-24,82.77155543856315
2002-12-25,82.77155543856315
2002-12-26,82.27139609497743
2002-12-27,80.40627967602512
2002-12-30,80.36958571112133
2002-12-31,80.12003999619682
2003-01-01,80.12003999619682
2003-01-02,83.78588684882628
2003-01-03,83.40008569731366
2003-01-06,84.79587922870488
2003-01-07,84.6735429949458
2003-01-08,83.78464453078615
2003-01-09,84.6768780994565
2003-01-10,84.29172709996847
2003-01-13,84.0038420365847
2003-01-14,84.25020745190754
2003-01-15,83.04851590591923
2003-01-16,82.80005997124057
2003-01-17,80.99467882641338
2003-01-20,80.88841647953214
2003-01-21,79.5829079443405
2003-01-22,78.59778393933554
2003-01-23,79.02447730960765
2003-01-24,76.31567448880159
2003-01-27,74.96488250799493
2003-01-28,75.88167657133788
2003-01-29,76.21182945132445
2003-01-30,75.25482350109125
2003-01-31,76.39947019231124
2003-02-03,76.79717881351256
2003-02-04,74.77315127816797
2003-02-05,74.62890623680983
2003-02-06,74.16092860085388
2003-02-07,73.48582511802668
2003-02-10,74.39435012242393
2003-02-11,74.1699640570449
2003-02-12,73.05738999741169
2003-02-13,72.30688942976941
2003-02-14,74.09223810595999
2003-02-17,74.48906222025698
2003-02-18,76.34620431805313
2003-02-19,75.45253183768033
2003-02-20,74.19123207095761
2003-02-21,75.2385813574098
2003-02-24,74.15974141158863
2003-02-25,74.79296329992862
2003-02-26,73.55707348613973
2003-02-27,74.73751842758085
2003-02-28,74.89178040057735
2003-03-03,73.87294097200142
2003-03-04,72.353623293623
2003-03-05,72.62791358121054
2003-03-06,71.95000125878552
2003-03-07,72.13482895422344
2003-03-10,70.1626859200987
2003-03-11,69.58846762032724
2003-03-12,70.0985524169255
2003-03-13,73.43135751693589
2003-03-14,74.38609113369169
2003-03-17,77.54555790754658
2003-03-18,78.31885549731523
2003-03-19,79.30118401874134
2003-03-20,79.28296147148754
2003-03-21,81.65986357199506
2003-03-24,77.9057747205737
2003-03-25,78.61065582529619
2003-03-26,78.27801844631188
2003-03-27,77.83325383721733
2003-03-28,77.13683601181557
2003-03-31,74.6307000274775
2003-04-01,75.61478964531102
2003-04-02,78.41396643704458
2003-04-03,78.41415332727819
2003-04-04,78.90716401131692
2003-04-07,79.563992013467
2003-04-08,79.13705868644722
2003-04-09,77.84601495627462
2003-04-10,77.3937235074765
2003-04-11,77.59965817578504
2003-04-14,78.84802020051116
2003-04-15,79.32362253243966
2003-04-16,77.92812642466019
2003-04-17,78.77550683624516
2003-04-18,78.77550683624516
2003-04-21,78.99031933869577
2003-04-22,79.95469652865164
2003-04-23,80.79329998739063
2003-04-24,79.58286746234783
2003-04-25,78.46807847886537
2003-04-28,80.02627907058631
2003-04-29,80.1083360582085
2003-04-30,79.04010984402709
2003-05-01,78.30619331106573
2003-05-02,79.77352670024197
2003-05-05,79.06008468556182
2003-05-06,79.26770848308797
2003-05-07,78.80893634601611
2003-05-08,77.36785381205031
2003-05-09,78.24256721457336
2003-05-12,78.829766275967
2003-05-13,78.80697852248406
2003-05-14,78.76077378340304
2003-05-15,79.57605287136474
2003-05-16,78.8802717067729
2003-05-19,75.94735345234439
2003-05-20,76.06840630227646
2003-05-21,76.10030453688503
2003-05-22,76.92157014596282
2003-05-23,76.378301096431
2003-05-26,75.85057774878125
2003-05-27,77.31096052945159
2003-05-28,78.30747308987644
2003-05-29,77.43158088242515
2003-05-30,78.98016329395843
2003-06-02,79.5445695994888
2003-06-03,79.9388487341433
2003-06-04,81.41129393444349
2003-06-05,80.56380560551996
2003-06-06,81.41504595366195
2003-06-09,79.97568707568351
2003-06-10,81.23912094933115
2003-06-11,81.79658278857542
2003-06-12,82.03449522010317
2003-06-13,80.74577111283529
2003-06-16,82.13319359613881
2003-06-17,82.50848932301795
2003-06-18,83.22963003260611
2003-06-19,82.04517952176346
2003-06-20,82.55762905232052
2003-06-23,82.0489128158528
2003-06-24,82.26015111760016
2003-06-25,81.27403131044287
2003-06-26,83.0517279436546
2003-06-27,82.42771023458523
2003-06-30,81.85990490089978
2003-07-01,81.68532024567105
2003-07-02,83.20905115191823
2003-07-03,82.50620621098304
2003-07-04,82.76838150604254
2003-07-07,85.42559605558414
2003-07-08,86.0916893391786
2003-07-09,85.43936894750578
2003-07-10,84.12730309429726
2003-07-11,85.24040571316375
2003-07-14,85.95279424262213
2003-07-15,85.9843600248747
2003-07-16,85.61142872032947
2003-07-17,84.79703645546324
2003-07-18,85.56538032439474
2003-07-21,83.4934848242297
2003-07-22,84.03130450352143
2003-07-23,83.43332681550281
2003-07-24,82.51343886644287
2003-07-25,83.54992671500821
2003-07-28,83.76653808926618
2003-07-29,83.08768656976652
2003-07-30,83.7826713098647
2003-07-31,85.03431848039472
2003-08-01,84.17316146196374
2003-08-04,83.76957440025606
2003-08-05,82.19891813446053
2003-08-06,82.11731539859082
2003-08-07,82.50702450650157
2003-08-08,83.39610782890773
2003-08-11,83.66721469865568
2003-08-12,84.70685426977985
2003-08-13,84.15281507986732
2003-08-14,84.97187829015041
2003-08-15,85.07391080863242
2003-08-18,86.59625174950845
2003-08-19,87.38664162341003
2003-08-20,86.94705892624995
2003-08-21,88.4610846363552
2003-08-22,88.40719287929727
2003-08-25,88.10591656375831
2003-08-26,88.51565629044931
2003-08-27,88.44355300955228
2003-08-28,88.89226207836772
2003-08-29,88.76889853919543
2003-09-01,88.81743707844956
2003-09-02,90.92368023163665
2003-09-03,91.63944484134768
2003-09-04,91.19039106212914
2003-09-05,89.54052577581571
2003-09-08,89.90834676395734
2003-09-09,88.46961833826865
2003-09-10,87.15442620451545
2003-09-11,87.84020703748564
2003-09-12,87.12947772499139
2003-09-15,86.80616382231638
2003-09-16,88.87538624651181
2003-09-17,88.23354088108023
2003-09-18,89.2210889733708
2003-09-19,88.24987151185545
2003-09-22,86.12312664376066
2003-09-23,86.61124596048381
2003-09-24,85.06180110935647
2003-09-25,84.15764527109401
2003-09-26,83.9801107347055
2003-09-29,84.35665872730696
2003-09-30,82.68818867115961
2003-10-01,84.02045823353448
2003-10-02,84.38096926491706
2003-10-03,85.62997585410844
2003-10-06,85.72905760441724
2003-10-07,85.35711747790742
2003-10-08,84.65329320086532
2003-10-09,85.5844993187989
2003-10-10,85.0515690490446
2003-10-13,86.57764078117437
2003-10-14,86.76071744141511
2003-10-15,86.97227426768103
2003-10-16,86.84437481376483
2003-10-17,86.39840957324101
2003-10-20,86.61651245367294
2003-10-21,86.59158693811264
2003-10-22,84.54015295574199
2003-10-23,84.83202744639706
2003-10-24,84.21952385498243
2003-10-27,84.76331790821327
2003-10-28,86.71813461231129
2003-10-29,86.79504763413811
2003-10-30,86.7529912690786
2003-10-31,87.52307904881509
2003-11-03,89.40272923939456
2003-11-04,88.6884118906894
2003-11-05,88.71829041442814
2003-11-06,89.66452420306437
2003-11-07,88.94089973546538
2003-11-10,88.17881559445799
2003-11-11,87.97501864658642
2003-11-12,88.17968092988984
2003-11-13,87.66376556788356
2003-11-14,86.54557182261878
2003-11-17,85.86749837648077
2003-11-18,84.33708928913904
2003-11-19,84.81777543758251
2003-11-20,84.15313322109162
2003-11-21,84.19115946679825
2003-11-24,86.67266459048172
2003-11-25,86.68841609538131
2003-11-26,86.13469995391198
2003-11-27,86.30843889570245
2003-11-28,85.65906328575683
2003-12-01,86.79940609523072
2003-12-02,85.66712625749174
2003-12-03,85.35074658769223
2003-12-04,86.08074486226324
2003-12-05,84.84640489174531
2003-12-08,84.93307943506494
2003-12-09,84.28484895838922
2003-12-10,83.97300808695267
2003-12-11,85.59665711977368
2003-12-12,85.00286775777906
2003-12-15,84.32255834314643
2003-12-16,84.59820528446895
2003-12-17,84.36598537136975
2003-12-18,85.44928836622013
2003-12-19,85.5587216363326
2003-12-22,85.40998941292048
2003-12-23,85.67482603123608
2003-12-24,85.29001462263767
2003-12-25,85.29001462263767
2003-12-26,85.45792482211779
2003-12-29,86.30823061253263
2003-12-30,85.98826525510314
2003-12-31,85.5923018796383
2004-01-01,85.5923018796383
2004-01-02,85.53634840397635
2004-01-05,86.0114727881263
2004-01-06,85.59376768583155
2004-01-07,86.15396720713625
2004-01-08,86.39921840541236
2004-01-09,84.82313370405335
2004-01-12,85.52795649886198
2004-01-13,85.1540147646446
2004-01-14,86.54847613363795
2004-01-15,87.20948504481383
2004-01-16,89.31502157090357
2004-01-19,89.45215170503263
2004-01-20,87.98905189586395
2004-01-21,88.29143682530322
2004-01-22,87.44212537077539
2004-01-23,87.41623280598546
2004-01-26,89.33772069688158
2004-01-27,88.09705555619712
2004-01-28,87.0632754610095
2004-01-29,89.02821433594616
2004-01-30,88.45043369768003
2004-02-02,88.61524409731375
2004-02-03,87.83451795451103
2004-02-04,87.37432372717147
2004-02-05,86.90942659547639
2004-02-06,87.23505159287261
2004-02-09,87.2571410162962
2004-02-10,87.60081005633518
2004-02-11,88.67216722850443
2004-02-12,87.21856623300792
2004-02-13,86.9702484182334
2004-02-16,87.00766521785013
2004-02-17,87.56367636128593
2004-02-18,87.14262351948913
2004-02-19,87.77570987791617
2004-02-20,88.29131437635513
2004-02-23,88.13027502523616
2004-02-24,87.23034240488622
2004-02-25,88.49603232762115
2004-02-26,89.51408367829835
2004-02-27,89.46471697853532
2004-03-01,90.14849715296437
2004-03-02,90.68754097689288
2004-03-03,92.09309908654109
2004-03-04,91.98938057342507
2004-03-05,90.41239443296898
2004-03-08,90.13421128602009
2004-03-09,89.2239936876394
2004-03-10,89.26621420091689
2004-03-11,87.7595169449288
2004-03-12,89.29123126593326
2004-03-15,87.76828800965724
2004-03-16,87.42185324838898
2004-03-17,89.50761628999304
2004-03-18,88.0663870753911
2004-03-19,87.34544964318144
2004-03-22,85.95463853701479
2004-03-23,86.35303181006128
2004-03-24,86.7636838109768
2004-03-25,88.46678356799765
2004-03-26,88.90994068446379
2004-03-29,89.68942915109939
2004-03-30,89.83074569532722
2004-03-31,88.9832507013259
2004-04-01,88.92764985284606
2004-04-02,91.24214755348314
2004-04-05,93.00986380430821
2004-04-06,92.42495101953847
2004-04-07,90.98776702706304
2004-04-08,91.3911026623238
2004-04-09,91.3911026623238
2004-04-12,92.11201647708195
2004-04-13,92.0752687222039
2004-04-14,91.86096964747742
2004-04-15,91.85201590718967
2004-04-16,91.5468251836068
2004-04-19,91.69994974630683
2004-04-20,91.12169816011269
2004-04-21,91.96496840095477
2004-04-22,93.35308436343888
2004-04-23,93.69983624897533
2004-04-26,93.09563659793133
2004-04-27,92.91905477452474
2004-04-28,92.10144737143698
2004-04-29,90.65802020170987
2004-04-30,89.78986639212005
2004-05-03,90.87732604922125
2004-05-04,90.05908673910889
2004-05-05,89.92211818647034
2004-05-06,89.69108477620537
2004-05-07,89.72449141597612
2004-05-10,89.15083076262127
2004-05-11,90.23877804072895
2004-05-12,89.69964202601722
2004-05-13,90.09016761227625
2004-05-14,89.8612208749163
2004-05-17,87.85270756441373
2004-05-18,88.74269815921618
2004-05-19,87.9917542913342
2004-05-20,88.8458751438982
2004-05-21,88.52247859431898
2004-05-24,89.0907851037201
2004-05-25,89.47220720000266
2004-05-26,89.72088855164688
2004-05-27,88.95877696453039
2004-05-28,89.27262140168249
2004-05-31,89.27262140168249
2004-06-01,89.24315822109581
2004-06-02,89.17159124203229
2004-06-03,88.69710116896984
2004-06-04,89.1844298737545
2004-06-07,90.09758476720212
2004-06-08,90.54073776159328
2004-06-09,90.97328772199893
2004-06-10,91.38167767807136
2004-06-11,91.98007978371255
2004-06-14,90.52432578085266
2004-06-15,91.15073480576848
2004-06-16,91.81157687755658
2004-06-17,91.49009886252824
2004-06-18,91.03969891637391
2004-06-21,90.88731898734338
2004-06-22,91.24689202624951
2004-06-23,92.04557950030242
