Date,NEW ZEALAND
1998-12-31,100.0
1999-01-29,113.62962090261581
1999-02-26,117.6922374242132
1999-03-31,116.94921967395277
1999-04-30,138.22663452722867
1999-05-31,116.86716432297273
1999-06-30,122.03901040226245
1999-07-30,122.2659299343027
1999-08-31,119.12694440632549
1999-09-30,109.62803457912388
1999-10-29,113.05490228012762
1999-11-30,121.28223074640614
1999-12-31,132.26015678890772
2000-01-31,119.13301918418844
2000-02-29,115.83228500990025
2000-03-31,121.07638761894572
2000-04-28,125.99619133271896
2000-05-31,112.5058917754621
2000-06-30,115.27463434492981
2000-07-31,116.2619523871418
2000-08-31,112.40484769404648
2000-09-29,101.88386631319956
2000-10-31,98.04144112500411
2000-11-30,101.30382747305906
2000-12-29,93.83594777350767
2001-01-01,93.83594777350767
2001-01-02,92.83710558855482
2001-01-03,91.45280922552482
2001-01-04,93.57029798434063
2001-01-05,95.5163064916658
2001-01-08,95.36160452424159
2001-01-09,96.46833778448097
2001-01-10,94.87435856559264
2001-01-11,95.06252311384085
2001-01-12,96.51462645433622
2001-01-15,98.0025747014145
2001-01-16,99.9203964416106
2001-01-17,101.71589180710566
2001-01-18,100.89184373673298
2001-01-19,103.85908646550878
2001-01-22,105.39968964600521
2001-01-23,103.28460276071665
2001-01-24,101.15876358654376
2001-01-25,99.65138063540759
2001-01-26,100.21175221833867
2001-01-29,100.53118740871196
2001-01-30,102.19702382229652
2001-01-31,103.832010571005
2001-02-01,104.23044873251956
2001-02-02,103.00095139310766
2001-02-05,99.93913906748624
2001-02-06,100.86789000077327
2001-02-07,100.80397843405152
2001-02-08,100.82593733616869
2001-02-09,100.9188486186988
2001-02-12,102.56370772848602
2001-02-13,101.85899143159702
2001-02-14,98.0796542805685
2001-02-15,98.24265034538644
2001-02-16,98.05843244173482
2001-02-19,97.99039372446225
2001-02-20,100.95292481733334
2001-02-21,100.22381198156587
2001-02-22,99.30455497817916
2001-02-23,100.84805907322234
2001-02-26,100.87210858817208
2001-02-27,100.65004888687683
2001-02-28,98.68375079623284
2001-03-01,99.72384515662058
2001-03-02,100.67668447572353
2001-03-05,101.20446588234753
2001-03-06,102.52931234752026
2001-03-07,104.41691751013758
2001-03-08,104.15594012310866
2001-03-09,103.7007655794388
2001-03-12,103.63411192671593
2001-03-13,102.81725314128023
2001-03-14,106.06354181188
2001-03-15,107.3691180557918
2001-03-16,109.4591639770091
2001-03-19,108.21246585190565
2001-03-20,110.50940751171048
2001-03-21,108.76587748323921
2001-03-22,106.13832164294273
2001-03-23,107.69698704198875
2001-03-26,105.55354199376293
2001-03-27,104.4721497750041
2001-03-28,105.46813474056083
2001-03-29,105.6107749151658
2001-03-30,103.08668060374727
2001-04-02,103.7654572195036
2001-04-03,104.76652871367543
2001-04-04,102.52631902195472
2001-04-05,103.98924243250025
2001-04-06,103.55993431293425
2001-04-09,103.6297580661125
2001-04-10,104.53410010345802
2001-04-11,105.1608747403233
2001-04-12,104.6181200589217
2001-04-13,104.6181200589217
2001-04-16,105.90820807905665
2001-04-17,105.27495483980165
2001-04-18,107.2909103299353
2001-04-19,111.07339000023482
2001-04-20,112.26903806395468
2001-04-23,109.19638586373411
2001-04-24,109.25399171197704
2001-04-25,109.51967984937993
2001-04-26,109.48776655858401
2001-04-27,111.40093392381888
2001-04-30,113.1205445340918
2001-05-01,113.16164229221756
2001-05-02,113.88283840054399
2001-05-03,112.25560497603455
2001-05-04,109.73736982829345
2001-05-07,110.11329872857357
2001-05-08,109.56424984039215
2001-05-09,110.29234949474515
2001-05-10,111.84185047825126
2001-05-11,113.7854768554627
2001-05-14,111.8609559967463
2001-05-15,111.07930685836187
2001-05-16,109.99409887167897
2001-05-17,112.06887810644552
2001-05-18,112.7883859986836
2001-05-21,113.69675134494267
2001-05-22,113.81848688220265
2001-05-23,110.94861985737009
2001-05-24,111.49470888779037
2001-05-25,112.32959893447297
2001-05-28,111.66963189674122
2001-05-29,111.38253013517925
2001-05-30,108.4393312247043
2001-05-31,107.01821588067871
2001-06-01,107.65037103734637
2001-06-04,107.22940040788012
2001-06-05,111.69201662005713
2001-06-06,113.95270053088664
2001-06-07,113.55827000819356
2001-06-08,114.73655261463055
2001-06-11,114.10484812584332
2001-06-12,112.7440165505738
2001-06-13,113.57649963935174
2001-06-14,110.82492986225519
2001-06-15,110.92735648633997
2001-06-18,109.55581875315407
2001-06-19,108.70510065297313
2001-06-20,109.10747293859549
2001-06-21,108.06826295488128
2001-06-22,109.5092555595397
2001-06-25,107.52800968195666
2001-06-26,108.45293527493253
2001-06-27,108.41420919384423
2001-06-28,109.43819858809144
2001-06-29,109.28245033723267
2001-07-02,109.60096012908242
2001-07-03,109.80658316693616
2001-07-04,109.22602773135301
2001-07-05,109.40089078751063
2001-07-06,107.40743480665348
2001-07-09,106.41974508270131
2001-07-10,107.62170314785246
2001-07-11,105.44408330049102
2001-07-12,106.18543609375118
2001-07-13,106.8806376173522
2001-07-16,105.99863727159192
2001-07-17,106.51507973429311
2001-07-18,105.22133871728072
2001-07-19,106.50919469555808
2001-07-20,105.29205727499013
2001-07-23,106.63926580693047
2001-07-24,106.50121464652217
2001-07-25,107.07973760601786
2001-07-26,108.46755161416576
2001-07-27,108.47598708526019
2001-07-30,109.02505836886537
2001-07-31,109.4213440321928
2001-08-01,109.53888596407349
2001-08-02,109.35579133307176
2001-08-03,107.80288759156035
2001-08-06,107.20907980709089
2001-08-07,106.86067066694193
2001-08-08,107.42658761324768
2001-08-09,107.26034058689552
2001-08-10,107.49692421914743
2001-08-13,107.7095221731161
2001-08-14,108.01549294229511
2001-08-15,106.83229164787245
2001-08-16,106.3855554725002
2001-08-17,107.51937246770636
2001-08-20,106.78834953094992
2001-08-21,107.51091072443252
2001-08-22,107.36031822980985
2001-08-23,108.34440662512087
2001-08-24,109.66024697436248
2001-08-27,110.89815980011547
2001-08-28,109.8664694500225
2001-08-29,111.08207437182675
2001-08-30,110.95827859915553
2001-08-31,109.00925074743415
2001-09-03,108.40206386928241
2001-09-04,109.90229853871168
2001-09-05,109.40233596456906
2001-09-06,107.99858852791274
