Date,AUSTRALIA
2001-04-17,135.3079194493744
2001-04-18,134.50733922510972
2001-04-19,137.8729761273706
2001-04-20,137.735985076833
2001-04-23,135.42151366021244
2001-04-24,135.15705286336168
2001-04-25,134.98068062596874
2001-04-26,135.6266845335006
2001-04-27,136.40316900901607
2001-04-30,139.14924505265984
2001-05-01,139.9427777559427
2001-05-02,140.9188666606257
2001-05-03,142.05922236161226
2001-05-04,140.2651796007399
2001-05-07,141.2613372594032
2001-05-08,141.96602659889234
2001-05-09,143.1002004503059
2001-05-10,146.30287881763343
2001-05-11,146.0324586724727
2001-05-14,145.291493425189
2001-05-15,144.90230331866758
2001-05-16,144.05426959288738
2001-05-17,147.74183182788192
2001-05-18,147.31819776149877
2001-05-21,150.46483753712727
2001-05-22,150.18149376754164
2001-05-23,149.76907356315476
2001-05-24,149.31513406866844
2001-05-25,150.57032282544205
2001-05-28,150.26616904400785
2001-05-29,149.4978871265588
2001-05-30,147.7882482319165
2001-05-31,146.37056931370904
2001-06-01,147.69782090426608
2001-06-04,148.9863639690328
2001-06-05,148.85068553390377
2001-06-06,150.86855587011127
2001-06-07,152.57909092370716
2001-06-08,154.3065001370101
2001-06-11,155.20443397126195
2001-06-12,152.621111653289
2001-06-13,152.43504312405966
2001-06-14,152.46793035433524
2001-06-15,152.28000227866391
2001-06-18,149.2289477904331
2001-06-19,149.00302642819514
2001-06-20,150.51929263259927
2001-06-21,149.75830922271044
2001-06-22,150.36394934805284
2001-06-25,148.0079722901231
2001-06-26,149.5949322873753
2001-06-27,148.41140751238626
2001-06-28,148.9289099104128
2001-06-29,151.20961945881842
2001-07-02,149.8581982115297
2001-07-03,152.03505874682998
2001-07-04,152.28379784337298
2001-07-05,150.15154317098043
2001-07-06,144.60600160286938
2001-07-09,143.76364897828475
2001-07-10,144.14250280536618
2001-07-11,143.10229969304618
2001-07-12,144.6172879747168
2001-07-13,145.87033170881858
2001-07-16,147.23403361344893
2001-07-17,145.63666401497278
2001-07-18,144.31575782842987
2001-07-19,144.29066884724932
2001-07-20,141.14756577435995
2001-07-23,142.03351527338944
2001-07-24,140.11539041057864
2001-07-25,137.92885597940798
2001-07-26,136.6416894633665
2001-07-27,136.3721363912391
2001-07-30,137.62909929768372
2001-07-31,138.75294315879506
2001-08-01,142.6592660030103
2001-08-02,144.58477630958052
2001-08-03,143.30737810818255
2001-08-06,143.73141658970445
2001-08-07,143.99666973225033
2001-08-08,144.30530000646664
2001-08-09,141.79773703123152
2001-08-10,140.44597001111606
2001-08-13,139.62838348566282
2001-08-14,139.08022510825555
2001-08-15,139.36932843204693
2001-08-16,137.75426406949686
2001-08-17,139.27894907420927
2001-08-20,137.5626440433093
2001-08-21,138.68387551439503
2001-08-22,138.17904366580748
2001-08-23,138.341871836156
2001-08-24,138.88218916877895
2001-08-27,139.98805884856702
2001-08-28,139.39515497849567
2001-08-29,138.83976819629112
2001-08-30,138.0513032050088
2001-08-31,134.36056965968544
2001-09-03,134.66085015124605
2001-09-04,136.29469047772676
2001-09-05,136.74034166396856
2001-09-06,135.80241694866598
2001-09-07,131.793543891741
2001-09-10,131.31099043820097
2001-09-11,132.0566601174442
2001-09-12,125.47071682872571
2001-09-13,125.63621369593595
2001-09-14,123.19190774969911
2001-09-17,115.138150174521
2001-09-18,114.98630519139552
2001-09-19,114.74526642139237
2001-09-20,112.91645454674399
2001-09-21,110.86472760428788
2001-09-24,111.71575415471709
2001-09-25,113.02920048218212
2001-09-26,112.94131446972084
2001-09-27,112.88438804562823
2001-09-28,117.1718278535518
2001-10-01,118.41395494002408
2001-10-02,120.39826666437611
2001-10-03,119.77293927281507
2001-10-04,120.86286112340571
2001-10-05,124.30006217127602
2001-10-08,122.73971531786559
2001-10-09,122.47956376000057
2001-10-10,122.35362843283255
2001-10-11,125.48589162067849
2001-10-12,126.81594027423287
2001-10-15,128.78346504104758
2001-10-16,129.20418218208263
2001-10-17,130.88454368411394
2001-10-18,128.85750349293698
2001-10-19,127.71476337770781
2001-10-22,128.58320688539064
2001-10-23,130.6831910704883
2001-10-24,131.87038887858532
2001-10-25,130.64889258416918
2001-10-26,130.9498663922471
2001-10-29,128.84945082586827
2001-10-30,128.4374490135495
2001-10-31,128.9126274161654
2001-11-01,129.40000091695995
2001-11-02,128.5084005106091
2001-11-05,129.05346065609316
2001-11-06,132.80303620821383
2001-11-07,131.70679871816924
2001-11-08,133.1747496753899
2001-11-09,133.85527781333087
2001-11-12,136.38137341444605
2001-11-13,137.57578993606987
2001-11-14,139.48335259325157
2001-11-15,140.25574597273632
2001-11-16,139.44827391020925
2001-11-19,140.85653845008855
2001-11-20,141.26570606610778
2001-11-21,140.60493702264387
2001-11-22,139.6458451878595
2001-11-23,140.88697117343506
2001-11-26,141.27045248388885
2001-11-27,143.05115868082035
2001-11-28,141.11354309657517
2001-11-29,139.43483699645387
2001-11-30,139.639058230896
2001-12-03,139.5715711452293
2001-12-04,138.39513735344053
2001-12-05,140.33193419227007
2001-12-06,140.71055846767746
2001-12-07,140.93825757088786
2001-12-10,140.338955114966
2001-12-11,140.22224200672292
2001-12-12,138.8733342004831
2001-12-13,138.12204067659493
2001-12-14,136.12850240504537
2001-12-17,135.7729238435126
2001-12-18,137.00321906856553
2001-12-19,137.08953139919691
2001-12-20,135.92271548402516
2001-12-21,139.14113196444566
2001-12-24,141.85313288771562
2001-12-25,141.85313288771562
2001-12-26,141.6345326894154
2001-12-27,141.27327239174787
2001-12-28,142.880872985267
2001-12-31,142.0131459813001
2002-01-01,142.0131459813001
2002-01-02,141.2090166488483
2002-01-03,141.0139806850415
2002-01-04,143.86252981320598
2002-01-07,144.9188634112762
2002-01-08,145.14688057339936
2002-01-09,145.0115187406071
2002-01-10,143.87933926915875
2002-01-11,144.04709302145588
2002-01-14,142.4848264543159
2002-01-15,142.6983052800044
2002-01-16,143.99190031236225
2002-01-17,142.6885809802869
2002-01-18,142.21857573347276
2002-01-21,143.3922564347333
2002-01-22,145.14395684297412
2002-01-23,145.20532987889794
2002-01-24,146.3997950883569
2002-01-25,148.65676530388123
2002-01-28,148.79896446772352
2002-01-29,148.9212987319718
2002-01-30,145.75038378789154
2002-01-31,147.27658318333272
2002-02-01,147.12824394907776
2002-02-04,147.43461339189878
2002-02-05,146.29072865017565
2002-02-06,144.79151257603445
2002-02-07,143.8636272548402
2002-02-08,146.0884227324756
2002-02-11,146.8512787522466
2002-02-12,146.29821732339934
2002-02-13,146.57707443288294
2002-02-14,149.4607078362823
2002-02-15,149.11291609508672
2002-02-18,149.6531850317745
2002-02-19,148.8419464594866
2002-02-20,147.73381928678722
2002-02-21,147.3000296688248
2002-02-22,144.88527870634368
2002-02-25,145.83677941703112
2002-02-26,147.1032298864454
2002-02-27,147.22525876354635
2002-02-28,147.40742204425013
2002-03-01,147.79393725705717
2002-03-04,148.37250132785937
2002-03-05,148.60306560155948
2002-03-06,148.4951135414421
2002-03-07,151.39384582632348
2002-03-08,150.36447500251495
2002-03-11,149.47319374768145
2002-03-12,149.05845013128626
2002-03-13,148.09026547047856
2002-03-14,147.85469259465063
2002-03-15,146.26866125320814
2002-03-18,148.80649612333772
2002-03-19,148.7340846083663
2002-03-20,150.88129784079146
2002-03-21,150.16933583784177
2002-03-22,150.4407276913104
2002-03-25,149.68516928048004
2002-03-26,147.12734148105804
2002-03-27,149.02524976158847
2002-03-28,151.11699714044235
2002-03-29,151.11699714044235
2002-04-01,150.15534889111777
2002-04-02,148.43621287745222
2002-04-03,147.28391546775214
2002-04-04,146.92548829285982
2002-04-05,148.32762025706612
2002-04-08,147.87092318995272
2002-04-09,146.75119092288637
2002-04-10,147.59557724581015
2002-04-11,147.4349526648047
2002-04-12,147.46250656951943
2002-04-15,147.0734666554258
2002-04-16,147.61638790920492
2002-04-17,149.16279691702067
2002-04-18,149.45969901580068
2002-04-19,149.90403521408058
2002-04-22,150.20270180627347
2002-04-23,149.62412334008383
2002-04-24,148.4943188692754
2002-04-25,148.0294663139529
2002-04-26,147.98541052723868
2002-04-29,144.89431792131484
2002-04-30,144.47761801737948
2002-05-01,144.72251286588306
2002-05-02,144.5890434466486
2002-05-03,144.06953610418384
2002-05-06,142.442413627246
2002-05-07,142.60951976770028
2002-05-08,144.21268836564036
2002-05-09,144.42214807545355
2002-05-10,143.9507976593258
2002-05-13,143.43011526261688
2002-05-14,145.2336833960099
2002-05-15,148.36430236057686
2002-05-16,148.55411344457113
2002-05-17,148.6418647386878
2002-05-20,147.5165545000272
2002-05-21,147.76405700296198
2002-05-22,147.59885782894355
2002-05-23,147.55155766694256
2002-05-24,147.70543784301697
2002-05-27,148.31435026736753
2002-05-28,148.31013375323835
2002-05-29,148.48430060297486
2002-05-30,148.02541984015804
2002-05-31,148.0435905324813
2002-06-03,148.7036114056636
2002-06-04,147.85600349953316
2002-06-05,147.85857845060266
2002-06-06,147.69701663620725
2002-06-07,147.5440484471181
2002-06-10,146.698269054273
2002-06-11,145.93617196316228
2002-06-12,145.74458804427601
2002-06-13,145.2527210352086
2002-06-14,141.44142417404342
2002-06-17,141.83005458794884
2002-06-18,143.0434488006397
2002-06-19,141.44909102609796
2002-06-20,141.21985421224682
2002-06-21,140.1061996628177
2002-06-24,138.21362228068455
2002-06-25,138.15720416936594
2002-06-26,131.81770265768165
2002-06-27,134.06244945279906
2002-06-28,133.13311251259213
2002-07-01,133.57331220900474
2002-07-02,133.76811296794062
2002-07-03,132.1359641133118
2002-07-04,132.3874925266826
2002-07-05,134.04088157706872
2002-07-08,134.70066427214508
2002-07-09,135.79054235000788
2002-07-10,134.7663922243289
2002-07-11,130.86622440335975
2002-07-12,131.10689719210384
2002-07-15,128.9358648109779
2002-07-16,126.71153813233607
2002-07-17,124.02289180320419
2002-07-18,125.54838118402228
2002-07-19,123.72989261072998
2002-07-22,123.00368260031186
2002-07-23,123.39866723327512
2002-07-24,118.2709196487958
2002-07-25,118.595707988334
2002-07-26,117.35951113284456
2002-07-29,120.45530345917284
2002-07-30,123.04970685156584
2002-07-31,124.06077816143087
2002-08-01,122.14335905706466
2002-08-02,120.584180151344
2002-08-05,117.07023640902669
2002-08-06,117.85669399372837
2002-08-07,122.18282465799645
2002-08-08,122.68635308375914
2002-08-09,123.62320283153775
2002-08-12,123.96230488854938
2002-08-13,123.9515199155233
2002-08-14,122.26930787737136
2002-08-15,125.55681483347743
2002-08-16,125.70200893664844
2002-08-19,126.39257302103675
2002-08-20,128.60288947239357
2002-08-21,126.97041377079921
2002-08-22,129.0027048090443
2002-08-23,129.09303262828485
2002-08-26,128.78754669887135
2002-08-27,129.20345129021587
2002-08-28,127.78953269639905
2002-08-29,127.09101596745927
2002-08-30,126.9679675055171
2002-09-02,127.54322257171485
2002-09-03,125.42065153319224
2002-09-04,123.05710221394017
2002-09-05,123.46140631485763
2002-09-06,124.3841693084554
2002-09-09,126.70397172686812
2002-09-10,127.34798416660634
2002-09-11,129.21476570324796
2002-09-12,129.44646074428104
2002-09-13,128.50202148686517
2002-09-16,128.8928393230842
2002-09-17,130.28699494051273
2002-09-18,127.56123510995971
2002-09-19,126.24371578232623
2002-09-20,124.59097626410343
2002-09-23,122.80373910270202
2002-09-24,122.7912655547637
2002-09-25,121.20355606519217
2002-09-26,121.46277116493947
2002-09-27,122.28427712183222
2002-09-30,118.94869808992401
2002-10-01,119.99514749101225
2002-10-02,120.895856973774
2002-10-03,121.08921596485236
2002-10-04,121.40371865628524
2002-10-07,119.92359073268622
2002-10-08,119.97538228725335
2002-10-09,117.92389370865992
2002-10-10,116.86714204094086
2002-10-11,118.45439250521257
2002-10-14,119.53696302689407
2002-10-15,121.7316630721596
2002-10-16,122.00553809562656
2002-10-17,123.59680054283534
2002-10-18,124.59113609561524
2002-10-21,124.10839624608026
2002-10-22,124.27164703762368
2002-10-23,125.54378557043111
2002-10-24,126.28740109756676
2002-10-25,124.77124374449279
2002-10-28,126.23084644679483
2002-10-29,124.49678294927331
2002-10-30,123.3696859560854
2002-10-31,125.07412831729073
2002-11-01,123.19655888200498
2002-11-04,126.03335454621788
2002-11-05,125.51447959944181
2002-11-06,127.09557638261177
2002-11-07,125.09760888417982
2002-11-08,123.27838513431455
2002-11-11,120.78083846682816
2002-11-12,121.65518439727168
2002-11-13,121.04087692527588
2002-11-14,121.80758085853371
2002-11-15,123.41505158526401
2002-11-18,123.36090613497906
2002-11-19,122.13831751286988
2002-11-20,123.46029196092807
2002-11-21,125.25311366824873
2002-11-22,126.59009735083741
2002-11-25,126.65428202895541
2002-11-26,125.98613109607231
2002-11-27,124.6361286672042
2002-11-28,127.02265412259256
2002-11-29,127.79344386641813
2002-12-02,128.659463036278
2002-12-03,127.58496969094116
2002-12-04,125.42003752646214
2002-12-05,126.03454268657664
2002-12-06,124.55564085117693
2002-12-09,124.86172341847104
2002-12-10,122.45473187267683
2002-12-11,121.62473143281643
2002-12-12,122.61439767549632
2002-12-13,121.07459364722118
2002-12-16,120.34148532555078
2002-12-17,121.39075517372333
2002-12-18,121.18488684607728
2002-12-19,121.38115687368973
2002-12-20,121.30384047994545
2002-12-23,122.73033747464672
2002-12-24,122.25257140275976
2002-12-25,122.25257140275976
2002-12-26,121.94506239521641
2002-12-27,120.45545391385353
2002-12-30,118.85787109715385
2002-12-31,118.88609764424989
2003-01-01,118.88609764424989
2003-01-02,121.04453470975321
2003-01-03,122.23358257150586
2003-01-06,124.66946414488243
2003-01-07,125.13439997969566
2003-01-08,125.10175980021238
2003-01-09,124.33086295541824
2003-01-10,124.75570424392768
2003-01-13,124.7419347186678
2003-01-14,125.01677920001029
2003-01-15,125.18168422561834
2003-01-16,124.69504081250133
2003-01-17,124.36624913778451
2003-01-20,124.12669212237273
2003-01-21,123.19840628639014
2003-01-22,121.32164009693783
2003-01-23,121.64511108790558
2003-01-24,121.44103617057509
2003-01-27,120.85458858598858
2003-01-28,117.73190612120683
2003-01-29,117.49222469837838
2003-01-30,118.5250087929745
2003-01-31,118.30684139143689
2003-02-03,117.08977714309533
2003-02-04,117.2471653598084
2003-02-05,116.48446735324602
2003-02-06,114.99417755407374
2003-02-07,116.15672029366395
2003-02-10,116.30223281914277
2003-02-11,115.62771633701226
2003-02-12,116.24977095656789
2003-02-13,113.93736126254278
2003-02-14,112.7312659489678
2003-02-17,114.4026278244427
2003-02-18,115.08886001518515
2003-02-19,115.77294654395762
2003-02-20,113.88253901977441
2003-02-21,114.3317782047285
2003-02-24,117.67543285585641
2003-02-25,115.59780970947999
2003-02-26,116.68665527838132
2003-02-27,115.85839891810829
2003-02-28,116.16629597841533
2003-03-03,117.59622301691788
2003-03-04,116.81207354918237
2003-03-05,114.86779558073151
2003-03-06,114.70352861286956
2003-03-07,112.51852171735734
2003-03-10,112.41543439732041
2003-03-11,109.63158065718315
2003-03-12,108.0121024414789
2003-03-13,108.76556717836885
2003-03-14,112.66270108867653
2003-03-17,112.83986778515265
2003-03-18,117.1921880221694
2003-03-19,118.21097358311854
2003-03-20,118.80650403385394
2003-03-21,119.14501693385512
2003-03-24,118.168701709239
2003-03-25,118.2272054340865
2003-03-26,120.27246252238436
2003-03-27,120.44829946548589
2003-03-28,120.14313553807241
2003-03-31,118.78591194276251
2003-04-01,118.54549760205224
2003-04-02,119.18701852926577
2003-04-03,120.78135014078306
2003-04-04,122.50893402658158
2003-04-07,124.70886133140084
2003-04-08,124.6327640406914
2003-04-09,123.55247853554154
2003-04-10,122.60407346966205
2003-04-11,123.0286832294598
2003-04-14,122.10495047409266
2003-04-15,123.85615135438839
2003-04-16,125.16576641079384
2003-04-17,124.05174954927006
2003-04-18,124.05174954927006
2003-04-21,124.29516826410158
2003-04-22,125.70466239316956
2003-04-23,126.46676138299102
2003-04-24,125.64619364788408
2003-04-25,125.12394636739685
2003-04-28,124.49208654446637
2003-04-29,126.03051694892245
2003-04-30,125.34769910910644
2003-05-01,125.06340886611096
2003-05-02,123.88917177741524
2003-05-05,123.93828833421888
2003-05-06,123.2173232544565
2003-05-07,123.08615521530629
2003-05-08,122.7544670460314
2003-05-09,122.14994600322723
2003-05-12,122.82140684846514
2003-05-13,123.25182462354667
2003-05-14,123.17146239888783
2003-05-15,122.56737690718968
2003-05-16,122.64141167549519
2003-05-19,121.9652602675031
2003-05-20,121.41588733452576
2003-05-21,121.46054423648924
2003-05-22,122.8257901056632
2003-05-23,123.00251033420312
2003-05-26,122.68505159776726
2003-05-27,121.92882731037733
2003-05-28,122.42412248826375
2003-05-29,121.71453173400498
2003-05-30,122.91732095837985
2003-06-02,125.70301269834661
2003-06-03,125.39064258014947
2003-06-04,127.38777850509673
2003-06-05,126.5540120266527
2003-06-06,127.64790104066589
2003-06-09,126.4783311853078
2003-06-10,127.3874154702236
2003-06-11,128.45790581576028
2003-06-12,129.53588286419867
2003-06-13,129.30433859496972
2003-06-16,128.8801913316055
2003-06-17,130.97961302579188
2003-06-18,131.810906172336
2003-06-19,131.4642869171233
2003-06-20,131.5027188872031
2003-06-23,131.78610246126513
2003-06-24,130.97631655938218
2003-06-25,131.74846115098177
2003-06-26,130.61106778618208
2003-06-27,131.45169893355015
2003-06-30,130.76196524160582
2003-07-01,131.3604758485908
2003-07-02,132.38883423456429
2003-07-03,133.75197945185738
2003-07-04,132.79107870992848
2003-07-07,134.6871904777671
2003-07-08,131.93867032417458
2003-07-09,129.36027915190698
2003-07-10,130.1330599977756
2003-07-11,130.99761031487185
2003-07-14,133.0542068503301
2003-07-15,132.25874278883308
2003-07-16,134.07054297477976
2003-07-17,133.15738287321443
2003-07-18,131.07447619128175
2003-07-21,131.18459982818865
2003-07-22,130.01446535910918
2003-07-23,131.15019337790213
2003-07-24,132.39529756042606
2003-07-25,131.98585210308016
2003-07-28,133.6496420456482
2003-07-29,133.08732259180093
2003-07-30,131.28023766843776
2003-07-31,132.98382857179553
2003-08-01,134.86762390432455
2003-08-04,132.4834558861757
2003-08-05,131.87911860982928
2003-08-06,132.05047138647146
2003-08-07,132.48676787316722
2003-08-08,134.32047915703063
2003-08-11,135.03004762533112
2003-08-12,135.20512689784772
2003-08-13,135.86905841685657
2003-08-14,135.90979159603432
2003-08-15,136.50096060677487
2003-08-18,137.76210957389605
2003-08-19,138.6298586722745
2003-08-20,139.5700167517916
2003-08-21,140.29304762417792
2003-08-22,141.26793940932254
2003-08-25,140.84864194047734
2003-08-26,139.5006298838806
2003-08-27,138.57273686762397
2003-08-28,138.96330941763242
2003-08-29,139.5841602423874
2003-09-01,139.6259976035492
2003-09-02,140.9542892300805
2003-09-03,140.68055498172336
2003-09-04,140.42818110256752
2003-09-05,139.21133589515478
2003-09-08,139.77718674225451
2003-09-09,141.0209612355249
2003-09-10,140.09857184955754
2003-09-11,139.6566725610755
2003-09-12,138.984125306136
2003-09-15,139.29644543607634
2003-09-16,140.32634750060333
2003-09-17,141.09101110376753
2003-09-18,141.5870103137471
2003-09-19,141.10346732561223
2003-09-22,140.52232825957788
2003-09-23,139.33234080408968
2003-09-24,140.61373209361227
2003-09-25,139.1939499563118
2003-09-26,138.42608569665336
2003-09-29,137.2610520811616
2003-09-30,136.67080250936704
2003-10-01,136.46238876301183
2003-10-02,138.8181276764379
2003-10-03,139.6114909757694
2003-10-06,139.7633713141181
2003-10-07,140.25009951715722
2003-10-08,140.93139826364362
2003-10-09,142.5325064306845
2003-10-10,141.88067208435473
2003-10-13,143.82508591368725
2003-10-14,143.85199597034418
2003-10-15,144.6005872571719
2003-10-16,145.06005196563711
2003-10-17,145.88367952333192
2003-10-20,145.23044894348004
2003-10-21,146.96325874287623
2003-10-22,146.73950564007683
2003-10-23,143.89757954115336
2003-10-24,143.40686908132503
2003-10-27,144.21496218688915
2003-10-28,145.29030329650038
2003-10-29,145.9301813187819
2003-10-30,147.10299365909242
2003-10-31,148.48940454962215
2003-11-03,148.57728244538484
2003-11-04,147.90473354417608
2003-11-05,149.29793647607138
2003-11-06,149.5832012817446
2003-11-07,149.41476652280542
2003-11-10,149.8451007876583
2003-11-11,148.07891003931775
2003-11-12,147.06290156548306
2003-11-13,147.5963641122452
2003-11-14,145.64747000248536
2003-11-17,143.29292638007885
2003-11-18,143.51587189938107
2003-11-19,143.7021227080787
2003-11-20,144.18926583116698
2003-11-21,143.3552576722932
2003-11-24,144.0388560196826
2003-11-25,145.05704033788047
2003-11-26,144.57785590989414
2003-11-27,144.1290313069792
2003-11-28,143.41086110906514
2003-12-01,143.57481570279742
2003-12-02,144.13713524323092
2003-12-03,145.8317988177242
2003-12-04,146.85422335588368
2003-12-05,146.07923464014218
2003-12-08,145.91576207025702
2003-12-09,145.50608772043265
2003-12-10,145.4113741841062
2003-12-11,144.71512244646857
2003-12-12,145.68784953393947
2003-12-15,147.03827055267024
2003-12-16,145.2182144659764
2003-12-17,144.9375352123167
2003-12-18,143.59934608761841
2003-12-19,144.04187805478912
2003-12-22,143.9995283662803
2003-12-23,144.5750957694069
2003-12-24,146.0128178275527
2003-12-25,146.0128178275527
2003-12-26,145.77660427735344
2003-12-29,146.33392867972887
2003-12-30,147.62687717635333
2003-12-31,147.83061082247133
2004-01-01,147.83061082247133
2004-01-02,148.90833535794243
2004-01-05,149.2515238396158
2004-01-06,150.3664816530888
2004-01-07,150.1125433138316
2004-01-08,150.32738422015308
2004-01-09,149.67420189348223
2004-01-12,150.0322797986885
2004-01-13,150.16671257012635
2004-01-14,151.9293802797729
2004-01-15,151.10338791429848
2004-01-16,151.8599314262547
2004-01-19,150.385425280304
2004-01-20,150.91778743764888
2004-01-21,151.35081284510548
2004-01-22,152.27299959141746
2004-01-23,152.58973365691648
2004-01-26,153.58952084035954
2004-01-27,152.63775065521915
2004-01-28,151.17915073238507
2004-01-29,149.94883852080775
2004-01-30,149.88392878266896
2004-02-02,149.23058983099634
2004-02-03,148.89610798948615
2004-02-04,148.24472278365923
2004-02-05,148.06992059968655
2004-02-06,147.8176791792655
2004-02-09,150.40147099947524
2004-02-10,150.77449087586558
2004-02-11,151.85646482301172
2004-02-12,153.31115219404876
2004-02-13,154.48582507329942
2004-02-16,154.60790294178818
2004-02-17,155.51934278260183
2004-02-18,155.79195424056508
2004-02-19,156.6742546615626
2004-02-20,155.25830665980064
2004-02-23,154.38132189902134
2004-02-24,153.60814552523857
2004-02-25,154.703827048072
2004-02-26,155.65904034888408
2004-02-27,156.76966336090376
2004-03-01,157.8433640435056
2004-03-02,159.30844500131343
2004-03-03,157.04887093908388
2004-03-04,157.31070390836769
2004-03-05,157.64856481251772
2004-03-08,158.03499157620337
2004-03-09,158.62206897643745
2004-03-10,157.1617689558924
2004-03-11,154.10948228517142
2004-03-12,153.6258830462557
2004-03-15,154.1884788562433
2004-03-16,155.30781320031997
2004-03-17,157.11753284416423
2004-03-18,157.03118859460662
2004-03-19,157.64279979465104
2004-03-22,156.5719373075857
2004-03-23,156.79197078796375
2004-03-24,156.75011402185018
2004-03-25,156.51298794647175
2004-03-26,159.58879602090468
2004-03-29,158.92298627998267
2004-03-30,160.5621406316985
2004-03-31,160.7305973932554
2004-04-01,161.94386698802637
2004-04-02,162.91850974270398
2004-04-05,164.0957385011509
2004-04-06,165.23040220360352
2004-04-07,165.10793479648856
2004-04-08,165.0036704248212
2004-04-09,165.0036704248212
2004-04-12,166.3149472009479
2004-04-13,165.2349105223273
2004-04-14,160.07366559602727
2004-04-15,160.62150547116104
2004-04-16,160.1577924328456
2004-04-19,161.4374242608857
2004-04-20,161.94465673628528
2004-04-21,160.8694889458512
2004-04-22,159.9530792169041
2004-04-23,161.84873000302707
2004-04-26,161.49394061981224
2004-04-27,160.4301139264233
2004-04-28,159.28151525702768
2004-04-29,155.07391171452997
2004-04-30,155.0048272848807
2004-05-03,154.001829264055
2004-05-04,154.75273217727022
2004-05-05,155.33020558537606
2004-05-06,154.69992581007594
2004-05-07,151.92432254574143
2004-05-10,148.10719441404783
2004-05-11,149.0847736111255
2004-05-12,149.68310294598396
2004-05-13,148.6840530558818
2004-05-14,147.95797620093617
2004-05-17,145.49566748873667
2004-05-18,146.5305908781929
2004-05-19,149.39133507462137
2004-05-20,148.72835326026345
2004-05-21,150.27205903105494
2004-05-24,150.58554128490624
2004-05-25,149.96440760425335
2004-05-26,151.6389551348595
2004-05-27,152.92832874633436
2004-05-28,152.52414964673056
2004-05-31,153.0640037658236
2004-06-01,152.08399493477452
2004-06-02,149.9565172859179
2004-06-03,148.01747177826635
2004-06-04,148.77719342995715
2004-06-07,151.23227484680552
2004-06-08,151.03907512686652
2004-06-09,150.37257939635896
2004-06-10,151.7098727995569
2004-06-11,152.32009121875757
2004-06-14,151.31089928551404
2004-06-15,150.28695041622663
2004-06-16,151.59185064160135
2004-06-17,151.20609376482548
2004-06-18,152.23446518013085
2004-06-21,153.92202909083306
2004-06-22,152.6382003194954
2004-06-23,153.28483625669452
