Date,HONG KONG
2001-08-27,140.3326546947824
2001-08-28,139.7934177352815
2001-08-29,139.27608271054234
2001-08-30,139.24750074714763
2001-08-31,137.51229225025497
2001-09-03,137.56059236976483
2001-09-04,140.8185363705837
2001-09-05,139.42321923277672
2001-09-06,134.88454714930188
2001-09-07,129.59332283936027
2001-09-10,130.1058299533698
2001-09-11,129.37046919919706
2001-09-12,117.68270695776204
2001-09-13,119.12289108929401
2001-09-14,116.64256405718405
2001-09-17,111.79873927813699
2001-09-18,109.80063694417599
2001-09-19,110.8405231496201
2001-09-20,108.49854030067618
2001-09-21,105.31014916692565
2001-09-24,108.24799628598353
2001-09-25,108.65196795252908
2001-09-26,108.65164246744179
2001-09-27,112.8120610583176
2001-09-28,115.98115263429736
2001-10-01,115.36043246494692
2001-10-02,115.30636587257126
2001-10-03,115.54431636921231
2001-10-04,120.31491498375681
2001-10-05,121.02210208292671
2001-10-08,117.87387160743961
2001-10-09,122.09020839092288
2001-10-10,122.12308622954086
2001-10-11,125.02633281220396
2001-10-12,121.78452225273053
2001-10-15,121.16366106048316
2001-10-16,120.86347605499678
2001-10-17,124.20249696092459
2001-10-18,120.62504046071696
2001-10-19,120.34951923640158
2001-10-22,121.27904416559929
2001-10-23,124.88838349652285
2001-10-24,124.09493524414358
2001-10-25,123.47341267022378
2001-10-26,125.94161829001999
2001-10-29,121.14856641029039
2001-10-30,119.66514475237469
2001-10-31,121.34202021938617
2001-11-01,120.75743253904372
2001-11-02,120.90431989476245
2001-11-05,124.91694903714561
2001-11-06,124.08356199960411
2001-11-07,122.51515708195765
2001-11-08,127.4547377892844
2001-11-09,129.33601689651877
2001-11-12,129.38162591935532
2001-11-13,131.55042059420424
2001-11-14,135.31567955596606
2001-11-15,139.11578368082027
2001-11-16,139.13310025392144
2001-11-19,140.58722490793164
2001-11-20,139.37975734304501
2001-11-21,140.07683317884326
2001-11-22,139.3252803908247
2001-11-23,140.49446662893794
2001-11-26,141.27400660687698
2001-11-27,139.3067627797841
2001-11-28,136.02080878190154
2001-11-29,137.14767543565918
2001-11-30,138.13160372310404
2001-12-03,138.3455545917679
2001-12-04,142.04513680441897
2001-12-05,147.079448046342
2001-12-06,146.0357758421354
2001-12-07,147.90819731666411
2001-12-10,148.47421000282426
2001-12-11,146.5467295347799
2001-12-12,147.37092431404702
2001-12-13,143.7149223601762
2001-12-14,142.31268345155763
2001-12-17,142.0526159819337
2001-12-18,143.0862172173988
2001-12-19,145.33289990442327
2001-12-20,146.43251976298416
2001-12-21,143.26863434771732
2001-12-24,145.1882111054381
2001-12-25,145.18821110543814
2001-12-26,145.06244874501803
2001-12-27,145.6311886466376
2001-12-28,147.29311560030686
2001-12-31,145.97780719193835
2002-01-01,145.97780719193835
2002-01-02,143.53933735893474
2002-01-03,144.56684387433222
2002-01-04,148.8828997119145
2002-01-07,152.81589551891184
2002-01-08,152.4217382848436
2002-01-09,151.1827181139639
2002-01-10,149.1121282612048
2002-01-11,147.52339508678656
2002-01-14,147.28188150555079
2002-01-15,145.9081481952115
2002-01-16,146.2450629570457
2002-01-17,147.53212631707038
2002-01-18,146.25486787681248
2002-01-21,148.07512572341787
2002-01-22,146.2274830746405
2002-01-23,145.5577825127304
2002-01-24,146.1252264094243
2002-01-25,149.16497883043047
2002-01-28,149.91123696758305
2002-01-29,152.24828490887668
2002-01-30,148.64600508005253
2002-01-31,148.30239621900407
2002-02-01,146.61502005972687
2002-02-04,146.6434982003729
2002-02-05,144.74638709521085
2002-02-06,145.1093517579285
2002-02-07,142.98681403920918
2002-02-08,143.18349883036404
2002-02-11,146.0692867983384
2002-02-12,146.27574843043118
2002-02-13,146.93989289765796
2002-02-14,147.3198225219049
2002-02-15,147.6727664928858
2002-02-18,149.32070716385635
2002-02-19,145.89974507874462
2002-02-20,146.7092340474602
2002-02-21,147.37092893790884
2002-02-22,144.22262311097833
2002-02-25,142.49989099736973
2002-02-26,142.1847905955466
2002-02-27,144.19447414342486
2002-02-28,141.8599221722338
2002-03-01,141.40575741219624
2002-03-04,144.50312303861597
2002-03-05,148.22965825743086
2002-03-06,146.73872460815997
2002-03-07,147.59755900596213
2002-03-08,148.70093343949324
2002-03-11,149.63506183050703
2002-03-12,149.76081585462467
2002-03-13,148.80142070250542
2002-03-14,148.1555435612955
2002-03-15,147.6404940901969
2002-03-18,148.33398291016763
2002-03-19,147.98797307462075
2002-03-20,146.41300176120802
2002-03-21,144.17577299221657
2002-03-22,145.14554458101654
2002-03-25,145.99975845969288
2002-03-26,145.4278244259739
2002-03-27,148.88115203753856
2002-03-28,149.1857791024998
2002-03-29,149.1857791024998
2002-04-01,147.97492166386985
2002-04-02,144.963566559877
2002-04-03,144.3834989051639
2002-04-04,144.41459563592986
2002-04-05,144.96488727601445
2002-04-08,144.3256316971879
2002-04-09,144.0368275261592
2002-04-10,142.4477311784422
2002-04-11,143.29591603825332
2002-04-12,143.93676478984742
2002-04-15,144.49188472316
2002-04-16,144.35087733427366
2002-04-17,147.57099542076543
2002-04-18,148.7339421317362
2002-04-19,150.21243004018604
2002-04-22,149.6910344125194
2002-04-23,152.076970893074
2002-04-24,153.23779442080175
2002-04-25,151.23831706948394
2002-04-26,151.05423040103796
2002-04-29,150.36344441280292
2002-04-30,152.62959231759368
2002-05-01,151.77450081490912
2002-05-02,156.6449787494122
2002-05-03,154.10311587051902
2002-05-06,152.67112619774062
2002-05-07,154.4378511151946
2002-05-08,153.68226583013507
2002-05-09,153.21311542512714
2002-05-10,152.33439096268827
2002-05-13,153.23079554807063
2002-05-14,154.20297337153332
2002-05-15,155.1884662686802
2002-05-16,154.9851926278566
2002-05-17,153.82865795940367
2002-05-20,153.77561090078916
2002-05-21,151.7370734716218
2002-05-22,150.4440709177688
2002-05-23,149.3470809985412
2002-05-24,148.73332436562978
2002-05-27,148.4134469958599
2002-05-28,146.43811228494948
2002-05-29,144.2786587886371
2002-05-30,142.43635637050903
2002-05-31,141.1756903533433
2002-06-03,140.74902838127056
2002-06-04,139.9690890776076
2002-06-05,142.10792603431477
2002-06-06,140.44182314605533
2002-06-07,140.1836293710541
2002-06-10,141.13612986537413
2002-06-11,140.03259084636912
2002-06-12,138.3090140609115
2002-06-13,138.16573955220426
2002-06-14,135.82957985864405
2002-06-17,135.09711678087874
2002-06-18,133.98006988998495
2002-06-19,130.28086870794152
2002-06-20,130.68896980465615
2002-06-21,128.5686941352345
2002-06-24,127.72089754252406
2002-06-25,128.33289105540658
2002-06-26,122.6786698241709
2002-06-27,125.79816425852685
2002-06-28,125.47170973738197
2002-07-01,125.51224915938472
2002-07-02,124.20813727337513
2002-07-03,126.70095480037313
2002-07-04,129.44243084286873
2002-07-05,130.94325388180388
2002-07-08,128.31389196458304
2002-07-09,127.40599422997155
2002-07-10,128.17078218324926
2002-07-11,124.93740248377658
2002-07-12,125.88060192269377
2002-07-15,123.69412144262648
2002-07-16,120.8639915417009
2002-07-17,119.72702758631245
2002-07-18,120.47154609533816
2002-07-19,118.34130084528626
2002-07-22,116.91047408992132
2002-07-23,121.93075887043078
2002-07-24,118.42891102373608
2002-07-25,115.52855408084429
2002-07-26,114.9427925581949
2002-07-29,118.77431582582915
2002-07-30,119.54972774165839
2002-07-31,121.18446103668154
2002-08-01,119.76473613403294
2002-08-02,117.62733484296317
2002-08-05,115.10017508462506
2002-08-06,115.11511644620913
2002-08-07,117.50827578390621
2002-08-08,117.36351072147576
2002-08-09,116.07017109977389
2002-08-12,113.71466823564313
2002-08-13,115.6010838038009
2002-08-14,112.91107227561677
2002-08-15,116.29207612167816
2002-08-16,116.51399600975115
2002-08-19,116.61515657642212
2002-08-20,118.86501591165941
2002-08-21,119.2105911834571
2002-08-22,120.56858123780547
2002-08-23,119.80792223614735
2002-08-26,119.54003855920821
2002-08-27,117.29187250368747
2002-08-28,116.26059122774312
2002-08-29,115.02630324070016
2002-08-30,115.22904493467576
2002-09-02,113.38121775547734
2002-09-03,111.51085347072879
2002-09-04,113.18930268413592
2002-09-05,112.17744430062615
2002-09-06,113.18092426513329
2002-09-09,113.0703637136195
2002-09-10,115.66949805052516
2002-09-11,115.80117015860152
2002-09-12,115.96465187165632
2002-09-13,113.05021863984784
2002-09-16,111.55807530503681
2002-09-17,114.27110582102553
2002-09-18,111.09334667733307
2002-09-19,110.24346685816177
2002-09-20,108.71257370774147
2002-09-23,107.80801808148253
2002-09-24,107.40346252222132
2002-09-25,107.54160967939484
2002-09-26,109.74342656369862
2002-09-27,110.24468658518909
2002-09-30,106.19071856151898
2002-10-01,106.59252317125274
2002-10-02,105.87778794036322
2002-10-03,103.90567348787832
2002-10-04,104.73464795778396
2002-10-07,103.70630897509949
2002-10-08,104.68477136291972
2002-10-09,104.30158833717802
2002-10-10,102.54787575481274
2002-10-11,103.14612796792333
2002-10-14,103.02204317050727
2002-10-15,107.6280236184975
2002-10-16,108.56275085059005
2002-10-17,111.4546367392558
2002-10-18,112.04474954180905
2002-10-21,111.20023032170543
2002-10-22,110.79924450918075
2002-10-23,113.70349658917286
2002-10-24,113.95909576344113
2002-10-25,113.92981716854591
2002-10-28,114.89924424709787
2002-10-29,112.14454974469638
2002-10-30,111.68784933784353
2002-10-31,109.78516974091964
2002-11-01,108.34437810106672
2002-11-04,112.36897898322184
2002-11-05,110.8343490265276
2002-11-06,112.03554136271235
2002-11-07,111.904353831872
2002-11-08,110.14972472425194
2002-11-11,108.59880587570345
2002-11-12,108.97077004187535
2002-11-13,109.03307216509432
2002-11-14,111.29577632008879
2002-11-15,113.27929350973604
2002-11-18,111.94242055302179
2002-11-19,112.56417095842761
2002-11-20,113.78388168637606
2002-11-21,114.32336905402178
2002-11-22,115.06955598867201
2002-11-25,116.34875569813263
2002-11-26,115.52099215166662
2002-11-27,115.62672207173289
2002-11-28,116.8239210052848
2002-11-29,116.13174133121825
2002-12-02,117.5207504099025
2002-12-03,116.90845219119915
2002-12-04,114.14848600928303
2002-12-05,113.86573290286412
2002-12-06,112.79101011756467
2002-12-09,111.1222569520976
2002-12-10,110.94719531299238
2002-12-11,110.22117236679131
2002-12-12,109.45885423332588
2002-12-13,108.36589588353363
2002-12-16,108.64708162971675
2002-12-17,107.77942850655243
2002-12-18,106.0357657157953
2002-12-19,106.36796278362736
2002-12-20,107.00549396579409
2002-12-23,106.65241929638096
2002-12-24,105.99143753697115
2002-12-25,105.99143753697115
2002-12-26,105.7261867782825
2002-12-27,103.50784738655167
2002-12-30,101.41946858623447
2002-12-31,101.82996945196051
2003-01-01,101.82996945196051
2003-01-02,103.07722176206876
2003-01-03,105.23246281418555
2003-01-06,104.890388595267
2003-01-07,104.9025895885935
2003-01-08,105.8014904000269
2003-01-09,104.90074151424628
2003-01-10,104.97772669743081
2003-01-13,105.91327781624368
2003-01-14,105.38878197951283
2003-01-15,106.51721883206525
2003-01-16,105.44869933739656
2003-01-17,102.95978107726486
2003-01-20,101.96789156893738
2003-01-21,102.00532383865026
2003-01-22,102.21318055185434
2003-01-23,102.26332431727934
2003-01-24,100.73381211334188
2003-01-27,98.92968539777198
2003-01-28,99.66799246984269
2003-01-29,98.42965373891913
2003-01-30,99.9348938735279
2003-01-31,100.10839861169265
2003-02-03,100.10711516245757
2003-02-04,98.537826061078
2003-02-05,97.92370952505631
2003-02-06,97.50823330388076
2003-02-07,97.93871317626424
2003-02-10,99.30803755268697
2003-02-11,99.50305907883352
2003-02-12,100.9176464017739
2003-02-13,98.09430585306153
2003-02-14,98.47996395285108
2003-02-17,101.37738348788044
2003-02-18,102.05426050179707
2003-02-19,101.87306943406116
2003-02-20,100.25870534878528
2003-02-21,99.0667070447356
2003-02-24,99.26344997789036
2003-02-25,98.30334941485684
2003-02-26,97.83092379101987
2003-02-27,98.4701190646217
2003-02-28,98.50081888403821
2003-03-03,99.3841803997053
2003-03-04,98.07479957546651
2003-03-05,97.29861998628198
2003-03-06,95.73319152490164
2003-03-07,94.32211511212326
2003-03-10,93.05700493891518
2003-03-11,93.16547533435644
2003-03-12,93.42952841801996
2003-03-13,93.71522060022232
2003-03-14,96.45656587784936
2003-03-17,95.84157731971095
2003-03-18,97.9566982022599
2003-03-19,101.2687063550561
2003-03-20,101.30334839249534
2003-03-21,101.58957790389907
2003-03-24,99.6733851691315
2003-03-25,99.1442293304
2003-03-26,99.09508476308778
2003-03-27,96.56704345957523
2003-03-28,96.39332162886309
2003-03-31,92.25877723286763
2003-04-01,92.01356759465415
2003-04-02,93.85701456428076
2003-04-03,93.52245872297843
2003-04-04,96.03230234378532
2003-04-07,97.7327900411796
2003-04-08,95.45964812109858
2003-04-09,92.69545373456009
2003-04-10,91.55496278110954
2003-04-11,92.458901632689
2003-04-14,90.49465887158605
2003-04-15,91.42311051760339
2003-04-16,91.25207455798228
2003-04-17,89.86011607995277
2003-04-18,89.86011607995277
2003-04-21,90.24798174989755
2003-04-22,89.33795098861393
2003-04-23,88.73026223654693
2003-04-24,87.88362359907909
2003-04-25,87.91472209219603
2003-04-28,88.83968312121723
2003-04-29,92.22884530408666
2003-04-30,90.08543513917634
2003-05-01,89.26671227839226
2003-05-02,90.94083556646855
2003-05-05,91.65728985006561
2003-05-06,90.65627128983326
2003-05-07,90.37968349632565
2003-05-08,89.61412184072213
2003-05-09,90.59360540890928
2003-05-12,91.43811519330679
2003-05-13,91.89972430361468
2003-05-14,91.74061743168396
2003-05-15,92.16757068582982
2003-05-16,91.26727779366688
2003-05-19,89.88684242609958
2003-05-20,89.9744792468829
2003-05-21,89.68215269592979
2003-05-22,90.60505623136244
2003-05-23,91.48276091281096
2003-05-26,92.65692187365809
2003-05-27,91.89298849971107
2003-05-28,93.37999220470431
2003-05-29,92.46351905576402
2003-05-30,92.76557194667724
2003-06-02,94.85504298006737
2003-06-03,94.96411013902576
2003-06-04,95.26255954711482
2003-06-05,93.60420901428847
2003-06-06,95.44379130135523
2003-06-09,95.51522389355989
2003-06-10,96.6872955174325
2003-06-11,96.01650326135241
2003-06-12,96.35204094429274
2003-06-13,96.4876033672958
2003-06-16,95.7548588290219
2003-06-17,97.0821983105654
2003-06-18,97.48572361616209
2003-06-19,97.61568194484582
2003-06-20,97.82472082667604
2003-06-23,96.7908131615127
2003-06-24,95.56030539347024
2003-06-25,95.31533115096146
2003-06-26,96.87938632304859
2003-06-27,97.52632965861024
2003-06-30,96.29000461968018
2003-07-01,95.35216720374132
2003-07-02,96.49049722927953
2003-07-03,96.50803761351173
2003-07-04,96.8387876256946
2003-07-07,100.44611085526525
2003-07-08,101.80766263861386
2003-07-09,102.36499810345313
2003-07-10,101.67712967351673
2003-07-11,101.19277170255506
2003-07-14,103.69492225355964
2003-07-15,103.696942139905
2003-07-16,104.63547147365001
2003-07-17,104.28345956416581
2003-07-18,104.78664861352749
2003-07-21,103.23081220241444
2003-07-22,102.14420449280226
2003-07-23,100.37532942722186
2003-07-24,100.1961406737602
2003-07-25,99.90275936475247
2003-07-28,102.0169708464163
2003-07-29,102.19484087368504
2003-07-30,102.81693038950736
2003-07-31,104.4915821662356
2003-08-01,105.89260733654079
2003-08-04,104.906851846374
2003-08-05,104.4549221478308
2003-08-06,101.86290987591633
2003-08-07,101.2550988030064
2003-08-08,102.48345619351188
2003-08-11,103.63485113327513
2003-08-12,105.38568497661204
2003-08-13,106.86040423375363
2003-08-14,108.10301832746039
2003-08-15,108.14677469321956
2003-08-18,110.7633358770019
2003-08-19,111.71335502474214
2003-08-20,111.93781010190857
2003-08-21,116.18780422975868
2003-08-22,119.4990316931086
2003-08-25,119.60604206988613
2003-08-26,119.55525288036235
2003-08-27,119.08709516721468
2003-08-28,119.37919719050055
2003-08-29,120.2906319960458
2003-09-01,121.41622581678067
2003-09-02,123.30665989281214
2003-09-03,126.20458535254544
2003-09-04,125.79761480072376
2003-09-05,123.84366233940108
2003-09-08,122.83754662538759
2003-09-09,120.33526456468272
2003-09-10,116.90904537170944
2003-09-11,118.65620886658418
2003-09-12,117.44724663551116
2003-09-15,119.23531383888647
2003-09-16,120.83928998301654
2003-09-17,121.39172671723445
2003-09-18,119.88736664308304
2003-09-19,116.88810936170323
2003-09-22,115.41765145775219
2003-09-23,117.72681257103399
2003-09-24,122.75950147743468
2003-09-25,121.56481367219193
2003-09-26,122.16680379257289
2003-09-29,119.69616112342909
2003-09-30,119.75331791245463
2003-10-01,119.13795650773024
2003-10-02,124.01186252414722
2003-10-03,124.94383121920882
2003-10-06,126.44448059605988
2003-10-07,123.40901190472228
2003-10-08,120.9829175918395
2003-10-09,122.78867108588554
2003-10-10,123.53164622009191
2003-10-13,125.1719097353697
2003-10-14,123.53968766824957
2003-10-15,126.17048583889057
2003-10-16,125.35924509496614
2003-10-17,126.06615953657827
2003-10-20,126.7280577424918
2003-10-21,127.56505588182321
2003-10-22,125.53114742054814
2003-10-23,121.09415476921036
2003-10-24,120.24364375261884
2003-10-27,121.13846501509185
2003-10-28,124.67623255455172
2003-10-29,124.5758248780428
2003-10-30,124.028939180379
2003-10-31,125.11186320854
2003-11-03,127.7416635625862
2003-11-04,128.01454808920963
2003-11-05,128.39077098375662
2003-11-06,126.8396297994727
2003-11-07,127.22073375840756
2003-11-10,125.96190633707243
2003-11-11,124.55618907987686
2003-11-12,121.93815057545784
2003-11-13,123.42988296973829
2003-11-14,122.9921962163211
2003-11-17,119.9923586066962
2003-11-18,118.52430644523618
2003-11-19,116.76921453712033
2003-11-20,117.09810191297643
2003-11-21,116.80911906019294
2003-11-24,117.7911510945048
2003-11-25,119.21620866581318
2003-11-26,118.92238981772914
2003-11-27,119.38891882630233
2003-11-28,120.67523587390407
2003-12-01,122.75627941567919
2003-12-02,121.41643446749639
2003-12-03,120.84807649679311
2003-12-04,121.13474533840228
2003-12-05,120.29808635088393
2003-12-08,117.73122620824198
2003-12-09,119.59887422964309
2003-12-10,119.07049445172805
2003-12-11,122.6451814733445
2003-12-12,121.50602707663636
2003-12-15,120.60868415563061
2003-12-16,117.38849042974843
2003-12-17,115.8744320462799
2003-12-18,115.47764210567492
2003-12-19,116.66156890331354
2003-12-22,116.8619518335588
2003-12-23,116.89262934560197
2003-12-24,116.89207652793604
2003-12-25,116.89207652793604
2003-12-26,116.9322467856581
2003-12-29,116.46309236428044
2003-12-30,117.10623577934346
2003-12-31,116.99837051066264
2004-01-01,116.99837051066264
2004-01-02,119.0894217378905
2004-01-05,121.22516635812595
2004-01-06,121.73334390333459
2004-01-07,122.04758689859679
2004-01-08,120.74527738193899
2004-01-09,122.13219344025993
2004-01-12,123.78554424688204
2004-01-13,124.4448006482782
2004-01-14,126.5110900758808
2004-01-15,126.26954510168564
2004-01-16,128.14092478649187
2004-01-19,129.35090995015005
2004-01-20,130.62468397036616
2004-01-21,132.21652631749294
2004-01-22,131.37863425359333
2004-01-23,131.62545226159838
2004-01-26,134.38594968328496
2004-01-27,133.40580072574986
2004-01-28,129.76326856437325
2004-01-29,130.3697828265284
2004-01-30,130.37128871985783
2004-02-02,127.0651484232819
2004-02-03,127.41245751931548
2004-02-04,128.05613350091735
2004-02-05,126.76417052900158
2004-02-06,128.37401563233536
2004-02-09,131.29563354219133
2004-02-10,130.53493214446763
2004-02-11,130.29081091009155
2004-02-12,129.08298425379235
2004-02-13,130.07593759180554
2004-02-16,130.81119563199138
2004-02-17,130.3453578913177
2004-02-18,131.02479588991392
2004-02-19,132.447548628365
2004-02-20,132.9717802622071
2004-02-23,131.75983975258248
2004-02-24,130.63762650426668
2004-02-25,130.34504856069393
2004-02-26,132.25150647852178
2004-02-27,134.56512214835328
2004-03-01,134.57846749742427
2004-03-02,134.39739948438142
2004-03-03,134.09654390225694
2004-03-04,133.91172864948444
2004-03-05,131.1963152238348
2004-03-08,132.5060626494618
2004-03-09,130.14537035286037
2004-03-10,130.75239767771512
2004-03-11,128.55617188409818
2004-03-12,128.2196857499633
2004-03-15,127.6742192832231
2004-03-16,127.03762985626955
2004-03-17,129.36914337953354
2004-03-18,126.79004321782247
2004-03-19,127.96161965463077
2004-03-22,125.23588318351668
2004-03-23,126.581513808308
2004-03-24,128.66860451562027
2004-03-25,127.15844763403416
2004-03-26,128.22763671410493
2004-03-29,126.94776837211563
2004-03-30,129.29419558830014
2004-03-31,127.9234507573687
2004-04-01,127.85631132231194
2004-04-02,131.4071703002061
2004-04-05,132.90455531758494
2004-04-06,133.8711424182639
2004-04-07,132.8161474256782
2004-04-08,133.4491604258311
2004-04-09,133.4491604258311
2004-04-12,133.82076646174897
2004-04-13,137.07693068774992
2004-04-14,133.27030424814103
2004-04-15,130.55735871686306
2004-04-16,129.44546263841653
2004-04-19,129.1008136154345
2004-04-20,130.2354962738634
2004-04-21,128.53213507285327
2004-04-22,127.45777424828536
2004-04-23,130.83905856878042
2004-04-26,127.76028517800775
2004-04-27,127.52091736061199
2004-04-28,128.11614416606378
2004-04-29,125.24674130704865
2004-04-30,124.77802108323102
2004-05-03,125.18368212675648
2004-05-04,125.53595023848781
2004-05-05,123.12605031713996
2004-05-06,123.98112209135756
2004-05-07,124.35467819251039
2004-05-10,119.97527443113972
2004-05-11,121.16824985178563
2004-05-12,121.16442961762303
2004-05-13,119.59797206023721
2004-05-14,117.70820976463087
2004-05-17,111.59205935211304
2004-05-18,112.4796899769772
2004-05-19,116.85747939390993
2004-05-20,116.81237043660633
2004-05-21,119.50928620608552
2004-05-24,121.49515162198945
2004-05-25,120.34589034679053
2004-05-26,120.44763641252354
2004-05-27,121.24694234460489
2004-05-28,122.60045315403707
2004-05-31,122.96021808898378
2004-06-01,122.15916109440938
2004-06-02,121.98034019900562
2004-06-03,119.53912365398789
2004-06-04,120.38230710858512
2004-06-07,123.34348673139488
2004-06-08,123.86453796901718
2004-06-09,125.18685156822102
2004-06-10,126.11562271110527
2004-06-11,126.70818888194887
2004-06-14,122.80966004308523
2004-06-15,122.52271709745406
2004-06-16,124.10603624013636
2004-06-17,122.91226831496635
2004-06-18,119.42092608666877
2004-06-21,119.47999957704465
2004-06-22,119.49516569240903
2004-06-23,119.32983035514938
