Date,AUSTRIA
2001-06-28,110.4642952375979
2001-06-29,108.6191335092989
2001-07-02,108.5003629653153
2001-07-03,108.38606093078833
2001-07-04,109.27030922449563
2001-07-05,109.94153015967196
2001-07-06,109.24277642966811
2001-07-09,110.55784136008424
2001-07-10,111.6369849181419
2001-07-11,110.99500641650614
2001-07-12,110.48938851062891
2001-07-13,112.04129351293044
2001-07-16,112.20503268067264
2001-07-17,111.34279917394659
2001-07-18,111.88675478546335
2001-07-19,113.25358723321328
2001-07-20,113.82437919896647
2001-07-23,114.52912368325727
2001-07-24,114.58458959473619
2001-07-25,113.93003591145694
2001-07-26,113.75676185941755
2001-07-27,114.95211180347196
2001-07-30,114.2737721470906
2001-07-31,112.71144423461793
2001-08-01,113.0398555209555
2001-08-02,111.39310536791909
2001-08-03,109.94958017591058
2001-08-06,110.54311180810022
2001-08-07,110.9384597437551
2001-08-08,110.61109815256393
2001-08-09,109.4305967443983
2001-08-10,110.61339259557923
2001-08-13,111.78610150731429
2001-08-14,110.5729261642184
2001-08-15,110.5729261642184
2001-08-16,110.37902531012925
2001-08-17,109.8686499431967
2001-08-20,108.85191738939545
2001-08-21,109.38418171721487
2001-08-22,109.68983045380347
2001-08-23,110.09530791559746
2001-08-24,109.65287170081935
2001-08-27,109.0683938532212
2001-08-28,109.23317177141017
2001-08-29,109.70329641926853
2001-08-30,108.6931077714767
2001-08-31,109.09485356957364
2001-09-03,108.60235278842067
2001-09-04,109.05551295954011
2001-09-05,108.19783573284047
2001-09-06,107.69207976865233
2001-09-07,106.84026079992226
2001-09-10,105.25191103552494
2001-09-11,104.221046285978
2001-09-12,103.96204362592073
2001-09-13,103.84378407229151
2001-09-14,101.71423309926992
2001-09-17,101.06723435781403
2001-09-18,100.0369971816773
2001-09-19,100.23664122787152
2001-09-20,99.18928504053973
2001-09-21,97.07370125911802
2001-09-24,96.95818594776664
2001-09-25,96.08267355894075
2001-09-26,97.92269581806768
2001-09-27,99.63399829494271
2001-09-28,98.55890729348324
2001-10-01,100.03350094624999
2001-10-02,100.14644706860611
2001-10-03,99.81009655306812
2001-10-04,99.87684466136825
2001-10-05,97.21580565833793
2001-10-08,96.78034217549111
2001-10-09,96.2545082957163
2001-10-10,95.17526947437022
2001-10-11,96.15859816126225
2001-10-12,98.1011542024823
2001-10-15,96.64689575024433
2001-10-16,98.53172416423355
2001-10-17,99.01387434590256
2001-10-18,98.5546295676835
2001-10-19,94.97767955260525
2001-10-22,93.40239579457804
2001-10-23,94.36096425093402
2001-10-24,93.30667778287074
2001-10-25,92.06655807148415
2001-10-26,92.06655807148417
2001-10-29,90.96480972217238
2001-10-30,90.77501519506791
2001-10-31,92.81213951726421
2001-11-01,92.8121395172642
2001-11-02,92.47478888132844
2001-11-05,92.29222379406362
2001-11-06,93.52433004263337
2001-11-07,93.80134077295817
2001-11-08,94.60309241415078
2001-11-09,94.07098244394429
2001-11-12,93.85800410522775
2001-11-13,93.10606101458534
2001-11-14,93.95626903767392
2001-11-15,94.75512399047477
2001-11-16,94.94817569519805
2001-11-19,93.2204538412991
2001-11-20,94.54235376425203
2001-11-21,94.67155956938545
2001-11-22,94.83792872990684
2001-11-23,94.92135128344319
2001-11-26,94.04129186523818
2001-11-27,94.60840367342252
2001-11-28,95.11176348508377
2001-11-29,96.50000243830785
2001-11-30,97.97467522750355
2001-12-03,97.04794710500065
2001-12-04,97.98338482235762
2001-12-05,98.88961594995321
2001-12-06,99.51336688549094
2001-12-07,99.83030276507485
2001-12-10,99.88345679831642
2001-12-11,99.19742034971374
2001-12-12,99.75950456155758
2001-12-13,100.09372809388499
2001-12-14,99.48065749986894
2001-12-17,98.98474559082932
2001-12-18,98.55375263123503
2001-12-19,97.87000607122327
2001-12-20,96.58246818260906
2001-12-21,98.56498841670079
2001-12-24,98.56498841670079
2001-12-25,98.56498841670079
2001-12-26,98.5649884167008
2001-12-27,100.49892094314907
2001-12-28,99.56697002651534
2001-12-31,99.56697002651536
2002-01-01,99.56697002651536
2002-01-02,98.70879097601448
2002-01-03,99.7846298300797
2002-01-04,100.04469891894982
2002-01-07,98.86863473845898
2002-01-08,97.82429228417695
2002-01-09,97.92907709402398
2002-01-10,98.101662570356
2002-01-11,98.4042596945626
2002-01-14,98.1494576274087
2002-01-15,98.91285839990398
2002-01-16,98.50358840736446
2002-01-17,99.60035149795578
2002-01-18,99.53375768325643
2002-01-21,100.5591606371515
2002-01-22,100.89054440926475
2002-01-23,100.9943835007502
2002-01-24,101.93291636133138
2002-01-25,101.85321338678112
2002-01-28,102.33341833916363
2002-01-29,102.45715398150948
2002-01-30,102.76911803098258
2002-01-31,103.34252384073974
2002-02-01,103.77564577228439
2002-02-04,104.45345240591216
2002-02-05,104.61840186840891
2002-02-06,104.67072426417344
2002-02-07,106.1590150252907
2002-02-08,106.85616419883056
2002-02-11,107.33877755042978
2002-02-12,107.62583232567675
2002-02-13,108.02114650078394
2002-02-14,108.04521854458756
2002-02-15,107.23918690021723
2002-02-18,107.32648553346635
2002-02-19,108.70931432123696
2002-02-20,108.40228815443609
2002-02-21,108.92670184526189
2002-02-22,109.04611037953099
2002-02-25,108.90298565370904
2002-02-26,108.03701416831179
2002-02-27,108.11889123914419
2002-02-28,105.85547083249338
2002-03-01,106.1206060057684
2002-03-04,108.31984782611444
2002-03-05,107.98681718569773
2002-03-06,106.78395680557952
2002-03-07,106.25396241576091
2002-03-08,108.40250964263593
2002-03-11,108.3073210308451
2002-03-12,108.19046598753462
2002-03-13,107.43641706336683
2002-03-14,107.02394892861409
2002-03-15,107.63126088406868
2002-03-18,107.95629677450593
2002-03-19,107.95934920840064
2002-03-20,108.16969623426942
2002-03-21,108.09907260081265
2002-03-22,109.67460529213847
2002-03-25,110.6553817249623
2002-03-26,110.4096054034154
2002-03-27,111.60906206515043
2002-03-28,112.30632074469898
2002-03-29,112.30632074469898
2002-04-01,112.30632074469897
2002-04-02,113.84014098185249
2002-04-03,113.66880265432704
2002-04-04,112.29439366334486
2002-04-05,114.06538112219579
2002-04-08,113.78022579669799
2002-04-09,113.7398335437483
2002-04-10,114.21418018964707
2002-04-11,114.83665893049528
2002-04-12,115.4101115081585
2002-04-15,115.78845150274506
2002-04-16,115.43362236766477
2002-04-17,115.83470854511548
2002-04-18,115.58155513533453
2002-04-19,115.7915974168461
2002-04-22,115.15743142730871
2002-04-23,115.3276897475155
2002-04-24,114.36423089616234
2002-04-25,114.19301086336267
2002-04-26,113.94514247692757
2002-04-29,115.97976736879235
2002-04-30,116.7858217603944
2002-05-01,116.7858217603944
2002-05-02,117.7404852411976
2002-05-03,117.57572521173934
2002-05-06,117.94054216561076
2002-05-07,116.9571115845347
2002-05-08,116.68892921536649
2002-05-09,116.68892921536647
2002-05-10,116.75170050657694
2002-05-13,116.87868351438478
2002-05-14,116.5794539740315
2002-05-15,116.24618671383983
2002-05-16,115.58836426463292
2002-05-17,115.94377215081651
2002-05-20,115.94377215081653
2002-05-21,115.66432666609938
2002-05-22,115.03239894386411
2002-05-23,114.95628013652028
2002-05-24,114.19984030774326
2002-05-27,114.44510765934527
2002-05-28,115.39144796735442
2002-05-29,115.05287566974944
2002-05-30,115.05287566974943
2002-05-31,113.28069332590381
2002-06-03,113.51886353969275
2002-06-04,112.6794560182883
2002-06-05,112.3737350168856
2002-06-06,113.27904507622227
2002-06-07,112.14785657775124
2002-06-10,112.25421490895317
2002-06-11,111.25049775277277
2002-06-12,110.43315508372312
2002-06-13,110.22107637966407
2002-06-14,109.21199569625783
2002-06-17,108.76767270094659
2002-06-18,108.12869713956553
2002-06-19,108.69057619927865
2002-06-20,108.3105056997951
2002-06-21,108.53592857060083
2002-06-24,107.43040540518642
2002-06-25,108.50271145876096
2002-06-26,107.30696270223925
2002-06-27,108.64863581803151
2002-06-28,108.41564841794141
2002-07-01,110.10964580749726
2002-07-02,106.86720772332797
2002-07-03,106.39468757625
2002-07-04,106.82750920390848
2002-07-05,107.36743682704216
2002-07-08,107.31563612746277
2002-07-09,107.42773301464754
2002-07-10,106.49935675088727
2002-07-11,106.26373704346578
2002-07-12,106.54251122865547
2002-07-15,105.97123536501644
2002-07-16,104.85137189389437
2002-07-17,106.38631243817265
2002-07-18,106.67430760149098
2002-07-19,104.30307713470394
2002-07-22,103.77240598392147
2002-07-23,101.27427329678135
2002-07-24,96.91901463531187
2002-07-25,99.48989280829699
2002-07-26,99.67222943508716
2002-07-29,100.6061063962729
2002-07-30,101.03789110353524
2002-07-31,98.94183933465744
2002-08-01,98.80461417709822
2002-08-02,97.01087385505373
2002-08-05,96.4677136711258
2002-08-06,96.7185416755072
2002-08-07,97.30621026478538
2002-08-08,97.88094320161882
2002-08-09,98.46811084520357
2002-08-12,97.27584547180417
2002-08-13,97.66418505960296
2002-08-14,98.38711007589679
2002-08-15,98.3871100758968
2002-08-16,99.41536568517468
2002-08-19,97.32924959244694
2002-08-20,95.95021233094192
2002-08-21,96.99775434718937
2002-08-22,98.00971463429241
2002-08-23,97.84789309328067
2002-08-26,97.71089452796382
2002-08-27,99.4723916498645
2002-08-28,97.61863530182175
2002-08-29,96.79202788965169
2002-08-30,98.80432931551334
2002-09-02,98.21047888748696
2002-09-03,96.75120491884013
2002-09-04,97.73700172601222
2002-09-05,97.0511157770524
2002-09-06,96.32791485991008
2002-09-09,97.84712690809043
2002-09-10,98.16095144175696
2002-09-11,98.29785637608494
2002-09-12,96.79319530180715
2002-09-13,96.09413952876334
2002-09-16,95.5949773619309
2002-09-17,95.77544585927218
2002-09-18,94.29129161488864
2002-09-19,93.68819859522475
2002-09-20,92.25908891555268
2002-09-23,92.03224535703127
2002-09-24,90.26588376360138
2002-09-25,91.82750843081355
2002-09-26,92.28211492059326
2002-09-27,91.9854598461574
2002-09-30,92.22347585796415
2002-10-01,91.23784528962807
2002-10-02,93.12040630655355
2002-10-03,91.75028597239634
2002-10-04,89.45146074171153
2002-10-07,86.34506636595822
2002-10-08,85.75959224246685
2002-10-09,85.46895591805679
2002-10-10,85.46969002145732
2002-10-11,86.34589080358829
2002-10-14,86.1444564705464
2002-10-15,87.46051576977528
2002-10-16,87.99753203869626
2002-10-17,90.29141786941001
2002-10-18,90.0793096563298
2002-10-21,90.65861177442784
2002-10-22,91.27704667217743
2002-10-23,90.57711373840627
2002-10-24,90.86812263162751
2002-10-25,90.33884648546194
2002-10-28,91.8690654430956
2002-10-29,91.3249928919333
2002-10-30,91.20118959675187
2002-10-31,93.39190319904863
2002-11-01,93.39190319904861
2002-11-04,92.99425069636588
2002-11-05,93.29329766073003
2002-11-06,93.98957082728218
2002-11-07,94.11144995585971
2002-11-08,93.61212270529448
2002-11-11,93.28822464107542
2002-11-12,93.76809267198175
2002-11-13,94.21988441300275
2002-11-14,93.9165211211839
2002-11-15,93.66018029472505
2002-11-18,93.42595182037337
2002-11-19,93.43623599680478
2002-11-20,94.19065604348147
2002-11-21,93.56350589024088
2002-11-22,93.74634796704852
2002-11-25,94.3731838459227
2002-11-26,94.40515999171623
2002-11-27,94.27077096449095
2002-11-28,93.7944458796866
2002-11-29,92.74840610808442
2002-12-02,94.52974969109935
2002-12-03,94.13136176758627
2002-12-04,95.56990795420393
2002-12-05,96.07579669153145
2002-12-06,95.88785638923679
2002-12-09,94.90238034399161
2002-12-10,95.79428832391694
2002-12-11,96.22726313301993
2002-12-12,96.1224622144955
2002-12-13,96.31034518426372
2002-12-16,96.43544893685937
2002-12-17,96.49623489937014
2002-12-18,96.40395149278022
2002-12-19,96.35894442459441
2002-12-20,99.0630476976887
2002-12-23,99.26930869543635
2002-12-24,99.26930869543635
2002-12-25,99.26930869543635
2002-12-26,99.26930869543634
2002-12-27,97.66143073926904
2002-12-30,98.45906696416345
2002-12-31,98.45906696416347
2003-01-01,98.45906696416347
2003-01-02,98.31389407591706
2003-01-03,98.73445679011557
2003-01-06,98.73445679011557
2003-01-07,98.7537591107852
2003-01-08,98.01088741773948
2003-01-09,99.0736845213094
2003-01-10,97.93731775931718
2003-01-13,98.58290414898333
2003-01-14,100.0099694326846
2003-01-15,100.49417362790612
2003-01-16,101.12463573297366
2003-01-17,99.45986794193686
2003-01-20,98.96540710649232
2003-01-21,99.43417794526582
2003-01-22,98.35505686819792
2003-01-23,99.6648572122975
2003-01-24,101.29625625138223
2003-01-27,100.03051969441083
2003-01-28,100.31174212941711
2003-01-29,98.94770951694493
2003-01-30,97.49907960726127
2003-01-31,98.17168844320996
2003-02-03,98.6905468363657
2003-02-04,98.62672551211075
2003-02-05,99.15595428842704
2003-02-06,100.26472936651741
2003-02-07,100.1897447435213
2003-02-10,99.26745368395528
2003-02-11,98.14498308072191
2003-02-12,96.95416042528898
2003-02-13,98.02392400663256
2003-02-14,97.89476863853875
2003-02-17,99.26931374898362
2003-02-18,98.67892142301932
2003-02-19,98.9955331513841
2003-02-20,97.90804238130332
2003-02-21,98.35313370367209
2003-02-24,97.85631899544406
2003-02-25,97.4362520879723
2003-02-26,97.8052613755599
2003-02-27,98.78520687485504
2003-02-28,99.20285003912169
2003-03-03,99.83069772874872
2003-03-04,99.04781524682971
2003-03-05,99.15722559359364
2003-03-06,99.12382822339457
2003-03-07,98.60991932882156
2003-03-10,97.32012349450599
2003-03-11,96.6533195687308
2003-03-12,95.69605086904453
2003-03-13,96.50903388223551
2003-03-14,97.08956099297666
2003-03-17,97.04183391237505
2003-03-18,98.33990122832104
2003-03-19,97.77461352815031
2003-03-20,98.05431690541582
2003-03-21,98.83934572399278
2003-03-24,99.20911222857384
2003-03-25,99.33949887004918
2003-03-26,100.4415633207804
2003-03-27,99.9063040335387
2003-03-28,99.60713447538245
2003-03-31,99.5499734780859
2003-04-01,100.31042009726782
2003-04-02,102.03202125043309
2003-04-03,101.66024561592182
2003-04-04,102.24869504103378
2003-04-07,104.38609162696278
2003-04-08,103.85471992623422
2003-04-09,103.19225779662338
2003-04-10,102.39206344254166
2003-04-11,102.21306664194243
2003-04-14,102.5082082456873
2003-04-15,101.82730237710189
2003-04-16,99.8852012851495
2003-04-17,100.0043095227882
2003-04-18,100.0043095227882
2003-04-21,100.0043095227882
2003-04-22,99.49139950568973
2003-04-23,101.7106426021458
2003-04-24,102.2676735783332
2003-04-25,101.83795256885004
2003-04-28,103.25136864609033
2003-04-29,103.81800767933153
2003-04-30,104.81466884951445
2003-05-01,104.81466884951449
2003-05-02,105.1429995278897
2003-05-05,106.35928504597966
2003-05-06,107.32210857228306
2003-05-07,108.55946581932236
2003-05-08,107.49799221265773
2003-05-09,107.52488880634633
2003-05-12,109.74719564643364
2003-05-13,109.75371928709372
2003-05-14,110.91575304563072
2003-05-15,111.2659296969091
2003-05-16,111.36827935502323
2003-05-19,110.27261465273978
2003-05-20,110.91871182570186
2003-05-21,110.4597380032571
2003-05-22,110.35257676060169
2003-05-23,109.90859880183274
2003-05-26,109.63877342343433
2003-05-27,108.66999741527385
2003-05-28,108.27831590767549
2003-05-29,108.2783159076755
2003-05-30,104.59420897770467
2003-06-02,107.86785833793385
2003-06-03,108.44575135561088
2003-06-04,108.23103196314008
2003-06-05,108.54763558712584
2003-06-06,109.22905374454974
2003-06-09,109.22905374454977
2003-06-10,109.54326028957358
2003-06-11,109.73934669432083
2003-06-12,108.29077873219305
2003-06-13,109.00064446102441
2003-06-16,109.02797819707872
2003-06-17,109.28938460626443
2003-06-18,110.29098814283482
2003-06-19,110.29098814283483
2003-06-20,110.8138187763035
2003-06-23,110.81315142158999
2003-06-24,110.31614980681387
2003-06-25,109.79651295750926
2003-06-26,110.47560815308202
2003-06-27,111.27109544369115
2003-06-30,110.51652356312754
2003-07-01,111.01211233179669
2003-07-02,112.8617760382782
2003-07-03,112.05999290039365
2003-07-04,112.58397566553549
2003-07-07,114.1001227423287
2003-07-08,112.80241519118736
2003-07-09,112.88086870162611
2003-07-10,111.95865511049718
2003-07-11,112.34819631910757
2003-07-14,114.31967500951438
2003-07-15,114.22477236864286
2003-07-16,114.78027388774075
2003-07-17,114.27684098536889
2003-07-18,114.66821694489408
2003-07-21,113.61235718665243
2003-07-22,111.98290701303205
2003-07-23,113.64324634367883
2003-07-24,113.15755097618343
2003-07-25,113.50122818675807
2003-07-28,113.39993173663598
2003-07-29,113.18206431777212
2003-07-30,112.8596519950747
2003-07-31,111.98691429235048
2003-08-01,111.90128986950053
2003-08-04,111.52444653792709
2003-08-05,112.05004448918469
2003-08-06,111.23365053174979
2003-08-07,111.70926046778955
2003-08-08,111.8657724603717
2003-08-11,111.66280029089138
2003-08-12,112.35503328436756
2003-08-13,112.32388775693734
2003-08-14,112.74142716078164
2003-08-15,112.74142716078165
2003-08-18,112.81752718222562
2003-08-19,114.16008124887833
2003-08-20,114.3122052938411
2003-08-21,114.64173114026086
2003-08-22,114.44986168241313
2003-08-25,114.73055961226098
2003-08-26,115.06783954954221
2003-08-27,114.98392615418209
2003-08-28,115.11919822897038
2003-08-29,114.25768154553533
2003-09-01,114.6404796710861
2003-09-02,115.93221394308476
2003-09-03,116.62227298334703
2003-09-04,115.93324593735683
2003-09-05,115.76803164458622
2003-09-08,116.9692870944142
2003-09-09,116.26814431902044
2003-09-10,116.08419345943133
2003-09-11,117.28084972474608
2003-09-12,116.98322709472129
2003-09-15,115.7615886054041
2003-09-16,115.9132440674648
2003-09-17,115.32564977729386
2003-09-18,115.21250959094698
2003-09-19,115.65166223073021
2003-09-22,114.61972829152383
2003-09-23,114.49183344135363
2003-09-24,113.83283340064102
2003-09-25,113.00058886144501
2003-09-26,113.24016041854216
2003-09-29,113.69909871235546
2003-09-30,113.96198588992425
2003-10-01,113.4812171259059
2003-10-02,114.21499476295077
2003-10-03,114.55549747210384
2003-10-06,114.82017669885808
2003-10-07,114.8872836780629
2003-10-08,115.77316358753546
2003-10-09,115.97464269253322
2003-10-10,116.20886320862061
2003-10-13,117.21351533209277
2003-10-14,117.94373762203219
2003-10-15,118.50691311140382
2003-10-16,119.36660476265479
2003-10-17,118.91782483418237
2003-10-20,118.91640656365067
2003-10-21,118.34160361193011
2003-10-22,117.70754351488168
2003-10-23,117.07396806769194
2003-10-24,117.23486302665243
2003-10-27,117.23907933121352
2003-10-28,117.67019018998134
2003-10-29,119.11701233359132
2003-10-30,120.23850032950159
2003-10-31,120.43043053398847
2003-11-03,121.83318189063003
2003-11-04,122.71665125823864
2003-11-05,121.72010211533615
2003-11-06,121.47674914157523
2003-11-07,121.72156909708131
2003-11-10,121.6011654067508
2003-11-11,120.61368772800351
2003-11-12,120.8970960783193
2003-11-13,122.04757576235018
2003-11-14,122.55823847733257
2003-11-17,121.86685320852598
2003-11-18,122.52663748405186
2003-11-19,122.96412631134712
2003-11-20,121.75399871395203
2003-11-21,122.14729704189911
2003-11-24,124.27060433219154
2003-11-25,124.22030304598725
2003-11-26,123.42928892252075
2003-11-27,124.6089573499153
2003-11-28,125.34257257610155
2003-12-01,126.88588934527006
2003-12-02,126.820434854368
2003-12-03,126.72758242026121
2003-12-04,126.01620854218349
2003-12-05,126.37077179625771
2003-12-08,126.37077179625769
2003-12-09,127.34272519075714
2003-12-10,125.61465604877266
2003-12-11,125.33226418852367
2003-12-12,126.24375838270821
2003-12-15,126.621651311119
2003-12-16,124.97695049262458
2003-12-17,124.7272436111758
2003-12-18,125.85179668005436
2003-12-19,127.13391884424183
2003-12-22,127.72618245651479
2003-12-23,128.71208852310852
2003-12-24,128.71208852310852
2003-12-25,128.71208852310852
2003-12-26,128.71208852310855
2003-12-29,128.7670781030108
2003-12-30,128.5745616044358
2003-12-31,128.5745616044358
2004-01-01,128.5745616044358
2004-01-02,130.59730322486223
2004-01-05,133.1628694072498
2004-01-06,133.1628694072498
2004-01-07,134.17575222668265
2004-01-08,135.87941689550337
2004-01-09,135.51674118623762
2004-01-12,135.3710791886462
2004-01-13,136.63425308097314
2004-01-14,138.69249654446642
2004-01-15,140.27167825768086
2004-01-16,141.33890087864415
2004-01-19,141.53764228536068
2004-01-20,139.65950534708156
2004-01-21,140.64134227421695
2004-01-22,143.21341966924766
2004-01-23,142.27060102192883
2004-01-26,142.0242117580561
2004-01-27,143.5609235923625
2004-01-28,144.22557898491274
2004-01-29,142.32792853158517
2004-01-30,142.00672586039158
2004-02-02,144.22968734475577
2004-02-03,143.61270271772327
2004-02-04,144.54660223217553
2004-02-05,143.65539691078524
2004-02-06,143.54495348346586
2004-02-09,144.78149181481487
2004-02-10,145.31662752248047
2004-02-11,146.19058739976583
2004-02-12,146.06226051569502
2004-02-13,147.8069339375259
2004-02-16,147.8031215694588
2004-02-17,146.66791161641703
2004-02-18,146.4933082671709
2004-02-19,146.69402047432274
2004-02-20,146.47225264889747
2004-02-23,146.61266096199066
2004-02-24,145.09411344049184
2004-02-25,145.6940750404879
2004-02-26,146.83807212680756
2004-02-27,145.50659308869737
2004-03-01,146.24849428439123
2004-03-02,147.87377640693677
2004-03-03,148.7448747375615
2004-03-04,151.1123001006692
2004-03-05,150.74549044669206
2004-03-08,152.26914959036927
2004-03-09,151.05054504121586
2004-03-10,150.62325192544455
2004-03-11,149.11416565972434
2004-03-12,148.40733446747726
2004-03-15,146.6863916890874
2004-03-16,147.58174534587107
2004-03-17,149.34171523598772
2004-03-18,148.55881557234804
2004-03-19,149.84339388624375
2004-03-22,145.74952495085137
2004-03-23,147.58883511200764
2004-03-24,151.51341644823367
2004-03-25,152.67801501179446
2004-03-26,152.28478169761226
2004-03-29,153.08663063862667
2004-03-30,152.73393312306405
2004-03-31,153.78304732465546
2004-04-01,156.1955890544397
2004-04-02,158.47468629670112
2004-04-05,160.4061286213144
2004-04-06,160.1066291143317
2004-04-07,161.07254621564198
2004-04-08,162.35894545142165
2004-04-09,162.35894545142165
2004-04-12,162.35894545142165
2004-04-13,163.79669732394376
2004-04-14,161.96320332206577
2004-04-15,161.59984459082676
2004-04-16,162.10196118030885
2004-04-19,161.69619578565522
2004-04-20,162.0505648718528
2004-04-21,161.73862458965186
2004-04-22,160.03171429438135
2004-04-23,159.93245530620638
2004-04-26,160.68919154699532
2004-04-27,161.52081065890118
2004-04-28,161.5345942071235
2004-04-29,159.69390232415807
2004-04-30,158.5583906356432
2004-05-03,159.05717098564284
2004-05-04,160.83524302089967
2004-05-05,160.59300672719974
2004-05-06,157.83176972513718
2004-05-07,157.28187166237876
2004-05-10,151.9442078365561
2004-05-11,152.8278955902513
2004-05-12,152.0101893484864
2004-05-13,152.15336430416363
2004-05-14,148.35755589726165
2004-05-17,145.5771004988428
2004-05-18,147.38835698346585
2004-05-19,151.81049622371864
2004-05-20,151.81049622371864
2004-05-21,151.97369014435438
2004-05-24,153.95276680320282
2004-05-25,152.72675105584725
2004-05-26,153.73110752001287
2004-05-27,154.6626739890984
2004-05-28,156.49643817693402
2004-05-31,156.49643817693402
2004-06-01,152.88066032109552
2004-06-02,153.3788502662312
2004-06-03,154.08099122153254
2004-06-04,155.90840584050173
2004-06-07,157.12947790184938
2004-06-08,157.36778247910615
2004-06-09,156.28412251844892
2004-06-10,156.28412251844892
2004-06-11,157.16686737724575
2004-06-14,157.3237791815873
2004-06-15,157.98807691476347
2004-06-16,160.41157636546927
2004-06-17,162.25551781479163
2004-06-18,163.5019114717673
2004-06-21,165.12097095491188
2004-06-22,162.35126230310846
