Date,ITALY
2001-07-23,104.36530904622317
2001-07-24,104.05316059884768
2001-07-25,103.068960099109
2001-07-26,103.57489128605148
2001-07-27,104.67936830283949
2001-07-30,106.27070394764675
2001-07-31,106.72251853670785
2001-08-01,106.713784900686
2001-08-02,106.39442121267865
2001-08-03,105.98224904062056
2001-08-06,106.83227142982786
2001-08-07,107.0480583137669
2001-08-08,106.40142108530839
2001-08-09,105.35435959480705
2001-08-10,103.76736564422303
2001-08-13,104.16642986374318
2001-08-14,105.00031004258682
2001-08-15,105.00031004258682
2001-08-16,104.07186642801997
2001-08-17,102.14082643193714
2001-08-20,101.9057303957461
2001-08-21,102.38203957263015
2001-08-22,102.84978567388252
2001-08-23,103.27561312866175
2001-08-24,104.76189261554863
2001-08-27,104.52703307433183
2001-08-28,103.30005747176327
2001-08-29,104.08300416187184
2001-08-30,102.43327590623721
2001-08-31,101.74384579944915
2001-09-03,100.60441070905753
2001-09-04,100.56044339916187
2001-09-05,98.13733081701085
2001-09-06,95.09976217638747
2001-09-07,94.50300532745403
2001-09-10,93.61614740852984
2001-09-11,87.39992260458634
2001-09-12,86.89872730472332
2001-09-13,88.00680887720745
2001-09-14,82.87043675842834
2001-09-17,83.21526934532822
2001-09-18,81.4482035967186
2001-09-19,79.58299218984602
2001-09-20,76.2411076146166
2001-09-21,72.7606806539876
2001-09-24,77.84738149771685
2001-09-25,79.97379016765568
2001-09-26,82.15503189979374
2001-09-27,83.61907089153964
2001-09-28,87.50043286263754
2001-10-01,85.43639986682011
2001-10-02,86.61668978823916
2001-10-03,87.64736886417292
2001-10-04,89.49075879925869
2001-10-05,87.71883084593767
2001-10-08,88.71978320000801
2001-10-09,88.44971078438087
2001-10-10,90.96238537174828
2001-10-11,92.10614593265718
2001-10-12,90.79010861708781
2001-10-15,89.16556208034335
2001-10-16,90.56680730672173
2001-10-17,92.2103864848654
2001-10-18,91.6943144204556
2001-10-19,89.50434513689275
2001-10-22,91.49251196825568
2001-10-23,94.12260761280805
2001-10-24,94.51293195536145
2001-10-25,92.17778218802562
2001-10-26,94.44052431945921
2001-10-29,92.96538354919849
2001-10-30,89.6104889923014
2001-10-31,91.2938040181085
2001-11-01,91.3878872164148
2001-11-02,90.6894453711442
2001-11-05,92.71559373243217
2001-11-06,91.24388293357984
2001-11-07,91.90672201896983
2001-11-08,93.54176024033136
2001-11-09,93.13863447381911
2001-11-12,90.33294249546825
2001-11-13,92.92543289357367
2001-11-14,92.74192306022279
2001-11-15,93.11262787413493
2001-11-16,94.12169238138954
2001-11-19,96.59612955019921
2001-11-20,95.35783006882102
2001-11-21,95.13192836963525
2001-11-22,95.77139228563722
2001-11-23,96.05880263903352
2001-11-26,95.0423991117412
2001-11-27,93.41643926324551
2001-11-28,93.19059105387144
2001-11-29,93.68716520708873
2001-11-30,93.53713424139941
2001-12-03,93.06431007666819
2001-12-04,94.15987643479426
2001-12-05,97.24591944188427
2001-12-06,97.52988096688614
2001-12-07,97.16380281212085
2001-12-10,95.28970138400048
2001-12-11,95.28280683830614
2001-12-12,93.80577673769166
2001-12-13,91.66766036954765
2001-12-14,91.13789400465417
2001-12-17,93.97657628023893
2001-12-18,93.37016146766153
2001-12-19,92.33481311838554
2001-12-20,91.40731360671681
2001-12-21,93.5277706791987
2001-12-24,93.52777067919871
2001-12-25,93.52777067919871
2001-12-26,93.52777067919868
2001-12-27,95.11306993034621
2001-12-28,95.27490099374141
2001-12-31,95.27490099374143
2002-01-01,95.27490099374143
2002-01-02,94.23226057074
2002-01-03,96.10617462950934
2002-01-04,95.69238331645622
2002-01-07,94.76798704658188
2002-01-08,95.37450818295368
2002-01-09,95.55052939902423
2002-01-10,93.6538639188704
2002-01-11,94.41294724040674
2002-01-14,92.1645928788811
2002-01-15,93.33598400488754
2002-01-16,92.11966494091983
2002-01-17,93.36752133757109
2002-01-18,93.72545079176489
2002-01-21,92.86263288147735
2002-01-22,93.53973874889395
2002-01-23,93.82667887411374
2002-01-24,94.27755590366644
2002-01-25,94.80154902345771
2002-01-28,95.87289813263975
2002-01-29,95.10910952452271
2002-01-30,94.61102386028853
2002-01-31,95.04202877736635
2002-02-01,94.9169232193346
2002-02-04,93.46297635727198
2002-02-05,91.85762922554332
2002-02-06,90.40675535069983
2002-02-07,90.71313861957839
2002-02-08,91.13814530444162
2002-02-11,90.91186564228155
2002-02-12,90.12888140670137
2002-02-13,91.63674872523092
2002-02-14,92.64925994168144
2002-02-15,91.5227995943801
2002-02-18,91.12959179131246
2002-02-19,89.29456260341132
2002-02-20,89.07676531689816
2002-02-21,90.19463721306894
2002-02-22,89.77045954776568
2002-02-25,90.81537317832887
2002-02-26,91.2499926393579
2002-02-27,94.14318091002595
2002-02-28,94.37350859047571
2002-03-01,94.80884866888175
2002-03-04,96.75091668312596
2002-03-05,96.32800808139565
2002-03-06,97.07664799151387
2002-03-07,96.71834164600521
2002-03-08,97.73998000375343
2002-03-11,97.12132719915286
2002-03-12,96.45007148582002
2002-03-13,97.19440048136084
2002-03-14,97.58835009470513
2002-03-15,98.17609775960827
2002-03-18,97.68413861193771
2002-03-19,98.6149397604342
2002-03-20,97.96964523114836
2002-03-21,98.3146969195258
2002-03-22,98.6725338776173
2002-03-25,97.65442975743304
2002-03-26,98.09994941036054
2002-03-27,97.87931439645624
2002-03-28,99.52448398825453
2002-03-29,99.52448398825453
2002-04-01,99.52448398825449
2002-04-02,99.12934406005607
2002-04-03,99.59766790017254
2002-04-04,98.50680237174895
2002-04-05,98.56793717990136
2002-04-08,96.60418263972281
2002-04-09,97.09176613471836
2002-04-10,98.17954621048636
2002-04-11,96.84864695718491
2002-04-12,97.3422866930633
2002-04-15,97.69538522093417
2002-04-16,100.00617567604561
2002-04-17,99.4447283864737
2002-04-18,99.37959231589065
2002-04-19,100.0194028805785
2002-04-22,99.38471553776279
2002-04-23,99.13421544916703
2002-04-24,99.09820777993623
2002-04-25,97.72409473746052
2002-04-26,97.24777864394015
2002-04-29,97.25785520916654
2002-04-30,96.96702647477909
2002-05-01,96.9670264747791
2002-05-02,95.13414870055335
2002-05-03,94.59554088674372
2002-05-06,94.62797413702923
2002-05-07,94.1628278243541
2002-05-08,95.78169208391026
2002-05-09,94.58538426932121
2002-05-10,93.42498469254832
2002-05-13,94.7968119091536
2002-05-14,96.26071758191148
2002-05-15,96.27293252857444
2002-05-16,96.11429300544943
2002-05-17,95.65024620450635
2002-05-20,94.66986022158447
2002-05-21,94.84451069957909
2002-05-22,94.12092047884916
2002-05-23,93.88312946938647
2002-05-24,93.50185778358049
2002-05-27,93.75786162015636
2002-05-28,93.66988280169295
2002-05-29,93.57875389221158
2002-05-30,92.22652276857791
2002-05-31,91.55554813582977
2002-06-03,90.64541713717202
2002-06-04,88.59891013353992
2002-06-05,88.54515619937281
2002-06-06,88.09111973777159
2002-06-07,87.66401055711523
2002-06-10,88.2542049418894
2002-06-11,90.54756013208178
2002-06-12,89.07983412730249
2002-06-13,87.49458301474422
2002-06-14,85.79786092471672
2002-06-17,88.620712761835
2002-06-18,88.8026178657481
2002-06-19,87.98718176808002
2002-06-20,85.93058758212305
2002-06-21,85.6478385930385
2002-06-24,84.16145350951636
2002-06-25,85.31523967178978
2002-06-26,84.96716410584617
2002-06-27,84.52730124955359
2002-06-28,87.02533352227748
2002-07-01,87.53660276554001
2002-07-02,84.97869666933751
2002-07-03,83.35170491348487
2002-07-04,83.98594146959236
2002-07-05,87.1476329467238
2002-07-08,86.88521648923098
2002-07-09,86.56605384625779
2002-07-10,84.91677722409051
2002-07-11,82.26482318732478
2002-07-12,81.45151699835738
2002-07-15,77.73828953513203
2002-07-16,78.00867235406078
2002-07-17,79.12672632998755
2002-07-18,80.43357664853778
2002-07-19,77.39655634685806
2002-07-22,74.2433879851832
2002-07-23,73.16585286498606
2002-07-24,72.66418716751782
2002-07-25,74.10288148604346
2002-07-26,74.57107824189465
2002-07-29,78.00588003607093
2002-07-30,78.29445948425196
2002-07-31,78.79267332644947
2002-08-01,76.56145790787522
2002-08-02,76.30944067123332
2002-08-05,74.92519654406769
2002-08-06,77.61840641202194
2002-08-07,76.82871775681491
2002-08-08,79.12497225922895
2002-08-09,80.16494638417008
2002-08-12,78.75446636525861
2002-08-13,79.76060016925614
2002-08-14,77.46483131821057
2002-08-15,77.46483131821057
2002-08-16,79.99576281639136
2002-08-19,82.34314623210777
2002-08-20,81.5520455217136
2002-08-21,82.08252952081624
2002-08-22,82.96539263790778
2002-08-23,82.23649193799974
2002-08-26,81.93476648698214
2002-08-27,83.99837752643936
2002-08-28,81.14070384435367
2002-08-29,79.12795898240361
2002-08-30,79.8699194226624
2002-09-02,78.69922690698941
2002-09-03,75.89854838949817
2002-09-04,76.85965184098764
2002-09-05,76.38894171794347
2002-09-06,78.2851462789926
2002-09-09,76.75566955673007
2002-09-10,78.96099299203317
2002-09-11,80.11622127180568
2002-09-12,77.66616613809744
2002-09-13,76.48888754487655
2002-09-16,76.68248870372405
2002-09-17,75.93526394165936
2002-09-18,73.73371849786221
2002-09-19,72.53007174158039
2002-09-20,71.49489810792686
2002-09-23,68.1650643553321
2002-09-24,68.20981241298007
2002-09-25,69.24131366292995
2002-09-26,71.40091411092152
2002-09-27,71.1066493114461
2002-09-30,68.3346877752279
2002-10-01,68.82832334620753
2002-10-02,70.224715833877
2002-10-03,70.23601070435275
2002-10-04,68.3921043251334
2002-10-07,68.3453440532927
2002-10-08,67.14155372598
2002-10-09,66.43986193355664
2002-10-10,68.27618668772438
2002-10-11,70.32723925972581
2002-10-14,69.42986084529903
2002-10-15,73.32689456751609
2002-10-16,72.29784759921864
2002-10-17,73.67700467397603
2002-10-18,73.17761975019833
2002-10-21,73.82979719838828
2002-10-22,73.32724514913005
2002-10-23,71.58324412443314
2002-10-24,73.27623332984453
2002-10-25,72.8967118703794
2002-10-28,73.3086646718394
2002-10-29,70.96863979828947
2002-10-30,73.16435322310652
2002-10-31,73.84842739371808
2002-11-01,72.8262123651259
2002-11-04,75.831926931601
2002-11-05,76.10365232848085
2002-11-06,75.3768177211784
2002-11-07,73.53277350000575
2002-11-08,73.0718256758729
2002-11-11,72.24442552410717
2002-11-12,73.13615413456034
2002-11-13,72.95204401593035
2002-11-14,74.88075133325474
2002-11-15,74.81903279679707
2002-11-18,76.03442856047619
2002-11-19,75.95765354041956
2002-11-20,76.03917585913065
2002-11-21,77.95111104326955
2002-11-22,78.14235259610646
2002-11-25,78.41585362264321
2002-11-26,77.3518876867052
2002-11-27,79.6352490089965
2002-11-28,80.26412102753844
2002-11-29,80.3791499324755
2002-12-02,80.26537195352321
2002-12-03,78.27429646127196
2002-12-04,78.42344160556293
2002-12-05,76.78578968164894
2002-12-06,76.54721161244137
2002-12-09,74.76136518894492
2002-12-10,75.79876812839694
2002-12-11,76.41641459094845
2002-12-12,75.63522361231627
2002-12-13,74.69911333087354
2002-12-16,76.85063062269822
2002-12-17,76.39433301912747
2002-12-18,74.93246569265004
2002-12-19,74.37439805567138
2002-12-20,75.82903575178717
2002-12-23,76.00964502130178
2002-12-24,76.00964502130174
2002-12-25,76.00964502130174
2002-12-26,76.00964502130174
2002-12-27,74.28943277737383
2002-12-30,74.91550789919523
2002-12-31,74.91550789919523
2003-01-01,74.91550789919523
2003-01-02,77.56651318792741
2003-01-03,77.70172337475003
2003-01-06,78.39467805267255
2003-01-07,77.38024010832662
2003-01-08,76.60886323960105
2003-01-09,77.43706965975692
2003-01-10,77.10072997976694
2003-01-13,77.35313193119548
2003-01-14,77.37662540284558
2003-01-15,76.7373995736075
2003-01-16,77.16162925053133
2003-01-17,74.76664830861317
2003-01-20,73.74195433062907
2003-01-21,72.68891891942022
2003-01-22,71.62205566359678
2003-01-23,71.32824425599438
2003-01-24,70.57988132554694
2003-01-27,69.32959049710827
2003-01-28,69.44642268351517
2003-01-29,70.29861434391817
2003-01-30,71.60449094312668
2003-01-31,72.12416691940733
2003-02-03,72.82858541708134
2003-02-04,70.81654313535638
2003-02-05,71.92739274114749
2003-02-06,71.03682280897726
2003-02-07,71.05537135627227
2003-02-10,70.8115072669224
2003-02-11,72.71396640606957
2003-02-12,72.01407856582156
2003-02-13,71.85308563806164
2003-02-14,72.81379987029365
2003-02-17,73.49128905083677
2003-02-18,74.49412479595412
2003-02-19,72.9931896709381
2003-02-20,72.7821555625016
2003-02-21,74.19142951050041
2003-02-24,74.10448698459798
2003-02-25,72.2565602699032
2003-02-26,72.19122257855916
2003-02-27,73.76578404050733
2003-02-28,74.0687278455658
2003-03-03,73.23595168899003
2003-03-04,72.03762124215154
2003-03-05,71.07214220320101
2003-03-06,68.99761836803216
2003-03-07,67.82099405320199
2003-03-10,66.22179010562519
2003-03-11,66.27127571508308
2003-03-12,63.18253084095845
2003-03-13,65.7684599774302
2003-03-14,68.16132337053217
2003-03-17,69.87895571515419
2003-03-18,68.98633326272706
2003-03-19,70.16334086372116
2003-03-20,69.0673081679378
2003-03-21,71.13785651915589
2003-03-24,68.88505445998663
2003-03-25,70.19065861558293
2003-03-26,70.10278860829084
2003-03-27,69.01319698186558
2003-03-28,69.49197709619972
2003-03-31,67.38867855032265
2003-04-01,68.03534956976372
2003-04-02,70.01799716081749
2003-04-03,70.81542538039452
2003-04-04,71.18961150174258
2003-04-07,73.02000948521092
2003-04-08,73.22295250909983
2003-04-09,72.79392300121775
2003-04-10,72.14392598442826
2003-04-11,72.61072883551593
2003-04-14,72.90886534399998
2003-04-15,73.62878534521765
2003-04-16,72.77327297770623
2003-04-17,73.63060092277493
2003-04-18,73.63060092277493
2003-04-21,73.63060092277489
2003-04-22,74.1823421578109
2003-04-23,74.93485637188292
2003-04-24,74.49589331538746
2003-04-25,73.14096145329974
2003-04-28,74.85132631683325
2003-04-29,74.67131105372023
2003-04-30,74.86712263472613
2003-05-01,74.86712263472616
2003-05-02,74.90191089387294
2003-05-05,75.5187769230485
2003-05-06,76.5683054591728
2003-05-07,76.34010084105037
2003-05-08,75.28743353609178
2003-05-09,75.38283490790883
2003-05-12,75.28627342772492
2003-05-13,75.20642381789457
2003-05-14,75.57234717310313
2003-05-15,76.4702119640887
2003-05-16,76.53694945342684
2003-05-19,74.78505974242765
2003-05-20,74.90318554799596
2003-05-21,74.34036951791613
2003-05-22,75.59520420847808
2003-05-23,75.9983712424859
2003-05-26,76.00236833564996
2003-05-27,77.04308106315372
2003-05-28,78.13488239218852
2003-05-29,78.65059381903075
2003-05-30,79.04319395820374
2003-06-02,79.85064434722835
2003-06-03,79.07044042678837
2003-06-04,79.25260498350028
2003-06-05,78.89340367554462
2003-06-06,79.59893977513323
2003-06-09,78.8017657558768
2003-06-10,79.32904788175395
2003-06-11,80.22323413218092
2003-06-12,80.69984132228717
2003-06-13,80.0797733362672
2003-06-16,81.14182911673299
2003-06-17,81.43803429157951
2003-06-18,82.12922283334295
2003-06-19,81.3544050536056
2003-06-20,81.90154930614095
2003-06-23,80.60070295013203
2003-06-24,81.13734594651227
2003-06-25,81.37507843378484
2003-06-26,80.83453976785974
2003-06-27,80.76837077084582
2003-06-30,79.39266980140445
2003-07-01,77.89443902801416
2003-07-02,78.48508360784774
2003-07-03,78.10340104631466
2003-07-04,78.45356494022735
2003-07-07,80.2335823354643
2003-07-08,80.35840394145151
2003-07-09,79.84290474576123
2003-07-10,79.2833687701906
2003-07-11,80.0435920893416
2003-07-14,80.78347670100605
2003-07-15,80.5611406780123
2003-07-16,80.19823470207334
2003-07-17,79.99306321378839
2003-07-18,80.34487978037136
2003-07-21,79.7728954224935
2003-07-22,80.02244500205575
2003-07-23,79.779174261733
2003-07-24,80.67058978215636
2003-07-25,80.04380147878832
2003-07-28,80.7940437339123
2003-07-29,79.94514234608079
2003-07-30,80.05506120691847
2003-07-31,80.79329370597647
2003-08-01,80.06649554009995
2003-08-04,79.58620710025006
2003-08-05,79.80863050542433
2003-08-06,79.10946384754261
2003-08-07,79.2230752589952
2003-08-08,79.86274031340643
2003-08-11,80.58938984420406
2003-08-12,80.93304571926342
2003-08-13,80.97814056148249
2003-08-14,81.94505479067017
2003-08-15,81.9450547906702
2003-08-18,82.54098347365723
2003-08-19,82.42361147944564
2003-08-20,81.84434512106057
2003-08-21,81.62447389962615
2003-08-22,81.82809917827001
2003-08-25,81.10196442868438
2003-08-26,80.3848171803189
2003-08-27,80.71905105299513
2003-08-28,80.88479847692852
2003-08-29,80.14496083170664
2003-09-01,81.04986293332693
2003-09-02,81.21376572071124
2003-09-03,82.21992218369515
2003-09-04,82.04967100945832
2003-09-05,81.76622643280281
2003-09-08,82.48100598435366
2003-09-09,81.83098897172565
2003-09-10,81.29783902575831
2003-09-11,81.33332481281191
2003-09-12,81.09122083795373
2003-09-15,81.08752355465948
2003-09-16,81.8183756577931
2003-09-17,81.92402708629797
2003-09-18,83.04993886133603
2003-09-19,82.99201378070298
2003-09-22,81.09686434104303
2003-09-23,80.9719163682378
2003-09-24,81.06137794556747
2003-09-25,80.38359983485495
2003-09-26,79.84974185857035
2003-09-29,79.69758101943596
2003-09-30,78.45415746511355
2003-10-01,79.62947554146977
2003-10-02,79.31501082783657
2003-10-03,80.87436650666542
2003-10-06,80.39141185842757
2003-10-07,80.17257327610642
2003-10-08,80.19587404461487
2003-10-09,81.14951585988852
2003-10-10,80.68503510793104
2003-10-13,81.47532344747313
2003-10-14,81.52454580148891
2003-10-15,82.51571962866271
2003-10-16,82.48684280981038
2003-10-17,82.01379494943885
2003-10-20,82.15191386094014
2003-10-21,82.1367740151144
2003-10-22,80.97982584865852
2003-10-23,80.418785005914
2003-10-24,80.55211584233872
2003-10-27,81.06765297441862
2003-10-28,81.44481661490074
2003-10-29,81.68578062793742
2003-10-30,82.20302759719505
2003-10-31,82.43614999571979
2003-11-03,83.5609063280893
2003-11-04,83.6955470224017
2003-11-05,83.40911431493524
2003-11-06,83.82897322065644
2003-11-07,84.83328252043184
2003-11-10,84.60131206884101
2003-11-11,83.90929652377056
2003-11-12,84.28003777020692
2003-11-13,84.8119897869908
2003-11-14,85.2376196183402
2003-11-17,83.85065034428882
2003-11-18,84.33944571654895
2003-11-19,84.14515473145353
2003-11-20,83.94897202266114
2003-11-21,83.9291134336219
2003-11-24,85.52205866676363
2003-11-25,85.71240614728407
2003-11-26,85.73799528295574
2003-11-27,86.21163451823453
2003-11-28,86.35229782593525
2003-12-01,87.35557982494791
2003-12-02,87.41762611324346
2003-12-03,87.97821673806848
2003-12-04,88.55904082048811
2003-12-05,88.01198897455005
2003-12-08,87.61309665415767
2003-12-09,87.70114723101796
2003-12-10,87.06965555340133
2003-12-11,87.6757805331339
2003-12-12,87.24228261559108
2003-12-15,87.77346894575604
2003-12-16,87.67135904642065
2003-12-17,87.88564523098877
2003-12-18,88.23518802087996
2003-12-19,87.53680251102526
2003-12-22,86.04662519057736
2003-12-23,85.93277675208319
2003-12-24,85.93277675208317
2003-12-25,85.93277675208317
2003-12-26,85.93277675208317
2003-12-29,86.38634823945257
2003-12-30,85.90558354257223
2003-12-31,85.90558354257224
2004-01-01,85.90558354257224
2004-01-02,87.51463314425047
2004-01-05,87.98996585853821
2004-01-06,88.46532376926825
2004-01-07,86.96007758422789
2004-01-08,88.00101919412143
2004-01-09,87.81345257809517
2004-01-12,87.80944849289125
2004-01-13,87.64614998061597
2004-01-14,88.42003461262465
2004-01-15,88.84839031576247
2004-01-16,89.07186111823208
2004-01-19,89.93856080370533
2004-01-20,89.71088327441383
2004-01-21,90.0050606300149
2004-01-22,89.90945802002366
2004-01-23,89.97002426970747
2004-01-26,89.90033233737012
2004-01-27,90.40634919832894
2004-01-28,90.61322021247591
2004-01-29,89.88583077101224
2004-01-30,89.00300201052407
2004-02-02,89.20619108398142
2004-02-03,88.69232839888637
2004-02-04,88.80923177268046
2004-02-05,88.32167397903028
2004-02-06,88.56208241624708
2004-02-09,89.60334574251466
2004-02-10,89.6270840223572
2004-02-11,89.66952740092775
2004-02-12,89.68256591472853
2004-02-13,88.73397026091044
2004-02-16,89.05471124841874
2004-02-17,89.63218313937766
2004-02-18,89.62394486150221
2004-02-19,90.11300902422178
2004-02-20,89.5537930141546
2004-02-23,89.97839387581084
2004-02-24,89.39503456808912
2004-02-25,89.49210349872712
2004-02-26,89.77952156825913
2004-02-27,89.96428230613242
2004-03-01,90.84020050520144
2004-03-02,90.98465679234113
2004-03-03,90.7795407755079
2004-03-04,91.06587334512552
2004-03-05,91.23654296893535
2004-03-08,91.53154734574159
2004-03-09,91.39195838321466
2004-03-10,91.50224800014965
2004-03-11,89.55887820109487
2004-03-12,88.93181302415533
2004-03-15,86.80971505702831
2004-03-16,87.03001356913808
2004-03-17,87.69182197900672
2004-03-18,86.59138359785904
2004-03-19,86.68737122670248
2004-03-22,85.50942543799766
2004-03-23,85.52885539473279
2004-03-24,85.66422680366219
2004-03-25,86.86653383058535
2004-03-26,86.99298579537542
2004-03-29,88.16177095070927
2004-03-30,87.99608860264576
2004-03-31,87.84551693127567
2004-04-01,88.65400851678581
2004-04-02,90.15101700628625
2004-04-05,90.80105146680536
2004-04-06,90.64487204610174
2004-04-07,90.20380457794916
2004-04-08,90.53344375411496
2004-04-09,90.53344375411496
2004-04-12,90.53344375411496
2004-04-13,92.08761478475621
2004-04-14,91.52121126182463
2004-04-15,91.48465141491135
2004-04-16,92.03673636220643
2004-04-19,92.05856800919246
2004-04-20,92.61111079538668
2004-04-21,92.02540352957593
2004-04-22,92.48114952823957
2004-04-23,92.69005945640961
2004-04-26,92.899083951642
2004-04-27,92.8894878341254
2004-04-28,92.15242032216166
2004-04-29,91.59282970991704
2004-04-30,91.3136734500948
2004-05-03,91.99348980479353
2004-05-04,91.81999794374275
2004-05-05,92.29071190309267
2004-05-06,90.33334650884996
2004-05-07,90.07449135096178
2004-05-10,88.10695059848709
2004-05-11,89.26923662225444
2004-05-12,88.39644075999121
2004-05-13,89.39082089537742
2004-05-14,89.01666527755044
2004-05-17,87.95355768256175
2004-05-18,88.2830866261561
2004-05-19,89.6933819493783
2004-05-20,89.41982267585315
2004-05-21,89.22380461799762
2004-05-24,89.73485096483954
2004-05-25,89.3107721776714
2004-05-26,90.16828905582263
2004-05-27,90.51735619542274
2004-05-28,90.34195865737044
2004-05-31,90.36926797791989
2004-06-01,90.04421842614435
2004-06-02,90.52054429180349
2004-06-03,90.51477776172129
2004-06-04,91.20521172890595
2004-06-07,92.04398274432593
2004-06-08,92.25314768878205
2004-06-09,92.1165122078302
2004-06-10,92.65257633688664
2004-06-11,92.5536236169875
2004-06-14,91.95865452176159
2004-06-15,93.0548972779156
2004-06-16,93.40308383944283
2004-06-17,93.71281785554795
2004-06-18,93.8848840279405
2004-06-21,93.88440907466418
2004-06-22,93.32246429397102
2004-06-23,93.68251304483987
