Date,FINLAND
2001-03-22,164.73914453844625
2001-03-23,176.50099629205886
2001-03-26,184.73639420371606
2001-03-27,178.1607433261657
2001-03-28,175.33432732147662
2001-03-29,166.7165178695542
2001-03-30,166.39855550888257
2001-04-02,166.04462580166066
2001-04-03,156.32604686024985
2001-04-04,155.54046548317226
2001-04-05,165.47625579511774
2001-04-06,163.48055582963858
2001-04-09,164.59384904369674
2001-04-10,174.33867640998628
2001-04-11,182.15616180476107
2001-04-12,182.15616180476107
2001-04-13,182.15616180476107
2001-04-16,182.15616180476107
2001-04-17,175.28391909671194
2001-04-18,195.57438500154583
2001-04-19,199.82661519994963
2001-04-20,204.46570070276888
2001-04-23,201.61322606667906
2001-04-24,200.29653176219014
2001-04-25,197.80388963268703
2001-04-26,200.80819262765854
2001-04-27,210.90337841149497
2001-04-30,220.68122514628115
2001-05-01,220.681225146281
2001-05-02,221.928412787938
2001-05-03,215.589814378543
2001-05-04,217.0397064704246
2001-05-07,218.49192153826678
2001-05-08,215.7545000711352
2001-05-09,212.05717814718707
2001-05-10,220.70860544608897
2001-05-11,214.87731478467776
2001-05-14,208.4931771173686
2001-05-15,209.6278631529819
2001-05-16,208.29027425301214
2001-05-17,220.01749016184522
2001-05-18,225.69262741865077
2001-05-21,227.47703120102454
2001-05-22,230.6362874845211
2001-05-23,224.89399449655784
2001-05-24,224.89399449655778
2001-05-25,218.875307301647
2001-05-28,217.91971851364988
2001-05-29,214.63336727646288
2001-05-30,205.6669964377481
2001-05-31,204.67077615674725
2001-06-01,204.63795937173006
2001-06-04,205.9109110420572
2001-06-05,212.7211187418523
2001-06-06,213.96336470965113
2001-06-07,213.05818702918333
2001-06-08,212.05454914326245
2001-06-11,205.29286687586094
2001-06-12,166.52250002032693
2001-06-13,173.98817429271884
2001-06-14,163.49654887217815
2001-06-15,162.21246104472996
2001-06-18,162.15269428802847
2001-06-19,166.03236996602124
2001-06-20,162.25914463860477
2001-06-21,164.82204246624121
2001-06-22,164.82204246624121
2001-06-25,163.76963745960785
2001-06-26,160.73824666006266
2001-06-27,159.83440082039186
2001-06-28,159.65297107852538
2001-06-29,165.78231553496326
2001-07-02,168.59516917301346
2001-07-03,165.74269560320073
2001-07-04,161.88631551198588
2001-07-05,155.95769779394777
2001-07-06,148.06825658107326
2001-07-09,143.60313327111592
2001-07-10,141.64108209745038
2001-07-11,136.45168399752487
2001-07-12,142.40050764741986
2001-07-13,139.6996780585042
2001-07-16,136.12401248310042
2001-07-17,132.2642469886559
2001-07-18,132.66473017751488
2001-07-19,146.38049800431537
2001-07-20,140.91993781535655
2001-07-23,141.8638660052069
2001-07-24,142.51543463473828
2001-07-25,141.0630767052806
2001-07-26,143.2922899347375
2001-07-27,149.7419445659393
2001-07-30,154.03345487259497
2001-07-31,156.77552285201446
2001-08-01,154.58413016928966
2001-08-02,158.64433927280749
2001-08-03,157.07073048547744
2001-08-06,153.63017858898326
2001-08-07,154.61673884231766
2001-08-08,149.68972931067478
2001-08-09,140.95177457010365
2001-08-10,134.60621357272987
2001-08-13,137.14411547241272
2001-08-14,140.97236840321213
2001-08-15,136.1976284103753
2001-08-16,131.26109550902817
2001-08-17,126.43521800490127
2001-08-20,124.80706782613558
2001-08-21,127.46872319680217
2001-08-22,126.58660973393678
2001-08-23,128.86082672481604
2001-08-24,128.91932690886966
2001-08-27,126.62646345758002
2001-08-28,123.22847102176428
2001-08-29,119.47253124474179
2001-08-30,114.23894224448375
2001-08-31,117.01553351786428
2001-09-03,116.59464362436317
2001-09-04,116.8341631614358
2001-09-05,111.50815080438024
2001-09-06,106.8791777098042
2001-09-07,102.52807443625261
2001-09-10,105.9820211199997
2001-09-11,101.82359758307217
2001-09-12,109.30220718184894
2001-09-13,112.73814921826248
2001-09-14,106.21303488755566
2001-09-17,111.31681081872968
2001-09-18,112.415729477097
2001-09-19,113.77048585641988
2001-09-20,113.18592230668983
2001-09-21,109.98181489206232
2001-09-24,117.34586774193612
2001-09-25,118.87310797248412
2001-09-26,116.88246275501287
2001-09-27,110.39302356202346
2001-09-28,115.93416187083587
2001-10-01,109.78154518625365
2001-10-02,112.44599071983514
2001-10-03,109.73037951008283
2001-10-04,119.34355173600633
2001-10-05,119.85707687541806
2001-10-08,121.57689109630789
2001-10-09,124.272971786237
2001-10-10,126.72397264848838
2001-10-11,134.1312204654322
2001-10-12,134.8143535687238
2001-10-15,130.6023823178216
2001-10-16,134.6788587124102
2001-10-17,140.57416290208795
2001-10-18,133.4774486769774
2001-10-19,138.94093626552444
2001-10-22,142.47225373987035
2001-10-23,150.6851055726576
2001-10-24,152.31065721397135
2001-10-25,146.54400234788753
2001-10-26,150.97817813074496
2001-10-29,148.0783863881359
2001-10-30,140.26544110788666
2001-10-31,146.91478161218447
2001-11-01,146.28732146226238
2001-11-02,149.7621696784472
2001-11-05,154.48039283078072
2001-11-06,157.77940868670524
2001-11-07,154.91434798004545
2001-11-08,162.470128376681
2001-11-09,157.4615601806153
2001-11-12,153.4791115424255
2001-11-13,163.61245810225196
2001-11-14,166.60527993361129
2001-11-15,170.94442383494638
2001-11-16,173.44777589444567
2001-11-19,170.36465904548086
2001-11-20,163.79939165277992
2001-11-21,163.08140570373575
2001-11-22,169.44718245922627
2001-11-23,170.1091641781222
2001-11-26,172.82597733026066
2001-11-27,164.35635373880865
2001-11-28,160.59060137157786
2001-11-29,157.6374855577924
2001-11-30,162.5379741240015
2001-12-03,160.30957358046697
2001-12-04,165.74462498161677
2001-12-05,173.97849078751338
2001-12-06,173.97849078751335
2001-12-07,174.9772411739729
2001-12-10,169.24518279704645
2001-12-11,175.98077110177852
2001-12-12,173.8569118257305
2001-12-13,166.63889618937372
2001-12-14,165.19224768932762
2001-12-17,171.63638598109748
2001-12-18,172.92704808320858
2001-12-19,168.45170537167604
2001-12-20,164.86189976330314
2001-12-21,169.73117393379403
2001-12-24,169.73117393379405
2001-12-25,169.73117393379405
2001-12-26,169.73117393379408
2001-12-27,172.94199596094208
2001-12-28,176.67405879486333
2001-12-31,176.67405879486336
2002-01-01,176.67405879486336
2002-01-02,171.6441862983108
2002-01-03,180.27583535507404
2002-01-04,180.40063132066228
2002-01-07,178.74430220372153
2002-01-08,169.613750376137
2002-01-09,167.09891508385243
2002-01-10,163.7393848676303
2002-01-11,167.03617364857413
2002-01-14,157.34318696845645
2002-01-15,159.5747045154014
2002-01-16,157.83816976019506
2002-01-17,161.6271755572179
2002-01-18,160.4478717041109
2002-01-21,152.97737591437343
2002-01-22,152.96078155329315
2002-01-23,155.54698209501865
2002-01-24,168.09231169895003
2002-01-25,165.27665681308565
2002-01-28,169.32349156041133
2002-01-29,168.01444219732977
2002-01-30,162.81222846314412
2002-01-31,167.28266378632645
2002-02-01,170.3382189265266
2002-02-04,168.37722799534353
2002-02-05,160.49296759682568
2002-02-06,157.19566021326867
2002-02-07,160.51966825745802
2002-02-08,158.5304352853486
2002-02-11,163.19831346720332
2002-02-12,165.10913131493098
2002-02-13,166.86139014366802
2002-02-14,167.7876648279808
2002-02-15,162.85801074278223
2002-02-18,160.8974086153198
2002-02-19,154.6828585651733
2002-02-20,150.41941608745958
2002-02-21,152.70187956866874
2002-02-22,147.45932476261638
2002-02-25,151.7137764707406
2002-02-26,154.80715713555279
2002-02-27,158.25974428020405
2002-02-28,158.36321568252984
2002-03-01,158.01828276449106
2002-03-04,168.1104899180296
2002-03-05,167.3416369160557
2002-03-06,169.3247782163232
2002-03-07,173.1959508424087
2002-03-08,175.1446984681225
2002-03-11,171.8533294374289
2002-03-12,163.31330981387063
2002-03-13,163.10621531703586
2002-03-14,161.39781173041985
2002-03-15,161.42487055513635
2002-03-18,164.8581091453118
2002-03-19,160.97059819679626
2002-03-20,156.14763042598335
2002-03-21,155.54823886796171
2002-03-22,158.07482381743372
2002-03-25,157.67447302814833
2002-03-26,156.32909909747153
2002-03-27,158.29405037392675
2002-03-28,158.29405037392678
2002-03-29,158.29405037392678
2002-04-01,158.29405037392678
2002-04-02,154.51791332442738
2002-04-03,154.97931079291746
2002-04-04,152.44119425235877
2002-04-05,152.84322872277696
2002-04-08,147.2013154023716
2002-04-09,149.75365742224812
2002-04-10,146.7044994899891
2002-04-11,142.45305528032816
2002-04-12,144.29002958655076
2002-04-15,147.01218367263604
2002-04-16,153.05103846385185
2002-04-17,155.52585064462264
2002-04-18,140.55121040132815
2002-04-19,135.80830463781965
2002-04-22,131.57344548739005
2002-04-23,130.92783757460703
2002-04-24,125.35212576740727
2002-04-25,127.95644980766065
2002-04-26,128.56932858831496
2002-04-29,126.04731108491016
2002-04-30,126.85760254456926
2002-05-01,126.85760254456927
2002-05-02,129.27739544173306
2002-05-03,122.24711488995112
2002-05-06,120.91324059903901
2002-05-07,121.3404784557388
2002-05-08,127.09872207995295
2002-05-09,127.0987220799529
2002-05-10,123.58159155787104
2002-05-13,125.06997311169908
2002-05-14,129.2081568518673
2002-05-15,130.10178510078356
2002-05-16,127.75176481911014
2002-05-17,126.7848769291738
2002-05-20,125.50246393302072
2002-05-21,124.07877680399592
2002-05-22,117.28562765950032
2002-05-23,115.311176511763
2002-05-24,115.08630304765603
2002-05-27,114.496271033738
2002-05-28,114.17755777677377
2002-05-29,112.47387860989933
2002-05-30,109.62103619352237
2002-05-31,113.9482547492832
2002-06-03,110.70112960306749
2002-06-04,107.14211458239751
2002-06-05,109.66081364185801
2002-06-06,108.01849639302742
2002-06-07,102.06951501448557
2002-06-10,103.56808178522236
2002-06-11,107.7017275333695
2002-06-12,103.1410014494276
2002-06-13,102.19662130254487
2002-06-14,102.27451888910085
2002-06-17,107.02263530145444
2002-06-18,106.91771821283487
2002-06-19,103.13995796703796
2002-06-20,102.97866235889606
2002-06-21,102.97866235889606
2002-06-24,97.11792495187862
2002-06-25,99.73259056538163
2002-06-26,99.61525982797161
2002-06-27,104.22414219848653
2002-06-28,109.21477332864355
2002-07-01,108.33777992590811
2002-07-02,104.27750921908445
2002-07-03,103.28071688014573
2002-07-04,107.26662942059173
2002-07-05,112.4202572255424
2002-07-08,111.66061483026516
2002-07-09,109.18587561849097
2002-07-10,107.0097537183304
2002-07-11,103.87075378905931
2002-07-12,104.6579961322727
2002-07-15,100.413235347601
2002-07-16,99.89973859910009
2002-07-17,104.43848044421189
2002-07-18,101.13771467304989
2002-07-19,96.64713120520737
2002-07-22,94.77972503759408
2002-07-23,88.6643751610764
2002-07-24,84.7425765959079
2002-07-25,85.91563645261452
2002-07-26,86.69826599998487
2002-07-29,92.60699964467726
2002-07-30,94.15674079621458
2002-07-31,94.17119238638942
2002-08-01,90.80820612688852
2002-08-02,87.59430219565523
2002-08-05,83.66418867652473
2002-08-06,87.47304918570372
2002-08-07,88.10452622057079
2002-08-08,90.62360867870099
2002-08-09,95.05726956983365
2002-08-12,94.54595311152195
2002-08-13,94.129903124039
2002-08-14,90.20206267037761
2002-08-15,94.2267689243736
2002-08-16,96.50367379013939
2002-08-19,101.11880851889391
2002-08-20,101.08993847272028
2002-08-21,102.52036822241206
2002-08-22,106.12680279831376
2002-08-23,104.06490809649932
2002-08-26,101.62156050185759
2002-08-27,103.4617445328201
2002-08-28,99.50255571795903
2002-08-29,98.20615654503169
2002-08-30,97.99400642846145
2002-09-02,96.24544753471042
2002-09-03,91.60649288370436
2002-09-04,92.26661063096496
2002-09-05,94.72231781180001
2002-09-06,99.77242133908771
2002-09-09,99.5446714853292
2002-09-10,99.77510101175459
2002-09-11,105.40319014857243
2002-09-12,101.64625197451122
2002-09-13,100.35941937426061
2002-09-16,97.96583978087624
2002-09-17,98.26182800430057
2002-09-18,93.33296384889833
2002-09-19,92.85440502796176
2002-09-20,93.27460911596887
2002-09-23,90.71045566541945
2002-09-24,88.73494166992528
2002-09-25,91.95531896803148
2002-09-26,99.11459572885327
2002-09-27,99.46418778842867
2002-09-30,93.36247799649904
2002-10-01,94.93699548878065
2002-10-02,98.81293442471005
2002-10-03,96.94578557588424
2002-10-04,93.42650188139065
2002-10-07,92.35996008311511
2002-10-08,91.52706712868232
2002-10-09,91.61400144784521
2002-10-10,93.8872937695392
2002-10-11,99.52839582113437
2002-10-14,98.87911238213731
2002-10-15,106.5084895480238
2002-10-16,102.37828577823464
2002-10-17,110.97931971593539
2002-10-18,111.69905113383521
2002-10-21,110.76659204260555
2002-10-22,112.71320491640341
2002-10-23,108.67362751127536
2002-10-24,113.4324416908734
2002-10-25,112.04465572419197
2002-10-28,115.16800942761543
2002-10-29,108.95342046688704
2002-10-30,110.9722733053671
2002-10-31,113.78740175619014
2002-11-01,110.22763865747334
2002-11-04,117.29394940698313
2002-11-05,117.96226185581493
2002-11-06,114.77137786134436
2002-11-07,112.23422045622651
2002-11-08,110.4153244618147
2002-11-11,106.74869075379794
2002-11-12,109.28276184687901
2002-11-13,111.70748987005884
2002-11-14,117.14677973569687
2002-11-15,116.99225473161596
2002-11-18,119.89364205776968
2002-11-19,116.44529336270297
2002-11-20,117.82432010639674
2002-11-21,124.18485676765711
2002-11-22,123.77073618793544
2002-11-25,126.28776569922529
2002-11-26,122.87509256018011
2002-11-27,127.19168658248745
2002-11-28,130.0870677902792
2002-11-29,128.25707700626708
2002-12-02,131.24745141628935
2002-12-03,122.47775864901875
2002-12-04,123.650284889998
2002-12-05,122.08810129846661
2002-12-06,122.08810129846661
2002-12-09,118.93861839918858
2002-12-10,115.31508644749572
2002-12-11,113.73495287429924
2002-12-12,114.2356273516399
2002-12-13,111.85943523789113
2002-12-16,114.9119227657352
2002-12-17,113.57898306888588
2002-12-18,109.52857056534873
2002-12-19,108.67246746477899
2002-12-20,107.87193017510097
2002-12-23,108.01857529730752
2002-12-24,108.01857529730752
2002-12-25,108.01857529730752
2002-12-26,108.01857529730752
2002-12-27,103.57317029094541
2002-12-30,104.46328876218519
2002-12-31,104.4632887621852
2003-01-01,104.4632887621852
2003-01-02,110.40097023861169
2003-01-03,110.82663385313121
2003-01-06,110.82663385313121
2003-01-07,108.88242371082177
2003-01-08,104.36448934835664
2003-01-09,107.93505073882419
2003-01-10,108.17439831646504
2003-01-13,107.48866911665922
2003-01-14,109.1397305448484
2003-01-15,107.10971784352915
2003-01-16,104.53301303698724
2003-01-17,101.40235374881881
2003-01-20,100.63205340439413
2003-01-21,100.4796264111642
2003-01-22,100.95600631426926
2003-01-23,97.46601614139776
2003-01-24,97.08586765769446
2003-01-27,93.8457405924252
2003-01-28,92.64916379206251
2003-01-29,94.24942407175129
2003-01-30,96.00893793362435
2003-01-31,91.89753443681683
2003-02-03,94.88914918444326
2003-02-04,92.15888327870815
2003-02-05,92.1907425309949
2003-02-06,90.4352609012516
2003-02-07,90.24957820142973
2003-02-10,89.95494958448785
2003-02-11,94.12463504468637
2003-02-12,91.68418181759343
2003-02-13,88.47226163324233
2003-02-14,91.10961493108778
2003-02-17,93.01198361383977
2003-02-18,94.66332521957138
2003-02-19,92.29878629533242
2003-02-20,90.3709837575593
2003-02-21,90.02098562663635
2003-02-24,91.0476868789525
2003-02-25,87.11098209998232
2003-02-26,86.15111803497125
2003-02-27,85.89756085877156
2003-02-28,88.15334615778322
2003-03-03,88.32979518832964
2003-03-04,86.56068567712511
2003-03-05,85.81073197338755
2003-03-06,85.79842497447365
2003-03-07,82.10664801923201
2003-03-10,82.11205337178573
2003-03-11,82.86574334928163
2003-03-12,85.74972226396702
2003-03-13,88.28830733446806
2003-03-14,92.93213605832531
2003-03-17,96.35319618169706
2003-03-18,97.94771094545725
2003-03-19,98.84773101125248
2003-03-20,97.37395108071858
2003-03-21,101.25308769319116
2003-03-24,96.38623925749268
2003-03-25,96.11142164900006
2003-03-26,95.81874934940001
2003-03-27,94.7233095027632
2003-03-28,95.01248085881382
2003-03-31,89.28189800170821
2003-04-01,91.72756948410694
2003-04-02,96.42096511850721
2003-04-03,97.58039950611186
2003-04-04,96.7097765608438
2003-04-07,101.09072575874532
2003-04-08,97.50222465013253
2003-04-09,98.11437075086329
2003-04-10,93.38613756366068
2003-04-11,94.38451661074623
2003-04-14,94.94930352817752
2003-04-15,96.98698538329822
2003-04-16,96.28852820332916
2003-04-17,101.51994437966455
2003-04-18,101.51994437966455
2003-04-21,101.51994437966452
2003-04-22,102.77513295784709
2003-04-23,105.42637897617603
2003-04-24,104.17833128788813
2003-04-25,100.9900837247067
2003-04-28,103.45606103209823
2003-04-29,104.21424575452644
2003-04-30,104.42116907417181
2003-05-01,104.42116907417184
2003-05-02,101.71333472041177
2003-05-05,104.69334030461161
2003-05-06,104.06122764049925
2003-05-07,105.26894983951084
2003-05-08,101.98593206967932
2003-05-09,101.0345357700199
2003-05-12,102.64516967510305
2003-05-13,103.86713075890833
2003-05-14,102.9375634271571
2003-05-15,105.1348358756737
2003-05-16,104.4769308439127
2003-05-19,100.8436869286695
2003-05-20,99.37191160903774
2003-05-21,97.72335540942736
2003-05-22,99.84186570566679
2003-05-23,97.9450317430561
2003-05-26,96.99812217316392
2003-05-27,97.22810821827221
2003-05-28,102.85728060803962
2003-05-29,102.85728060803962
2003-05-30,103.89808948122233
2003-06-02,105.81415201795471
2003-06-03,104.90027705351734
2003-06-04,105.18856425770525
2003-06-05,102.57695752320308
2003-06-06,106.62638402590451
2003-06-09,104.7111853585647
2003-06-10,103.6000123823141
2003-06-11,104.79656826209069
2003-06-12,103.10083326813455
2003-06-13,101.23212298925276
2003-06-16,102.23156003994777
2003-06-17,103.98873565568678
2003-06-18,104.10380891761847
2003-06-19,105.93610335579515
2003-06-20,105.93610335579515
2003-06-23,103.41792988787874
2003-06-24,101.13681221968098
2003-06-25,101.61167506211879
2003-06-26,102.03622805827499
2003-06-27,103.12693267760983
2003-06-30,100.55332556392915
2003-07-01,98.40643154790257
2003-07-02,100.45257392266423
2003-07-03,101.27763668330338
2003-07-04,100.24047442935577
2003-07-07,105.17997205507301
2003-07-08,106.94452449528595
2003-07-09,109.80040472392628
2003-07-10,110.1644685010788
2003-07-11,109.38742574129084
2003-07-14,111.11397549328782
2003-07-15,110.35251149318663
2003-07-16,110.29446651698433
2003-07-17,98.02142013020786
2003-07-18,97.31501850598727
2003-07-21,95.44979585267039
2003-07-22,95.70783413324496
2003-07-23,95.97997930196844
2003-07-24,97.91439786266763
2003-07-25,96.73600957515595
2003-07-28,99.29552632025431
2003-07-29,98.68589034807411
2003-07-30,99.00997550025824
2003-07-31,99.71457176071517
2003-08-01,97.57327936264213
2003-08-04,96.2411649069372
2003-08-05,96.47087853010942
2003-08-06,93.44797597320877
2003-08-07,92.89135622160947
2003-08-08,94.1824299591614
2003-08-11,94.9539430866887
2003-08-12,95.76541660552333
2003-08-13,96.46507477246925
2003-08-14,97.79406818970621
2003-08-15,97.38749412431059
2003-08-18,98.74184398399473
2003-08-19,102.50619375085066
2003-08-20,102.80640686043947
2003-08-21,105.02399387363246
2003-08-22,106.12220486769715
2003-08-25,104.4075708229102
2003-08-26,103.12694346463593
2003-08-27,106.9442014954371
2003-08-28,107.71713764961643
2003-08-29,108.65369249961262
2003-09-01,109.36642098217115
2003-09-02,108.7789017138579
2003-09-03,112.45686614077714
2003-09-04,111.12824617590336
2003-09-05,109.5660387679668
2003-09-08,110.49181262591897
2003-09-09,106.51289891050114
2003-09-10,102.33379117755005
2003-09-11,102.85754088117807
2003-09-12,102.75275150074947
2003-09-15,103.17766511477055
2003-09-16,103.73431039051279
2003-09-17,103.28063901777941
2003-09-18,103.66964984658293
2003-09-19,103.21230458425785
2003-09-22,100.82595900620095
2003-09-23,100.2552408600287
2003-09-24,100.28456383539083
2003-09-25,98.37964346369874
2003-09-26,99.28097350682836
2003-09-29,100.55504706592816
2003-09-30,98.29484736079135
2003-10-01,99.33309836001192
2003-10-02,101.37483340268925
2003-10-03,105.82633819880807
2003-10-06,104.52425546226901
2003-10-07,103.55185345371017
2003-10-08,103.96532917098034
2003-10-09,106.92371677100425
2003-10-10,105.88528719542843
2003-10-13,108.13232525798178
2003-10-14,106.57592141583083
2003-10-15,107.84639229657176
2003-10-16,104.81256220061465
2003-10-17,107.23897653869315
2003-10-20,106.31539309200049
2003-10-21,107.45863512884324
2003-10-22,105.77956197213794
2003-10-23,105.3708110990621
2003-10-24,105.67216003515
2003-10-27,105.19928252702151
2003-10-28,107.14167279381739
2003-10-29,108.82153296585594
2003-10-30,108.72299981954409
2003-10-31,108.95061625386185
2003-11-03,111.57274052672389
2003-11-04,110.77731882671802
2003-11-05,109.25025535812918
2003-11-06,111.95006002749362
2003-11-07,113.19864727331145
2003-11-10,111.99341227391429
2003-11-11,110.56051762700137
2003-11-12,112.02564645329696
2003-11-13,113.27900864559064
2003-11-14,113.0802277292126
2003-11-17,110.33716875526278
2003-11-18,110.52042506295882
2003-11-19,108.83092888996123
2003-11-20,109.92744652432553
2003-11-21,109.93486970132216
2003-11-24,113.64482621848857
2003-11-25,111.73704792885276
2003-11-26,111.54541338070345
2003-11-27,112.42940631729512
2003-11-28,111.50509867232574
2003-12-01,111.06788261372697
2003-12-02,111.54096519669828
2003-12-03,111.70650258857354
2003-12-04,112.92147905126592
2003-12-05,111.28386340118419
2003-12-08,109.81760795779516
2003-12-09,109.38686055444683
2003-12-10,108.26265561673652
2003-12-11,108.4802605094647
2003-12-12,108.29616085913784
2003-12-15,108.62086818467658
2003-12-16,106.03603503772207
2003-12-17,104.51314493733982
2003-12-18,104.55072453465822
2003-12-19,104.72211074739738
2003-12-22,103.47806033384043
2003-12-23,104.25422165869931
2003-12-24,104.25422165869931
2003-12-25,104.25422165869931
2003-12-26,104.25422165869928
2003-12-29,103.08119563464071
2003-12-30,103.7659661709555
2003-12-31,103.76596617095548
2004-01-01,103.76596617095548
2004-01-02,104.9496611700226
2004-01-05,105.74122291085862
2004-01-06,105.74122291085862
2004-01-07,107.0816427849542
2004-01-08,116.04088577031108
2004-01-09,116.73405362855858
2004-01-12,117.96463641779734
2004-01-13,117.16784351629357
2004-01-14,118.8912389457568
2004-01-15,118.33510645684693
2004-01-16,120.59301594140922
2004-01-19,121.51181955272534
2004-01-20,119.96343841926442
2004-01-21,116.77940676119287
2004-01-22,120.3257095295837
2004-01-23,120.55959024266828
2004-01-26,120.35015756962973
2004-01-27,120.99760963506746
2004-01-28,120.32847148180954
2004-01-29,118.87540406174188
2004-01-30,118.98111532466497
2004-02-02,119.26531943120283
2004-02-03,119.27101688194875
2004-02-04,117.98771756472951
2004-02-05,117.12042551662368
2004-02-06,119.086226013401
2004-02-09,121.13291710728451
2004-02-10,123.67816643969059
2004-02-11,124.84816199010288
2004-02-12,125.90331210360152
2004-02-13,123.88428446504658
2004-02-16,124.46578174858108
2004-02-17,125.44730703581656
2004-02-18,126.19157117368667
2004-02-19,128.10077027755463
2004-02-20,126.69698493498834
2004-02-23,128.63906250143236
2004-02-24,126.32355535693436
2004-02-25,125.5435150802998
2004-02-26,126.22417341136968
2004-02-27,126.50559421879844
2004-03-01,127.17380730927668
2004-03-02,129.66827914723635
2004-03-03,129.773800109223
2004-03-04,132.15787661093472
2004-03-05,133.11632821821422
2004-03-08,133.66252976010875
2004-03-09,130.4247661670868
2004-03-10,129.10105414752613
2004-03-11,125.71883050966326
2004-03-12,125.09218052803003
2004-03-15,122.50601979461486
2004-03-16,122.74096877737624
2004-03-17,124.98134231772997
2004-03-18,121.07162913411639
2004-03-19,120.1539823994906
2004-03-22,116.74028328122508
2004-03-23,117.60241373224997
2004-03-24,117.65895910536328
2004-03-25,120.33331784626307
2004-03-26,119.72658959554776
2004-03-29,121.5812992588079
2004-03-30,121.29351053546694
2004-03-31,122.638653622389
2004-04-01,123.31666898479814
2004-04-02,127.67160502799277
2004-04-05,127.3996586185872
2004-04-06,112.37842917859194
2004-04-07,109.61215098346204
2004-04-08,110.29760476175967
2004-04-09,110.29760476175967
2004-04-12,110.29760476175967
2004-04-13,110.77722951773345
2004-04-14,108.67348068930956
2004-04-15,107.12743446440456
2004-04-16,101.23250845268396
2004-04-19,102.27204490335059
2004-04-20,103.89352839176738
2004-04-21,102.269001971902
2004-04-22,104.19254340278103
2004-04-23,104.59801876379557
2004-04-26,104.78030772593895
2004-04-27,104.03088528973254
2004-04-28,102.25363854041811
2004-04-29,100.19586858740836
2004-04-30,98.10737259337692
2004-05-03,98.66762022321095
2004-05-04,97.50748883501564
2004-05-05,98.91751806539881
2004-05-06,97.18456597084331
2004-05-07,97.93578398787261
2004-05-10,95.49129303757681
2004-05-11,96.49422438560246
2004-05-12,94.94093422138083
2004-05-13,95.07618850997092
2004-05-14,93.3459262360515
2004-05-17,91.81851104587753
2004-05-18,93.38934338707068
2004-05-19,94.90346004328185
2004-05-20,94.90346004328185
2004-05-21,92.14350247396254
2004-05-24,93.35493965044603
2004-05-25,91.99256423936438
2004-05-26,92.84781498272562
2004-05-27,94.43257989562004
2004-05-28,94.11892808305332
2004-05-31,95.28184739514826
2004-06-01,94.16306479676655
2004-06-02,93.99933150312367
2004-06-03,94.00452598396134
2004-06-04,95.76298101666683
2004-06-07,97.53850995435862
2004-06-08,97.59740472994538
2004-06-09,98.36513663138173
2004-06-10,97.95473933948439
2004-06-11,99.00557559928963
2004-06-14,97.33345053346005
2004-06-15,97.84757699521938
2004-06-16,97.31770831705774
2004-06-17,96.7695388257013
2004-06-18,97.62078620471073
2004-06-21,97.9432957523615
2004-06-22,97.05022484001711
2004-06-23,97.73911306135345
