Date,FRANCE
1998-12-31,100.0
1999-01-29,106.40057450015856
1999-02-26,102.86116453368132
1999-03-31,106.52797277384921
1999-04-30,111.55717388315676
1999-05-31,110.54050602772698
1999-06-30,115.14921064635367
1999-07-30,111.54768433210727
1999-08-31,117.13527123332634
1999-09-30,117.37397794042678
1999-10-29,125.48267753914519
1999-11-30,135.3102088186475
1999-12-31,151.43642911047087
2000-01-31,144.88651819203523
2000-02-29,160.43342110114529
2000-03-31,163.180056844454
2000-04-28,165.71470944281475
2000-05-31,167.21193673930546
2000-06-30,167.90284761233983
2000-07-31,170.87482115570538
2000-08-31,173.7672734097713
2000-09-29,163.92102760237705
2000-10-31,166.588442243425
2000-11-30,154.67592391868752
2000-12-29,154.71403812649416
2001-01-01,154.71403812649416
2001-01-02,151.46399282210106
2001-01-03,148.42922325078922
2001-01-04,151.6217194153025
2001-01-05,150.26616989253415
2001-01-08,149.57363902389466
2001-01-09,147.61393651776893
2001-01-10,147.23018261044498
2001-01-11,148.59802975558048
2001-01-12,152.02885701787292
2001-01-15,152.09892994921378
2001-01-16,150.25170744111728
2001-01-17,153.39915336045055
2001-01-18,152.577445441195
2001-01-19,152.0909223081668
2001-01-22,153.07311889123972
2001-01-23,151.9238501502584
2001-01-24,153.35792085795168
2001-01-25,154.459301968817
2001-01-26,154.40775859464102
2001-01-29,153.56006966460157
2001-01-30,154.1820886345845
2001-01-31,156.50381088550571
2001-02-01,153.9566691904657
2001-02-02,152.1641179062759
2001-02-05,152.07653098149788
2001-02-06,152.99312786926518
2001-02-07,150.41586760672092
2001-02-08,151.02724811987494
2001-02-09,149.4071875357421
2001-02-12,150.60899201300728
2001-02-13,150.29132449956407
2001-02-14,147.93669935365378
2001-02-15,149.4423582160036
2001-02-16,146.59010478817748
2001-02-19,146.46428969042262
2001-02-20,145.43900596800947
2001-02-21,143.4994826137258
2001-02-22,142.835529329756
2001-02-23,139.37769383557142
2001-02-26,141.78580727160605
2001-02-27,142.38097188544663
2001-02-28,140.53398463719515
2001-03-01,139.55015003026202
2001-03-02,138.58892648386174
2001-03-05,140.69268183494165
2001-03-06,142.78813280793753
2001-03-07,143.5389651708648
2001-03-08,142.0196277872291
2001-03-09,140.2521575039969
2001-03-12,136.81197373207144
2001-03-13,135.38030770202815
2001-03-14,133.68125442187016
2001-03-15,135.61496397557266
2001-03-16,133.17839330835434
2001-03-19,132.14275171568192
2001-03-20,134.93295699044094
2001-03-21,131.97886817472974
2001-03-22,126.74216630599834
2001-03-23,130.0751137829359
2001-03-26,134.48059873711412
2001-03-27,137.39053819469513
2001-03-28,135.13318894046202
2001-03-29,135.29319155750713
2001-03-30,136.02476446139931
2001-04-02,136.7031269203755
2001-04-03,131.4145387253463
2001-04-04,133.15036248422973
2001-04-05,135.42985985803486
2001-04-06,135.07626811238032
2001-04-09,136.1391916210364
2001-04-10,139.97851718138497
2001-04-11,140.71069062367366
2001-04-12,140.79171074465785
2001-04-13,140.79171074465785
2001-04-16,140.79171074465785
2001-04-17,140.11287731234114
2001-04-18,143.99877126282837
2001-04-19,143.27369766152066
2001-04-20,142.4753167953759
2001-04-23,141.2883382288621
2001-04-24,141.94640315184688
2001-04-25,141.80053373146538
2001-04-26,143.73777401200508
2001-04-27,146.2239966338225
2001-04-30,147.82789230132502
2001-05-01,147.82789230132508
2001-05-02,146.26174193722596
2001-05-03,143.48524980801213
2001-05-04,143.45563146870538
2001-05-07,144.5668188718913
2001-05-08,145.2449477838539
2001-05-09,144.67191077391925
2001-05-10,147.509955694565
2001-05-11,146.50043321169875
2001-05-14,144.51067020561973
2001-05-15,146.03155736588403
2001-05-16,145.49332763193883
2001-05-17,147.41964342287173
2001-05-18,148.48581142017593
2001-05-21,149.0431462857522
2001-05-22,150.16693253605354
2001-05-23,148.51735583713955
2001-05-24,149.26607590055798
2001-05-25,147.56618898451129
2001-05-28,148.3108360883316
2001-05-29,146.8705188935326
2001-05-30,144.33473406987395
2001-05-31,144.6063261865988
2001-06-01,144.10596958152007
2001-06-04,144.10596958152007
2001-06-05,146.3080286219186
2001-06-06,145.77667544864462
2001-06-07,144.5668083067633
2001-06-08,144.4442632774365
2001-06-11,144.01310364651587
2001-06-12,141.21263683822107
2001-06-13,142.10546171814494
2001-06-14,140.7825045530206
2001-06-15,139.31121764016004
2001-06-18,137.3680646289176
2001-06-19,138.4977673654157
2001-06-20,137.7357526117361
2001-06-21,136.61494886892243
2001-06-22,138.02904886994185
2001-06-25,138.7541616313423
2001-06-26,135.63417933295077
2001-06-27,134.71726310439277
2001-06-28,136.80401213220972
2001-06-29,139.33499085254905
2001-07-02,140.90508673776293
2001-07-03,138.36169873272206
2001-07-04,137.62420274104818
2001-07-05,136.14976676624661
2001-07-06,132.8920481173211
2001-07-09,133.79870744677427
2001-07-10,132.3235718802194
2001-07-11,130.70834974427382
2001-07-12,131.8762919605931
2001-07-13,133.637242913719
2001-07-16,133.51253262628123
2001-07-17,132.2969043964866
2001-07-18,129.3004997047826
2001-07-19,131.05493330782224
2001-07-20,129.87140881249258
2001-07-23,130.79684099057212
2001-07-24,129.24907741192575
2001-07-25,126.8702709794727
2001-07-26,128.7074034824225
2001-07-27,132.0884557162098
2001-07-30,133.93702047689706
2001-07-31,135.4661697757776
2001-08-01,136.1574671448835
2001-08-02,135.4472424365821
2001-08-03,133.8288355596054
2001-08-06,134.7898495579138
2001-08-07,134.53127177758978
2001-08-08,132.8231382027849
2001-08-09,130.3204783930085
2001-08-10,129.17753443815872
2001-08-13,131.43167682769484
2001-08-14,132.50762051567185
2001-08-15,131.92720305652665
2001-08-16,130.83210922565132
2001-08-17,128.13246118240772
2001-08-20,128.54607298384093
2001-08-21,129.73411862965185
2001-08-22,129.13327213310546
2001-08-23,129.1996307317568
2001-08-24,131.83807461103598
2001-08-27,131.63855513837558
2001-08-28,129.33284028285988
2001-08-29,129.6784900841594
2001-08-30,126.13592354047142
2001-08-31,126.02369534281902
2001-09-03,124.52623464207439
2001-09-04,125.57306077359196
2001-09-05,122.98890862038093
2001-09-06,120.917107537115
2001-09-07,119.29738715461184
2001-09-10,118.39413089327603
2001-09-11,110.14001005621206
2001-09-12,111.63364430358736
2001-09-13,111.77026237430972
2001-09-14,106.1105695255369
2001-09-17,109.16207299003645
2001-09-18,108.19969392497404
2001-09-19,105.80187833609259
2001-09-20,101.7409878854811
2001-09-21,99.40043023217794
2001-09-24,104.89872183303777
2001-09-25,105.73175848591319
2001-09-26,107.83445663833977
2001-09-27,109.12878381361006
2001-09-28,111.00603765031545
2001-10-01,109.23222353390842
2001-10-02,110.28478565670763
2001-10-03,109.60288120589281
2001-10-04,113.90104874889406
2001-10-05,113.31800270617646
2001-10-08,113.45192949710088
2001-10-09,113.61765567561775
2001-10-10,117.37707553985385
2001-10-11,117.58980214974079
2001-10-12,117.94513228492497
2001-10-15,114.74147436690937
2001-10-16,117.21666627872673
2001-10-17,119.7981051116116
2001-10-18,117.79908685516995
2001-10-19,116.00776620085524
2001-10-22,117.90242300231917
2001-10-23,120.82404410344652
2001-10-24,121.55321159048674
2001-10-25,118.77148728459372
2001-10-26,121.50685242813691
2001-10-29,118.90517712428488
2001-10-30,115.39026380874519
2001-10-31,117.86578660138909
2001-11-01,118.65965339346415
2001-11-02,118.548431792953
2001-11-05,121.62709597319153
2001-11-06,121.04639221913506
2001-11-07,121.94415319114563
2001-11-08,123.9965782782491
2001-11-09,122.52147349758587
2001-11-12,118.98894226210798
2001-11-13,124.0263680170051
2001-11-14,124.16062644306723
2001-11-15,124.02765587687149
2001-11-16,123.99115951737059
2001-11-19,125.82200522938271
2001-11-20,124.27456575079044
2001-11-21,123.45633368740894
2001-11-22,124.69259633413483
2001-11-23,123.93630426928554
2001-11-26,123.53928827696119
2001-11-27,121.60618026952734
2001-11-28,120.88858430295788
2001-11-29,120.95242818619599
2001-11-30,122.06521663773164
2001-12-03,121.8794156189457
2001-12-04,123.68618268583654
2001-12-05,127.6807035215907
2001-12-06,127.6318438765344
2001-12-07,126.6539497265576
2001-12-10,124.4467517313496
2001-12-11,124.23634902911641
2001-12-12,123.02021412122916
2001-12-13,120.33665719515872
2001-12-14,118.50758019841028
2001-12-17,122.43863819948804
2001-12-18,122.28289548971222
2001-12-19,122.08854222498495
2001-12-20,121.29611163441923
2001-12-21,123.3133139041522
2001-12-24,123.35183419663625
2001-12-25,123.35183419663625
2001-12-26,123.35183419663623
2001-12-27,125.82306615515104
2001-12-28,126.65094206880698
2001-12-31,126.65094206880693
2002-01-01,126.65094206880693
2002-01-02,125.472833000397
2002-01-03,128.00699204483047
2002-01-04,128.10528910973477
2002-01-07,126.26309687247206
2002-01-08,124.88262063268029
2002-01-09,125.56502074153688
2002-01-10,123.60251299013584
2002-01-11,124.73450422815914
2002-01-14,122.00294500074517
2002-01-15,123.81855336021704
2002-01-16,121.35395588942157
2002-01-17,122.73280593276817
2002-01-18,121.96638856814432
2002-01-21,121.40661921377796
2002-01-22,121.98986124828193
2002-01-23,122.20809856830444
2002-01-24,123.55286382463223
2002-01-25,122.98714987368795
2002-01-28,124.61622382790867
2002-01-29,122.89547523595914
2002-01-30,121.09821081240645
2002-01-31,122.67135366530283
2002-02-01,122.52596814104706
2002-02-04,120.97180816088078
2002-02-05,118.49827203290121
2002-02-06,117.90430755160665
2002-02-07,118.17563602395803
2002-02-08,118.29908473338863
2002-02-11,119.75318413032576
2002-02-12,119.50505939675065
2002-02-13,120.29583653774637
2002-02-14,122.09311311414162
2002-02-15,120.73573647690937
2002-02-18,120.08051708704237
2002-02-19,117.66010285528169
2002-02-20,117.20097699508834
2002-02-21,118.49150135834593
2002-02-22,117.39489692435404
2002-02-25,119.01893940173682
2002-02-26,119.97585491685808
2002-02-27,122.18314555026384
2002-02-28,123.13223154111424
2002-03-01,123.48479978841164
2002-03-04,126.62811229467283
2002-03-05,125.97842264327815
2002-03-06,126.164080311281
2002-03-07,126.7641983112763
2002-03-08,127.02411267123361
2002-03-11,126.0720336219602
2002-03-12,125.2009071302438
2002-03-13,124.53183395273491
2002-03-14,125.13301628329451
2002-03-15,125.99435522688694
2002-03-18,126.99425484835668
2002-03-19,127.56274650709545
2002-03-20,126.2655255606426
2002-03-21,125.42622038879799
2002-03-22,126.04116338487621
2002-03-25,125.57062189278945
2002-03-26,126.50881693491485
2002-03-27,126.57931951624151
2002-03-28,128.55907690948192
2002-03-29,128.55907690948192
2002-04-01,128.55907690948192
2002-04-02,126.97888515723574
2002-04-03,126.98006425059909
2002-04-04,124.37948973930119
2002-04-05,123.84248084589929
2002-04-08,121.66338816441551
2002-04-09,122.53971859062295
2002-04-10,123.97198542370595
2002-04-11,121.73731050488078
2002-04-12,122.42108149194598
2002-04-15,123.40319473313264
2002-04-16,125.95453773625323
2002-04-17,125.9265582119892
2002-04-18,125.7966402550722
2002-04-19,126.15545079777515
2002-04-22,124.88789926277255
2002-04-23,124.86640366052106
2002-04-24,124.09264850636292
2002-04-25,122.27051990730156
2002-04-26,122.24396310147564
2002-04-29,121.57530255698319
2002-04-30,122.55736618539657
2002-05-01,122.55736618539666
2002-05-02,121.57308503881865
2002-05-03,119.9051449354334
2002-05-06,120.14843069704852
2002-05-07,118.29191164073109
2002-05-08,121.04738228436774
2002-05-09,120.66345943984052
2002-05-10,119.11437009279919
2002-05-13,120.3752590818762
2002-05-14,122.47377781181225
2002-05-15,123.10620138335972
2002-05-16,123.15276090068761
2002-05-17,122.66677900500142
2002-05-20,121.60031716842612
2002-05-21,121.62059338093775
2002-05-22,119.7239112099219
2002-05-23,120.04613550669539
2002-05-24,120.24019376178657
2002-05-27,120.93840762353317
2002-05-28,120.34128025132962
2002-05-29,120.17702571190742
2002-05-30,118.04371201179544
2002-05-31,118.56489606304714
2002-06-03,117.27146644766353
2002-06-04,113.04620411076989
2002-06-05,113.50553295978568
2002-06-06,113.82526339505465
2002-06-07,111.65142975360435
2002-06-10,111.92319541091099
2002-06-11,113.96378993886431
2002-06-12,111.23654198554912
2002-06-13,110.0242165012127
2002-06-14,107.03076087805327
2002-06-17,111.68089920541689
2002-06-18,111.51119834903042
2002-06-19,109.6453558602966
2002-06-20,107.03217335567646
2002-06-21,106.22122086189839
2002-06-24,102.64967298276008
2002-06-25,105.27066101444987
2002-06-26,103.3815187586818
2002-06-27,104.52145146626899
2002-06-28,108.9426131649283
2002-07-01,108.80347046191378
2002-07-02,104.24826907256315
2002-07-03,101.09755877415488
2002-07-04,103.0120602941229
2002-07-05,107.40394978537533
2002-07-08,107.53467983493034
2002-07-09,106.50372975978718
2002-07-10,102.26448682537286
2002-07-11,98.16325644453723
2002-07-12,98.17902812644803
2002-07-15,93.01370496854659
2002-07-16,92.58754613322165
2002-07-17,95.92911319592135
2002-07-18,97.7910226022922
2002-07-19,92.64457895874108
2002-07-22,87.88236589992735
2002-07-23,85.8235319325173
2002-07-24,84.31230820561616
2002-07-25,87.65939785919639
2002-07-26,88.25042508312754
2002-07-29,94.12219765495476
2002-07-30,93.77987437136892
2002-07-31,95.01188154605833
2002-08-01,90.4482820238366
2002-08-02,90.5760163430402
2002-08-05,87.1765804409511
2002-08-06,91.58039395615529
2002-08-07,91.21762544196602
2002-08-08,94.32116856168442
2002-08-09,95.59120278280461
2002-08-12,93.32877071725703
2002-08-13,93.94013512391564
2002-08-14,89.90381227270821
2002-08-15,93.45694288400382
2002-08-16,93.48962373947703
2002-08-19,96.59256914915399
2002-08-20,95.06170933607683
2002-08-21,96.34916558810487
2002-08-22,99.30034212987596
2002-08-23,97.51398402875853
2002-08-26,95.85517413011907
2002-08-27,98.70573817056237
2002-08-28,94.58595528691298
2002-08-29,92.3309845113421
2002-08-30,93.47552906314914
2002-09-02,90.90650113386937
2002-09-03,86.9908422122294
2002-09-04,88.00346109251208
2002-09-05,87.35069133540107
2002-09-06,90.44720371769588
2002-09-09,89.18025094248108
2002-09-10,91.9197746321066
2002-09-11,94.59009074048744
2002-09-12,90.53601783472429
2002-09-13,88.18362019352107
2002-09-16,87.83960612628029
2002-09-17,87.12477698777036
2002-09-18,84.17128773963451
2002-09-19,82.2318679364742
2002-09-20,81.16980911267216
2002-09-23,78.682676893003
2002-09-24,77.14937486226118
2002-09-25,78.35575839295197
2002-09-26,83.39935062704402
2002-09-27,83.15857871850022
2002-09-30,78.53538802682984
2002-10-01,79.95074386564954
2002-10-02,82.93664619176789
2002-10-03,80.844176808818
2002-10-04,78.1341242860503
2002-10-07,77.45934429496756
2002-10-08,76.38122495083813
2002-10-09,75.37348947784525
2002-10-10,78.11085586684334
2002-10-11,81.92939364996842
2002-10-14,81.43673179585345
2002-10-15,86.6905205018759
2002-10-16,86.0746284957653
2002-10-17,89.14513057636645
2002-10-18,88.6155739912594
2002-10-21,88.66963364876952
2002-10-22,87.64070308432797
2002-10-23,83.90383802037908
2002-10-24,86.20597454622846
2002-10-25,85.74999856254384
2002-10-28,87.30729968872666
2002-10-29,83.00018887331848
2002-10-30,86.40585895905859
2002-10-31,88.55729511486521
2002-11-01,87.50970286433493
2002-11-04,90.32949317994542
2002-11-05,90.82827019958971
2002-11-06,89.84042409085227
2002-11-07,87.20242728778513
2002-11-08,85.81934952958426
2002-11-11,85.72392387474532
2002-11-12,85.94688158913968
2002-11-13,85.0843175719023
2002-11-14,87.98955863543172
2002-11-15,88.49154278735799
2002-11-18,89.77413102826908
2002-11-19,88.94264774452586
2002-11-20,88.21518794091115
2002-11-21,91.8061150196874
2002-11-22,92.01015296927254
2002-11-25,91.11229503262315
2002-11-26,89.04047783069615
2002-11-27,91.50051728691018
2002-11-28,91.97731730138415
2002-11-29,91.88638459455417
2002-12-02,91.01575609357656
2002-12-03,89.03102699107785
2002-12-04,88.32156204954828
2002-12-05,86.99044555784009
2002-12-06,87.39921926169248
2002-12-09,85.52603315573214
2002-12-10,86.27165897467354
2002-12-11,87.46905845044347
2002-12-12,86.09490934271149
2002-12-13,84.54077615183313
2002-12-16,87.15749950864576
2002-12-17,86.25547532716101
2002-12-18,84.58830389138876
2002-12-19,84.04704704396767
2002-12-20,84.83201387519587
2002-12-23,85.07398254839259
2002-12-24,85.00472494203949
2002-12-25,85.00472494203949
2002-12-26,85.00472494203949
2002-12-27,83.11069191364243
2002-12-30,83.57644972967975
2002-12-31,84.70092908965246
2003-01-01,84.70092908965246
2003-01-02,88.08400671671419
2003-01-03,87.90554575579922
2003-01-06,88.65718678834597
2003-01-07,87.2751770087672
2003-01-08,85.39667946310638
2003-01-09,86.84451389104323
2003-01-10,86.75274392062627
2003-01-13,86.68942250775221
2003-01-14,86.93153993621996
2003-01-15,85.84921561918047
2003-01-16,85.90240451716916
2003-01-17,83.69129529584168
2003-01-20,82.6375494810189
2003-01-21,81.76983192202968
2003-01-22,80.02158746866286
2003-01-23,79.54343994458507
2003-01-24,78.86015356295427
2003-01-27,75.93134114352213
2003-01-28,76.01565995865893
2003-01-29,77.15732674823886
2003-01-30,79.39328310271188
2003-01-31,80.03517785604235
2003-02-03,80.6482996160365
2003-02-04,78.10045929794802
2003-02-05,78.51991789388853
2003-02-06,77.19455001887796
2003-02-07,76.02405451120364
2003-02-10,75.36659719998285
2003-02-11,77.33993056260722
2003-02-12,75.34203596904477
2003-02-13,74.94799347824056
2003-02-14,76.8793544782123
2003-02-17,78.4466398789164
2003-02-18,80.19430104179594
2003-02-19,78.06684907958184
2003-02-20,76.72909675235627
2003-02-21,77.52288613505077
2003-02-24,76.52449588502952
2003-02-25,73.72015004860535
2003-02-26,73.02240764540991
2003-02-27,74.63943697754806
2003-02-28,75.80933721306616
2003-03-03,76.0088167936667
2003-03-04,73.76200568905364
2003-03-05,73.20219049931522
2003-03-06,72.71746459152521
2003-03-07,70.9352380059457
2003-03-10,69.39561803656517
2003-03-11,68.92453310603686
2003-03-12,66.05725988247309
2003-03-13,70.2099673216601
2003-03-14,74.97875518183508
2003-03-17,77.49611660795773
2003-03-18,76.71049970856753
2003-03-19,77.94661653215515
2003-03-20,76.82014767120337
2003-03-21,79.73664170604115
2003-03-24,75.11924669215458
2003-03-25,77.0398646666217
2003-03-26,76.67963852034772
2003-03-27,74.94965977000594
2003-03-28,75.28265447416666
2003-03-31,72.10196827542244
2003-04-01,72.71906944900488
2003-04-02,75.60822782218271
2003-04-03,76.86079176126151
