Date,JAPAN
2001-12-17,104.19883482586853
2001-12-18,105.14306265825003
2001-12-19,105.85616027689028
2001-12-20,106.8406858033861
2001-12-21,106.5598961844711
2001-12-24,107.29847019211832
2001-12-25,106.8885042110207
2001-12-26,105.69931559942769
2001-12-27,106.39355563068553
2001-12-28,108.97254209659475
2001-12-31,108.03530360988745
2002-01-01,108.03530360988745
2002-01-02,105.52708197971167
2002-01-03,106.32031111024472
2002-01-04,110.05387110503933
2002-01-07,110.33694971496024
2002-01-08,107.2293207591231
2002-01-09,106.81993177585338
2002-01-10,104.8649423337362
2002-01-11,104.61000528057016
2002-01-14,104.46631638267489
2002-01-15,102.89514247153721
2002-01-16,103.8381786249943
2002-01-17,103.72544372789132
2002-01-18,105.07737775603758
2002-01-21,104.9272031157889
2002-01-22,101.4898320147596
2002-01-23,100.42676616988791
2002-01-24,101.59807148728778
2002-01-25,103.89346155306416
2002-01-28,106.10125380058815
2002-01-29,103.65843375462434
2002-01-30,102.33618155242891
2002-01-31,102.99037202290508
2002-02-01,100.90425385968632
2002-02-04,99.56230695935277
2002-02-05,96.97748022060338
2002-02-06,96.72959240612698
2002-02-07,98.76581581208384
2002-02-08,98.71710591056654
2002-02-11,98.98901380208432
2002-02-12,102.00869539249082
2002-02-13,103.08970491810054
2002-02-14,104.09890995041076
2002-02-15,103.36028850528189
2002-02-18,103.7505250899089
2002-02-19,100.11549494124759
2002-02-20,99.78241432685192
2002-02-21,102.96106093332274
2002-02-22,102.92297253870177
2002-02-25,103.1553925853587
2002-02-26,102.62372818969871
2002-02-27,105.57161357131345
2002-02-28,106.75636329329619
2002-03-01,109.19576698629864
2002-03-04,115.19069859049519
2002-03-05,114.62417021148427
2002-03-06,114.65675169802742
2002-03-07,119.58846760317313
2002-03-08,120.44418717363446
2002-03-11,122.36261430756998
2002-03-12,119.03924072046797
2002-03-13,115.73588104770307
2002-03-14,116.63415547809119
2002-03-15,117.49545095728583
2002-03-18,114.66718285559165
2002-03-19,116.97482048730339
2002-03-20,115.05493808817823
2002-03-21,114.8918457397041
2002-03-22,112.34638226632508
2002-03-25,111.9360328137811
2002-03-26,111.76290008928065
2002-03-27,113.3831758045045
2002-03-28,114.45748414261728
2002-03-29,111.9212053753084
2002-04-01,109.77359375919684
2002-04-02,111.51038626020508
2002-04-03,113.7535255197253
2002-04-04,114.69456354336549
2002-04-05,114.78189957191519
2002-04-08,115.61064663328843
2002-04-09,113.67818055589056
2002-04-10,114.42530831391477
2002-04-11,112.43009200661527
2002-04-12,111.09437864379306
2002-04-15,112.57337210173185
2002-04-16,113.9132724477423
2002-04-17,114.99188584281173
2002-04-18,115.95873211058327
2002-04-19,115.03791592227404
2002-04-22,117.10929211303616
2002-04-23,117.18582758726414
2002-04-24,116.47537495690007
2002-04-25,116.79521543045968
2002-04-26,115.86481900666212
2002-04-29,115.29329229088835
2002-04-30,114.66451677799711
2002-05-01,115.31913070238116
2002-05-02,115.27303110855006
2002-05-03,114.88834852637994
2002-05-06,114.14621230731747
2002-05-07,112.95335927413359
2002-05-08,113.8398227048421
2002-05-09,114.8133910786575
2002-05-10,114.40736792116137
2002-05-13,113.53778373549704
2002-05-14,113.58551058140505
2002-05-15,115.59303974951918
2002-05-16,116.7410242118698
2002-05-17,117.7156963308902
2002-05-20,118.52061351488499
2002-05-21,119.9791633426585
2002-05-22,120.19075675836578
2002-05-23,120.50541666163973
2002-05-24,121.07304841005035
2002-05-27,120.64097092550908
2002-05-28,119.54808937278305
2002-05-29,118.70980276831588
2002-05-30,118.69085921314543
2002-05-31,117.49000416305567
2002-06-03,118.58607218318993
2002-06-04,116.15460919837267
2002-06-05,115.9770922003735
2002-06-06,114.66161419425585
2002-06-07,113.63580970818451
2002-06-10,112.94698851790973
2002-06-11,112.94077638052728
2002-06-12,111.74108423843421
2002-06-13,110.29309212514478
2002-06-14,108.53922833691529
2002-06-17,106.06744816048389
2002-06-18,107.12436844891586
2002-06-19,103.79220247616173
2002-06-20,104.33728447761743
2002-06-21,103.2281189470967
2002-06-24,103.45813931076833
2002-06-25,104.07033640590927
2002-06-26,100.88901453124878
2002-06-27,102.24320883999246
2002-06-28,105.35143399920929
2002-07-01,105.2039432631115
2002-07-02,105.3762459634537
2002-07-03,107.69282471325624
2002-07-04,106.4724434701907
2002-07-05,108.103942362162
2002-07-08,107.21261986774348
2002-07-09,108.65467694412581
2002-07-10,107.7846105626847
2002-07-11,106.64059020616598
2002-07-12,107.09003406245054
2002-07-15,103.93327215753715
2002-07-16,101.94721607577729
2002-07-17,102.17733119749367
2002-07-18,103.88834199582115
2002-07-19,101.76981805435634
2002-07-22,102.04880410312416
2002-07-23,102.93288985499595
2002-07-24,101.66859338165962
2002-07-25,99.61385046235425
2002-07-26,96.42883537897713
2002-07-29,97.36115890053546
2002-07-30,98.97613328852044
2002-07-31,98.75306663981739
2002-08-01,98.18578077958438
2002-08-02,97.66523856739235
2002-08-05,97.64769322645898
2002-08-06,96.6489272469268
2002-08-07,99.24490442187363
2002-08-08,99.08187382425581
2002-08-09,101.120088146317
2002-08-12,99.49044598606929
2002-08-13,98.85558468512014
2002-08-14,99.71524345625261
2002-08-15,100.6924518649457
2002-08-16,100.21861923658511
2002-08-19,98.37151535912732
2002-08-20,98.21074734609307
2002-08-21,98.37527975483071
2002-08-22,99.79330487787094
2002-08-23,100.17771672136044
2002-08-26,102.09040711001376
2002-08-27,100.53638058499939
2002-08-28,99.18168334891162
2002-08-29,97.43221258453656
2002-08-30,97.67455878548098
2002-09-02,96.54467173705865
2002-09-03,93.34978771684305
2002-09-04,91.16014135060881
2002-09-05,92.93299367326267
2002-09-06,92.38792571331882
2002-09-09,93.954379359846
2002-09-10,94.43164882549411
2002-09-11,94.64744162047218
2002-09-12,94.73643758084994
2002-09-13,92.67889131430145
2002-09-16,92.42125852634616
2002-09-17,94.88121831891817
2002-09-18,94.40628378202177
2002-09-19,95.87986997993644
2002-09-20,92.32943930279922
2002-09-23,91.9172380040039
2002-09-24,91.16531796837941
2002-09-25,90.44167030036569
2002-09-26,92.40433312389229
2002-09-27,94.36426742968213
2002-09-30,92.59632557728443
2002-10-01,90.50729639105033
2002-10-02,89.1425451367815
2002-10-03,87.86686625094745
2002-10-04,89.09059762219218
2002-10-07,85.15415011822454
2002-10-08,85.63341215549383
2002-10-09,83.68278766805022
2002-10-10,83.10296356925124
2002-10-11,83.95152045714303
2002-10-14,83.79541850281154
2002-10-15,86.59703831789598
2002-10-16,87.41342681985623
2002-10-17,88.29778326407127
2002-10-18,89.02599641233782
2002-10-21,88.41865990117556
2002-10-22,85.29979719032377
2002-10-23,86.28766595746588
2002-10-24,85.77495189563528
2002-10-25,86.9079712903822
2002-10-28,86.60871720921577
2002-10-29,86.41530750195828
2002-10-30,87.11729384213575
2002-10-31,85.97302775560489
2002-11-01,86.04800759994755
2002-11-04,86.0100058893645
2002-11-05,87.88554621743404
2002-11-06,87.87163900078465
2002-11-07,87.15386489560976
2002-11-08,85.91208093119715
2002-11-11,84.0426128249777
2002-11-12,83.79818234581012
2002-11-13,83.41545360453843
2002-11-14,82.43228864602354
2002-11-15,83.97222996579
2002-11-18,81.85819875864378
2002-11-19,81.04600049029968
2002-11-20,82.21449201282744
2002-11-21,84.13093017305472
2002-11-22,85.23615644764791
2002-11-25,87.34458944299124
2002-11-26,86.8024331504395
2002-11-27,87.52466827789061
2002-11-28,88.96186720523755
2002-11-29,89.04962453024409
2002-12-02,87.44110002145432
2002-12-03,87.36357664128421
2002-12-04,85.21625034218981
2002-12-05,84.00787870523693
2002-12-06,83.92856719491608
2002-12-09,83.69410293532248
2002-12-10,83.5092670123222
2002-12-11,83.26967609715733
2002-12-12,82.80407732084548
2002-12-13,82.37048315267103
2002-12-16,81.6026164445436
2002-12-17,81.54583965707026
2002-12-18,79.89992443733536
2002-12-19,80.97392230704006
2002-12-20,80.78486074492416
2002-12-23,81.03473347236974
2002-12-24,81.55895942331809
2002-12-25,81.28891394930179
2002-12-26,82.56279347205792
2002-12-27,82.5881554585282
2002-12-30,82.66552848096283
2002-12-31,82.2419423439802
2003-01-01,82.2419423439802
2003-01-02,82.42788584437993
2003-01-03,82.08602659395919
2003-01-06,83.71888407424272
2003-01-07,82.63503712182714
2003-01-08,81.57743223758744
2003-01-09,81.1464076232092
2003-01-10,80.54951589912172
2003-01-13,80.78748861689144
2003-01-14,81.79965383770437
2003-01-15,82.87122382467781
2003-01-16,82.99944564833335
2003-01-17,82.75034659136062
2003-01-20,81.58422841089482
2003-01-21,82.28881737265105
2003-01-22,81.38805745773125
2003-01-23,82.77784707927391
2003-01-24,81.62673795075413
2003-01-27,79.68908631003765
2003-01-28,79.00904128147873
2003-01-29,77.65087217286924
2003-01-30,77.75081144157731
2003-01-31,77.13689029514626
2003-02-03,78.22060985805916
2003-02-04,78.1466202712836
2003-02-05,78.51539806671886
2003-02-06,78.0409676433509
2003-02-07,77.72688541883281
2003-02-10,77.83513779864559
2003-02-11,78.01848542585604
2003-02-12,79.22463452701702
2003-02-13,78.49317059482264
2003-02-14,79.32535250812894
2003-02-17,80.2287000104417
2003-02-18,80.77803212174418
2003-02-19,80.40503526357138
2003-02-20,79.6818137330269
2003-02-21,78.63412717214128
2003-02-24,79.65310985650552
2003-02-25,78.16331549762153
2003-02-26,77.95002487377717
2003-02-27,77.919704555521
2003-02-28,77.27841904478852
2003-03-03,77.58534883058871
2003-03-04,77.3233654752684
2003-03-05,76.80133099806407
2003-03-06,75.95101571448164
2003-03-07,74.22718065319472
2003-03-10,73.09597330594436
2003-03-11,71.44711632332901
2003-03-12,72.59255371562179
2003-03-13,72.3037681377552
2003-03-14,73.90607560825674
2003-03-17,73.72230015076482
2003-03-18,74.51518203145847
2003-03-19,74.97130630457917
2003-03-20,76.0622756865004
2003-03-21,75.78308568653092
2003-03-24,77.73221301821741
2003-03-25,75.88330294972742
2003-03-26,77.10475014157511
2003-03-27,77.1387626742037
2003-03-28,75.9052444449289
2003-03-31,72.87533771739511
2003-04-01,73.20326682303407
2003-04-02,74.25842814358896
2003-04-03,73.96508513022333
2003-04-04,73.97002329478453
2003-04-07,75.784158421777
2003-04-08,74.77765376090119
2003-04-09,73.96643887198472
2003-04-10,72.9456654218321
2003-04-11,71.5276210070403
2003-04-14,70.7472314384589
2003-04-15,71.84283465623943
2003-04-16,71.31459168804285
2003-04-17,71.40433621723895
2003-04-18,71.52879424718128
2003-04-21,72.00652696558562
2003-04-22,70.51323486640938
2003-04-23,70.42644704977874
2003-04-24,70.83266759501723
2003-04-25,69.26973474036757
2003-04-28,68.58656672886175
2003-04-29,68.53746432872317
2003-04-30,70.69901700226056
2003-05-01,70.5745979193908
2003-05-02,70.97284413930042
2003-05-05,70.77454673540973
2003-05-06,72.33723539439194
2003-05-07,73.37591853851958
2003-05-08,71.83457853420228
2003-05-09,71.98599548277024
2003-05-12,72.29627374743673
2003-05-13,72.57066015721128
2003-05-14,73.22035277925468
2003-05-15,72.3958411453397
2003-05-16,71.7312703810892
2003-05-19,69.84765340636677
2003-05-20,70.19023106569925
2003-05-21,69.1795935530724
2003-05-22,69.77028153752394
2003-05-23,70.47775893114682
2003-05-26,70.10734827857588
2003-05-27,69.0587232919385
2003-05-28,69.54619597001671
2003-05-29,70.21490260721589
2003-05-30,70.3361763592898
2003-06-02,72.03836698882971
2003-06-03,72.05194161181619
2003-06-04,72.4499838708229
2003-06-05,72.94525467029655
2003-06-06,74.02762847991002
2003-06-09,74.55701422264116
2003-06-10,74.8584423788973
2003-06-11,74.85718522169476
2003-06-12,75.11834600872253
2003-06-13,75.19463855268654
2003-06-16,73.90044774536875
2003-06-17,75.21118262991124
2003-06-18,76.42494083361078
2003-06-19,76.52361847143696
2003-06-20,77.31259620115625
2003-06-23,78.808372778087
2003-06-24,76.88354953468126
2003-06-25,76.70281767551653
2003-06-26,76.73261509554858
2003-06-27,78.10294187455709
2003-06-30,77.35040278297018
2003-07-01,78.37905214364531
2003-07-02,81.77234004184807
2003-07-03,83.45542712621808
2003-07-04,83.03203927012592
2003-07-07,85.82671335791521
2003-07-08,86.96736207689649
2003-07-09,87.59844657185398
2003-07-10,86.70890761682513
2003-07-11,84.33610188507417
2003-07-14,85.4808878067435
2003-07-15,85.9651348232343
2003-07-16,85.14848454354927
2003-07-17,83.04385138033913
2003-07-18,83.04020916217661
2003-07-21,82.53556712479828
2003-07-22,81.57581581512704
2003-07-23,82.14630521632982
2003-07-24,82.16474860518868
2003-07-25,82.04034121747563
2003-07-28,83.02598122060714
2003-07-29,82.76499731186331
2003-07-30,81.43992282288282
2003-07-31,82.12008745345196
2003-08-01,82.71208306842668
2003-08-04,81.00238557140166
2003-08-05,80.51352243564563
2003-08-06,79.76620421212208
2003-08-07,79.87578903842113
2003-08-08,80.47922502969901
2003-08-11,81.9962192857719
2003-08-12,82.65523903117295
2003-08-13,83.73818774688078
2003-08-14,85.50047462992515
2003-08-15,85.41240179560677
2003-08-18,87.00062645053683
2003-08-19,88.88126776597717
2003-08-20,90.5309146699788
2003-08-21,92.92365603028499
2003-08-22,93.66371155367547
2003-08-25,92.7197125462093
2003-08-26,93.10624951767336
2003-08-27,92.70201406311418
2003-08-28,92.1917734971224
2003-08-29,93.05959506008506
2003-09-01,95.6926278576963
2003-09-02,97.16641612388236
2003-09-03,98.2497392088282
2003-09-04,96.57441959393303
2003-09-05,95.3646961019227
2003-09-08,94.97108288453697
2003-09-09,96.27088795822405
2003-09-10,95.15542884690201
2003-09-11,93.32016542483588
2003-09-12,93.9145981758385
2003-09-15,93.85607472312142
2003-09-16,97.42716465435667
2003-09-17,98.05052688673028
2003-09-18,99.17155430613897
2003-09-19,98.73612611298603
2003-09-22,96.34602462227762
2003-09-23,96.68874834717114
2003-09-24,96.80912213342549
2003-09-25,94.24957467835817
2003-09-26,94.59061173845086
2003-09-29,93.70391307036965
2003-09-30,92.93562514064624
2003-10-01,94.44028579479271
2003-10-02,97.02582704719002
2003-10-03,98.61374802556314
2003-10-06,98.29056650812407
2003-10-07,99.16817867422218
2003-10-08,96.67871737579274
2003-10-09,98.00073724170824
2003-10-10,99.50013635126167
2003-10-13,100.24049784741729
2003-10-14,101.09951007665849
2003-10-15,100.60171591648061
2003-10-16,101.50877143608481
2003-10-17,102.01490858392387
2003-10-20,101.95219803138279
2003-10-21,101.51762871583335
2003-10-22,99.36696433830087
2003-10-23,93.93253128951324
2003-10-24,94.5401650486574
2003-10-27,96.50647320794883
2003-10-28,98.38760661240228
2003-10-29,99.96121929152487
2003-10-30,99.36363519030348
2003-10-31,97.36050823190261
2003-11-03,97.52788261191743
2003-11-04,101.50432268212685
2003-11-05,100.74665644851507
2003-11-06,98.41425907537798
2003-11-07,99.52685648249664
2003-11-10,99.45623995477905
2003-11-11,96.25895546384443
2003-11-12,95.10674288598159
2003-11-13,96.27590280852439
2003-11-14,94.53426810289899
2003-11-17,90.87312022235186
2003-11-18,90.99351050740358
2003-11-19,88.0524804552115
2003-11-20,90.03727612674855
2003-11-21,90.02464970259264
2003-11-24,90.88239048191969
2003-11-25,91.52634011891226
2003-11-26,92.34051044112859
2003-11-27,92.8570871016855
2003-11-28,91.50543793806399
2003-12-01,93.70052903643064
2003-12-02,93.53894261566158
2003-12-03,93.24997667220596
2003-12-04,94.43832686959229
2003-12-05,93.61386874913481
2003-12-08,91.27643878943853
2003-12-09,91.51235404822476
2003-12-10,88.98767332493473
2003-12-11,90.62699726737846
2003-12-12,90.9981269398932
2003-12-15,93.13044401312706
2003-12-16,91.18000476617674
2003-12-17,89.70980717020913
2003-12-18,89.68073828415174
2003-12-19,91.20490089106646
2003-12-22,91.74315453721456
2003-12-23,91.8012293746384
2003-12-24,91.40909376958777
2003-12-25,91.48000557438466
2003-12-26,92.08049989088913
2003-12-29,92.5748596329828
2003-12-30,93.81151868932966
2003-12-31,92.9898611106258
2004-01-01,92.9898611106258
2004-01-02,93.3162466734427
2004-01-05,94.86300860464124
2004-01-06,93.94304538780989
2004-01-07,93.96971598111439
2004-01-08,94.12916240440717
2004-01-09,93.85662325029051
2004-01-12,94.12249758587045
2004-01-13,93.71205749486354
2004-01-14,94.7432027811667
2004-01-15,94.11097538464392
2004-01-16,96.45419879816163
2004-01-19,97.44587550732363
2004-01-20,96.25789843279603
2004-01-21,95.77278195606412
2004-01-22,95.8170747319975
2004-01-23,96.59415936567727
2004-01-26,96.64532185066031
2004-01-27,96.37908934309188
2004-01-28,96.24161866481931
2004-01-29,96.91271254202546
2004-01-30,96.12399865671378
2004-02-02,96.3598417769475
2004-02-03,94.87978785569972
2004-02-04,93.09646309973647
2004-02-05,92.87084260803282
2004-02-06,92.37648829329055
2004-02-09,92.01965180032174
2004-02-10,92.02559136848352
2004-02-11,92.15628375434747
2004-02-12,91.82206072601373
2004-02-13,92.9466085925497
2004-02-16,93.10118638756836
2004-02-17,93.42060189192
2004-02-18,92.71487203743682
2004-02-19,93.60273680055127
2004-02-20,92.98640319489431
2004-02-23,94.53994760820999
2004-02-24,92.06005911210629
2004-02-25,92.30685848613662
2004-02-26,93.5657669201584
2004-02-27,95.82626377169271
2004-03-01,98.14255034317985
2004-03-02,99.06210491890722
2004-03-03,100.36077156613183
2004-03-04,99.50718188917783
2004-03-05,98.48208775805908
2004-03-08,98.1163434848114
2004-03-09,98.83957526937763
2004-03-10,99.6141638841765
2004-03-11,98.6782398480983
2004-03-12,97.78747980584225
2004-03-15,99.27840849433558
2004-03-16,99.40180867371258
2004-03-17,102.99613815746966
2004-03-18,103.6316512178615
2004-03-19,102.89322004909579
2004-03-22,101.86619322118746
2004-03-23,102.707544196749
2004-03-24,105.27414259292354
2004-03-25,107.24710687918099
2004-03-26,110.07272291253419
2004-03-29,109.88098068554987
2004-03-30,109.03603682340375
2004-03-31,109.89598178221357
2004-04-01,109.07834418146105
2004-04-02,111.02109007459613
2004-04-05,112.93975124025359
2004-04-06,112.6424072162332
2004-04-07,112.31653037629842
2004-04-08,112.54601084573174
2004-04-09,110.88760785068308
2004-04-12,112.4927958880162
2004-04-13,113.72713612356713
2004-04-14,111.91608116284065
2004-04-15,109.58036973481973
2004-04-16,109.11365466068219
2004-04-19,107.75660402659493
2004-04-20,111.25219837069335
2004-04-21,110.50019387973337
2004-04-22,110.29790854571227
2004-04-23,111.84863459703946
2004-04-26,112.33736532932699
2004-04-27,110.10209864751275
2004-04-28,110.5348757840127
2004-04-29,109.38435536787843
2004-04-30,106.55192020873727
2004-05-03,106.80422597445663
2004-05-04,106.17064985043427
2004-05-05,106.9901290501614
2004-05-06,104.62764800857607
2004-05-07,102.79347584004087
2004-05-10,96.65551938734598
2004-05-11,97.36829475930327
2004-05-12,99.96333085590635
2004-05-13,97.0241544052579
2004-05-14,96.63785416020553
2004-05-17,92.79156819177373
2004-05-18,94.86048861053663
2004-05-19,98.01823656399895
2004-05-20,98.04439556291145
2004-05-21,100.15038072264504
2004-05-24,100.61795352354521
2004-05-25,98.28736020964713
2004-05-26,100.02488385058932
2004-05-27,99.42606731847829
2004-05-28,101.03593871862037
2004-05-31,100.92470193616157
2004-06-01,101.63016356091556
2004-06-02,100.349737676553
2004-06-03,98.28206067618093
2004-06-04,98.46005454676856
2004-06-07,101.85358504148019
2004-06-08,102.87843910803855
2004-06-09,104.19066945533892
2004-06-10,104.84982658448149
2004-06-11,104.6466361669022
2004-06-14,103.00883351060565
2004-06-15,103.30298983015795
2004-06-16,105.48077273879123
2004-06-17,105.55975054764887
2004-06-18,103.86504783780381
2004-06-21,105.88763587991691
2004-06-22,105.17438314085445
2004-06-23,105.19781809841237
