Date,MSCI Greece Rebased Index
2000-03-31,158527.869540025
2000-04-03,159008.30022492204
2000-04-04,159455.02430340252
2000-04-05,159157.79304581473
2000-04-06,159048.9557655875
2000-04-07,162633.3867742984
2000-04-10,162990.75210031413
2000-04-11,162200.2533452886
2000-04-12,160660.31170943414
2000-04-13,155746.39071469713
2000-04-14,147716.88480648043
2000-04-17,134028.76299620228
2000-04-18,129963.99307413271
2000-04-19,140320.6249166294
2000-04-20,142296.94064269314
2000-04-21,145137.70677976584
2000-04-24,144078.73009855777
2000-04-25,139401.00226171385
2000-04-26,136521.1521270767
2000-04-27,139735.61252929334
2000-04-28,139660.54293862733
2000-05-01,139727.79987980623
2000-05-02,144302.45967073203
2000-05-03,145266.67244677184
2000-05-04,144061.03224517807
2000-05-05,146061.7795633366
2000-05-08,148258.05710467586
2000-05-09,147521.08328031006
2000-05-10,149456.16361002935
2000-05-11,149529.1955600726
2000-05-12,150298.62852555286
2000-05-15,153158.6222201912
2000-05-16,154919.35937224727
2000-05-17,154909.90327825956
2000-05-18,155866.18113467022
2000-05-19,157995.29874483444
2000-05-22,154629.36225809355
2000-05-23,154209.9365379848
2000-05-24,150653.13830107273
2000-05-25,150178.354727618
2000-05-26,151225.19368967845
2000-05-29,151692.90777325846
2000-05-30,150863.03291518934
2000-05-31,151954.5020899157
2000-06-01,149134.2218856575
2000-06-02,149314.10970304997
2000-06-05,148050.8306886297
2000-06-06,147523.43647384195
2000-06-07,143686.42667208426
2000-06-08,144771.91796946907
2000-06-09,146914.36815598435
2000-06-12,144754.36225714532
2000-06-13,142696.7388306661
2000-06-14,144768.12239682287
2000-06-15,145831.82370374515
2000-06-16,144997.24384688793
2000-06-19,144964.43786238457
2000-06-20,143279.78685943127
2000-06-21,142317.1859176594
2000-06-22,140093.41330367324
2000-06-23,138057.32516752175
2000-06-26,135121.90272327806
2000-06-27,138856.9663263435
2000-06-28,136600.44605787194
2000-06-29,137166.57464570872
2000-06-30,136263.67975384992
2000-07-03,135544.76118049648
2000-07-04,134013.7551969558
2000-07-05,135392.67522710253
2000-07-06,133461.92126885836
2000-07-07,131468.39536405687
2000-07-10,131562.99618368936
2000-07-11,133038.60360583913
2000-07-12,131666.25404441738
2000-07-13,132085.1710531842
2000-07-14,134545.68926809612
2000-07-17,136802.26744539713
2000-07-18,137587.2971690682
2000-07-19,135853.78609131876
2000-07-20,136586.07228466822
2000-07-21,136281.64628594075
2000-07-24,136171.5609515354
2000-07-25,134675.83823389522
2000-07-26,133539.72280086385
2000-07-27,134320.94481067668
2000-07-28,135201.1933753114
2000-07-31,134988.63257450217
2000-08-01,135360.2254720647
2000-08-02,134930.18511123105
2000-08-03,132332.27265519876
2000-08-04,130510.72124593152
2000-08-07,126254.56570666857
2000-08-08,127590.33806761814
2000-08-09,126457.80132843195
2000-08-10,125508.19764375464
2000-08-11,127416.13754131418
2000-08-14,129481.60871053983
2000-08-15,129512.58351805019
2000-08-16,128195.64460560988
2000-08-17,127234.92396598583
2000-08-18,127629.07529503808
2000-08-21,127183.297980007
2000-08-22,126895.91337781602
2000-08-23,126643.50278052285
2000-08-24,123594.13635894032
2000-08-25,121733.47535304732
2000-08-28,119487.01972155551
2000-08-29,118108.41450674467
2000-08-30,114172.69531254428
2000-08-31,118260.30698206398
2000-09-01,120335.02713234893
2000-09-04,122267.68773586961
2000-09-05,128488.4826494525
2000-09-06,131349.82078414387
2000-09-07,134559.2443230046
2000-09-08,144425.84508319557
2000-09-11,139484.12878385506
2000-09-12,133127.22669499245
2000-09-13,131754.99970651724
2000-09-14,139440.6278082266
2000-09-15,138181.33572451485
2000-09-18,135921.76158015794
2000-09-19,136404.20931796945
2000-09-20,134139.63241134846
2000-09-21,131526.56017167625
2000-09-22,133024.29318173844
2000-09-25,135244.48169145366
2000-09-26,135035.67834115805
2000-09-27,134957.32409709916
2000-09-28,134530.4248482027
2000-09-29,135957.14327393498
2000-10-02,135780.39527131995
2000-10-03,132480.30084736441
2000-10-04,130029.4692443162
2000-10-05,128673.74653112613
2000-10-06,130372.04265665977
2000-10-09,128212.77907773005
2000-10-10,127239.8207749609
2000-10-11,126393.09228412612
2000-10-12,124284.61353357673
2000-10-13,121059.2815388401
2000-10-16,124098.20187545771
2000-10-17,122168.20970011115
2000-10-18,119276.64702177147
2000-10-19,122248.97749916112
2000-10-20,124630.99437212016
2000-10-23,122406.85432637819
2000-10-24,123381.35653534756
2000-10-25,123180.71615165513
2000-10-26,124311.04315367456
2000-10-27,124065.51164201998
2000-10-30,123591.05708957817
2000-10-31,124847.7738232036
2000-11-01,127603.85351636201
2000-11-02,125421.13033045136
2000-11-03,124604.8927711893
2000-11-06,122322.79866518038
2000-11-07,120198.06176034112
2000-11-08,118582.98994504835
2000-11-09,119291.42245926594
2000-11-10,118586.99685310805
2000-11-13,117159.40505726225
2000-11-14,116071.23294072784
2000-11-15,113763.09265334741
2000-11-16,113358.11619190036
2000-11-17,111338.93751302142
2000-11-20,109170.37688043839
2000-11-21,111419.04944199517
2000-11-22,108243.22934793851
2000-11-23,106287.36408088372
2000-11-24,108196.76456397933
2000-11-27,107907.51594132838
2000-11-28,104565.71622110026
2000-11-29,105004.6087129177
2000-11-30,105536.6493046386
2000-12-01,110262.12925874097
2000-12-04,114310.7731277899
2000-12-05,113978.69622380249
2000-12-06,120144.11680984072
2000-12-07,120177.73174900767
2000-12-08,120345.82251025496
2000-12-11,118858.86018158527
2000-12-12,116703.46139947728
2000-12-13,113253.14984942395
2000-12-14,116215.45515879578
2000-12-15,115864.77954548551
2000-12-18,114117.31502603872
2000-12-19,112088.54863111721
2000-12-20,111696.43894823357
2000-12-21,109739.31327281691
2000-12-22,109622.63993502532
2000-12-25,109622.63993502532
2000-12-26,109615.0316306458
2000-12-27,109709.30280267201
2000-12-28,109271.82447060797
2000-12-29,109306.61549899617
2001-01-01,109306.62234529536
2001-01-02,109306.62234529536
2001-01-03,108602.45446380012
2001-01-04,106994.59895029831
2001-01-05,103898.28954254444
2001-01-08,101861.36025920343
2001-01-09,100412.264392388
2001-01-10,100515.33451781243
2001-01-11,107378.92310687868
2001-01-12,107378.14131036891
2001-01-15,102948.12604499135
2001-01-16,101926.18292042088
2001-01-17,104299.17876348157
2001-01-18,103327.29640241299
2001-01-19,102147.71821045363
2001-01-22,99868.99760868642
2001-01-23,99048.32172148082
2001-01-24,97827.6063493455
2001-01-25,98804.39126133881
2001-01-26,98993.23259437954
2001-01-29,98167.51958975931
2001-01-30,101365.26552751762
2001-01-31,105739.46687754276
2001-02-01,105331.214592455
2001-02-02,102426.55634143221
2001-02-05,100305.58845426762
2001-02-06,102122.66233771121
2001-02-07,101495.89863997856
2001-02-08,102323.41968051576
2001-02-09,102708.70021858443
2001-02-12,103457.3876121124
2001-02-13,103561.19237223727
2001-02-14,104354.17669619902
2001-02-15,104101.55615201568
2001-02-16,104865.10033616814
2001-02-19,105448.58274980604
2001-02-20,106300.75304571602
2001-02-21,103607.5488674455
2001-02-22,103058.08490210718
2001-02-23,102636.59974051
2001-02-26,102636.59974051004
2001-02-27,102541.02568815734
2001-02-28,101513.50308587866
2001-03-01,100896.73457462956
2001-03-02,102552.13270452723
2001-03-05,103014.88520726188
2001-03-06,103334.0112267673
2001-03-07,102991.07379358544
2001-03-08,106112.87554626312
2001-03-09,105906.31272790841
2001-03-12,105814.08638417674
2001-03-13,105115.53815928753
2001-03-14,100203.8706227323
2001-03-15,102309.24623121848
2001-03-16,102131.15105583193
2001-03-19,100598.97320359039
2001-03-20,101664.26914920115
2001-03-21,100454.72384630138
2001-03-22,99341.44035906355
2001-03-23,99971.73867637495
2001-03-26,101067.80196741682
2001-03-27,100317.70753552302
2001-03-28,100133.75850238644
2001-03-29,98875.7268975591
2001-03-30,99902.2332911718
2001-04-02,99527.01853282112
2001-04-03,97468.64920404991
2001-04-04,97603.53401611342
2001-04-05,100026.58439435842
2001-04-06,100050.35288829787
2001-04-09,99067.98965147918
2001-04-10,100364.64029921798
2001-04-11,100762.7243180839
2001-04-12,103641.543579693
2001-04-13,103641.54357969297
2001-04-16,103641.54357969297
2001-04-17,104723.12954151732
2001-04-18,108824.67538450327
2001-04-19,108247.34341505295
2001-04-20,107898.68906745585
2001-04-23,107600.62667272835
2001-04-24,106473.90668976851
2001-04-25,106461.23798328343
2001-04-26,106992.39748672498
2001-04-27,107634.0530855112
2001-04-30,108547.24177055313
2001-05-01,108547.24177055313
2001-05-02,107689.03157046427
2001-05-03,106132.24157987205
2001-05-04,105377.09878180394
2001-05-07,103973.15781293456
2001-05-08,103966.72640412292
2001-05-09,102537.0203918149
2001-05-10,102033.52690925571
2001-05-11,102255.19523752677
2001-05-14,100024.18686543034
2001-05-15,98837.54194338602
2001-05-16,99538.54885603013
2001-05-17,100633.75997476958
2001-05-18,104148.5700221962
2001-05-21,104643.14719439216
2001-05-22,103673.05618372376
2001-05-23,104178.0236737378
2001-05-24,104854.39100369686
2001-05-25,106255.97663683047
2001-05-28,105430.52425320375
2001-05-29,102737.78487052378
2001-05-30,101820.4423107656
2001-05-31,100784.87063231766
2001-06-01,97917.4355560085
2001-06-04,97917.43555600848
2001-06-05,94499.20709848248
2001-06-06,94241.37758662376
2001-06-07,97191.03074428903
2001-06-08,96527.4748224896
2001-06-11,93732.00312544542
2001-06-12,94465.47387733115
2001-06-13,94336.12364198381
2001-06-14,93201.48416472762
2001-06-15,93098.55125586984
2001-06-18,92423.30575878204
2001-06-19,91939.05473292698
2001-06-20,90856.01696445474
2001-06-21,90545.42407290183
2001-06-22,89951.80134369235
2001-06-25,87157.0788842642
2001-06-26,85314.59342219663
2001-06-27,87257.62717847893
2001-06-28,87261.76803572412
2001-06-29,88842.01872820496
2001-07-02,88691.88168435915
2001-07-03,86970.43868583113
2001-07-04,85542.86367191325
2001-07-05,85555.5897165324
2001-07-06,85472.62872544175
2001-07-09,81882.88788399182
2001-07-10,80272.39865435363
2001-07-11,77414.68782687924
2001-07-12,79689.52290804534
2001-07-13,76768.16300223951
2001-07-16,73313.12588903551
2001-07-17,74372.61913946432
2001-07-18,77942.6282034606
2001-07-19,82732.13021470397
2001-07-20,79718.01415097805
2001-07-23,82741.78544915386
2001-07-24,83581.1205897618
2001-07-25,83722.64530190612
2001-07-26,84946.59667287921
2001-07-27,86645.23219190935
2001-07-30,84747.3694025545
2001-07-31,86275.16141383052
2001-08-01,86617.94648570004
2001-08-02,88190.6924966016
2001-08-03,88845.75977295211
2001-08-06,88494.62319908645
2001-08-07,84594.34684661456
2001-08-08,83372.11548690806
2001-08-09,83344.32533522484
2001-08-10,82774.70356009158
2001-08-13,82549.64545225874
2001-08-14,84667.06936089418
2001-08-15,84667.06936089415
2001-08-16,85404.5147448208
2001-08-17,84854.82100747163
2001-08-20,84800.24923421952
2001-08-21,84682.7815854168
2001-08-22,84615.51686653515
2001-08-23,84777.38486659052
2001-08-24,86385.61454204656
2001-08-27,87936.74023241286
2001-08-28,88716.92108219946
2001-08-29,87792.38676227481
2001-08-30,87732.51741367634
2001-08-31,87901.80243542213
2001-09-03,87022.02505968786
2001-09-04,86410.8074870391
2001-09-05,85357.3431841861
2001-09-06,84991.70079986614
2001-09-07,84339.96054478541
2001-09-10,80904.9606942817
2001-09-11,81346.58116607224
2001-09-12,75023.4951265517
2001-09-13,75449.98476063582
2001-09-14,71717.31751628131
2001-09-17,70367.7754778348
2001-09-18,70386.41228185761
2001-09-19,71584.77868519198
2001-09-20,67749.65313592671
2001-09-21,66987.41330378488
2001-09-24,68118.6592394685
2001-09-25,68664.13790855321
2001-09-26,68393.26902164126
2001-09-27,68865.0796830838
2001-09-28,70593.49725311578
2001-10-01,69761.23599172788
2001-10-02,70401.90018879973
2001-10-03,70146.05266653473
2001-10-04,71812.92696754762
2001-10-05,71332.03369515754
2001-10-08,70222.627009379
2001-10-09,70304.61694382038
2001-10-10,70591.82058049683
2001-10-11,71476.10769141924
2001-10-12,71357.05523659314
2001-10-15,71559.71452780941
2001-10-16,72880.29464775571
2001-10-17,74645.07745738607
2001-10-18,74492.82591446552
2001-10-19,74433.57875281613
2001-10-22,75521.77441980774
2001-10-23,76078.25574052316
2001-10-24,75607.37646700445
2001-10-25,74904.62998516303
2001-10-26,75116.17068133385
2001-10-29,75918.79055873906
2001-10-30,75650.45202632027
2001-10-31,78622.24939761646
2001-11-01,81756.12075098246
2001-11-02,80623.80960323138
2001-11-05,82283.81441805793
2001-11-06,82091.088005319
2001-11-07,83234.88397966092
2001-11-08,83343.89171006017
2001-11-09,83898.18972249942
2001-11-12,82116.22748879147
2001-11-13,82758.89149614779
2001-11-14,84335.49225637312
2001-11-15,85144.76336435907
2001-11-16,87049.42851426812
2001-11-19,87847.20156145793
2001-11-20,86788.62473947863
2001-11-21,86086.76224137764
2001-11-22,85165.55754950007
2001-11-23,83086.72680260107
2001-11-26,83346.69004787087
2001-11-27,83879.98879149469
2001-11-28,84057.9553412805
2001-11-29,83807.967125586
2001-11-30,83795.60209315257
2001-12-03,83711.30048151835
2001-12-04,83639.29377544882
2001-12-05,84287.62488775775
2001-12-06,84955.98665146103
2001-12-07,84327.14125444378
2001-12-10,82749.08322828452
2001-12-11,82369.16044462544
2001-12-12,80993.55932816496
2001-12-13,79765.713496674
2001-12-14,80013.04160397605
2001-12-17,79952.49314297573
2001-12-18,80675.76141951946
2001-12-19,81758.91441789332
2001-12-20,80784.77417862671
2001-12-21,80243.96937933548
2001-12-24,80823.38960812122
2001-12-25,80823.38960812122
2001-12-26,80823.3896081212
2001-12-27,80734.87975181983
2001-12-28,81132.45273953729
2001-12-31,81132.45273953729
2002-01-01,81132.4527395373
2002-01-02,81557.00191040868
2002-01-03,81816.14246795762
2002-01-04,82223.76935239155
2002-01-07,81917.15467619733
2002-01-08,80835.97334681868
2002-01-09,80034.04671477684
2002-01-10,79995.5813400464
2002-01-11,79481.33606289007
2002-01-14,77611.50842627398
2002-01-15,77571.04546322113
2002-01-16,77084.63196779054
2002-01-17,79243.30629363371
2002-01-18,79130.6455471435
2002-01-21,78617.96546860841
2002-01-22,79182.82474717531
2002-01-23,80690.71640485397
2002-01-24,81510.49844131008
2002-01-25,81381.8328782422
2002-01-28,81634.88232885262
2002-01-29,81571.30531159854
2002-01-30,80541.14951863099
2002-01-31,80727.10810248581
2002-02-01,80645.75904616246
2002-02-04,80405.16400101125
2002-02-05,79436.6155021817
2002-02-06,79130.84835808331
2002-02-07,78785.99326433492
2002-02-08,78197.30506039957
2002-02-11,77756.62592042489
2002-02-12,77483.14432301419
2002-02-13,77322.75597497802
2002-02-14,77414.59657827152
2002-02-15,77180.88900382808
2002-02-18,76158.54855418927
2002-02-19,74978.47995506569
2002-02-20,74867.3445057397
2002-02-21,74464.7485350528
2002-02-22,73242.52623939965
2002-02-25,73497.29015261814
2002-02-26,74959.8400376731
2002-02-27,74090.97628689921
2002-02-28,72199.68369985561
2002-03-01,73244.24285388253
2002-03-04,75047.09400615095
2002-03-05,74994.44191894202
2002-03-06,74901.7412272964
2002-03-07,75189.53251446708
2002-03-08,75526.59101946795
2002-03-11,75052.76157726979
2002-03-12,73738.10062682489
2002-03-13,73501.7233845869
2002-03-14,73771.57131240722
2002-03-15,73690.31887746246
2002-03-18,73690.31887746246
2002-03-19,72734.18668175122
2002-03-20,72228.90240802139
2002-03-21,71792.32510598078
2002-03-22,71345.75302432686
2002-03-25,71345.75302432686
2002-03-26,70754.6910406934
2002-03-27,70387.1464007697
2002-03-28,70112.51342969552
2002-03-29,70112.51342969552
2002-04-01,70112.51342969552
2002-04-02,67756.01798438438
2002-04-03,67497.76426265338
2002-04-04,67424.02202549316
2002-04-05,68045.51748352978
2002-04-08,66666.10935841988
2002-04-09,67690.22541450254
2002-04-10,66903.70085176581
2002-04-11,66857.76437966734
2002-04-12,66864.6423129351
2002-04-15,65601.28717049237
2002-04-16,65731.46642937533
2002-04-17,66840.86728704476
2002-04-18,66901.12684308954
2002-04-19,67581.25845977166
2002-04-22,66939.07139031832
2002-04-23,66763.49221210033
2002-04-24,67576.0874545768
2002-04-25,67678.26876410008
2002-04-26,68187.53391608493
2002-04-29,68421.17906800928
2002-04-30,68150.61127245559
2002-05-01,68150.61127245557
2002-05-02,68040.90967579771
2002-05-03,68074.15480959849
2002-05-06,68074.15480959848
2002-05-07,68074.15480959848
2002-05-08,70082.78280884995
2002-05-09,70814.53780581555
2002-05-10,71443.69961859763
2002-05-13,71814.93277020614
2002-05-14,73154.80480090146
2002-05-15,72584.32684312142
2002-05-16,72758.83179797605
2002-05-17,74055.88124086703
2002-05-20,74455.3535617557
2002-05-21,74643.51741442327
2002-05-22,73467.6578383315
2002-05-23,72847.07024472326
2002-05-24,72457.25089107334
2002-05-27,71791.6204315478
2002-05-28,71883.95651172189
2002-05-29,71811.80235090922
2002-05-30,70647.49781164876
2002-05-31,71613.1535065304
2002-06-03,70749.65437001889
2002-06-04,70150.01162436017
2002-06-05,71442.10542518292
2002-06-06,72374.51797224526
2002-06-07,71678.26553418982
2002-06-10,72043.77595614619
2002-06-11,72020.95110890924
2002-06-12,71624.9847583144
2002-06-13,71028.7474316028
2002-06-14,69330.0844933389
2002-06-17,69086.61502313275
2002-06-18,68908.12744580767
2002-06-19,68012.5233034436
2002-06-20,67287.97899261831
2002-06-21,67547.05131880834
2002-06-24,67547.05131880836
2002-06-25,68877.31401079585
2002-06-26,67880.67651516995
2002-06-27,68889.65502027287
2002-06-28,69229.87616756489
2002-07-01,68582.4299377596
2002-07-02,67199.97502136628
2002-07-03,66902.258063345
2002-07-04,67687.42681639927
2002-07-05,67850.94196654069
2002-07-08,67976.08345674684
2002-07-09,67383.1218695467
2002-07-10,66418.15054583416
2002-07-11,65566.11364117762
2002-07-12,65204.82617437855
2002-07-15,65080.950743203866
2002-07-16,64210.235480792224
2002-07-17,64507.603786236155
2002-07-18,65095.09885151674
2002-07-19,64207.65885344532
2002-07-22,63328.641991224154
2002-07-23,63448.45227676177
2002-07-24,61606.80892910794
2002-07-25,62941.21308790799
2002-07-26,62633.69079459434
