Date,SWITZERLAND
2001-05-24,116.39238777789254
2001-05-25,115.97160837405698
2001-05-28,115.61813950877654
2001-05-29,115.20181869669818
2001-05-30,114.40391728949983
2001-05-31,113.71708948145341
2001-06-01,114.22320941988578
2001-06-04,114.3291364944271
2001-06-05,115.69731462268118
2001-06-06,115.04223045564773
2001-06-07,114.95979936912914
2001-06-08,114.3416699994073
2001-06-11,113.92251263662538
2001-06-12,112.20388808023203
2001-06-13,112.88709020825775
2001-06-14,111.24899553081517
2001-06-15,110.62268605814243
2001-06-18,110.22513465315797
2001-06-19,109.61060496221485
2001-06-20,109.08373386761264
2001-06-21,109.28762142177
2001-06-22,108.3888221308706
2001-06-25,108.27452138652613
2001-06-26,106.71474782683559
2001-06-27,105.66535065208937
2001-06-28,108.03944943754547
2001-06-29,109.18621736893954
2001-07-02,110.34376367969573
2001-07-03,109.2863219573643
2001-07-04,108.60817935777199
2001-07-05,107.66129273819024
2001-07-06,105.76167764643024
2001-07-09,105.65157932589211
2001-07-10,104.212575211477
2001-07-11,103.34892206318925
2001-07-12,105.53232788953835
2001-07-13,105.78134106566564
2001-07-16,105.80918827655981
2001-07-17,105.1831303722855
2001-07-18,105.13670141504463
2001-07-19,107.21812496695777
2001-07-20,106.32654452547382
2001-07-23,106.21866403203936
2001-07-24,103.76659022698458
2001-07-25,102.15495289754516
2001-07-26,102.23438977398953
2001-07-27,103.5617928672852
2001-07-30,104.12620772282969
2001-07-31,104.62331149761957
2001-08-01,105.61566508678604
2001-08-02,106.01325087475087
2001-08-03,105.16882675409448
2001-08-06,105.60563449657543
2001-08-07,105.6125773313154
2001-08-08,105.37089472230221
2001-08-09,103.01708513684233
2001-08-10,101.02474972939854
2001-08-13,102.23005838455211
2001-08-14,103.95060743732826
2001-08-15,103.56764068261802
2001-08-16,102.7571502802893
2001-08-17,102.0266982459559
2001-08-20,101.48196794186521
2001-08-21,103.081665687452
2001-08-22,101.74334529235725
2001-08-23,101.17037573448397
2001-08-24,102.50094160267224
2001-08-27,103.23311940122403
2001-08-28,101.79792230903536
2001-08-29,100.52289868314266
2001-08-30,99.68808068488754
2001-08-31,100.58251731758295
2001-09-03,98.66893265218819
2001-09-04,100.28460031709811
2001-09-05,99.87551350114911
2001-09-06,98.22955361780787
2001-09-07,95.99567856657822
2001-09-10,94.09232761365655
2001-09-11,88.11739201325523
2001-09-12,90.53196799039023
2001-09-13,91.47078248415006
2001-09-14,87.68435427097023
2001-09-17,91.0943105953457
2001-09-18,90.57192996885243
2001-09-19,89.4816463673211
2001-09-20,86.13030150436606
2001-09-21,83.56517555578844
2001-09-24,87.58969992383393
2001-09-25,90.17781235680634
2001-09-26,90.9349319106207
2001-09-27,92.19997973208334
2001-09-28,95.69278657342286
2001-10-01,93.71242501982368
2001-10-02,93.46978420810184
2001-10-03,92.7582866519588
2001-10-04,94.94397492582921
2001-10-05,94.07063966226055
2001-10-08,94.36984771207563
2001-10-09,93.92334069438802
2001-10-10,94.52603396964449
2001-10-11,96.5862694621064
2001-10-12,95.56517880930268
2001-10-15,95.10079872031086
2001-10-16,94.89321062916143
2001-10-17,95.17007885817844
2001-10-18,96.37085670898405
2001-10-19,96.22043455068237
2001-10-22,97.84611315787905
2001-10-23,99.20101898968817
2001-10-24,99.12010928813875
2001-10-25,98.0016867861374
2001-10-26,99.26154903577414
2001-10-29,97.374366062636
2001-10-30,95.56302105995009
2001-10-31,96.77591034471271
2001-11-01,96.9046787795167
2001-11-02,97.14220708485536
2001-11-05,98.66767638486762
2001-11-06,98.85006079645468
2001-11-07,99.15731709386826
2001-11-08,101.67072696203846
2001-11-09,100.984273291349
2001-11-12,99.56395181169465
2001-11-13,101.4746029878858
2001-11-14,102.10200201818921
2001-11-15,104.18024966645036
2001-11-16,104.69134440410517
2001-11-19,105.68727566976844
2001-11-20,104.15575087124309
2001-11-21,104.38025491487338
2001-11-22,104.94071178383123
2001-11-23,103.20836207682551
2001-11-26,103.23166061460985
2001-11-27,102.45297723653806
2001-11-28,100.90186258315201
2001-11-29,100.61177110967881
2001-11-30,99.47409535812285
2001-12-03,99.51332734532551
2001-12-04,101.68600296806716
2001-12-05,103.10648494999452
2001-12-06,102.92633523163641
2001-12-07,102.39689556508276
2001-12-10,100.85206341392676
2001-12-11,100.77265846532998
2001-12-12,100.66515254693776
2001-12-13,99.81726220005737
2001-12-14,98.64785000055828
2001-12-17,100.34976450816919
2001-12-18,100.02817861501458
2001-12-19,98.78747016692525
2001-12-20,100.86032990375276
2001-12-21,102.07608025071752
2001-12-24,100.89100081722606
2001-12-25,100.89100081722606
2001-12-26,100.78400758937701
2001-12-27,101.49394221230477
2001-12-28,101.90590672680626
2001-12-31,102.04620009486838
2002-01-01,102.04620009486838
2002-01-02,100.94638627073607
2002-01-03,101.09038735936163
2002-01-04,101.75520517349297
2002-01-07,101.84215836007422
2002-01-08,100.56618416606662
2002-01-09,101.29346072313209
2002-01-10,100.9314106655749
2002-01-11,101.96855757533736
2002-01-14,100.08179738535466
2002-01-15,99.98962638819191
2002-01-16,99.70468919778604
2002-01-17,101.14961845526922
2002-01-18,100.60741024617205
2002-01-21,99.81829968211042
2002-01-22,100.33649396694072
2002-01-23,100.79884795319292
2002-01-24,102.20841692172903
2002-01-25,101.9115387923583
2002-01-28,102.52219288658998
2002-01-29,101.13830675634765
2002-01-30,99.31288565166506
2002-01-31,99.68510844749648
2002-02-01,99.35780550772968
2002-02-04,98.88341620427543
2002-02-05,98.44510837649544
2002-02-06,98.1339748819961
2002-02-07,100.06296579466209
2002-02-08,100.20937627720593
2002-02-11,100.62938304436021
2002-02-12,100.30947202178912
2002-02-13,101.31980098737283
2002-02-14,102.5372667463075
2002-02-15,102.46096081987903
2002-02-18,101.97871104718962
2002-02-19,99.88367999828243
2002-02-20,99.22653210488728
2002-02-21,99.77981215107754
2002-02-22,99.04349271328103
2002-02-25,100.00519022943908
2002-02-26,99.71206853437481
2002-02-27,101.37933729758963
2002-02-28,102.07735406013208
2002-03-01,101.88341754719143
2002-03-04,103.14875076910118
2002-03-05,102.67660090239036
2002-03-06,102.7996479546135
2002-03-07,103.64238483610201
2002-03-08,104.98205470630171
2002-03-11,104.48459877958753
2002-03-12,104.04538346261712
2002-03-13,104.77099953162198
2002-03-14,106.00469800789729
2002-03-15,106.33405531721395
2002-03-18,107.02412678188885
2002-03-19,106.93681592987774
2002-03-20,106.78090578016038
2002-03-21,106.72301412722341
2002-03-22,107.16215559037897
2002-03-25,107.0795996183788
2002-03-26,107.2489852869262
2002-03-27,107.36656188290077
2002-03-28,107.65890369001761
2002-03-29,107.65890369001761
2002-04-01,108.02013354041875
2002-04-02,108.22903962586938
2002-04-03,108.66788990330703
2002-04-04,108.33395953301603
2002-04-05,107.94405555926399
2002-04-08,106.84101558404541
2002-04-09,107.55796576205496
2002-04-10,107.97531470536659
2002-04-11,106.70502671866488
2002-04-12,106.64075217688769
2002-04-15,106.93634264375036
2002-04-16,107.85759178112286
2002-04-17,108.12341352867746
2002-04-18,108.3079990877011
2002-04-19,108.18480507201252
2002-04-22,108.35740956308145
2002-04-23,108.23273446351912
2002-04-24,108.50033853095816
2002-04-25,107.24781791729076
2002-04-26,106.34483517819679
2002-04-29,106.96406081820906
2002-04-30,107.0557268004952
2002-05-01,107.48488676056773
2002-05-02,107.42802625195692
2002-05-03,108.07648826512205
2002-05-06,107.47764286564221
2002-05-07,105.88547483735714
2002-05-08,107.94988868521237
2002-05-09,108.10716472423644
2002-05-10,107.24383877413538
2002-05-13,107.75493621764006
2002-05-14,108.38792037895628
2002-05-15,109.30839263563047
2002-05-16,109.6935773683051
2002-05-17,108.98515932093943
2002-05-20,108.50691339980825
2002-05-21,108.88669291505101
2002-05-22,108.2873884944272
2002-05-23,107.75295217973054
2002-05-24,107.65458071059524
2002-05-27,108.15458350643564
2002-05-28,107.58928580982385
2002-05-29,107.43900638825215
2002-05-30,106.68763556751563
2002-05-31,107.17100393073437
2002-06-03,106.44429970460689
2002-06-04,104.25973533422693
2002-06-05,103.83085571236006
2002-06-06,103.10201676548543
2002-06-07,101.60706717281359
2002-06-10,101.76812758758061
2002-06-11,102.45564188286718
2002-06-12,99.29281088220988
2002-06-13,97.91862910426214
2002-06-14,96.9114839854337
2002-06-17,99.66575419599144
2002-06-18,98.32184425770282
2002-06-19,97.01559694039146
2002-06-20,94.16698100548476
2002-06-21,94.31012659713483
2002-06-24,91.32435486034721
2002-06-25,94.3061433472321
2002-06-26,91.84380291826083
2002-06-27,93.05498260672816
2002-06-28,97.35616423132994
2002-07-01,97.421730882965
2002-07-02,95.70734653844873
2002-07-03,93.3426488802293
2002-07-04,95.47241604795421
2002-07-05,98.29841247816515
2002-07-08,97.72026050714175
2002-07-09,97.03060181121201
2002-07-10,93.95874995419882
2002-07-11,90.42655776371232
2002-07-12,91.83734277561501
2002-07-15,87.79569263763476
2002-07-16,85.73182769271045
2002-07-17,87.09150891036515
2002-07-18,86.72020523241795
2002-07-19,82.01326900309566
2002-07-22,77.98494052479819
2002-07-23,76.89721598935998
2002-07-24,77.07904880239171
2002-07-25,81.61486725737845
2002-07-26,83.61281897882655
2002-07-29,87.18771852231525
2002-07-30,86.41996025668665
2002-07-31,86.2813697002178
2002-08-01,84.93860623624504
2002-08-02,83.84447970005144
2002-08-05,80.81060124754528
2002-08-06,85.04006512012855
2002-08-07,83.7987517356022
2002-08-08,86.79371453399814
2002-08-09,88.02618964922951
2002-08-12,86.61297336466654
2002-08-13,87.83076718425892
2002-08-14,87.38305837807034
2002-08-15,89.78076211805771
2002-08-16,89.1507150436003
2002-08-19,91.23867987302465
2002-08-20,88.57642555883781
2002-08-21,90.36019047029164
2002-08-22,90.70861305098474
2002-08-23,90.33175788927336
2002-08-26,89.28912899289315
2002-08-27,90.54238758273567
2002-08-28,86.74297704769855
2002-08-29,84.68279371881867
2002-08-30,86.13944490921473
2002-09-02,83.93280150593175
2002-09-03,81.28847741678041
2002-09-04,82.14922104381458
2002-09-05,82.37296979400588
2002-09-06,84.86674330742777
2002-09-09,83.74846929109705
2002-09-10,85.07456083312955
2002-09-11,86.80222812627436
2002-09-12,83.9457564809243
2002-09-13,82.13608084453539
2002-09-16,81.90379467080749
2002-09-17,80.9245357459803
2002-09-18,79.73378361770975
2002-09-19,78.48029393040508
2002-09-20,78.60528032172749
2002-09-23,75.80294127814153
2002-09-24,75.92850021433718
2002-09-25,77.13971780458182
2002-09-26,81.13430415223674
2002-09-27,81.28121189048781
2002-09-30,79.8802662361506
2002-10-01,78.67711905966115
2002-10-02,80.72420732179819
2002-10-03,79.81423157393829
2002-10-04,77.98250806584778
2002-10-07,76.1785315874651
2002-10-08,74.8555822149556
2002-10-09,73.92391979482228
2002-10-10,75.51839412183062
2002-10-11,79.22482360451026
2002-10-14,78.59755599539857
2002-10-15,82.67054028082431
2002-10-16,81.57605942130789
2002-10-17,82.55005993706305
2002-10-18,82.11241616162583
2002-10-21,81.32916158159847
2002-10-22,80.88638092053306
2002-10-23,79.22477554295732
2002-10-24,81.31210386896566
2002-10-25,82.12229158007331
2002-10-28,81.44007366296167
2002-10-29,79.07870936484515
2002-10-30,81.25155281130499
2002-10-31,82.4202202476456
2002-11-01,81.47478892720946
2002-11-04,83.53051360594822
2002-11-05,83.74821147562922
2002-11-06,83.27032972451137
2002-11-07,81.49951818410631
2002-11-08,80.5407681640279
2002-11-11,79.71918897824997
2002-11-12,80.81858133567631
2002-11-13,80.32888491211268
2002-11-14,82.04857799832284
2002-11-15,83.47789579961746
2002-11-18,83.35656229837103
2002-11-19,82.83624704403918
2002-11-20,83.29941242643474
2002-11-21,84.86594791189906
2002-11-22,85.0377332209884
2002-11-25,84.80586823444665
2002-11-26,83.9830817196859
2002-11-27,85.2870542126304
2002-11-28,84.69447218487025
2002-11-29,84.1039873784479
2002-12-02,84.63083339643771
2002-12-03,82.49688329260897
2002-12-04,82.56218230253282
2002-12-05,81.5950756610027
2002-12-06,81.33497266945938
2002-12-09,80.15448444919147
2002-12-10,80.87644560200127
2002-12-11,80.79629775932884
2002-12-12,80.20311175460591
2002-12-13,79.84054430969103
2002-12-16,81.29283268203645
2002-12-17,80.90750986003546
2002-12-18,79.59939885866562
2002-12-19,79.46371599496796
2002-12-20,79.33820852244887
2002-12-23,78.96050361625535
2002-12-24,79.18502042314216
2002-12-25,79.18502042314216
2002-12-26,79.11223705596285
2002-12-27,76.49909659916885
2002-12-30,77.41218299593862
2002-12-31,77.6618323591348
2003-01-01,77.6618323591348
2003-01-02,77.5378972269834
2003-01-03,81.78873760901666
2003-01-06,82.00425622680847
2003-01-07,81.57113807370237
2003-01-08,81.28639305556615
2003-01-09,80.9275178345378
2003-01-10,80.75429780097267
2003-01-13,81.30499191951577
2003-01-14,82.4465770783096
2003-01-15,80.73126752684016
2003-01-16,80.23820477958098
2003-01-17,79.20292703986985
2003-01-20,77.91220219884089
2003-01-21,77.42534419587194
2003-01-22,75.31655569587016
2003-01-23,75.34388545354584
2003-01-24,74.3517001930336
2003-01-27,71.5856279837244
2003-01-28,71.3946374101207
2003-01-29,71.85449869159757
2003-01-30,73.06203195771982
2003-01-31,73.32465300253615
2003-02-03,74.12885288013743
2003-02-04,72.24929224544623
2003-02-05,72.76624443439549
2003-02-06,70.73188660432318
2003-02-07,70.20211710722168
2003-02-10,69.14522495342398
2003-02-11,70.70026283099415
2003-02-12,68.98904681336066
2003-02-13,69.01010270725497
2003-02-14,70.78301835264986
2003-02-17,72.3906427292388
2003-02-18,71.52885691117737
2003-02-19,69.70876404299496
2003-02-20,69.85562520760531
2003-02-21,70.17202890581855
2003-02-24,69.41384501140487
2003-02-25,68.31546068098635
2003-02-26,67.6146458551646
2003-02-27,68.00670816871856
2003-02-28,69.16488662700122
2003-03-03,69.9243905673132
2003-03-04,67.63144395653943
2003-03-05,66.29657761712004
2003-03-06,65.9686385284473
2003-03-07,64.74286337392265
2003-03-10,62.460564713440384
2003-03-11,62.22271485513884
2003-03-12,61.484284295312676
2003-03-13,63.39320659531183
2003-03-14,67.02751301049993
2003-03-17,68.86521487155021
2003-03-18,69.33755990297472
2003-03-19,70.94344194509752
2003-03-20,71.34596100962955
2003-03-21,73.88236680323521
2003-03-24,70.30006936636936
2003-03-25,70.9206759856887
2003-03-26,70.4866401194624
2003-03-27,69.50172155780618
2003-03-28,69.84304428089196
2003-03-31,67.91926337880355
2003-04-01,68.65474361023317
2003-04-02,70.53302206561828
2003-04-03,71.39023221748226
2003-04-04,72.35966530914928
2003-04-07,74.0001532796579
2003-04-08,73.59323980116346
2003-04-09,73.90122209516883
2003-04-10,71.95934587994344
2003-04-11,72.97959191364104
2003-04-14,73.7575326817658
2003-04-15,75.27450944117231
2003-04-16,74.4789057240492
2003-04-17,74.151677326092
2003-04-18,74.151677326092
2003-04-21,73.74661573733749
2003-04-22,74.12835557272247
2003-04-23,74.91415012058826
2003-04-24,73.98197169853603
2003-04-25,73.37680097315535
2003-04-28,74.53677683967653
2003-04-29,73.72514338284971
2003-04-30,73.94923082154348
2003-05-01,74.13713458445403
2003-05-02,73.72289064210123
2003-05-05,74.51210383756741
2003-05-06,75.49746715305811
2003-05-07,75.63190827948861
2003-05-08,73.8837934367828
2003-05-09,73.68049389759425
2003-05-12,72.89808270300561
2003-05-13,73.80249368800517
2003-05-14,74.13873268738337
2003-05-15,74.47369551204127
2003-05-16,74.99109482626021
2003-05-19,73.07732214133307
2003-05-20,73.55296155600742
2003-05-21,72.70101264431923
2003-05-22,74.41751659848627
2003-05-23,74.10946921819068
2003-05-26,73.20753237866833
2003-05-27,73.87785068348613
2003-05-28,75.37962839489236
2003-05-29,75.27412964787337
2003-05-30,74.4808700750124
2003-06-02,76.68857900226074
2003-06-03,75.56170111180812
2003-06-04,76.07825809117284
2003-06-05,75.09256427170929
2003-06-06,76.00475772541486
2003-06-09,76.35576378104201
2003-06-10,76.39562880250568
2003-06-11,77.4716276964993
2003-06-12,77.87875635731083
2003-06-13,76.42571646785517
2003-06-16,78.24009188005363
2003-06-17,79.06777521516143
2003-06-18,79.44604178364014
2003-06-19,78.10471210082981
2003-06-20,78.71316427607852
2003-06-23,77.50233991500349
2003-06-24,77.58546188132807
2003-06-25,77.4189147812858
2003-06-26,77.41394594637879
2003-06-27,77.19861290072922
2003-06-30,76.19922238401793
2003-07-01,74.60071873217355
2003-07-02,76.00878447852257
2003-07-03,76.74830245797827
2003-07-04,76.82148231919939
2003-07-07,78.25493607180327
2003-07-08,77.94324592275142
2003-07-09,77.52920532964158
2003-07-10,77.16756590860447
2003-07-11,77.90554897802187
2003-07-14,79.04363822798668
2003-07-15,78.61644584167242
2003-07-16,78.60257475009769
2003-07-17,78.41519508712639
2003-07-18,78.53495138209779
2003-07-21,78.03994639612404
2003-07-22,77.63597640600662
2003-07-23,78.0898671264485
2003-07-24,78.99349457382965
2003-07-25,78.68517328990015
2003-07-28,79.50471415881104
2003-07-29,79.3825916630848
2003-07-30,79.99142045817602
2003-07-31,80.80532705343644
2003-08-01,80.79882965157401
2003-08-04,80.16863720440917
2003-08-05,81.0410659970294
2003-08-06,80.16423692576794
2003-08-07,79.73219777064497
2003-08-08,80.10072051546062
2003-08-11,79.91206616756169
2003-08-12,80.46833719518688
2003-08-13,80.1680836760088
2003-08-14,80.87881006094803
2003-08-15,81.96335079765365
2003-08-18,82.03651971909804
2003-08-19,82.36118233941838
2003-08-20,82.19498037995561
2003-08-21,83.18036522121058
2003-08-22,83.79493056592271
2003-08-25,82.66452644848768
2003-08-26,82.72198758588446
2003-08-27,82.9597198048594
2003-08-28,83.189402887666
2003-08-29,82.08415589924965
2003-09-01,83.57255201724006
2003-09-02,83.16683588200027
2003-09-03,84.86627182769674
2003-09-04,84.65288043835717
2003-09-05,84.8920362337192
2003-09-08,85.23118935421905
2003-09-09,84.21002717692318
2003-09-10,83.93481423202745
2003-09-11,84.22243504270413
2003-09-12,83.82280578304993
2003-09-15,84.24795604171089
2003-09-16,84.86978461901435
2003-09-17,85.44305324108707
2003-09-18,85.42330001031785
2003-09-19,85.20956702413187
2003-09-22,83.18057452774576
2003-09-23,82.47534126567555
2003-09-24,82.74246240126979
2003-09-25,82.04523263413542
2003-09-26,81.81392635794921
2003-09-29,81.48644421813151
2003-09-30,80.74549991329505
2003-10-01,80.88154265965983
2003-10-02,81.1647643393049
2003-10-03,82.7368166855362
2003-10-06,82.07185255284614
2003-10-07,81.54759310145171
2003-10-08,81.77366081469675
2003-10-09,82.91208316939462
2003-10-10,82.70213578838248
2003-10-13,83.75059294926133
2003-10-14,83.57825707680118
2003-10-15,83.627869206246
2003-10-16,83.75867273996037
2003-10-17,83.24601579183337
2003-10-20,83.5900908033856
2003-10-21,83.3943469516638
2003-10-22,82.13998127158719
2003-10-23,81.55838116057436
2003-10-24,81.64110153941758
2003-10-27,82.082848433657
2003-10-28,82.26834700340538
2003-10-29,82.23843381621845
2003-10-30,83.01862473077098
2003-10-31,82.68407367194926
2003-11-03,84.04663543547522
2003-11-04,82.72683369667699
2003-11-05,81.76051227512399
2003-11-06,82.24752906435101
2003-11-07,83.15755391260285
2003-11-10,82.05881088422912
2003-11-11,82.6528638702365
2003-11-12,82.72525252382833
2003-11-13,83.38409708673137
2003-11-14,84.40849934350464
2003-11-17,83.43708972876175
2003-11-18,83.10439329139719
2003-11-19,82.40677467547525
2003-11-20,82.67516734563478
2003-11-21,82.91816081430551
2003-11-24,84.07416865118108
2003-11-25,84.12949011292552
2003-11-26,84.22478848878556
2003-11-27,84.56250439732638
2003-11-28,84.46405345931139
2003-12-01,85.20841921968152
2003-12-02,85.21906264350139
2003-12-03,85.90289969660662
2003-12-04,85.6661535736634
2003-12-05,85.02585954443877
2003-12-08,85.24658113992739
2003-12-09,85.69022605097518
2003-12-10,85.04002690161565
2003-12-11,85.68647992679294
2003-12-12,85.69013567401316
2003-12-15,85.97864975290808
2003-12-16,85.3891759838156
2003-12-17,84.94589331147294
2003-12-18,85.85107485621013
2003-12-19,85.73567826584288
2003-12-22,85.26069761074314
2003-12-23,85.54057384112721
2003-12-24,85.86049404247822
2003-12-25,85.86049404247822
2003-12-26,85.73015808825608
2003-12-29,85.94254764543503
2003-12-30,86.6419595882865
2003-12-31,86.63207488501682
2004-01-01,86.63207488501682
2004-01-02,86.63233964553021
2004-01-05,87.91404702809767
2004-01-06,87.91423890131908
2004-01-07,87.67145529310767
2004-01-08,88.08173742951419
2004-01-09,87.57362668924469
2004-01-12,86.63212279973436
2004-01-13,87.51777105586727
2004-01-14,88.58766666370079
2004-01-15,88.4511423073865
2004-01-16,89.26003916956164
2004-01-19,89.24142249464767
2004-01-20,88.7610881598356
2004-01-21,89.17238527142877
2004-01-22,89.71542798502855
2004-01-23,90.52029239953502
2004-01-26,90.34575142134788
2004-01-27,90.80392975630956
2004-01-28,90.97255063756016
2004-01-29,90.91558054001518
2004-01-30,90.25836167352031
2004-02-02,90.91622038935992
2004-02-03,90.16436606202225
2004-02-04,90.68915459370031
2004-02-05,90.45502423245189
2004-02-06,91.3382120723103
2004-02-09,92.12420431068475
2004-02-10,92.3149693608826
2004-02-11,92.13901952524849
2004-02-12,91.41516807587735
2004-02-13,91.23273385467705
2004-02-16,91.5515446499968
2004-02-17,91.77444895613054
2004-02-18,91.11116154616828
2004-02-19,91.7174685308395
2004-02-20,91.41650732764133
2004-02-23,91.7708862640265
2004-02-24,90.81061618011813
2004-02-25,90.89204684873319
2004-02-26,90.71407291438983
2004-02-27,90.72897835008966
2004-03-01,91.26886796261152
2004-03-02,91.85746747482324
2004-03-03,91.96157614499984
2004-03-04,92.93771143595677
2004-03-05,92.30645236538257
2004-03-08,91.9616834470839
2004-03-09,91.69875099700253
2004-03-10,92.24606668401877
2004-03-11,90.02854140683263
2004-03-12,90.01460013780918
2004-03-15,89.00708549731479
2004-03-16,89.143916324527
2004-03-17,89.94285452683879
2004-03-18,89.11424933783064
2004-03-19,89.30537041849331
2004-03-22,87.17339852660751
2004-03-23,87.9614433582605
2004-03-24,87.87222744054012
2004-03-25,89.22013152069408
2004-03-26,89.01793032852729
2004-03-29,89.47829805024192
2004-03-30,89.41579460039401
2004-03-31,89.45530431019253
2004-04-01,90.84191169130922
2004-04-02,91.45214769414393
2004-04-05,91.89438881284357
2004-04-06,91.38074770638333
2004-04-07,92.05534264001746
2004-04-08,92.71985553448205
2004-04-09,92.71985553448205
2004-04-12,92.85431079780918
2004-04-13,92.73820892888934
2004-04-14,92.31239002150137
2004-04-15,92.59193498988566
2004-04-16,92.61347192993135
2004-04-19,93.00971340120451
2004-04-20,93.21980112235217
2004-04-21,92.80730621664883
2004-04-22,92.68234585957684
2004-04-23,93.10318489524114
2004-04-26,94.15226209374075
2004-04-27,94.5145336832465
2004-04-28,93.482618014005
2004-04-29,93.50061225814939
2004-04-30,92.88214323196648
2004-05-03,93.65773159549809
2004-05-04,94.00133673270163
2004-05-05,95.03026915893919
2004-05-06,94.03052730991995
2004-05-07,94.11799068385226
2004-05-10,91.48799096591172
2004-05-11,92.82681133625157
2004-05-12,91.75971794754768
2004-05-13,92.81320888048981
2004-05-14,92.3255610016838
2004-05-17,91.24987858333414
2004-05-18,91.87290663172477
2004-05-19,93.00012777079135
2004-05-20,92.9241466241697
2004-05-21,91.93884931596679
2004-05-24,92.39525617132738
2004-05-25,91.92376981821572
2004-05-26,92.19511045048117
2004-05-27,93.10689005339438
2004-05-28,91.91032351416992
2004-05-31,91.91032351416992
2004-06-01,91.3776323025755
2004-06-02,92.29144001436123
2004-06-03,92.80301198318841
2004-06-04,93.29999238900102
2004-06-07,94.19072061847804
2004-06-08,94.29595213945649
2004-06-09,94.36166097404627
2004-06-10,94.26241697339232
2004-06-11,94.09933150028112
2004-06-14,92.99182440268562
2004-06-15,93.4621954381708
2004-06-16,93.85450343810699
2004-06-17,94.48803985623829
2004-06-18,94.55249633891263
2004-06-21,94.76091802910015
2004-06-22,93.65765193551557
2004-06-23,93.39819144840631
