Date,AC EUROPE IMI VALUE
1997-07-29,308.96458511112996
1997-07-30,310.74962124010113
1997-07-31,311.7313397426245
1997-08-01,308.02699639645425
1997-08-04,305.05008957485074
1997-08-05,304.5271922225964
1997-08-06,306.2546561421435
1997-08-07,309.13291250762774
1997-08-08,308.35389003423677
1997-08-11,308.5205180186309
1997-08-12,309.41067501907384
1997-08-13,307.55402936612404
1997-08-14,305.4165359112751
1997-08-15,305.3714211633008
1997-08-18,302.161653234892
1997-08-19,305.7330398001211
1997-08-20,305.7781874850746
1997-08-21,306.53316652737396
1997-08-22,304.87320649413493
1997-08-25,304.50393230589566
1997-08-26,304.24752802582265
1997-08-27,303.6082279628661
1997-08-28,302.27842383192257
1997-08-29,299.952601820145
1997-09-01,300.9963802019913
1997-09-02,303.2688577568036
1997-09-03,305.18570700218953
1997-09-04,305.569181550526
1997-09-05,307.9651382267574
1997-09-08,307.3966345840936
1997-09-09,307.1191554393863
1997-09-10,305.3701683192686
1997-09-11,303.06622449099274
1997-09-12,305.8956404813188
1997-09-15,308.6644193729927
1997-09-16,310.8925648079811
1997-09-17,313.7751982121973
1997-09-18,316.29885245957377
1997-09-19,315.80670625744756
1997-09-22,316.7918060536147
1997-09-23,315.78978887852537
1997-09-24,320.07429941695636
1997-09-25,321.29139860002306
1997-09-26,324.17401839160163
1997-09-29,325.9487606103652
1997-09-30,326.91629087663745
1997-10-01,328.957904381805
1997-10-02,331.0662955008181
1997-10-03,333.9279848433591
1997-10-06,332.9776000878734
1997-10-07,334.6649760479839
1997-10-08,333.7267505326013
1997-10-09,330.1963596133766
1997-10-10,327.8588251547487
1997-10-13,332.5792545051739
1997-10-14,332.29634018568555
1997-10-15,331.56210790534993
1997-10-16,332.0390807525877
1997-10-17,327.4417910096246
1997-10-20,327.315976514599
1997-10-21,329.13947266423935
1997-10-22,327.3783138496181
1997-10-23,319.1166286198688
1997-10-24,318.86889003183984
1997-10-27,314.044877377158
1997-10-28,306.04008749505414
1997-10-29,315.36376777013334
1997-10-30,312.1737822592438
1997-10-31,314.6238369488266
1997-11-03,318.3132934628725
1997-11-04,319.349477624389
1997-11-05,319.76050564777074
1997-11-06,318.7499539160132
1997-11-07,314.3920260908753
1997-11-10,314.718629372757
1997-11-11,315.4878006574078
1997-11-12,311.2155140845802
1997-11-13,311.1932265138509
1997-11-14,311.083860953535
1997-11-17,316.6695546341243
1997-11-18,318.3681495899671
1997-11-19,316.5206553665435
1997-11-20,321.0522530414124
1997-11-21,322.1587127126864
1997-11-24,318.46569760622384
1997-11-25,315.97970036839143
1997-11-26,315.54907956847
1997-11-27,315.7375706971634
1997-11-28,316.20150551874946
1997-12-01,319.31033102607364
1997-12-02,320.9277048406805
1997-12-03,322.3253556608092
1997-12-04,325.4095000665117
1997-12-05,324.83410315889074
1997-12-08,326.24908909794345
1997-12-09,325.4718343395082
1997-12-10,324.7973158338992
1997-12-11,320.306270890439
1997-12-12,321.26463124680265
1997-12-15,321.79561844132934
1997-12-16,324.4026367024674
1997-12-17,327.81615233269997
1997-12-18,327.2236596386963
1997-12-19,322.1266965233068
1997-12-22,321.2295897542631
1997-12-23,322.99652153947807
1997-12-24,322.7094660942663
1997-12-25,322.708459133037
1997-12-26,322.9969603067463
1997-12-29,327.10364528268263
1997-12-30,327.7881478802701
1997-12-31,326.75419049938824
1998-01-01,326.7571718704578
1998-01-02,328.82918136935314
1998-01-05,331.390907408375
1998-01-06,329.07473553982084
1998-01-07,327.58248892118183
1998-01-08,326.1311329543676
1998-01-09,321.88659777709177
1998-01-12,315.63611994588433
1998-01-13,320.3738281973285
1998-01-14,321.85435867075245
1998-01-15,321.96518817856156
1998-01-16,326.1335686110209
1998-01-19,326.2735545169642
1998-01-20,325.8831766363019
1998-01-21,327.06299721808927
1998-01-22,329.44405570260295
1998-01-23,330.75391887126193
1998-01-26,331.1583336602898
1998-01-27,333.3404230368791
1998-01-28,334.4462502588734
1998-01-29,333.961657077691
1998-01-30,335.4309164620653
1998-02-02,338.94670322365823
1998-02-03,340.8314376640482
1998-02-04,341.69316725877184
1998-02-05,346.18808015820235
1998-02-06,346.99856252969516
1998-02-09,343.16047367940456
1998-02-10,343.19055123860727
1998-02-11,343.7583290582604
1998-02-12,342.8400422495391
1998-02-13,340.9343613566789
1998-02-16,343.42222695377046
1998-02-17,346.0722397363405
1998-02-18,348.44521074582025
1998-02-19,346.762351266496
1998-02-20,348.5463397314999
1998-02-23,352.82457745591023
1998-02-24,352.8016334305781
1998-02-25,355.94518601694506
1998-02-26,358.3924436571681
1998-02-27,359.82516762931897
1998-03-02,365.0144293027175
1998-03-03,365.15760832192984
1998-03-04,360.8136098781648
1998-03-05,357.22989779110986
1998-03-06,362.00215911055665
1998-03-09,365.26459483845383
1998-03-10,366.6162634246801
1998-03-11,368.1755577778674
1998-03-12,370.005518444061
1998-03-13,374.98377399038077
1998-03-16,376.0956440956095
1998-03-17,380.40730247610685
1998-03-18,379.0406011739698
1998-03-19,381.97634219894655
1998-03-20,383.4618161788708
1998-03-23,387.2877675978727
1998-03-24,389.8290324032022
1998-03-25,393.7951654935642
1998-03-26,391.73940562536876
1998-03-27,393.36843765575946
1998-03-30,389.6791455788387
1998-03-31,390.3127761490674
1998-04-01,394.05165783285753
1998-04-02,395.8088694778089
1998-04-03,396.91520511091323
1998-04-06,401.0980459851522
1998-04-07,400.0837074400128
1998-04-08,398.3407333612338
1998-04-09,401.54101222907326
1998-04-10,402.02143243892624
1998-04-13,401.1403718621559
1998-04-14,406.71734491235657
1998-04-15,408.6989223545465
1998-04-16,404.85904808204054
1998-04-17,403.11700128858007
1998-04-20,407.39890389807374
1998-04-21,409.1060306989232
1998-04-22,408.32996079689286
1998-04-23,402.9601705604033
1998-04-24,400.07603851136116
1998-04-27,390.2952519017036
1998-04-28,394.4253951543637
1998-04-29,395.6231799026318
1998-04-30,401.3385244534093
1998-05-01,406.3884795879364
1998-05-04,412.03099706570845
1998-05-05,409.4920290691825
1998-05-06,410.9619904232043
1998-05-07,406.6332071078666
1998-05-08,407.6136531328854
1998-05-11,411.13385070077845
1998-05-12,408.95475234290654
1998-05-13,409.5992044458305
1998-05-14,407.69726491721565
1998-05-15,406.5382809544335
1998-05-18,400.1420790553951
1998-05-19,405.0438397573656
1998-05-20,410.80699640754136
1998-05-21,413.6710813153187
1998-05-22,414.9109034502598
1998-05-25,415.2032263430514
1998-05-26,416.31709952161225
1998-05-27,406.69768501073685
1998-05-28,406.84864767387546
1998-05-29,407.1113256451743
1998-06-01,406.4468535703331
1998-06-02,408.02633787664723
1998-06-03,411.8541216560474
1998-06-04,412.22909445532827
1998-06-05,414.6600366199323
1998-06-08,417.3792468768709
1998-06-09,415.3694937297373
1998-06-10,411.0304586877355
1998-06-11,405.82497568676587
1998-06-12,399.354391379299
1998-06-15,392.5002382849216
1998-06-16,397.74308031835193
1998-06-17,406.0596085103174
1998-06-18,405.7749506095579
1998-06-19,404.35348367022914
1998-06-22,400.41668741502144
1998-06-23,401.3411186186392
1998-06-24,403.0356838051165
1998-06-25,408.1823051378246
1998-06-26,405.67723450471203
1998-06-29,406.78968062328636
1998-06-30,407.4898953742455
1998-07-01,409.8043072160815
1998-07-02,410.7511757109933
1998-07-03,412.5150758877116
1998-07-06,414.525338437935
1998-07-07,414.3982330418391
1998-07-08,414.65009428646374
1998-07-09,412.0115546079402
1998-07-10,411.9743034487535
1998-07-13,416.7789483333923
1998-07-14,421.6834684691939
1998-07-15,423.511328921779
1998-07-16,423.47818316174687
1998-07-17,427.73885808900974
1998-07-20,431.4881073178514
1998-07-21,427.1734477813478
1998-07-22,420.9777761307732
1998-07-23,418.1390757813952
1998-07-24,418.7340028318569
1998-07-27,413.9675385344716
1998-07-28,414.1028484217452
1998-07-29,412.19575178873515
1998-07-30,414.955362367429
1998-07-31,411.45944570604144
1998-08-03,404.699202885237
1998-08-04,404.29820631151966
1998-08-05,398.9485782131989
1998-08-06,394.4795538300606
1998-08-07,398.69946416100066
1998-08-10,391.70226183918675
1998-08-11,380.3319286180905
1998-08-12,384.4579284595464
1998-08-13,379.8025377430004
1998-08-14,380.9328693762595
1998-08-17,380.1019844186252
1998-08-18,388.3544242149247
1998-08-19,389.97650003440225
1998-08-20,386.4913157436943
1998-08-21,374.14169622188655
1998-08-24,375.83904628521736
1998-08-25,381.22413403029964
1998-08-26,371.12191885644586
1998-08-27,358.19307029275495
1998-08-28,357.74641775191594
1998-08-31,357.7209025766984
1998-09-01,355.1061265682773
1998-09-02,361.6458824299428
1998-09-03,357.86926168006795
1998-09-04,358.0358170662616
1998-09-07,365.35905618213417
1998-09-08,369.688093159629
1998-09-09,365.7732674547857
1998-09-10,358.04541960894306
1998-09-11,357.5114408041762
1998-09-14,364.6749214195232
1998-09-15,364.33199507988166
1998-09-16,366.64000355642065
1998-09-17,357.68926873746244
1998-09-18,351.88494195592557
1998-09-21,343.2911903196715
1998-09-22,349.1156230979405
1998-09-23,355.2756871267453
1998-09-24,353.131568677815
1998-09-25,349.79476874573396
1998-09-28,351.4198840052124
1998-09-29,350.6345429774916
1998-09-30,344.39245972217736
1998-10-01,335.5882298781541
1998-10-02,330.2447228623319
1998-10-05,326.8908945430708
1998-10-06,337.590599731793
1998-10-07,339.1814193976982
1998-10-08,332.6745262930542
1998-10-09,335.66342006508444
1998-10-12,344.09896151780515
1998-10-13,346.40718568495646
1998-10-14,350.1428316643669
1998-10-15,354.38655990652444
1998-10-16,359.07720193812196
1998-10-19,356.59217681795224
1998-10-20,364.5405718950376
1998-10-21,359.9591967146063
1998-10-22,359.2934894210788
1998-10-23,357.9302861966471
1998-10-26,358.8684103255778
1998-10-27,362.6300099314715
1998-10-28,358.56295948653207
1998-10-29,361.27415384177516
1998-10-30,365.4489829683418
1998-11-02,371.9373153347035
1998-11-03,369.29653999433634
1998-11-04,375.03717343785723
1998-11-05,371.017208446931
1998-11-06,370.87547564362296
1998-11-09,365.29842674987066
1998-11-10,362.4937681413885
1998-11-11,365.073798968125
1998-11-12,361.0763918385927
1998-11-13,363.3491597461371
1998-11-16,371.76536895335255
1998-11-17,369.12759427052987
1998-11-18,368.2976602270215
1998-11-19,371.5164638743355
1998-11-20,376.5183146651468
1998-11-23,381.6411805264875
1998-11-24,379.28034898439216
1998-11-25,378.44220554730055
1998-11-26,384.02565560065324
1998-11-27,384.5785748450188
1998-11-30,380.1071755327394
1998-12-01,369.9918911790399
1998-12-02,367.96552680730366
1998-12-03,370.39239023130324
1998-12-04,370.8931469609794
1998-12-07,370.0406432742211
1998-12-08,371.8657747296573
1998-12-09,373.56298689668796
1998-12-10,373.8202196896414
1998-12-11,370.90851711518724
1998-12-14,370.68490256157105
1998-12-15,370.8648024481395
1998-12-16,372.95195010586025
1998-12-17,375.8425508763539
1998-12-18,376.36196971384186
1998-12-21,382.4105077681457
1998-12-22,381.62647253352145
1998-12-23,387.17534499481417
1998-12-24,385.8307819047404
1998-12-25,385.89379224823597
1998-12-28,388.1103131907472
1998-12-29,390.66775818158004
1998-12-30,388.82541241815335
1998-12-31,389.0290375887249
1999-01-01,389.02616147317013
1999-01-04,399.55464337223
1999-01-05,402.3356688762669
1999-01-06,409.657380918042
1999-01-07,403.3115031254542
1999-01-08,401.2392993811504
1999-01-11,396.1668419789422
1999-01-12,392.1877857924316
1999-01-13,383.74640051942504
1999-01-14,384.5721654259783
1999-01-15,386.0482033235364
1999-01-18,393.85079025331817
1999-01-19,393.11959656501455
1999-01-20,395.0287895039593
1999-01-21,392.25012794496155
1999-01-22,383.14990611641053
1999-01-25,382.94065835980524
1999-01-26,383.5346824316337
1999-01-27,382.9506430941492
1999-01-28,384.14650281747635
1999-01-29,385.4724637241669
1999-02-01,389.8015848659726
1999-02-02,390.33073421762754
1999-02-03,386.718456973623
1999-02-04,386.67595477651076
1999-02-05,386.6019800276288
1999-02-08,384.6324382701132
1999-02-09,379.6590418050515
1999-02-10,377.4361266764147
1999-02-11,381.3598440267356
1999-02-12,383.8019776198111
1999-02-15,384.4293899711716
1999-02-16,385.27410540418134
1999-02-17,383.31189199687856
1999-02-18,382.86823969965553
1999-02-19,380.6354531789832
1999-02-22,381.216814037002
1999-02-23,383.12192652282965
1999-02-24,384.66635991631176
1999-02-25,383.7738087560681
1999-02-26,382.504179684377
1999-03-01,377.56020072044674
1999-03-02,378.86609789803606
1999-03-03,377.1913606553654
1999-03-04,377.714423995186
1999-03-05,385.2087800292751
1999-03-08,384.5031251769169
1999-03-09,385.56367414218084
1999-03-10,388.38074831404066
1999-03-11,391.57844007541416
1999-03-12,395.8220978571428
1999-03-15,393.82360583416266
1999-03-16,394.24797058078263
1999-03-17,395.6433028712511
1999-03-18,394.3184143677627
1999-03-19,397.1145503815898
1999-03-22,395.35784106502996
1999-03-23,390.11609748986507
1999-03-24,387.47603861743943
1999-03-25,390.88448272254396
1999-03-26,386.02409324982125
1999-03-29,390.08660989179015
1999-03-30,389.65439990102146
1999-03-31,392.1532730808898
1999-04-01,391.61807539995596
1999-04-02,391.16524458972134
1999-04-05,389.48064898585983
1999-04-06,393.8641973988984
1999-04-07,398.3697486461773
1999-04-08,400.93807726252624
1999-04-09,401.936629333117
1999-04-12,402.6176176970751
1999-04-13,403.9448304219501
1999-04-14,405.0924181726136
1999-04-15,403.8097999241573
1999-04-16,405.8775652394956
1999-04-19,408.92051042980654
1999-04-20,401.86117144548007
1999-04-21,400.61369106746207
1999-04-22,403.6443932220838
1999-04-23,405.8819779994016
1999-04-26,407.3190228198279
1999-04-27,414.951276097762
1999-04-28,414.4439876448687
1999-04-29,412.48846221589577
1999-04-30,414.80824555798324
1999-05-03,416.1638353776351
1999-05-04,418.9134339936645
1999-05-05,414.9704706599279
1999-05-06,419.04942894551067
1999-05-07,417.6434625540469
1999-05-10,417.57781558774764
1999-05-11,415.910267432544
1999-05-12,411.38295142182363
1999-05-13,412.94770951413955
1999-05-14,409.0122433488074
1999-05-17,401.9511001641609
1999-05-18,404.19995239954824
1999-05-19,407.661547475204
1999-05-20,409.43607920727595
1999-05-21,406.7802549912062
1999-05-24,406.79429305336055
1999-05-25,403.523281107893
1999-05-26,399.83576527898873
1999-05-27,395.8913126599597
1999-05-28,396.98375082766864
1999-05-31,398.03969332145635
1999-06-01,399.4651746793109
1999-06-02,398.7370674674665
1999-06-03,401.1361526925781
1999-06-04,402.6316268426564
1999-06-07,405.0167916038758
1999-06-08,407.63237460579467
1999-06-09,408.32850813333914
1999-06-10,408.27213531905505
1999-06-11,412.6018399290685
1999-06-14,408.90500607777074
1999-06-15,408.7322542044903
1999-06-16,408.477108396453
1999-06-17,409.4361008922629
1999-06-18,412.9134606146214
1999-06-21,413.83000863379175
1999-06-22,411.20755055246667
1999-06-23,408.0689753043684
1999-06-24,406.2811437878407
1999-06-25,408.99937390732526
1999-06-28,405.8608140462312
1999-06-29,403.51287258256053
1999-06-30,403.0710601932605
1999-07-01,408.1925192699322
1999-07-02,408.48555394967707
1999-07-05,414.44342560860804
1999-07-06,414.8326077316682
1999-07-07,412.03233486142324
1999-07-08,411.0383105284788
1999-07-09,412.73864504288525
1999-07-12,412.3992316460335
1999-07-13,407.92016077115227
1999-07-14,411.3486100551858
1999-07-15,416.50911568537185
1999-07-16,414.00883997826736
1999-07-19,410.95899339792834
1999-07-20,412.2072294082322
1999-07-21,410.23806204138526
1999-07-22,408.3630065089381
1999-07-23,403.58243368811276
1999-07-26,405.6046616397003
1999-07-27,406.86545987995885
1999-07-28,408.0272220960474
1999-07-29,404.9580574411243
1999-07-30,411.09217489866285
1999-08-02,409.8315190594086
1999-08-03,408.3702171008822
1999-08-04,412.02495056041425
1999-08-05,406.94059746460334
1999-08-06,407.5714146250756
1999-08-09,407.27459620093714
1999-08-10,403.33796255990313
1999-08-11,402.66452049424606
1999-08-12,409.2430107883137
1999-08-13,412.4480578459546
1999-08-16,412.7691595970062
1999-08-17,410.1142956454376
1999-08-18,411.88248973279775
1999-08-19,411.81637106995873
1999-08-20,415.7875129085411
1999-08-23,418.31751643155496
1999-08-24,415.7686479799958
1999-08-25,417.0806105957187
1999-08-26,415.32421805773924
1999-08-27,416.2841998014993
1999-08-30,415.73642413625623
1999-08-31,414.46163319003597
1999-09-01,417.74882921238583
1999-09-02,416.1480835016888
1999-09-03,419.7988592540354
1999-09-06,421.8889718820523
1999-09-07,420.97979092100684
1999-09-08,421.2076308973417
1999-09-09,423.40194196406475
1999-09-10,420.7396373610641
1999-09-13,414.7546915387973
1999-09-14,412.8747888570815
1999-09-15,410.061746564921
1999-09-16,408.4279173600048
1999-09-17,409.34795721113244
1999-09-20,409.9509287236614
1999-09-21,406.32979705836476
1999-09-22,404.81211243544027
1999-09-23,404.8170416825405
1999-09-24,402.60053634958047
1999-09-27,407.22908805545364
1999-09-28,404.85647898262795
1999-09-29,406.40493059071713
1999-09-30,408.8560612242834
1999-10-01,409.16616271897897
1999-10-04,413.87941753079804
1999-10-05,414.69595069202586
1999-10-06,416.3998940584667
1999-10-07,419.2241047870534
1999-10-08,414.8414830784194
1999-10-11,414.47054886740835
1999-10-12,413.5827039693251
1999-10-13,411.88897079843866
1999-10-14,410.5540156958142
1999-10-15,406.9967518482676
1999-10-18,402.28657130401376
1999-10-19,408.06387417808196
1999-10-20,408.4071603058557
1999-10-21,407.94008604897436
1999-10-22,410.2351051109158
1999-10-25,407.66983429978075
1999-10-26,407.8038115748438
1999-10-27,404.03698139235996
1999-10-28,409.19492082714
1999-10-29,413.5073438340701
1999-11-01,413.21356401802865
1999-11-02,413.61810253564255
1999-11-03,414.3769972629564
1999-11-04,415.6736528695166
1999-11-05,413.11352142771125
1999-11-08,411.97006665709193
1999-11-09,415.6144791309676
1999-11-10,418.62240078941386
1999-11-11,420.99171437556436
1999-11-12,418.1182336978749
1999-11-15,420.38128278878634
1999-11-16,423.61003214471305
1999-11-17,426.254024096893
1999-11-18,425.74415693976704
1999-11-19,423.9906515454661
1999-11-22,421.52651432011834
1999-11-23,421.82436639233384
1999-11-24,417.66423125081485
1999-11-25,423.54665104738814
1999-11-26,420.1645152913695
1999-11-29,417.5191618295547
1999-11-30,414.0083800082751
1999-12-01,416.87044967141
1999-12-02,416.5445095701774
1999-12-03,420.94079350650094
1999-12-06,425.8874569414215
1999-12-07,424.3278155977216
1999-12-08,422.28695641222953
1999-12-09,422.7368953783753
1999-12-10,423.6620913839447
1999-12-13,423.9338205299807
1999-12-14,423.1445619783084
1999-12-15,422.3483369524009
1999-12-16,430.24025462400704
1999-12-17,428.21842320191956
1999-12-20,428.0341993840771
1999-12-21,427.52536754647264
1999-12-22,429.8605297902199
1999-12-23,437.3797912965874
1999-12-24,439.55024303334
1999-12-27,440.32238438369563
1999-12-28,438.96874228735464
1999-12-29,440.09588685769654
1999-12-30,443.9248032883921
1999-12-31,444.2061552809183
2000-01-03,447.17984612073195
2000-01-04,440.29087418578797
2000-01-05,436.3402655712954
2000-01-06,437.6675777570073
2000-01-07,441.79575740572994
2000-01-10,443.216689429782
2000-01-11,440.50151845248513
2000-01-12,438.89563410844914
2000-01-13,439.19389284265986
2000-01-14,437.76726303118585
2000-01-17,435.2707905894262
2000-01-18,430.0065079337015
2000-01-19,427.906419187955
2000-01-20,425.29108532214707
2000-01-21,423.8126007261702
2000-01-24,421.576872463407
2000-01-25,415.64505792917123
2000-01-26,415.8565023247857
2000-01-27,415.6227409179724
2000-01-28,409.27109358622516
2000-01-31,401.3740600083929
2000-02-01,402.16583067853793
2000-02-02,402.6430517003488
2000-02-03,410.7690922874064
2000-02-04,407.13252351024227
2000-02-07,403.6327481688302
2000-02-08,413.069459143437
2000-02-09,411.45152519841537
2000-02-10,409.5503696351098
2000-02-11,408.42331751154404
2000-02-14,404.4624554049145
2000-02-15,403.018915242227
2000-02-16,409.51908850168934
2000-02-17,414.9086556280121
2000-02-18,412.39496731752115
2000-02-21,409.37404489730955
2000-02-22,412.34807686239725
2000-02-23,414.641020139766
2000-02-24,410.5844569231763
2000-02-25,408.7605593389738
2000-02-28,402.0275933602975
2000-02-29,404.69664350772024
2000-03-01,410.4827243240209
2000-03-02,414.88253177848895
2000-03-03,414.71536928200686
2000-03-06,414.20326058970244
2000-03-07,411.4050799436575
2000-03-08,410.92136572419645
2000-03-09,414.31567932941954
2000-03-10,412.88109646976517
2000-03-13,407.2266566675919
2000-03-14,406.8176361715312
2000-03-15,407.30101126307
2000-03-16,421.37162340302723
2000-03-17,420.0061294511097
2000-03-20,419.9189376042694
2000-03-21,422.5110139240978
2000-03-22,419.58031896618485
2000-03-23,420.84226710248896
2000-03-24,428.7681176901885
2000-03-27,427.6408721082172
2000-03-28,427.5590980220851
2000-03-29,423.03385525331464
2000-03-30,419.5908297230112
2000-03-31,423.45059165990466
2000-04-03,420.3816497025755
2000-04-04,424.65667003798245
2000-04-05,421.27520967369156
2000-04-06,420.5941301340548
2000-04-07,421.87679814283985
2000-04-10,422.77450896256175
2000-04-11,422.44167832761593
2000-04-12,421.37399154050337
2000-04-13,422.1078420296394
2000-04-14,416.2874261038125
2000-04-17,407.8338352671369
2000-04-18,406.9892142013741
2000-04-19,405.8674014553779
2000-04-20,408.6211828371507
2000-04-21,408.7980097432774
2000-04-24,408.75161291072925
2000-04-25,410.62428999514145
2000-04-26,411.6328741811024
2000-04-27,403.79140713493376
2000-04-28,406.91858727373204
2000-05-01,405.80954012109885
2000-05-02,410.6464647364921
2000-05-03,402.4810582349919
2000-05-04,401.0379115560005
2000-05-05,402.2928889412551
2000-05-08,402.90882866381526
2000-05-09,403.788336125905
2000-05-10,404.55435912435513
2000-05-11,405.47361840776483
2000-05-12,409.5368274169244
2000-05-15,410.92430803102434
2000-05-16,411.26463134493054
2000-05-17,402.34680946254196
2000-05-18,403.9335016022826
2000-05-19,398.0336909732061
2000-05-22,400.1408078935194
2000-05-23,401.590120643031
2000-05-24,398.5430562159016
2000-05-25,401.15898697176954
2000-05-26,405.4968125511576
2000-05-29,408.0480322328693
2000-05-30,411.63593758812254
2000-05-31,411.3806760995538
2000-06-01,415.34296537764465
2000-06-02,424.79704768272734
2000-06-05,424.3199605180294
2000-06-06,429.531742648123
2000-06-07,427.630527001518
2000-06-08,425.7728928656297
2000-06-09,424.7238480972159
2000-06-12,425.3921693467519
2000-06-13,429.02249159474223
2000-06-14,429.9765446198073
2000-06-15,426.35818743221665
2000-06-16,428.51077136736836
