Date,AC PACIFIC ex JAPAN IMI VALUE
1997-12-22,337.1851124923537
1997-12-23,338.22956172812815
1997-12-24,336.27697835925176
1997-12-25,336.2793140200413
1997-12-26,339.3805910563838
1997-12-29,341.24802989460926
1997-12-30,344.04054992227026
1997-12-31,345.2286218439636
1998-01-01,345.2076368084094
1998-01-02,341.66227648824326
1998-01-05,332.57070795183904
1998-01-06,324.38778095517443
1998-01-07,314.5715103920883
1998-01-08,303.7169830950262
1998-01-09,297.28667908900223
1998-01-12,281.75678041060394
1998-01-13,293.3499356180096
1998-01-14,307.1469058139106
1998-01-15,299.99760408254997
1998-01-16,307.5981041055278
1998-01-19,320.8055542236005
1998-01-20,318.2573983580643
1998-01-21,314.3002341941715
1998-01-22,305.1005559704432
1998-01-23,303.4614107175098
1998-01-26,306.96593120196883
1998-01-27,311.1976781297758
1998-01-28,313.2626029613054
1998-01-29,314.09580390982285
1998-01-30,320.2742306257836
1998-02-02,343.6925856573302
1998-02-03,348.668093522952
1998-02-04,343.7952227013824
1998-02-05,349.15643006429053
1998-02-06,352.44762566442716
1998-02-09,358.5455097403372
1998-02-10,364.8510447712553
1998-02-11,366.7356720829492
1998-02-12,357.90013423899677
1998-02-13,347.6693128298809
1998-02-16,337.65618304715053
1998-02-17,344.0392854582596
1998-02-18,351.4890190949587
1998-02-19,356.82526496634614
1998-02-20,355.77519602208645
1998-02-23,355.959371378213
1998-02-24,357.741309489291
1998-02-25,357.6315791094281
1998-02-26,366.1545939910585
1998-02-27,372.7502069858773
1998-03-02,374.200066252483
1998-03-03,370.21121118164325
1998-03-04,365.05637352094294
1998-03-05,351.4539599750646
1998-03-06,351.91947869164954
1998-03-09,351.08280159438914
1998-03-10,354.9097559673932
1998-03-11,356.41564822015783
1998-03-12,356.70875532605373
1998-03-13,363.0072278273394
1998-03-16,361.3020539548314
1998-03-17,363.47172298435976
1998-03-18,362.8469603767443
1998-03-19,368.8277124982975
1998-03-20,370.0961763745042
1998-03-23,373.012059219989
1998-03-24,372.44208443572745
1998-03-25,376.30933441411133
1998-03-26,374.91888532841404
1998-03-27,375.48389286520006
1998-03-30,367.878229595033
1998-03-31,367.29782498725183
1998-04-01,362.6473766861909
1998-04-02,357.75428969393505
1998-04-03,355.70320369356403
1998-04-06,358.18511558760787
1998-04-07,358.84886398168857
1998-04-08,361.7461542718663
1998-04-09,363.74503122024555
1998-04-10,363.5086652313747
1998-04-13,363.00130327056337
1998-04-14,360.31339499161766
1998-04-15,360.4657839440416
1998-04-16,356.4129470856047
1998-04-17,354.8877484350563
1998-04-20,353.6014524649836
1998-04-21,352.0613595539331
1998-04-22,352.4648894084283
1998-04-23,352.0622042464289
1998-04-24,350.9204711089591
1998-04-27,343.5484978234317
1998-04-28,342.47561880711845
1998-04-29,340.13515031467256
1998-04-30,339.63649304854135
1998-05-01,342.8918781041102
1998-05-04,339.1946912117541
1998-05-05,334.66694911722334
1998-05-06,327.3283738952202
1998-05-07,325.0498610606841
1998-05-08,325.7399012389989
1998-05-11,326.2637751492877
1998-05-12,321.9424812300802
1998-05-13,313.26480770442623
1998-05-14,314.1806055904774
1998-05-15,314.8559689593404
1998-05-18,307.88782145499016
1998-05-19,308.963893896253
1998-05-20,312.5198938702481
1998-05-21,318.72086514175874
1998-05-22,317.1332092730974
1998-05-25,313.8990037422969
1998-05-26,310.8039421334108
1998-05-27,302.45401875877684
1998-05-28,300.7900857693212
1998-05-29,300.5748657357627
1998-06-01,290.43875992182586
1998-06-02,289.0420123712025
1998-06-03,291.2456453271911
1998-06-04,287.30899609391764
1998-06-05,283.9759367064553
1998-06-08,280.634896980346
1998-06-09,276.79216121308264
1998-06-10,266.13758214574034
1998-06-11,264.67057978666855
1998-06-12,263.1424021425782
1998-06-15,255.76869221675432
1998-06-16,255.64173584973966
1998-06-17,266.8005898959283
1998-06-18,278.63852635807746
1998-06-19,280.70188284375166
1998-06-22,272.0836881646939
1998-06-23,271.72599163653564
1998-06-24,271.52343083938473
1998-06-25,272.45286036809114
1998-06-26,271.2736586814345
1998-06-29,269.43302743508144
1998-06-30,273.20932777463554
1998-07-01,276.5601574496933
1998-07-02,281.758186966572
1998-07-03,281.080434398407
1998-07-06,280.27764618174945
1998-07-07,281.66442562018074
1998-07-08,281.89590605187635
1998-07-09,279.0726809840086
1998-07-10,274.4970424370922
1998-07-13,270.9066046142135
1998-07-14,275.0955958186109
1998-07-15,279.6290743147558
1998-07-16,285.3061240223403
1998-07-17,286.78317236572053
1998-07-20,285.8668905071735
1998-07-21,283.9255429306219
1998-07-22,278.8425457805741
1998-07-23,275.1469095603222
1998-07-24,276.4442061603642
1998-07-27,270.82683883690936
1998-07-28,270.54633552677643
1998-07-29,267.4472093572299
1998-07-30,268.72807408534726
1998-07-31,266.9281565254105
1998-08-03,260.39620712297295
1998-08-04,261.7444581137331
1998-08-05,258.8720056668193
1998-08-06,253.5474251333299
1998-08-07,250.1711427089525
1998-08-10,246.70438304744948
1998-08-11,240.14232875184905
1998-08-12,240.48179047465388
1998-08-13,237.1880777782913
1998-08-14,242.5096800551861
1998-08-17,239.32184207566064
1998-08-18,239.4712081848444
1998-08-19,248.4009162262729
1998-08-20,249.97857884435123
1998-08-21,244.12153937536164
1998-08-24,241.3322545736104
1998-08-25,242.98126555532426
1998-08-26,241.2049861217365
1998-08-27,236.32647501564156
1998-08-28,232.59172288763125
1998-08-31,226.4820080847917
1998-09-01,224.63751060591412
1998-09-02,230.54784245649464
1998-09-03,229.3290096530411
1998-09-04,235.79889094211
1998-09-07,252.90967232863247
1998-09-08,249.16835732727
1998-09-09,247.26188611060337
1998-09-10,246.95731277652024
1998-09-11,241.73671967594356
1998-09-14,243.96706385965786
1998-09-15,247.07436721443273
1998-09-16,250.4949306507928
1998-09-17,248.3734015973917
1998-09-18,244.9980894509975
1998-09-21,240.89321486139275
1998-09-22,241.99039934920123
1998-09-23,242.57534374263093
1998-09-24,250.7045157074068
1998-09-25,249.15958607223402
1998-09-28,250.7867377715871
1998-09-29,253.49978706120362
1998-09-30,246.66053024736803
1998-10-01,244.93955107109943
1998-10-02,241.88014243668056
1998-10-05,240.9479596328622
1998-10-06,240.65362062249454
1998-10-07,251.3172190858926
1998-10-08,255.6800595765754
1998-10-09,263.15095570632354
1998-10-12,271.2483697631239
1998-10-13,270.1768072174539
1998-10-14,266.2821186038589
1998-10-15,270.8973781174213
1998-10-16,284.6787392507129
1998-10-19,285.38715856061964
1998-10-20,286.8365725526511
1998-10-21,289.73421094034484
1998-10-22,288.32638246615005
1998-10-23,288.46933475371196
1998-10-26,288.6658636681915
1998-10-27,290.4466240509608
1998-10-28,293.09258231857154
1998-10-29,296.666893897208
1998-10-30,301.27418779315803
1998-11-02,306.5604567513042
1998-11-03,307.4343222683108
1998-11-04,309.8598832256904
1998-11-05,310.1427240018729
1998-11-06,310.81927549573487
1998-11-09,306.80440169499684
1998-11-10,299.0506309966098
1998-11-11,307.48445960443456
1998-11-12,303.3180963150593
1998-11-13,306.3233936588836
1998-11-16,312.69382038236864
1998-11-17,312.0958599954313
1998-11-18,316.18305858235385
1998-11-19,322.50283731553816
1998-11-20,325.59471386399514
1998-11-23,329.8090776491414
1998-11-24,336.16733265607655
1998-11-25,332.53637253338013
1998-11-26,333.01666515028444
1998-11-27,332.1163943448112
1998-11-30,328.1623502921059
1998-12-01,321.59039962948054
1998-12-02,324.83331957304705
1998-12-03,320.3604899460179
1998-12-04,320.6272684429169
1998-12-07,328.6718785239302
1998-12-08,327.09365738288056
1998-12-09,328.45908466307174
1998-12-10,332.36829759715323
1998-12-11,326.75083834439647
1998-12-14,322.72361928852837
1998-12-15,326.11374041002364
1998-12-16,323.04763641397807
1998-12-17,324.0227596776625
1998-12-18,326.15138329224345
1998-12-21,328.6623413224013
1998-12-22,328.9782807324871
1998-12-23,326.58766415291285
1998-12-24,327.17447116253913
1998-12-25,327.50572812379
1998-12-28,324.7621123936196
1998-12-29,325.8641729669892
1998-12-30,326.27677638825105
1998-12-31,326.9719029177471
1999-01-01,326.97265254566855
1999-01-04,329.1301500729192
1999-01-05,330.8125058710833
1999-01-06,339.11962174457835
1999-01-07,349.80561647420353
1999-01-08,346.8600053076048
1999-01-11,348.9474345047223
1999-01-12,347.63033088592886
1999-01-13,339.0880760909791
1999-01-14,332.78678677414024
1999-01-15,336.2892488328481
1999-01-18,340.1971406193488
1999-01-19,341.32580804070415
1999-01-20,342.57632861693565
1999-01-21,335.6264920154424
1999-01-22,326.732973098717
1999-01-25,317.99814268228397
1999-01-26,319.2761194849013
1999-01-27,324.7948638126022
1999-01-28,321.86096382745365
1999-01-29,322.24898793812883
1999-02-01,324.0154437465936
1999-02-02,322.5020197187285
1999-02-03,321.5223984680906
1999-02-04,320.6845169327717
1999-02-05,318.66459377412474
1999-02-08,319.0146180330101
1999-02-09,315.1051343843056
1999-02-10,312.0712866991583
1999-02-11,315.140677706629
1999-02-12,320.15353570419734
1999-02-15,319.6015166801083
1999-02-16,317.07660153908733
1999-02-17,316.67129998394114
1999-02-18,314.7365436602411
1999-02-19,314.277534276818
1999-02-22,317.3977964418809
1999-02-23,318.30989762259765
1999-02-24,318.5260322075184
1999-02-25,316.3925813843451
1999-02-26,317.35820772554206
1999-03-01,318.7499331614469
1999-03-02,318.5829904857106
1999-03-03,320.2566714555703
1999-03-04,319.02970201971374
1999-03-05,322.8097898285988
1999-03-08,328.3338336371925
1999-03-09,330.0722287615398
1999-03-10,331.87013443911457
1999-03-11,332.0496460665218
1999-03-12,335.19869398969365
1999-03-15,337.7499092398967
1999-03-16,337.65198259399966
1999-03-17,337.6552762855389
1999-03-18,336.2838879252091
1999-03-19,342.2653779147073
1999-03-22,344.63730096223475
1999-03-23,346.0616045549298
1999-03-24,343.07179952089103
1999-03-25,344.72179468765523
1999-03-26,345.62587047471123
1999-03-29,342.23481047342585
1999-03-30,345.02150591841934
1999-03-31,344.47804022033097
1999-04-01,349.21478852031294
1999-04-02,351.41224288923587
1999-04-05,351.6435908352704
1999-04-06,353.6453545905884
1999-04-07,356.9368661689395
1999-04-08,359.35168624598253
1999-04-09,363.328117771715
1999-04-12,363.2550525897047
1999-04-13,368.020346157724
1999-04-14,371.8595057237132
1999-04-15,377.99354170237666
1999-04-16,389.989416032804
1999-04-19,401.3248170282237
1999-04-20,396.0121014061315
1999-04-21,393.6027904079882
1999-04-22,401.30440829667066
1999-04-23,403.6826983267124
1999-04-26,407.53585096559607
1999-04-27,411.9759090921139
1999-04-28,407.89590264023144
1999-04-29,405.86507426971565
1999-04-30,411.1136830088276
1999-05-03,412.0247566994473
1999-05-04,421.0304507187529
1999-05-05,420.9288620387147
1999-05-06,425.8598353393056
1999-05-07,415.10998718135846
1999-05-10,415.72457078549434
1999-05-11,412.81160110638695
1999-05-12,411.63152734902843
1999-05-13,409.2233149703706
1999-05-14,409.8724266543292
1999-05-17,403.3857597842044
1999-05-18,406.4030649491923
1999-05-19,401.9669942795177
1999-05-20,398.97369929319785
1999-05-21,398.8947570798499
1999-05-24,397.2334587040282
1999-05-25,391.9266642661468
1999-05-26,391.416302945755
1999-05-27,391.5850482870311
1999-05-28,388.98085601304456
1999-05-31,388.3242800090075
1999-06-01,392.15204465128943
1999-06-02,394.9383039271726
1999-06-03,397.43615340899584
1999-06-04,399.79208779342673
1999-06-07,409.5051006846239
1999-06-08,414.58406794868455
1999-06-09,413.1454328366761
1999-06-10,416.9211114064356
1999-06-11,418.4001679724225
1999-06-14,416.17927092336424
1999-06-15,411.35126712713196
1999-06-16,415.88552610437927
1999-06-17,420.46956371173655
1999-06-18,420.7087781446294
1999-06-21,428.60473709142065
1999-06-22,433.1825587784655
1999-06-23,434.8116986285277
1999-06-24,432.32019577904236
1999-06-25,430.57481170130706
1999-06-28,433.48015798683343
1999-06-29,432.770786271119
1999-06-30,427.9382650826516
1999-07-01,434.5754553261486
1999-07-02,439.690073207976
1999-07-05,444.57285517396764
1999-07-06,442.9352202162125
1999-07-07,439.6412698040711
1999-07-08,438.90815739390115
1999-07-09,439.798885528449
1999-07-12,437.72469279919335
1999-07-13,433.2599455611306
1999-07-14,425.8272003788904
1999-07-15,429.2784064958886
1999-07-16,425.0581701899112
1999-07-19,422.5886499914217
1999-07-20,424.74758178851954
1999-07-21,419.7652589407573
1999-07-22,417.1576519477957
1999-07-23,408.0086582678405
1999-07-26,400.40641164095337
1999-07-27,403.3664600320585
1999-07-28,408.57737810413727
1999-07-29,411.82432991196055
1999-07-30,408.5282239100208
1999-08-02,406.24094999528955
1999-08-03,410.78281017965446
1999-08-04,410.38141941079215
1999-08-05,403.6729293598695
1999-08-06,400.73849663184575
1999-08-09,399.27827859983284
1999-08-10,395.8262530868205
1999-08-11,387.9923798095931
1999-08-12,391.85308604223036
1999-08-13,390.61674347317023
1999-08-16,397.4423306000439
1999-08-17,391.5388833104526
1999-08-18,396.4282354148851
1999-08-19,398.70019695893114
1999-08-20,402.70789719418354
1999-08-23,408.5466810741253
1999-08-24,407.8650220841966
1999-08-25,411.37534438373604
1999-08-26,411.08698801531455
1999-08-27,408.7197704415915
1999-08-30,407.28013523575436
1999-08-31,404.4494581286142
1999-09-01,404.1007178382112
1999-09-02,402.38603048593234
1999-09-03,398.58677768779427
1999-09-06,402.9863174471015
1999-09-07,402.7344763144434
1999-09-08,400.4145175673966
1999-09-09,408.33881741569394
1999-09-10,410.42714039141345
1999-09-13,412.7634330408952
1999-09-14,411.17229706142643
1999-09-15,403.04224376107436
1999-09-16,397.6041881483558
1999-09-17,400.25788502464644
1999-09-20,399.0365572408534
1999-09-21,400.2568082725835
1999-09-22,396.4394905352649
1999-09-23,396.1755409831057
1999-09-24,393.24736791645313
1999-09-27,388.3373166286282
1999-09-28,387.78464053333647
1999-09-29,385.12604901381
1999-09-30,381.97368003729275
1999-10-01,387.2584182217185
1999-10-04,386.87150906079836
1999-10-05,387.17675076392857
1999-10-06,389.5059405446782
1999-10-07,392.0654632632201
1999-10-08,389.39044133075726
1999-10-11,389.0831521348399
1999-10-12,390.353651517111
1999-10-13,386.3857006321324
1999-10-14,387.22768698954064
1999-10-15,383.0409411211183
1999-10-18,375.10589960822426
1999-10-19,373.02210773217865
1999-10-20,379.2137363682572
1999-10-21,378.539849307136
1999-10-22,381.19407794364434
1999-10-25,381.03159350529853
1999-10-26,378.87807461543485
1999-10-27,376.37047774068094
1999-10-28,380.0185732546425
1999-10-29,382.892430073341
1999-11-01,388.5855789766025
1999-11-02,389.93335344529294
1999-11-03,390.6784757817409
1999-11-04,393.6333318777424
1999-11-05,392.91107569502327
1999-11-08,391.3195541687396
1999-11-09,394.15577105144763
1999-11-10,395.9439778328122
1999-11-11,399.20152774397764
1999-11-12,401.34099804450807
1999-11-15,400.9999356167748
1999-11-16,401.34907455425537
1999-11-17,399.3496281036819
1999-11-18,400.08067585202684
1999-11-19,404.4527281511804
1999-11-22,406.510788062898
1999-11-23,405.13168710330615
1999-11-24,402.4840141361264
1999-11-25,401.31287884485465
1999-11-26,400.01337567203126
1999-11-29,402.18412211858697
1999-11-30,401.3172574803717
1999-12-01,404.17006709088173
1999-12-02,407.24374450893544
1999-12-03,408.80119645633283
1999-12-06,413.048816720506
1999-12-07,410.44455938830606
1999-12-08,411.82609225140476
1999-12-09,412.5873029079367
1999-12-10,415.9493840241942
1999-12-13,415.4253810097132
1999-12-14,413.86060120206145
1999-12-15,408.1513898729379
1999-12-16,407.45084135970023
1999-12-17,409.3043584428912
1999-12-20,410.6726851036969
1999-12-21,407.42490431114675
1999-12-22,409.28065350892314
1999-12-23,409.0671774796068
1999-12-24,414.4273999926523
1999-12-27,414.48271634778575
1999-12-28,416.7010059134097
1999-12-29,417.0982655243619
1999-12-30,420.6712369662927
1999-12-31,420.7133500763813
2000-01-03,424.5307995247514
2000-01-04,431.030460681911
2000-01-05,414.5267128931015
2000-01-06,405.196592764904
2000-01-07,411.44648121142296
2000-01-10,417.95923156536065
2000-01-11,415.88907608489006
2000-01-12,415.7252736999141
2000-01-13,417.1659733662302
2000-01-14,417.5894952651816
2000-01-17,421.73572735398886
2000-01-18,420.1811570462345
2000-01-19,409.58017237698806
2000-01-20,413.49288414651227
2000-01-21,409.41264171580497
2000-01-24,409.1056433511585
2000-01-25,404.02168437465866
2000-01-26,405.6754675811661
2000-01-27,409.91834726523484
2000-01-28,411.49785272962833
2000-01-31,407.14824109649027
2000-02-01,404.9319323338321
2000-02-02,406.9921165477632
2000-02-03,406.1988036632422
2000-02-04,406.5183590683218
2000-02-07,407.71630436860147
2000-02-08,404.3537190282029
2000-02-09,405.6789278567566
2000-02-10,404.16135469463245
2000-02-11,405.1694747066358
2000-02-14,400.6408802621919
2000-02-15,397.11792645241985
2000-02-16,398.8699214584112
2000-02-17,403.3267778508009
2000-02-18,398.34422839499445
2000-02-21,392.2197971474565
2000-02-22,385.2971872084547
2000-02-23,387.3100509873994
2000-02-24,384.66079363564694
2000-02-25,385.45268398690393
2000-02-28,377.7949319549721
2000-02-29,380.00548073849745
2000-03-01,378.5191237140435
2000-03-02,380.891337061921
2000-03-03,380.4676771740788
2000-03-06,380.43285762925643
2000-03-07,382.6715525398104
2000-03-08,383.5530551520762
2000-03-09,382.03794149476744
2000-03-10,382.73112401814177
2000-03-13,372.61083822432755
2000-03-14,372.17066877666804
2000-03-15,368.83242260045216
2000-03-16,369.2083061207685
2000-03-17,375.789834930128
2000-03-20,372.90086438062934
2000-03-21,376.6283994412142
2000-03-22,379.61167959438825
2000-03-23,381.49902945474935
2000-03-24,384.8846926237643
2000-03-27,389.77748561929974
2000-03-28,390.73030579681983
2000-03-29,389.62387962227155
2000-03-30,385.62364524925437
2000-03-31,382.8459024421719
2000-04-03,380.283478504184
2000-04-04,380.32124908553675
2000-04-05,381.3260888935618
2000-04-06,379.2657665597529
2000-04-07,381.4897203006707
2000-04-10,383.0939073053752
2000-04-11,380.665236025632
2000-04-12,383.42438603481
2000-04-13,381.3884475006229
2000-04-14,379.7482537485874
2000-04-17,354.9547501042615
2000-04-18,364.7463301866825
2000-04-19,367.39688903406596
2000-04-20,366.5854686963197
2000-04-21,367.6429430974475
2000-04-24,363.82916826473445
2000-04-25,363.533569213274
2000-04-26,359.18365802679
2000-04-27,357.55752016582085
2000-04-28,361.0100171847444
2000-05-01,358.8982251837189
2000-05-02,360.070296614456
2000-05-03,358.34267548405256
2000-05-04,356.8029028939368
2000-05-05,360.90938105102293
2000-05-08,357.18287940467263
2000-05-09,355.28154910199487
2000-05-10,351.4001064474458
2000-05-11,347.0792000903001
2000-05-12,350.3638243986449
2000-05-15,346.22657675077
2000-05-16,351.42185096494995
2000-05-17,349.1978660133424
2000-05-18,345.44768959718135
2000-05-19,347.6317723508578
2000-05-22,339.1035211696096
2000-05-23,338.15701270140323
2000-05-24,334.82470609064876
2000-05-25,334.5745877814603
2000-05-26,329.5109502597325
2000-05-29,331.25221642039475
2000-05-30,334.5633636937937
2000-05-31,338.8425043888073
2000-06-01,340.5951122790096
2000-06-02,347.52087580356573
2000-06-05,355.58639442241076
2000-06-06,357.0816169514056
2000-06-07,359.5506441827938
2000-06-08,357.6677514810467
2000-06-09,360.74706662016945
2000-06-12,361.7107565381137
2000-06-13,356.6799306741302
2000-06-14,360.5820370118189
2000-06-15,357.35656216247094
