Date,ACWI ex AUSTRALIA IMI VALUE
2007-12-27,962.8276440570526
2007-12-28,965.0874810958977
2007-12-31,962.3703629313464
2008-01-01,962.4657872525462
2008-01-02,955.9291016419085
2008-01-03,953.8900888382053
2008-01-04,938.1304503903602
2008-01-07,936.4846508082579
2008-01-08,929.7954246072035
2008-01-09,931.966784444144
2008-01-10,931.8230580245898
2008-01-11,926.4743227705391
2008-01-14,933.1774044265543
2008-01-15,912.2995927001921
2008-01-16,899.4059041539122
2008-01-17,885.7671149641346
2008-01-18,875.5054316829849
2008-01-21,847.9864562726106
2008-01-22,846.4161390002794
2008-01-23,855.2744923907723
2008-01-24,877.1296284308057
2008-01-25,876.7476072778003
2008-01-28,880.1583051985659
2008-01-29,891.6556334106889
2008-01-30,886.116101876787
2008-01-31,895.1339750590054
2008-02-01,908.0517841256635
2008-02-04,907.5513517512064
2008-02-05,879.9887507861314
2008-02-06,872.9134713180358
2008-02-07,869.2114607330269
2008-02-08,864.5639600288306
2008-02-11,860.4859688806579
2008-02-12,875.2072910451709
2008-02-13,880.3529492303592
2008-02-14,880.5879693091996
2008-02-15,877.8370402270144
2008-02-18,881.9558556096524
2008-02-19,886.4071116906911
2008-02-20,879.8931465253451
2008-02-21,882.2553261874633
2008-02-22,883.2659200728735
2008-02-25,897.3231140718572
2008-02-26,906.2209032969927
2008-02-27,912.2275875515105
2008-02-28,903.7966376875625
2008-02-29,885.7990861198044
2008-03-03,876.5961113884401
2008-03-04,870.3282811670089
2008-03-05,876.6745682632527
2008-03-06,865.3124163186673
2008-03-07,854.6894477328677
2008-03-10,843.8766744248618
2008-03-11,865.9173142337606
2008-03-12,871.48577191862
2008-03-13,866.3389705154325
2008-03-14,852.3998193082468
2008-03-17,834.7243099649037
2008-03-18,863.6985280620647
2008-03-19,851.3040727001983
2008-03-20,856.94165570056
2008-03-21,859.3904200633748
2008-03-24,865.1412792621186
2008-03-25,883.148187654741
2008-03-26,881.120699002514
2008-03-27,880.1576853287339
2008-03-28,875.3645570984086
2008-03-31,875.7886645208874
2008-04-01,896.158356644576
2008-04-02,905.9375873046389
2008-04-03,906.7755856603974
2008-04-04,908.2209019505312
2008-04-07,913.0561010201448
2008-04-08,906.3141865743569
2008-04-09,899.871555988013
2008-04-10,901.282945957348
2008-04-11,891.9160735511416
2008-04-14,885.0377600991724
2008-04-15,888.6196346327646
2008-04-16,907.797086446572
2008-04-17,908.5860238861031
2008-04-18,917.5056942952331
2008-04-21,918.6183372015803
2008-04-22,913.8799396331325
2008-04-23,911.7904520970357
2008-04-24,911.8365327232111
2008-04-25,921.4039921783185
2008-04-28,925.1372368482639
2008-04-29,921.0424920225286
2008-04-30,921.2629632743194
2008-05-01,925.2146500420442
2008-05-02,934.6655422776826
2008-05-05,932.9918017843968
2008-05-06,936.6445559147495
2008-05-07,928.1029095473708
2008-05-08,926.7783921406466
2008-05-09,918.524526261715
2008-05-12,925.7963737851911
2008-05-13,925.6622970197224
2008-05-14,929.0610168436335
2008-05-15,937.1654469697503
2008-05-16,943.1256141525671
2008-05-19,946.682952389478
2008-05-20,938.6179436130267
2008-05-21,931.2320272057121
2008-05-22,932.0372457346684
2008-05-23,921.411980351486
2008-05-26,916.969757301307
2008-05-27,916.6356109832649
2008-05-28,916.4235243872671
2008-05-29,920.4567919471763
2008-05-30,923.8355269930693
2008-06-02,917.0715906336114
2008-06-03,911.6673325525395
2008-06-04,906.9769674390069
2008-06-05,916.8027851904311
2008-06-06,902.0102036842381
2008-06-09,894.3023051810177
2008-06-10,882.8778044597236
2008-06-11,872.6897553066124
2008-06-12,869.9094062754107
2008-06-13,876.0402183166561
2008-06-16,880.9926480716863
2008-06-17,881.0163514551341
2008-06-18,871.8283358343914
2008-06-19,865.9698017585955
2008-06-20,854.6124659125962
2008-06-23,847.9617769408256
2008-06-24,847.0521354134548
2008-06-25,854.1632746572084
2008-06-26,838.835361052299
2008-06-27,833.2061512465197
2008-06-30,835.6365975600208
2008-07-01,829.5702460426636
2008-07-02,821.7424780609027
2008-07-03,819.0295681601555
2008-07-04,814.3981466154844
2008-07-07,812.4063893334256
2008-07-08,814.5889029901444
2008-07-09,812.6010088633736
2008-07-10,811.2723379241945
2008-07-11,802.5942581940262
2008-07-14,796.6723920492855
2008-07-15,783.1280214151278
2008-07-16,793.7778821965712
2008-07-17,810.6319845444281
2008-07-18,815.3867689013123
2008-07-21,819.2418350862745
2008-07-22,826.4769120398212
2008-07-23,835.5780377423351
2008-07-24,822.1952737401616
2008-07-25,817.1219813984492
2008-07-28,806.6562166502622
2008-07-29,811.8476856678194
2008-07-30,825.1078452066785
2008-07-31,821.1650844379769
2008-08-01,815.707739806873
2008-08-04,807.62533376431
2008-08-05,822.9982674510751
2008-08-06,826.9525821342603
2008-08-07,814.9289415604771
2008-08-08,819.2746174800141
2008-08-11,828.4962944298953
2008-08-12,818.8749086072894
2008-08-13,807.1450882856655
2008-08-14,811.2201110052275
2008-08-15,809.4911569697064
2008-08-18,803.2915957508667
2008-08-19,787.9051100441194
2008-08-20,792.8024668055225
2008-08-21,794.1365758512859
2008-08-22,801.2103149002078
2008-08-25,792.7795086619708
2008-08-26,790.6938935117554
2008-08-27,797.0479873783466
2008-08-28,809.3777585000388
2008-08-29,809.5851413824653
2008-09-01,803.1313703646136
2008-09-02,802.4888924746652
2008-09-03,799.9894706186345
2008-09-04,778.6471994405773
2008-09-05,772.0138452050174
2008-09-08,794.4000118370312
2008-09-09,774.2010093621731
2008-09-10,772.1699560250096
2008-09-11,768.2773739173867
2008-09-12,777.7589223981057
2008-09-15,745.8544549894364
2008-09-16,738.7554906257345
2008-09-17,715.3239489168886
2008-09-18,732.9237127553467
2008-09-19,783.3093812232715
2008-09-22,767.513280527164
2008-09-23,757.7424510959922
2008-09-24,754.1161127938376
2008-09-25,767.2394623629816
2008-09-26,762.0749801540861
2008-09-29,708.2328072647452
2008-09-30,722.0060554282529
2008-10-01,726.2893697341597
2008-10-02,704.5884545077604
2008-10-03,700.9328455789894
2008-10-06,660.0429827686985
2008-10-07,635.7138382103923
2008-10-08,610.0524048749239
2008-10-09,579.7974090666684
2008-10-10,554.963712284169
2008-10-13,603.387752325502
2008-10-14,625.6521418431273
2008-10-15,581.9435143474021
2008-10-16,571.5387360969081
2008-10-17,576.4071956340397
2008-10-20,600.3309357417866
2008-10-21,590.793146559323
2008-10-22,552.4213371626686
2008-10-23,554.2082514928563
2008-10-24,528.4901871035597
2008-10-27,503.19380269306004
2008-10-28,536.1486258184482
2008-10-29,556.2407309813773
2008-10-30,576.2075980743053
2008-10-31,580.4519720022076
2008-11-03,583.8014304797697
2008-11-04,611.4707841406743
2008-11-05,596.9424398398205
2008-11-06,562.1032314903249
2008-11-07,571.0605729604471
2008-11-10,571.4050126953119
2008-11-11,551.9574581867092
2008-11-12,529.5617535530073
2008-11-13,544.3948376131056
2008-11-14,536.4206808225116
2008-11-17,524.9938156033522
2008-11-18,524.7619619192793
2008-11-19,499.1013018821095
2008-11-20,469.12432452464674
2008-11-21,482.05165771483195
2008-11-24,515.3730065210207
2008-11-25,526.8673704444948
2008-11-26,536.9226154644973
2008-11-27,542.694510919688
2008-11-28,548.2831755993464
2008-12-01,508.1700241250992
2008-12-02,520.2703086369842
2008-12-03,528.8177443349637
2008-12-04,519.4240623327399
2008-12-05,522.7463201464508
2008-12-08,553.9994005067896
2008-12-09,549.0669011540471
2008-12-10,558.8357489273817
2008-12-11,553.7958089214413
2008-12-12,549.0025612098032
2008-12-15,551.0820461328912
2008-12-16,568.514204691722
2008-12-17,574.3115040904263
2008-12-18,567.8364442388817
2008-12-19,560.5372049086778
2008-12-22,550.8656520342212
2008-12-23,546.8100275019232
2008-12-24,546.3492441297024
2008-12-25,547.2079624578597
2008-12-26,550.2605003985925
2008-12-29,554.6138345154814
2008-12-30,565.1471609619898
2008-12-31,568.5853218212304
2009-01-01,568.7426420606251
2009-01-02,584.208023705241
2009-01-05,583.6925092592384
2009-01-06,587.4239233211679
2009-01-07,579.9112503962749
2009-01-08,577.6718155329611
2009-01-09,567.8392356743695
2009-01-12,554.8046214703828
2009-01-13,546.8188049650958
2009-01-14,529.3622840616897
2009-01-15,520.8989684418303
2009-01-16,527.998740459422
2009-01-19,522.8525920822283
2009-01-20,497.84180650462736
2009-01-21,508.74719863538644
2009-01-22,502.21582903829375
2009-01-23,498.7479510381178
2009-01-26,508.94846802712357
2009-01-27,516.5424660077628
2009-01-28,534.6483398569269
2009-01-29,520.1405433955061
2009-01-30,508.62965065876557
2009-02-02,502.06843218143143
2009-02-03,509.2363786408647
2009-02-04,512.6998700894009
2009-02-05,514.6728332680035
2009-02-06,527.727691973645
2009-02-09,532.8179229482796
2009-02-10,512.7914483191206
2009-02-11,512.2769621883032
2009-02-12,505.75579530958964
2009-02-13,504.8488038271996
2009-02-16,500.64296706841844
2009-02-17,476.67655396840934
2009-02-18,472.4188646805193
2009-02-19,471.06514819238976
2009-02-20,458.2501160088175
2009-02-23,450.1657550166787
2009-02-24,457.4645301963316
2009-02-25,456.23762770629384
2009-02-26,458.324386022369
2009-02-27,448.34509804957014
2009-03-02,424.7039061394923
2009-03-03,418.62386591173583
2009-03-04,429.31605670544957
2009-03-05,413.68092980805164
2009-03-06,411.92912153213103
2009-03-09,407.2376312827399
2009-03-10,431.3831577239707
2009-03-11,434.9410611908383
2009-03-12,445.65470919118536
2009-03-13,452.6408602037109
2009-03-16,459.6482917145234
2009-03-17,467.9990347549274
2009-03-18,477.18861473010384
2009-03-19,485.0588602824124
2009-03-20,475.51080014932325
2009-03-23,503.45870497763707
2009-03-24,498.40876784503916
2009-03-25,503.3356579071395
2009-03-26,511.7420217476132
2009-03-27,501.98216619623616
2009-03-30,478.34145150496425
2009-03-31,486.8997239148803
2009-04-01,497.4101311084816
2009-04-02,521.443665247987
2009-04-03,525.594204781865
2009-04-06,522.3494160491787
2009-04-07,511.9477149128305
2009-04-08,513.1972389044803
2009-04-09,534.7556944501166
2009-04-10,535.867474977989
2009-04-13,540.0087224464404
2009-04-14,536.694142567281
2009-04-15,539.5849498560748
2009-04-16,546.7125258028256
2009-04-17,551.4361744274124
2009-04-20,528.298524124298
2009-04-21,533.3951953232445
2009-04-22,534.6894966949806
2009-04-23,539.5267335712655
2009-04-24,551.1069135001349
2009-04-27,544.9143313295575
2009-04-28,537.858823699042
2009-04-29,552.8802124105495
2009-04-30,558.9063571373938
2009-05-01,560.9733739054985
2009-05-04,581.3289598448353
2009-05-05,582.8997625100012
2009-05-06,593.7720733381681
2009-05-07,592.95324483373
2009-05-08,609.207634397929
2009-05-11,600.1391362801019
2009-05-12,597.3876795611842
2009-05-13,580.4920161583354
2009-05-14,581.7152104723052
2009-05-15,581.5436535440779
2009-05-18,594.5356741606417
2009-05-19,602.5326937412366
2009-05-20,605.956404450096
2009-05-21,595.9451388308494
2009-05-22,598.2941122844958
2009-05-25,599.3302529719786
2009-05-26,607.949941799861
2009-05-27,605.0926236949662
2009-05-28,607.9667662816424
2009-05-29,617.4995527596457
2009-06-01,634.8936318203159
2009-06-02,636.645090329859
2009-06-03,624.8125150355646
2009-06-04,628.4498848757487
2009-06-05,626.3328040269994
2009-06-08,620.9843631513679
2009-06-09,624.517955717225
2009-06-10,628.60388174314
2009-06-11,634.8578839832995
2009-06-12,633.7661787724786
2009-06-15,616.2748087714884
2009-06-16,610.2767912319409
2009-06-17,603.3049181351814
2009-06-18,606.6751368999144
2009-06-19,610.7203735228085
2009-06-22,593.6037320092527
2009-06-23,591.8727812063369
2009-06-24,600.7392162009418
2009-06-25,605.2923546189342
2009-06-26,609.8673159283903
2009-06-29,615.1684767490146
2009-06-30,610.5997257697794
2009-07-01,617.9550768788874
2009-07-02,601.6749335099703
2009-07-03,601.4313447284117
2009-07-06,596.5483402877308
2009-07-07,589.8473690429737
2009-07-08,581.9263125013089
2009-07-09,585.5176513509176
2009-07-10,581.6170512031252
2009-07-13,590.0406975659905
2009-07-14,597.8457629460081
2009-07-15,616.3450173035169
2009-07-16,621.0733191285138
2009-07-17,621.6690005715577
2009-07-20,631.8895207383093
2009-07-21,637.1059575018126
2009-07-22,637.1547645293559
2009-07-23,651.3536526192355
2009-07-24,654.3924300856635
2009-07-27,659.5081596844462
2009-07-28,656.5165811955219
2009-07-29,652.729064047781
2009-07-30,663.4124796975999
2009-07-31,668.2379408468385
2009-08-03,683.7951258561355
2009-08-04,685.5183971065235
2009-08-05,684.6823321788075
2009-08-06,683.8792203103467
2009-08-07,687.915239746045
2009-08-10,686.9592237191172
2009-08-11,677.5916307812244
2009-08-12,683.5599401175504
2009-08-13,692.4430172489796
2009-08-14,688.1186552225065
2009-08-17,667.0926907490771
2009-08-18,674.1748118710941
2009-08-19,677.3216833892143
2009-08-20,686.8689048219971
2009-08-21,699.7661293257567
2009-08-24,705.7412660130273
2009-08-25,708.5956204766469
2009-08-26,705.539523471735
2009-08-27,704.8126388848433
2009-08-28,710.2469931048823
2009-08-31,703.5210542420007
2009-09-01,689.7713618562314
2009-09-02,682.9755031212078
2009-09-03,688.0433164060315
2009-09-04,695.8666439835793
2009-09-07,702.2449731621067
2009-09-08,710.7192453291281
2009-09-09,716.3124144891559
2009-09-10,721.7048084565826
2009-09-11,724.0580350946235
2009-09-14,724.100064396804
2009-09-15,726.8206758129807
2009-09-16,740.4503418235081
2009-09-17,742.7699061139225
2009-09-18,741.6722658791049
2009-09-21,734.8707444345398
2009-09-22,743.9849496675924
2009-09-23,739.2724099379218
2009-09-24,728.4520931223399
2009-09-25,724.4879504498343
2009-09-28,733.220244040846
2009-09-29,732.1707770458793
2009-09-30,731.8736482839031
2009-10-01,716.2066770130389
2009-10-02,707.3061496705144
2009-10-05,716.3702632735852
2009-10-06,730.9580723256066
2009-10-07,731.8259528830785
2009-10-08,740.5520522907832
2009-10-09,742.5313581257852
2009-10-12,747.1596545912323
2009-10-13,743.9731726924842
2009-10-14,759.0632989567055
2009-10-15,761.0853907962003
2009-10-16,752.5723318210303
2009-10-19,761.9470582273259
2009-10-20,757.7571221009117
2009-10-21,755.1814594904645
2009-10-22,755.7908711293315
2009-10-23,748.9030758086186
2009-10-26,739.1294136282686
2009-10-27,732.3626910117098
2009-10-28,715.4141077712051
2009-10-29,728.5379902933465
2009-10-30,713.251033726022
2009-11-02,714.7395094752144
2009-11-03,710.9565028934348
2009-11-04,719.3090727813368
2009-11-05,728.3053046945648
2009-11-06,729.7788807694246
2009-11-09,747.1848271148596
2009-11-10,746.4174581844135
2009-11-11,751.1867321605416
2009-11-12,743.5875817196592
2009-11-13,747.4942083615592
2009-11-16,759.877698072293
2009-11-17,756.1705978296584
2009-11-18,758.3946134520975
2009-11-19,744.6983811602145
2009-11-20,741.0034928564262
2009-11-23,753.9901931363906
2009-11-24,749.9549996951469
2009-11-25,755.8933811833825
2009-11-26,744.4221589035412
2009-11-27,736.9106626569888
2009-11-30,740.4397285384957
2009-12-01,755.0916309770969
2009-12-02,756.6873668191515
2009-12-03,754.7871275794116
2009-12-04,755.2480319450273
2009-12-07,753.1662025174987
2009-12-08,744.293403342771
2009-12-09,741.6172877828897
2009-12-10,744.2398128094701
2009-12-11,746.4711526557854
2009-12-14,751.8022428706711
2009-12-15,746.9350460888096
2009-12-16,752.0424880108761
2009-12-17,739.4904397192092
2009-12-18,737.6821836198995
2009-12-21,744.6188999797629
2009-12-22,746.9552609893943
2009-12-23,750.9669833396857
2009-12-24,754.8331802229029
2009-12-25,754.529013080436
2009-12-28,757.7254483444467
2009-12-29,758.1904138352431
2009-12-30,754.5624803719268
2009-12-31,753.3494017582976
2010-01-01,753.3494017582976
2010-01-04,766.9560535904448
2010-01-05,770.7422394824473
2010-01-06,772.4885846018194
2010-01-07,772.8444241518777
2010-01-08,775.1130121768737
2010-01-11,781.7274117615322
2010-01-12,776.7095242330986
2010-01-13,777.3252203534365
2010-01-14,780.5630331540154
2010-01-15,773.2045801974945
2010-01-18,774.4527555445941
2010-01-19,778.3793924272562
2010-01-20,767.1646133666013
2010-01-21,755.0869287234425
2010-01-22,744.8323167389249
2010-01-25,744.3569872042767
2010-01-26,738.416461437801
2010-01-27,736.1768104569555
2010-01-28,731.4758703445985
2010-01-29,727.492734775866
2010-02-01,733.3779000616553
2010-02-02,743.0879954554973
2010-02-03,739.2661289380002
2010-02-04,718.3629878855652
2010-02-05,709.7227651044631
2010-02-08,706.5158224658861
2010-02-09,712.6432046851261
2010-02-10,714.23793237434
2010-02-11,717.4634492764642
2010-02-12,716.8303450728724
2010-02-15,717.071016420329
2010-02-16,727.9101862563243
2010-02-17,733.4703298252283
2010-02-18,735.958120875251
2010-02-19,733.1729994986093
2010-02-22,737.6351471156926
2010-02-23,730.6704967990113
2010-02-24,733.3266248476946
2010-02-25,727.5517262985657
2010-02-26,733.6144774172753
2010-03-01,737.9007659289452
2010-03-02,744.1215782516015
2010-03-03,749.3440700404228
2010-03-04,748.4905884846377
2010-03-05,758.5009432062224
2010-03-08,761.8987643794949
2010-03-09,761.3618628337827
2010-03-10,766.2622087433037
2010-03-11,767.6533965722462
2010-03-12,770.3202614621465
2010-03-15,766.8659312270058
2010-03-16,774.9406339584348
2010-03-17,781.8416523663888
2010-03-18,777.8374517934186
2010-03-19,774.0447768551018
2010-03-22,774.7000140286916
2010-03-23,779.4560712248933
2010-03-24,773.7236295897455
2010-03-25,774.2722872189365
2010-03-26,775.9369467944296
2010-03-29,781.6392384258112
2010-03-30,781.8195416893398
2010-03-31,781.8364503256927
2010-04-01,790.4435104128329
2010-04-02,791.0272949473308
2010-04-05,795.0441838336633
2010-04-06,796.4357503509743
2010-04-07,794.1677029010909
2010-04-08,792.489737397665
2010-04-09,800.2113459430038
2010-04-12,803.9613625879454
2010-04-13,801.4061279344028
2010-04-14,810.5671249914197
2010-04-15,811.9991701306358
2010-04-16,798.8919629765476
2010-04-19,795.0595654618157
2010-04-20,802.9225991650524
2010-04-21,801.9368893021853
2010-04-22,797.7720414509649
2010-04-23,802.1285262935527
2010-04-26,804.0000380261016
2010-04-27,786.3150196680515
2010-04-28,781.2067863068306
2010-04-29,790.8426925497921
2010-04-30,785.3237528858508
2010-05-03,787.941428215416
2010-05-04,768.4623871211378
2010-05-05,758.77284609869
2010-05-06,736.44209808726
2010-05-07,720.8583649665658
2010-05-10,756.6452805784769
2010-05-11,751.6129704873673
2010-05-12,760.7641106817172
2010-05-13,757.2924232577406
2010-05-14,739.2473577375212
2010-05-17,733.811389312373
2010-05-18,730.8339638334778
2010-05-19,720.4872259053917
2010-05-20,699.3549039742403
2010-05-21,706.0773955441914
2010-05-24,698.8814877348215
2010-05-25,687.2734969071
2010-05-26,692.3162707905153
2010-05-27,713.3312220672423
2010-05-28,711.1758356914594
2010-05-31,712.0989770542525
2010-06-01,702.8607663442863
2010-06-02,708.9991071017911
2010-06-03,715.6625032159207
2010-06-04,696.0091511148254
2010-06-07,683.7238964349939
2010-06-08,686.5288998097294
2010-06-09,688.9779412857308
2010-06-10,704.3102888169665
2010-06-11,708.7213645244707
2010-06-14,715.346547337233
2010-06-15,726.506922437704
2010-06-16,727.5789903827514
2010-06-17,729.367969012301
2010-06-18,731.630381682928
2010-06-21,735.7440743637103
2010-06-22,725.8052857986565
2010-06-23,720.0449722668932
2010-06-24,711.3844761465297
2010-06-25,711.089283707681
2010-06-28,713.0116149785521
2010-06-29,691.2595882508124
2010-06-30,687.8791302902756
2010-07-01,684.2831385664937
2010-07-02,684.6721118524865
2010-07-05,683.2043164230998
2010-07-06,694.2115958056789
2010-07-07,707.2080289187369
2010-07-08,715.461822695779
2010-07-09,720.6081143891729
2010-07-12,719.8708533493531
2010-07-13,731.5179863107502
2010-07-14,732.319382616125
2010-07-15,731.709464826378
2010-07-16,717.0720725399441
2010-07-19,716.7641360433419
2010-07-20,718.9861256926985
2010-07-21,716.6149047674879
2010-07-22,731.0446735280574
2010-07-23,735.5103972913987
2010-07-26,744.6998771906848
2010-07-27,747.7853534018773
2010-07-28,746.4321785079453
2010-07-29,747.0168370985022
2010-07-30,744.4723367423769
2010-08-02,762.9162632218183
2010-08-03,762.4999683038371
2010-08-04,762.9191985794694
2010-08-05,763.2568391553539
2010-08-06,762.4501216569712
2010-08-09,766.7325342775947
2010-08-10,757.622659461101
2010-08-11,736.5713271561394
2010-08-12,732.2699289523557
2010-08-13,730.6388744574315
2010-08-16,732.2667129478392
2010-08-17,739.928281714589
2010-08-18,740.3851127227642
2010-08-19,731.4702555355991
2010-08-20,723.2675505776024
2010-08-23,723.4308885613847
2010-08-24,714.6473431132531
2010-08-25,711.2597502002965
2010-08-26,712.8541523760183
2010-08-27,721.0655493208867
2010-08-30,716.48738277254
2010-08-31,715.9896560531787
2010-09-01,735.3694847526754
2010-09-02,739.8447953697671
2010-09-03,748.356912028614
2010-09-06,752.0358612526313
2010-09-07,742.9521096721619
2010-09-08,745.9059156127573
2010-09-09,751.5117351974892
2010-09-10,753.1826050510549
2010-09-13,764.4510082784471
2010-09-14,765.5298066697463
2010-09-15,765.4242651818854
2010-09-16,763.291089610207
2010-09-17,762.2092140890175
2010-09-20,772.4227012329601
2010-09-21,770.8150473960274
2010-09-22,770.3444139185893
2010-09-23,764.5778891587227
2010-09-24,777.3701041491552
2010-09-27,775.9679701004827
2010-09-28,778.5425598378303
2010-09-29,779.1703754706077
2010-09-30,777.7801695369487
2010-10-01,782.8080026547707
2010-10-04,777.5860098429586
2010-10-05,792.7527075986225
2010-10-06,797.3220350420598
2010-10-07,797.8958657839985
2010-10-08,799.1535359949174
2010-10-11,800.059338818594
2010-10-12,797.6605856712478
2010-10-13,807.21828371696
2010-10-14,809.4196993935263
2010-10-15,804.9909438965663
2010-10-18,808.4724052001034
2010-10-19,797.2564863749448
2010-10-20,805.044438507795
2010-10-21,806.0183018465981
2010-10-22,804.5935801647782
2010-10-25,807.9509308779175
2010-10-26,805.1443672983636
2010-10-27,798.1487149609707
2010-10-28,802.2060795960897
2010-10-29,803.202521296835
2010-11-01,803.8741518571705
2010-11-02,809.9694076027286
2010-11-03,810.8710791205383
2010-11-04,829.4842308295181
2010-11-05,830.4315182283898
2010-11-08,828.1209223409936
2010-11-09,826.056294748334
2010-11-10,821.6552031959084
2010-11-11,819.1899914824737
2010-11-12,812.0942092303968
2010-11-15,811.1190835960458
2010-11-16,796.6039329477999
2010-11-17,797.3574580339009
2010-11-18,809.4496106148325
2010-11-19,810.1836189477102
2010-11-22,806.1909416679101
2010-11-23,792.2325767462225
2010-11-24,798.3454733494086
2010-11-25,799.2074706025329
2010-11-26,789.7991994894207
2010-11-29,784.6625066549764
2010-11-30,780.0505174264853
2010-12-01,796.1137937477023
2010-12-02,809.0516655347272
2010-12-03,814.7408263800749
2010-12-06,813.693001685649
2010-12-07,816.9822777629796
2010-12-08,816.0604959170125
2010-12-09,819.9727811144901
2010-12-10,823.3406181933916
2010-12-13,829.3149963632627
2010-12-14,831.3694956557921
2010-12-15,826.1016267243408
2010-12-16,825.6817756451983
2010-12-17,824.3909495178827
2010-12-20,825.231932644974
2010-12-21,833.3269107044168
2010-12-22,835.7422211174407
2010-12-23,835.642272420817
2010-12-24,836.0999539094606
2010-12-27,835.3746440068488
