Date,AC ASIA ex JAPAN IMI VALUE
1994-05-31,587.7477366594306
1994-06-30,568.0984429810396
1994-07-29,593.8666605883658
1994-08-31,637.6094070783188
1994-09-30,633.1267438690868
1994-10-31,638.7132376783595
1994-11-30,584.5947382800429
1994-12-30,572.0215985131347
1995-01-31,516.8850079183184
1995-02-28,554.2547963829716
1995-03-31,549.9807480877871
1995-04-28,540.7335082321748
1995-05-31,598.4473851513094
1995-06-30,595.1924008682923
1995-07-31,611.8860845914522
1995-08-31,583.9028975244323
1995-09-29,588.4100185729154
1995-10-31,576.9613025338159
1995-11-30,564.8909248734734
1995-12-29,588.7456461431653
1996-01-31,639.7536088120429
1996-02-29,643.5880904678249
1996-03-29,644.2801578267199
1996-04-30,672.9318204349524
1996-05-31,660.930348802841
1996-06-28,649.3484563750683
1996-07-31,604.7081458652634
1996-08-30,625.2753816113168
1996-09-30,629.5082565416046
1996-10-31,617.4507328230644
1996-11-29,647.5652867405392
1996-12-31,642.3590983474168
1997-01-01,642.3659394620496
1997-01-02,639.8368762219812
1997-01-03,640.516378698758
1997-01-06,643.7705800040586
1997-01-07,647.233749369536
1997-01-08,652.7141154361543
1997-01-09,653.948431924406
1997-01-10,655.6456143411206
1997-01-13,657.4548984929957
1997-01-14,656.1514750547125
1997-01-15,666.2354127289994
1997-01-16,666.4276779196068
1997-01-17,668.6542477957465
1997-01-20,672.8310923385574
1997-01-21,667.9362244213816
1997-01-22,670.3365415116289
1997-01-23,669.8678687136195
1997-01-24,665.330261079059
1997-01-27,663.6642670196086
1997-01-28,664.5974890755888
1997-01-29,660.9976816024342
1997-01-30,663.3511547816549
1997-01-31,662.4811805183563
1997-02-03,661.8941337188932
1997-02-04,662.7364918544956
1997-02-05,663.0528478844956
1997-02-06,664.6521056372095
1997-02-07,664.5662447377986
1997-02-10,665.8805643144225
1997-02-11,664.9740265697185
1997-02-12,668.4595998018904
1997-02-13,668.3403935589812
1997-02-14,666.5064644343933
1997-02-17,668.6024898512297
1997-02-18,664.687812918592
1997-02-19,668.1885153564317
1997-02-20,673.8504001167285
1997-02-21,673.7638988154202
1997-02-24,671.4970536619238
1997-02-25,673.7156426907204
1997-02-26,671.5532943172105
1997-02-27,670.8836001715064
1997-02-28,673.6829487193824
1997-03-03,675.591471467942
1997-03-04,672.7636604462756
1997-03-05,672.7910846179049
1997-03-06,670.4711364108593
1997-03-07,671.2335844328425
1997-03-10,669.1823180165796
1997-03-11,671.5248484981751
1997-03-12,669.0481990962201
1997-03-13,665.8167373677995
1997-03-14,659.4388475856537
1997-03-17,662.4631182243639
1997-03-18,660.6312313178089
1997-03-19,657.536443862362
1997-03-20,652.9174681153844
1997-03-21,645.941863028061
1997-03-24,645.7381490476245
1997-03-25,647.63487225917
1997-03-26,649.7408432424218
1997-03-27,646.6210947473382
1997-03-28,644.9201342749742
1997-03-31,639.2093597185385
1997-04-01,633.3085890216115
1997-04-02,636.9494658215586
1997-04-03,634.0837486308259
1997-04-04,633.7853956132809
1997-04-07,635.2274771698704
1997-04-08,638.2738204656189
1997-04-09,641.8841998156552
1997-04-10,637.6072791074043
1997-04-11,638.1581595873621
1997-04-14,631.8670766157196
1997-04-15,629.022309770328
1997-04-16,632.2191817250397
1997-04-17,631.0309326200999
1997-04-18,629.7956867995614
1997-04-21,635.345098279628
1997-04-22,633.0495641945512
1997-04-23,635.362676421618
1997-04-24,631.991414360062
1997-04-25,631.2687655443294
1997-04-28,628.7312594703071
1997-04-29,622.6830898858864
1997-04-30,627.7209558618091
1997-05-01,629.6575223967141
1997-05-02,629.2019925022096
1997-05-05,634.2825789959967
1997-05-06,636.8285299115361
1997-05-07,637.9856808309847
1997-05-08,637.1090372955543
1997-05-09,637.3152991977864
1997-05-12,634.1382467873337
1997-05-13,634.2737499203831
1997-05-14,636.6972056768344
1997-05-15,629.4005488931751
1997-05-16,629.7576626431534
1997-05-19,631.4463662336402
1997-05-20,634.3176147889657
1997-05-21,635.8585831025442
1997-05-22,636.5870599419794
1997-05-23,639.5286691771919
1997-05-26,642.9297433925485
1997-05-27,641.7965290313696
1997-05-28,642.7639156976628
1997-05-29,641.5985211623474
1997-05-30,646.4621613151443
1997-06-02,656.2081288385529
1997-06-03,655.1437347702948
1997-06-04,654.6282846214878
1997-06-05,654.2746101666979
1997-06-06,655.8412684425509
1997-06-09,657.4688184731671
1997-06-10,653.896866942928
1997-06-11,651.0495342258469
1997-06-12,643.4610841550026
1997-06-13,645.0002869095485
1997-06-16,652.0494490796966
1997-06-17,652.4641523661847
1997-06-18,650.6378256255072
1997-06-19,654.8895922923562
1997-06-20,664.2486296550996
1997-06-23,665.9694010852483
1997-06-24,663.0818703298696
1997-06-25,662.9534556525973
1997-06-26,663.698682008755
1997-06-27,663.334442164328
1997-06-30,666.6619326911546
1997-07-01,669.1564774776422
1997-07-02,671.786596483773
1997-07-03,670.247245225654
1997-07-04,668.7740393216967
1997-07-07,668.5712567281219
1997-07-08,666.6917071302095
1997-07-09,662.8137415375581
1997-07-10,661.0441491265832
1997-07-11,663.8002242355268
1997-07-14,661.4135208194509
1997-07-15,659.8972763185394
1997-07-16,651.5455787029756
1997-07-17,654.2247510190566
1997-07-18,653.2746262488105
1997-07-21,658.2862045235933
1997-07-22,656.0570684271497
1997-07-23,658.6696031149309
1997-07-24,659.3496524407275
1997-07-25,658.2356140426266
1997-07-28,660.7149428347325
1997-07-29,660.7759165508664
1997-07-30,661.0165491437468
1997-07-31,663.5174309144577
1997-08-01,660.0508857595266
1997-08-04,660.0129987775264
1997-08-05,655.7339187936287
1997-08-06,657.1941021480676
1997-08-07,651.6573862891223
1997-08-08,647.050888065659
1997-08-11,640.9455872969633
1997-08-12,634.380683517414
1997-08-13,632.4194486781658
1997-08-14,626.1321698905236
1997-08-15,619.188403492676
1997-08-18,611.5939039155734
1997-08-19,604.8857754687645
1997-08-20,618.4664041349248
1997-08-21,616.2266237391776
1997-08-22,608.6440834184748
1997-08-25,606.9891461644737
1997-08-26,605.0359010287196
1997-08-27,600.1981907244544
1997-08-28,572.4266726658504
1997-08-29,558.8863241918785
1997-09-01,542.8164760227755
1997-09-02,540.1510017369686
1997-09-03,550.8185180086174
1997-09-04,543.9375323063255
1997-09-05,566.9628468578512
1997-09-08,581.9977321296614
1997-09-09,588.0082574732161
1997-09-10,580.0953395065304
1997-09-11,569.3172779359339
1997-09-12,571.911952184532
1997-09-15,570.5777097700559
1997-09-16,564.7167726501488
1997-09-17,561.1715636510214
1997-09-18,557.3239051690488
1997-09-19,556.3857575051994
1997-09-22,545.7338969000167
1997-09-23,547.1327575184903
1997-09-24,547.910804889529
1997-09-25,551.6480761037352
1997-09-26,549.6842275771231
1997-09-29,546.7871369690682
1997-09-30,547.4098451852506
1997-10-01,538.5870684035656
1997-10-02,536.7712016832481
1997-10-03,530.7666420639493
1997-10-06,523.9367005152686
1997-10-07,522.5670222735822
1997-10-08,527.9178814228391
1997-10-09,527.4839331735833
1997-10-10,533.5130971247767
1997-10-13,527.4782473032511
1997-10-14,524.1877331556734
1997-10-15,512.7149013583802
1997-10-16,509.96527696393906
1997-10-17,507.3683570998836
1997-10-20,487.44417317597527
1997-10-21,479.6526911975708
1997-10-22,468.32484054366813
1997-10-23,451.2859236017356
1997-10-24,451.0470822169644
1997-10-27,442.07038538974257
1997-10-28,404.72821622324386
1997-10-29,426.6765185578901
1997-10-30,423.0454987836456
1997-10-31,431.4123635336227
1997-11-03,454.5814488477568
1997-11-04,454.202229435801
1997-11-05,451.84671106080003
1997-11-06,447.1203205369491
1997-11-07,436.2695025335723
1997-11-10,431.8504597663471
1997-11-11,429.6345069174332
1997-11-12,422.62940820647304
1997-11-13,419.5041876112841
1997-11-14,421.78252470358046
1997-11-17,422.89452102819354
1997-11-18,412.8481980008501
1997-11-19,403.9255827608946
1997-11-20,392.499935207713
1997-11-21,405.15710169972397
1997-11-24,402.2642760151488
1997-11-25,393.6284162795427
1997-11-26,395.34817049598183
1997-11-27,398.1609462838073
1997-11-28,394.51206090830306
1997-12-01,389.6854412846824
1997-12-02,395.4798822730147
1997-12-03,397.16874713386864
1997-12-04,405.13317665481094
1997-12-05,411.09468620114365
1997-12-08,419.1619468204309
1997-12-09,408.10417412687826
1997-12-10,402.2420221102014
1997-12-11,382.89574212895934
1997-12-12,377.9266182043424
1997-12-15,369.35287693742794
1997-12-16,366.4292821398614
1997-12-17,375.3995685899008
1997-12-18,382.31591337272624
1997-12-19,373.8437251415679
1997-12-22,367.9076776819139
1997-12-23,366.21270210915725
1997-12-24,363.51390307926664
1997-12-25,363.5171773088009
1997-12-26,367.99683460389474
1997-12-29,370.256465665082
1997-12-30,372.6918743763995
1997-12-31,374.0517043533726
1998-01-01,374.0222926751229
1998-01-02,370.69511505112513
1998-01-05,358.15346620101224
1998-01-06,346.09052197193756
1998-01-07,332.333620887258
1998-01-08,316.3816485561959
1998-01-09,306.64050869221137
1998-01-12,287.3966785668616
1998-01-13,301.54710368290097
1998-01-14,317.7075503389294
1998-01-15,308.64735501495574
1998-01-16,315.3612610029148
1998-01-19,332.23484723592156
1998-01-20,329.6653853261525
1998-01-21,326.3289761035469
1998-01-22,314.7002256303403
1998-01-23,310.9274118644766
1998-01-26,313.97618567057395
1998-01-27,320.28171856251686
1998-01-28,320.3830827219634
1998-01-29,320.4485405642891
1998-01-30,326.6012491099621
1998-02-02,359.7376084105238
1998-02-03,368.12100654640807
1998-02-04,361.59918262792496
1998-02-05,369.26720004969826
1998-02-06,375.5882983681669
1998-02-09,382.47290230649423
1998-02-10,390.2076495557217
1998-02-11,392.9862306598159
1998-02-12,380.7322441737254
1998-02-13,369.1065516686103
1998-02-16,359.004140093592
1998-02-17,364.5544536983491
1998-02-18,374.88616853229615
1998-02-19,381.30898050424855
1998-02-20,381.17275184058116
1998-02-23,382.90604823690177
1998-02-24,385.4723867228434
1998-02-25,384.6588018485937
1998-02-26,394.77038136965996
1998-02-27,402.20422476038004
1998-03-02,405.57086126912776
1998-03-03,398.61850331797814
1998-03-04,392.62816300819435
1998-03-05,377.7394509035497
1998-03-06,376.89870503153026
1998-03-09,376.6974809670042
1998-03-10,380.6737382893247
1998-03-11,382.05756434130745
1998-03-12,381.03952240408506
1998-03-13,387.6668245345856
1998-03-16,387.4359932423791
1998-03-17,387.85935178715636
1998-03-18,388.86114269291755
1998-03-19,397.26069488817734
1998-03-20,398.6093760551757
1998-03-23,403.9315139343428
1998-03-24,401.3715931006562
1998-03-25,408.420178769945
1998-03-26,405.17380290546896
1998-03-27,407.29721883123614
1998-03-30,400.24996823184193
1998-03-31,398.9009480423022
1998-04-01,393.0153197164496
1998-04-02,387.46487799353423
1998-04-03,383.71747834804404
1998-04-06,386.7270016905126
1998-04-07,388.5736751411295
1998-04-08,391.65845632737967
1998-04-09,394.73384556464794
1998-04-10,394.9009654348297
1998-04-13,394.53515855961695
1998-04-14,391.0689508730343
1998-04-15,390.67417970233623
1998-04-16,383.98321398491925
1998-04-17,381.97734349905295
1998-04-20,382.2524594020059
1998-04-21,380.2051365745099
1998-04-22,379.00967804966126
1998-04-23,375.97583139927264
1998-04-24,375.36601402736846
1998-04-27,368.5836049496622
1998-04-28,370.0761617779538
1998-04-29,366.16078055780696
1998-04-30,364.0220484368032
1998-05-01,366.3529737155925
1998-05-04,364.3511724656765
1998-05-05,359.9158253609222
1998-05-06,349.9182099645053
1998-05-07,347.3161924696797
1998-05-08,347.26145030761444
1998-05-11,347.77150301581435
1998-05-12,341.2836571559241
1998-05-13,328.6058439578766
1998-05-14,331.41439296874114
1998-05-15,331.5661435619719
1998-05-18,325.70885008546645
1998-05-19,325.9473538658436
1998-05-20,331.71650428522713
1998-05-21,337.43373471644054
1998-05-22,335.0929511797831
1998-05-25,332.03012274757117
1998-05-26,327.96488938116164
1998-05-27,317.8677644529294
1998-05-28,313.51065191483946
1998-05-29,311.4270476006475
1998-06-01,300.5333803067545
1998-06-02,298.61215743755133
1998-06-03,303.14222475381393
1998-06-04,297.07969292529117
1998-06-05,294.2576535851937
1998-06-08,289.79767435939647
1998-06-09,285.88219516822977
1998-06-10,273.44672186915574
1998-06-11,272.7136661464359
1998-06-12,270.10463148167236
1998-06-15,260.0138851499906
1998-06-16,259.63342140057074
1998-06-17,272.9321640188799
1998-06-18,285.61602732386814
1998-06-19,284.5778537746062
1998-06-22,275.0834523849138
1998-06-23,273.9853196545271
1998-06-24,274.6162699322491
1998-06-25,277.7280886355865
1998-06-26,275.52694430135085
1998-06-29,272.8747710997472
1998-06-30,273.81740604544876
1998-07-01,276.22766640568545
1998-07-02,281.9524798072636
1998-07-03,278.7612017534348
1998-07-06,278.7823439388685
1998-07-07,278.70335525452066
1998-07-08,280.10519997508845
1998-07-09,276.97689768700417
1998-07-10,272.58590486478346
1998-07-13,268.51942038607297
1998-07-14,270.5639635901688
1998-07-15,275.74512998601193
1998-07-16,281.2104165595995
1998-07-17,283.39782040278885
1998-07-20,282.60487445309883
1998-07-21,280.1767763836089
1998-07-22,275.5327344223011
1998-07-23,270.48535014396407
1998-07-24,270.8936867601015
1998-07-27,266.45414381135384
1998-07-28,265.67608848696284
1998-07-29,263.2286926023891
1998-07-30,263.8821845070038
1998-07-31,262.8582456361243
1998-08-03,255.78854655750112
1998-08-04,256.541202903261
1998-08-05,253.8744759366973
1998-08-06,248.92498759760147
1998-08-07,245.09391183237744
1998-08-10,241.3761259436918
1998-08-11,234.63913637612652
1998-08-12,234.66245259052593
1998-08-13,231.0772854056117
1998-08-14,237.0935949783544
1998-08-17,234.15125512534433
1998-08-18,233.12473725625034
1998-08-19,241.43496569175264
1998-08-20,245.11740742899727
1998-08-21,239.99665252663993
1998-08-24,238.53761260514491
1998-08-25,240.2128267464515
1998-08-26,239.49017518992488
1998-08-27,238.1874215736973
1998-08-28,232.38910091305652
1998-08-31,224.27008223246364
1998-09-01,220.17147544846424
1998-09-02,225.64945412912223
1998-09-03,225.54526368704822
1998-09-04,233.30624255753966
1998-09-07,253.85104858055263
1998-09-08,249.43084131701337
1998-09-09,248.0139922305066
1998-09-10,246.54254363602445
1998-09-11,241.23768579674459
1998-09-14,244.7863643754063
1998-09-15,246.5167140792003
1998-09-16,251.7169356266736
1998-09-17,248.97040384757517
1998-09-18,245.51292982370626
1998-09-21,241.506733423486
1998-09-22,243.40674028016193
1998-09-23,243.82600795812576
1998-09-24,252.559154121855
1998-09-25,251.1976046025677
1998-09-28,253.3750084632304
1998-09-29,253.533454332637
1998-09-30,245.3920440688527
1998-10-01,242.93081975535188
1998-10-02,240.17024448354792
1998-10-05,237.54623094275328
1998-10-06,239.13388991280357
1998-10-07,245.84361672932036
1998-10-08,252.4787789913826
1998-10-09,263.0115087888423
1998-10-12,271.0187194149265
1998-10-13,268.8147011379309
1998-10-14,265.1827430194916
1998-10-15,271.0461403133548
1998-10-16,286.77713315636225
1998-10-19,287.45136850491707
1998-10-20,289.6104292144446
1998-10-21,293.10409680547286
1998-10-22,290.449738280211
1998-10-23,291.8945775512969
1998-10-26,293.4279153882086
1998-10-27,295.72032453811795
1998-10-28,296.23647117578673
1998-10-29,299.66228275880354
1998-10-30,304.377799993719
1998-11-02,309.25631695864973
1998-11-03,310.3670389189869
1998-11-04,312.63766532031093
1998-11-05,312.56131979752297
1998-11-06,312.62711137434763
1998-11-09,308.65981927847935
1998-11-10,301.05198652926435
1998-11-11,309.30914216401794
1998-11-12,304.07014425509647
1998-11-13,306.7313899332913
1998-11-16,315.0286356391647
1998-11-17,315.99450610458354
1998-11-18,319.85288246989575
1998-11-19,327.2656650012419
1998-11-20,330.84664507103156
1998-11-23,335.08153955258797
1998-11-24,342.18844433852473
1998-11-25,337.8429972788318
1998-11-26,337.2286999992144
1998-11-27,336.2205064536865
1998-11-30,332.88371384081273
1998-12-01,325.65244586419834
1998-12-02,328.0034319886035
1998-12-03,326.36805370489395
1998-12-04,327.9007570797177
1998-12-07,337.90518321499786
1998-12-08,336.2853944650199
1998-12-09,338.8237983545511
1998-12-10,342.93506132497083
1998-12-11,336.8094836864415
1998-12-14,333.7685581448523
1998-12-15,335.9577445754672
1998-12-16,331.8396864884937
1998-12-17,329.0133228297717
1998-12-18,331.9195271364174
1998-12-21,336.9412578487766
1998-12-22,337.7590652411929
1998-12-23,335.54512264480115
1998-12-24,336.2269906468482
1998-12-25,336.7028188543041
1998-12-28,335.22879036394943
1998-12-29,335.5228934841962
1998-12-30,335.05378325697103
1998-12-31,333.7667648210959
1999-01-01,333.76784000069415
1999-01-04,335.74332763581117
1999-01-05,337.3560273171072
1999-01-06,345.0506360691718
1999-01-07,357.4712227621119
1999-01-08,356.3516994423083
1999-01-11,357.8970805594412
1999-01-12,354.43830555733547
1999-01-13,345.43647258413455
1999-01-14,336.8515996320192
1999-01-15,340.19828417364795
1999-01-18,344.8989409228889
1999-01-19,342.5564183996098
1999-01-20,343.100176489545
1999-01-21,335.436093271856
1999-01-22,324.77489614454873
1999-01-25,314.2075084781969
1999-01-26,316.3340577051782
1999-01-27,324.2644031611385
1999-01-28,318.68167820629856
1999-01-29,318.08823632655276
1999-02-01,317.4086366400673
1999-02-02,313.6322603522115
1999-02-03,310.90722198273056
1999-02-04,307.4639743165355
1999-02-05,302.8645874111817
1999-02-08,303.7032191494073
1999-02-09,299.53895313165066
1999-02-10,298.5764295696082
1999-02-11,301.9315817317755
1999-02-12,308.8784481205402
1999-02-15,308.51554387245017
1999-02-16,308.8495065358191
1999-02-17,308.4122860120473
1999-02-18,305.625399485287
1999-02-19,301.6734683492784
1999-02-22,305.3645220596774
1999-02-23,306.390191865772
1999-02-24,307.9310704530682
1999-02-25,307.8037492050008
1999-02-26,311.4555029615877
1999-03-01,314.286930508874
1999-03-02,314.6167372768013
1999-03-03,316.74997493040024
1999-03-04,315.0857016412508
1999-03-05,318.59512466831194
1999-03-08,324.6109458758132
1999-03-09,326.19336569319677
1999-03-10,328.33150629556684
1999-03-11,326.96924713530785
1999-03-12,330.21363846839625
1999-03-15,333.2965577510042
1999-03-16,335.0326009708797
1999-03-17,334.70795233104366
1999-03-18,331.5678645832919
1999-03-19,339.69467702561815
1999-03-22,342.41227923522484
1999-03-23,342.2471658961682
1999-03-24,338.13950544773
1999-03-25,340.56532007829423
1999-03-26,340.0904504766749
1999-03-29,336.7938972898201
1999-03-30,341.5572924330058
1999-03-31,342.3123274380952
1999-04-01,346.72462092404413
1999-04-02,350.7688706733505
1999-04-05,349.96131008677304
1999-04-06,352.299939219001
1999-04-07,358.2527537097285
1999-04-08,361.38304528240803
1999-04-09,364.0719702107978
1999-04-12,362.92041605570415
1999-04-13,366.3747085594114
1999-04-14,369.5075401034723
1999-04-15,376.5623041365592
1999-04-16,390.51021917432826
1999-04-19,403.5942403249636
1999-04-20,399.41902481899916
1999-04-21,397.6808429954584
1999-04-22,403.4781140379627
1999-04-23,406.34877544821205
1999-04-26,411.28553334339534
1999-04-27,416.1963329537318
1999-04-28,411.27024043073544
1999-04-29,406.9039179453365
1999-04-30,413.47249867654887
1999-05-03,416.87703673589533
1999-05-04,429.872211702363
1999-05-05,433.734803283352
1999-05-06,439.25210144765754
1999-05-07,429.215539241953
1999-05-10,431.312766292525
1999-05-11,428.6428813701218
1999-05-12,426.26252884730786
1999-05-13,422.97505571104114
1999-05-14,424.01642106222283
1999-05-17,419.7182447698037
1999-05-18,422.0921772296293
1999-05-19,420.44547671422976
1999-05-20,417.76202615458084
1999-05-21,415.7744572262634
1999-05-24,414.24647976676346
1999-05-25,410.80304252360565
1999-05-26,411.2147926402104
1999-05-27,410.9934524609455
1999-05-28,405.2457309312841
1999-05-31,407.12465006820463
1999-06-01,412.20015713189224
1999-06-02,416.3863537129332
1999-06-03,419.1251613668001
1999-06-04,421.8573559685153
1999-06-07,433.92616519410643
1999-06-08,441.33755224750337
1999-06-09,437.96688877937095
1999-06-10,443.5709604585039
1999-06-11,445.19608126452925
1999-06-14,441.9467078113006
1999-06-15,436.8521095398834
1999-06-16,444.40038919944556
1999-06-17,449.09473035000644
1999-06-18,449.6537961677032
1999-06-21,462.68013067555273
1999-06-22,468.03025987425275
1999-06-23,469.4158429755778
1999-06-24,466.46219152506075
1999-06-25,462.8800014335958
1999-06-28,466.35057290792764
1999-06-29,465.82361648992753
1999-06-30,459.20654830204614
1999-07-01,464.5215363061573
1999-07-02,470.3438626227722
1999-07-05,477.49085007619846
1999-07-06,476.5932426085145
1999-07-07,473.76566878182035
1999-07-08,470.9690925501513
1999-07-09,474.61351101872924
1999-07-12,475.471635041078
1999-07-13,470.1095884657554
1999-07-14,461.5346191033811
1999-07-15,464.3795250517212
1999-07-16,460.31034933467487
1999-07-19,458.6175181165444
1999-07-20,458.14022337324445
1999-07-21,452.9712559092986
1999-07-22,450.27784177765614
1999-07-23,436.6884266398869
1999-07-26,427.3796594302586
1999-07-27,431.4714181801916
1999-07-28,438.2712641739403
1999-07-29,442.1381783532512
1999-07-30,437.3767944025331
1999-08-02,435.74398260522236
1999-08-03,438.74761787554183
1999-08-04,439.9852802539754
1999-08-05,429.40332692977546
1999-08-06,425.6213162839416
1999-08-09,426.74235165918344
1999-08-10,423.1249189368832
1999-08-11,413.7044367218946
1999-08-12,418.1235113629032
1999-08-13,415.1554532547957
1999-08-16,423.3706993208477
1999-08-17,419.0281242681114
1999-08-18,425.5846004483735
1999-08-19,431.1188756938939
1999-08-20,436.87912716256477
1999-08-23,444.77835426614956
1999-08-24,444.5062550294276
1999-08-25,449.24925692054006
1999-08-26,449.3646249822801
1999-08-27,447.66558444617294
1999-08-30,447.42864508642214
1999-08-31,444.0715528910961
1999-09-01,439.5540393831473
1999-09-02,434.6438290315184
1999-09-03,431.276112651569
1999-09-06,436.7823448367738
1999-09-07,435.5506394202371
1999-09-08,432.4051547388826
1999-09-09,442.20199559056067
1999-09-10,445.7590085438352
1999-09-13,448.4780229529519
1999-09-14,447.1382770299319
1999-09-15,438.55588207086043
1999-09-16,432.064698877087
1999-09-17,434.98441701576877
1999-09-20,435.3082035866833
1999-09-21,435.4690131404902
1999-09-22,429.6120594979344
1999-09-23,428.7312763229835
1999-09-24,425.99435217259577
1999-09-27,417.4324476241253
1999-09-28,416.0644112822966
1999-09-29,414.42617849185
1999-09-30,410.8085359996055
1999-10-01,414.334806074705
1999-10-04,413.3509774895866
1999-10-05,412.1062864099982
1999-10-06,417.42047735984465
1999-10-07,422.68797214930555
1999-10-08,421.941779197818
1999-10-11,422.07296574702065
1999-10-12,423.8055775686202
1999-10-13,419.7896749466201
1999-10-14,422.6398328304258
1999-10-15,417.5480018789169
1999-10-18,412.62047073060506
1999-10-19,409.5845897250255
1999-10-20,417.76044056378277
1999-10-21,415.6674973193663
1999-10-22,418.64958166782367
1999-10-25,417.99706935797605
1999-10-26,416.18990834903263
1999-10-27,413.25245984164883
1999-10-28,413.8770383001944
1999-10-29,416.46622130668055
1999-11-01,420.2279115174537
1999-11-02,423.91093541619983
1999-11-03,422.1290165415054
1999-11-04,428.2191524096645
1999-11-05,428.35655264086296
1999-11-08,427.4476842879145
1999-11-09,431.19471631236894
1999-11-10,431.55236810775614
1999-11-11,432.8389260741666
1999-11-12,435.008275991968
1999-11-15,434.1743489089379
1999-11-16,436.9008285219519
1999-11-17,432.7892099841474
1999-11-18,433.08720600694915
1999-11-19,438.27447594352515
1999-11-22,442.5442334599974
1999-11-23,441.09781496274286
1999-11-24,440.62449992064063
1999-11-25,438.8464996844291
1999-11-26,437.30652912245046
1999-11-29,439.93935188180836
1999-11-30,440.7702316667417
1999-12-01,443.9245506859835
1999-12-02,448.1246161866169
1999-12-03,450.4866918786648
1999-12-06,457.0852258725876
1999-12-07,453.76579229712297
1999-12-08,453.8805164571628
1999-12-09,453.79584201232296
1999-12-10,460.07766251679885
1999-12-13,460.200276009231
1999-12-14,456.8333804467521
1999-12-15,447.9265217994096
1999-12-16,445.00796136060427
1999-12-17,447.06839232771694
1999-12-20,449.1259751799038
1999-12-21,445.15491729725716
1999-12-22,447.16386879045564
1999-12-23,447.1085522130254
1999-12-24,452.0800971203228
1999-12-27,451.47990189787714
1999-12-28,454.75924630610496
1999-12-29,453.87950282024536
1999-12-30,457.229783361016
1999-12-31,457.28707892309535
2000-01-03,464.6241948651014
2000-01-04,477.0565459491151
2000-01-05,457.64365571965624
2000-01-06,447.6637675295214
2000-01-07,453.97156363515984
2000-01-10,460.80539820302914
2000-01-11,455.84651695105157
2000-01-12,457.65397975453504
2000-01-13,457.52833200776666
2000-01-14,457.1157915294279
2000-01-17,463.1003191657438
2000-01-18,460.64036866517216
2000-01-19,448.18975935767264
2000-01-20,451.2802765897732
2000-01-21,448.3375951630899
2000-01-24,449.3034948246871
2000-01-25,443.0080728133098
2000-01-26,446.21379230768554
2000-01-27,452.0918903492474
2000-01-28,456.8345581062074
2000-01-31,451.82757111893585
2000-02-01,451.53183082431184
2000-02-02,454.05699247943545
2000-02-03,453.94450343207046
2000-02-04,455.5630750518881
2000-02-07,457.0624413884032
2000-02-08,453.99520565547664
2000-02-09,455.1528395843821
2000-02-10,455.49581276252974
2000-02-11,457.3138962394194
2000-02-14,451.7223040503115
2000-02-15,444.79917926261106
2000-02-16,447.32456772897154
2000-02-17,454.3385978439455
2000-02-18,447.4087492357428
2000-02-21,439.7119465631792
2000-02-22,430.1564840676309
2000-02-23,433.4083199722613
2000-02-24,432.2687010184658
2000-02-25,429.74015377424644
2000-02-28,424.24096946590197
2000-02-29,423.65372022559023
2000-03-01,423.0458327375412
2000-03-02,424.54133316410673
2000-03-03,423.01278557359603
2000-03-06,426.5092101244109
