Date,AC FAR EAST IMI VALUE
1997-05-05,549.4322640984049
1997-05-06,565.1580310264887
1997-05-07,565.1411830317735
1997-05-08,566.7308671546788
1997-05-09,569.6226201967382
1997-05-12,582.9651710544922
1997-05-13,582.2948410060759
1997-05-14,585.8862115832094
1997-05-15,589.1990927685017
1997-05-16,595.4303537922314
1997-05-19,594.7339695517979
1997-05-20,604.0147252647533
1997-05-21,595.324974867931
1997-05-22,589.0664989322904
1997-05-23,594.9536451041058
1997-05-26,593.0010024946317
1997-05-27,589.2285134944063
1997-05-28,599.427453499541
1997-05-29,596.344013393167
1997-05-30,590.5171939362469
1997-06-02,599.6815093721311
1997-06-03,602.4191524633203
1997-06-04,603.3714402795935
1997-06-05,604.2779099800911
1997-06-06,604.8786216297863
1997-06-09,613.9808681567863
1997-06-10,616.3347220097098
1997-06-11,619.537152857802
1997-06-12,611.2144421728174
1997-06-13,609.2931713301822
1997-06-16,619.7567146715691
1997-06-17,618.7896811304042
1997-06-18,617.5572176874398
1997-06-19,615.7475847704236
1997-06-20,614.8631951562255
1997-06-23,612.2411226167742
1997-06-24,613.6988503826617
1997-06-25,623.5902040436804
1997-06-26,625.3147888466843
1997-06-27,618.498125448419
1997-06-30,621.0956974075225
1997-07-01,613.8400333104962
1997-07-02,616.3932348371534
1997-07-03,618.1129252453862
1997-07-04,613.7263964326997
1997-07-07,614.5518231238084
1997-07-08,613.7751897987446
1997-07-09,609.0513110263748
1997-07-10,607.9409145908745
1997-07-11,606.6725827215214
1997-07-14,609.9919636867357
1997-07-15,601.9326120000308
1997-07-16,602.0413172084329
1997-07-17,604.4979644814789
1997-07-18,603.5397716299702
1997-07-21,603.3965099539804
1997-07-22,600.9618061288998
1997-07-23,599.5023182581502
1997-07-24,601.091036498609
1997-07-25,599.194387428242
1997-07-28,599.3725135317999
1997-07-29,596.6470537434494
1997-07-30,591.3106686995893
1997-07-31,592.7022954757194
1997-08-01,585.5538622830362
1997-08-04,580.1536865151795
1997-08-05,573.2296635097938
1997-08-06,577.0541356606435
1997-08-07,573.7302602126573
1997-08-08,583.0066381765625
1997-08-11,570.8896519471172
1997-08-12,572.6121307667748
1997-08-13,573.5552444455254
1997-08-14,566.9069706540571
1997-08-15,569.3028231014489
1997-08-18,561.9465208314953
1997-08-19,557.7927969611524
1997-08-20,564.8861143211305
1997-08-21,565.7214887914168
1997-08-22,557.5327037805835
1997-08-25,553.247944764782
1997-08-26,555.8274410972085
1997-08-27,547.1349034461483
1997-08-28,540.3724119595976
1997-08-29,528.388722104371
1997-09-01,515.624784308276
1997-09-02,516.5772179742632
1997-09-03,528.4016758241735
1997-09-04,526.0127319267842
1997-09-05,530.4378449334416
1997-09-08,532.790962086265
1997-09-09,541.2846279602435
1997-09-10,538.4725339621565
1997-09-11,526.9890710343712
1997-09-12,518.5475696264524
1997-09-15,519.9689410424393
1997-09-16,515.2043794991357
1997-09-17,510.9572598757573
1997-09-18,505.1100637381215
1997-09-19,506.13385993218134
1997-09-22,505.68031392140944
1997-09-23,507.91430108299335
1997-09-24,517.2087108048373
1997-09-25,514.284320917532
1997-09-26,506.2283189998602
1997-09-29,502.96761138169575
1997-09-30,504.5903157398193
1997-10-01,500.80389900800293
1997-10-02,494.1330555813451
1997-10-03,491.2324500416472
1997-10-06,494.17271193081683
1997-10-07,489.20375590464636
1997-10-08,492.84622880143917
1997-10-09,488.2446702178372
1997-10-10,492.9265660762759
1997-10-13,484.2788603373329
1997-10-14,481.1724708812501
1997-10-15,481.47790142865665
1997-10-16,491.28546060508705
1997-10-17,488.60454190196043
1997-10-20,476.87601971832646
1997-10-21,476.97791480400707
1997-10-22,480.74883453776783
1997-10-23,466.29636123839117
1997-10-24,467.0367279389527
1997-10-27,460.1145719331842
1997-10-28,445.6544930570843
1997-10-29,459.0413308209759
1997-10-30,451.77982127735993
1997-10-31,454.0492909075399
1997-11-03,458.84278147528784
1997-11-04,456.62116787310123
1997-11-05,450.9870501811216
1997-11-06,447.4706777039301
1997-11-07,432.0562012474218
1997-11-10,426.3385885458485
1997-11-11,425.9545801686139
1997-11-12,416.09494687898314
1997-11-13,415.1991775352724
1997-11-14,407.5201162135391
1997-11-17,429.36264616655194
1997-11-18,431.95992645681156
1997-11-19,410.6877157638062
1997-11-20,411.9411828094677
1997-11-21,424.6523450295623
1997-11-24,421.80089455056924
1997-11-25,401.12843612083293
1997-11-26,399.98901251529145
1997-11-27,408.11534266570567
1997-11-28,409.14282147596424
1997-12-01,410.6646442075272
1997-12-02,412.5162641567799
1997-12-03,407.96223815773754
1997-12-04,401.4264406511379
1997-12-05,401.74297127665506
1997-12-08,397.2742581681298
1997-12-09,402.01329872852085
1997-12-10,401.2413419777465
1997-12-11,387.48774880059597
1997-12-12,381.59047472221755
1997-12-15,376.55120261643935
1997-12-16,376.98850832141426
1997-12-17,394.25670720735434
1997-12-18,388.82347532976445
1997-12-19,372.41370448717095
1997-12-22,357.19632734584195
1997-12-23,357.6158119985558
1997-12-24,356.91598441531823
1997-12-25,357.4630296292576
1997-12-26,359.740511082576
1997-12-29,361.31484543816
1997-12-30,370.44830168466837
1997-12-31,370.0922428841921
1998-01-01,370.08438548826155
1998-01-02,364.0989585207106
1998-01-05,356.2942003704012
1998-01-06,351.55420452622997
1998-01-07,350.90792770814636
1998-01-08,345.1830405729549
1998-01-09,341.9115461341553
1998-01-12,328.4945277932798
1998-01-13,335.7244342134071
1998-01-14,346.5674204202014
1998-01-15,346.4320691975256
1998-01-16,364.2085826425163
1998-01-19,377.5898204316918
1998-01-20,378.21746207457966
1998-01-21,385.52139284065737
1998-01-22,382.5325309847514
1998-01-23,389.0667839312192
1998-01-26,404.4100319443397
1998-01-27,411.17677409811733
1998-01-28,415.4707725129277
1998-01-29,411.52939248441317
1998-01-30,402.93215538525254
1998-02-02,408.65943437555615
1998-02-03,417.6169802147203
1998-02-04,420.01034313176035
1998-02-05,426.1486362896634
1998-02-06,429.2461169329064
1998-02-09,435.55853198189385
1998-02-10,444.108926488015
1998-02-11,444.34858643204086
1998-02-12,441.63881740483754
1998-02-13,427.8293713518859
1998-02-16,418.7371900321964
1998-02-17,418.1315191988723
1998-02-18,418.58516773933883
1998-02-19,420.67702595352296
1998-02-20,418.6316107348413
1998-02-23,415.76323061958635
1998-02-24,410.51948085526806
1998-02-25,409.28000424816946
1998-02-26,415.9771107786943
1998-02-27,429.5825445396225
1998-03-02,440.4968729689646
1998-03-03,437.49236201831144
1998-03-04,431.45686694369704
1998-03-05,420.1090510542583
1998-03-06,423.28399394130895
1998-03-09,420.9525079225328
1998-03-10,422.10150857834117
1998-03-11,415.90533245787014
1998-03-12,411.88608473113345
1998-03-13,424.12680356022946
1998-03-16,417.3890471436388
1998-03-17,419.73647119718277
1998-03-18,413.7765170638322
1998-03-19,414.41724010498547
1998-03-20,416.1147127785267
1998-03-23,415.4610203063284
1998-03-24,411.8309727718118
1998-03-25,416.2600563231301
1998-03-26,423.417212027077
1998-03-27,419.06452241992065
1998-03-30,408.21238592424567
1998-03-31,405.47831357886247
1998-04-01,396.5743147156539
1998-04-02,382.45470927726336
1998-04-03,378.12988624764904
1998-04-06,382.8444661243886
1998-04-07,389.4341460404422
1998-04-08,400.95214130651965
1998-04-09,410.52262525761586
1998-04-10,409.08236257617915
1998-04-13,407.90436532791364
1998-04-14,406.8944629027324
1998-04-15,406.6136621227337
1998-04-16,392.4069683124801
1998-04-17,391.3144486845982
1998-04-20,389.953764105323
1998-04-21,392.61594861883833
1998-04-22,392.9638749796081
1998-04-23,394.5346855925869
1998-04-24,397.28580749847396
1998-04-27,386.4320250669516
1998-04-28,382.9169788589701
1998-04-29,382.91011904299853
1998-04-30,386.97456332845513
1998-05-01,383.8851248369357
1998-05-04,382.64832403955006
1998-05-05,384.55273582506067
1998-05-06,375.97948291090364
1998-05-07,372.2942072050612
1998-05-08,373.5759202791467
1998-05-11,377.20595055207804
1998-05-12,373.1207699757122
1998-05-13,370.43508503384703
1998-05-14,371.15247420959327
1998-05-15,370.8448883727196
1998-05-18,365.57561685501923
1998-05-19,368.3798360203159
1998-05-20,371.8768150125346
1998-05-21,376.8514274796522
1998-05-22,375.6095466182562
1998-05-25,370.7914294036676
1998-05-26,369.2429863699443
1998-05-27,364.4842866615783
1998-05-28,362.18918381933963
1998-05-29,361.1881818626194
1998-06-01,351.28860538309345
1998-06-02,357.08046321279545
1998-06-03,357.82425610734566
1998-06-04,356.686151806002
1998-06-05,352.7315156455689
1998-06-08,348.8894805878784
1998-06-09,349.8695776235835
1998-06-10,342.59291404279816
1998-06-11,335.1842411103741
1998-06-12,331.3657767308401
1998-06-15,322.935679817568
1998-06-16,324.825104134039
1998-06-17,339.53326845158637
1998-06-18,355.43727332537304
1998-06-19,360.19782432901206
1998-06-22,349.0135184451538
1998-06-23,343.93428737811183
1998-06-24,342.0373382365977
1998-06-25,342.15655163724534
1998-06-26,339.1341645322336
1998-06-29,343.0249907306779
1998-06-30,355.7138197612912
1998-07-01,366.63544410683016
1998-07-02,363.7524481355817
1998-07-03,365.51617933119445
1998-07-06,361.8511494188505
1998-07-07,366.660396940607
1998-07-08,364.56906996430655
1998-07-09,358.6796271501179
1998-07-10,352.99836027245084
1998-07-13,355.06983320205035
1998-07-14,360.8800340811777
1998-07-15,362.5150768138591
1998-07-16,365.5015577461663
1998-07-17,365.47322561929775
1998-07-20,366.79175375918487
1998-07-21,363.50049899915814
1998-07-22,355.8324740891506
1998-07-23,352.3831637298944
1998-07-24,355.2594598735643
1998-07-27,345.72894670414223
1998-07-28,347.6260627791298
1998-07-29,344.95997462394894
1998-07-30,346.85416636847737
1998-07-31,346.27809421864345
1998-08-03,338.67235596681434
1998-08-04,338.3651443140745
1998-08-05,339.4181764932309
1998-08-06,335.8951513351052
1998-08-07,331.434262860182
1998-08-10,324.7520613934609
1998-08-11,317.637069987637
1998-08-12,318.97481389296735
1998-08-13,320.21343871918936
1998-08-14,318.2413283464765
1998-08-17,313.3477306195797
1998-08-18,317.2896109031221
1998-08-19,324.51133415348403
1998-08-20,327.72293272381637
1998-08-21,319.8695887219059
1998-08-24,317.9214060634952
1998-08-25,317.4350814133122
1998-08-26,313.6392777700815
1998-08-27,310.6493611650171
1998-08-28,302.04506209968747
1998-08-31,308.68009780821274
1998-09-01,317.7242458841375
1998-09-02,318.37520552637443
1998-09-03,322.32416324622596
1998-09-04,320.27911880075754
1998-09-07,340.0202948836587
1998-09-08,337.67552585353815
1998-09-09,324.80813732022045
1998-09-10,328.6944456484433
1998-09-11,324.03594435663655
1998-09-14,325.00973479405604
1998-09-15,326.09331136097416
1998-09-16,323.5180188610658
1998-09-17,323.15241247989826
1998-09-18,322.7674740409876
1998-09-21,315.06391145762046
1998-09-22,313.62936304699673
1998-09-23,311.6475645561251
1998-09-24,320.5177276465384
1998-09-25,315.50802844897345
1998-09-28,316.3995263628066
1998-09-29,319.9923068985661
1998-09-30,309.65439544609274
1998-10-01,303.4822480925805
1998-10-02,306.15334297443985
1998-10-05,302.84181979492394
1998-10-06,308.31852727751806
1998-10-07,337.9316553189687
1998-10-08,340.5848756630371
1998-10-09,346.1702203967377
1998-10-12,354.2812537123005
1998-10-13,343.1665165391145
1998-10-14,338.09315012157856
1998-10-15,342.5891538903288
1998-10-16,355.8091364850527
1998-10-19,363.5753343011838
1998-10-20,362.06349217896087
1998-10-21,372.3461265489998
1998-10-22,374.1386743159953
1998-10-23,371.2748003519762
1998-10-26,365.54303503566996
1998-10-27,363.94138145525164
1998-10-28,361.85854566872035
1998-10-29,368.3583955590418
1998-10-30,370.39679755473054
1998-11-02,383.8591598073936
1998-11-03,383.1769126459434
1998-11-04,391.17746985248357
1998-11-05,388.6071507143672
1998-11-06,381.10047013115354
1998-11-09,371.14042331743553
1998-11-10,364.3875450097014
1998-11-11,373.96554499198857
1998-11-12,364.00623208593134
1998-11-13,371.0896576210225
1998-11-16,381.611567171786
1998-11-17,379.2134672471303
1998-11-18,381.0174947097932
1998-11-19,387.43599920589
1998-11-20,391.5496975138543
1998-11-23,390.95361129824533
1998-11-24,400.4807956860812
1998-11-25,395.4624441807181
1998-11-26,397.01531523471823
1998-11-27,394.413691251895
1998-11-30,389.52143886322017
1998-12-01,390.0526117831249
1998-12-02,396.8055714292467
1998-12-03,395.5646778293783
1998-12-04,394.4409718265326
1998-12-07,394.9663982496262
1998-12-08,396.16697837400574
1998-12-09,403.9132181414831
1998-12-10,406.39910950164654
1998-12-11,400.1800973406117
1998-12-14,399.00932144947564
1998-12-15,393.6971616838848
1998-12-16,395.01500450689576
1998-12-17,393.7061640225319
1998-12-18,398.0863717581808
1998-12-21,397.70199780686056
1998-12-22,390.4092215937645
1998-12-23,392.4775693471878
1998-12-24,389.6242697188115
1998-12-25,392.53836250545254
1998-12-28,391.562788186461
1998-12-29,394.6753353557436
1998-12-30,395.63641570967314
1998-12-31,400.8068845739389
1999-01-01,400.8071738974307
1999-01-04,395.1976627998494
1999-01-05,394.52733848585876
1999-01-06,397.2575726754191
1999-01-07,406.9401241285983
1999-01-08,402.128609445089
1999-01-11,409.00170656131337
1999-01-12,400.31372159690716
1999-01-13,393.8250475687421
1999-01-14,395.88242059143494
1999-01-15,395.73875461973023
1999-01-18,396.169777349664
1999-01-19,397.18964696644497
1999-01-20,401.5835147785093
1999-01-21,403.7399136094859
1999-01-22,396.4908762162174
1999-01-25,395.2057375703958
1999-01-26,398.1348585722225
1999-01-27,397.64458406618365
1999-01-28,393.1019000047141
1999-01-29,396.4355028634081
1999-02-01,398.03606072380734
1999-02-02,402.90352992637594
1999-02-03,398.13709560411525
1999-02-04,395.8779067536121
1999-02-05,390.88667189578393
1999-02-08,390.83311028901795
1999-02-09,385.57311295608105
1999-02-10,384.6496022393314
1999-02-11,386.02871575333853
1999-02-12,389.70459153493385
1999-02-15,388.40267428445566
1999-02-16,383.2346972433229
1999-02-17,379.1350200049134
1999-02-18,376.09418465637793
1999-02-19,372.679440252216
1999-02-22,377.4555451180469
1999-02-23,377.76532031229226
1999-02-24,376.7003052339774
1999-02-25,382.344534645819
1999-02-26,385.92415521362454
1999-03-01,382.1795042312858
1999-03-02,375.7594278342393
1999-03-03,375.9346853191198
1999-03-04,371.27513256985105
1999-03-05,384.94834603807084
1999-03-08,386.94412887280157
1999-03-09,392.2205683223213
1999-03-10,403.4777366131204
1999-03-11,405.60483813510024
1999-03-12,409.2974841916059
1999-03-15,417.67669101133066
1999-03-16,426.7563242288883
1999-03-17,430.32501385080275
1999-03-18,424.3955864509416
1999-03-19,437.9368259813478
1999-03-22,436.01403838491706
1999-03-23,434.3628874318
1999-03-24,426.5076245024619
1999-03-25,432.6158721072805
1999-03-26,429.9349386403738
1999-03-29,430.30969032834673
1999-03-30,428.5550439114041
1999-03-31,435.58294934475543
1999-04-01,441.7271641124735
1999-04-02,440.2211018212921
1999-04-05,437.8567779720665
1999-04-06,445.7483920020973
1999-04-07,448.0809440533309
1999-04-08,455.8464442893665
1999-04-09,455.8139303877829
1999-04-12,451.7771623013659
1999-04-13,455.7214304048302
1999-04-14,463.9579156245273
1999-04-15,465.22731399753087
1999-04-16,473.6700894131184
1999-04-19,475.7339489360538
1999-04-20,472.7682181793945
1999-04-21,462.5895660212397
1999-04-22,464.2433859900217
1999-04-23,471.045639630165
1999-04-26,476.427900303816
1999-04-27,475.9834366925621
1999-04-28,476.89619006261944
1999-04-29,475.6167646679465
1999-04-30,474.3251372477317
1999-05-03,472.64939426768035
1999-05-04,473.3841870004529
1999-05-05,473.8422325341668
1999-05-06,487.994589392209
1999-05-07,483.4655252711562
1999-05-10,485.1509970888558
1999-05-11,477.78092539097383
1999-05-12,478.8190317048061
1999-05-13,472.6165546047545
1999-05-14,469.7849464912364
1999-05-17,458.4080423498338
1999-05-18,457.91664771950894
1999-05-19,448.25157134690016
1999-05-20,448.228268270743
1999-05-21,450.546326627979
1999-05-24,451.7897988799647
1999-05-25,451.80164104682643
1999-05-26,453.5540460432273
1999-05-27,453.7141407480351
1999-05-28,453.11255123170815
1999-05-31,451.96808086242766
1999-06-01,462.4712826119016
1999-06-02,466.5293895474933
1999-06-03,461.57711777772516
1999-06-04,460.8490527504476
1999-06-07,469.44112976067873
1999-06-08,477.02710822771826
1999-06-09,480.8205765280476
1999-06-10,488.965729469275
1999-06-11,495.0917104112812
1999-06-14,487.8274735069272
1999-06-15,487.1490802769881
1999-06-16,488.6450481542239
1999-06-17,494.8790188262497
1999-06-18,490.77299286535504
1999-06-21,493.99040347450284
1999-06-22,498.1859500602006
1999-06-23,493.8981244795148
1999-06-24,492.95394405798413
1999-06-25,491.7091045221341
1999-06-28,495.7420547924795
1999-06-29,498.2781316039548
1999-06-30,493.97531242665104
1999-07-01,501.23457379392767
1999-07-02,504.04401170076284
1999-07-05,507.55174629472214
1999-07-06,506.4663462994248
1999-07-07,505.9695531537071
1999-07-08,502.53229343114714
1999-07-09,503.7430228918
1999-07-12,506.33304932685564
1999-07-13,507.60684358311875
1999-07-14,510.7331947534782
1999-07-15,514.209236060873
1999-07-16,510.51933483140283
1999-07-19,519.00940754299
1999-07-20,518.8526809496185
1999-07-21,518.2513012116387
1999-07-22,510.30559710819114
1999-07-23,504.76269164019726
1999-07-26,501.8915876963056
1999-07-27,502.52589561579225
1999-07-28,507.02216657010575
1999-07-29,515.3549157937405
1999-07-30,519.9906723642657
1999-08-02,517.3065792985202
1999-08-03,519.1069900421645
1999-08-04,517.3538076408669
1999-08-05,510.4355281456899
1999-08-06,503.1589039627697
1999-08-09,500.37272441353525
1999-08-10,501.75302748133385
1999-08-11,496.24926333367245
1999-08-12,500.7162960741562
1999-08-13,498.4002220424126
1999-08-16,510.09838797332986
1999-08-17,510.1782162758472
1999-08-18,519.1707103352492
1999-08-19,524.3244087780122
1999-08-20,535.2548017920639
1999-08-23,546.3818949175705
1999-08-24,541.8652649352418
1999-08-25,541.345208692243
1999-08-26,534.8310994889993
1999-08-27,531.9978271655796
1999-08-30,538.6757031936563
1999-08-31,529.7998276353176
1999-09-01,542.1863755297227
1999-09-02,543.8742954309349
1999-09-03,538.2388937505696
1999-09-06,543.497278465804
1999-09-07,536.3257437793133
1999-09-08,532.3277880600732
1999-09-09,546.7051860404305
1999-09-10,546.5131642131925
1999-09-13,561.6864474533967
1999-09-14,561.5311325897296
1999-09-15,564.1372418708931
1999-09-16,554.9525194728046
1999-09-17,548.4809197365339
1999-09-20,551.2425982645964
1999-09-21,563.9144607505305
1999-09-22,550.7199687464267
1999-09-23,549.5501544014329
1999-09-24,537.3248401001875
1999-09-27,525.6409404115826
1999-09-28,535.1911911008004
1999-09-29,529.9755978918762
1999-09-30,544.1066571874115
1999-10-01,550.3391123764687
1999-10-04,544.3638799492838
1999-10-05,539.7740907677455
1999-10-06,539.3196066678155
1999-10-07,542.501710429784
1999-10-08,544.0306219695628
1999-10-11,546.5837984851821
1999-10-12,549.5002477295952
1999-10-13,539.3124372075488
1999-10-14,545.2525742475234
1999-10-15,544.3682645618924
1999-10-18,533.3705172050248
1999-10-19,533.4356928044724
1999-10-20,541.0800780661577
1999-10-21,539.5965259557805
1999-10-22,541.3197776099881
1999-10-25,546.834694454655
1999-10-26,548.1445494692708
1999-10-27,545.5804797869716
1999-10-28,541.9748709121548
1999-10-29,555.3621850976681
1999-11-01,552.852588702813
1999-11-02,557.2165448511795
1999-11-03,552.9494728994522
1999-11-04,561.2843319116998
1999-11-05,551.3657166565552
1999-11-08,546.2103716713247
1999-11-09,549.3135461210899
1999-11-10,555.4655628984142
1999-11-11,547.2818423656017
1999-11-12,544.9630499171542
1999-11-15,536.13970720366
1999-11-16,533.4236225795865
1999-11-17,545.0312513407158
1999-11-18,551.7555401097596
1999-11-19,555.7845259093197
1999-11-22,561.5364029051248
1999-11-23,563.9532574350675
1999-11-24,557.521168444162
1999-11-25,550.0195063543306
1999-11-26,560.0196204144038
1999-11-29,561.5326569553342
1999-11-30,554.0195599696542
1999-12-01,557.7884353217195
1999-12-02,559.8460713721562
1999-12-03,558.6164725452242
1999-12-06,554.9302047274366
1999-12-07,558.2472218448627
1999-12-08,551.4845971326577
1999-12-09,550.832441823955
1999-12-10,556.4496596463907
1999-12-13,550.9088603780197
1999-12-14,546.4405319004273
1999-12-15,544.56650628539
1999-12-16,544.4476652062039
1999-12-17,546.9734928587266
1999-12-20,548.178694839111
1999-12-21,547.6222345232845
1999-12-22,554.824155152186
1999-12-23,553.8705760502236
1999-12-24,552.1025233212949
1999-12-27,549.010210371098
1999-12-28,553.0912292790439
1999-12-29,550.765819857366
1999-12-30,552.405100913352
1999-12-31,552.430663021534
2000-01-03,557.4477054185835
2000-01-04,552.7187175061275
2000-01-05,540.1279289328018
2000-01-06,527.0686457944593
2000-01-07,532.4416405152698
2000-01-10,534.3384731770665
2000-01-11,541.8634302403859
2000-01-12,536.6890356638929
2000-01-13,539.7998671442698
2000-01-14,543.4587193234372
2000-01-17,556.6120568682112
2000-01-18,550.7511253374512
2000-01-19,541.853799192584
2000-01-20,545.7869541677039
2000-01-21,546.3017528464666
2000-01-24,545.5375004028291
2000-01-25,536.7915461817465
2000-01-26,541.1451071625346
2000-01-27,547.41068020106
2000-01-28,548.4599685772743
2000-01-31,544.9342556598399
2000-02-01,537.3089517739348
2000-02-02,540.5515901085872
2000-02-03,543.1502681789507
2000-02-04,548.688478737404
2000-02-07,546.4978704256363
2000-02-08,538.2705516018309
2000-02-09,542.074578984475
2000-02-10,538.5755179265434
2000-02-11,537.7362560079482
2000-02-14,530.9835109052734
2000-02-15,519.5311855382213
2000-02-16,518.345805177501
2000-02-17,521.5857511642112
2000-02-18,517.5751783023263
2000-02-21,502.89782132985016
2000-02-22,499.1668811947681
2000-02-23,505.68002141338314
2000-02-24,508.6859418279299
2000-02-25,512.9644378756365
2000-02-28,516.0458081853257
2000-02-29,513.5396010429931
2000-03-01,524.4418901200276
2000-03-02,522.1671575020043
2000-03-03,519.7307705456269
2000-03-06,518.2484938310529
2000-03-07,525.0765069646485
2000-03-08,523.8684540666324
2000-03-09,527.6084071035991
2000-03-10,532.8758049127468
2000-03-13,523.3035564286544
2000-03-14,522.8047738113765
2000-03-15,516.01766822626
2000-03-16,525.003775536621
2000-03-17,531.9829708952627
2000-03-20,529.1146631553611
2000-03-21,528.1138951986562
2000-03-22,526.6963625267224
2000-03-23,525.9911893244074
2000-03-24,531.5167479361717
2000-03-27,542.184640475363
2000-03-28,551.3136926735182
2000-03-29,562.5081347122994
2000-03-30,554.1555271290646
2000-03-31,568.9045208579615
2000-04-03,567.0574439675405
2000-04-04,564.4920239563583
2000-04-05,565.3302283853145
2000-04-06,558.1925487937158
2000-04-07,559.3428808731474
2000-04-10,559.7120900537403
2000-04-11,555.7524561120506
2000-04-12,566.5472714866285
2000-04-13,563.0398697907233
2000-04-14,564.8510036660541
2000-04-17,539.1976892705709
2000-04-18,551.5016047498913
2000-04-19,553.3917356356696
2000-04-20,551.7202849514881
2000-04-21,546.984724921122
2000-04-24,555.1373732891869
2000-04-25,555.9829558067685
2000-04-26,548.1916591962844
2000-04-27,544.1733526200195
2000-04-28,536.8535048275949
2000-05-01,544.2164753367095
2000-05-02,545.7458856855499
2000-05-03,544.1685044917999
2000-05-04,548.085993840962
2000-05-05,546.4781562208448
2000-05-08,544.12824851306
2000-05-09,539.7415188449304
2000-05-10,539.2031837491552
2000-05-11,532.1369072645833
2000-05-12,540.1197437937216
2000-05-15,536.1329366504697
2000-05-16,536.9431269860816
2000-05-17,535.4740853087087
2000-05-18,533.9063283894347
2000-05-19,540.8368768289389
2000-05-22,527.9236855937457
2000-05-23,530.6269050890979
2000-05-24,527.8608498318251
2000-05-25,528.4050029569908
2000-05-26,524.6114812108754
2000-05-29,526.0291208121866
2000-05-30,529.0269058429141
2000-05-31,524.939423858507
2000-06-01,526.63918860729
2000-06-02,531.7130059304166
2000-06-05,543.8067439958651
2000-06-06,549.0311270383143
2000-06-07,550.7676198032561
2000-06-08,548.6467485382524
2000-06-09,548.9529097161206
2000-06-12,550.4500257402595
2000-06-13,545.9223413661333
2000-06-14,541.7017810247214
2000-06-15,533.4290327678399
2000-06-16,534.6714861047815
