Date,ZHONG HUA IMI VALUE
2007-10-17,1491.154750560471
2007-10-18,1497.762652686829
2007-10-19,1498.0056155671707
2007-10-22,1444.959943926694
2007-10-23,1492.2824983266132
2007-10-24,1487.6442197823744
2007-10-25,1502.6332382320581
2007-10-26,1527.7037745661319
2007-10-29,1589.2241873127687
2007-10-30,1583.9093840733615
2007-10-31,1566.3474056950656
2007-11-01,1574.1372999078885
2007-11-02,1524.0588592245995
2007-11-05,1439.3423052371597
2007-11-06,1451.6892171246998
2007-11-07,1464.4207199246296
2007-11-08,1407.273944384977
2007-11-09,1406.4265459319602
2007-11-12,1338.488843033651
2007-11-13,1336.6086456632902
2007-11-14,1414.7249706291102
2007-11-15,1392.645163046483
2007-11-16,1340.4828111104769
2007-11-19,1333.2718812760509
2007-11-20,1351.745981520556
2007-11-21,1298.606398197797
2007-11-22,1272.2648467753354
2007-11-23,1288.9612922485305
2007-11-26,1346.772409629002
2007-11-27,1326.8121623418835
2007-11-28,1340.5819421037356
2007-11-29,1394.9690959652803
2007-11-30,1409.18299408205
2007-12-03,1409.907033120047
2007-12-04,1417.2396267669483
2007-12-05,1444.7368911659235
2007-12-06,1456.7399256528397
2007-12-07,1426.1710299495103
2007-12-10,1409.9793851285626
2007-12-11,1443.8806997306924
2007-12-12,1410.1987705418255
2007-12-13,1369.442845954773
2007-12-14,1357.4124899742571
2007-12-17,1309.1369209422828
2007-12-18,1311.7532157538662
2007-12-19,1333.627869057284
2007-12-20,1333.6603544726865
2007-12-21,1361.2924305152294
2007-12-24,1391.0210577712767
2007-12-25,1390.9223670972021
2007-12-26,1390.6038561370726
2007-12-27,1382.7532228514524
2007-12-28,1357.9284067180624
2007-12-31,1383.4835986053392
2008-01-01,1383.4835986053392
2008-01-02,1372.0688683636818
2008-01-03,1343.143339008176
2008-01-04,1380.264110768081
2008-01-07,1367.534740371923
2008-01-08,1364.76838272264
2008-01-09,1390.0145190005196
2008-01-10,1375.8836224607824
2008-01-11,1364.004520195282
2008-01-14,1345.2010405245662
2008-01-15,1311.6560643667908
2008-01-16,1245.347409566605
2008-01-17,1266.2735672067456
2008-01-18,1267.2095744947462
2008-01-21,1201.0369576597138
2008-01-22,1102.102237639428
2008-01-23,1208.1581818679706
2008-01-24,1176.0900268522678
2008-01-25,1247.0052608405533
2008-01-28,1194.9310055747007
2008-01-29,1206.771929179345
2008-01-30,1181.4593991989098
2008-01-31,1180.122363997476
2008-02-01,1208.615388362314
2008-02-04,1252.1425090070745
2008-02-05,1250.7392069557584
2008-02-06,1188.3336588093423
2008-02-07,1188.5079706380598
2008-02-08,1188.5534517415201
2008-02-11,1151.9656514825301
2008-02-12,1166.8488275850177
2008-02-13,1177.8264671092584
2008-02-14,1216.446280018234
2008-02-15,1227.2087321740241
2008-02-18,1212.9858887076787
2008-02-19,1226.862564110045
2008-02-20,1202.3139531159006
2008-02-21,1204.7265846065418
2008-02-22,1190.9998598100408
2008-02-25,1187.6219904280329
2008-02-26,1201.5514266178354
2008-02-27,1233.0227006667726
2008-02-28,1239.1203863509243
2008-02-29,1231.0147802155957
2008-03-03,1193.326903237631
2008-03-04,1165.6925100635149
2008-03-05,1164.5772725764773
2008-03-06,1173.4202438724685
2008-03-07,1136.0426971102304
2008-03-10,1138.515783773008
2008-03-11,1149.688047499045
2008-03-12,1163.9163790708346
2008-03-13,1110.6217693543858
2008-03-14,1103.5076518637538
2008-03-17,1049.3055613488211
2008-03-18,1057.576264242154
2008-03-19,1083.370562888728
2008-03-20,1044.4475592864833
2008-03-21,1044.6701893299494
2008-03-24,1044.3064789872255
2008-03-25,1106.9905532020534
2008-03-26,1113.1365956290492
2008-03-27,1117.7532790622804
2008-03-28,1147.656843628899
2008-03-31,1130.932663310003
2008-04-01,1140.221437580452
2008-04-02,1170.9184379977992
2008-04-03,1189.0172048076674
2008-04-04,1189.0931994270213
2008-04-07,1208.9089199260686
2008-04-08,1195.5405594437009
2008-04-09,1178.431740789165
2008-04-10,1187.122899554759
2008-04-11,1209.3482046950382
2008-04-14,1168.8898264671452
2008-04-15,1177.1188412614958
2008-04-16,1178.1769716766878
2008-04-17,1195.4231051702789
2008-04-18,1194.6453626167336
2008-04-21,1217.3925047899656
2008-04-22,1228.9763816863795
2008-04-23,1248.1090545019872
2008-04-24,1266.0708127584915
2008-04-25,1252.2532318916044
2008-04-28,1261.421887654269
2008-04-29,1273.117940470645
2008-04-30,1264.3283258427443
2008-05-01,1264.5464815571781
2008-05-02,1287.8960691565428
2008-05-05,1288.1263847276996
2008-05-06,1297.3176930789748
2008-05-07,1265.771408124888
2008-05-08,1260.2440172995473
2008-05-09,1246.4582049890932
2008-05-12,1246.4448750742965
2008-05-13,1268.403593611445
2008-05-14,1269.9177975122332
2008-05-15,1275.2432343044602
2008-05-16,1283.1971594215522
2008-05-19,1288.4633760388592
2008-05-20,1259.4139073308409
2008-05-21,1278.09523793227
2008-05-22,1261.558966594559
2008-05-23,1246.1815330459726
2008-05-26,1211.4472585812882
2008-05-27,1217.3250998513683
2008-05-28,1214.0146975485334
2008-05-29,1224.122951200289
2008-05-30,1235.527793113316
2008-06-02,1249.3381608403608
2008-06-03,1224.7381316278738
2008-06-04,1214.4834459766591
2008-06-05,1216.4705062174555
2008-06-06,1224.7752267625776
2008-06-09,1224.9233566217717
2008-06-10,1171.864865763296
2008-06-11,1165.3924684442013
2008-06-12,1150.80660304572
2008-06-13,1129.5197576458447
2008-06-16,1152.5467315364424
2008-06-17,1153.888075015919
2008-06-18,1168.4043771262961
2008-06-19,1138.1381091779901
2008-06-20,1134.157584233699
2008-06-23,1127.4781329308319
2008-06-24,1114.5720267907336
2008-06-25,1125.6874675376307
2008-06-26,1119.489360486912
2008-06-27,1099.5236311022716
2008-06-30,1107.524283189733
2008-07-01,1107.2087909979487
2008-07-02,1090.653894979525
2008-07-03,1065.387708867944
2008-07-04,1067.8974488566018
2008-07-07,1092.6096508763344
2008-07-08,1060.188083880522
2008-07-09,1086.676863307163
2008-07-10,1092.8561276828132
2008-07-11,1108.2546503811752
2008-07-14,1101.1425458913063
2008-07-15,1061.508145268878
2008-07-16,1061.3515237637644
2008-07-17,1077.6273384334881
2008-07-18,1079.4062641842654
2008-07-21,1105.6859935719497
2008-07-22,1103.9823369230082
2008-07-23,1126.9705979675773
2008-07-24,1123.294564675896
2008-07-25,1105.2404564143549
2008-07-28,1103.4991521753745
2008-07-29,1085.483260355099
2008-07-30,1103.4811896265019
2008-07-31,1106.8402640264546
2008-08-01,1111.8993072907028
2008-08-04,1093.6088356949738
2008-08-05,1066.6279346754407
2008-08-06,1066.6853882211583
2008-08-07,1068.490294485052
2008-08-08,1057.1051920608759
2008-08-11,1054.56491474169
2008-08-12,1043.0705369616637
2008-08-13,1031.6984612883896
2008-08-14,1042.6190870955288
2008-08-15,1032.4730656282222
2008-08-18,1019.0175988933266
2008-08-19,997.1845787866229
2008-08-20,1021.3784072974252
2008-08-21,997.0700082688797
2008-08-22,996.9780394636138
2008-08-25,1025.5115041448835
2008-08-26,1024.1074162851385
2008-08-27,1046.3495666647739
2008-08-28,1028.4479174482456
2008-08-29,1039.521031006958
2008-09-01,1023.2543583814199
2008-09-02,1025.3762150959562
2008-09-03,1003.3152880604234
2008-09-04,993.8593890603828
2008-09-05,976.1085526758491
2008-09-08,1008.0997281738851
2008-09-09,992.1195389779307
2008-09-10,967.2559797188688
2008-09-11,937.1148601497069
2008-09-12,939.1657883747156
2008-09-15,939.6035424814926
2008-09-16,887.821604838578
2008-09-17,858.1611859714753
2008-09-18,846.1562807248922
2008-09-19,923.526021565271
2008-09-22,938.4876474795179
2008-09-23,902.1168947734664
2008-09-24,904.1518262552725
2008-09-25,903.0982218684154
2008-09-26,889.36313800438
2008-09-29,851.5182338363882
2008-09-30,857.5900792411684
2008-10-01,857.3648171228598
2008-10-02,865.2474007462915
2008-10-03,836.311621174188
2008-10-06,790.1721593479148
2008-10-07,789.8260992215147
2008-10-08,713.753910135779
2008-10-09,734.2309312639708
2008-10-10,680.319137870214
2008-10-13,746.473613844876
2008-10-14,775.1240356171836
2008-10-15,738.0335379727726
2008-10-16,699.2946502348783
2008-10-17,672.8406503528881
2008-10-20,706.3365100515639
2008-10-21,692.4611165909045
2008-10-22,653.4385457679176
2008-10-23,629.47773011363
2008-10-24,585.9070187938182
2008-10-27,514.8092473716675
2008-10-28,572.0609624808925
2008-10-29,583.5939449490061
2008-10-30,655.3975684329209
2008-10-31,646.8967672721667
2008-11-03,665.6045290245589
2008-11-04,667.2774309447802
2008-11-05,690.7522298449072
2008-11-06,646.5052107913166
2008-11-07,665.0619004439317
2008-11-10,694.0216275374939
2008-11-11,664.0702125636801
2008-11-12,660.3981378163354
2008-11-13,630.6343748445938
2008-11-14,648.132794831118
2008-11-17,650.5874405244836
2008-11-18,621.4236696131854
2008-11-19,621.2659631026432
2008-11-20,596.4541519035572
2008-11-21,610.2069909236823
2008-11-24,604.0959540452517
2008-11-25,625.2906831081928
2008-11-26,645.9786297228454
2008-11-27,659.0229621059466
2008-11-28,680.03886561014
2008-12-01,691.8585086785841
2008-12-02,657.7087556680336
2008-12-03,672.1806853208268
2008-12-04,666.6051686154909
2008-12-05,679.8588907527615
2008-12-08,734.1164015314563
2008-12-09,725.1477322527795
2008-12-10,764.9949313286838
2008-12-11,767.2848181037058
2008-12-12,723.2257237566151
2008-12-15,738.0579270734598
2008-12-16,741.3597783127091
2008-12-17,766.4454274508925
2008-12-18,776.4096654282866
2008-12-19,766.0751232466599
2008-12-22,746.3509011096172
2008-12-23,717.7361877074646
2008-12-24,717.9160591274027
2008-12-25,717.8932128708755
2008-12-26,717.9669308700809
2008-12-29,730.3485930470456
2008-12-30,727.6307705162202
2008-12-31,736.844072030682
2009-01-01,736.844072030682
2009-01-02,766.4951891676903
2009-01-05,796.7186635974754
2009-01-06,798.4118417180006
2009-01-07,777.0928579039254
2009-01-08,739.8404637055113
2009-01-09,739.6660736136138
2009-01-12,712.99031554594
2009-01-13,695.8557544070134
2009-01-14,703.3703346676563
2009-01-15,680.9618231745947
2009-01-16,686.5191914199485
2009-01-19,692.5738257502815
2009-01-20,675.7953930775199
2009-01-21,660.0623086048322
2009-01-22,662.4376218676268
2009-01-23,655.900961036199
2009-01-26,655.926112375183
2009-01-27,655.6579316895298
2009-01-28,655.7459040922143
2009-01-29,681.8787356421315
2009-01-30,693.7602911059244
2009-02-02,672.9683322000745
2009-02-03,671.0517471956459
2009-02-04,687.6764471173304
2009-02-05,694.0428618046146
2009-02-06,716.3716502461434
2009-02-09,722.1412343007394
2009-02-10,726.2776367587286
2009-02-11,709.0409475957155
2009-02-12,693.2941965839899
2009-02-13,708.8835066368035
2009-02-16,707.4572634902685
2009-02-17,682.0107960642305
2009-02-18,686.4415565728276
2009-02-19,688.9750704916548
2009-02-20,672.6511015156565
2009-02-23,692.0068954459664
2009-02-24,672.7203705608097
2009-02-25,680.404779816569
2009-02-26,667.3132362146231
2009-02-27,665.6699903943314
2009-03-02,638.9440400445209
2009-03-03,637.2833459041095
2009-03-04,657.5020323084432
2009-03-05,650.4329866117214
2009-03-06,637.9246652604177
2009-03-09,628.5966628482254
2009-03-10,641.1414284109762
2009-03-11,652.3157138543545
2009-03-12,651.2544440244606
2009-03-13,673.1965304910103
2009-03-16,694.3832343838304
2009-03-17,688.799557124667
2009-03-18,697.6581119832573
2009-03-19,706.0508572737607
2009-03-20,690.1414232939194
2009-03-23,729.7600452574047
2009-03-24,746.7319715903297
2009-03-25,735.2885856240728
2009-03-26,762.763816613079
2009-03-27,766.2730881435573
2009-03-30,729.6746359351367
2009-03-31,735.5779164932818
2009-04-01,740.6928646313372
2009-04-02,779.5854753165464
2009-04-03,782.577189884663
2009-04-06,800.5375375685288
2009-04-07,794.5123712160593
2009-04-08,775.4169262144709
2009-04-09,796.5024987879726
2009-04-10,796.751008748711
2009-04-13,796.8906682723458
2009-04-14,832.1610533868218
2009-04-15,845.7819211787893
2009-04-16,835.6831235211797
2009-04-17,834.4001633845518
2009-04-20,847.0710380757912
2009-04-21,828.1719532536995
2009-04-22,807.5549997615892
2009-04-23,825.4457132903143
2009-04-24,829.4438949995824
2009-04-27,801.5957495896671
2009-04-28,784.743634698679
2009-04-29,810.4311664133796
2009-04-30,836.3335262650857
2009-05-01,836.3442273991667
2009-05-04,886.027396387821
2009-05-05,891.51252254527
2009-05-06,910.1314379716675
2009-05-07,920.1818879623243
2009-05-08,931.62629020165
2009-05-11,913.0928883363483
2009-05-12,912.1117252083428
2009-05-13,922.3469060039013
2009-05-14,899.2392565771944
2009-05-15,914.6665156443515
2009-05-18,931.1221109363448
2009-05-19,956.6188453721334
2009-05-20,955.5269962836144
2009-05-21,948.4004453966219
2009-05-22,937.135325840871
2009-05-25,947.772687821564
2009-05-26,946.1333208176061
2009-05-27,987.9112959278795
2009-05-28,987.9239413909627
2009-05-29,1012.0726715640129
2009-06-01,1053.8355093651824
2009-06-02,1033.7227789192245
2009-06-03,1054.8421690349014
2009-06-04,1045.7100940818534
2009-06-05,1062.333092281766
2009-06-08,1044.6045943726376
2009-06-09,1027.388824844259
2009-06-10,1064.7570597670683
2009-06-11,1064.949583791824
2009-06-12,1062.833260386203
2009-06-15,1042.1953134219918
2009-06-16,1020.8667024614672
2009-06-17,1020.81007921527
2009-06-18,1005.2873239210392
2009-06-19,1011.712441790733
2009-06-22,1018.609156130599
2009-06-23,990.0129707939725
2009-06-24,1010.8124644451557
2009-06-25,1030.12530958187
2009-06-26,1052.095272135958
2009-06-29,1048.6984773331965
2009-06-30,1038.7060999497712
2009-07-01,1038.9452589809353
2009-07-02,1034.8349930815145
2009-07-03,1033.7047830507754
2009-07-06,1023.2514212538065
2009-07-07,1014.3000862624946
2009-07-08,1004.4777466487824
2009-07-09,1009.525825062093
2009-07-10,1003.9006654553294
2009-07-13,981.885126209015
2009-07-14,1012.9315396672121
2009-07-15,1034.0573190432606
2009-07-16,1036.7125194993348
2009-07-17,1059.8130880992003
2009-07-20,1091.7938592733422
2009-07-21,1092.1782711809033
2009-07-22,1084.8816140508295
2009-07-23,1109.106826185248
2009-07-24,1119.5859885178456
2009-07-27,1140.6251273316334
2009-07-28,1163.314287353413
2009-07-29,1130.234034302432
2009-07-30,1131.6335237555509
2009-07-31,1151.8480320280503
2009-08-03,1172.242287150268
2009-08-04,1161.1089539374861
2009-08-05,1142.1494488927622
2009-08-06,1157.1284878030654
2009-08-07,1125.0766754739475
2009-08-10,1152.2807723349804
2009-08-11,1156.217504904199
2009-08-12,1125.591113933063
2009-08-13,1142.6521009224596
2009-08-14,1141.1259866374041
2009-08-17,1097.774221083052
2009-08-18,1098.918839145532
2009-08-19,1084.5135352912787
2009-08-20,1107.5342554983722
2009-08-21,1102.893763518422
2009-08-24,1123.1510910439974
2009-08-25,1117.6451472144456
2009-08-26,1115.951682389103
2009-08-27,1106.4382900137366
2009-08-28,1098.1005931354407
2009-08-31,1076.0257608242161
2009-09-01,1085.5927594954173
2009-09-02,1070.25993874137
2009-09-03,1088.8247721264827
2009-09-04,1115.2213435681533
2009-09-07,1131.1802000471448
2009-09-08,1150.4517814370392
2009-09-09,1140.8823542216664
2009-09-10,1154.1510937847224
2009-09-11,1159.8683216921459
2009-09-14,1149.1446053094714
2009-09-15,1143.862469290933
2009-09-16,1169.2788108896477
2009-09-17,1180.4898232357752
2009-09-18,1170.2600902776344
2009-09-21,1158.9067711397847
2009-09-22,1166.2417120270675
2009-09-23,1160.598116634373
2009-09-24,1134.4733603711684
2009-09-25,1134.030749469434
2009-09-28,1112.0514373550393
2009-09-29,1129.06994313805
2009-09-30,1125.5742987127385
2009-10-01,1125.5742987127385
2009-10-02,1101.7916338942423
2009-10-05,1108.3289890387164
2009-10-06,1131.226655532826
2009-10-07,1154.1473589908253
2009-10-08,1165.4214026057127
2009-10-09,1167.7164257803795
2009-10-12,1158.473808350062
2009-10-13,1170.728475734924
2009-10-14,1193.648835842347
2009-10-15,1199.8785764584704
2009-10-16,1192.872139592781
2009-10-19,1210.6116580538237
2009-10-20,1221.1604541065235
2009-10-21,1220.6518843918604
2009-10-22,1217.5451546059912
2009-10-23,1236.986204024151
2009-10-26,1236.9299345808781
2009-10-27,1215.6628911297155
2009-10-28,1193.1327675417108
2009-10-29,1166.8608761177509
2009-10-30,1195.0203675349744
2009-11-02,1188.0746601760693
2009-11-03,1171.2256303414397
2009-11-04,1193.198852967522
2009-11-05,1191.0059055022198
2009-11-06,1209.5571928312902
2009-11-09,1228.202698219568
2009-11-10,1232.113360015028
2009-11-11,1245.3560144848225
2009-11-12,1238.8061675979725
2009-11-13,1243.4526190729725
2009-11-16,1262.5468322477682
2009-11-17,1261.3878389676847
2009-11-18,1255.7122133912842
2009-11-19,1247.2914278338176
2009-11-20,1237.3077001958122
2009-11-23,1251.8487380785407
2009-11-24,1234.2800785348552
2009-11-25,1242.2858578222645
2009-11-26,1225.4848177644585
2009-11-27,1173.751549337144
2009-11-30,1212.2231060328095
2009-12-01,1231.2134009664585
2009-12-02,1243.3600023992187
2009-12-03,1259.0614764215406
2009-12-04,1252.4108015515446
2009-12-07,1245.6899210522795
2009-12-08,1234.758262103671
2009-12-09,1218.475855099754
2009-12-10,1215.2335466129248
2009-12-11,1223.9304372422214
2009-12-14,1233.0073749315043
2009-12-15,1220.255698973705
2009-12-16,1205.1424921124296
2009-12-17,1189.4549662700747
2009-12-18,1175.5827037604997
2009-12-21,1167.076174225398
2009-12-22,1177.0267047872778
2009-12-23,1192.4527393384167
2009-12-24,1202.9176219192736
2009-12-25,1202.9723212573035
2009-12-28,1204.7358316705797
2009-12-29,1205.7920719336519
2009-12-30,1203.0240123061658
2009-12-31,1222.6113739234272
2010-01-01,1222.6113739234272
2010-01-04,1224.9897829633578
2010-01-05,1259.1973948621628
2010-01-06,1266.6196634984633
2010-01-07,1258.088181787483
2010-01-08,1258.9292807033366
2010-01-11,1267.2326385077604
2010-01-12,1262.6055728779004
2010-01-13,1224.2263085329396
2010-01-14,1223.1324010818557
2010-01-15,1221.6095394257738
2010-01-18,1213.3997689933876
2010-01-19,1232.5970530941966
2010-01-20,1214.1513572791262
2010-01-21,1187.6011917476424
2010-01-22,1181.0477450190801
2010-01-25,1173.3896219620813
2010-01-26,1138.3002639340236
2010-01-27,1128.9741192119284
2010-01-28,1147.5247923137038
2010-01-29,1132.0781760499833
2010-02-01,1140.620730006451
2010-02-02,1144.5867008699838
2010-02-03,1172.5990822496908
2010-02-04,1153.3441182350668
2010-02-05,1112.1438657808753
2010-02-08,1102.004783837725
2010-02-09,1118.953521475902
2010-02-10,1129.7002262787546
2010-02-11,1148.9007283069104
2010-02-12,1150.1946782507985
2010-02-15,1150.0336063060154
2010-02-16,1150.2093234161036
2010-02-17,1163.2154946359196
2010-02-18,1154.598558739137
2010-02-19,1126.5611713818967
2010-02-22,1149.3742612578158
2010-02-23,1160.9890281923651
2010-02-24,1153.2845535362856
2010-02-25,1147.6722666167188
2010-02-26,1161.044970348702
2010-03-01,1188.1258588056112
2010-03-02,1191.6087091751192
2010-03-03,1191.8615701536228
2010-03-04,1175.7193772810851
2010-03-05,1190.225555810121
2010-03-08,1211.7672562170308
2010-03-09,1209.127744360088
2010-03-10,1212.7687285851237
2010-03-11,1209.7250461686258
2010-03-12,1210.9748919297551
2010-03-15,1199.6516024348
2010-03-16,1196.5745044477333
2010-03-17,1217.7520460596188
2010-03-18,1216.731341000827
2010-03-19,1223.719848688623
2010-03-22,1202.7934779046345
2010-03-23,1204.5211876200415
2010-03-24,1206.900676393517
2010-03-25,1196.5513286039961
2010-03-26,1209.7440187659895
2010-03-29,1219.7678118623376
2010-03-30,1229.2565897714521
2010-03-31,1224.5685583655497
2010-04-01,1247.40840174749
2010-04-02,1247.4367541213735
2010-04-05,1247.6195781244667
2010-04-06,1247.7366456703664
2010-04-07,1275.8583399357258
2010-04-08,1267.2032553084862
2010-04-09,1281.8848989340086
2010-04-12,1275.682905839105
2010-04-13,1267.8222137952844
2010-04-14,1269.7504406138428
2010-04-15,1270.7255153044898
2010-04-16,1251.9270151491842
2010-04-19,1225.7420113106193
2010-04-20,1238.7019096067995
2010-04-21,1238.3407865436502
2010-04-22,1233.0411712633556
2010-04-23,1223.929835198685
2010-04-26,1241.5970294363476
2010-04-27,1225.5612993575407
2010-04-28,1211.1620947818194
2010-04-29,1201.9666985869276
2010-04-30,1222.6851077099911
2010-05-03,1208.312632226257
2010-05-04,1202.2946700869322
2010-05-05,1174.7439713644073
2010-05-06,1158.3709433899035
2010-05-07,1150.5607223417194
2010-05-10,1174.9157728143653
2010-05-11,1162.269389567238
2010-05-12,1161.6810261383525
2010-05-13,1178.8510103999092
2010-05-14,1169.321896298509
2010-05-17,1139.4859687102312
2010-05-18,1150.4909898335627
2010-05-19,1125.7568200055416
2010-05-20,1112.1498224028423
2010-05-21,1112.088321207268
2010-05-24,1127.5972347655788
2010-05-25,1084.4043935819368
2010-05-26,1098.4892800501084
2010-05-27,1120.059397214695
2010-05-28,1141.1253421604226
2010-05-31,1143.0836628399747
2010-06-01,1124.4991432007535
2010-06-02,1119.4895029595025
2010-06-03,1137.815856798185
2010-06-04,1136.8477717688133
2010-06-07,1115.9042959328979
2010-06-08,1121.385978103642
2010-06-09,1130.582033311975
2010-06-10,1135.1435267373624
2010-06-11,1148.5890942246135
2010-06-14,1162.3059583954919
2010-06-15,1163.3097955909282
2010-06-16,1163.3764760407676
2010-06-17,1169.5260117270157
2010-06-18,1174.354626897987
2010-06-21,1213.1985012394973
2010-06-22,1208.486372328812
2010-06-23,1209.0909563439216
2010-06-24,1202.2538789957564
2010-06-25,1197.2693292040892
2010-06-28,1197.312408083353
2010-06-29,1170.585375818569
2010-06-30,1169.7050879314459
2010-07-01,1168.416180531835
2010-07-02,1156.2128057916616
2010-07-05,1152.9829637628495
2010-07-06,1169.520137557826
2010-07-07,1156.5101205539706
2010-07-08,1165.7410988931767
2010-07-09,1186.7274153200108
2010-07-12,1194.1967393713862
2010-07-13,1189.3765392399207
2010-07-14,1194.5389752864749
2010-07-15,1176.1973460098739
2010-07-16,1172.7316208667535
2010-07-19,1165.9929299816058
2010-07-20,1178.2021376245154
2010-07-21,1191.9697695101524
2010-07-22,1199.7857555982205
2010-07-23,1213.7530093967218
2010-07-26,1212.1217870395278
2010-07-27,1217.3211605619883
2010-07-28,1220.2067661498731
2010-07-29,1219.378889355123
2010-07-30,1220.2523396232257
2010-08-02,1242.201991779984
2010-08-03,1240.95408274125
2010-08-04,1247.4416665916624
2010-08-05,1247.9035045251537
2010-08-06,1255.3675310731367
2010-08-09,1264.2181213297233
2010-08-10,1242.627116941494
2010-08-11,1234.5897761915385
2010-08-12,1227.9050502490836
2010-08-13,1228.503993547483
2010-08-16,1230.6604700609792
2010-08-17,1234.4458661187907
2010-08-18,1231.351135125201
2010-08-19,1233.7114798170714
2010-08-20,1231.4091045539506
2010-08-23,1225.0587540800589
2010-08-24,1215.8750074765562
2010-08-25,1210.7041351077423
2010-08-26,1210.7802194137778
2010-08-27,1210.089116253787
2010-08-30,1217.7456571050632
2010-08-31,1208.8010833225064
2010-09-01,1216.9000543368493
2010-09-02,1231.9976354337314
2010-09-03,1240.238609731747
2010-09-06,1259.8145219973649
2010-09-07,1263.8498811851657
2010-09-08,1246.284574169731
2010-09-09,1253.6710057722241
2010-09-10,1255.1919358253572
2010-09-13,1274.289892422861
2010-09-14,1276.7873243423428
2010-09-15,1276.8213171757175
2010-09-16,1272.739240239949
2010-09-17,1290.497456222941
2010-09-20,1293.702929341792
2010-09-21,1298.4219478020334
2010-09-22,1302.5737883020608
2010-09-23,1302.4072819773378
2010-09-24,1308.2439929714417
2010-09-27,1321.3157716873936
2010-09-28,1307.2809685726158
2010-09-29,1324.7935495344136
2010-09-30,1323.3492386588746
2010-10-01,1324.1612206538084
2010-10-04,1345.4197213804923
2010-10-05,1343.5805001961737
2010-10-06,1358.9971400795987
2010-10-07,1362.7809182477145
2010-10-08,1362.3554026915758
2010-10-11,1373.7922310878264
2010-10-12,1369.4374089204964
2010-10-13,1386.1439614524938
2010-10-14,1406.8615212356715
2010-10-15,1405.3119373142522
2010-10-18,1391.2412959171384
2010-10-19,1408.42571024601
2010-10-20,1392.1718802385474
2010-10-21,1394.0775098174347
2010-10-22,1389.2360929137471
2010-10-25,1398.7867768585836
2010-10-26,1400.257740208897
2010-10-27,1374.996871388037
2010-10-28,1376.489438771371
2010-10-29,1373.5989919379845
2010-11-01,1401.28232857282
2010-11-02,1405.5907667332335
2010-11-03,1431.409317583451
2010-11-04,1449.5245692361266
2010-11-05,1466.7602427921613
