Date,ACWI IMI VALUE
2006-08-03,799.6495845731362
2006-08-04,805.36568384842
2006-08-07,799.257332907137
2006-08-08,799.6312182095562
2006-08-09,801.315965801148
2006-08-10,798.0300134451264
2006-08-11,796.2870224732484
2006-08-14,798.3997128562479
2006-08-15,806.4663423089853
2006-08-16,813.1614215907742
2006-08-17,814.6091564283911
2006-08-18,814.6664971885078
2006-08-21,814.1151626459344
2006-08-22,814.6865350801972
2006-08-23,811.4631755859865
2006-08-24,812.0103768713568
2006-08-25,809.9713173471797
2006-08-28,812.9255786502789
2006-08-29,814.4818086684405
2006-08-30,817.1778185452356
2006-08-31,816.905669479073
2006-09-01,820.3487954161947
2006-09-04,825.4396965490607
2006-09-05,823.9921299651696
2006-09-06,816.3304161052953
2006-09-07,808.6913152509715
2006-09-08,809.3222652184063
2006-09-11,804.769167863611
2006-09-12,811.2211243226147
2006-09-13,814.3355354951533
2006-09-14,816.5773630961422
2006-09-15,815.9452548868037
2006-09-18,817.8127447601221
2006-09-19,816.5816676844613
2006-09-20,818.971263876801
2006-09-21,819.5742241110894
2006-09-22,816.3368139514599
2006-09-25,818.1223973034366
2006-09-26,821.9802392001561
2006-09-27,827.0194849110594
2006-09-28,828.1422275227428
2006-09-29,826.7694579859838
2006-10-02,829.0949561901685
2006-10-03,827.921162781454
2006-10-04,832.256880420657
2006-10-05,837.5679911947379
2006-10-06,834.1902677290589
2006-10-09,834.5696534985163
2006-10-10,836.291065203254
2006-10-11,835.3165159961051
2006-10-12,841.0582845488796
2006-10-13,843.634207110326
2006-10-16,847.3033214838144
2006-10-17,843.1727026254596
2006-10-18,846.079348609572
2006-10-19,848.123989011696
2006-10-20,850.0090072128461
2006-10-23,852.0011008352064
2006-10-24,852.6179314915069
2006-10-25,856.9168561153646
2006-10-26,862.2130554078317
2006-10-27,860.0390963549977
2006-10-30,857.2335959539968
2006-10-31,859.1670560416917
2006-11-01,858.178843551006
2006-11-02,856.6300733200001
2006-11-03,856.0215594017732
2006-11-06,863.5153097226688
2006-11-07,868.3504426871125
2006-11-08,868.3423583471434
2006-11-09,866.3932225230486
2006-11-10,868.9419377390936
2006-11-13,868.176907222057
2006-11-14,871.9473579124237
2006-11-15,873.6457477900377
2006-11-16,874.2400881177318
2006-11-17,873.4175243631678
2006-11-20,870.8585167280069
2006-11-21,873.0773741495994
2006-11-22,878.2907126416109
2006-11-23,878.8116360575865
2006-11-24,878.2468205995053
2006-11-27,870.6754474920436
2006-11-28,870.6749462952298
2006-11-29,881.0567463737983
2006-11-30,884.4886971226299
2006-12-01,883.6399273957273
2006-12-04,887.9486894896565
2006-12-05,891.8734315890175
2006-12-06,893.8195659270007
2006-12-07,894.1731425042886
2006-12-08,894.4734789194149
2006-12-11,894.8557028934682
2006-12-12,895.9729866077425
2006-12-13,897.7297569562774
2006-12-14,903.1778753070822
2006-12-15,904.7352313880446
2006-12-18,903.872284762173
2006-12-19,903.112597611881
2006-12-20,907.2787077280456
2006-12-21,905.5004519239811
2006-12-22,902.4575576143708
