Date,ACWI ex EMU GROWTH
2000-12-29,1000.0
2001-01-01,999.7937953622605
2001-01-02,963.8869950307171
2001-01-03,1009.37645484022
2001-01-04,1007.1533143078515
2001-01-05,978.2963468379612
2001-01-08,974.3651984768662
2001-01-09,986.2718339652631
2001-01-10,990.9214833092313
2001-01-11,994.0227507652995
2001-01-12,993.4185598903819
2001-01-15,1003.0304046439078
2001-01-16,1006.6797576835829
2001-01-17,1025.7243387588833
2001-01-18,1030.928663818549
2001-01-19,1046.9732042366861
2001-01-22,1044.9484533604898
2001-01-23,1048.4765688409896
2001-01-24,1065.9724041974869
2001-01-25,1061.3972187788263
2001-01-26,1059.2933800634587
2001-01-29,1067.25335360823
2001-01-30,1064.6467229537902
2001-01-31,1055.8083930634834
2001-02-01,1050.2052240411988
2001-02-02,1037.1134150917442
2001-02-05,1026.4911433326831
2001-02-06,1035.9304560948924
2001-02-07,1022.4357040916389
2001-02-08,1023.6562432025542
2001-02-09,998.4397688730816
2001-02-12,1004.3095641295791
2001-02-13,1002.3526508838578
2001-02-14,1006.9168527166945
2001-02-15,1032.6745004330648
2001-02-16,994.6791816165943
2001-02-19,987.7750875525268
2001-02-20,984.3875353977882
2001-02-21,965.9132625697397
2001-02-22,963.9324002697145
2001-02-23,961.0621517397637
2001-02-26,970.2010991628089
2001-02-27,951.9801348057152
2001-02-28,938.4282623847273
2001-03-01,929.040025360049
2001-03-02,908.0678151576084
2001-03-05,919.2047047475575
2001-03-06,927.2950835853162
2001-03-07,932.2987485220227
2001-03-08,925.7376142210366
2001-03-09,905.9018311772165
2001-03-12,869.2873024791461
2001-03-13,886.2810350498567
2001-03-14,875.1350514791759
2001-03-15,882.8090309842527
2001-03-16,874.6827976199451
2001-03-19,882.0402409121194
2001-03-20,864.3686585401418
2001-03-21,865.9578872424752
2001-03-22,871.9052255073133
2001-03-23,882.8356845953839
2001-03-26,894.1784676489796
2001-03-27,908.4717626203428
2001-03-28,899.9710829415814
2001-03-29,893.7778165575429
2001-03-30,894.885342172592
2001-04-02,884.4107843441055
2001-04-03,856.4087396704347
2001-04-04,841.4478626757053
2001-04-05,878.5623979218329
2001-04-06,867.0252944023188
2001-04-09,866.2290986447283
2001-04-10,892.4330921300235
2001-04-11,901.1252417465861
2001-04-12,906.1471152709238
2001-04-13,905.5733089393151
2001-04-16,906.6822951473167
2001-04-17,916.376961733137
2001-04-18,960.8605696912118
2001-04-19,962.6715763513
2001-04-20,943.682756726766
2001-04-23,932.8099378391029
2001-04-24,923.2219581874051
2001-04-25,932.7026001003495
2001-04-26,931.8828360475741
2001-04-27,951.5168548242921
2001-04-30,960.4366029724475
2001-05-01,971.092438544938
2001-05-02,977.7397417432643
2001-05-03,963.0948435132115
2001-05-04,972.6559734941432
2001-05-07,977.3936557863962
2001-05-08,982.8713136431677
2001-05-09,974.1977110714425
2001-05-10,974.9746100409229
2001-05-11,976.2423298868637
2001-05-14,970.3666184034619
2001-05-15,968.3451940940794
2001-05-16,980.6710932160616
2001-05-17,992.2690351982018
2001-05-18,996.5995204777142
2001-05-21,1014.6742812060678
2001-05-22,1023.1533941194701
2001-05-23,1019.3328811830211
2001-05-24,1024.2521586080702
2001-05-25,1014.4130184612903
2001-05-28,1010.089198990293
2001-05-29,1011.0706887340613
2001-05-30,989.626545949608
2001-05-31,999.6548567472436
2001-06-01,1006.6708704662107
2001-06-04,1009.9372940573646
2001-06-05,1018.848578354798
2001-06-06,1013.700578495781
2001-06-07,1018.5363914845494
2001-06-08,1012.2899265220002
2001-06-11,1005.9417883977227
2001-06-12,994.4050542938801
2001-06-13,982.741185968033
2001-06-14,965.5604254964344
2001-06-15,953.0375381469255
2001-06-18,948.3261740928839
2001-06-19,953.4786890625302
2001-06-20,967.767851244546
2001-06-21,973.9803663163575
2001-06-22,966.7432539341318
2001-06-25,955.5674817847402
2001-06-26,950.1195219979461
2001-06-27,948.0101910068731
2001-06-28,969.6266558716496
2001-06-29,969.7059236551187
2001-07-02,980.8338984784945
2001-07-03,976.3606849582029
2001-07-04,974.2195538197473
2001-07-05,966.5818485927764
2001-07-06,935.4066119796141
2001-07-09,936.158981580947
2001-07-10,918.8385277295596
2001-07-11,910.4216390906794
2001-07-12,941.0911978473797
2001-07-13,946.2879729974392
2001-07-16,932.8850706352185
2001-07-17,940.7866188449849
2001-07-18,917.6765306218169
2001-07-19,927.724779917986
2001-07-20,921.9355969323558
2001-07-23,910.2984674294527
2001-07-24,896.0451641753768
2001-07-25,900.1521979571397
2001-07-26,905.957504619655
2001-07-27,912.1344191523515
2001-07-30,909.0537610064233
2001-07-31,919.9817812920347
2001-08-01,921.6637273660361
2001-08-02,927.1931697906427
2001-08-03,917.641885044795
2001-08-06,913.9179349151832
2001-08-07,920.5347554195556
2001-08-08,906.4151846379326
2001-08-09,889.1070066585318
2001-08-10,885.8976107289868
2001-08-13,882.0798744476901
2001-08-14,886.0552250468304
2001-08-15,869.60991857691
2001-08-16,866.0587075420248
2001-08-17,849.0336705625733
2001-08-20,855.2723580960322
2001-08-21,848.7426698626044
2001-08-22,847.3261688849076
2001-08-23,849.3140986548985
2001-08-24,865.8413462419621
2001-08-27,868.4711712369008
2001-08-28,856.4729813308669
2001-08-29,846.5129316690243
2001-08-30,831.7486368106628
2001-08-31,832.4517906747086
2001-09-03,830.0848375569996
2001-09-04,847.9195772726728
2001-09-05,849.5465447923382
2001-09-06,829.3923191548793
2001-09-07,807.5734692567836
2001-09-10,811.5025696248694
2001-09-11,796.8906409123019
2001-09-12,794.4127473337909
2001-09-13,793.4170744843246
2001-09-14,780.2328914817186
2001-09-17,757.2786015280033
2001-09-18,750.2900014704949
2001-09-19,737.119232394213
2001-09-20,717.4514067909877
2001-09-21,706.6432365306788
2001-09-24,732.3645058423994
2001-09-25,733.9535025239018
2001-09-26,732.7583880923293
2001-09-27,739.656297340777
2001-09-28,761.2810881372167
2001-10-01,756.7619305816506
2001-10-02,761.9772051259216
2001-10-03,768.269699464629
2001-10-04,779.6712586153807
2001-10-05,783.0613401035366
2001-10-08,780.2953962289063
2001-10-09,772.8306952471163
2001-10-10,791.8598587282017
2001-10-11,814.5703192099222
2001-10-12,812.8550594225273
2001-10-15,808.3796527316646
2001-10-16,810.328781043115
2001-10-17,806.065745888031
2001-10-18,804.2645623695241
2001-10-19,811.4634776302508
2001-10-22,826.8110702908274
2001-10-23,831.0810917056073
2001-10-24,831.5294342629956
2001-10-25,832.9810712688042
2001-10-26,837.8601194982984
2001-10-29,810.4826067229088
2001-10-30,794.3760423907789
2001-10-31,800.9099050450948
2001-11-01,812.5805901544622
2001-11-02,818.453935200514
2001-11-05,836.469750905078
2001-11-06,849.7516087883989
2001-11-07,842.3231116407936
2001-11-08,853.6098042890363
2001-11-09,852.9672034174673
2001-11-12,847.5140425632978
2001-11-13,870.4685094706862
2001-11-14,874.0144129173894
2001-11-15,882.6067085548336
2001-11-16,878.8442367641416
2001-11-19,893.7863082202549
2001-11-20,881.8850232774137
2001-11-21,886.6628773188905
2001-11-22,884.7352599561085
2001-11-23,891.100620940487
2001-11-26,897.116770058705
2001-11-27,888.4325561452916
2001-11-28,870.4869089995954
2001-11-29,875.4893062569223
2001-11-30,870.1121902110795
2001-12-03,868.2891132583879
2001-12-04,874.3866851011816
2001-12-05,892.1080713147315
2001-12-06,888.2573842810568
2001-12-07,882.5464787107968
2001-12-10,873.3057730549618
2001-12-11,869.1927917467962
2001-12-12,866.5604822733536
2001-12-13,854.1943184386049
2001-12-14,850.9197464353186
2001-12-17,855.5434725603335
2001-12-18,864.4439353245982
2001-12-19,871.2737587063482
2001-12-20,869.5379458937226
2001-12-21,881.9514994540796
2001-12-24,888.4086526589349
2001-12-25,888.0626009882496
2001-12-26,888.4781785632574
2001-12-27,886.5519852727143
2001-12-28,894.293314561995
2001-12-31,879.2764366299099
2002-01-01,879.2704042604958
2002-01-02,867.60805175166
2002-01-03,875.6402403278324
2002-01-04,885.2441397517164
2002-01-07,881.5707518786422
2002-01-08,878.515421880748
2002-01-09,876.8425681393264
2002-01-10,872.6708816928633
2002-01-11,871.2960069455274
2002-01-14,864.686196862989
2002-01-15,869.2082740146637
2002-01-16,867.6899145300663
2002-01-17,876.4146537131912
2002-01-18,868.0972378723745
2002-01-21,868.4320127922723
2002-01-22,865.2810547009151
2002-01-23,865.6452844185026
2002-01-24,871.8158917499904
2002-01-25,883.1152830211113
2002-01-28,887.1827915075536
2002-01-29,869.4041828773748
2002-01-30,872.6231211492562
2002-01-31,885.7197337369539
2002-02-01,881.0351291601667
2002-02-04,863.6737908632276
2002-02-05,860.0119922422762
2002-02-06,857.8718831065718
2002-02-07,856.8943800916524
2002-02-08,861.2151094149847
2002-02-11,864.472846238854
2002-02-12,868.7403251560258
2002-02-13,880.0494221195236
2002-02-14,884.2821590510578
2002-02-15,874.5998940884485
2002-02-18,876.3862524242658
2002-02-19,859.6369846374242
2002-02-20,868.8683338115802
2002-02-21,864.6921155179322
2002-02-22,863.5417929280466
2002-02-25,877.0063278410702
2002-02-26,879.12192300165
2002-02-27,887.8565630027158
2002-02-28,885.102619339599
2002-03-01,901.0590189145436
2002-03-04,910.7815240013679
2002-03-05,903.691484744662
2002-03-06,905.9118034411216
2002-03-07,902.3320805472906
2002-03-08,909.0186146688292
2002-03-11,911.1431353180315
2002-03-12,910.2763658695667
2002-03-13,902.545629054763
2002-03-14,896.9441005580767
2002-03-15,902.4518306513419
2002-03-18,901.7001804728529
2002-03-19,905.7637106762977
2002-03-20,892.2562432454467
2002-03-21,893.761941673198
2002-03-22,895.1172904021248
2002-03-25,887.2869408659744
2002-03-26,889.2375099387776
2002-03-27,895.9136033351916
2002-03-28,899.156449936018
2002-03-29,897.384791076066
2002-04-01,889.307259276368
2002-04-02,883.6869427648533
2002-04-03,879.5401288717836
2002-04-04,876.8618224163796
2002-04-05,877.7912200974095
2002-04-08,879.9695192842602
2002-04-09,874.2839214442841
2002-04-10,881.5494769117166
2002-04-11,860.0482586602811
2002-04-12,868.6236222424637
2002-04-15,864.0659681395008
2002-04-16,875.0560318043949
2002-04-17,869.6252139070295
2002-04-18,869.4566592702369
2002-04-19,869.9647920384549
2002-04-22,863.1753146628544
2002-04-23,858.0244972400147
2002-04-24,853.278953494746
2002-04-25,847.4703162920822
2002-04-26,838.3409452174126
2002-04-29,829.3464779061802
2002-04-30,833.1780260731233
2002-05-01,836.1895488188164
2002-05-02,837.6554982736998
2002-05-03,823.868203488011
2002-05-06,810.6994652131561
2002-05-07,806.9543661085213
2002-05-08,831.9192809948102
2002-05-09,823.150770695294
2002-05-10,810.8340476168015
2002-05-13,820.6828637686706
2002-05-14,838.1676965372872
2002-05-15,833.8435142559896
2002-05-16,837.6104933154139
2002-05-17,836.6492150544643
2002-05-20,828.9673586122806
2002-05-21,824.9481787618604
2002-05-22,821.419888358875
2002-05-23,829.912292629849
2002-05-24,821.2800959117651
2002-05-27,822.5036569107946
2002-05-28,809.7960764138813
2002-05-29,803.8246050441129
2002-05-30,798.8229175596307
2002-05-31,799.5641209018391
2002-06-03,784.761133914632
2002-06-04,779.2931985215035
2002-06-05,787.3323478843697
2002-06-06,770.298642606126
2002-06-07,764.7207197769872
2002-06-10,768.3243472211811
2002-06-11,759.8125472446048
2002-06-12,758.3355011535273
2002-06-13,751.3365078694803
2002-06-14,744.8600043118361
2002-06-17,762.1102998326106
2002-06-18,759.3678483591214
2002-06-19,742.2156267328777
2002-06-20,727.9184097784547
2002-06-21,712.5019428282908
2002-06-24,708.4446134084767
2002-06-25,706.946206856154
2002-06-26,694.3024338603705
2002-06-27,708.6726954848198
2002-06-28,706.297747708067
2002-07-01,696.7234605555823
2002-07-02,685.1824121567779
2002-07-03,689.747790348539
2002-07-04,691.9742237972087
2002-07-05,717.3735590646926
2002-07-08,702.6988444111502
2002-07-09,687.1210554513307
2002-07-10,670.169609770462
2002-07-11,666.299536792572
2002-07-12,666.9869184709803
2002-07-15,649.4502800138198
2002-07-16,637.68034315722
2002-07-17,647.5634872608078
2002-07-18,638.2513580582695
2002-07-19,612.6658723599143
2002-07-22,601.4615529045867
2002-07-23,602.0904807791951
2002-07-24,620.0168127275049
2002-07-25,617.7685506601129
2002-07-26,628.9719074548805
2002-07-29,662.232376781653
2002-07-30,661.3784289050342
2002-07-31,669.6463264656192
2002-08-01,650.259085394222
2002-08-02,641.9585697656867
2002-08-05,624.765298831286
2002-08-06,648.2889810348544
2002-08-07,657.6316813296535
2002-08-08,675.6402031395628
2002-08-09,677.3035297131245
2002-08-12,669.140814983736
2002-08-13,660.2544816637843
2002-08-14,672.2125432380294
2002-08-15,684.2495092192719
2002-08-16,681.1282047685579
2002-08-19,695.4340584033173
2002-08-20,688.4200423827772
2002-08-21,692.1044666956542
