Date,KUKJE (ACWI ex KOREA) GROWTH
2002-09-16,795.5328990107424
2002-09-17,788.4595909751849
2002-09-18,774.0635543211212
2002-09-19,753.5961619575347
2002-09-20,751.5975400857186
2002-09-23,736.3297657881582
2002-09-24,729.4443067339157
2002-09-25,745.740039951256
2002-09-26,763.182877294567
2002-09-27,751.0944791734737
2002-09-30,727.2208224822429
2002-10-01,747.3942685736104
2002-10-02,744.0288400149819
2002-10-03,734.7113071657028
2002-10-04,725.1291472603299
2002-10-07,711.1688649368939
2002-10-08,719.8730428499375
2002-10-09,702.5571438739016
2002-10-10,719.8429685884383
2002-10-11,746.9837884338579
2002-10-14,749.1113103660107
2002-10-15,787.6386848734678
2002-10-16,770.5628242598766
2002-10-17,795.1665018635789
2002-10-18,799.2005273412548
2002-10-21,804.4446898602387
2002-10-22,793.2647400680311
2002-10-23,792.6985040064269
2002-10-24,790.20356514971
2002-10-25,798.7616899277405
2002-10-28,792.5963384156049
2002-10-29,779.2411080152614
2002-10-30,789.3821060620016
2002-10-31,785.8475710639506
2002-11-01,787.0953001608693
2002-11-04,800.8346284612226
2002-11-05,803.0190368244165
2002-11-06,808.177082291156
2002-11-07,788.1352374426632
2002-11-08,776.0311911139116
2002-11-11,763.3921823536199
2002-11-12,772.6887069016472
2002-11-13,772.9365052907359
2002-11-14,792.2128904553265
2002-11-15,795.2644965436953
2002-11-18,788.5145828491299
2002-11-19,781.1971317050065
2002-11-20,796.6188249410862
2002-11-21,817.0409278286037
2002-11-22,816.877568270011
2002-11-25,821.3862549602636
2002-11-26,805.6624768758783
2002-11-27,826.211904998538
2002-11-28,825.820834482172
2002-11-29,822.6937448662917
2002-12-02,822.4180837134788
2002-12-03,808.3040934432904
2002-12-04,802.9239435371186
2002-12-05,792.7617789147919
2002-12-06,789.9611587120208
2002-12-09,774.3400670115789
2002-12-10,780.2310699384248
2002-12-11,782.2387941005762
2002-12-12,774.413401742557
2002-12-13,760.2502936015576
2002-12-16,774.8984829479148
2002-12-17,763.1408445087188
2002-12-18,752.3107021644925
2002-12-19,749.9974704903451
2002-12-20,755.6067536849955
2002-12-23,758.7958267468808
2002-12-24,755.0523473647582
2002-12-25,754.8339369014641
2002-12-26,751.5234964612696
2002-12-27,735.0691837271727
2002-12-30,735.9507357893808
2002-12-31,735.3132993257916
2003-01-01,735.3226257825278
2003-01-02,761.5467730376565
2003-01-03,761.6834829245182
2003-01-06,768.2858142871106
2003-01-07,767.2455361378427
2003-01-08,759.2714949129319
2003-01-09,765.2843901983906
2003-01-10,763.669845418809
2003-01-13,761.9895302678568
2003-01-14,765.2754564306945
2003-01-15,755.9563490025323
2003-01-16,753.6238845456322
2003-01-17,736.6012400055699
2003-01-20,732.1864033330972
2003-01-21,725.5113375333868
2003-01-22,717.2722580645265
2003-01-23,721.189013550258
2003-01-24,702.8919029144329
2003-01-27,687.2690696183786
2003-01-28,691.1951908524292
2003-01-29,693.440574833672
2003-01-30,692.9261373632764
2003-01-31,697.0919555075816
2003-02-03,701.9430360136354
2003-02-04,684.2859066155252
2003-02-05,687.3731103534216
2003-02-06,680.4527224650336
2003-02-07,674.5409244064423
2003-02-10,678.5126054565717
2003-02-11,683.5921476908093
2003-02-12,675.3396662612557
2003-02-13,668.0572512305342
2003-02-14,681.5630872594716
2003-02-17,688.7946115719185
2003-02-18,702.2965455345987
2003-02-19,692.5800414582652
2003-02-20,684.8813279935358
2003-02-21,691.4155877538659
2003-02-24,685.2963671877752
2003-02-25,681.7887056800564
2003-02-26,674.404955045938
2003-02-27,681.2107913871728
2003-02-28,685.2930310639761
2003-03-03,679.7034018913998
2003-03-04,666.659804315816
2003-03-05,664.7299592516733
2003-03-06,660.3813858200708
2003-03-07,656.4037274523588
2003-03-10,641.730389804835
2003-03-11,637.4491784783529
2003-03-12,638.1215811983628
2003-03-13,666.4652378300626
2003-03-14,680.6851496227663
2003-03-17,705.1526461098754
2003-03-18,712.3539304426243
2003-03-19,720.2352843588134
2003-03-20,720.6470571647852
2003-03-21,739.2600573119472
2003-03-24,710.7734946246297
2003-03-25,715.6661572920857
2003-03-26,715.1865466779309
2003-03-27,709.6041696011426
2003-03-28,703.789558982576
2003-03-31,680.8292696477628
2003-04-01,687.064039052872
2003-04-02,711.5079463984362
2003-04-03,714.3414747423845
2003-04-04,718.6619190169705
2003-04-07,730.104672909941
2003-04-08,723.7227407459626
2003-04-09,715.3979307356642
2003-04-10,706.9262737357514
2003-04-11,708.8588707121154
2003-04-14,716.4947189449473
2003-04-15,723.1633045747187
2003-04-16,714.2616318393519
2003-04-17,721.0269618877318
2003-04-18,721.294142057264
2003-04-21,722.5451011563407
2003-04-22,726.0350942727101
2003-04-23,730.8136485565701
2003-04-24,721.1848538931475
2003-04-25,711.9719184430116
2003-04-28,723.8639823221291
2003-04-29,724.3304645322678
2003-04-30,718.2906972958563
2003-05-01,714.1918990969746
2003-05-02,723.7682460876551
2003-05-05,723.0394695562846
2003-05-06,728.0705457640069
2003-05-07,723.2679212137217
2003-05-08,709.2009491690621
2003-05-09,716.6207527791
2003-05-12,720.7071544624702
2003-05-13,721.2724091660288
2003-05-14,721.259044578866
2003-05-15,727.3860257812776
2003-05-16,723.0036701971151
2003-05-19,697.9602915861889
2003-05-20,699.2384183600284
2003-05-21,695.416254191434
2003-05-22,703.2466627473551
2003-05-23,697.466288202993
2003-05-26,693.3882994017705
2003-05-27,702.2461561782367
2003-05-28,713.1282610420849
2003-05-29,710.5286955868468
2003-05-30,718.1878615868039
2003-06-02,725.8741527802741
2003-06-03,727.0326482912737
2003-06-04,737.7702125987826
2003-06-05,731.6338723097342
2003-06-06,741.3876113406478
2003-06-09,732.0949611592891
2003-06-10,740.1100908123301
2003-06-11,745.1256774317042
2003-06-12,747.8558292366953
2003-06-13,738.0367638221719
2003-06-16,748.5157696684495
2003-06-17,755.9294864838349
2003-06-18,763.5253865791248
2003-06-19,754.4374489361733
2003-06-20,758.1384187050785
2003-06-23,751.7611335149619
2003-06-24,749.6167916953646
2003-06-25,745.1915456551916
2003-06-26,755.5086470511314
2003-06-27,753.9349310545847
2003-06-30,747.3219340543354
2003-07-01,743.6098751738914
2003-07-02,760.20426918683
2003-07-03,758.9993944172368
2003-07-04,759.5597062893662
2003-07-07,782.8705769564216
2003-07-08,788.1217028677662
2003-07-09,783.0160367895246
2003-07-10,773.8075179500415
2003-07-11,780.1503772386402
2003-07-14,789.4773105711847
2003-07-15,788.9946553406909
2003-07-16,786.6233934949122
2003-07-17,775.9053799099983
2003-07-18,777.9317807821235
2003-07-21,764.2425336604601
2003-07-22,766.9488547679717
2003-07-23,766.3491439831773
2003-07-24,764.2915791321124
2003-07-25,768.0346960616458
2003-07-28,772.9916079503017
2003-07-29,768.3951453433152
2003-07-30,771.9378748018888
2003-07-31,781.3400295869639
2003-08-01,775.4892574070345
2003-08-04,769.408831894706
2003-08-05,760.680395878999
2003-08-06,755.0334587759246
2003-08-07,757.8159338575839
2003-08-08,764.9579987649183
2003-08-11,769.4726176566604
2003-08-12,777.5707996150035
2003-08-13,776.6368779799218
2003-08-14,784.1393712709933
2003-08-15,785.2124777748356
2003-08-18,797.9114551738455
2003-08-19,805.0732117732236
2003-08-20,803.1210649104917
2003-08-21,816.4106819946701
2003-08-22,820.2643842499169
2003-08-25,816.1393668932438
2003-08-26,817.3937993265272
2003-08-27,818.9899055092948
2003-08-28,822.4109403168242
2003-08-29,821.1349494311287
2003-09-01,826.6915429968437
2003-09-02,839.8697273719278
2003-09-03,848.0037001464698
2003-09-04,844.8054752651373
2003-09-05,833.6879374708799
2003-09-08,836.981601134165
2003-09-09,827.4283734936035
2003-09-10,816.2685611506154
2003-09-11,820.1462971537529
2003-09-12,814.4299998715795
2003-09-15,813.3018936178144
2003-09-16,831.2984178138274
2003-09-17,828.9988198671467
2003-09-18,835.928320177712
2003-09-19,827.9844793524371
2003-09-22,808.9633358911196
2003-09-23,813.1181753968383
2003-09-24,803.4776260834711
2003-09-25,794.3854338359354
2003-09-26,791.9491925973572
2003-09-29,792.7928661905595
2003-09-30,778.2021940038892
2003-10-01,788.9517115854733
2003-10-02,794.8218374126301
2003-10-03,809.455160475001
2003-10-06,808.3657253760726
2003-10-07,805.7947941142903
2003-10-08,799.604050840239
2003-10-09,810.5272026502658
2003-10-10,808.4042942850444
2003-10-13,821.7275013237911
2003-10-14,822.5912534798815
2003-10-15,825.778854437576
2003-10-16,825.925189594945
2003-10-17,822.9690049793011
2003-10-20,824.7842498039726
2003-10-21,826.7856882133327
2003-10-22,809.3009639004505
2003-10-23,802.7227503852616
2003-10-24,798.7808232958921
2003-10-27,805.6785329529723
2003-10-28,822.5333156782506
2003-10-29,824.0285622002561
2003-10-30,824.297180774863
2003-10-31,826.6785978372776
2003-11-03,842.0759188073347
2003-11-04,839.3539600896153
2003-11-05,838.2073880267952
2003-11-06,843.2284646008642
2003-11-07,841.6207107913942
2003-11-10,834.2330722049503
2003-11-11,829.3151609006268
2003-11-12,831.7351226364685
2003-11-13,831.1361869207741
2003-11-14,823.9498262639828
2003-11-17,812.4622436421081
2003-11-18,803.5273889881817
2003-11-19,801.8845930031828
2003-11-20,799.1123738044931
2003-11-21,799.7832262784378
2003-11-24,820.6024777696745
2003-11-25,819.8359458116284
2003-11-26,816.6089430809826
2003-11-27,818.6744693133583
2003-11-28,813.6730121203483
2003-12-01,825.9530854122814
2003-12-02,816.7673003947447
2003-12-03,814.5761113953961
2003-12-04,818.7391569785111
2003-12-05,808.1626471955863
2003-12-08,803.7643008417439
2003-12-09,799.7473470349304
2003-12-10,793.1851765329476
2003-12-11,805.4920127490808
2003-12-12,801.7835504664165
2003-12-15,799.7111664730622
2003-12-16,796.4496527889796
2003-12-17,793.2895779286731
2003-12-18,801.2611375713672
2003-12-19,802.1865120323099
2003-12-22,800.3190238744339
2003-12-23,803.6211287810949
2003-12-24,802.4817793337755
2003-12-25,802.6350227658099
2003-12-26,804.4552191613607
2003-12-29,810.6442478154715
2003-12-30,810.7541992266462
2003-12-31,808.0307375813327
2004-01-01,808.0440797583899
2004-01-02,811.0098569744695
2004-01-05,817.4008421390203
2004-01-06,815.0944051621866
2004-01-07,818.8999514155041
2004-01-08,823.5864341176971
2004-01-09,815.5441026153147
2004-01-12,819.2137352376982
2004-01-13,817.2164888172512
2004-01-14,827.1106567150795
2004-01-15,828.741924711522
2004-01-16,846.2015616806165
2004-01-19,848.6834063680608
2004-01-20,839.1011478938648
2004-01-21,839.1821300430217
2004-01-22,835.2220072630936
2004-01-23,836.7127746912987
2004-01-26,847.3578201116343
2004-01-27,840.1919620522666
2004-01-28,833.6486144174827
2004-01-29,842.6098404161233
2004-01-30,838.7904496131182
2004-02-02,840.0031537103374
2004-02-03,835.4391621431519
2004-02-04,830.5053785426613
2004-02-05,826.6725383669866
2004-02-06,831.1040878331015
2004-02-09,834.6285562404553
2004-02-10,837.0860021194661
2004-02-11,841.9554429459289
2004-02-12,833.4694862580792
2004-02-13,832.9720257791894
2004-02-16,833.609022124101
2004-02-17,839.680786818711
2004-02-18,837.0788958151638
2004-02-19,842.9561526778203
2004-02-20,843.7219919188083
2004-02-23,841.8666025841965
2004-02-24,833.1788736560538
2004-02-25,842.1676120149002
2004-02-26,849.725766055942
2004-02-27,850.9689115962842
2004-03-01,860.3361854195037
2004-03-02,864.7660704310692
2004-03-03,871.4460819643355
2004-03-04,872.1935354277235
2004-03-05,861.14802888442
2004-03-08,859.1187703083007
2004-03-09,851.8551902889061
2004-03-10,852.0725022855604
2004-03-11,836.6572141568669
2004-03-12,845.2900267750637
2004-03-15,832.6008622781379
2004-03-16,831.555475288068
2004-03-17,849.457112611673
2004-03-18,837.6334372416486
2004-03-19,834.884049087888
2004-03-22,821.5649626269834
2004-03-23,824.6473991828354
2004-03-24,829.4316232803164
2004-03-25,844.708111196137
2004-03-26,850.195474439834
2004-03-29,857.5926955438821
2004-03-30,857.9803935609556
2004-03-31,852.9832610517475
2004-04-01,855.2495238315347
2004-04-02,876.7115992864185
2004-04-05,890.6772068596631
2004-04-06,884.0528519074501
2004-04-07,876.0082575480494
2004-04-08,879.4962869862412
2004-04-09,877.8492006142939
2004-04-12,884.4707460535893
2004-04-13,887.3699060080204
2004-04-14,881.097716088065
2004-04-15,878.2679935131218
2004-04-16,875.3739193998676
2004-04-19,877.591905604713
2004-04-20,877.8762942922735
2004-04-21,879.4455402872702
2004-04-22,887.2894773588462
2004-04-23,893.8256635810195
2004-04-26,890.5879847480911
2004-04-27,886.2639855989929
2004-04-28,876.1826482732736
2004-04-29,864.3261464214369
2004-04-30,853.318198444631
2004-05-03,860.2446337487371
2004-05-04,857.2551230279854
2004-05-05,858.8561715362862
2004-05-06,852.2303940070001
2004-05-07,853.4534741558037
2004-05-10,838.1998236503734
2004-05-11,848.4344855682493
2004-05-12,843.5707188369964
2004-05-13,844.9176551156658
2004-05-14,839.7382697792159
2004-05-17,821.4468933412642
2004-05-18,830.9214322283788
2004-05-19,834.8340163497816
2004-05-20,837.2976026295617
2004-05-21,836.6675694629673
2004-05-24,841.4877026134923
2004-05-25,839.9146380188607
2004-05-26,845.2123992142235
2004-05-27,843.2936605535102
2004-05-28,845.7404687031104
2004-05-31,845.9183446176339
2004-06-01,844.4641031342856
2004-06-02,842.4929734030356
2004-06-03,837.5732298776036
2004-06-04,842.5891437750358
2004-06-07,853.3156731051802
2004-06-08,857.8444187402604
2004-06-09,860.8005419654286
2004-06-10,862.3698461809148
2004-06-11,865.4825800282522
2004-06-14,851.7064422322884
2004-06-15,856.8300197590094
2004-06-16,863.8945653722036
2004-06-17,861.5889493479657
2004-06-18,856.7691725918792
2004-06-21,857.073831418675
2004-06-22,856.2794266513383
2004-06-23,861.4179653094907
2004-06-24,859.4484956955129
2004-06-25,859.4291707372635
2004-06-28,857.5914979513936
2004-06-29,861.3659290349318
2004-06-30,859.468789891654
2004-07-01,854.7501102344852
2004-07-02,842.8158277165975
2004-07-05,842.0212872102998
2004-07-06,834.832155056067
2004-07-07,831.9689989193621
2004-07-08,825.4183501798683
2004-07-09,827.7261189194621
2004-07-12,826.3750233655281
2004-07-13,830.2750665913595
2004-07-14,823.4002330960103
2004-07-15,819.4855322562812
2004-07-16,813.5307449202181
2004-07-19,812.7490305729128
2004-07-20,818.5632867672336
2004-07-21,820.6720012628319
2004-07-22,816.6502804835758
2004-07-23,816.1838724989653
2004-07-26,809.6201641014668
2004-07-27,818.6618057168591
2004-07-28,819.8651370742436
2004-07-29,822.4328903432668
2004-07-30,827.4216008614254
2004-08-02,829.2390957291909
2004-08-03,824.1214857664098
2004-08-04,820.68214886441
2004-08-05,813.6341583087684
2004-08-06,791.0514183321826
2004-08-09,787.9726090484237
2004-08-10,793.0348888329066
2004-08-11,794.5236489561062
2004-08-12,786.9876510193683
2004-08-13,780.8782759296703
2004-08-16,788.2447325880162
2004-08-17,792.7471521966216
2004-08-18,801.5310582043893
2004-08-19,799.6405645681634
2004-08-20,803.2324785713053
2004-08-23,811.8005227504153
2004-08-24,815.2400051943965
2004-08-25,821.6976177954226
2004-08-26,823.9363924739099
2004-08-27,830.6393385300223
2004-08-30,824.8084782318327
2004-08-31,818.5874119996366
2004-09-01,821.6295611947326
2004-09-02,828.4240978780684
2004-09-03,829.3183550914154
2004-09-06,830.9232621196941
2004-09-07,834.0820040773431
2004-09-08,829.8948494751306
2004-09-09,826.7567134863704
2004-09-10,824.9840915250502
2004-09-13,832.3318376179859
2004-09-14,832.4962644141262
2004-09-15,832.86533519401
2004-09-16,834.910891059085
2004-09-17,835.9986773592179
2004-09-20,834.3687314350346
2004-09-21,832.88215148295
2004-09-22,825.4780037478423
2004-09-23,820.9420527211324
2004-09-24,820.7784928788484
2004-09-27,813.6961530873041
2004-09-28,816.2500003642327
2004-09-29,821.2049854473114
2004-09-30,817.2141270863374
2004-10-01,830.7288717347233
2004-10-04,843.4263585332706
2004-10-05,840.8393108923391
2004-10-06,843.7280968186677
2004-10-07,837.8807406354837
2004-10-08,826.6812911430948
2004-10-11,829.3460164544831
2004-10-12,827.6994117122882
2004-10-13,827.8379943444618
2004-10-14,815.211925460596
2004-10-15,812.8012917303685
2004-10-18,813.8824400675509
2004-10-19,814.7883562296807
2004-10-20,808.8419922245916
2004-10-21,812.4654771751492
2004-10-22,805.1398114756965
2004-10-25,793.3072013180431
2004-10-26,800.6122648646499
2004-10-27,811.8301018239326
2004-10-28,817.1900217998885
2004-10-29,817.6941676313597
2004-11-01,817.4502963561769
2004-11-02,824.2557376716892
2004-11-03,826.7047755557878
2004-11-04,828.3297712586141
2004-11-05,832.4496173375156
2004-11-08,828.9652658642175
2004-11-09,829.9969220019359
2004-11-10,828.3357201680245
2004-11-11,835.4452611955204
2004-11-12,841.2057007057132
2004-11-15,843.870893363373
2004-11-16,837.4494781867108
2004-11-17,841.7996498792371
2004-11-18,843.7705466277642
2004-11-19,833.1934381756275
2004-11-22,833.1077059025121
2004-11-23,830.6690508985665
2004-11-24,830.7335180986529
2004-11-25,829.6193151087235
2004-11-26,827.8334180262254
2004-11-29,827.222820644351
2004-11-30,821.9323222748529
2004-12-01,830.5352257657811
2004-12-02,836.0140191312842
2004-12-03,832.4245307223392
2004-12-06,828.1010383810749
2004-12-07,822.3214111662007
2004-12-08,828.9955317990166
2004-12-09,829.4475459364005
2004-12-10,829.6398735230291
2004-12-13,832.683410431141
2004-12-14,836.6840828215778
2004-12-15,832.1515575812441
2004-12-16,837.9600919662029
2004-12-17,836.1853867733992
2004-12-20,830.8206122939878
2004-12-21,836.4912847901284
2004-12-22,838.5383618375542
2004-12-23,834.0623051486846
2004-12-24,834.1718896240977
2004-12-27,829.2512495172161
2004-12-28,834.6539055366449
2004-12-29,834.672367514722
2004-12-30,835.1028470934883
2004-12-31,837.1375308900742
2005-01-03,840.2332264752919
2005-01-04,839.3525535366772
2005-01-05,835.2210113354433
2005-01-06,840.548378426538
2005-01-07,847.9891375819842
2005-01-10,848.1535838372939
2005-01-11,842.6004339693397
2005-01-12,837.7906250371402
2005-01-13,837.451424258454
2005-01-14,846.4266086213904
2005-01-17,849.0185047859096
2005-01-18,854.0165962101581
2005-01-19,849.4250599737886
2005-01-20,846.047625882669
2005-01-21,840.5440399076426
2005-01-24,836.0595429212212
2005-01-25,842.4157302586024
2005-01-26,842.3389631591727
2005-01-27,844.9940986470006
2005-01-28,844.687073103542
2005-01-31,849.1966921989938
2005-02-01,854.0619507913908
2005-02-02,855.3579982560311
2005-02-03,856.2623154389165
2005-02-04,864.5925011058141
2005-02-07,870.5277885418813
2005-02-08,872.735666064569
2005-02-09,867.0712616694436
2005-02-10,864.5988139683691
2005-02-11,871.9243976507116
2005-02-14,869.8885021743146
2005-02-15,872.8741459994069
2005-02-16,869.8127854560872
2005-02-17,862.1372174024095
2005-02-18,862.5708627298699
2005-02-21,863.199424385013
2005-02-22,849.3288497341633
2005-02-23,849.5321894907195
2005-02-24,852.5418495082131
2005-02-25,860.6149848785054
2005-02-28,854.8901445791745
2005-03-01,864.1420569666774
2005-03-02,866.7901937596197
2005-03-03,866.3774463210964
2005-03-04,866.9105200271695
2005-03-07,871.6546561397414
2005-03-08,861.2150868759571
2005-03-09,856.6215890642304
2005-03-10,851.9197767417436
2005-03-11,846.6019270800651
2005-03-14,850.6160150621317
2005-03-15,851.4800792012849
2005-03-16,840.4623429688362
2005-03-17,843.0493201222898
2005-03-18,847.1099334074582
2005-03-21,849.4253451187519
2005-03-22,845.4286886429813
2005-03-23,851.5896661450347
2005-03-24,853.8408417353678
2005-03-25,854.3780725311141
2005-03-28,859.2949827848706
2005-03-29,852.1713533657564
2005-03-30,855.8334367235183
2005-03-31,854.9969352366496
2005-04-01,854.5149848037122
2005-04-04,859.929489040038
2005-04-05,864.8870364048008
2005-04-06,865.7515133408191
2005-04-07,867.6952357736748
2005-04-08,867.6626861509277
2005-04-11,861.1369815284244
2005-04-12,864.7337001170705
2005-04-13,860.2363294437921
2005-04-14,857.5883475613257
2005-04-15,839.7604956730156
2005-04-18,828.8859255491939
2005-04-19,834.586021100401
2005-04-20,827.6763111848352
2005-04-21,835.2113098696243
2005-04-22,835.0122936014748
2005-04-25,844.5164267842033
2005-04-26,840.2868557375768
2005-04-27,838.2944439915282
2005-04-28,835.5255214360799
2005-04-29,841.2916341349172
2005-05-02,848.2089784354209
2005-05-03,847.0927230671404
2005-05-04,852.7710150279805
2005-05-05,854.0178418519467
2005-05-06,861.5145185544603
2005-05-09,863.9362722367297
2005-05-10,854.9747838454729
2005-05-11,859.2247236295487
2005-05-12,861.0112162314834
2005-05-13,862.8338958404336
2005-05-16,866.906921541349
2005-05-17,868.9433561005611
2005-05-18,876.4028872431492
2005-05-19,882.4337089146605
2005-05-20,885.5798432274053
2005-05-23,887.6380769878124
2005-05-24,888.9031719905436
2005-05-25,884.799787735549
2005-05-26,893.8077207863804
2005-05-27,894.5940403644692
2005-05-30,900.72185095135
2005-05-31,904.2166086776976
2005-06-01,916.8839190983434
2005-06-02,918.3207322340562
2005-06-03,915.7974288440423
2005-06-06,915.8052162330973
2005-06-07,918.5392183730554
2005-06-08,914.1223486807341
2005-06-09,922.60883864547
2005-06-10,925.7311213826957
2005-06-13,932.2142993691687
2005-06-14,933.530563691882
2005-06-15,930.9067102315241
2005-06-16,936.1242809162569
2005-06-17,931.6562839737562
2005-06-20,937.1654686699032
2005-06-21,938.7873394706589
2005-06-22,939.4582771315085
2005-06-23,939.0967658044606
2005-06-24,929.997604499002
2005-06-27,922.0827212363208
2005-06-28,934.7855691164254
2005-06-29,934.9009234087389
2005-06-30,928.0064432489548
2005-07-01,937.6301121593542
2005-07-04,942.1548253437917
2005-07-05,946.1124212260391
2005-07-06,943.8673225140911
2005-07-07,938.4603121349405
2005-07-08,949.7890253652777
2005-07-11,948.9050922109305
2005-07-12,943.7721838381289
2005-07-13,950.1175831713185
2005-07-14,952.816682607544
2005-07-15,956.4738478550389
2005-07-18,953.7633502089104
2005-07-19,962.8166503924406
2005-07-20,964.0300178222016
2005-07-21,957.8616537885239
2005-07-22,960.1479655826577
2005-07-25,960.977796440248
2005-07-26,963.2731067285107
2005-07-27,967.1616604278446
2005-07-28,970.1309245660902
2005-07-29,963.9930746100111
2005-08-01,963.025933156525
2005-08-02,971.3975226731686
2005-08-03,966.7500443842943
2005-08-04,958.1116144015721
2005-08-05,953.5572640662053
2005-08-08,953.2053320794182
2005-08-09,959.695060834678
2005-08-10,961.6684453225522
2005-08-11,963.4420938835875
2005-08-12,960.6802477965513
2005-08-15,965.4490750838826
2005-08-16,960.6613459939605
2005-08-17,961.1263748359484
2005-08-18,965.5770515033703
2005-08-19,969.8952136972478
2005-08-22,968.9647676755395
2005-08-23,966.9949692175524
2005-08-24,959.427032858718
2005-08-25,956.8208096912069
2005-08-26,950.4027476807162
2005-08-29,955.6655418311616
2005-08-30,958.9862179373719
2005-08-31,960.8759525235073
2005-09-01,956.7127440387807
2005-09-02,951.8461039812322
2005-09-05,955.5677734429194
2005-09-06,965.5994300963841
2005-09-07,970.0913456927058
2005-09-08,968.9803242195559
2005-09-09,975.3828810108411
2005-09-12,985.2643636471549
2005-09-13,979.2605423072787
2005-09-14,976.4818864632509
2005-09-15,982.1576436824023
2005-09-16,986.4832971944696
2005-09-19,989.5345235201095
2005-09-20,985.7177989189292
2005-09-21,976.4227843675014
2005-09-22,980.9777562587169
2005-09-23,986.4704278610965
2005-09-26,994.292609871423
2005-09-27,993.7901191559874
2005-09-28,997.9636028998973
2005-09-29,1004.5109007824154
2005-09-30,1005.6469181628036
2005-10-03,1015.4604543161242
2005-10-04,1011.3422767654662
2005-10-05,996.733097147258
2005-10-06,974.5274194915803
2005-10-07,975.9939825333182
2005-10-10,978.8031167932011
2005-10-11,982.9829972463125
2005-10-12,974.9554702952264
2005-10-13,976.0089424566249
2005-10-14,972.3335381290088
2005-10-17,975.7114382502245
2005-10-18,975.1308959311871
2005-10-19,973.9019031695013
2005-10-20,969.5988385427214
2005-10-21,967.7062316672719
2005-10-24,980.5561071760708
2005-10-25,972.8718059266859
2005-10-26,972.5329450876947
2005-10-27,959.185337969067
2005-10-28,968.5833752133886
2005-10-31,990.1622964608804
2005-11-01,990.6119533355067
2005-11-02,993.8602572804135
2005-11-03,1005.7285422168592
2005-11-04,1018.7687798851559
2005-11-07,1022.703907937748
2005-11-08,1023.4120581468758
2005-11-09,1024.753813644964
2005-11-10,1027.5108825766108
2005-11-11,1035.59440989266
2005-11-14,1034.299724049906
2005-11-15,1033.584986272318
2005-11-16,1034.7065538548347
2005-11-17,1040.844304898092
2005-11-18,1046.5925848846723
2005-11-21,1049.347000860764
2005-11-22,1052.927382777109
2005-11-23,1051.8434813800495
2005-11-24,1051.8473256868558
2005-11-25,1057.4367842967945
2005-11-28,1047.7120067713956
2005-11-29,1048.9955281576617
2005-11-30,1042.8004423388559
2005-12-01,1061.7700088502752
2005-12-02,1069.5101387169248
2005-12-05,1062.5851379366977
2005-12-06,1063.8660907178462
2005-12-07,1065.701112211445
2005-12-08,1056.5815034211098
2005-12-09,1059.8827739402948
2005-12-12,1055.7702923269344
2005-12-13,1059.8426333986206
2005-12-14,1054.5670516035013
2005-12-15,1056.9588104600045
2005-12-16,1054.0731900932321
2005-12-19,1051.0413913867667
2005-12-20,1059.4924160855644
2005-12-21,1069.1899916344228
2005-12-22,1068.2599026366734
2005-12-23,1069.1371062265766
2005-12-26,1070.209995013989
2005-12-27,1064.6469259778453
