Date,AC PACIFIC ex JAPAN GROWTH
2000-12-29,100.0
2001-01-01,99.79903231755333
2001-01-02,99.70076439395868
2001-01-03,98.39202724051631
2001-01-04,102.799893536352
2001-01-05,104.07551172258196
2001-01-08,103.3003208919572
2001-01-09,105.26700953742262
2001-01-10,104.45006109531992
2001-01-11,101.92507809973782
2001-01-12,103.73955716541356
2001-01-15,105.10599417636409
2001-01-16,106.32926214527647
2001-01-17,107.61691832466238
2001-01-18,107.39801073089293
2001-01-19,111.00589735262864
2001-01-22,111.80394943993592
2001-01-23,110.53748701984102
2001-01-24,112.13684032613989
2001-01-25,112.64859942031906
2001-01-26,111.19416714883701
2001-01-29,110.81161337127972
2001-01-30,110.39987331542449
2001-01-31,112.3129261067645
2001-02-01,111.19924120919634
2001-02-02,111.88358815061845
2001-02-05,108.38980329097483
2001-02-06,109.47436349030376
2001-02-07,108.44859732008862
2001-02-08,110.15909706906668
2001-02-09,109.1967940579829
2001-02-12,108.53165218238328
2001-02-13,110.27550653275297
2001-02-14,109.57747357512454
2001-02-15,111.51497243714604
2001-02-16,110.59188820607628
2001-02-19,108.58969348244159
2001-02-20,110.07508822840617
2001-02-21,109.02867446249856
2001-02-22,107.285922248294
2001-02-23,106.90836664093048
2001-02-26,106.32395012968621
2001-02-27,104.764366853862
2001-02-28,104.77332029789609
2001-03-01,102.02066252778677
2001-03-02,100.02277833144045
2001-03-05,101.5167932864792
2001-03-06,102.09536158495075
2001-03-07,102.65687162058056
2001-03-08,101.64330506215906
2001-03-09,100.88730204598878
2001-03-12,99.2242843925496
2001-03-13,99.0862995791785
2001-03-14,100.01799963292771
2001-03-15,100.87374325722392
2001-03-16,101.54319100069344
2001-03-19,100.8117607699409
2001-03-20,99.33479841715716
2001-03-21,99.51369589910664
2001-03-22,99.52626398391968
2001-03-23,99.61807048889825
2001-03-26,100.60540645657997
2001-03-27,98.85938088615333
2001-03-28,99.48739807847748
2001-03-29,98.93226827619597
2001-03-30,98.52272048380883
2001-04-02,97.73330815598428
2001-04-03,95.66657020902628
2001-04-04,91.482525875904
2001-04-05,92.53941227808603
2001-04-06,94.00404065310214
2001-04-09,92.03333433122305
2001-04-10,93.58951556023824
2001-04-11,97.29358873527055
2001-04-12,98.00392460374924
2001-04-13,98.03254474341631
2001-04-16,98.59623269551139
2001-04-17,97.59913957439548
2001-04-18,100.84613087533673
2001-04-19,103.10519939617419
2001-04-20,101.14939832449534
2001-04-23,100.6312915666787
2001-04-24,100.34492517337743
2001-04-25,99.815322418347
2001-04-26,99.48234796317921
2001-04-27,100.01624425856654
2001-04-30,102.14213998848007
2001-05-01,101.98572594726369
2001-05-02,104.07970808223284
2001-05-03,104.43404524037078
2001-05-04,101.91342595605332
2001-05-07,103.19686251318464
2001-05-08,103.54452084613914
2001-05-09,103.68830094036417
2001-05-10,104.01934156204656
2001-05-11,104.71949866974143
2001-05-14,103.3890135411085
2001-05-15,102.35133898155634
2001-05-16,101.49413434886036
2001-05-17,104.15770362808097
2001-05-18,103.68240646972627
2001-05-21,104.67426013203523
2001-05-22,106.22583242434605
2001-05-23,107.37872510361787
2001-05-24,107.25806493706989
2001-05-25,106.90075115060179
2001-05-28,106.31823756242156
2001-05-29,106.67027382955979
2001-05-30,105.11895077761056
2001-05-31,104.67655932435548
2001-06-01,104.54442820832027
2001-06-04,104.97159468953694
2001-06-05,105.23640529259562
2001-06-06,106.21457307989833
2001-06-07,106.77937952823093
2001-06-08,109.0320893820784
2001-06-11,109.03479380002663
2001-06-12,106.77355339373096
2001-06-13,106.3607750853705
2001-06-14,104.71686479305268
2001-06-15,103.89001889614048
2001-06-18,102.32494627509647
2001-06-19,102.71457796235997
2001-06-20,102.38572560567509
2001-06-21,102.11453623635883
2001-06-22,101.86646463637102
2001-06-25,100.56484752543655
2001-06-26,99.8615159275686
2001-06-27,99.8866223275136
2001-06-28,100.43433649853553
2001-06-29,102.33001271131724
2001-07-02,102.5732874852915
2001-07-03,103.5764536285724
2001-07-04,103.78495401250251
2001-07-05,103.64831504872559
2001-07-06,101.29384197497444
2001-07-09,99.12900401868391
2001-07-10,98.68702866523837
2001-07-11,97.22426706661817
2001-07-12,99.05168463239751
2001-07-13,98.43966703406171
2001-07-16,98.26601596353127
2001-07-17,98.13418802589328
2001-07-18,95.6663708315633
2001-07-19,95.67362688007653
2001-07-20,95.22740573455258
2001-07-23,95.07653677902067
2001-07-24,93.7095804450349
2001-07-25,93.58556685935854
2001-07-26,93.7442510465491
2001-07-27,94.7886044055764
2001-07-30,94.6847865730164
2001-07-31,96.53560735205802
2001-08-01,98.15592913700844
2001-08-02,98.56133170129984
2001-08-03,97.31846503558647
2001-08-06,97.5345771376982
2001-08-07,97.24538267540174
2001-08-08,97.39829515923087
2001-08-09,94.16833314203134
2001-08-10,93.94899821844747
2001-08-13,93.60737414169374
2001-08-14,95.07742385122495
2001-08-15,94.40082498794699
2001-08-16,93.29295199106589
2001-08-17,92.8656033912324
2001-08-20,91.27398042798534
2001-08-21,91.02302133500878
2001-08-22,89.65557265221715
2001-08-23,91.01056706364865
2001-08-24,90.45559404997155
2001-08-27,92.36107344918354
2001-08-28,92.16892649445266
2001-08-29,92.16107795918478
2001-08-30,91.88486472591667
2001-08-31,90.74567317317866
2001-09-03,90.60617535589681
2001-09-04,93.11654226964993
2001-09-05,92.45199133129724
2001-09-06,90.91230928523795
2001-09-07,88.73085688016478
2001-09-10,88.38454318139908
2001-09-11,87.63134609316779
2001-09-12,83.12654950853195
2001-09-13,82.80722147606139
2001-09-14,80.76422336841082
2001-09-17,78.10547623148365
2001-09-18,77.98082149601667
2001-09-19,78.36947656698423
2001-09-20,77.04977928025812
2001-09-21,75.24998358396115
2001-09-24,75.7960480293627
2001-09-25,75.19058473101597
2001-09-26,75.59709851658785
2001-09-27,76.10487718726182
2001-09-28,78.25098691833439
2001-10-01,78.0123411691957
2001-10-02,77.81564672490106
2001-10-03,77.23564843123164
2001-10-04,79.36332867702401
2001-10-05,80.3774195559061
2001-10-08,78.75459116863176
2001-10-09,80.88380035830555
2001-10-10,80.84460773503189
2001-10-11,83.42724320596214
2001-10-12,83.13461460311206
2001-10-15,82.90799101551404
2001-10-16,83.19590762729715
2001-10-17,84.49261073552915
2001-10-18,83.20234277793325
2001-10-19,83.29077516659575
2001-10-22,83.79837869365375
2001-10-23,85.3852604579187
2001-10-24,86.29521064601686
2001-10-25,85.79060133125354
2001-10-26,86.6094849823321
2001-10-29,85.47859823501905
2001-10-30,83.5929280652082
2001-10-31,83.91702592386974
2001-11-01,83.84956441332207
2001-11-02,84.60248743508299
2001-11-05,86.38275049994347
2001-11-06,87.00953906740303
2001-11-07,86.44057327631712
2001-11-08,88.62916805389509
2001-11-09,88.92552842089785
2001-11-12,89.36052048406567
2001-11-13,90.73057733571929
2001-11-14,93.2982052603323
2001-11-15,95.3385570799615
2001-11-16,95.05548574076056
2001-11-19,96.8415245482332
2001-11-20,95.18476171454306
2001-11-21,95.71213525861728
2001-11-22,95.07637886458886
2001-11-23,96.77499183703846
2001-11-26,97.712495818587
2001-11-27,98.10339346518073
2001-11-28,95.76429928248552
2001-11-29,95.0717156185004
2001-11-30,95.16537985553464
2001-12-03,96.34139249414918
2001-12-04,97.29749658365128
2001-12-05,100.83438512622963
2001-12-06,101.93347315231861
2001-12-07,102.74449390468293
2001-12-10,100.8316855296776
2001-12-11,100.98980751900537
2001-12-12,101.70928110355888
2001-12-13,99.85140601367581
2001-12-14,98.23390362178553
2001-12-17,96.8204286482547
2001-12-18,97.61463501525655
2001-12-19,98.55028220383093
2001-12-20,98.88226451231668
2001-12-21,97.84783582474094
2001-12-24,99.68346013817175
2001-12-25,100.2264251179507
2001-12-26,100.191251785221
2001-12-27,100.12189544470591
2001-12-28,102.19677104744717
2001-12-31,101.91343189668909
