Date,EAFE + EM GROWTH
2000-12-29,100.0
2001-01-01,99.9683967191206
2001-01-02,98.4047405977412
2001-01-03,97.46042020570427
2001-01-04,99.3196845076906
2001-01-05,98.62226319974052
2001-01-08,98.12229461907557
2001-01-09,97.60331540664826
2001-01-10,97.1982691993687
2001-01-11,97.3338677311878
2001-01-12,98.58190078918892
2001-01-15,99.25549519661189
2001-01-16,98.73585050899806
2001-01-17,101.25955927153481
2001-01-18,100.99854462551356
2001-01-19,102.03892883081168
2001-01-22,101.91468065820219
2001-01-23,101.3588402547868
2001-01-24,102.22280036163352
2001-01-25,102.55628406420777
2001-01-26,102.01295566479891
2001-01-29,102.11988072136265
2001-01-30,101.61023892011451
2001-01-31,102.1882577862512
2001-02-01,101.15139247599944
2001-02-02,100.53365561374089
2001-02-05,99.44540714591274
2001-02-06,100.10210744324549
2001-02-07,98.77338569786316
2001-02-08,99.18013240926719
2001-02-09,97.65065826973593
2001-02-12,98.05953613563736
2001-02-13,98.31103670689554
2001-02-14,96.9490160676304
2001-02-15,99.03271058755038
2001-02-16,96.7394965370422
2001-02-19,95.90327304210368
2001-02-20,96.10002792511848
2001-02-21,94.78570053529562
2001-02-22,94.20738144023065
2001-02-23,93.00487425413745
2001-02-26,93.68056341865692
2001-02-27,93.37746695529533
2001-02-28,92.75813575456645
2001-03-01,91.21558360866757
2001-03-02,90.21333047441819
2001-03-05,91.3629044192514
2001-03-06,92.6184336698244
2001-03-07,92.81374302054168
2001-03-08,91.9756301129865
2001-03-09,91.03861167605866
2001-03-12,88.39374413334949
2001-03-13,87.77755233776873
2001-03-14,87.12362371693618
2001-03-15,88.78467417793073
2001-03-16,87.50538352631332
2001-03-19,87.17542678200334
2001-03-20,87.8152602276651
2001-03-21,88.10828554285193
2001-03-22,85.71334303496545
2001-03-23,87.98065247181668
2001-03-26,90.7497602934659
2001-03-27,91.37035070618998
2001-03-28,91.01658149376036
2001-03-29,89.77537984902807
2001-03-30,89.36940205900353
2001-04-02,88.64641735944511
2001-04-03,86.66503704954073
2001-04-04,86.09294714809576
2001-04-05,88.4392613926714
2001-04-06,88.29660837079932
2001-04-09,87.90873171507027
2001-04-10,89.56304596351642
2001-04-11,90.77941709220393
2001-04-12,90.75750404397817
2001-04-13,90.66098132815885
2001-04-16,90.77215469800741
2001-04-17,90.49195389405898
2001-04-18,94.14030696373642
2001-04-19,93.88964798980294
2001-04-20,92.41291551864123
2001-04-23,91.84368882225144
2001-04-24,91.9004495231932
2001-04-25,91.84369735435818
2001-04-26,92.48171031858632
2001-04-27,93.78647780736262
2001-04-30,95.16767149722757
2001-05-01,95.81018160864085
2001-05-02,96.0928208978987
2001-05-03,95.03899250333008
2001-05-04,95.10386643254739
2001-05-07,95.7954423401594
2001-05-08,95.72061899278935
2001-05-09,94.8066400048703
2001-05-10,95.84702249299491
2001-05-11,95.80388595912426
2001-05-14,94.20012333223374
2001-05-15,94.60736780732803
2001-05-16,93.93135299629095
2001-05-17,95.59137759423453
2001-05-18,95.96102856160894
2001-05-21,96.97478422083793
2001-05-22,98.11529126944762
2001-05-23,98.2892972479487
2001-05-24,98.15222247543628
2001-05-25,97.4782766913701
2001-05-28,97.23309395312303
2001-05-29,97.42970618984153
2001-05-30,95.60702235598998
2001-05-31,95.96208624375011
2001-06-01,95.90825208513358
2001-06-04,96.12543282608834
2001-06-05,96.51172706762412
2001-06-06,96.31907880002302
2001-06-07,96.1901558654659
2001-06-08,96.30039292125825
2001-06-11,95.41394383397461
2001-06-12,92.75251521650374
2001-06-13,93.01904567650169
2001-06-14,91.99977672150033
2001-06-15,90.90590458502673
2001-06-18,90.04291848472207
2001-06-19,90.29029837834221
2001-06-20,90.3110797417512
2001-06-21,90.66718646335649
2001-06-22,91.03190396995821
2001-06-25,90.23896867081149
2001-06-26,89.33591454304262
2001-06-27,89.26101393484579
2001-06-28,90.33993139639615
2001-06-29,91.63248190520592
2001-07-02,92.378111153385
2001-07-03,91.54748709199615
2001-07-04,90.71632108166831
2001-07-05,89.97447807886826
2001-07-06,87.72213680690145
2001-07-09,87.2980252868588
2001-07-10,86.7312707786289
2001-07-11,85.42536202347175
2001-07-12,87.0831117070864
2001-07-13,87.08609584268547
2001-07-16,86.45959550486619
2001-07-17,85.95143957486286
2001-07-18,84.25109032063004
2001-07-19,85.55067992513732
2001-07-20,84.89146832530287
2001-07-23,84.58673808014854
2001-07-24,83.7657792986463
2001-07-25,83.11739620042621
2001-07-26,83.66972150739737
2001-07-27,84.79953358565264
2001-07-30,84.97935586423479
2001-07-31,86.25670647384679
2001-08-01,86.69221631750044
2001-08-02,87.44911985495919
2001-08-03,86.38082304031957
2001-08-06,86.45950690370319
2001-08-07,86.72201462740638
2001-08-08,85.92119458188782
2001-08-09,83.58289845268038
2001-08-10,83.1000361795735
2001-08-13,82.87735052170125
2001-08-14,84.10362884344389
2001-08-15,83.32456735748491
2001-08-16,82.02340109763921
2001-08-17,80.76837595445761
2001-08-20,80.49923597211091
2001-08-21,81.22806439960826
2001-08-22,80.80827810034953
2001-08-23,80.97140787465449
2001-08-24,81.81971858368493
2001-08-27,82.25848198278584
2001-08-28,81.44054340594262
2001-08-29,80.97320327833546
2001-08-30,79.57397441480526
2001-08-31,79.38493294360345
2001-09-03,78.3999364344585
2001-09-04,80.14799364483407
2001-09-05,78.83415391893938
