Date,AC FAR EAST ex JAPAN GROWTH
2000-12-29,100.0
2001-01-01,99.73056784784028
2001-01-02,99.03343702568466
2001-01-03,97.32382703901915
2001-01-04,102.1023635159376
2001-01-05,103.41548235449736
2001-01-08,102.78448106037025
2001-01-09,105.56734615876077
2001-01-10,105.10225898692062
2001-01-11,102.20420212935994
2001-01-12,104.26510183270358
2001-01-15,105.53027351337484
2001-01-16,107.13723186349851
2001-01-17,108.70928625784563
2001-01-18,108.24539504789365
2001-01-19,112.37852166687124
2001-01-22,113.41546639048138
2001-01-23,112.49572289873726
2001-01-24,114.50572267203168
2001-01-25,114.9246938030702
2001-01-26,113.11742055310908
2001-01-29,112.45983811718999
2001-01-30,111.75920830719512
2001-01-31,114.22759651282811
2001-02-01,112.55506858002853
2001-02-02,113.58053384281804
2001-02-05,109.945776257897
2001-02-06,110.88142508339138
2001-02-07,109.92080990726592
2001-02-08,111.87250926752333
2001-02-09,111.22438257135333
2001-02-12,110.03780493997492
2001-02-13,112.3109108966563
2001-02-14,111.61956087618242
2001-02-15,114.3675094364244
2001-02-16,112.94619896384
2001-02-19,110.96291366106195
2001-02-20,112.87222666250452
2001-02-21,111.15037032490518
2001-02-22,108.99587174786858
2001-02-23,108.65689283383286
2001-02-26,107.79264193566074
2001-02-27,105.85653992056312
2001-02-28,105.97327945069509
2001-03-01,102.12502010831442
2001-03-02,99.5485108788133
2001-03-05,101.54855362135558
2001-03-06,102.48567716496856
2001-03-07,103.2345158202773
2001-03-08,102.26868057725841
2001-03-09,101.49244479205419
2001-03-12,99.12587950829527
2001-03-13,99.41309545543233
2001-03-14,100.60773816837391
2001-03-15,102.10266191145575
2001-03-16,102.44346806815709
2001-03-19,101.3501819461846
2001-03-20,99.36702748955409
2001-03-21,99.76391112643843
2001-03-22,99.49281308362978
2001-03-23,100.24311178300782
2001-03-26,101.28206578639686
2001-03-27,98.99400235034561
2001-03-28,99.7461098268019
2001-03-29,98.86078296079239
2001-03-30,98.92421547070298
2001-04-02,97.5452516295682
2001-04-03,94.84925465056075
2001-04-04,89.44225224117925
2001-04-05,90.30336189190628
2001-04-06,91.91993177390937
2001-04-09,89.40234937456195
2001-04-10,90.62628516109501
2001-04-11,94.58354043280221
2001-04-12,95.39082021982809
2001-04-13,95.42928090400711
2001-04-16,95.6974481848232
2001-04-17,94.74848438436952
2001-04-18,99.27420000511017
2001-04-19,101.84883868867725
2001-04-20,98.99389602042629
2001-04-23,99.31906722709039
2001-04-24,98.9183892221481
2001-04-25,98.24702888431025
2001-04-26,97.64690885155922
2001-04-27,98.28748855051681
2001-04-30,100.43977267203569
2001-05-01,99.99904022576794
2001-05-02,102.66168384484767
2001-05-03,103.02417604342433
2001-05-04,100.0752895377443
2001-05-07,101.55387835680808
2001-05-08,101.91591337202466
2001-05-09,101.66145621068918
2001-05-10,101.47841142269677
2001-05-11,102.4610250915256
2001-05-14,100.97262148492531
2001-05-15,99.60921389718904
2001-05-16,98.51651519636503
2001-05-17,100.98603092977562
2001-05-18,100.4677724294027
2001-05-21,101.10705273802215
2001-05-22,103.31374792883946
2001-05-23,105.03206401065364
2001-05-24,104.80620645504081
2001-05-25,104.17312851066447
2001-05-28,103.30258427007597
2001-05-29,104.0811303473217
2001-05-30,102.3813127567381
2001-05-31,102.05192470898102
2001-06-01,101.58829399521112
2001-06-04,101.9470114300046
2001-06-05,102.26830656843195
2001-06-06,103.25299730064688
2001-06-07,103.76238071887003
2001-06-08,106.20087554040151
2001-06-11,105.99275408690247
2001-06-12,104.29081637174234
2001-06-13,103.98354189804529
2001-06-14,101.56764556193801
2001-06-15,100.63102606273846
2001-06-18,99.2740675203245
2001-06-19,99.87416369604978
2001-06-20,99.0897827602171
2001-06-21,99.16377502098962
2001-06-22,98.68021417634925
2001-06-25,97.52792974233886
2001-06-26,96.22026577494542
2001-06-27,96.47687832941988
2001-06-28,96.9613528402946
2001-06-29,99.07003235203761
2001-07-02,99.6184100093258
2001-07-03,100.34137883019707
2001-07-04,100.69512611230437
2001-07-05,100.90812481527959
2001-07-06,99.22195053835534
2001-07-09,96.389516504169
2001-07-10,95.6357988089361
2001-07-11,93.8761614711134
2001-07-12,95.83225439716037
2001-07-13,94.8902422580334
2001-07-16,94.60822539090677
2001-07-17,94.83116352729775
2001-07-18,91.93171131965666
2001-07-19,91.99337719420168
2001-07-20,92.01006203352222
2001-07-23,91.72061327002095
2001-07-24,90.5958229412028
2001-07-25,90.93444973267518
2001-07-26,91.29527893537487
2001-07-27,92.74021690624016
2001-07-30,92.38047951604327
2001-07-31,94.49037886436095
2001-08-01,95.69645469648796
2001-08-02,95.96574338128805
2001-08-03,94.58718834013335
2001-08-06,94.57558970732576
2001-08-07,94.12646755534185
2001-08-08,94.31453395998948
2001-08-09,90.85858130889468
2001-08-10,91.0162469049318
2001-08-13,90.68058085748484
2001-08-14,92.72174099662774
2001-08-15,91.66490327200118
2001-08-16,90.38803454013538
2001-08-17,89.461647648052
2001-08-20,87.76338443103658
2001-08-21,87.23362810673628
2001-08-22,85.58047864749003
2001-08-23,87.17583631610461
2001-08-24,86.18084469994886
2001-08-27,88.34002908328604
2001-08-28,88.30826485671385
2001-08-29,88.27817775657978
2001-08-30,88.01029454630797
2001-08-31,87.26674527843309
2001-09-03,86.63375175848293
2001-09-04,89.6781269435614
2001-09-05,88.67555768208479
2001-09-06,86.69172404700758
2001-09-07,84.58662202742367
2001-09-10,84.44279312187261
2001-09-11,83.17992918897298
2001-09-12,78.59756414227397
2001-09-13,78.06160634015289
2001-09-14,75.76960790950052
2001-09-17,74.10615953462255
2001-09-18,73.85229845918434
2001-09-19,74.20615693386605
2001-09-20,72.8055350750024
2001-09-21,71.20973279998508
2001-09-24,71.89567272352745
2001-09-25,70.68284224373028
2001-09-26,71.09467262421082
2001-09-27,71.64999612836938
2001-09-28,73.3751881593004
2001-10-01,72.98102875518336
2001-10-02,72.40803061302013
2001-10-03,71.71117060603632
2001-10-04,74.31258159410446
2001-10-05,74.78618196282899
2001-10-08,72.9965697529794
2001-10-09,75.77598288885622
2001-10-10,75.82534992752142
2001-10-11,78.65925131728396
2001-10-12,78.1896444349685
2001-10-15,77.3183909418338
2001-10-16,77.61274485619498
2001-10-17,79.17961041603031
2001-10-18,77.94461674855353
2001-10-19,78.24237101605975
2001-10-22,78.7841831637753
2001-10-23,80.5368144966018
2001-10-24,81.69268984982605
2001-10-25,81.20662638406148
2001-10-26,82.1634372794281
2001-10-29,80.81342761744204
2001-10-30,78.44695893239397
2001-10-31,78.94519817483028
2001-11-01,78.81716565253497
2001-11-02,79.75835205126828
2001-11-05,81.96291286305679
2001-11-06,82.01645238679217
2001-11-07,81.53974140984513
2001-11-08,84.08936076884912
2001-11-09,84.5700792560878
2001-11-12,84.3219498107327
2001-11-13,85.87304759691445
2001-11-14,88.59370346330489
2001-11-15,91.04007425066686
2001-11-16,91.28536196063233
2001-11-19,93.24603302081458
2001-11-20,90.96425435346082
2001-11-21,91.65882095478484
2001-11-22,91.1938667583896
2001-11-23,93.13082872775729
2001-11-26,94.32619616994688
2001-11-27,94.19320037654605
2001-11-28,91.51284258348645
2001-11-29,90.80566511527557
2001-11-30,90.83859750339714
2001-12-03,92.4200239298574
2001-12-04,93.94842170647459
2001-12-05,98.63578099965915
2001-12-06,100.23091183316994
2001-12-07,101.48562109229431
2001-12-10,98.88238577065853
2001-12-11,99.1168927881274
2001-12-12,100.71377743506093
2001-12-13,98.25056418065944
2001-12-14,96.60070905663534
2001-12-17,94.71396506981054
2001-12-18,95.45031152259311
2001-12-19,96.56918498084332
2001-12-20,97.7060834614772
2001-12-21,95.20712412777655
2001-12-24,96.82506837023814
2001-12-25,97.60991743777012
2001-12-26,97.62911311610479
2001-12-27,97.52401388238431
2001-12-28,100.0103369038329
2001-12-31,99.8942929203266
2002-01-01,99.8942929203266
2002-01-02,99.55034128337239
2002-01-03,99.92572402918546
2002-01-04,103.60083693237888
2002-01-07,105.51125378934084
2002-01-08,104.14352783145713
2002-01-09,104.17330475915234
2002-01-10,102.2278171154848
2002-01-11,101.28175665170235
2002-01-14,102.62914874357826
2002-01-15,100.88347666259786
2002-01-16,100.34957583571192
2002-01-17,100.7212519983213
2002-01-18,100.05608536072201
2002-01-21,101.60490939754837
2002-01-22,100.88034031725617
2002-01-23,101.28449589204864
2002-01-24,102.32080386381621
2002-01-25,105.92949561900866
2002-01-28,107.01826358242816
2002-01-29,106.6790636120697
2002-01-30,104.56075227787385
2002-01-31,104.92885152780998
2002-02-01,104.72096282533482
2002-02-04,103.9038406206396
2002-02-05,103.79376372567849
2002-02-06,103.99331363199632
2002-02-07,102.51358218515114
2002-02-08,103.18683546332305
2002-02-11,103.41441803702362
2002-02-12,103.61984178551009
2002-02-13,104.15046573324663
2002-02-14,107.25875581652456
2002-02-15,106.29771955725161
2002-02-18,107.13166254392729
2002-02-19,105.18939905156387
2002-02-20,104.001964056738
2002-02-21,104.28873110449516
2002-02-22,102.62816244917084
2002-02-25,102.29271182461748
