Date,CANADA IMI EQUAL WEIGHTED
2000-01-14,1225.8921732552144
2000-01-17,1250.1333583144194
2000-01-18,1258.5862702415657
2000-01-19,1264.4798545587157
2000-01-20,1272.9569403118924
2000-01-21,1281.2290947329475
2000-01-24,1257.4047480364984
2000-01-25,1258.866843518611
2000-01-26,1267.5707994202655
2000-01-27,1264.3229584801845
2000-01-28,1245.7917677805021
2000-01-31,1242.6779470462984
2000-02-01,1259.8325197730144
2000-02-02,1271.24035120433
2000-02-03,1294.2993158140482
2000-02-04,1314.1902930357085
2000-02-07,1331.5189700557657
2000-02-08,1338.7776822910268
2000-02-09,1336.044987924461
2000-02-10,1332.9814303199653
2000-02-11,1315.7895081922034
2000-02-14,1321.4579654617764
2000-02-15,1326.271795052116
2000-02-16,1340.373995575218
2000-02-17,1354.1051503455928
2000-02-18,1347.7864434806834
2000-02-21,1355.3707950497967
2000-02-22,1334.7647124277655
2000-02-23,1338.80557665014
2000-02-24,1352.315859460847
2000-02-25,1373.4284018258813
2000-02-28,1388.5591069397071
2000-02-29,1402.509218085065
2000-03-01,1428.6644708874214
2000-03-02,1436.3024109789637
2000-03-03,1437.877609730564
2000-03-06,1420.58222106109
2000-03-07,1418.9700563630133
2000-03-08,1393.4441658746484
2000-03-09,1410.2720404539868
2000-03-10,1410.0602123912563
2000-03-13,1408.0373595648055
2000-03-14,1386.2817922650788
2000-03-15,1368.4224615979322
2000-03-16,1381.1794560180656
2000-03-17,1387.3624750557867
2000-03-20,1389.2492876454332
2000-03-21,1387.241009661335
2000-03-22,1394.0812051235318
2000-03-23,1397.9339275775326
2000-03-24,1401.4377695155624
2000-03-27,1394.3650540022704
2000-03-28,1378.7771299182402
2000-03-29,1362.4031108401916
2000-03-30,1343.837104238189
2000-03-31,1361.8851390229183
2000-04-03,1369.6068903113937
2000-04-04,1350.436255204018
2000-04-05,1354.6267574083108
2000-04-06,1387.2701924036355
2000-04-07,1389.7831858156458
2000-04-10,1387.4472217890134
2000-04-11,1374.2039081908524
2000-04-12,1368.1146591253237
2000-04-13,1366.5603674570423
2000-04-14,1311.2869087012766
2000-04-17,1319.1832953293163
2000-04-18,1336.639522227559
2000-04-19,1348.256271954417
2000-04-20,1351.6008196409894
2000-04-21,1351.5418188165627
2000-04-24,1338.0564587693177
2000-04-25,1350.1532948688723
2000-04-26,1351.5424914161736
2000-04-27,1352.3108243402728
2000-04-28,1356.119275609784
2000-05-01,1367.1719272021576
2000-05-02,1367.5596826618316
2000-05-03,1365.6573927980562
2000-05-04,1366.6256266715027
2000-05-05,1369.476667264315
2000-05-08,1365.772108017328
2000-05-09,1366.8692156063428
2000-05-10,1364.810409386125
2000-05-11,1375.346862132434
2000-05-12,1382.4718211125853
2000-05-15,1390.8923109263674
2000-05-16,1404.9139188887636
2000-05-17,1392.8343875661326
2000-05-18,1390.7596678899756
2000-05-19,1391.2922515700545
2000-05-22,1386.9565066828147
2000-05-23,1362.1739596695832
2000-05-24,1351.5650141645551
2000-05-25,1342.5267076404127
2000-05-26,1341.6607151539556
2000-05-29,1355.701728890321
2000-05-30,1361.8470013513631
2000-05-31,1368.711287872602
2000-06-01,1394.1993962794566
2000-06-02,1424.8546550058634
2000-06-05,1439.3007845098248
2000-06-06,1429.523211952028
2000-06-07,1428.8233196339324
2000-06-08,1435.6106269421036
2000-06-09,1448.8684111606806
2000-06-12,1448.329899752509
2000-06-13,1442.3846458042995
2000-06-14,1453.206127286611
2000-06-15,1444.2240580439754
2000-06-16,1449.429077176699
2000-06-19,1456.4003345976912
2000-06-20,1454.1755227203753
2000-06-21,1461.0079232197522
2000-06-22,1456.398974475426
2000-06-23,1452.38847856525
2000-06-26,1449.114205730582
2000-06-27,1445.8271380140911
2000-06-28,1446.218639677546
2000-06-29,1436.2619911206798
2000-06-30,1443.6579370762872
2000-07-03,1446.2115851391816
2000-07-04,1442.459352148754
2000-07-05,1428.7600690775337
2000-07-06,1428.8868607394484
2000-07-07,1435.5958486547977
2000-07-10,1435.3990300861926
2000-07-11,1441.5693076283146
2000-07-12,1449.651128849442
2000-07-13,1451.465359835504
2000-07-14,1449.9206740485927
2000-07-17,1450.9139086402724
2000-07-18,1457.043181527434
2000-07-19,1446.218496279863
2000-07-20,1455.6143884708404
2000-07-21,1454.7372579660246
2000-07-24,1459.417794283401
2000-07-25,1455.2197283104963
2000-07-26,1446.0308051459037
2000-07-27,1436.517574257559
2000-07-28,1413.0845728083227
2000-07-31,1399.3702841394934
2000-08-01,1399.3088715601489
2000-08-02,1413.7370564655268
2000-08-03,1408.2239303181202
2000-08-04,1414.6865496920182
2000-08-07,1410.226573440532
2000-08-08,1421.457675137588
2000-08-09,1430.5871198526877
2000-08-10,1430.4384391499664
2000-08-11,1438.6398304204693
2000-08-14,1442.3888804997723
2000-08-15,1441.9609745421658
2000-08-16,1453.2511029864286
2000-08-17,1460.5547923841689
2000-08-18,1463.1807250446495
2000-08-21,1465.5725713986833
2000-08-22,1471.4118263980354
2000-08-23,1459.676680686133
2000-08-24,1470.6649668322339
2000-08-25,1484.2262113447784
2000-08-28,1485.854257067759
2000-08-29,1483.0377662815313
2000-08-30,1500.849921975491
2000-08-31,1518.1937192564767
2000-09-01,1538.9432141906154
2000-09-04,1550.8820626098072
2000-09-05,1551.967437549101
2000-09-06,1517.4708356534468
2000-09-07,1537.500667272774
2000-09-08,1529.0618510170584
2000-09-11,1518.2001618619895
2000-09-12,1548.5367128975154
2000-09-13,1621.3754720007466
2000-09-14,1681.9511250563032
2000-09-15,1840.2742092378357
2000-09-18,1820.491565206555
2000-09-19,1822.5150030294772
2000-09-20,1806.6694046080345
2000-09-21,1746.776317932258
2000-09-22,1702.2965956594412
2000-09-25,1589.4676148300198
2000-09-26,1590.8127912163825
2000-09-27,1611.8114817857365
2000-09-28,1660.8124666251533
2000-09-29,1636.3767619654561
2000-10-02,1624.026430355089
2000-10-03,1625.574092800032
2000-10-04,1630.928800857312
2000-10-05,1672.656558620302
2000-10-06,1630.0188231183217
2000-10-09,1559.656474914845
2000-10-10,1547.4424890019332
2000-10-11,1530.1994670240463
2000-10-12,1535.3938533976698
2000-10-13,1535.6407545494856
2000-10-16,1553.7317154135844
2000-10-17,1492.8515537212297
2000-10-18,1492.3169714034427
2000-10-19,1551.8649173523659
2000-10-20,1537.2990304384537
2000-10-23,1525.7069348564917
2000-10-24,1524.6760800746697
2000-10-25,1458.2756775936182
2000-10-26,1488.0775657571721
2000-10-27,1485.6664038486451
2000-10-30,1418.6806730430587
2000-10-31,1484.995031702378
2000-11-01,1490.2159710738765
2000-11-02,1550.2632322855727
2000-11-03,1554.6986182677983
2000-11-06,1525.3316664173378
2000-11-07,1540.7970495782833
2000-11-08,1473.5773200396343
2000-11-09,1466.488241369009
2000-11-10,1424.3641093788133
2000-11-13,1378.083396153464
2000-11-14,1403.89625009301
2000-11-15,1411.7855879957017
2000-11-16,1296.4699886029136
2000-11-17,1302.2602870274766
2000-11-20,1309.3862209189458
2000-11-21,1307.1399136755565
2000-11-22,1276.6786506267451
2000-11-23,1254.465389615198
2000-11-24,1263.309130104914
2000-11-27,1279.8492596756892
2000-11-28,1285.512258724718
2000-11-29,1276.5817964220125
2000-11-30,1211.5011853518222
2000-12-01,1227.3531252655819
2000-12-04,1223.8032063881035
2000-12-05,1242.8850313103605
2000-12-06,1255.6235101475258
2000-12-07,1258.7829837272518
2000-12-08,1289.327282592911
2000-12-11,1306.112372669685
2000-12-12,1296.6467719280413
2000-12-13,1284.734732081818
2000-12-14,1281.5375052876852
2000-12-15,1267.4792973163535
2000-12-18,1258.8636725783144
2000-12-19,1249.4278176682603
2000-12-20,1222.266764005739
2000-12-21,1220.607541480463
2000-12-22,1240.9411813991962
2000-12-25,1241.0144079494112
2000-12-26,1244.130238819115
2000-12-27,1265.3341963972975
2000-12-28,1282.7354076448291
2000-12-29,1297.1040460180723
2001-01-01,1297.0369939302168
2001-01-02,1285.3753194040783
2001-01-03,1289.6147544026767
2001-01-04,1276.4381020901985
2001-01-05,1269.1107710849892
2001-01-08,1271.8703578171046
2001-01-09,1269.8516106156817
2001-01-10,1272.6181900472236
2001-01-11,1294.9169800821733
2001-01-12,1293.635535395337
2001-01-15,1298.9590770286327
2001-01-16,1304.0093403770293
2001-01-17,1304.1716600067043
2001-01-18,1299.4109016494328
2001-01-19,1313.347851235185
2001-01-22,1319.6092058441934
2001-01-23,1325.6440786335781
2001-01-24,1321.610450992465
2001-01-25,1320.3944816698279
2001-01-26,1322.9100726240447
2001-01-29,1335.043826817773
2001-01-30,1340.9184852733874
2001-01-31,1342.9806754367007
2001-02-01,1354.5929228173286
2001-02-02,1352.488618042443
2001-02-05,1346.3522532089883
2001-02-06,1342.3351072903683
2001-02-07,1332.2161008636108
2001-02-08,1336.9996762712938
2001-02-09,1332.3114243136986
2001-02-12,1325.3768670608447
2001-02-13,1322.6217590333285
2001-02-14,1313.9838330695616
2001-02-15,1313.5997970608382
2001-02-16,1295.5119400309657
2001-02-19,1299.8345052246098
2001-02-20,1281.534340283404
2001-02-21,1249.9029092925412
2001-02-22,1249.054071140042
2001-02-23,1243.0321192879264
2001-02-26,1261.0092291602673
2001-02-27,1259.2798222802269
2001-02-28,1249.8561402029482
2001-03-01,1236.6229479712224
2001-03-02,1236.7137217286227
2001-03-05,1246.6000479752836
2001-03-06,1266.8753698653445
2001-03-07,1276.8378869940243
2001-03-08,1275.886062172426
2001-03-09,1269.6111347851854
2001-03-12,1244.4095141943967
2001-03-13,1241.9806057307474
2001-03-14,1227.5177437052844
2001-03-15,1221.6483547288396
2001-03-16,1203.678716260951
2001-03-19,1227.4919658433107
2001-03-20,1216.0210674634538
2001-03-21,1187.3117518949127
2001-03-22,1171.2674387420138
2001-03-23,1179.9189010645302
2001-03-26,1198.5242312883352
2001-03-27,1197.0524613585499
2001-03-28,1174.405962576448
2001-03-29,1168.3832267221344
2001-03-30,1185.8845525048562
2001-04-02,1187.5360014323276
2001-04-03,1159.7109629016068
2001-04-04,1163.6743336882894
2001-04-05,1169.8080376962007
2001-04-06,1171.3806497103676
2001-04-09,1179.175404507707
2001-04-10,1207.964146921556
2001-04-11,1208.4537724171353
2001-04-12,1221.9088680387777
2001-04-13,1221.9551974813219
2001-04-16,1221.5958227101926
2001-04-17,1229.9980765671353
2001-04-18,1247.1874523013332
2001-04-19,1265.6584575355212
2001-04-20,1275.1423869877112
2001-04-23,1262.629064867559
2001-04-24,1258.4094286614009
2001-04-25,1271.3508904632881
2001-04-26,1276.5783689182308
2001-04-27,1285.3197889655853
2001-04-30,1297.2430283151884
2001-05-01,1299.9624082536768
2001-05-02,1314.1234247143739
2001-05-03,1308.376449619642
2001-05-04,1312.8796961433532
2001-05-07,1315.391115148659
2001-05-08,1313.2552577036688
2001-05-09,1319.9502682567168
2001-05-10,1331.00922951146
2001-05-11,1321.0867462486335
2001-05-14,1315.3506908441893
2001-05-15,1321.1924846683821
2001-05-16,1341.8894770494621
2001-05-17,1355.6319893793266
2001-05-18,1364.7001662746625
2001-05-21,1367.0325405718404
2001-05-22,1377.0770839086902
2001-05-23,1369.0527469932722
2001-05-24,1370.9867520097869
2001-05-25,1367.1560692809323
2001-05-28,1368.28231096713
2001-05-29,1365.8987784448213
2001-05-30,1343.434489087312
2001-05-31,1348.5283292754013
2001-06-01,1372.0665516212757
2001-06-04,1375.9243177249505
2001-06-05,1377.064544322202
2001-06-06,1373.968534262164
2001-06-07,1379.0584408677098
2001-06-08,1370.7134932406775
2001-06-11,1373.7672358351006
2001-06-12,1374.4581882457462
2001-06-13,1375.9276959661363
2001-06-14,1366.2626667699894
2001-06-15,1358.3216142444505
2001-06-18,1343.9021797520354
2001-06-19,1333.8670514807561
2001-06-20,1326.8504762803864
2001-06-21,1325.1730968348836
2001-06-22,1322.9895130998354
2001-06-25,1324.5669662812084
2001-06-26,1320.8702383383675
2001-06-27,1309.2930412507599
2001-06-28,1310.8218444373379
2001-06-29,1325.7719935760938
2001-07-02,1327.509995865236
2001-07-03,1337.1898664609037
2001-07-04,1330.9309801554296
2001-07-05,1336.9854878421913
2001-07-06,1325.6055451636785
2001-07-09,1317.000131816973
2001-07-10,1312.2610291539497
2001-07-11,1300.7597600435704
2001-07-12,1309.8965877731582
2001-07-13,1309.8524671118294
2001-07-16,1295.952752324534
2001-07-17,1303.4669224014824
2001-07-18,1303.9986948068208
2001-07-19,1300.7124203996639
2001-07-20,1297.7731808845904
2001-07-23,1288.0478682099704
2001-07-24,1285.9063814078777
2001-07-25,1284.5818517389514
2001-07-26,1283.4103844847507
2001-07-27,1289.574596814772
2001-07-30,1290.687650852818
2001-07-31,1295.9113735672186
2001-08-01,1297.7745123401899
2001-08-02,1299.939040409653
2001-08-03,1303.661918616015
2001-08-06,1310.394231933581
2001-08-07,1293.311606362894
2001-08-08,1289.707492363074
2001-08-09,1284.2545747318409
2001-08-10,1276.8470003260047
2001-08-13,1277.899946510828
2001-08-14,1274.5040993400378
2001-08-15,1278.351916907217
2001-08-16,1277.2452652161533
2001-08-17,1261.210615436752
2001-08-20,1258.2774435595159
2001-08-21,1257.2270130102206
2001-08-22,1260.7707604116702
2001-08-23,1259.9833043747306
2001-08-24,1266.061915083132
2001-08-27,1262.6082421978579
2001-08-28,1254.956945300163
2001-08-29,1245.1759164556063
2001-08-30,1228.8827896068965
2001-08-31,1226.6513875345736
2001-09-03,1225.6321369228124
2001-09-04,1225.951241817778
2001-09-05,1221.0795273342414
2001-09-06,1210.8306507047148
2001-09-07,1203.7496421033336
2001-09-10,1187.1416940158256
2001-09-11,1142.052792471102
2001-09-12,1152.1738989883354
2001-09-13,1154.3008147389774
2001-09-14,1116.9400118246886
2001-09-17,1129.235633063174
2001-09-18,1127.2854508906978
2001-09-19,1096.369996466711
2001-09-20,1063.5293822584356
2001-09-21,1061.885343954993
2001-09-24,1072.6542928603312
2001-09-25,1069.4283022529037
2001-09-26,1063.4273195506883
2001-09-27,1057.2704871780875
2001-09-28,1074.072346397751
2001-10-01,1072.913382975554
2001-10-02,1076.8480784815724
2001-10-03,1082.714772603865
2001-10-04,1090.811791034415
2001-10-05,1090.9150611861
2001-10-08,1092.473015775388
2001-10-09,1092.349633844312
2001-10-10,1095.5024417295983
2001-10-11,1119.4408988269172
2001-10-12,1117.5091808559152
2001-10-15,1116.74199670064
2001-10-16,1125.5564265524001
2001-10-17,1121.4163075567346
2001-10-18,1104.1884685851942
2001-10-19,1105.976043419767
2001-10-22,1106.8649088402194
2001-10-23,1112.9193495136494
2001-10-24,1118.1189542119241
2001-10-25,1116.7914409503949
2001-10-26,1123.26185335788
2001-10-29,1117.9406573022156
2001-10-30,1104.7623154561315
2001-10-31,1103.8156721859134
2001-11-01,1111.487083663439
2001-11-02,1109.7009192736248
2001-11-05,1113.3474363487662
2001-11-06,1114.1119470615145
2001-11-07,1120.792927087541
2001-11-08,1116.7770219696554
2001-11-09,1117.2032491374257
2001-11-12,1122.2075620822325
2001-11-13,1135.423674708927
2001-11-14,1144.0907706823825
2001-11-15,1136.7292230857645
2001-11-16,1146.2064178350258
2001-11-19,1164.624438329609
2001-11-20,1156.744817582894
2001-11-21,1151.6985059386202
2001-11-22,1159.3769634231915
2001-11-23,1167.1399938384839
2001-11-26,1168.314176877542
2001-11-27,1170.5425380788308
2001-11-28,1167.1255320001856
2001-11-29,1177.5946868777353
2001-11-30,1186.4565088695208
2001-12-03,1182.4506947485443
2001-12-04,1193.2740855088025
2001-12-05,1221.6709473948495
2001-12-06,1217.0076447830147
2001-12-07,1223.3436524672993
2001-12-10,1216.1225227585264
2001-12-11,1214.2443385226047
2001-12-12,1225.5321973228624
2001-12-13,1212.496622731745
2001-12-14,1212.477842009602
2001-12-17,1221.2330200820768
2001-12-18,1217.296507832088
2001-12-19,1211.0151589316354
2001-12-20,1212.9012510055998
2001-12-21,1221.6576763253204
2001-12-24,1219.197121032097
2001-12-25,1219.4318950761615
2001-12-26,1218.6791108487562
2001-12-27,1236.5013854279641
2001-12-28,1245.3349801622546
2001-12-31,1250.4230756585932
2002-01-01,1250.35193304077
2002-01-02,1245.321957109516
2002-01-03,1258.7660931772882
2002-01-04,1269.6757999884578
2002-01-07,1276.3076168792932
2002-01-08,1272.6424373851555
2002-01-09,1281.4003219538445
2002-01-10,1275.7765341307672
2002-01-11,1273.1080134646427
2002-01-14,1266.0998823008715
2002-01-15,1267.7028836477318
2002-01-16,1262.406577293018
2002-01-17,1254.7419430881305
2002-01-18,1248.4907834647995
2002-01-21,1249.6452152908541
2002-01-22,1251.4833493416343
2002-01-23,1253.9545948610987
2002-01-24,1267.8038835757209
2002-01-25,1260.5287490717824
2002-01-28,1257.5656456053462
2002-01-29,1273.4763760062533
2002-01-30,1268.205321892495
2002-01-31,1278.7893013434684
2002-02-01,1286.9267342976427
2002-02-04,1278.7429877487298
2002-02-05,1267.9097533794265
2002-02-06,1254.9778708461495
2002-02-07,1254.3162186467964
2002-02-08,1264.378454707167
2002-02-11,1276.7677905134917
2002-02-12,1275.9442236421833
2002-02-13,1285.2538369373895
2002-02-14,1290.2831002958562
2002-02-15,1283.837230138131
2002-02-18,1287.7925401113187
2002-02-19,1289.9874925708814
2002-02-20,1277.7707691772655
2002-02-21,1276.14350846841
2002-02-22,1272.1853341079016
2002-02-25,1272.8406081645385
2002-02-26,1274.9935499713529
2002-02-27,1282.065317946705
2002-02-28,1292.3775411699967
2002-03-01,1306.8926052184734
2002-03-04,1332.3241063851078
2002-03-05,1361.2757092803179
2002-03-06,1379.4438295269274
2002-03-07,1370.8629841354114
2002-03-08,1345.6395703955106
2002-03-11,1320.3776099047266
2002-03-12,1331.5714513740493
2002-03-13,1316.398295339332
2002-03-14,1319.2909808616496
2002-03-15,1441.4813667390663
2002-03-18,1545.4811950425606
2002-03-19,1520.0631284982303
2002-03-20,1474.8945626903155
2002-03-21,1522.9894353497955
2002-03-22,1604.0549390179797
2002-03-25,1646.842781137121
2002-03-26,1654.1319417537272
2002-03-27,1628.9528870325407
2002-03-28,1629.8021171590492
2002-03-29,1629.598475832674
2002-04-01,1636.343771243613
2002-04-02,1637.3302652704656
2002-04-03,1570.8488233370358
2002-04-04,1496.9612862189904
2002-04-05,1447.6737619830078
2002-04-08,1506.7792433128293
2002-04-09,1490.0155752197068
2002-04-10,1536.5771515502083
2002-04-11,1527.4257027765723
2002-04-12,1475.0051980220758
2002-04-15,1510.8505924703027
2002-04-16,1481.9096371765893
2002-04-17,1470.9959080104761
2002-04-18,1410.8614559795417
2002-04-19,1459.3781432128205
2002-04-22,1512.864768614014
