Date,AUSTRALIA IMI EQUAL WEIGHTED
1999-08-03,1191.4902478080176
1999-08-04,1196.0293899483388
1999-08-05,1195.932547440025
1999-08-06,1189.8098856198865
1999-08-09,1180.0113222526056
1999-08-10,1172.3354767508886
1999-08-11,1159.8023408782365
1999-08-12,1169.6724032797497
1999-08-13,1174.8426595625372
1999-08-16,1185.6091566154125
1999-08-17,1172.9760686789748
1999-08-18,1184.3342977678096
1999-08-19,1161.665683244943
1999-08-20,1164.1180151641515
1999-08-23,1172.8963713570229
1999-08-24,1173.1837116005354
1999-08-25,1164.395651481787
1999-08-26,1163.0599272773745
1999-08-27,1161.7905472388497
1999-08-30,1157.7492995726066
1999-08-31,1163.4322398996924
1999-09-01,1178.9365535237978
1999-09-02,1185.8158000820642
1999-09-03,1180.638894766663
1999-09-06,1184.573373009961
1999-09-07,1192.5174232943543
1999-09-08,1197.5346191268006
1999-09-09,1209.4014249107556
1999-09-10,1208.382007148295
1999-09-13,1219.8403403706864
1999-09-14,1215.3029107106277
1999-09-15,1197.634459770462
1999-09-16,1183.9009156589868
1999-09-17,1187.0771835429703
1999-09-20,1176.2085591774078
1999-09-21,1181.067338715266
1999-09-22,1186.1021710163195
1999-09-23,1191.6298273972875
1999-09-24,1190.7021080528232
1999-09-27,1197.7877236112424
1999-09-28,1203.2342759410521
1999-09-29,1197.4566445400787
1999-09-30,1195.041170270719
1999-10-01,1210.2108894650762
1999-10-04,1212.375385629147
1999-10-05,1225.752122127892
1999-10-06,1215.6674877796154
1999-10-07,1219.6980547566363
1999-10-08,1210.7339368466155
1999-10-11,1215.5770380003282
1999-10-12,1221.8427543458083
1999-10-13,1213.310551909385
1999-10-14,1205.534036243096
1999-10-15,1192.6836921625757
1999-10-18,1159.4053516036938
1999-10-19,1161.256931917875
1999-10-20,1175.8981754505526
1999-10-21,1175.4530810514025
1999-10-22,1183.130823437295
1999-10-25,1183.7354924672204
1999-10-26,1176.653093240297
1999-10-27,1160.9428347184066
1999-10-28,1172.2601001678624
1999-10-29,1160.0550514619244
1999-11-01,1168.9882267377418
1999-11-02,1174.2393880068919
1999-11-03,1180.2364483649562
1999-11-04,1165.4670116682082
1999-11-05,1167.3636434326918
1999-11-08,1164.945604381628
1999-11-09,1167.889954159866
1999-11-10,1177.793987034855
1999-11-11,1203.208981311924
1999-11-12,1209.824731708186
1999-11-15,1213.7665267977654
1999-11-16,1204.3575739928317
1999-11-17,1215.2813796900887
1999-11-18,1214.4439313090952
1999-11-19,1215.290636100136
1999-11-22,1212.252809520588
1999-11-23,1208.7274169923373
1999-11-24,1200.5572778807568
1999-11-25,1209.3097646161762
1999-11-26,1215.3289645491557
1999-11-29,1218.1924184672887
1999-11-30,1208.4119309436664
1999-12-01,1208.4206596106274
1999-12-02,1206.2250985203787
1999-12-03,1209.128538977365
1999-12-06,1207.152642244651
1999-12-07,1207.9346469307243
1999-12-08,1215.1357658614274
1999-12-09,1221.5364143685858
1999-12-10,1209.9142486443855
1999-12-13,1206.4241357646297
1999-12-14,1205.9760608673512
1999-12-15,1205.7632330115457
1999-12-16,1222.167612742384
1999-12-17,1227.6069393233358
1999-12-20,1228.2887966028425
1999-12-21,1232.3616099854003
1999-12-22,1243.202867859044
1999-12-23,1239.8842850261572
1999-12-24,1249.2572414174485
1999-12-27,1248.1919833046102
1999-12-28,1249.5477663573124
1999-12-29,1265.3451017516509
1999-12-30,1280.605606101846
1999-12-31,1280.605606101846
2000-01-03,1291.6630244169285
2000-01-04,1279.2862572640809
2000-01-05,1252.6807649035427
2000-01-06,1246.3514199863205
2000-01-07,1241.8476097557425
2000-01-10,1263.9010389264274
2000-01-11,1263.5949813083698
2000-01-12,1261.7223107845584
2000-01-13,1271.4113709172823
2000-01-14,1277.5110934284453
2000-01-17,1273.0147227850944
2000-01-18,1271.456084002221
2000-01-19,1264.1061500189185
2000-01-20,1278.7973902312845
2000-01-21,1268.4212661564889
2000-01-24,1251.6455158445722
2000-01-25,1243.852139382456
2000-01-26,1236.6281776987428
2000-01-27,1242.3976039126915
2000-01-28,1217.8433701049119
2000-01-31,1202.9326939057303
2000-02-01,1196.0575585431134
2000-02-02,1200.8629023391604
2000-02-03,1205.6805685735353
2000-02-04,1197.1097739448526
2000-02-07,1211.0929927573522
2000-02-08,1208.0179056807494
2000-02-09,1215.3240933325578
2000-02-10,1210.6057556438468
2000-02-11,1205.2487864813768
2000-02-14,1201.0885702271166
2000-02-15,1212.2418642855143
2000-02-16,1211.3747993621453
2000-02-17,1217.0276774237998
2000-02-18,1210.0018037185762
2000-02-21,1201.1876422827524
2000-02-22,1193.735386830086
2000-02-23,1181.9435227089898
2000-02-24,1167.1683878071362
2000-02-25,1172.2991908906079
2000-02-28,1157.3434717312318
2000-02-29,1164.9747026649663
2000-03-01,1157.4766189481793
2000-03-02,1163.534856332585
2000-03-03,1152.6890659293454
2000-03-06,1142.9118919819864
2000-03-07,1148.6598119470232
2000-03-08,1154.1311764183363
2000-03-09,1167.6833424436447
2000-03-10,1182.6346351205198
2000-03-13,1195.0460386484488
2000-03-14,1188.0209082905199
2000-03-15,1180.2736336251864
2000-03-16,1186.7159924829014
2000-03-17,1185.0817047044025
2000-03-20,1190.1829458594962
2000-03-21,1190.8482898783336
2000-03-22,1189.7325682710311
2000-03-23,1193.5728502200573
2000-03-24,1198.710044780267
2000-03-27,1212.597595873944
2000-03-28,1227.4315255983565
2000-03-29,1218.4169437114617
2000-03-30,1202.9136365677023
2000-03-31,1184.3587477197646
2000-04-03,1188.092434383848
2000-04-04,1163.7355998215362
2000-04-05,1164.2361984765444
2000-04-06,1162.47275588403
2000-04-07,1164.1157987180504
2000-04-10,1166.2433267020792
2000-04-11,1145.7316905087919
2000-04-12,1146.5916167331548
2000-04-13,1132.4581682635796
2000-04-14,1136.8625031133308
2000-04-17,1062.7391038271692
2000-04-18,1091.6595923346397
2000-04-19,1104.4525465578508
2000-04-20,1099.0704276485558
2000-04-21,1099.0704276485558
2000-04-24,1101.1045447014942
2000-04-25,1103.0462018883886
2000-04-26,1092.1478052440723
2000-04-27,1082.027751326348
2000-04-28,1083.1000155986324
2000-05-01,1067.8660321701639
2000-05-02,1086.7360348763991
2000-05-03,1094.2136357221136
2000-05-04,1092.7639757915217
2000-05-05,1108.484514779917
2000-05-08,1096.6146317980695
2000-05-09,1077.1523506760245
2000-05-10,1061.974246029551
2000-05-11,1052.0685347607707
2000-05-12,1057.969954882909
2000-05-15,1044.445686796491
2000-05-16,1053.4426628457413
2000-05-17,1038.3838302804372
2000-05-18,1038.3811415359987
2000-05-19,1042.6985075317107
2000-05-22,1040.7189033515242
2000-05-23,1047.5351026240282
2000-05-24,1028.2558636337722
2000-05-25,1026.2197569635587
2000-05-26,1021.187838650039
2000-05-29,1033.6070853994916
2000-05-30,1048.1402441159078
2000-05-31,1039.9919998840842
2000-06-01,1044.9242327276672
2000-06-02,1062.0515082946104
2000-06-05,1068.8065604549072
2000-06-06,1089.1172326821177
2000-06-07,1082.0572834537868
2000-06-08,1089.2471720738233
2000-06-09,1085.795727822043
2000-06-12,1095.9953461021846
2000-06-13,1107.4007517853674
2000-06-14,1117.9082942819439
2000-06-15,1116.3520419920374
2000-06-16,1128.9680509356738
2000-06-19,1110.491906487699
2000-06-20,1110.1686247503098
2000-06-21,1112.328870446138
2000-06-22,1118.3808239142743
2000-06-23,1113.7838539238296
2000-06-26,1116.986557064191
2000-06-27,1138.1966427896466
2000-06-28,1151.630739375581
2000-06-29,1171.9288780203249
2000-06-30,1178.8402602352767
2000-07-03,1176.844374045687
2000-07-04,1181.8335443335322
2000-07-05,1178.2675703464445
2000-07-06,1184.2588249489806
2000-07-07,1187.4004036368144
2000-07-10,1195.894635207822
2000-07-11,1195.5144472397349
2000-07-12,1199.9345247774215
2000-07-13,1189.1913680893656
2000-07-14,1191.1729669652325
2000-07-17,1192.4418822649634
2000-07-18,1184.5015727733876
2000-07-19,1171.7551357894333
2000-07-20,1173.8009638425644
2000-07-21,1196.719549303836
2000-07-24,1190.9902174940119
2000-07-25,1190.2144424989378
2000-07-26,1204.3472751941783
2000-07-27,1194.819523322766
2000-07-28,1187.627264350892
2000-07-31,1164.0965872280563
2000-08-01,1176.4038289752234
2000-08-02,1178.9778492057778
2000-08-03,1181.0350904760332
2000-08-04,1183.50550500922
2000-08-07,1190.559142089292
2000-08-08,1191.8127214072306
2000-08-09,1179.7726273990602
2000-08-10,1187.0361749826934
2000-08-11,1185.1126366227957
2000-08-14,1184.7997199664612
2000-08-15,1194.9290372036278
2000-08-16,1208.854934094829
2000-08-17,1221.880254074549
2000-08-18,1218.7379039309792
2000-08-21,1217.3673171480011
2000-08-22,1214.6507758264652
2000-08-23,1186.4856472231334
2000-08-24,1185.4421298072039
2000-08-25,1186.2522984253517
2000-08-28,1182.522692579433
2000-08-29,1184.599576714925
2000-08-30,1181.7112349612003
2000-08-31,1184.59525945842
2000-09-01,1182.8139299946313
2000-09-04,1184.0807334251563
2000-09-05,1173.4250739973188
2000-09-06,1157.7882305034989
2000-09-07,1136.6362854780168
2000-09-08,1136.673593136188
2000-09-11,1133.7407674777342
2000-09-12,1133.4086547795396
2000-09-13,1122.4795263702588
2000-09-14,1105.1690143211292
2000-09-15,1099.6858685628442
2000-09-18,1075.1696027619575
2000-09-19,1060.9875253073612
2000-09-20,1065.016746693113
2000-09-21,1063.3252018261894
2000-09-22,1063.61378749915
2000-09-25,1064.4566785918355
2000-09-26,1071.588534517232
2000-09-27,1069.8966143024406
2000-09-28,1075.2280504607404
2000-09-29,1067.7274687791833
2000-10-02,1082.3226540019375
2000-10-03,1079.854349803362
2000-10-04,1070.7853623946048
2000-10-05,1070.001082439136
2000-10-06,1079.6142076925262
2000-10-09,1071.7323076172977
2000-10-10,1067.1468010322626
2000-10-11,1075.4868786004956
2000-10-12,1059.592386316699
2000-10-13,1055.4246444141713
2000-10-16,1057.7922654219565
2000-10-17,1045.1430324664323
2000-10-18,1044.3939221529215
2000-10-19,1038.8599187198797
2000-10-20,1062.19569166763
2000-10-23,1057.7614333630524
2000-10-24,1052.5572174673778
2000-10-25,1035.8509391445002
2000-10-26,1034.095718626367
2000-10-27,1046.5901905496235
2000-10-30,1046.5066641261465
2000-10-31,1029.9595485538189
2000-11-01,1040.7634899527013
2000-11-02,1039.8360176125964
2000-11-03,1052.9185223967413
2000-11-06,1063.5673713179488
2000-11-07,1074.5091741844205
2000-11-08,1071.2544406340232
2000-11-09,1074.1307109240067
2000-11-10,1072.2842495856862
2000-11-13,1059.3583638040968
2000-11-14,1058.469074471127
2000-11-15,1065.3843876317874
2000-11-16,1058.4232189660431
2000-11-17,1058.5991377683713
2000-11-20,1047.3245133863868
2000-11-21,1036.3391273178263
2000-11-22,1052.9270084851835
2000-11-23,1056.5921655650411
2000-11-24,1057.4311159219087
2000-11-27,1061.0030194532847
2000-11-28,1056.0180149007874
2000-11-29,1052.9389785958606
2000-11-30,1054.2742098047277
2000-12-01,1076.892647320356
2000-12-04,1093.500197390595
2000-12-05,1091.814576279516
2000-12-06,1093.0313784976247
2000-12-07,1105.1407687519581
2000-12-08,1101.5005739943715
2000-12-11,1097.4595267408843
2000-12-12,1095.5652906515077
2000-12-13,1096.3456994254257
2000-12-14,1097.7566461977322
2000-12-15,1092.8174077067677
2000-12-18,1082.3575763831127
2000-12-19,1085.1306105202777
2000-12-20,1087.869569746706
2000-12-21,1086.291825437252
2000-12-22,1087.7956355974113
2000-12-25,1087.7956355974113
2000-12-26,1093.2870766497383
2000-12-27,1105.025169441602
2000-12-28,1097.276897149571
2000-12-29,1102.7459400502767
2001-01-01,1102.7459400502767
2001-01-02,1115.32272739721
2001-01-03,1115.9039133388662
2001-01-04,1129.027338977413
2001-01-05,1137.1579094729398
2001-01-08,1126.43764397276
2001-01-09,1115.6435267031911
2001-01-10,1108.8532891984637
2001-01-11,1105.4069727276965
2001-01-12,1102.3134170475228
2001-01-15,1086.9291075798342
2001-01-16,1091.6761370824488
2001-01-17,1088.4905418480923
2001-01-18,1110.8036090205535
2001-01-19,1122.273919784946
2001-01-22,1123.1264100565065
2001-01-23,1121.4736896856884
2001-01-24,1105.9680329087046
2001-01-25,1110.6706754539678
2001-01-26,1107.6123807992058
2001-01-29,1112.7279904559202
2001-01-30,1117.6865679184234
2001-01-31,1126.4222393535945
2001-02-01,1142.2602204264615
2001-02-02,1134.4257563769117
2001-02-05,1125.4533170660407
2001-02-06,1124.9704984767761
2001-02-07,1109.1071638996852
2001-02-08,1088.0980030895141
2001-02-09,1080.4209012547742
2001-02-12,1087.457009292814
2001-02-13,1080.3048729479415
2001-02-14,1070.2804239267166
2001-02-15,1054.8282529375817
2001-02-16,1068.0835687513136
2001-02-19,1059.6996667822914
2001-02-20,1049.5924671683917
2001-02-21,1054.6472908331757
2001-02-22,1049.855361531528
2001-02-23,1044.9919309470465
2001-02-26,1047.158045381934
2001-02-27,1053.1779595913097
2001-02-28,1062.722079510526
2001-03-01,1065.303152082545
2001-03-02,1074.5189631273036
2001-03-05,1061.4493866518897
2001-03-06,1052.8587266679842
2001-03-07,1041.3097143701266
2001-03-08,1037.2614919842438
2001-03-09,1027.8080127343947
2001-03-12,1021.011591312768
2001-03-13,990.7008786627451
2001-03-14,985.0415291167808
2001-03-15,960.0472360685609
2001-03-16,960.47714892092
2001-03-19,961.4025239079004
2001-03-20,965.8041830431029
2001-03-21,955.0852897012117
2001-03-22,945.9907188947269
2001-03-23,946.3983067468824
2001-03-26,954.3536825120716
2001-03-27,955.3466765447614
2001-03-28,946.0499058703122
2001-03-29,937.6476086437085
2001-03-30,921.7372673404824
2001-04-02,927.9239972373707
2001-04-03,924.0518540091101
2001-04-04,932.6507970157799
2001-04-05,938.4239356165066
2001-04-06,952.4042621202682
2001-04-09,944.1663071694879
2001-04-10,946.1607197858316
2001-04-11,960.7289313762565
2001-04-12,980.2135651165034
2001-04-13,980.2135651165034
2001-04-16,983.3023720179052
2001-04-17,975.4117960735955
2001-04-18,965.2482519822477
2001-04-19,1001.9487582526078
2001-04-20,1015.287666136269
2001-04-23,988.9515902724855
2001-04-24,983.5106796999314
2001-04-25,985.8535339245274
2001-04-26,1001.9396560243754
2001-04-27,1003.313955320156
2001-04-30,1012.4833866733743
2001-05-01,1022.8722740206528
2001-05-02,1031.4799961135418
2001-05-03,1037.3471810535273
2001-05-04,1032.86121392127
2001-05-07,1034.6235040822066
2001-05-08,1032.6643833968976
2001-05-09,1041.0205365757006
2001-05-10,1058.1100005387625
2001-05-11,1048.4749787409676
2001-05-14,1039.4927937302755
2001-05-15,1044.305737707997
2001-05-16,1049.673416244062
2001-05-17,1068.9742571583192
2001-05-18,1064.8764702135122
2001-05-21,1081.3266778787422
2001-05-22,1060.8840216470312
2001-05-23,1052.2831289767598
2001-05-24,1045.9209921053111
2001-05-25,1048.2900478989957
2001-05-28,1050.2888567558552
2001-05-29,1037.5967279030035
2001-05-30,1031.6265555211007
2001-05-31,1009.4211421377804
2001-06-01,1008.555792963618
2001-06-04,1011.2373653853739
2001-06-05,1005.5978614720716
2001-06-06,1009.6512291312458
2001-06-07,1025.2303850208168
2001-06-08,1031.8981166726137
2001-06-11,1029.6688694284558
2001-06-12,1026.2223899641435
2001-06-13,1035.3719630392397
2001-06-14,1037.3459492719119
2001-06-15,1039.778789562261
2001-06-18,1027.085951512207
2001-06-19,1025.3214644675027
2001-06-20,1024.9113133332203
2001-06-21,1030.8698524148408
2001-06-22,1031.4375168696736
2001-06-25,1030.4631133072892
2001-06-26,1039.3550674520445
2001-06-27,1035.118834083554
2001-06-28,1024.1579565134189
2001-06-29,1031.453520354054
2001-07-02,1027.5817274464212
2001-07-03,1039.39538934752
2001-07-04,1047.8984546677693
2001-07-05,1042.2675308303817
2001-07-06,1017.3249104172111
2001-07-09,1015.9823995696372
2001-07-10,1026.7000104651092
2001-07-11,1020.0371386980662
2001-07-12,1019.2450504293939
2001-07-13,1026.5927288878968
2001-07-16,1033.9079991815872
2001-07-17,1023.0023041159419
2001-07-18,1036.4238778061558
2001-07-19,1032.5176433625631
2001-07-20,1017.3810808585154
2001-07-23,1015.98319186539
2001-07-24,1008.8124207782181
2001-07-25,1000.2498178818119
2001-07-26,996.8654438560151
2001-07-27,994.080746679529
2001-07-30,996.0577964838916
2001-07-31,998.7137889774357
2001-08-01,1023.155489236217
2001-08-02,1037.1626451697618
2001-08-03,1035.8706813624158
2001-08-06,1038.4963563996341
2001-08-07,1033.306484153792
2001-08-08,1036.5882087790114
2001-08-09,1033.3861003903448
2001-08-10,1031.4465874489867
2001-08-13,1039.1333193027701
2001-08-14,1037.8986475405306
2001-08-15,1053.7435208767986
2001-08-16,1048.4264974366856
2001-08-17,1066.713644464015
2001-08-20,1048.6625894089827
2001-08-21,1050.8872510182464
2001-08-22,1060.336578857859
2001-08-23,1052.3131010977577
2001-08-24,1052.330359412438
2001-08-27,1054.206949394815
2001-08-28,1054.5424289913333
2001-08-29,1052.6900723320387
2001-08-30,1057.1092850174002
2001-08-31,1036.9989908175005
2001-09-03,1036.553627216534
2001-09-04,1031.9081819931469
2001-09-05,1021.1799237866563
2001-09-06,1023.7144259581765
2001-09-07,1016.2156341326626
2001-09-10,999.6037229544352
2001-09-11,1016.3131321109339
2001-09-12,973.3043727895263
2001-09-13,974.2509284261675
2001-09-14,957.1354966062089
2001-09-17,890.4446323765486
2001-09-18,895.107627818521
2001-09-19,901.2765576237999
2001-09-20,892.2281872362626
2001-09-21,865.5932066499257
2001-09-24,864.9769063131193
2001-09-25,880.8810291578305
2001-09-26,877.7397156219639
2001-09-27,874.7100512747376
2001-09-28,899.4442135797716
2001-10-01,907.2490361446756
2001-10-02,922.866432104269
2001-10-03,926.771542955942
2001-10-04,931.611747600253
2001-10-05,954.4850606904209
2001-10-08,952.4149278871632
2001-10-09,948.4564095914363
2001-10-10,949.280088070053
2001-10-11,951.8652541828334
2001-10-12,956.9856570666208
2001-10-15,978.5906541178791
2001-10-16,986.3347461181036
2001-10-17,995.5350526650467
2001-10-18,979.8497942841448
2001-10-19,972.579695655061
2001-10-22,979.5197734812798
2001-10-23,987.1104380804611
2001-10-24,989.6986333041921
2001-10-25,995.9026787917586
2001-10-26,993.6079337775475
2001-10-29,1007.1064424819825
2001-10-30,1006.9060006059278
2001-10-31,999.4083218078632
2001-11-01,1013.1251627945016
2001-11-02,1012.5981645857343
2001-11-05,1008.6448457774251
2001-11-06,1028.8885659575071
2001-11-07,1033.680655320088
2001-11-08,1039.622909969473
2001-11-09,1031.7590300218224
2001-11-12,1042.921270521376
2001-11-13,1038.8902735980128
2001-11-14,1046.2168128162814
2001-11-15,1043.4220102135237
2001-11-16,1047.0728119659002
2001-11-19,1057.2725390582964
2001-11-20,1052.1055937987026
2001-11-21,1047.0242869843257
2001-11-22,1049.5331802156409
2001-11-23,1052.3640327661687
2001-11-26,1058.9693604660622
2001-11-27,1067.7520444721688
2001-11-28,1067.4376868452823
2001-11-29,1057.9980387579972
2001-11-30,1069.8525156664869
2001-12-03,1061.001760744789
2001-12-04,1053.2558257954724
2001-12-05,1058.604787497855
2001-12-06,1062.2064239262447
2001-12-07,1061.385719766353
2001-12-10,1059.1549945469333
2001-12-11,1056.4365573742211
2001-12-12,1056.1590304531658
2001-12-13,1058.5154126838281
2001-12-14,1055.4082554818444
2001-12-17,1050.1578851491445
2001-12-18,1056.2111488045755
2001-12-19,1049.9022636532814
2001-12-20,1035.5180878943631
2001-12-21,1043.1816616417548
2001-12-24,1049.3581944348502
2001-12-25,1049.3581944348496
2001-12-26,1048.6359933375097
2001-12-27,1059.0295438029964
2001-12-28,1067.9061071258607
2001-12-31,1075.4550139144292
2002-01-01,1075.4550139144292
2002-01-02,1085.1084091177272
2002-01-03,1081.1818160497858
2002-01-04,1092.8151153813658
2002-01-07,1093.471892162292
2002-01-08,1102.7352827454279
2002-01-09,1105.3966581518473
2002-01-10,1106.4686294437395
2002-01-11,1104.9153111625749
2002-01-14,1092.1568796531317
2002-01-15,1091.9093698897457
2002-01-16,1092.0060313872325
2002-01-17,1078.965588455584
2002-01-18,1083.635146278695
2002-01-21,1090.6715295602285
2002-01-22,1097.727256212577
2002-01-23,1104.6381110013149
2002-01-24,1105.2575228124927
2002-01-25,1102.4582849543688
2002-01-28,1099.3647880735107
2002-01-29,1101.1197097864954
2002-01-30,1079.9512459695832
2002-01-31,1087.8342651049652
2002-02-01,1088.989476280147
2002-02-04,1095.6143152547772
2002-02-05,1091.006738849905
2002-02-06,1087.676188128625
2002-02-07,1084.668342420782
2002-02-08,1099.3653902687333
2002-02-11,1109.1670190181505
2002-02-12,1105.0358296931329
2002-02-13,1103.4652989411481
2002-02-14,1117.7806180359414
2002-02-15,1119.2851075509318
2002-02-18,1122.1699024411892
2002-02-19,1118.4787601845583
2002-02-20,1114.5808303227188
2002-02-21,1111.8732315023863
2002-02-22,1106.1492866977173
2002-02-25,1104.907404134714
2002-02-26,1107.92159710704
2002-02-27,1099.0706971215354
2002-02-28,1100.272461252167
2002-03-01,1106.3994623661188
2002-03-04,1113.8132849192175
2002-03-05,1119.3378671063404
2002-03-06,1123.4307399812494
2002-03-07,1137.6868034647027
2002-03-08,1129.8498797351908
2002-03-11,1128.065266340068
2002-03-12,1123.523108504739
2002-03-13,1124.7786043643953
2002-03-14,1130.0623557073418
2002-03-15,1125.5570679948003
2002-03-18,1129.301738598289
2002-03-19,1128.6035107117984
2002-03-20,1144.1049693955897
2002-03-21,1145.8958196397894
2002-03-22,1146.5676323249218
2002-03-25,1141.0081500782117
2002-03-26,1127.3164424894728
2002-03-27,1132.6138920574042
2002-03-28,1142.7220152399902
2002-03-29,1142.72201523999
2002-04-01,1144.7560904029617
2002-04-02,1136.2062932430117
2002-04-03,1130.153249854036
2002-04-04,1130.209914503431
2002-04-05,1130.37462238614
2002-04-08,1124.4854608337378
2002-04-09,1123.0220060633899
2002-04-10,1129.4339170819292
2002-04-11,1133.4913969119539
2002-04-12,1130.8905247701562
2002-04-15,1127.0155405342666
2002-04-16,1130.4655010500874
2002-04-17,1143.9386618442309
2002-04-18,1149.4506539151125
2002-04-19,1153.2684351098
2002-04-22,1154.130457249244
2002-04-23,1150.0311728960332
2002-04-24,1147.829094536957
2002-04-25,1152.7022037523423
2002-04-26,1153.0032783945494
2002-04-29,1136.8183232570009
2002-04-30,1127.7675145761746
2002-05-01,1135.1163820575157
2002-05-02,1130.8325336526468
2002-05-03,1132.717428126797
2002-05-06,1130.468063212541
2002-05-07,1127.6902746640772
2002-05-08,1133.4573535918335
2002-05-09,1127.3626856183846
2002-05-10,1131.6361534933083
2002-05-13,1127.5052465931788
2002-05-14,1131.9847652596932
2002-05-15,1144.420493062158
2002-05-16,1153.0866582089106
2002-05-17,1170.4288407068989
2002-05-20,1169.5966741610746
2002-05-21,1169.5395547084934
2002-05-22,1175.611660862727
2002-05-23,1170.472123105604
2002-05-24,1174.8707198672682
