Date,AC ASEAN IMI QUALITY
2007-05-31,1000.0
2007-06-01,1011.5642333454966
2007-06-04,1028.7284566649814
2007-06-05,1024.0268745608407
2007-06-06,1022.9641548563044
2007-06-07,1017.626312829237
2007-06-08,996.5520542950266
2007-06-11,1011.4816262240785
2007-06-12,1021.9899638598271
2007-06-13,1007.9974629896906
2007-06-14,1018.2816937072369
2007-06-15,1023.4130215841731
2007-06-18,1045.3799453156494
2007-06-19,1047.247516277062
2007-06-20,1057.1024484601655
2007-06-21,1052.2644793650966
2007-06-22,1048.172468341798
2007-06-25,1040.4731418539852
2007-06-26,1032.8484175494746
2007-06-27,1024.9184711874284
2007-06-28,1032.7144609195223
2007-06-29,1039.566402649137
2007-07-02,1050.7181886952108
2007-07-03,1063.9883114560937
2007-07-04,1068.3121123196854
2007-07-05,1067.5611336276227
2007-07-06,1069.4064144088663
2007-07-09,1089.053242960651
2007-07-10,1095.9212049011621
2007-07-11,1087.3669520010687
2007-07-12,1095.8206461118948
2007-07-13,1112.1469102142012
2007-07-16,1110.4452455046292
2007-07-17,1111.5974830134294
2007-07-18,1097.3621192067596
2007-07-19,1106.5562880908337
2007-07-20,1123.6887557532007
2007-07-23,1135.5896254120955
2007-07-24,1151.0508181280677
2007-07-25,1141.6621730259935
2007-07-26,1127.3025112777152
2007-07-27,1096.4908700269518
2007-07-30,1096.7928667649307
2007-07-31,1103.8887149764068
2007-08-01,1063.1042443754159
2007-08-02,1064.2285255241577
2007-08-03,1079.557463926656
2007-08-06,1047.0438824052183
2007-08-07,1042.0317487740638
2007-08-08,1077.8584266843252
2007-08-09,1066.2436181290232
2007-08-10,1046.360570749452
2007-08-13,1050.5929709332815
2007-08-14,1042.2346921914375
2007-08-15,998.4490132838282
2007-08-16,948.9969100163843
2007-08-17,944.8234220358713
2007-08-20,997.4307165365517
2007-08-21,977.3579862199557
2007-08-22,1013.6976290948654
2007-08-23,1037.554156366144
2007-08-24,1036.6524965695946
2007-08-27,1044.3338122517653
2007-08-28,1038.3147943281062
2007-08-29,1031.6173196637483
2007-08-30,1035.7300350515247
2007-08-31,1058.8500857892716
2007-09-03,1067.3377861124468
2007-09-04,1060.6679829516402
2007-09-05,1072.6272237606545
2007-09-06,1078.0873484219887
2007-09-07,1083.6509653349233
2007-09-10,1070.6337201865888
2007-09-11,1080.7695003660422
2007-09-12,1087.7597403889208
2007-09-13,1092.1079685298678
2007-09-14,1099.8826262206514
2007-09-17,1085.24029824434
2007-09-18,1088.9501723021135
2007-09-19,1128.857863160352
2007-09-20,1132.2319216882552
2007-09-21,1139.4384590256025
2007-09-24,1166.5520472148198
2007-09-25,1158.9419386468048
2007-09-26,1173.5472585750838
2007-09-27,1185.765997263295
2007-09-28,1185.5329428844977
2007-10-01,1209.3959490294794
2007-10-02,1225.19268749057
2007-10-03,1226.88710879047
2007-10-04,1228.1963815653412
2007-10-05,1246.0961453142875
2007-10-08,1257.1119786561567
2007-10-09,1265.8537174909334
2007-10-10,1270.754050319972
2007-10-11,1297.820265039684
2007-10-12,1297.5766324742237
2007-10-15,1304.012299137115
2007-10-16,1301.0889603742037
2007-10-17,1301.3843063089203
2007-10-18,1293.6115005806857
2007-10-19,1279.9989853152454
2007-10-22,1240.452860369221
2007-10-23,1258.377608133981
2007-10-24,1250.0973482715417
2007-10-25,1285.227972190992
2007-10-26,1307.6606856927974
2007-10-29,1333.6490433123815
2007-10-30,1322.6986134611739
2007-10-31,1314.5840567340533
2007-11-01,1326.9079188725138
2007-11-02,1310.8579855491218
2007-11-05,1289.2339173727876
2007-11-06,1301.0212178380013
2007-11-07,1316.8603825413597
2007-11-08,1308.3506723256098
2007-11-09,1299.4727872753099
2007-11-12,1268.0427879054212
2007-11-13,1255.836035553518
2007-11-14,1270.0529471995926
2007-11-15,1259.4325016699229
2007-11-16,1244.5588416104438
2007-11-19,1236.8242889352864
2007-11-20,1232.3721312678485
2007-11-21,1199.9289937776816
2007-11-22,1194.077288815041
2007-11-23,1209.5341628460305
2007-11-26,1237.6217241889985
2007-11-27,1220.454302823474
2007-11-28,1221.8096484760354
2007-11-29,1251.838489040638
2007-11-30,1273.829317108249
2007-12-03,1276.763873091329
2007-12-04,1282.2483226930003
2007-12-05,1296.3264476926213
2007-12-06,1302.7829604030985
2007-12-07,1301.8663970999994
2007-12-10,1297.1198082763376
2007-12-11,1306.4660154097617
2007-12-12,1296.4974211810472
2007-12-13,1286.360178710501
2007-12-14,1273.463308403776
2007-12-17,1236.0918522569384
2007-12-18,1230.288890438768
2007-12-19,1222.820316812559
2007-12-20,1218.1636636663673
2007-12-21,1242.3563723352581
2007-12-24,1250.8524171121362
2007-12-25,1260.4842330686292
2007-12-26,1272.495709129467
2007-12-27,1287.211288826017
2007-12-28,1292.255646606413
2007-12-31,1304.6955208841691
2008-01-01,1304.6955208841691
2008-01-02,1292.1970176468435
2008-01-03,1282.4146275200549
2008-01-04,1300.9929959913102
2008-01-07,1285.210136838549
2008-01-08,1290.5646988824312
2008-01-09,1301.6162371775877
2008-01-10,1291.017678279177
2008-01-11,1293.387822874278
2008-01-14,1278.5145959972592
2008-01-15,1259.293562085816
2008-01-16,1214.840129321509
2008-01-17,1229.5699375560744
2008-01-18,1210.9500318003666
2008-01-21,1158.980435330908
2008-01-22,1108.5357735000935
2008-01-23,1141.1514403699605
2008-01-24,1161.177546070598
2008-01-25,1208.4016177243727
2008-01-28,1178.2060916235434
2008-01-29,1186.9754229701189
2008-01-30,1184.5829496222018
2008-01-31,1197.7621292407323
2008-02-01,1214.344649898224
2008-02-04,1233.8204007968923
2008-02-05,1231.166892960894
2008-02-06,1199.077601787024
2008-02-07,1196.816021465329
2008-02-08,1199.7909527845538
2008-02-11,1182.7679383325521
2008-02-12,1201.8772116290343
2008-02-13,1212.2712939375774
2008-02-14,1243.2784009389209
2008-02-15,1250.7762033035733
2008-02-18,1243.7873025862384
2008-02-19,1259.9744384725616
2008-02-20,1248.0016973803718
2008-02-21,1249.3250019324273
2008-02-22,1241.8820495751818
2008-02-25,1255.000798188379
2008-02-26,1256.150647694083
2008-02-27,1264.0419380983533
2008-02-28,1261.592818985272
2008-02-29,1254.4631644637543
2008-03-03,1219.536966802562
2008-03-04,1214.3746131616745
2008-03-05,1198.971091011603
2008-03-06,1211.1999117299695
2008-03-07,1198.457919533506
2008-03-10,1139.773283733218
2008-03-11,1157.7863370290029
2008-03-12,1182.79090544303
2008-03-13,1149.0642187539947
2008-03-14,1149.2140178615211
2008-03-17,1121.5480544750349
2008-03-18,1134.5676781508375
2008-03-19,1132.2348954549043
2008-03-20,1122.1147863792908
2008-03-21,1123.4266271657912
2008-03-24,1133.030207403844
2008-03-25,1163.8064062133144
2008-03-26,1169.5655666614048
2008-03-27,1174.8028582573918
2008-03-28,1185.0842232194384
2008-03-31,1176.3620848184335
2008-04-01,1170.5369560210122
2008-04-02,1172.6272118188822
2008-04-03,1164.6005799572647
2008-04-04,1167.311683004623
2008-04-07,1170.4341695804833
2008-04-08,1162.915771253086
2008-04-09,1150.541560389969
2008-04-10,1168.640324161477
2008-04-11,1183.237695284207
2008-04-14,1162.1229678907341
2008-04-15,1175.807569877079
2008-04-16,1195.3376025763823
2008-04-17,1209.9841243399885
2008-04-18,1212.1116317233689
2008-04-21,1222.8888000080565
2008-04-22,1224.3043981437163
2008-04-23,1222.5270033452937
2008-04-24,1212.4627523521854
2008-04-25,1197.55524005992
2008-04-28,1200.6158521392715
2008-04-29,1200.5400778599164
2008-04-30,1194.4461936349041
2008-05-01,1193.4520750561035
2008-05-02,1204.8028261105478
2008-05-05,1215.6193022361128
2008-05-06,1217.4621494139992
2008-05-07,1216.2862190635929
2008-05-08,1202.6586226275367
2008-05-09,1205.0533163588593
2008-05-12,1209.0035726607136
2008-05-13,1209.5772278172103
2008-05-14,1204.6155858022446
2008-05-15,1209.8208951799888
2008-05-16,1227.2379235374194
2008-05-19,1229.8136116915907
2008-05-20,1230.8744917913896
2008-05-21,1240.3249048755365
2008-05-22,1234.7050704237076
2008-05-23,1221.282687544146
2008-05-26,1200.1947718937738
2008-05-27,1194.8589452728509
2008-05-28,1185.205629731809
2008-05-29,1190.3123680932354
2008-05-30,1198.9517051860566
2008-06-02,1184.3647190990168
2008-06-03,1175.008109363914
2008-06-04,1163.658340731608
2008-06-05,1158.489175394465
2008-06-06,1163.0903770705193
2008-06-09,1147.2816820693106
2008-06-10,1126.9331469889887
2008-06-11,1122.1937247544647
2008-06-12,1119.359962821419
2008-06-13,1111.3850872931116
2008-06-16,1124.0755343816882
2008-06-17,1124.2472075028788
2008-06-18,1119.9576444789093
2008-06-19,1109.170130317356
2008-06-20,1124.8412012067092
2008-06-23,1117.925544232523
2008-06-24,1113.5614501549283
2008-06-25,1113.1762977522749
2008-06-26,1112.6943299791233
2008-06-27,1103.9226650562823
2008-06-30,1106.7980445989692
2008-07-01,1101.1535396918082
2008-07-02,1094.7624728699716
2008-07-03,1074.201842979142
2008-07-04,1071.0827853856397
2008-07-07,1069.5214664158639
2008-07-08,1052.904974229993
2008-07-09,1066.3566261002745
2008-07-10,1062.6151343837262
2008-07-11,1074.3512769838549
2008-07-14,1068.7537792690553
2008-07-15,1042.57641117089
2008-07-16,1029.29818441179
2008-07-17,1024.3585249107855
2008-07-18,1005.0236586506103
2008-07-21,1028.4327976418028
2008-07-22,1029.9047916548836
2008-07-23,1043.2227673155687
2008-07-24,1044.92802258067
2008-07-25,1034.0390768319098
2008-07-28,1039.6795527546633
2008-07-29,1029.182602400708
2008-07-30,1031.7895868394446
2008-07-31,1040.7430909922261
2008-08-01,1031.883349168736
2008-08-04,1026.7440852666466
2008-08-05,1003.7220928885487
2008-08-06,1010.5774399344766
2008-08-07,1012.1817748675661
2008-08-08,994.1208138631301
2008-08-11,994.2558438934597
2008-08-12,979.7913001631554
2008-08-13,983.9912859325565
2008-08-14,991.2937996072118
2008-08-15,980.7928999509487
2008-08-18,975.0402511679835
2008-08-19,958.4644083933783
2008-08-20,965.9196519380854
2008-08-21,960.8290541162385
2008-08-22,973.8153856252063
2008-08-25,969.015978075976
2008-08-26,948.836544990278
2008-08-27,957.2732863456303
2008-08-28,961.8727811735233
2008-08-29,976.2604147969845
2008-09-01,968.6321091196228
2008-09-02,961.7656286496895
2008-09-03,943.722481880755
2008-09-04,928.9927686123744
2008-09-05,901.8190684496521
2008-09-08,928.2530455345789
2008-09-09,909.7307027890126
2008-09-10,887.764183043768
2008-09-11,859.7751779652452
2008-09-12,861.6075617262435
2008-09-15,834.2022159276567
2008-09-16,827.3207502343195
2008-09-17,824.9120147181725
2008-09-18,830.6661166216516
2008-09-19,875.6089410157653
2008-09-22,887.7510768517045
2008-09-23,873.6368312055506
2008-09-24,878.4979798088175
2008-09-25,871.6309212508063
2008-09-26,864.5755170375568
2008-09-29,844.9996596447469
2008-09-30,842.6248846980691
2008-10-01,839.7582177270816
2008-10-02,842.0732190203665
2008-10-03,828.8449279801812
2008-10-06,771.1278586716459
2008-10-07,766.1850440239726
2008-10-08,714.5601332646447
2008-10-09,725.4336029092656
2008-10-10,680.268073271832
2008-10-13,711.6720740962221
2008-10-14,744.3503965401039
2008-10-15,715.396123451398
2008-10-16,678.4670025411202
2008-10-17,658.6833011505579
2008-10-20,672.1237151220968
2008-10-21,678.6919470663383
2008-10-22,643.5687559489675
2008-10-23,628.874629539238
2008-10-24,583.5436843803543
2008-10-27,541.6817775031891
2008-10-28,541.7610214792884
2008-10-29,538.0351832451021
2008-10-30,582.8674587097306
2008-10-31,595.1160137268829
2008-11-03,638.006139010487
2008-11-04,636.8882263211021
2008-11-05,646.9027995301187
2008-11-06,631.9016154517549
2008-11-07,642.8807428594866
2008-11-10,649.1640113236826
2008-11-11,626.0688947810714
2008-11-12,618.5777316677388
2008-11-13,603.4593211173907
2008-11-14,606.0294174542183
2008-11-17,601.7436161441218
2008-11-18,581.7811878185508
2008-11-19,578.328119272289
2008-11-20,558.4130259851339
2008-11-21,561.160618639111
2008-11-24,554.8962826139463
2008-11-25,563.8347241307193
2008-11-26,580.2300634951092
2008-11-27,585.1107924449115
2008-11-28,594.0327585476066
2008-12-01,581.045322295009
2008-12-02,568.076631339747
2008-12-03,577.3671469556965
2008-12-04,582.390356473179
2008-12-05,585.1131984235084
2008-12-08,593.374143881053
2008-12-09,629.1215914060266
2008-12-10,648.2740162511801
2008-12-11,644.5550352895915
2008-12-12,627.0756709812716
2008-12-15,652.829395442108
2008-12-16,654.6924989523186
2008-12-17,667.1897227482135
2008-12-18,679.393016831409
2008-12-19,667.575601849453
2008-12-22,659.997649654325
2008-12-23,658.9341416731186
2008-12-24,657.4140482559462
2008-12-25,658.4116740936643
2008-12-26,653.9406094489806
2008-12-29,657.1783919323678
2008-12-30,669.6640401792188
2008-12-31,668.7997620617479
2009-01-01,668.7997620617479
2009-01-02,680.1431691152297
2009-01-05,718.2505327996789
2009-01-06,712.4668047453763
2009-01-07,709.3547530445812
2009-01-08,691.9246629370713
2009-01-09,691.8978522027314
2009-01-12,676.7953644077047
2009-01-13,659.9827712716964
2009-01-14,661.5664496168405
2009-01-15,638.7511968978345
2009-01-16,650.6364471439248
2009-01-19,647.5812373798017
2009-01-20,639.1484616213743
2009-01-21,630.6464491208316
2009-01-22,635.7353701706392
2009-01-23,626.1290768625007
2009-01-26,628.7115930867074
2009-01-27,633.9209590805698
2009-01-28,643.156309751909
2009-01-29,638.9803919281748
2009-01-30,638.1655508002837
2009-02-02,623.0376208439864
2009-02-03,627.0858810708351
2009-02-04,630.4295329604091
2009-02-05,631.7484855832586
2009-02-06,647.7671826350078
2009-02-09,646.1173427496145
2009-02-10,643.6338442646548
2009-02-11,636.7202493614224
2009-02-12,630.9181510079736
2009-02-13,639.0758230753431
2009-02-16,635.3846343865355
2009-02-17,618.1054900668003
2009-02-18,620.6567116813357
2009-02-19,618.2944462922122
2009-02-20,606.3838859158466
2009-02-23,616.9955408453586
2009-02-24,611.0178227802596
2009-02-25,611.6738531597877
2009-02-26,606.9595920007434
2009-02-27,600.7433655140339
2009-03-02,583.6082593427274
2009-03-03,585.3052995609239
2009-03-04,593.7469852689633
2009-03-05,590.9906302763657
2009-03-06,590.7356503793281
2009-03-09,582.6524008502784
2009-03-10,593.5649638501973
2009-03-11,597.952504664585
2009-03-12,592.9629989533179
2009-03-13,607.4825983387553
2009-03-16,607.6380028131915
2009-03-17,602.800937796804
2009-03-18,608.2930886723537
2009-03-19,617.5950689298852
2009-03-20,623.179607355947
2009-03-23,649.7545581895574
2009-03-24,659.6643062388148
2009-03-25,655.7112784858268
2009-03-26,666.4158837338643
2009-03-27,674.1011649147765
2009-03-30,648.0657312545601
2009-03-31,651.2457097960767
2009-04-01,654.5369265760144
2009-04-02,683.1028528078651
2009-04-03,686.4796951535927
2009-04-06,699.1490263378782
2009-04-07,685.5396268066023
2009-04-08,676.5871599179134
2009-04-09,685.8688005686903
2009-04-10,691.5462140490876
2009-04-13,708.3655991800446
2009-04-14,723.5376124419583
2009-04-15,728.8440083734415
2009-04-16,734.5299538188144
2009-04-17,738.1981137218876
2009-04-20,739.8807383369221
2009-04-21,728.1387685299237
2009-04-22,723.1189317620083
2009-04-23,729.2914867520632
2009-04-24,739.4710082421055
2009-04-27,727.8958607536099
2009-04-28,722.6656674404112
2009-04-29,740.171111597902
2009-04-30,771.225016700315
2009-05-01,770.5402880441005
2009-05-04,800.3959382630626
2009-05-05,808.6461715314199
2009-05-06,823.5915333544224
2009-05-07,837.5631597762422
2009-05-08,847.988013537616
2009-05-11,842.2524004901074
2009-05-12,846.8443578973103
2009-05-13,850.1029658893917
2009-05-14,822.6935875716189
2009-05-15,818.8084871269069
2009-05-18,820.6166085605662
2009-05-19,857.3167047837397
2009-05-20,867.0227365811057
2009-05-21,854.3693516371313
2009-05-22,868.0843099435803
2009-05-25,872.7532362722114
2009-05-26,859.801091155955
2009-05-27,876.5137232719736
2009-05-28,873.0207688070763
2009-05-29,882.7657031296181
2009-06-01,914.4001909586946
2009-06-02,915.3741033085105
2009-06-03,920.2963371986614
2009-06-04,920.2207832742663
2009-06-05,935.7117062816644
2009-06-08,915.7174985173642
2009-06-09,924.4138519651061
2009-06-10,941.1657326435608
2009-06-11,935.0714239245721
2009-06-12,934.5663586051552
2009-06-15,918.5221657294159
2009-06-16,901.9904516658228
2009-06-17,891.9243867473336
2009-06-18,871.2441632940155
2009-06-19,884.296590295687
2009-06-22,875.6784032292218
2009-06-23,859.4492459399953
2009-06-24,881.2057831436114
2009-06-25,898.3281100497165
2009-06-26,902.1314018977215
2009-06-29,900.7856276329833
2009-06-30,901.3219281994944
2009-07-01,912.1106813897694
2009-07-02,909.5280263790311
2009-07-03,907.7421064400264
2009-07-06,891.0682178741185
2009-07-07,900.4186664678123
2009-07-08,897.1123303185592
2009-07-09,906.8382789925467
2009-07-10,895.5395695557718
2009-07-13,881.4535667267044
2009-07-14,898.5775769279443
2009-07-15,928.2146369651624
2009-07-16,929.319011465277
2009-07-17,933.4118186179278
2009-07-20,947.8376830698306
2009-07-21,958.5550315962962
2009-07-22,953.0215373707424
2009-07-23,971.0471192716832
2009-07-24,982.5537630452018
2009-07-27,994.7488008159211
2009-07-28,1008.17711531424
2009-07-29,998.9207539499909
2009-07-30,1020.5652049346152
2009-07-31,1036.584940458675
2009-08-03,1044.0899140129284
2009-08-04,1050.0346392142035
2009-08-05,1043.7594957090514
2009-08-06,1054.0664009818677
2009-08-07,1044.0832136116933
2009-08-10,1052.1328294469752
2009-08-11,1058.1613191278227
2009-08-12,1042.6450907983576
2009-08-13,1063.2253710444988
2009-08-14,1063.1128545459558
2009-08-17,1040.2292089313617
2009-08-18,1031.6667124901912
2009-08-19,1011.0130617668516
2009-08-20,1027.7962087171354
2009-08-21,1030.0944822729373
2009-08-24,1050.671380195532
2009-08-25,1050.4793168723443
2009-08-26,1046.9986444701767
2009-08-27,1043.4538536968248
2009-08-28,1049.6432414955768
2009-08-31,1034.3382886028617
2009-09-01,1032.3572398281506
2009-09-02,1016.5612529937314
2009-09-03,1029.9625161497252
2009-09-04,1033.4032750758183
2009-09-07,1047.3358170142417
2009-09-08,1064.0450249568528
2009-09-09,1064.4107662829235
2009-09-10,1075.6224742412546
2009-09-11,1082.9266759755074
2009-09-14,1064.9457007385167
2009-09-15,1079.0988442560526
2009-09-16,1096.5075875216257
2009-09-17,1103.2266030784824
2009-09-18,1099.5834552994647
2009-09-21,1098.7843372358711
2009-09-22,1105.5544146355041
2009-09-23,1109.5841653790526
2009-09-24,1111.4897220071812
2009-09-25,1102.9589749706254
2009-09-28,1080.4390736757762
2009-09-29,1092.0798240917861
2009-09-30,1104.6933775815298
2009-10-01,1107.9443964573322
2009-10-02,1097.4813371903092
2009-10-05,1101.1924023638596
2009-10-06,1125.5637045306985
2009-10-07,1130.8500214669655
2009-10-08,1129.9028462352665
2009-10-09,1129.932807088706
2009-10-12,1130.6531239424876
2009-10-13,1134.3250674195504
2009-10-14,1151.4624845133014
2009-10-15,1152.682833732858
2009-10-16,1151.5850556991863
2009-10-19,1157.0572412895353
2009-10-20,1153.0040702234103
2009-10-21,1142.1506474865075
2009-10-22,1123.2087570264086
2009-10-23,1138.5876248052773
2009-10-26,1134.4995388850218
2009-10-27,1121.268062259742
2009-10-28,1096.8484648952617
2009-10-29,1090.5662380737263
2009-10-30,1093.1854607579373
2009-11-02,1088.9231119369967
2009-11-03,1072.632792409844
2009-11-04,1089.4202081867827
2009-11-05,1086.1150734882262
2009-11-06,1100.1328113404568
2009-11-09,1115.7710292370386
2009-11-10,1112.0515028882005
2009-11-11,1125.5381760809937
2009-11-12,1121.187875957006
2009-11-13,1124.2420295075183
2009-11-16,1140.376487181828
2009-11-17,1140.6131155735789
2009-11-18,1139.7219470713096
2009-11-19,1127.2611505764262
2009-11-20,1133.0735254958274
2009-11-23,1135.2688569851555
2009-11-24,1130.9459270358236
2009-11-25,1141.2540946102588
2009-11-26,1120.769361903695
2009-11-27,1118.2594204940672
2009-11-30,1113.2306795472089
2009-12-01,1136.2658133229775
2009-12-02,1141.782556992529
2009-12-03,1151.6308484973904
2009-12-04,1149.1425459936188
2009-12-07,1143.0598993378585
2009-12-08,1139.0884025956636
2009-12-09,1133.2066624739489
2009-12-10,1135.2436856019503
2009-12-11,1145.6527624877108
2009-12-14,1143.4100484339244
2009-12-15,1142.2584789330342
2009-12-16,1149.745607974554
2009-12-17,1144.343162237937
2009-12-18,1144.6285740181786
2009-12-21,1123.1647577613242
2009-12-22,1136.7665390040484
2009-12-23,1138.0636716192078
2009-12-24,1140.9080145784621
2009-12-25,1141.9103939785725
2009-12-28,1152.9935189154626
2009-12-29,1160.5726963127831
2009-12-30,1162.2079252729432
2009-12-31,1165.6147648065637
2010-01-01,1165.6147648065637
2010-01-04,1178.421209715451
2010-01-05,1197.194317632392
2010-01-06,1201.2989771348105
2010-01-07,1200.1783302050317
2010-01-08,1207.0317204817811
2010-01-11,1223.4708564816751
2010-01-12,1221.7718189921013
2010-01-13,1210.4813163499102
2010-01-14,1221.71885276378
2010-01-15,1219.6169416615844
2010-01-18,1217.8653257179365
2010-01-19,1218.097072522001
2010-01-20,1207.5841633860002
2010-01-21,1191.4534651131687
2010-01-22,1179.3571855220487
2010-01-25,1171.559592996484
2010-01-26,1149.5531570873493
2010-01-27,1137.3590515847616
2010-01-28,1159.4541198730085
2010-01-29,1154.6166019451152
2010-02-01,1147.7491656492966
2010-02-02,1146.5187576273383
2010-02-03,1161.5524165113318
2010-02-04,1149.723193713416
2010-02-05,1118.808630670898
2010-02-08,1109.6821257972747
2010-02-09,1116.6121203556627
2010-02-10,1117.871232512444
2010-02-11,1128.0676834712165
2010-02-12,1136.6393025251202
2010-02-15,1131.7532899644555
2010-02-16,1143.7936219824967
2010-02-17,1159.2102917025343
2010-02-18,1147.928002016633
2010-02-19,1140.7186783956806
2010-02-22,1152.204475863738
2010-02-23,1160.3174604213732
2010-02-24,1156.0705897416588
2010-02-25,1145.963932106179
2010-02-26,1149.6414021921341
2010-03-01,1156.8168606632169
2010-03-02,1164.1565263067039
2010-03-03,1166.2279696418907
2010-03-04,1161.998206733529
2010-03-05,1171.7232466528576
2010-03-08,1193.110516266937
2010-03-09,1199.0578299723704
2010-03-10,1207.75643286405
2010-03-11,1209.3585731802398
2010-03-12,1208.6667467766415
2010-03-15,1201.7999738284284
2010-03-16,1210.6234475052024
2010-03-17,1244.9871168217264
2010-03-18,1234.5201403853707
2010-03-19,1235.3994493404837
2010-03-22,1217.419780975859
2010-03-23,1229.1844138848987
2010-03-24,1234.2076537778194
2010-03-25,1239.6579859311353
2010-03-26,1247.6197773534277
2010-03-29,1250.452514493637
2010-03-30,1253.8210340623796
2010-03-31,1243.3877052846613
2010-04-01,1265.4619723580108
2010-04-02,1266.6118190893228
2010-04-05,1289.0954050800303
2010-04-06,1293.0585915223355
2010-04-07,1297.5065271783012
2010-04-08,1277.014075350253
2010-04-09,1283.9442420403748
2010-04-12,1290.1708689446289
2010-04-13,1284.3465807748873
2010-04-14,1296.5405667313375
2010-04-15,1300.1256247993838
2010-04-16,1297.7837843590141
2010-04-19,1275.7710796125648
2010-04-20,1301.5647887942168
2010-04-21,1303.573551955469
2010-04-22,1312.7697484621362
2010-04-23,1313.4317744058565
2010-04-26,1325.768537898311
2010-04-27,1322.2345362329306
2010-04-28,1293.012712775074
2010-04-29,1304.6551251764947
2010-04-30,1315.9615758036362
2010-05-03,1306.8847835856818
2010-05-04,1303.243430510507
2010-05-05,1266.1995060653153
2010-05-06,1246.764534172752
2010-05-07,1224.473446384125
2010-05-10,1274.9006821188395
2010-05-11,1262.3633794614557
2010-05-12,1276.1212532690479
2010-05-13,1271.8400792114542
2010-05-14,1268.2760111441671
2010-05-17,1247.9359286046626
2010-05-18,1259.4329028969842
2010-05-19,1219.5541499406238
2010-05-20,1199.8301937565377
2010-05-21,1177.9906877086887
2010-05-24,1169.6801717372375
2010-05-25,1124.9753596013863
2010-05-26,1172.247182818768
2010-05-27,1189.3197441506243
2010-05-28,1191.0395901527825
2010-05-31,1215.7933449420154
2010-06-01,1186.5782703387579
2010-06-02,1191.753086356528
2010-06-03,1224.040002305847
2010-06-04,1226.4455874268851
2010-06-07,1195.7465661414012
2010-06-08,1199.8797875888308
2010-06-09,1202.8704576160233
2010-06-10,1207.5875922890425
2010-06-11,1220.5791314712137
2010-06-14,1235.357831622859
2010-06-15,1236.2519653226304
2010-06-16,1250.4000047396228
2010-06-17,1258.595314640503
2010-06-18,1278.5524992843414
2010-06-21,1304.2259286337319
2010-06-22,1294.4084416009007
2010-06-23,1289.5129690014974
2010-06-24,1277.6017780316602
2010-06-25,1283.7680334992558
2010-06-28,1293.9515576945375
2010-06-29,1271.4147252752207
2010-06-30,1274.8093937376427
2010-07-01,1263.7089065081623
2010-07-02,1265.9398129754982
2010-07-05,1265.9910810823887
2010-07-06,1280.1540053291458
2010-07-07,1276.7757809382233
