Date,JAPAN IMI HIGH DIVIDEND YIELD
2012-03-22,1104.3827603280408
2012-03-23,1095.2605940318726
2012-03-26,1084.645611100224
2012-03-27,1099.8489879702875
2012-03-28,1102.1105698822118
2012-03-29,1104.5604372365772
2012-03-30,1101.349242794375
2012-04-02,1103.2774730887475
2012-04-03,1091.7694918672712
2012-04-04,1091.790644808619
2012-04-05,1094.242999705259
2012-04-06,1089.4602684667937
2012-04-09,1092.651561990597
2012-04-10,1097.256187448913
2012-04-11,1083.7018768808266
2012-04-12,1087.8538266265111
2012-04-13,1101.2915035783476
2012-04-16,1100.3069977673676
2012-04-17,1091.5098909226501
2012-04-18,1100.1920759500401
2012-04-19,1085.5835710817435
2012-04-20,1080.640499460791
2012-04-23,1096.4475509727527
2012-04-24,1079.950455687766
2012-04-25,1085.8346474300786
2012-04-26,1092.8925181070704
2012-04-27,1083.4766542268726
2012-04-30,1093.665913175045
2012-05-01,1081.594690873702
2012-05-02,1093.0684210603843
2012-05-03,1090.3072185868075
2012-05-04,1100.3528286559922
2012-05-07,1088.140304295385
2012-05-08,1099.8312717369315
2012-05-09,1096.2475621651276
2012-05-10,1083.4862344352312
2012-05-11,1079.044262446722
2012-05-14,1084.1879892565316
2012-05-15,1083.2163443962604
2012-05-16,1073.5509048895549
2012-05-17,1089.3114730994453
2012-05-18,1069.8898856259136
2012-05-21,1064.0504602974352
2012-05-22,1063.859171197744
2012-05-23,1078.8174971826083
2012-05-24,1073.3368502995063
2012-05-25,1080.5971717357409
2012-05-28,1079.118377548524
2012-05-29,1084.0168250834836
2012-05-30,1098.960494028484
2012-05-31,1105.4088571475784
2012-06-01,1104.9128948206662
2012-06-04,1076.2551822748096
2012-06-05,1084.4642279797652
2012-06-06,1080.220198534916
2012-06-07,1080.5596539627918
2012-06-08,1074.5207427947175
2012-06-11,1082.9759661013409
2012-06-12,1079.6229818745815
2012-06-13,1074.5845126010177
2012-06-14,1072.6621965117695
2012-06-15,1080.0289444822556
2012-06-18,1091.7704394455131
2012-06-19,1082.5029091000752
2012-06-20,1094.2003856337867
2012-06-21,1097.1828566642143
2012-06-22,1093.6798665070044
2012-06-25,1108.5952638382992
2012-06-26,1106.1709578060813
2012-06-27,1113.1901695721265
2012-06-28,1139.4508933584807
2012-06-29,1125.042188460841
2012-07-02,1142.2415048374914
2012-07-03,1147.3468200677355
2012-07-04,1164.5960897870714
2012-07-05,1169.8050609315842
2012-07-06,1176.0973514578777
2012-07-09,1173.2601633531845
2012-07-10,1178.195265741158
2012-07-11,1171.9825739832695
2012-07-12,1172.4759106210643
2012-07-13,1170.0849794400194
2012-07-16,1177.4538937980697
2012-07-17,1183.0897405984872
2012-07-18,1179.822879611152
2012-07-19,1189.7326773986952
2012-07-20,1181.5311108729845
2012-07-23,1173.6475005869045
2012-07-24,1174.3587976726412
2012-07-25,1162.7972269958866
2012-07-26,1148.736740806969
2012-07-27,1143.7167721126946
2012-07-30,1176.9748023414038
2012-07-31,1173.1680017280353
2012-08-01,1168.1292991634903
2012-08-02,1186.7324172989497
2012-08-03,1150.3946786552392
2012-08-06,1163.8765915584827
2012-08-07,1165.1981666047527
2012-08-08,1178.3204271516254
2012-08-09,1188.9637513120015
2012-08-10,1186.9163521780279
2012-08-13,1183.1221703075273
2012-08-14,1189.8424052709597
2012-08-15,1191.2994595845512
2012-08-16,1185.1985085884278
2012-08-17,1192.037979054713
2012-08-20,1189.100794823721
2012-08-21,1178.7281476104004
2012-08-22,1181.972406047993
2012-08-23,1186.084913977749
2012-08-24,1180.3591145971004
2012-08-27,1176.8959787584852
2012-08-28,1164.0031837953172
2012-08-29,1165.1080168735864
2012-08-30,1162.4768513522451
2012-08-31,1142.0970846165012
2012-09-03,1141.7923817147412
2012-09-04,1139.99067616245
2012-09-05,1128.7122605470092
2012-09-06,1112.4066586522663
2012-09-07,1125.5309498095723
2012-09-10,1128.834155996622
2012-09-11,1127.507775008392
2012-09-12,1134.3512965661891
2012-09-13,1141.5782053333273
2012-09-14,1123.822932939371
2012-09-17,1117.7286765642602
2012-09-18,1128.1786670983058
2012-09-19,1136.8512899474117
2012-09-20,1142.110643123855
2012-09-21,1145.9400423706775
2012-09-24,1160.9327501282291
2012-09-25,1162.0798078577277
2012-09-26,1167.3105825784507
2012-09-27,1174.7098792359204
2012-09-28,1159.4150683071325
2012-10-01,1145.5084147166124
2012-10-02,1138.9985605115075
2012-10-03,1123.7968652628504
2012-10-04,1124.985149833241
2012-10-05,1121.406637593059
2012-10-08,1137.005061604208
2012-10-09,1138.7607356035019
2012-10-10,1120.0230386286305
2012-10-11,1112.4883359927583
2012-10-12,1121.569581925405
2012-10-15,1118.9014888039692
2012-10-16,1120.9891184875237
2012-10-17,1120.9561993168602
2012-10-18,1133.2322474632858
2012-10-19,1136.7876270828406
2012-10-22,1125.6693217809434
2012-10-23,1130.806018318269
2012-10-24,1124.1604129418395
2012-10-25,1135.256680279985
2012-10-26,1134.4563808109194
2012-10-29,1130.6662627391495
2012-10-30,1120.544055541216
2012-10-31,1127.142814659312
2012-11-01,1126.3624203713075
2012-11-02,1136.9086398077677
2012-11-05,1142.0668212806543
2012-11-06,1135.5033345188601
2012-11-07,1147.9951488522286
2012-11-08,1137.86610151176
2012-11-09,1143.3788927442326
2012-11-12,1133.4892690410497
2012-11-13,1130.066762768136
2012-11-14,1117.99907527196
2012-11-15,1108.0517365744192
2012-11-16,1121.5172617514509
2012-11-19,1124.3607861074624
2012-11-20,1118.2523310919814
2012-11-21,1111.9976505008674
2012-11-22,1109.0521554142874
2012-11-23,1105.10454719115
2012-11-26,1110.0524226087348
2012-11-27,1120.3632631636106
2012-11-28,1122.8468475880236
2012-11-29,1118.3711420272841
2012-11-30,1112.9171500584732
2012-12-03,1109.3228134212793
2012-12-04,1116.3199554985047
2012-12-05,1110.959774775824
2012-12-06,1125.3883598287316
2012-12-07,1132.2319197940835
2012-12-10,1134.922740341872
2012-12-11,1125.6034781629305
2012-12-12,1118.156111264425
2012-12-13,1105.5720953406092
2012-12-14,1105.6778627136875
2012-12-17,1099.3030504773133
2012-12-18,1102.1954829600556
2012-12-19,1120.5599632730143
2012-12-20,1120.2794325915272
2012-12-21,1124.5521188086216
2012-12-24,1113.867044675918
2012-12-25,1116.8685615423562
2012-12-26,1109.5324434967117
2012-12-27,1106.710518945313
2012-12-28,1109.6478234471847
2012-12-31,1108.0002568386594
2013-01-01,1108.0002568386594
2013-01-02,1094.4319708666042
2013-01-03,1110.6711767423874
2013-01-04,1130.0713702537987
2013-01-07,1126.3829430125072
2013-01-08,1135.1500990651878
2013-01-09,1134.3800853018467
2013-01-10,1126.9347057124642
2013-01-11,1117.2048705736497
2013-01-14,1113.366620711555
2013-01-15,1132.9924291944342
2013-01-16,1122.6241933560627
2013-01-17,1111.045505427197
2013-01-18,1126.6578342678097
2013-01-21,1122.751755559911
2013-01-22,1137.7822541248656
2013-01-23,1128.4307021484067
2013-01-24,1110.2915014397956
2013-01-25,1113.9285740067187
2013-01-28,1116.6432665382583
2013-01-29,1119.2672318452621
2013-01-30,1119.4121030508868
2013-01-31,1125.1188532072165
2013-02-01,1093.8530410072626
2013-02-04,1111.3452211299686
2013-02-05,1093.0823948930563
2013-02-06,1117.8382304043632
2013-02-07,1134.9769286207713
2013-02-08,1133.982713462559
2013-02-11,1125.673520701238
2013-02-12,1137.420925222692
2013-02-13,1127.735972496101
2013-02-14,1140.1377577610606
2013-02-15,1120.5412451768254
2013-02-18,1139.5335878729022
2013-02-19,1147.2472038223689
2013-02-20,1155.5354142384656
2013-02-21,1168.6471784447965
2013-02-22,1166.7463172787484
2013-02-25,1173.5995101877518
2013-02-26,1198.9087977373342
2013-02-27,1180.3194825700016
2013-02-28,1194.798629190275
2013-03-01,1197.0501860768154
2013-03-04,1200.577962163308
2013-03-05,1197.1871662192161
2013-03-06,1210.1572308874995
2013-03-07,1195.5446953386859
2013-03-08,1194.455961392824
2013-03-11,1215.1938796377829
2013-03-12,1216.5437094533067
2013-03-13,1212.6231341810796
2013-03-14,1213.5194158169697
2013-03-15,1232.4874261783048
2013-03-18,1227.8685711606229
2013-03-19,1254.3208723487992
2013-03-20,1239.6100401514796
2013-03-21,1259.8627073671314
2013-03-22,1243.7310206740735
2013-03-25,1264.4396689097548
2013-03-26,1265.6816437544203
2013-03-27,1276.3759681444303
2013-03-28,1256.4347058586789
2013-03-29,1253.6705434977619
2013-04-01,1221.4944145665124
2013-04-02,1202.2353335324544
2013-04-03,1225.9466850548183
2013-04-04,1205.409911593463
2013-04-05,1191.071944359101
2013-04-08,1203.8432135632845
2013-04-09,1207.5952758454819
2013-04-10,1220.5259971861303
2013-04-11,1234.4261905187716
2013-04-12,1247.4829077209185
2013-04-15,1243.3121705555088
2013-04-16,1229.4692298019722
2013-04-17,1253.243401205519
2013-04-18,1227.532257778997
2013-04-19,1219.4752070395298
2013-04-22,1241.7123499870713
2013-04-23,1241.7920295466445
2013-04-24,1268.5909183914334
2013-04-25,1275.8998426691414
2013-04-26,1275.775046857192
2013-04-29,1262.5906472634697
2013-04-30,1270.9840224445563
2013-05-01,1266.5464226109855
2013-05-02,1266.3064348161383
2013-05-03,1250.371031759417
2013-05-06,1251.4370777256981
2013-05-07,1285.5567285903082
2013-05-08,1286.8796121712421
2013-05-09,1279.161458095609
2013-05-10,1267.346584536011
2013-05-13,1271.6576009382889
2013-05-14,1272.7430932000207
2013-05-15,1296.6785771970729
2013-05-16,1289.4261137603723
2013-05-17,1289.9590691883404
2013-05-20,1304.2274583480475
2013-05-21,1316.0794332686116
2013-05-22,1308.1006792695277
2013-05-23,1260.8808517780728
2013-05-24,1259.2127845959646
2013-05-27,1228.4572373431972
2013-05-28,1223.8422599507053
2013-05-29,1243.1732075776624
2013-05-30,1197.6463508839352
2013-05-31,1201.221028561056
2013-06-03,1186.0107438006428
2013-06-04,1188.1464704258929
2013-06-05,1167.6816607405465
2013-06-06,1154.6965626484705
2013-06-07,1145.8924375781507
2013-06-10,1175.3887961515513
2013-06-11,1183.0695708922156
2013-06-12,1184.4579083968242
2013-06-13,1155.6492522206693
2013-06-14,1164.2631739743013
2013-06-17,1190.139841359281
2013-06-18,1169.0451847597478
2013-06-19,1205.8437191010648
2013-06-20,1172.3405452699371
2013-06-21,1195.1919177770008
2013-06-24,1184.8891931915894
2013-06-25,1177.6142235378481
2013-06-26,1176.1720707156105
2013-06-27,1188.8105070188014
2013-06-28,1211.0054672375695
2013-07-01,1217.018513433621
2013-07-02,1226.931321273349
2013-07-03,1240.7995951741511
2013-07-04,1233.9812629908217
2013-07-05,1246.5013419244374
2013-07-08,1227.7490090261238
2013-07-09,1258.1561858145922
2013-07-10,1262.8975648864325
2013-07-11,1257.3410221036838
2013-07-12,1257.429545869069
2013-07-15,1252.339664986226
2013-07-16,1255.045800583807
2013-07-17,1253.479881781787
2013-07-18,1253.7878220564082
2013-07-19,1240.589892593735
2013-07-22,1252.386177767184
2013-07-23,1257.6576153401143
2013-07-24,1247.3498132079762
2013-07-25,1238.8001132003844
2013-07-26,1223.129381433562
2013-07-29,1194.3196420706818
2013-07-30,1204.5070816538134
2013-07-31,1192.1351200515019
2013-08-01,1209.9725794204446
2013-08-02,1240.123190221876
2013-08-05,1238.2451448992163
2013-08-06,1257.4152391467212
2013-08-07,1232.0720438076837
2013-08-08,1220.9533388041123
2013-08-09,1224.1395992886173
2013-08-12,1226.2768601593937
2013-08-13,1231.5156666793102
2013-08-14,1238.6738071146274
2013-08-15,1226.903873766319
2013-08-16,1210.4392414315457
2013-08-19,1208.7089511844415
2013-08-20,1189.773351915292
2013-08-21,1187.7433515986452
2013-08-22,1178.7809717000212
2013-08-23,1193.466189053658
2013-08-26,1194.0938634732556
2013-08-27,1205.998860697576
2013-08-28,1187.2835206917466
2013-08-29,1188.6325915582881
2013-08-30,1183.149235137001
2013-09-02,1177.6048671525944
2013-09-03,1204.286141619699
2013-09-04,1208.9692211981214
2013-09-05,1208.4049103736413
2013-09-06,1210.875194528702
2013-09-09,1215.9890699472417
2013-09-10,1220.5464407636568
2013-09-11,1217.4506225664472
2013-09-12,1222.276168492774
2013-09-13,1225.036063545321
2013-09-16,1223.2148523649348
2013-09-17,1207.1949375863478
2013-09-18,1218.6197314082028
2013-09-19,1212.2925816546108
2013-09-20,1218.8284709584511
2013-09-23,1231.863599578475
2013-09-24,1231.8619845745097
2013-09-25,1231.0239730737326
2013-09-26,1241.8832010594967
2013-09-27,1242.9646500577867
2013-09-30,1225.232027715773
2013-10-01,1224.7651739261687
2013-10-02,1212.5631590334601
2013-10-03,1205.341580902234
2013-10-04,1203.8442802167083
2013-10-07,1193.3740777290775
2013-10-08,1190.1681184697954
2013-10-09,1209.5657860405931
2013-10-10,1216.2596807545788
2013-10-11,1222.5997417856113
2013-10-14,1222.848457328475
2013-10-15,1225.0752323712443
2013-10-16,1219.214132181568
2013-10-17,1226.906022559448
2013-10-18,1222.9735174478735
2013-10-21,1227.5534685500388
2013-10-22,1221.5536249610698
2013-10-23,1217.5970794964371
2013-10-24,1222.4335255580859
2013-10-25,1198.501340781057
2013-10-28,1212.6129473995136
