Date,UK IMI HIGH DIVIDEND YIELD
2011-02-09,1217.9379699605731
2011-02-10,1221.6564557427896
2011-02-11,1227.4720366789295
2011-02-14,1230.7112473107902
2011-02-15,1231.405096349762
2011-02-16,1229.9965439973973
2011-02-17,1237.2682426755423
2011-02-18,1240.6296540022315
2011-02-21,1227.7887384546507
2011-02-22,1211.8421322329527
2011-02-23,1201.8971349742965
2011-02-24,1181.3610637510237
2011-02-25,1195.2223919793514
2011-02-28,1206.0228106498498
2011-03-01,1192.2116799106589
2011-03-02,1183.020892363733
2011-03-03,1187.7831122775622
2011-03-04,1185.4235963599488
2011-03-07,1179.947241638195
2011-03-08,1187.2383817962643
2011-03-09,1189.543554441
2011-03-10,1175.4247039453567
2011-03-11,1158.3595814000935
2011-03-14,1148.5190511324206
2011-03-15,1123.5533575864729
2011-03-16,1111.4478289579022
2011-03-17,1127.2387300831674
2011-03-18,1129.7960371741003
2011-03-21,1146.0233874460605
2011-03-22,1146.9892669022618
2011-03-23,1143.2575240780595
2011-03-24,1136.9964794842876
2011-03-25,1139.1073503867847
2011-03-28,1138.9032019542128
2011-03-29,1145.3580144356552
2011-03-30,1153.0469926722194
2011-03-31,1134.6100320129487
2011-04-01,1150.0301412949216
2011-04-04,1156.4507942539826
2011-04-05,1168.5251450319956
2011-04-06,1165.5850545918797
2011-04-07,1159.5980580672522
2011-04-08,1159.1491621669425
2011-04-11,1159.390437255928
2011-04-12,1139.1807742357216
2011-04-13,1150.850072558094
2011-04-14,1156.3775460844986
2011-04-15,1165.898110689602
2011-04-18,1157.545770647036
2011-04-19,1161.7437777713735
2011-04-20,1171.2515466972086
2011-04-21,1173.8368967531053
2011-04-22,1173.8368967531053
2011-04-25,1167.6296418891236
2011-04-26,1171.303892167893
2011-04-27,1179.795230886563
2011-04-28,1178.6184131310417
2011-04-29,1179.8846571692236
2011-05-02,1177.2139130011767
2011-05-03,1172.6484034262019
2011-05-04,1169.0906846386074
2011-05-05,1178.0505147422343
2011-05-06,1190.9192738016625
2011-05-09,1196.4312366010665
2011-05-10,1210.6005697087323
2011-05-11,1227.632217466278
2011-05-12,1221.6042991525344
2011-05-13,1213.5376536083456
2011-05-16,1207.920713779709
2011-05-17,1202.6121814894907
2011-05-18,1195.2122169197125
2011-05-19,1203.5261994114612
2011-05-20,1211.8326047654186
2011-05-23,1199.0189317230265
2011-05-24,1198.4073878746653
2011-05-25,1204.701484602038
2011-05-26,1210.1768432854153
2011-05-27,1212.0941362533315
2011-05-30,1210.7608970005508
2011-05-31,1208.737730635786
2011-06-01,1197.7205556064648
2011-06-02,1183.3078117636778
2011-06-03,1177.6574937956548
2011-06-06,1175.8588072225543
2011-06-07,1177.810250072841
2011-06-08,1167.9003992289647
2011-06-09,1176.5687941485817
2011-06-10,1161.6480417306389
2011-06-13,1166.1732037789727
2011-06-14,1167.905520421382
2011-06-15,1163.8773001931297
2011-06-16,1157.772432330817
2011-06-17,1150.4526639231792
2011-06-20,1147.0410546674032
2011-06-21,1150.8702423447369
2011-06-22,1143.6346960055469
2011-06-23,1142.358743563698
2011-06-24,1146.5122052797476
2011-06-27,1141.2588476834076
2011-06-28,1133.2886924315435
2011-06-29,1150.9705851270505
2011-06-30,1155.002842074318
2011-07-01,1164.4477052367588
2011-07-04,1171.3262863400826
2011-07-05,1182.4208602886154
2011-07-06,1182.0240336767515
2011-07-07,1185.7944044988185
2011-07-08,1193.6188239586131
2011-07-11,1189.214034244063
2011-07-12,1182.1641159282863
2011-07-13,1182.711520785302
2011-07-14,1176.0002485596451
2011-07-15,1178.9950367397773
2011-07-18,1163.6005640017331
2011-07-19,1165.6354296041131
2011-07-20,1174.0021453672202
2011-07-21,1177.6684734804483
2011-07-22,1187.2374283921015
2011-07-25,1182.1056116736438
2011-07-26,1178.8255289674491
2011-07-27,1171.7336787650777
2011-07-28,1181.0888805915752
2011-07-29,1175.1813318333752
2011-08-01,1163.588104633506
2011-08-02,1149.8716080438915
2011-08-03,1136.3801089396222
2011-08-04,1111.5102060749157
2011-08-05,1094.609670613479
2011-08-08,1058.62810236897
2011-08-09,1058.4865145400374
2011-08-10,1034.3183959899916
2011-08-11,1059.289385758047
2011-08-12,1099.1927298639835
2011-08-15,1096.8855288421987
2011-08-16,1101.2337031745267
2011-08-17,1102.501229141663
2011-08-18,1066.4698273563988
2011-08-19,1059.5477141563097
2011-08-22,1070.9670980534347
2011-08-23,1082.7647133457886
2011-08-24,1091.2257440801975
2011-08-25,1069.7205602742895
2011-08-26,1063.6927356095111
2011-08-29,1062.3448734254207
2011-08-30,1079.6473758033803
2011-08-31,1103.1029324273857
2011-09-01,1115.6476649365034
2011-09-02,1103.4911113901712
2011-09-05,1072.895672976983
2011-09-06,1079.0865977731153
2011-09-07,1098.6753104376726
2011-09-08,1114.5867236273402
2011-09-09,1104.828373050248
2011-09-12,1085.7497045078874
2011-09-13,1084.9033658591356
2011-09-14,1092.2841075336055
2011-09-15,1100.8122031746677
2011-09-16,1117.3685872656326
2011-09-19,1104.3937067638497
2011-09-20,1122.0805531570402
2011-09-21,1106.292176986921
2011-09-22,1069.3472845331667
2011-09-23,1075.878583681294
2011-09-26,1092.82979387189
2011-09-27,1117.850349910174
2011-09-28,1108.9587836437292
2011-09-29,1106.1486020872785
2011-09-30,1106.4976375063602
2011-10-03,1111.0533060788084
2011-10-04,1081.7013751310208
2011-10-05,1094.7511023790712
2011-10-06,1111.6642183760748
2011-10-07,1127.1297351256321
2011-10-10,1128.7640746778507
2011-10-11,1127.5280376498197
2011-10-12,1130.117781793605
2011-10-13,1134.1020474089619
2011-10-14,1136.2158733231404
2011-10-17,1133.846967909909
2011-10-18,1125.5101309750123
2011-10-19,1133.4408969422102
2011-10-20,1127.0316956669292
2011-10-21,1146.2858350781428
2011-10-24,1156.0101665246145
2011-10-25,1145.08578306073
2011-10-26,1153.125123373689
2011-10-27,1155.8253175763552
2011-10-28,1159.5506922512318
2011-10-31,1153.9694499860627
2011-11-01,1138.8513920400924
2011-11-02,1132.8442081341336
2011-11-03,1154.211370077365
2011-11-04,1153.4808090564811
2011-11-07,1154.4416773607122
2011-11-08,1161.2791120985873
2011-11-09,1157.044342200008
2011-11-10,1149.6500347347342
2011-11-11,1173.442567855177
2011-11-14,1162.9983239364387
2011-11-15,1163.6860763885588
2011-11-16,1154.361349552347
2011-11-17,1142.5304311129826
2011-11-18,1131.99418274889
2011-11-21,1100.9962428139656
2011-11-22,1093.3440578631835
2011-11-23,1086.328760602021
2011-11-24,1083.704744229027
2011-11-25,1094.0609696092445
2011-11-28,1116.889681894817
2011-11-29,1133.8940344807254
2011-11-30,1159.0342729508252
2011-12-01,1147.7590938021397
2011-12-02,1153.9321178457344
2011-12-05,1160.330129629664
2011-12-06,1155.129521067295
2011-12-07,1157.3989811593106
2011-12-08,1149.735696222219
2011-12-09,1152.0459804603784
2011-12-12,1147.1049737305927
2011-12-13,1162.3622927899457
2011-12-14,1145.3401910501775
2011-12-15,1155.8614048011282
2011-12-16,1146.3843622061693
2011-12-19,1146.6796774650202
2011-12-20,1162.3701332934554
2011-12-21,1158.5202839841913
2011-12-22,1168.239333448585
2011-12-23,1180.0819536178103
2011-12-26,1180.0819536178099
2011-12-27,1179.7516401358941
2011-12-28,1179.2125826012725
2011-12-29,1185.4188710598012
2011-12-30,1192.7198403811233
2012-01-02,1192.7198403811233
2012-01-03,1220.6521878843278
2012-01-04,1224.479279777169
2012-01-05,1208.988646429657
2012-01-06,1212.8430568739057
2012-01-09,1205.1303514098283
2012-01-10,1219.047596168468
2012-01-11,1212.92938251141
2012-01-12,1200.152492954717
2012-01-13,1207.4168401534012
2012-01-16,1210.023564347328
2012-01-17,1212.9108102795228
2012-01-18,1211.4130225980957
2012-01-19,1212.0403866878287
2012-01-20,1218.9293266154234
2012-01-23,1218.1237306245177
2012-01-24,1217.6457240133886
2012-01-25,1216.6872773822392
2012-01-26,1216.4132622486204
2012-01-27,1211.613451218111
2012-01-30,1204.1807594854306
2012-01-31,1216.1905954332115
2012-02-01,1232.4756359473038
2012-02-02,1231.74682920587
2012-02-03,1254.2573648499015
2012-02-06,1258.4847974130646
2012-02-07,1251.72144818524
2012-02-08,1240.3537315986105
2012-02-09,1243.5139165486644
2012-02-10,1239.4806901593677
2012-02-13,1252.1283625456367
2012-02-14,1252.0258551994723
2012-02-15,1261.7072291452375
2012-02-16,1266.5159572997657
2012-02-17,1269.3574338291833
2012-02-20,1270.417592080209
2012-02-21,1261.2928562761388
2012-02-22,1248.8195910145107
2012-02-23,1241.810339824598
2012-02-24,1242.3651933013855
2012-02-27,1244.4648262588519
2012-02-28,1240.8407928767676
2012-02-29,1248.2079060437595
2012-03-01,1259.8458506381687
2012-03-02,1261.3585394218617
2012-03-05,1255.1251866942669
2012-03-06,1233.1749491303733
2012-03-07,1242.1436432851608
2012-03-08,1249.0388843398484
2012-03-09,1259.1956707149195
2012-03-12,1253.6095542932242
2012-03-13,1276.2967211522925
2012-03-14,1284.3366571612676
2012-03-15,1275.885009906623
2012-03-16,1283.459790253556
2012-03-19,1281.1922303762567
2012-03-20,1275.122037401254
2012-03-21,1283.187964446654
2012-03-22,1273.638276565031
2012-03-23,1276.1571116122489
2012-03-26,1286.5653199104433
2012-03-27,1280.817647112916
2012-03-28,1264.3562158552304
2012-03-29,1257.5254466191993
2012-03-30,1263.573491916328
2012-04-02,1285.354694446509
2012-04-03,1273.6884232842908
2012-04-04,1258.6562278491615
2012-04-05,1259.5530098077277
2012-04-06,1259.553009807728
2012-04-09,1261.1363237886217
2012-04-10,1239.1788781046844
2012-04-11,1250.3577925235427
2012-04-12,1259.4598975489585
2012-04-13,1249.8319411036152
2012-04-16,1250.5620295715853
2012-04-17,1262.0077214824807
2012-04-18,1270.4310146370603
2012-04-19,1271.3299848063994
2012-04-20,1277.4217835876384
2012-04-23,1261.718822338973
2012-04-24,1264.777512569685
2012-04-25,1267.4786459889576
2012-04-26,1268.7255661432469
2012-04-27,1279.8418928891708
2012-04-30,1274.4315651015677
2012-05-01,1287.720155580854
2012-05-02,1286.8109778361857
2012-05-03,1291.0198867567306
2012-05-04,1270.7016951623286
2012-05-07,1278.8490714386062
2012-05-08,1263.3576017608607
2012-05-09,1265.4086549693561
2012-05-10,1270.7755900710326
2012-05-11,1276.9232122098636
2012-05-14,1268.0880309541797
2012-05-15,1259.7995046909784
2012-05-16,1249.2922013010336
2012-05-17,1238.4815162059094
2012-05-18,1222.9554902305379
2012-05-21,1218.5562751954565
2012-05-22,1235.8286654118385
2012-05-23,1224.1153314035976
2012-05-24,1237.2153210515437
2012-05-25,1242.514391146677
2012-05-28,1247.0600356915877
2012-05-29,1248.0172525278454
2012-05-30,1233.2635731578612
2012-05-31,1227.8143923466173
2012-06-01,1210.3037152346058
2012-06-04,1201.0137198968869
2012-06-05,1203.2360915610914
2012-06-06,1230.476940284003
2012-06-07,1244.5344956896902
2012-06-08,1245.949562584649
2012-06-11,1246.6329775391887
2012-06-12,1259.6721590211641
2012-06-13,1251.0879164778735
2012-06-14,1252.4690241868418
2012-06-15,1260.9424492923013
2012-06-18,1271.1273307015829
2012-06-19,1284.9989149422108
2012-06-20,1297.7968140252588
2012-06-21,1294.6498864587513
2012-06-22,1285.8508101715217
2012-06-25,1278.2101610527186
2012-06-26,1280.9742544541407
2012-06-27,1293.3828235608146
2012-06-28,1290.1205878732442
2012-06-29,1299.0516685896957
2012-07-02,1321.2789524629202
2012-07-03,1325.130375314588
2012-07-04,1322.725747040645
2012-07-05,1329.5940169576422
2012-07-06,1330.20706803573
2012-07-09,1328.1574087591634
2012-07-10,1338.1419396091885
2012-07-11,1337.4226267135116
2012-07-12,1320.0397947456902
2012-07-13,1340.6005311312008
2012-07-16,1355.047026931824
2012-07-17,1340.7188392816056
2012-07-18,1350.6345875554523
2012-07-19,1369.1464194320963
2012-07-20,1361.0412060739181
2012-07-23,1332.5052674792255
2012-07-24,1327.800702295284
2012-07-25,1316.4829188744252
2012-07-26,1335.5977740443384
2012-07-27,1344.9339038816654
2012-07-30,1365.1214003639827
2012-07-31,1346.2566070141088
2012-08-01,1353.1221548607095
2012-08-02,1351.8231472240766
2012-08-03,1368.8489379355499
2012-08-06,1366.2479543853751
2012-08-07,1377.044633151217
2012-08-08,1386.4888750303437
2012-08-09,1391.6554451412676
2012-08-10,1396.5980695397823
2012-08-13,1391.093725461287
2012-08-14,1404.2296334773607
2012-08-15,1410.074601561465
2012-08-16,1403.9177351950327
2012-08-17,1412.6932396916325
2012-08-20,1404.73629544099
2012-08-21,1399.8192599267718
2012-08-22,1387.8559101277608
2012-08-23,1380.276644017667
2012-08-24,1384.5019613725676
2012-08-27,1383.2002456083596
2012-08-28,1379.4567009390234
2012-08-29,1386.7123100088759
2012-08-30,1384.8783926609835
2012-08-31,1378.6958810703616
2012-09-03,1389.5578715909112
2012-09-04,1377.87986394675
2012-09-05,1379.14845057031
2012-09-06,1398.9936351873207
2012-09-07,1395.4938289631243
2012-09-10,1396.6876774183677
2012-09-11,1392.7112659101267
2012-09-12,1400.525263963491
2012-09-13,1401.5359508842732
2012-09-14,1404.6146104961608
2012-09-17,1401.5058577281068
2012-09-18,1402.4987162255018
2012-09-19,1408.3376418242485
2012-09-20,1415.349107933643
2012-09-21,1420.8317706175303
2012-09-24,1420.130301156611
2012-09-25,1425.7760871144358
2012-09-26,1412.71075359075
2012-09-27,1414.7988947910117
2012-09-28,1400.0348862540604
2012-10-01,1407.2220357580363
2012-10-02,1406.1702689575313
2012-10-03,1411.0527747102458
2012-10-04,1413.946659775709
2012-10-05,1418.7044071897694
2012-10-08,1407.8005315533153
2012-10-09,1406.7827042387048
2012-10-10,1402.0893121731328
2012-10-11,1405.811870028265
2012-10-12,1404.0666465035736
2012-10-15,1406.7325258063572
2012-10-16,1416.2218928141613
2012-10-17,1416.8344107521045
2012-10-18,1418.9498732613692
2012-10-19,1410.123519568457
2012-10-22,1403.889610720391
2012-10-23,1390.1627780450106
2012-10-24,1396.4530464481602
2012-10-25,1411.7715692231761
2012-10-26,1412.8057717793663
2012-10-29,1405.92614545054
2012-10-30,1409.102875065871
2012-10-31,1408.4314651692293
2012-11-01,1432.1776396362195
2012-11-02,1427.9931679663887
2012-11-05,1421.0660044248364
2012-11-06,1425.3361857557175
2012-11-07,1413.9435940015721
2012-11-08,1399.4916630734992
2012-11-09,1393.495863798189
2012-11-12,1385.5495003363194
2012-11-13,1388.790187651937
2012-11-14,1373.1111992606043
2012-11-15,1364.3350107468245
2012-11-16,1355.509323838041
2012-11-19,1370.0081214229626
2012-11-20,1374.4130944421095
2012-11-21,1374.7799328013587
2012-11-22,1377.3004727260516
2012-11-23,1382.24210388868
2012-11-26,1378.1323190572198
2012-11-27,1385.9994830282496
2012-11-28,1390.0306159042889
2012-11-29,1405.984895906459
2012-11-30,1399.6212274644736
2012-12-03,1400.1475763050714
2012-12-04,1406.6938157884772
2012-12-05,1414.1453633338845
2012-12-06,1425.945685358238
2012-12-07,1431.3489384969641
2012-12-10,1438.7281389461548
2012-12-11,1434.2138389524914
2012-12-12,1440.7704445227132
2012-12-13,1436.9340472261156
2012-12-14,1433.2767555521748
2012-12-17,1435.999541040091
2012-12-18,1438.8009985713256
2012-12-19,1443.8960820618472
2012-12-20,1446.773138351831
2012-12-21,1442.3226293003324
2012-12-24,1437.3216416121113
2012-12-25,1437.3216416121113
2012-12-26,1434.5644988497359
2012-12-27,1433.6317009801178
2012-12-28,1428.4465118078015
2012-12-31,1436.3186071504947
2013-01-01,1436.3186071504947
2013-01-02,1458.0658050089773
2013-01-03,1465.9070935233153
2013-01-04,1468.5747671782633
2013-01-07,1465.0008879333157
2013-01-08,1462.4419766739886
2013-01-09,1467.6929618029951
2013-01-10,1457.745237217443
2013-01-11,1450.0478251499478
2013-01-14,1439.7961200216394
2013-01-15,1441.0892480957564
2013-01-16,1434.407238957112
2013-01-17,1432.848407302251
2013-01-18,1436.0547294260182
2013-01-21,1444.8887471681032
2013-01-22,1447.3079856039099
2013-01-23,1437.554800809594
2013-01-24,1436.12895157018
2013-01-25,1437.007675975014
2013-01-28,1434.7648873489418
2013-01-29,1444.4488921652257
2013-01-30,1431.075931546459
2013-01-31,1426.344596733561
2013-02-01,1420.3683621161558
2013-02-04,1419.3300470428726
2013-02-05,1422.760968832925
2013-02-06,1431.1039284758813
2013-02-07,1446.2606158611084
2013-02-08,1468.3864910356115
2013-02-11,1456.065243773076
2013-02-12,1452.3072404031307
2013-02-13,1451.051719796671
2013-02-14,1448.8250095751325
2013-02-15,1448.4823184018585
2013-02-18,1440.3492175559352
2013-02-19,1455.4118760929023
2013-02-20,1443.675821087931
2013-02-21,1440.5715424338102
2013-02-22,1459.542892110066
2013-02-25,1439.5049270595107
2013-02-26,1441.7342849295464
2013-02-27,1443.8457016684122
2013-02-28,1458.3574581101964
2013-03-01,1458.5066122135756
2013-03-04,1460.6696822451427
2013-03-05,1476.5110761432459
2013-03-06,1480.4274736069199
2013-03-07,1466.2049231136134
2013-03-08,1473.6844131446455
2013-03-11,1472.037157921353
2013-03-12,1477.088523878273
2013-03-13,1489.5281277701722
2013-03-14,1507.71052963152
2013-03-15,1502.3685001062775
2013-03-18,1510.0073770539727
2013-03-19,1523.9562112552444
2013-03-20,1517.0471953039585
2013-03-21,1521.5496953768495
2013-03-22,1524.8061309851175
2013-03-25,1531.4827066913406
2013-03-26,1535.3414431954475
2013-03-27,1530.9818179901335
2013-03-28,1538.3967718914696
2013-03-29,1538.3967718914696
2013-04-01,1542.539069480431
2013-04-02,1557.4305627414726
2013-04-03,1544.6548340053932
2013-04-04,1530.4413828033967
2013-04-05,1508.430386624401
2013-04-08,1507.333838614826
2013-04-09,1513.5714752090287
2013-04-10,1535.1508195816245
2013-04-11,1550.489388797216
2013-04-12,1551.1943794671645
2013-04-15,1542.2710957048446
2013-04-16,1519.53190181337
2013-04-17,1521.9495273087164
2013-04-18,1524.1221145071693
2013-04-19,1526.4869232230758
2013-04-22,1534.039938146082
2013-04-23,1565.1992690675656
2013-04-24,1566.599443876432
2013-04-25,1587.4727061942613
2013-04-26,1589.5530698037007
2013-04-29,1578.682459149591
2013-04-30,1563.1504438686443
2013-05-01,1570.5850338714006
2013-05-02,1570.102583862474
2013-05-03,1584.3076926055237
2013-05-06,1587.7546883562102
2013-05-07,1575.550761564917
2013-05-08,1578.8103507393917
2013-05-09,1583.10458000541
2013-05-10,1595.0912734993587
2013-05-13,1596.0219987366236
2013-05-14,1603.0880524443053
2013-05-15,1619.5365665301376
2013-05-16,1630.2239291013125
2013-05-17,1635.8362788065126
2013-05-20,1642.9386729411517
2013-05-21,1642.6127017762337
2013-05-22,1637.3931200984005
2013-05-23,1610.26005436177
2013-05-24,1603.6506839835101
2013-05-27,1598.6274928323885
2013-05-28,1623.8509922447552
2013-05-29,1590.5832062603401
2013-05-30,1597.577832732505
2013-05-31,1593.855918267961
2013-06-03,1589.1286879107624
2013-06-04,1586.6365823974627
2013-06-05,1563.7594344679164
2013-06-06,1550.3577290864591
2013-06-07,1563.5712697935185
2013-06-10,1568.2683735686796
2013-06-11,1550.541056487552
2013-06-12,1545.5662775921598
2013-06-13,1547.8418840805837
2013-06-14,1548.1522750213703
2013-06-17,1562.7321840746456
2013-06-18,1556.7853332874938
2013-06-19,1560.977602575517
2013-06-20,1528.2365428282685
2013-06-21,1519.2228350505764
2013-06-24,1504.3786805914701
2013-06-25,1526.3101971794242
2013-06-26,1542.5699196867479
2013-06-27,1550.9931976119433
2013-06-28,1541.2410433323998
2013-07-01,1561.4229365531448
2013-07-02,1550.031173033298
2013-07-03,1561.044691412838
2013-07-04,1583.9336402522465
2013-07-05,1564.4208204461524
2013-07-08,1585.2725768515324
2013-07-09,1603.2357206272081
2013-07-10,1600.5469270274218
2013-07-11,1609.5100396395542
2013-07-12,1608.2591735051637
2013-07-15,1619.4382292942726
2013-07-16,1606.578664087444
2013-07-17,1618.8517327385819
2013-07-18,1636.030730769079
2013-07-19,1636.9343783064076
2013-07-22,1644.179301822144
2013-07-23,1634.4915447841581
2013-07-24,1638.0795044485071
2013-07-25,1628.0083071698994
2013-07-26,1624.035232321161
2013-07-29,1629.0498504484283
2013-07-30,1623.8797457814296
2013-07-31,1614.8789636320944
2013-08-01,1628.0971642407262
2013-08-02,1636.1636171373787
2013-08-05,1648.794247457266
2013-08-06,1629.241284930704
2013-08-07,1625.4342651274367
2013-08-08,1625.302999819937
2013-08-09,1641.0479637729225
2013-08-12,1637.3782072414585
2013-08-13,1650.3236462430757
2013-08-14,1651.5927597938041
2013-08-15,1621.2321689168346
2013-08-16,1627.9803357439037
2013-08-19,1637.6047991067162
2013-08-20,1625.0964787264677
2013-08-21,1624.4493757945788
2013-08-22,1628.8444552833057
2013-08-23,1632.8831722303025
2013-08-26,1634.8496212824487
2013-08-27,1617.2928456989632
2013-08-28,1614.9955047625049
2013-08-29,1631.4385145481888
2013-08-30,1619.80476364145
2013-09-02,1659.2833423425352
2013-09-03,1655.7643464115422
2013-09-04,1666.5157904812486
2013-09-05,1684.6941697061845
2013-09-06,1688.6924831589463
2013-09-09,1690.2748623804164
2013-09-10,1701.7800249053794
2013-09-11,1710.5394657535364
2013-09-12,1706.9384816948045
2013-09-13,1717.145549631089
2013-09-16,1725.528984370187
2013-09-17,1714.871740093977
2013-09-18,1715.867016305854
2013-09-19,1710.6942048316325
2013-09-20,1702.1871200964697
2013-09-23,1698.90417110322
2013-09-24,1706.6869890450116
2013-09-25,1704.4222178743546
2013-09-26,1701.2231955683242
2013-09-27,1695.5247646064468
2013-09-30,1694.596031576609
2013-10-01,1696.7828320844958
2013-10-02,1684.0175271750168
2013-10-03,1675.6710079021204
2013-10-04,1667.1101681916273
2013-10-07,1663.317953148286
2013-10-08,1655.1484478308582
2013-10-09,1639.6189906385418
2013-10-10,1664.2035000208368
2013-10-11,1663.942226718026
2013-10-14,1678.000111087374
